@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC

@DATA
toilet_a_02_01.2-shuffled,1,0.205128,8,0.604651,0.653846,0.641026,1.897436,16,0.565217
toilet_a_02_10.2-shuffled,1,0.019608,44,0.817768,0.222841,0.237745,2.122549,88,0.74103
toilet_a_04_10.2-shuffled,1,0.143177,68,0.8,0.25,0.173378,2.058166,136,0.718954
toilet_a_06_01.4-shuffled,1,1.775039,40,0.530322,0.885648,0.226502,1.485362,80,0.515473
toilet_a_06_10.2-shuffled,1,0.668213,92,0.689793,0.44971,0.12355,1.87819,184,0.617465
toilet_a_08_01.4-shuffled,1,3.372581,52,0.508023,0.968417,0.079457,1.184026,104,0.503847
toilet_a_08_10.2-shuffled,1,2.059326,116,0.568655,0.758534,0.068125,1.543489,232,0.536579
toilet_a_10_01.11-shuffled,1,4.340454,176,0.506171,0.975618,0.057647,1.157257,352,0.503216
toilet_a_10_01.5-shuffled,1,4.696386,80,0.502566,0.989787,0.027701,1.071088,160,0.501234
toilet_a_10_10.2-shuffled,1,3.987539,140,0.517919,0.930803,0.025623,1.225078,280,0.509024
toilet_c_02_01.2-shuffled,1,0.054054,8,0.657895,0.52,0.621622,1.945946,16,0.617284
toilet_c_04_01.4-shuffled,1,0.086486,28,0.663462,0.507246,0.518919,2.075676,56,0.614657
toilet_c_04_10.2-shuffled,1,0.018824,68,0.849015,0.177835,0.176471,2.112941,136,0.780255
toilet_c_06_01.5-shuffled,1,0.170984,50,0.664829,0.504146,0.46114,2.069948,100,0.611204
toilet_c_06_10.2-shuffled,1,0.047757,92,0.85486,0.169782,0.148336,2.095514,184,0.786845
toilet_c_08_01.13-shuffled,1,0.065708,169,0.69517,0.438498,0.438056,2.149897,338,0.62826
toilet_c_08_01.16-shuffled,1,0.053422,208,0.695098,0.438646,0.441291,2.163606,416,0.626843
toilet_c_08_01.4-shuffled,1,0.211921,52,0.695971,0.436842,0.399558,1.986755,104,0.643875
toilet_c_08_05.10-shuffled,1,0.019382,330,0.787035,0.270591,0.23723,2.209974,660,0.715936
toilet_c_08_05.6-shuffled,1,0.033046,198,0.791501,0.263422,0.229604,2.185886,396,0.721048
toilet_c_08_05.7-shuffled,1,0.028095,231,0.789884,0.266008,0.232368,2.194615,462,0.719195
toilet_c_08_05.8-shuffled,1,0.024434,264,0.788688,0.267929,0.234411,2.201069,528,0.717825
toilet_c_08_05.9-shuffled,1,0.021617,297,0.787767,0.269412,0.235983,2.206035,594,0.716772
toilet_c_08_10.2-shuffled,1,0.047952,116,0.867769,0.152381,0.129371,2.07992,232,0.804017
toilet_c_10_01.11-shuffled,1,0.15006,176,0.693956,0.441014,0.39916,2.113445,352,0.625154
toilet_c_10_01.15-shuffled,1,0.110522,240,0.699064,0.430483,0.405393,2.138373,480,0.627336
toilet_c_10_01.20-shuffled,1,0.083139,320,0.702703,0.423077,0.409711,2.155637,640,0.6289
toilet_c_10_01.4-shuffled,1,0.401284,64,0.665019,0.503717,0.359551,1.955056,128,0.613134
toilet_c_10_05.11-shuffled,1,0.034014,440,0.796672,0.255222,0.21619,2.193878,880,0.723897
toilet_c_10_05.12-shuffled,1,0.031114,480,0.796676,0.255216,0.21705,2.19664,960,0.723892
toilet_c_10_05.7-shuffled,1,0.05423,280,0.796643,0.255268,0.210195,2.17462,560,0.723936
toilet_c_10_05.9-shuffled,1,0.041806,360,0.79666,0.25524,0.21388,2.186455,720,0.723912
toilet_c_10_10.2-shuffled,1,0.092251,140,0.86,0.162791,0.115867,2.066421,280,0.792191
toilet_g_02_01.2-shuffled,1,0.090909,5,0.590909,0.692308,0.772727,1.818182,10,0.592593
toilet_g_04_01.2-shuffled,1,0.307692,10,0.6,0.666667,0.653846,1.692308,20,0.611111
toilet_g_08_01.2-shuffled,1,0.705882,20,0.6,0.666667,0.492647,1.529412,40,0.62069
toilet_g_20_01.2-shuffled,1,2.068966,50,0.507246,0.971429,0.284483,1.310345,100,0.539474
uclid-pipe2,1,0.165181,678.5,0.529593,0.888244,0.735711,1.973256,1357,0.531246
uclid-pipe3a,1,0.153686,677,0.529412,0.888889,0.739515,1.99974,1354,0.531321
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.605864,0.650535,0.49566,2.075162,1676,0.546896
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.605764,0.650808,0.495334,2.076521,1661,0.547129
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.605115,0.652578,0.493222,2.075359,1571,0.54758
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.604504,0.654249,0.491228,2.071444,1496,0.548296
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.603667,0.656544,0.488494,2.064024,1406,0.5493
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.603033,0.658284,0.486422,2.062004,1346,0.549163
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.601943,0.661288,0.482849,2.05525,1256,0.551574
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.599347,0.668481,0.474311,2.037281,1091,0.554139
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.599061,0.669279,0.473365,2.038915,1076,0.552846
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.598136,0.671859,0.47031,2.040823,1031,0.553723
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.596476,0.676514,0.471777,2.03554,1011,0.552946
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690411
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690687
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.715031,0.398541,0.246208,2.594285,2821,0.689379
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.715584,0.397461,0.245026,2.596001,2813,0.690163
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.716348,0.395969,0.243246,2.598585,2801,0.691061
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.690862
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.715927,0.396791,0.244434,2.596861,2809,0.690613
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690549
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.690951
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.691
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690549
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.60255,0.659612,0.486379,2.089896,1248,0.544968
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.601991,0.661153,0.484613,2.088441,1203,0.545067
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.599979,0.666726,0.478235,2.083184,1068,0.5462
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.599979,0.666726,0.478235,2.083184,1068,0.5462
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.599717,0.667453,0.477404,2.082499,1053,0.546611
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.597031,0.674954,0.479482,2.077445,1043,0.544154
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.598526,0.670771,0.478357,2.078989,1014,0.545245
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.598325,0.671333,0.477774,2.078989,1004,0.54556
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.597908,0.672499,0.476565,2.077352,984,0.545814
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.597581,0.673412,0.475618,2.076486,969,0.545971
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.597243,0.674362,0.474634,2.073885,954,0.546011
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.735109,0.360342,0.243558,2.603472,1945,0.706206
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.590762,0.692729,0.471005,2.029639,540,0.550005
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.592382,0.6881,0.466482,2.020041,498,0.552831
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.591454,0.690749,0.462828,2.010204,464,0.554688
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.606721,0.648205,0.501244,2.1037,1941,0.542632
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.607284,0.646677,0.501244,2.1037,1941,0.543002
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.607064,0.647272,0.500559,2.10238,1896,0.542952
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.603978,0.655688,0.490881,2.084817,1446,0.546232
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.603978,0.655688,0.490881,2.084817,1446,0.546044
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.60335,0.657413,0.48976,2.087205,1446,0.545832
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.601989,0.661159,0.493109,2.082258,1456,0.544078
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.603901,0.655899,0.491967,2.080109,1398,0.545529
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.719906,0.38907,0.275721,2.523011,3697,0.685257
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.720399,0.38812,0.274732,2.524408,3687,0.685963
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.719906,0.38907,0.275721,2.523011,3697,0.685257
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.720244,0.388419,0.275474,2.522848,3687,0.685713
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.602396,0.660038,0.482412,2.076964,1183,0.549103
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.601727,0.661883,0.483777,2.074123,1183,0.547845
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.599071,0.669253,0.475348,2.062895,1018,0.550654
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.595788,0.67845,0.475938,2.05078,983,0.549058
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.68011,0.47035,0.294029,2.445183,2228,0.651866
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.679964,0.470666,0.294029,2.44581,2233,0.651743
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.604422,0.654473,0.49921,1.999684,961,0.55434
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.604346,0.654682,0.498717,1.999359,949,0.554568
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.600542,0.665161,0.482949,1.956871,632,0.564756
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.707383,0.413661,0.288925,2.418601,1763,0.682123
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.571406,0.750069,0.524408,2.263868,3637,0.574114
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.571406,0.750068,0.523227,2.318974,3676,0.57195
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.5714,0.750089,0.528612,2.179475,2865,0.575544
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.5714,0.750087,0.530837,2.264317,2909,0.573925
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.571415,0.750042,0.52681,2.313388,6020,0.571971
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.571422,0.750019,0.525342,2.275921,13306,0.572799
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.571423,0.750018,0.524914,2.277653,13694,0.572849
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.571424,0.750014,0.525663,2.290596,17823,0.572782
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.571413,0.750047,0.528683,2.191389,5418,0.574144
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.571424,0.750014,0.525255,2.289602,17404,0.572788
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.571421,0.750023,0.525837,2.264029,11014,0.573232
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.571215,0.750654,0.728408,2.32489,764006,0.573795
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.57124,0.750576,0.728984,2.326006,1306142,0.573848
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.58737,0.702504,0.488166,2.175467,1503,0.534882
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.606142,0.64978,0.467636,2.206427,2142,0.555047
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.603903,0.655895,0.456435,2.221499,1580,0.553565
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.606773,0.648064,0.475003,2.21745,2371,0.549881
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.599619,0.667727,0.458091,2.20372,1488,0.553138
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.621017,0.610261,0.441227,2.248074,2235,0.571863
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.622355,0.606799,0.448481,2.258101,2465,0.567208
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.613345,0.630404,0.430798,2.243973,1562,0.569097
x120.0,1,0.44488,3604,0.628168,0.591932,0.627274,1.999643,3604,0.668391
x120.1,1,0.444583,3604,0.628145,0.59199,0.627075,1.999643,3604,0.668316
x120.2,1,0.444583,3604,0.628179,0.591902,0.626928,1.999643,3604,0.668334
x120.3,1,0.44486,3604,0.628221,0.591796,0.627027,1.999644,3604,0.668414
x120.4,1,0.44494,3604,0.628179,0.591902,0.627285,1.999643,3604,0.66841
x120.5,1,0.444266,3604,0.628141,0.592,0.626774,1.999643,3604,0.668247
x120.6,1,0.444197,3604,0.628191,0.591873,0.626493,1.999643,3604,0.668257
x120.7,1,0.444196,3604,0.628122,0.592048,0.626786,1.999643,3604,0.668222
x120.8,1,0.443899,3604,0.628133,0.592019,0.626439,1.999643,3604,0.668164
x120.9,1,0.44493,3604,0.628172,0.591922,0.627308,1.999643,3604,0.668404
x240.0,1,0.445383,7204,0.628298,0.5916,0.627068,1.999822,7204,0.668557
x240.1,1,0.445161,7204,0.628281,0.591644,0.626919,1.999822,7204,0.668501
x240.2,1,0.445877,7204,0.628319,0.591547,0.627473,1.999822,7204,0.668673
x240.3,1,0.445176,7204,0.628293,0.591615,0.626885,1.999822,7204,0.66851
x240.4,1,0.445709,7204,0.628327,0.591528,0.627272,1.999822,7204,0.668641
x240.5,1,0.445398,7204,0.62831,0.591572,0.627034,1.999822,7204,0.668566
x240.6,1,0.445457,7204,0.628304,0.591586,0.627118,1.999822,7204,0.668576
x240.7,1,0.445906,7204,0.628342,0.59149,0.627405,1.999822,7204,0.668691
x240.8,1,0.445675,7204,0.6283,0.591596,0.627352,1.999822,7204,0.66862
x240.9,1,0.445433,7204,0.628302,0.591591,0.627101,1.999822,7204,0.668569
x30.0,1,0.436456,904,0.627302,0.594128,0.623457,1.998548,904,0.666201
x30.1,1,0.435431,904,0.627222,0.594331,0.622772,1.998545,904,0.665941
x30.2,1,0.43875,904,0.627254,0.59425,0.625954,1.998546,904,0.666667
x30.3,1,0.437387,904,0.627318,0.594087,0.624319,1.998548,904,0.666408
x30.4,1,0.439184,904,0.627174,0.594454,0.62673,1.998543,904,0.666719
x30.5,1,0.436681,904,0.627206,0.594372,0.62409,1.998544,904,0.6662
x30.6,1,0.438321,904,0.627077,0.5947,0.626277,1.99854,904,0.666485
x30.7,1,0.438321,902,0.627179,0.594442,0.625912,1.99854,902,0.666537
x30.8,1,0.435148,904,0.627029,0.594824,0.62331,1.998539,904,0.665781
x30.9,1,0.436661,904,0.627318,0.594087,0.623593,1.998548,904,0.666253
x60.0,1,0.44229,1804,0.627865,0.592699,0.626279,1.999282,1804,0.667701
x60.1,1,0.442032,1804,0.627873,0.592679,0.625987,1.999282,1804,0.66765
x60.2,1,0.442588,1804,0.627818,0.592818,0.626774,1.999281,1804,0.667741
x60.3,1,0.441973,1804,0.627896,0.59262,0.62583,1.999283,1804,0.667649
x60.4,1,0.440849,1804,0.627795,0.592877,0.625135,1.999281,1804,0.667357
x60.5,1,0.440885,1804,0.627756,0.592976,0.625337,1.99928,1804,0.667345
x60.6,1,0.442893,1804,0.627981,0.592404,0.626387,1.999284,1804,0.667889
x60.7,1,0.442649,1804,0.627865,0.592699,0.626638,1.999282,1804,0.667778
x60.8,1,0.441848,1804,0.627803,0.592857,0.626101,1.999281,1804,0.667575
x60.9,1,0.441477,1804,0.627927,0.592541,0.625202,1.999283,1804,0.667559
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.525988,0.901186,0.71134,2.448454,62,0.530513
