@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.0244,0.0289,0.0042,1.1223,0.3002,0.1725,0.9188,0.615,0.5681,0.7647,411,0.1565,0.9862,330,473
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.0018,0.1453,0.0195,0.0366,1.3999,0.0889,0.5955,0.5723,0.8556,0.7474,1.0826,7,0.0522,0.9116,4,20
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4972,0.2135,0.4256,0.4999,2.9945,0.9999,0.2415,0.6858,0.0869,4.4365,2.62,2631,0.5,0.8888,2061,3217
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,0.0015,0.05,0.0028,0.0034,0.8428,0.013,0.7173,0.1663,0,0.1022,0,42,0.0052,0.6533,36,50
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.0333,0.1847,0.1013,0.1834,1.3062,0.3167,0.9095,0.2965,3.426,1.2442,1.1228,0,0.252,0.7365,0,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,0.0009,0.0469,0.0018,0.0023,0.8226,0.007,0.7164,0.1555,0,0.0977,0,4243,0.0037,0.6502,4136,4389
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1338462531-082.cnf,1,0.0442,0.2317,0.0868,0.116,0.6723,0.3552,0.5137,0.4135,0.0191,0.282,0.1099,3965,0.1653,0.5834,3846,4029
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S612955126-075.cnf,1,0.0463,0.233,0.092,0.1238,0.7334,0.7733,0.5951,0.3856,0.0304,0.2993,0.1794,65,0.1743,0.588,58,82
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,0.0199,0.1924,0.0708,0.1065,1.4683,0.7657,0.8737,0.2988,1.2718,1.639,1.295,0,0.1843,0.7551,0,0
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,0.0469,0.2335,0.0924,0.1243,0.7205,0.7468,0.5812,0.3932,0.0264,0.2914,0.1637,12,0.1749,0.5874,9,14
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0,0.0622,0.0295,0.0479,1.1545,0.1913,0.2401,0.8203,0.0025,0.8151,1.0348,2396,0.0836,0.4956,2237,2759
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.0022,0.0617,0.081,0.1075,1.3543,0.4956,0.4007,0.7654,67.43,3.602,1.2976,254,0.3315,0.5093,189,297
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S839302453-094.cnf,1,0.0474,0.2338,0.0932,0.1256,0.7125,0.6417,0.5725,0.3954,0.0239,0.2892,0.1579,30,0.1771,0.586,23,36
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0037,0.0556,0.0595,0.0597,1.5396,0.3625,0.4934,0.6126,0.4229,1.9303,1.2398,1749,0.1616,0.5976,600,1749
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0008,0.0041,0.0199,0.0241,0.0989,0.5,0.0673,0.977,0.0215,0.1595,0.1454,166,0.0562,0.0056,46,766
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0,0.0168,0,0,0.2697,0,0.0199,0.7914,0.0556,0.1324,0.2836,2743,0,0.0276,551,3781
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1906075351-024.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0007,0.0002,0.7316,0.0712,0,0.0395,0,4378,0.0002,0.6775,4125,4443
SAT_RACE2008/velev-vliw-sat-4.0-b4.cnf,1,0,0.0364,0.0571,0.0231,1.285,0.5,0.2159,0.9129,0.0781,13.386,0.9339,0,0.2415,0.6963,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.4909,0.2231,0.4485,0.4999,2.9418,1,0.2306,0.6986,0.0833,4.1837,2.5476,1740,0.5,0.8986,1356,2394
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0,0.0149,0,0,0.2431,0,0.0195,0.8092,0.05,0.1759,0.2605,915,0,0.0236,688,1499
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1517867865-16.cnf,1,0.0015,0.05,0.0027,0.0034,0.8282,0.0152,0.7057,0.1646,0,0.1,0,55,0.0052,0.6479,50,66
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,0.001,0.0469,0.0018,0.0025,0.84,0.0057,0.6654,0.1624,0,0.0962,0,4360,0.0033,0.6609,4281,4378
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,0.0072,0.1733,0.0156,0.022,1.3791,0.1345,0.5482,0.5835,0.9868,0.5454,1.0373,0,0.0292,0.9831,0,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0451,0.2311,0.0897,0.1202,0.7246,0.3003,0.5692,0.4044,0.0204,0.2808,0.1533,3987,0.1699,0.5892,3904,4060
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.0196,0.2042,0.0676,0.1112,1.4091,0.135,1.33,0.0726,0.5733,0.291,0.8766,4157,0.1317,0.6186,4146,4308
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,0.0001,0.0118,0.0001,0.0001,1.007,0.0003,0.6404,0.067,0,0.0393,0,4368,0.0001,0.6811,4269,4368
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.0104,0.0571,0.0354,0.0575,0.6491,0.5,0.1007,0.9612,0.2666,1.9072,0.1789,0,0.0733,0.5036,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.0064,0.176,0.0158,0.0225,1.3813,0.1588,0.5447,0.5821,1.092,0.5067,1.0292,0,0.0301,0.9944,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0321,0.0044,0.0044,0.8941,0.0044,0.0001,0.9109,0.0357,0,0.1662,357,0.0044,1.019,289,615
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0262,0.0369,0.0834,0.0398,1.3824,0.9774,0.1143,0.8691,0.1489,0.6595,1.091,4511,0.4198,0.9132,4260,4511
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.0498,0.2304,0.0937,0.1265,0.7095,0.3183,0.5215,0.4183,0.0268,0.2762,0.1667,3952,0.1766,0.5904,3864,4138
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.0134,0.2086,0.0658,0.1328,1.3213,0.217,0.4995,0.5567,2.9061,1.065,1.0619,693,0.1335,0.7935,639,787
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0548,0.1605,0.0598,0.0697,1.2783,0.0933,1.374,0.1007,0.0752,0.5399,0.6172,1060,0.0698,0.8286,1000,1135
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.3746,0.0182,0.4079,0.4715,2.69,0.4994,0.4803,0.545,0.1401,1.1339,1.9367,308,0.4842,0.7863,213,466
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.0017,0.1628,0.0148,0.0251,1.3521,0.2021,0.6002,0.5245,1.9531,0.5586,1.021,50,0.0317,1.0178,42,52
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0008,0.0469,0.0018,0.0022,0.829,0.0104,0.6966,0.1508,0,0.0987,0,4366,0.0031,0.6521,4276,4390
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4947,0.2217,0.4508,0.4999,2.9219,1,0.2349,0.6983,0.0923,4.2361,2.5446,2019,0.5,0.9249,1360,2609
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.022,0.2081,0.0668,0.107,1.4436,0.135,1.3266,0.0734,0.6913,0.3063,0.8921,4291,0.1309,0.6663,4127,4343
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0293,0.241,0.0486,0.0561,1.1951,0.3218,0.8037,0.2379,0.4541,0.2991,0.9511,969,0.072,0.8349,668,1263
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.0456,0.2315,0.094,0.1272,0.674,0.3513,0.5901,0.4,0.0216,0.2842,0.1316,4051,0.1825,0.5822,3846,4057
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.0018,0.1666,0.0151,0.0258,1.3599,0.2026,0.5851,0.5268,2.0774,0.5379,1.0226,75,0.032,1.0243,75,75
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0445,0.2319,0.0901,0.1218,0.6969,0.3683,0.5603,0.4037,0.0187,0.2895,0.1275,3856,0.1694,0.5858,3795,3924
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1164089919-15.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0023,0.8246,0.0062,0.6661,0.1685,0,0.0938,0,4444,0.0032,0.6539,4379,4465
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.0002,0.0499,0.1654,0.4214,0.865,0.5,0.483,0.7285,0.0446,2.1803,0.1953,0,0.4978,0.9351,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1039370030-037.cnf,1,0.0412,0.2344,0.0896,0.119,0.6258,0.9116,0.6175,0.3818,0.005,0.3018,0.0587,4077,0.1726,0.5804,3989,4082
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.0015,0.05,0.0027,0.0035,0.838,0.0128,0.6808,0.1691,0,0.098,0,63,0.005,0.6517,58,77
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.0386,0.2225,0.0521,0.0595,0.6449,0.4034,0.4135,0.174,0.8076,1.7456,0.2318,1219,0.0619,0.5886,1219,1219
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9882,0.3833,0,0,0,0,0,2988,0.3832,0.9265,2767,3246
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0015,0.05,0.0026,0.0034,0.8214,0.0101,0.6847,0.1622,0,0.0977,0,94,0.0049,0.648,87,107
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0,0.0606,0.0865,0.0373,0.8961,0.4918,0.5291,0.6803,0.1213,1.2586,0.2302,45,0.4295,0.9221,33,45
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.0483,0.2278,0.0907,0.1269,0.7746,0.3013,0.5945,0.4002,0.0422,0.2974,0.2292,3979,0.1683,0.588,3879,4158
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0.0075,0,0,0.1065,0.0001,0.0374,0.9003,0.0251,0.2476,0.1506,399,0,0.0068,45,1595
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.0018,0.1442,0.0191,0.0351,1.4096,0.092,0.5156,0.6207,0.8793,0.7411,1.093,13,0.0476,0.9088,3,76
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3095,0.4662,0.307,0.3177,0,0.3195,1.2847,0.0541,0,0.1641,0,4445,0.3191,0,4162,4545
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.0078,0.1227,0.3311,0.4983,2.0719,0.9994,0.2017,0.7544,0.0569,1.0172,1.8528,4422,0.4996,0.9149,4162,4476
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0.0169,0,0,0.261,0,0.0242,0.7995,0.0556,0.1993,0.2772,3666,0,0.027,840,3994
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0466,0.2335,0.0915,0.1229,0.712,0.736,0.5746,0.3941,0.0266,0.291,0.1597,12,0.1729,0.587,10,15
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.0483,0.2336,0.0945,0.1273,0.7218,0.7841,0.5737,0.3975,0.0272,0.2903,0.1643,37,0.1775,0.5878,32,47
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0036,0.1352,0.0311,0.0471,1.9733,0.34,0.4763,0.5955,2.2757,1.1688,1.643,1071,0.0839,0.9999,870,1257
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.0207,0.1249,0.0759,0.1206,1.7943,0.4429,0.4001,0.6292,5.3176,1.9578,1.6383,198,0.1476,0.7028,65,380
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4936,0.0026,0.4942,0.4947,1.3541,0.4961,0.4844,0.095,0,0.2157,0.0083,1548,0.4956,0.8062,1467,1635
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.0015,0.05,0.0027,0.0034,0.8339,0.0115,0.6795,0.1691,0,0.0975,0,93,0.005,0.652,86,109
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,0.0009,0.0469,0.0018,0.0024,0.8489,0.0072,0.6257,0.1664,0,0.096,0,4367,0.0037,0.6574,4274,4402
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,0.001,0.0469,0.0018,0.0024,0.8487,0.0056,0.6147,0.1692,0,0.0961,0,4375,0.0032,0.6535,4297,4422
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0,0.0233,0.069,0.031,0.6014,1,0.2738,0.8972,0.1435,4.946,0.3747,65,0.3415,0.3128,65,65
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.0016,0.1577,0.0149,0.0247,1.3408,0.1967,0.6057,0.5208,1.9313,0.6031,1.02,53,0.0313,1.0086,40,74
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.0402,0.2225,0.0543,0.0633,0.6449,0.4034,0.4506,0.173,0.8076,1.7456,0.2318,0,0.0634,0.5886,0,0
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.068,0.2675,0.13,0.1744,0.986,0.7442,0.599,0.4102,0.0726,0.3582,0.6008,3701,0.2351,0.6566,3665,3785
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf,1,0.001,0.0469,0.0018,0.0022,0.8338,0.0057,0.5776,0.1763,0,0.0878,0,4343,0.0037,0.6595,4272,4391
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.0415,0.2315,0.0856,0.1148,0.6824,0.29,0.5873,0.3927,0.0198,0.2801,0.1284,4092,0.1637,0.5813,3917,4100
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1875179522-13.cnf,1,0.0478,0.2334,0.0939,0.1264,0.7199,0.7598,0.5729,0.3979,0.0283,0.2935,0.1655,12,0.1786,0.5893,8,15
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.0445,0.2296,0.0891,0.1193,0.7187,0.3722,0.5522,0.3999,0.0285,0.2983,0.1741,3788,0.1746,0.587,3744,3873
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.0261,0.1488,0.0676,0.0807,1.4412,0.1811,0.4656,0.3394,2.933,3.5766,1.3766,919,0.1325,0.5479,919,919
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf,1,0.062,0.2662,0.1142,0.156,0.9349,0.4073,0.5769,0.3934,0.0519,0.3101,0.5347,3875,0.2088,0.6414,3818,3878
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.0464,0.2338,0.0924,0.1243,0.7041,0.732,0.5752,0.3938,0.0239,0.2917,0.1504,13,0.1757,0.5866,9,17
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,0.0112,0.0247,0.1508,0.2962,1.5662,0.5,0.4721,0.6874,12.355,1.922,1.6739,0,0.4507,1.5326,0,0
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0.0006,0.4988,0.4988,0,0.4988,0,0,0,0,0,0,0.4988,0,0,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0.4997,0.0024,0.4997,0.4997,0,0.4997,0,0,0,0,0,0,0.4997,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.0899,0.1403,0.1022,0.1076,1.6469,0.1774,1.4754,0.0401,0,0.2813,0.824,2901,0.1234,0.8136,2773,3416
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.0103,0.0563,0.0352,0.0575,0.6433,0.5,0.0997,0.9616,0.3178,1.9243,0.1767,0,0.0731,0.4991,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0.0001,0.0112,0.0001,0.0001,1.0027,0.0001,0.7388,0.0708,0,0.0368,0,4499,0.0001,0.6793,4418,4602
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.0001,0.0367,0.0292,0.0095,1.1561,0.2776,0.1961,0.8995,0.6904,0.5951,0.8029,1987,0.1537,0.9849,1846,2633
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0088,0.0002,0.7061,0.0644,0,0.0374,0,4436,0.0001,0.6834,4282,4436
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.0121,0.0465,0.0024,0.5301,0.5,0.2046,0.9269,0.1143,6.9967,0.3943,0,0.2273,0.2672,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0,0.0081,0,0,0.1092,0.0001,0.0194,0.9012,0.029,0.161,0.1582,507,0,0.0079,361,3538
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.0665,0.2668,0.1222,0.1676,0.9349,0.6314,0.583,0.4093,0.0531,0.3137,0.5323,1284,0.2167,0.6509,821,1633
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0.0001,0.0118,0.0001,0.0001,0.9956,0.0002,0.737,0.0688,0,0.0394,0,4140,0.0002,0.685,3945,4140
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.0424,0.2327,0.0869,0.1214,0.6422,0.4487,0.5529,0.4043,0.0116,0.2657,0.0798,4037,0.1626,0.582,3996,4069
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.0015,0.05,0.0028,0.0035,0.8324,0.0153,0.6634,0.1698,0,0.1017,0,47,0.0051,0.6465,41,56
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.0456,0.2301,0.0882,0.1223,0.695,0.3428,0.5601,0.403,0.0256,0.2907,0.1582,3837,0.1662,0.5864,3797,3937
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0,0.015,0,0,0.2427,0,0.0219,0.8095,0.05,0.2062,0.2642,777,0,0.0238,404,986
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S404185236-001.cnf,1,0.0458,0.2323,0.0915,0.1231,0.6999,0.3691,0.5858,0.3901,0.0169,0.3178,0.14,4022,0.1747,0.5827,3964,4053
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9995,0.0001,0.6733,0.0775,0,0.0418,0,4525,0.0001,0.6823,4517,4588
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0,0.0106,0,0,0.1689,0,0.0268,0.8708,0.0347,0.1419,0.2492,4430,0,0.0126,714,4430
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0,0.0112,0.0001,0.0001,1.0154,0.0002,0.6286,0.0601,0,0.0383,0,4498,0.0001,0.6843,4436,4608
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,0.0025,0.0538,0.1093,0.1398,1.0556,0.5,0.3685,0.8281,0.2758,5.1526,0.6368,0,0.3566,0.5424,0,0
SAT_RACE2008/een-tip-sat-vis-eisen.cnf,1,0.0023,0.137,0.0386,0.062,1.7167,0.207,0.7506,0.3517,9.926,0.6773,1.5599,1668,0.1092,0.7158,1668,1668
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.0427,0.2318,0.0868,0.1113,0.6928,0.7102,0.5833,0.3949,0.0233,0.272,0.1324,4052,0.1662,0.5842,3925,4117
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,0,0.0144,0,0,0.11,0.0012,0.0203,0.8878,0.039,0.2101,0.1742,4636,0,0.011,3648,4636
SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf,1,0.008,0.2074,0.0564,0.0727,1.4888,0.2415,0.6732,0.3609,2.1691,0.6535,1.2677,2105,0.203,0.7834,1991,2181
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,1,0.0135,0.0254,0.1512,0.2887,1.6546,0.5,0.4762,0.6802,13.086,1.9658,1.7725,0,0.449,1.45,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,0.0057,0.0736,0.0671,0.0684,1.5922,0.3654,0.5387,0.5973,0.4358,1.6001,1.3044,1207,0.2557,0.628,1116,1278
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.001,0.0469,0.0019,0.0024,0.8369,0.006,0.6409,0.1707,0,0.1013,0,4339,0.0038,0.6534,4218,4350
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0,0.026,0,0,0.5992,0,0.0008,0.5024,0.0256,0.0004,0.0748,1912,0,0.5851,1649,2340
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,0,0.0149,0,0,0.2427,0,0.0205,0.8093,0.05,0.1879,0.2616,1031,0,0.0236,509,1527
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.0413,0.2293,0.0848,0.1201,0.7312,0.2793,0.5954,0.3841,0.0326,0.291,0.1764,3958,0.1615,0.5859,3947,4098
