@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.006,0.0641,0.0064,0.0069,0.9981,0.0076,0.8221
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf,1,0.001,0.0469,0.0019,0.0022,0.8456,0.0071,0.7402
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0049,0.1396,0.0398,0.0536,2.0241,0.4896,0.4588
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1818,0.1515,0.1896,0.1962,1.2462,0.2149,0.0137
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.007,0.1561,0.0446,0.0672,1.7963,0.2645,0.5997
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.0901,0.1414,0.1051,0.1131,1.6062,0.1703,1.6104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.0022,0.1571,0.019,0.0342,1.4304,0.1649,0.6197
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.0119,0.2155,0.0618,0.0674,1.4844,0.4803,0.8744
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.0149,0.2016,0.061,0.0817,1.6773,1,0.5748
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.0478,0.2328,0.092,0.1222,0.7395,0.6853,0.5711
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.0614,0.2649,0.1196,0.1648,0.9848,0.4421,0.5687
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0449,0.2331,0.0886,0.1189,0.6865,0.4885,0.5744
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0356,0.2106,1.9036
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.0488,0.2338,0.0941,0.127,0.7095,0.7997,0.5751
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0356,0.2106,1.9036
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.008,0.0002,0.7296
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0009,0.0469,0.0017,0.0022,0.8282,0.0081,0.7339
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0526,0.0192,0.2,0.3517,1.9686,0.5,1.3411
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0015,0.1011,0.0247,0.0327,1.0303,0.1731,0.0696
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.0392,0.2303,0.0827,0.1089,0.7121,0.3215,0.6104
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4225,0.0131,0.4237,0.4252,1.0258,0.4269,0.7744
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0014,0.05,0.0027,0.0035,0.8312,0.0112,0.6632
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.0467,0.2336,0.0928,0.1248,0.7152,0.8468,0.5782
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0136,0.095,0.0516,0.08,1.4576,1,0.3532
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.0399,0.2312,0.0842,0.1179,0.7058,0.277,0.5648
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,0.0697,1.2869,0.0973,1.3513
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0236,0.1894,0.0685,0.1088,1.3268,0.2521,0.8811
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0215,0.1442,0.037,0.0403,1.5502,0.2556,1.3437
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0011,0.0404,0.1318,0.256,0.8012,0.5,0.4669
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0365,0.0605,0.0369,0.0373,0.9762,0.0379,0.0009
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.015,0.145,0.081,0.1186,1.7997,0.4567,0.5322
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0046,0.0055,0.1166,0.1918,0.5118,0.5,0.645
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4796,0.1806,0.4523,0.4991,2.6103,0.9999,0.1923
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9955,0.0001,0.7199
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0239,0.1667,0.0486,0.0493,1.7084,0.3186,2.6563
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0009,0.1685,0.0142,0.0243,1.3295,0.2058,0.5812
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0019,0.1563,0.0749,0.0872,1.0639,0.5,0.6078
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0017,0.0021,0.8407,0.0103,0.7237
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0225,0.1719,0.0308,0.041,1.0394,0.2106,1.8584
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0478,0.2317,0.0916,0.1213,0.6781,0.6019,0.5647
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0007,0.0176,0.1603,0.3102,1.2202,0.5,0.4839
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0465,0.2312,0.0914,0.121,0.7116,0.3524,0.598
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1874,0.1944,0.1968,0.1955,1.0941,0.2141,0.0186
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.2208,0.2577,0.2577,0,0.2577,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.0128,0.141,0.0895,0.1249,1.5938,0.3715,0.707
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.0036,0.1951,0.0207,0.0314,1.4196,0.163,0.627
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.0231,0.1274,0.077,0.1201,1.7719,0.4632,0.4054
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0.0133,0,0,0.2333,0,0.018
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.0056,0.1615,0.0321,0.0473,1.7444,0.734,0.5764
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.0785,0.0228,0.1946,0.2706,1.9947,0.4994,1.4418
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.012,0.163,0.032,0.0455,1.4994,0.0651,0.7198
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.0248,0.1309,0.0752,0.1166,1.8022,0.4582,0.4131
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0,0.0097,0.0089,0.003,0.5502,0.2208,0.6788
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0446,0.2302,0.0868,0.1168,0.6933,0.4094,0.5836
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.0025,0.0105,0.1606,0.3328,2.1041,1,1.03
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.0005,0.0753,0.0247,0.0152,1.2577,0.4772,0.3172
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0474,0.2336,0.0923,0.1236,0.7125,0.7136,0.5725
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.0035,0.8304,0.0136,0.7046
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.0408,0.2326,0.086,0.119,0.6468,0.3321,0.574
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.0452,0.2327,0.0875,0.1131,0.6683,0.303,0.5842
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0094,0.0621,0.1252,0.0516,1.7266,0.9988,0.1739
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0036,0.0552,0.0592,0.0595,1.5446,0.357,0.4939
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.4939,0.0027,0.4943,0.4951,1.3548,0.4961,0.6385
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.047,0.0969,0.0724,0.1038,1.2508,1,0.2682
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.0246,0.214,0.0606,0.0977,1.3966,0.4592,0.701
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0.0149,0,0,0.2507,0,0.0177
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.0068,0,0,0.6752,0,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9967,0.0002,0.6666
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0047,0.0074,0.0176,0.0319,1.1251,0.0534,0.0533
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0,0.0082,0.0471,0.0424,2.1453,1,1.1369
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.0022,0.8253,0.0046,0.8378
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0,0.0042,0.0029,0.0017,2.0236,0.0574,0.9987
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0505,0.2315,0.0599,0.0618,0.8703,0.1757,0.7436
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0112,0.0002,0.643
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.0005,0.074,0.0352,0.0292,1.3314,0.4656,0.3493
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.024,0.1915,0.1099,0.1506,1.6241,0.4482,0.7045
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0022,0.1761,0.0152,0.0255,1.3711,0.2002,0.5657
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0231,0.1699,0.0312,0.0407,1.0057,0.1579,1.7381
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.493,0.013,0.4527,0.5,1.0605,1,0.8203
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0459,0.2301,0.0904,0.1248,0.7353,0.3262,0.5807
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0049,0.1696,0.0159,0.0255,1.3742,0.13,0.5803
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.0249,0.2025,0.0434,0.0509,1.2071,0.3026,0.905
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0015,0.05,0.0028,0.0034,0.8277,0.0135,0.7052
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.0364,0.0571,0.0233,1.2843,0.5,0.2157
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0039,0.1856,0.0168,0.0283,1.3877,0.134,0.5288
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0.0112,0.0001,0.0001,0.9895,0.0001,0.7929
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4984,0.2134,0.4542,0.4999,2.9444,1,0.2528
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4938,0.0026,0.494,0.4945,1.349,0.496,0.7269
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0215,0.2408,0.0329,0.0424,1.132,0.1729,0.3368
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0225,0.172,0.0308,0.0411,1.0398,0.2106,1.8555
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0051,0.1739,0.0159,0.0254,1.3793,0.1312,0.5735
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.0476,0.2338,0.0923,0.1244,0.7022,0.6404,0.5798
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0047,0.176,0.0159,0.0255,1.3813,0.1437,0.5684
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.035,0.1566,0.0552,0.0659,1.2759,0.3059,0.2528
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0,0.0047,0.0035,0.002,2.0877,0.0635,1.0261
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.0233,0.1978,0.0475,0.0573,1.2407,0.275,0.9054
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.4996,0.0001,0.4992,0.5,0,0.5,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.0017,0.1589,0.0149,0.0254,1.3441,0.1896,0.591
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0028,0.178,0.0155,0.0259,1.3751,0.2053,0.5608
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.0469,0.2297,0.0911,0.1237,0.7681,0.2945,0.5887
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.0473,0.2333,0.0924,0.1232,0.7368,0.4423,0.5961
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.019,0.0957,0.0591,0.0941,1.373,1,0.314
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,0.0407,1.0062,0.1579,1.7399
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.0509,0.2318,0.0918,0.1211,0.6649,0.298,0.5608
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0015,0.05,0.0028,0.0035,0.8288,0.0162,0.6895
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0009,0.047,0.0016,0.0021,0.84,0.0042,0.6228
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0485,0.2302,0.0944,0.1231,0.7408,0.3776,0.5684
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0083,0.0857,0.0706,0.0693,1.6172,0.3675,0.5835
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.0249,0.21,0.0487,0.0589,1.2385,0.3051,0.8557
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.0005,0.0476,0.0877,0.1086,1.0028,1,0.3209
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.0135,0.1342,0.0718,0.1119,1.8559,0.4512,0.5172
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0242,0.1658,0.0497,0.0488,1.7066,0.3031,2.503
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0469,0.234,0.0914,0.1225,0.6954,0.6161,0.5696
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.0246,0.1293,0.0791,0.1219,1.7773,0.4479,0.4185
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.0477,0.2335,0.0937,0.1273,0.71,0.349,0.5842
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.0438,0.2321,0.089,0.1216,0.6887,0.3824,0.6023
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.0095,0.217,0.0231,0.0331,1.3625,0.2826,1.0156
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.0001,0.0645,0.0455,0.0062,1.2568,0.2867,0.3157
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0054,0.0056,0.1183,0.1937,0.5228,0.5,0.6371
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,0.0697,1.2812,0.096,1.3532
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.0469,0.2316,0.0878,0.1193,0.6911,0.2903,0.5581
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0,0.0112,0.0001,0.0001,0.9842,0.0001,0.7508
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0015,0.05,0.0028,0.0035,0.8216,0.0222,0.6951
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0217,0.2406,0.033,0.0424,1.1271,0.1711,0.3303
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.0231,0.1833,0.043,0.0469,1.2931,0.2681,0.8804
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.0462,0.231,0.0957,0.1311,0.7206,0.3478,0.5997
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0.0001,0.0118,0.0001,0.0001,0.9957,0.0003,0.7578
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0,0.0169,0,0,0.263,0,0.023
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,0.0083,0.0855,0.0708,0.0693,1.6173,0.367,0.5855
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0.0262,0.0927,0.0853,0.1035,2.0296,0.4732,0.4237
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.0555,0.241,0.1271,0.1697,0.9602,0.8861,0.5944
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9986,0.0001,0.662
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.0847,0.2944,0.1531,0.2086,1.1742,0.9194,0.5775
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,0.4999,3.0185,1,0.2301
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.0416,0.2249,0.0792,0.1069,0.8537,0.2843,0.6237
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0415,0.2301,0.0849,0.1114,0.7116,0.312,0.5759
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,0.017,1.5953,0.2146,0.3302
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.0001,0.0983,0.0538,0.0363,1.0571,0.4575,0.5448
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0127,0.2013,0.0309,0.0373,1.4047,0.3276,0.7362
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0434,0.2308,0.0895,0.1185,0.6907,0.3672,0.5857
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.0466,0.2337,0.0912,0.1222,0.7108,0.7128,0.5848
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4972,0.2135,0.4256,0.4999,2.9945,0.9999,0.2415
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0.0112,0.0247,0.1508,0.2962,1.5662,0.5,0.4721
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.0396,0.1325,0.1223,0.1619,1.7604,0.3335,1.003
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0011,0.0002,0.6909
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0,0.0192,0,0.0001,0.1068,0.0006,0.0245
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.4604,0.5132,0.4604,0.4604,1.0083,0.4684,2.7129
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.2225,0.1661,0.2225,0.2226,0,0.2226,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0027,0.0002,0.8113
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1108,0.2995,0.1102,0.1109,0.5582,0.1109,0.105
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.0216,0.2406,0.033,0.0427,1.1426,0.1713,0.34
