@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC

@DATA
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.70692,256,0.28
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.702146,251,0.28
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.699582,252,0.28
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.709021,252,0.28
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.713153,255,0.28
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.698011,366,0.28
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.709513,254,0.26
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.70623,252,0.28
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.706306,253,0.28
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.715511,250,0.26
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.712534,251,0.28
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.705931,251,0.28
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.710424,258,0.28
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.712005,254,0.28
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.708421,268,0.26
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.70739,253,0.28
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.710592,256,0.28
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.703881,252,0.28
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.708259,257,0.28
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.705636,247,0.28
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.707007,248,0.26
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.709431,256,0.28
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.711146,249,0.28
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.708779,255,0.28
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.706687,256,0.28
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.712188,249,0.28
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.70276,259,0.26
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.714956,249,0.28
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.700324,247,0.28
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.708178,257,0.26
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.709513,257,0.28
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.702146,252,0.28
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.709021,253,0.28
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.698011,366,0.28
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.70623,252,0.28
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.684392,244,0.96
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.684392,244,0.96
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.684392,244,0.96
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.684392,246,0.96
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.684392,243,0.96
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.684392,244,0.96
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.684392,246,0.96
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.684392,243,0.96
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.684392,245,0.96
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.684392,243,0.96
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.683714,237,0.961538
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.683714,240,0.961538
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.683714,239,0.961538
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.683714,239,0.961538
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.683714,238,0.961538
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.683714,238,0.961538
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.683714,237,0.961538
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.683714,237,0.961538
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.683714,237,0.961538
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.683714,239,0.961538
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.683086,233,0.962963
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.683086,233,0.962963
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.683086,233,0.962963
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.683086,234,0.962963
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.683086,231,0.962963
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.683086,233,0.962963
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.683086,232,0.962963
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.683086,232,0.962963
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.683086,231,0.962963
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.683086,231,0.962963
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.90988,969,0.089109
ruler-17-6-a3.xml.minion.conv.minion,1,0.806072,157,0.666667
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.806072,157,0.666667
ruler-17-6-a4.xml.minion.conv.minion,1,0.906826,482,0.47619
ruler-17-7-a3.xml.minion.conv.minion,1,0.734911,55,0.714286
ruler-17-7-a4.xml.minion.conv.minion,1,0.877634,482,0.535714
ruler-25-7-a3.xml.minion.conv.minion,1,0.734911,39,0.714286
ruler-25-7-a4.xml.minion.conv.minion,1,0.877634,489,0.535714
ruler-25-8-a3.xml.minion.conv.minion,1,0.661064,39,0.75
ruler-25-8-a4.xml.minion.conv.minion,1,0.838436,18,0.583333
ruler-34-8-a3.xml.minion.conv.minion,1,0.661064,25,0.75
ruler-34-8-a4.xml.minion.conv.minion,1,0.838436,15,0.583333
ruler-34-9-a3.xml.minion.conv.minion,1,0.590058,25,0.777778
ruler-34-9-a4.xml.minion.conv.minion,1,0.792031,15,0.622222
ruler-44-10-a3.xml.minion.conv.minion,1,0.524817,24,0.8
ruler-44-10-a4.xml.minion.conv.minion,1,0.741497,20,0.654545
ruler-44-9-a3.xml.minion.conv.minion,1,0.590058,24,0.777778
ruler-44-9-a4.xml.minion.conv.minion,1,0.792031,20,0.622222
ruler-55-10-a3.xml.minion.conv.minion,1,0.524817,16,0.8
ruler-55-10-a4.xml.minion.conv.minion,1,0.741497,12,0.654545
ruler-55-11-a3.xml.minion.conv.minion,1,0.466471,16,0.818182
ruler-55-11-a4.xml.minion.conv.minion,1,0.689532,12,0.681818
ruler-67-11-a3.xml.minion.conv.minion,1,0.466471,15,0.818182
ruler-67-11-a4.xml.minion.conv.minion,1,0.689532,5,0.681818
ruler-67-12-a3.xml.minion.conv.minion,1,0.415104,15,0.833333
ruler-67-12-a4.xml.minion.conv.minion,1,0.638191,5,0.705128
ruler-70-12-a3.xml.minion.conv.minion,1,0.415104,15,0.833333
ruler-70-12-a4.xml.minion.conv.minion,1,0.638191,14,0.705128
ruler-70-13-a3.xml.minion.conv.minion,1,0.370265,15,0.846154
ruler-70-13-a4.xml.minion.conv.minion,1,0.588876,14,0.725275
series-100.xml.minion.conv.minion,1,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?
slangford-3-11-ext.xml.minion.gz,1,0.724653,35,0.969697
socialGolfer-10-4-8.xml.minion,1,0.088461,108,0.005053
socialGolfer-6-3-5.xml.minion,1,0.786171,108,0.016667
socialGolfer-6-3-6.xml.minion,1,-0.284793,108,0.014049
socialGolfer-6-3-7.xml.minion,1,-0.438749,108,0.012138
socialGolfer-6-3-8.xml.minion,1,0.320017,108,0.010684
socialGolfer-6-4-5.xml.minion,1,-18.030611,108,0.013218
socialGolfer-6-4-6.xml.minion,1,29.989211,108,0.011111
socialGolfer-6-4-7.xml.minion,1,-0.207272,108,0.009582
socialGolfer-6-4-8.xml.minion,1,0.064244,108,0.008422
socialGolfer-7-4-8.xml.minion,1,-0.277356,108,0.007219
socialGolfer-8-4-8.xml.minion,1,0.137674,108,0.006316
socialGolfer-9-4-8.xml.minion,1,0.277155,108,0.005615
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0.871018,487,0.011494
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0.873052,487,0.004415
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0.81,513,0.012788
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,-1.049797,260,0.000769
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0.875355,487,0.00533
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0.874175,487,0.003668
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,0.874109,487,0.003668
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,0.793451,253,0.005284
tsp-20-142_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-190_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-193_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-1_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-29_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-2_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-30_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-366_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-453_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-68_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-727_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-75_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-76_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-8_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-20-901_ext.xml.minion.converted.minion.gz,1,0.807565,50,0.311475
tsp-25-13_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-163_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-190_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-312_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-38_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-3_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-456_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-48_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-523_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-54_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-561_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-66_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-681_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-715_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
tsp-25-843_ext.xml.minion.converted.minion.gz,1,0.788941,39,0.315789
will199GPIA-5.xml.watchless.minion.gz,1,0.16445,184,0.018545
will199GPIA-6.xml.watchless.minion.gz,1,0.16445,169,0.018545
will199GPIA-7.xml.watchless.minion.gz,1,0.16445,154,0.018545
