@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC

@DATA
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79,1,2,1,1,1,41,0,0,6560,162,0.99989,865.002264,0,0,3280,0.012347,0,3280,0,1,486,0,0,162,0,0,0,0,162,0,3280,3280,6560,0,2,865.002264,3280,0,79,40.493827,6560,0.012347,1,3280,2.86,0.99989,0,0,6.86,0,79,1.93,1,2,0.012347,79,0,0.99989,0
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.948718,0,2,1,1,1,3,0,0,156,0,0,82.41805,0,-1.410758,78,0,0,78,0,1,104,0,0.291818,52,0.055859,0,0,0,52,0,78,78,156,0,2,82.41805,78,0,23.089744,3,156,0,1,78,0,0,0,5.252975,2.04,0.562045,47,0.01,1,2,0.091161,4,24,0.391244,0.307692
normalized-costasArray-17.xml.mzn_AND_NODATA,1,1.88,0.531915,4.573333,11.297217,14.413333,0.475177,31.186667,9.8675,4.736728,1,80.710306,0,0.162634,4678,134,1.484569,260.137616,0.509889,-5.686571,740.391286,0.967233,0.509889,1480.125,0.068012,5.044394,683,0.998693,3.879049,282,0.489753,133,133,0,1335.757372,0,280.111955,150,686,0.321021,33,891.966735,150,0,3.66,2.432624,3185.815089,0.934465,11,150,0.02,1.447323,0.962545,1.051244,2.1,0.150744,4,0.04,1,17,0.928549,32,0,1.856558,0.886667
normalized-circ-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238,5.978505,88.595238,1,2,0.044295,1,1,28,0,0,2688,16376,3.118566,37291.145437,0,3.858995,1344,0.686995,0,59.533034,0,1,49128,0,2.034949,16376,0.456383,0,0,0,16376,0,7854.482503,1344,97904,0.694132,2,37291.145437,1344,0,50.357143,5.978505,97904,0.686995,0.117647,1344,4.67,3.118566,0.664527,4.302786,12.97,0.600884,86,6.1,0.0125,160,-1,123,0,-1,0
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.944444,0,2,1,1,1,3,0,0,144,0,0,76.0782,0,-1.528321,72,0,0,72,0,1,96,0,0.309543,48,0.058072,0,0,0,48,0,72,72,144,0,2,76.0782,72,0,21.208333,3,144,0,1,72,0,0,0,5.107018,2.04,0.552783,43,0.01,1,2,0.094761,4,24,0.413817,0.333333
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017,0.772727,2.97894,0.961002,2.103536,0.092229,13.715104,0.907771,1.861263,4102,1275,1.936852,3586.313714,0.277134,0.721197,1561.125371,0.399271,0.440459,1323.299288,0.321159,2.743021,5800,1.55575,0.849058,1650,1.913241,1300,1300,0.181818,3470.834906,1250,1838.268534,1377,7600,0.258551,41,5193.058866,127,300,4.127088,4.606061,16670.143186,0.168503,2,77,1.36,1.05377,2.261629,0.613525,3.61,0.201549,8,0.19,0.039216,51,0.515907,123,0,1.300489,0
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63,1,2,1,1,1,35,0,0,4200,130,0.995727,651.239323,0,0,2100,0.077152,0,2100,0,1,390,0,0,130,0,0,0,0,130,0,2100,2100,4200,0,2,651.239323,2100,0,59,32.307692,4200,0.077152,1,2100,1.05,0.995727,0,0,4.01,0,59,0.9,1,2,0.077152,63,0,0.995727,0
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,3.621302,0.276144,7.039941,2.6563,6.837278,0.218546,4.149408,0.772839,1.427707,0.20858,5.169925,0.79142,1.118228,2805,535,1.959064,2311,1.518586,3.270057,1024.4317,0.426798,1.386214,522.439244,0.539069,4.169925,5431,1.229483,3.376491,2448,0.386145,535,535,0.72549,3495.026591,535,1836.79745,676,4759,1.31885,18,3193.061983,141,1776,26.150888,1.944036,6502.621481,0.118235,6,141,0.25,0.311211,0.345701,5.252011,0.73,0.592001,66,0.42,0.153846,13,0.347604,13,0,4.191678,0
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.528314,5.56,0.685315,12.67,1.454942,3.74045,0.1,14.677059,0.9,2.528881,6335,490,3.976958,978.233125,0.721188,0.566091,788.150238,0.549366,0.563264,727.471053,0.509977,6.882643,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2674.421621,450,664.616393,500,1880,0.939856,118,2112.549856,50,225,2.9,2.629371,7527.744673,0.183684,6.210526,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.07,1,20,0.626244,29,0,1.940024,0
normalized-data-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333,4.731518,50.977778,1,2,0.068836,1,1,20,0,0,1080,4626,2.754292,9408.336279,0,3.630136,540,0.600368,0,37.171678,0,1,13878,0,2.272361,4626,0.389143,0,0,0,4626,0,2756.791814,540,21888,0.589678,2,9408.336279,540,0,28.398148,4.731518,21888,0.600368,0.153846,540,4.15,2.754292,0.553365,4.189479,7.37,0.544695,52,1.15,0.025641,78,0.480122,69,0,5.727791,0
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.840189,5.56,0.685315,14.53,1.5499,3.848651,0.1,15.164278,0.9,2.590246,7265,490,4.375027,978.233125,0.761188,0.566091,799.52731,0.55305,0.568996,774.95,0.515217,7.087463,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2751.785705,450,664.616393,500,1880,1.066691,136,2134.484087,50,225,2.9,2.629371,7750.735268,0.183684,7.157895,50,0.07,0.951154,1.40486,0.468996,2.17,0.103448,3,0.06,1,20,0.62631,29,0,1.945267,0
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.950617,0,2,1,1,1,3,0,0,162,0,0,85.587975,0,-1.358507,81,0,0,81,0,1,108,0,0.283769,54,0.054844,0,0,0,54,0,81,81,162,0,2,85.587975,81,0,23.864198,3,162,0,1,81,0,0,0,5.379672,2.05,0.55454,49,0.02,1,2,0.089507,4,24,0.380947,0.296296
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.955556,0,2,1,1,1,3,0,0,180,0,0,95.09775,0,-1.222657,90,0,0,90,0,1,120,0,0.262311,60,0.052099,0,0,0,60,0,90,90,180,0,2,95.09775,90,0,27.211111,3,180,0,1,90,0,0,0,5.543141,2.04,0.566218,56,0.01,1,2,0.085038,4,24,0.353359,0.266667
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.847411,5.56,0.685315,14.57,1.551942,3.851157,0.1,15.130892,0.9,2.58987,7285,490,4.649295,978.233125,0.781188,0.566091,799.790776,0.553111,0.56888,775.971053,0.515309,7.108524,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2753.577278,450,664.616393,500,1880,1.068399,138,2134.990939,50,225,2.9,2.629371,7755.899212,0.183684,7.263158,50,0.07,0.951154,1.40486,0.468996,2.17,0.103448,3,0.06,1,20,0.62631,29,0,1.945267,0
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.735772,5.56,0.685315,13.87,1.516205,3.812425,0.1,14.954469,0.9,2.569275,6935,490,4.172604,978.233125,0.73364,0.566091,795.71823,0.551825,0.532427,758.102632,0.513478,6.988685,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2725.883965,450,664.616393,500,1880,1.022913,127,2127.220669,50,225,2.9,2.629371,7676.077311,0.183684,6.684211,50,0.06,0.951154,1.40486,0.468996,2.16,0.103448,3,0.05,1,20,0.626323,29,0,1.942503,0
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83,1,2,1,1,1,45,0,0,7200,170,0.997503,918.321776,0,0,3600,0.058926,0,3600,0,1,510,0,0,170,0,0,0,0,170,0,3600,3600,7200,0,2,918.321776,3600,0,79,42.352941,7200,0.058926,1,3600,3.54,0.997503,0,0,7.97,0,79,2.36,1,2,0.058926,83,0,0.997503,0
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.514898,5.56,0.685315,12.6,1.451368,3.735795,0.1,14.726218,0.9,2.527301,6300,490,4.377535,978.233125,0.761188,0.566091,787.660831,0.549217,0.568996,725.684211,0.509761,6.918863,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2671.093654,450,664.616393,500,1880,0.935333,121,2111.586481,50,225,2.9,2.629371,7518.152297,0.183684,6.368421,50,0.06,0.951154,1.40486,0.468996,2.16,0.103448,3,0.06,1,20,0.626198,29,0,1.918502,0
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.564571,5.56,0.685315,12.87,1.465153,3.753029,0.1,14.727708,0.9,2.53592,6435,490,4.094162,978.233125,0.73364,0.566091,789.472865,0.549799,0.554541,732.576316,0.510595,6.894818,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2683.415485,450,664.616393,500,1880,0.954064,119,2115.136784,50,225,2.9,2.629371,7553.668162,0.183684,6.263158,50,0.08,0.951154,1.40486,0.468996,2.19,0.103448,3,0.07,1,20,0.626198,29,0,1.918502,0
normalized-david-9.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6.33985,9.333333,1,9,2.357573,3.169925,1,6.33985,0,0,783,406,0,406,0,4.147392,275.783475,0,2.200181,205.108885,0,3.169925,812,0,4.147392,406,1.124389,0,0,0,1286.989551,0,227.340474,87,812,1.103931,9,1081.766175,87,0,3.126437,2,2573.979101,0,9,87,0.04,0,1.124389,1.280662,2.11,0.305965,4,0.04,0.109756,82,0.669084,82,0,5.9,0
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.745291,5.56,0.685315,13.93,1.519268,3.815727,0.1,14.988685,0.9,2.571562,6965,490,4.386288,978.233125,0.75364,0.566091,796.065454,0.551942,0.532427,759.634211,0.513643,7,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2728.245086,450,664.616393,500,1880,1.027137,128,2127.884436,50,225,2.9,2.629371,7682.882894,0.183684,6.736842,50,0.06,0.951154,1.40486,0.468996,2.17,0.103448,3,0.06,1,20,0.626297,29,0,1.946719,0
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,5.74,0.174216,11.48,2.191918,11.48,0.14518,2.5,0.306189,1.095959,0.166667,3.321928,0.833333,0.447214,1875,625,0.597646,4305,0.650022,3.675094,915.241012,0.212459,0.650022,229.641417,0.212459,1.660964,9235,0.597646,3.675094,4305,0.363178,625,625,0.85482,4718.10253,625,2557.465318,750,8610,1.022167,5,4762.513029,125,3680,64.134667,2,9436.205059,0,1,125,0.75,0,0.363178,5.164877,3.61,0.233559,103,0.81,0.083333,24,0.237207,24,0,4.509968,0
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.942029,0,2,1,1,1,3,0,0,138,0,0,72.908275,0,-1.59477,69,0,0,69,0,1,92,0,0.319337,46,0.059281,0,0,0,46,0,69,69,138,0,2,72.908275,69,0,19.971014,3,138,0,1,69,0,0,0,5.028389,2.05,0.555035,41,0.02,1,2,0.096727,4,24,0.426229,0.347826
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.569,5.56,0.685315,12.91,1.467195,3.754565,0.1,14.777255,0.9,2.541046,6455,490,4.113881,978.233125,0.73364,0.566091,789.634429,0.549918,0.541188,733.597368,0.510745,6.906891,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2684.51412,450,664.616393,500,1880,0.958887,120,2115.432045,50,225,2.9,2.629371,7556.834816,0.183684,6.315789,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.06,1,20,0.626205,29,0,1.922451,0
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,0.838889,1.192053,3.6,4.291391,63.8,1,2,0.84,1,1,60,0,0,5400,2265,0.316391,3879.524578,0,-8.139524,2700,1.861802,0.721928,2268,0,1,6795,0,0.721928,2265,0.087774,2160,2160,0,2265,0,3953.841171,2700,9720,0.380952,2,3879.524578,2700,0,15.423333,4.291391,9720,1.861802,1,2700,3.12,0.316391,0.888889,2.253023,6.93,0.537419,27,1.72,0.2,10,1.558387,75,0,0.330734,0.8
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.781457,5.56,0.685315,14.16,1.531011,3.828275,0.1,15.077817,0.9,2.580009,7080,490,4.623409,978.233125,0.781188,0.566091,797.38477,0.552384,0.5648,765.505263,0.514266,7.044394,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2737.216434,450,664.616393,500,1880,1.043093,132,2130.401647,50,225,2.9,2.629371,7708.741485,0.183684,6.947368,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.06,1,20,0.62631,29,0,1.945267,0
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.946667,0,2,1,1,1,3,0,0,150,0,0,79.248125,0,-1.467188,75,0,0,75,0,1,100,0,0.300391,50,0.056933,0,0,0,50,0,75,75,150,0,2,79.248125,75,0,22.146667,3,150,0,1,75,0,0,0,5.181761,2.05,0.5577,45,0.02,1,2,0.092909,4,24,0.402179,0.32
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535,3.870968,17.910891,0.709677,2,0.838024,1,0.019802,6,0.980198,0,10100,4950,0.869138,13080.113443,0,0.81082,5050,0.351781,0.71795,4232.020202,0,1,18900,0,0.81082,6975,1.66422,4950,4950,0.290323,6975,4950,7702.670947,5050,27000,0.390029,2,13080.113443,100,2025,5.318218,3.870968,27000,0.351781,1,100,6.12,0.869138,2.554432,1.553453,9.48,0.411973,14,1.27,0.020202,99,-1,198,0,-1,0
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,0.045,22.222222,2,44.444444,88,1,2,1,1,1,50,0,0,8000,180,0.991076,983.701305,0,0,4000,0.111803,0,4000,0,1,540,0,0,180,0,0,0,0,180,0,4000,4000,8000,0,2,983.701305,4000,0,-1,44.444444,8000,0.111803,1,4000,4.27,0.991076,0,-1,9.38,-1,-1,3.03,1,2,0.111803,88,0,0.991076,0
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,3.611437,0.276898,7.02346,2.674988,6.824047,0.219651,4.231672,0.78393,1.438192,0.206745,5.169925,0.793255,1.130186,2886,541,1.925255,2327,1.467765,3.227206,1040.62057,0.431783,1.383856,534.640371,0.545425,4.169925,5467,1.222772,3.336702,2463,0.366626,541,541,0.725132,3542.265689,541,1858.573565,682,4790,1.331385,18,3230.182586,141,1786,22.539589,1.944783,6588.49577,0.117444,4.5,141,0.26,0.308159,0.326467,4.847433,2.72,0.577472,60,0.41,0.142857,14,0.334825,14,0,4.13784,0
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.291851,13.702128,0,11.588652,3.87234,3.454954,1,31.098538,0,0.333504,1634,0,4.677465,106.84413,3.673572,0.148549,482.317311,1.151609,2.364525,546,0.151576,4.087463,312,1.239916,0.971585,174,0.037632,0,0,0,601.16203,0,221.724825,141,420,0.32749,17,414.431127,141,0,33.141844,2.413793,1442.782008,1.148913,5.666667,141,0,0.869996,0.048445,1.766251,2.07,0.030616,34,0.03,1,3,1.144104,14,0,0.999335,0
normalized-C3-1-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.281504,14.638596,0.77551,3.45614,0.973128,2.335846,0.083041,14.861475,0.916959,2.414153,5910,1596,1.907769,4490.755279,0.253764,0.664777,1958.060645,0.402527,0.333421,1664.048462,0.333178,2.972295,7252,0.961218,0.78285,2058,2.034273,1624,1624,0.183673,4807.170132,1568,2244.391645,1710,9520,0.234576,61,6771.277167,142,378,4.11462,4.62585,23217.3355,0.161872,2,86,2.71,1.02887,2.404204,0.56609,5.03,0.192207,8,0.25,0.035088,57,0.514576,138,0,1.254708,0
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.823271,5.56,0.685315,14.43,1.544795,3.842782,0.1,15.195757,0.9,2.589325,7215,490,4.640472,978.233125,0.781188,0.566091,798.910146,0.552886,0.56888,772.397368,0.514974,7.118941,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2747.588995,450,664.616393,500,1880,1.061366,139,2133.302421,50,225,2.9,2.629371,7738.638867,0.183684,7.315789,50,0.07,0.951154,1.40486,0.468996,2.17,0.103448,3,0.06,1,20,0.626323,29,0,1.942503,0
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.945166,5.56,0.685315,15.24,1.586147,3.885072,0.1,15.428491,0.9,2.6131,7620,490,4.623409,978.233125,0.781188,0.566091,803.356838,0.554289,0.61613,793.073684,0.516968,7.228819,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2777.8265,450,664.616393,500,1880,1.113009,150,2141.70255,50,225,2.9,2.629371,7825.794028,0.183684,7.894737,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.07,1,20,0.626297,29,0,1.946719,0
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,11.010416,5.56,0.685315,15.69,1.609121,3.90771,0.1,15.532599,0.9,2.624247,7845,490,4.636989,978.233125,0.781188,0.566091,805.737129,0.555014,0.589976,804.560526,0.518001,7.303781,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2794.012481,450,664.616393,500,1880,1.139974,158,2146.162686,50,225,2.9,2.629371,7872.447738,0.183684,8.315789,50,0.07,0.951154,1.40486,0.468996,2.17,0.103448,3,0.06,1,20,0.62631,29,0,1.945267,0
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,0.038182,26.190476,2,52.380952,103,1,2,1,1,1,55,0,0,11000,210,0.998364,1198.960152,0,0,5500,0.047673,0,5500,0,1,630,0,0,210,0,0,0,0,210,0,5500,5500,11000,0,2,1198.960152,5500,0,-1,52.380952,11000,0.047673,1,-1,2.27,0.998364,0,-1,9.77,-1,-1,5.4,1,2,0.047673,103,0,0.998364,0
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.855693,5.56,0.685315,14.63,1.555005,3.85403,0.1,15.216973,0.9,2.593076,7315,490,4.436772,978.233125,0.761188,0.566091,800.092889,0.553226,0.568533,777.502632,0.515468,7.118941,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2755.631645,450,664.616393,500,1880,1.073055,139,2135.557423,50,225,2.9,2.629371,7761.820623,0.183684,7.315789,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.07,1,20,0.626297,29,0,1.946719,0
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.64197,5.56,0.685315,13.32,1.488126,3.779881,0.1,14.919981,0.9,2.553808,6660,490,4.350375,978.233125,0.761188,0.566091,792.296344,0.550756,0.560607,744.063158,0.511947,6.965784,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2702.615136,450,664.616393,500,1880,0.986852,125,2120.615373,50,225,2.9,2.629371,7609.008334,0.183684,6.578947,50,0.08,0.951154,1.40486,0.468996,2.18,0.103448,3,0.06,1,20,0.626198,29,0,1.918502,0
normalized-costasArray-15.xml.mzn_AND_NODATA,1,1.863248,0.536697,4.521368,10.815499,13.042735,0.472477,27.205128,8.556777,4.552585,1,68.011734,0,0.172043,3183,103,1.524263,202.916316,0.552495,-5.191862,554.11742,0.903137,0.552495,1001.142857,0.070543,4.857981,526,0.998482,3.709594,218,0.484329,102,102,0,992.463529,0,220.070463,117,529,0.338241,29,678.824479,117,0,3.649573,2.426606,2357.778787,0.877006,9.666667,117,0.02,1.477831,0.877856,1.077967,2.09,0.15745,4,0.04,1,15,0.904757,28,0,1.918785,0.871795
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.939388,5.56,0.685315,15.22,1.585126,3.883067,0.1,15.418841,0.9,2.616607,7610,490,4.820305,978.233125,0.801188,0.566091,803.146033,0.554287,0.615186,792.563158,0.516946,7.219169,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2776.393026,450,664.616393,500,1880,1.114062,149,2141.287171,50,225,2.9,2.629371,7821.662251,0.183684,7.842105,50,0.07,0.951154,1.40486,0.468996,2.16,0.103448,3,0.05,1,20,0.62631,29,0,1.945267,0
normalized-david-8.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6,9.333333,1,8,2.095621,3,1,6,0,0,696,406,0,406,0,4.147392,261,0,2.121467,182.319009,0,3,812,0,4.147392,406,1.124389,0,0,0,1218,0,227.340474,87,812,1.103931,8,1049.494775,87,0,3.126437,2,2436,0,8,87,0.04,0,1.124389,1.280662,2.11,0.305965,4,0.03,0.097561,82,0.669084,82,0,5.9,0
normalized-elf-rf7.xml.mzn_AND_NODATA,1,2.489458,0.401694,6.766566,2.715971,7.180723,1,1.989458,0.369673,0.999294,1,11,0,0.051337,2642,3306,1.197615,4281.978832,0.084366,2.448643,1314,0.658801,0.697973,490.92631,0.015333,1,9918,0,2.745589,3306,1.202626,0,0,0,3303.666667,0,3346.296651,1328,8986,0.333887,2,4277.884094,1328,0,15.804217,2.718088,8979,0.658194,1,1328,0.89,1.200058,0.985549,4.979995,3.81,0.630177,59,0.85,0.020619,97,1.061936,95,0,5.069855,0
normalized-C4-3-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861,0.785714,3.144781,0.979861,2.518299,0.048921,14.861475,0.951079,2.588332,15878,4851,1.007474,13666.349758,0.143151,0.437091,5530.212259,0.380315,0.218898,4947.316147,0.325971,2.972295,21952,0.875992,0.515071,6174,2.737134,4900,4900,0.190476,15547.978439,4802,6138.36099,5049,29008,0.182747,61,21155.819868,247,1176,4.067934,4.698413,75781.589131,0.134797,2,149,5.47,0.926742,3.231376,0.373356,8.61,0.150311,8,1.01,0.020202,99,-1,243,0,-1,0
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.778981,5.56,0.685315,14.14,1.529989,3.827416,0.1,15.088705,0.9,2.578373,7070,490,4.609017,978.233125,0.781188,0.566091,797.294444,0.552339,0.554541,764.994737,0.514206,7.055282,2370,1.178052,0.566091,715,1.381576,450,450,0.314685,2736.602221,450,664.616393,500,1880,1.041213,133,2130.234165,50,225,2.9,2.629371,7706.971108,0.183684,7,50,0.07,0.951154,1.40486,0.468996,2.18,0.103448,3,0.07,1,20,0.62631,29,0,1.945267,0
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,0.880952,1.135135,3.714286,4.216216,82.142857,1,2,0.877551,1,1,78,0,0,14196,6253,0.206168,10503.517754,0,-10.183302,7098,2.142886,0.591673,6228.857143,0,1,18759,0,0.591673,6253,0.09372,6084,6084,0,6253,0,9944.657891,7098,26364,0.341789,2,10503.517754,7098,0,11.500845,4.216216,26364,2.142886,1,-1,22.35,0.206168,1.130534,1.312244,35.32,0.674597,36,10.78,0.142857,14,-1,101,0,-1,0.857143
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63,1,2,1,1,1,35,0,0,4200,130,0.995727,651.239323,0,0,2100,0.077152,0,2100,0,1,390,0,0,130,0,0,0,0,130,0,2100,2100,4200,0,2,651.239323,2100,0,59,32.307692,4200,0.077152,1,2100,1.04,0.995727,0,0,3.95,0,59,0.84,1,2,0.077152,63,0,0.995727,0
