@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC

@DATA
cril-3_ext.xml.minion.converted.minion,1,0.694066,165,0.067308,0.096154,19.538462,19.538462,2032,161.223425,0.134615,8,208,148,208,208,0.116815,8,2032,0.093935,0.153846,8,0.009615,0.009615,50,0.023195,15.826087,13.642857,0.079342,156,8,0.024038,4.824662,17.894737
cril-4_ext.xml.minion.converted.minion,1,0.679827,69,0.977778,0.977778,44,44,990,52.512121,0.977778,40,45,35,45,45,1,40,990,0.977778,0.977778,40,0.044444,0.044444,0,0,?,?,0.053043,56,40,0.977778,0,?
cril-5_ext.xml.minion.converted.minion,1,0.701098,10,0.97619,0.97619,41,41,861,53.436702,0.97619,81,42,7,42,42,1,9,861,0.97619,0.97619,81,0.047619,0.047619,6,0,?,?,0.062064,7,81,0.97619,0,?
cril-6_ext.xml.minion.converted.minion,1,0.758096,96,0.305556,0.305556,9,11,153,147.03268,0.305556,9,36,96,36,36,0.563636,9,153,0.305556,0.305556,9,0.058824,0.058824,96,0,20.888889,19.444444,0.960998,96,9,0.305556,0,22.222222
cril-6_ext.xml.minion.converted.minion.gz,1,0.758096,96,0.305556,0.305556,9,11,153,147.03268,0.305556,9,36,96,36,36,0.563636,9,153,0.305556,0.305556,9,0.058824,0.058824,96,0,20.888889,19.444444,0.960998,96,9,0.305556,0,22.222222
cril-7.ext.xml.minion.converted.minion,1,0.758096,96,0.305556,0.305556,9,11,153,146.745098,0.305556,9,36,96,36,36,0.563636,9,153,0.305556,0.305556,9,0.058824,0.058824,96,0,20.888889,19.111111,0.959118,96,9,0.305556,0,22.555556
cril-7.ext.xml.minion.converted.minion.gz,1,0.758096,96,0.305556,0.305556,9,11,153,146.745098,0.305556,9,36,96,36,36,0.563636,9,153,0.305556,0.305556,9,0.058824,0.058824,96,0,20.888889,19.111111,0.959118,96,9,0.305556,0,22.555556
crossword-m1-uk-23-10.xml.minion.WOR.minion.gz,1,0.409362,0,0.469697,0.512987,48.38961,226.558442,156,73.938639,0.668831,26,462,0,462,462,0.750563,26,2086,0.490386,0.686147,26,0.023197,0.023197,0,0.141162,?,?,0.035445,0,26,0.106061,65.216754,?
crossword-m1-words-15-01.xml.minion.WOR.minion.gz,1,0.517084,0,0.375661,0.481481,29.259259,89.587302,78,113.362702,0.656085,26,189,0,189,189,0.775067,26,681,0.474007,0.671958,26,0.042965,0.042965,0,0.094767,?,?,0.166465,0,26,0.21164,17.910981,?
crossword-m1-words-15-06.xml.minion.WOR.minion.gz,1,0.501525,0,0.605128,0.646154,28.307692,109.774359,72,126.137566,0.805128,26,195,0,195,195,0.846985,26,567,0.562945,0.841026,26,0.049925,0.049925,0,0.186192,?,?,0.222465,0,26,0.107692,36.307382,?
crossword-m1-words-15-10.xml.minion.WOR.minion.gz,1,0.457273,0,0.668421,0.773684,42.842105,135.063158,72,74.294606,0.831579,26,190,0,190,190,0.857354,26,964,0.710859,0.868421,26,0.044442,0.044442,0,0.17313,?,?,0.077069,0,26,0.142105,32.894668,?
crossword-m1-words-19-03.xml.minion.WOR.minion.gz,1,0.431995,0,0.472313,0.52443,45.127036,161.283388,118,81.986004,0.7557,26,307,0,307,307,0.817292,26,1429,0.525353,0.771987,26,0.031579,0.031579,0,0.155686,?,?,0.057373,0,26,0.052117,47.795723,?
crossword-m1-words-19-04.xml.minion.WOR.minion.gz,1,0.44986,0,0.483108,0.550676,56.27027,161.702703,132,56.152118,0.702703,26,296,0,296,296,0.798746,26,2314,0.546293,0.753378,26,0.024317,0.024317,0,0.146779,?,?,0.024266,0,26,0.158784,43.446684,?
crossword-m1-words-21-01.xml.minion.WOR.minion.gz,1,0.413691,0,0.58445,0.589812,56.49866,204.504021,138,59.596179,0.788204,26,373,0,373,373,0.806651,26,2303,0.548268,0.80429,26,0.024533,0.024533,0,0.195385,?,?,0.025878,0,26,0.104558,72.878599,?
crossword-m1-words-21-06.xml.minion.WOR.minion.gz,1,0.400035,0,0.579088,0.579088,64.820375,198.809651,146,54.877034,0.820375,26,373,0,373,373,0.84144,26,2643,0.533002,0.836461,26,0.024525,0.024525,0,0.173286,?,?,0.020763,0,26,0.136729,64.635822,?
crossword-m1-words-21-10.xml.minion.WOR.minion.gz,1,0.39196,0,0.600522,0.600522,53.968668,219.765013,134,71.182451,0.796345,26,383,0,383,383,0.807163,26,1869,0.573799,0.809399,26,0.028876,0.028876,0,0.175303,?,?,0.038086,0,26,0.159269,67.14123,?
crossword-m1-words-23-02.xml.minion.WOR.minion.gz,1,0.395567,0,0.535632,0.535632,83.544828,242.064368,182,40.68925,0.850575,26,435,0,435,435,0.840542,26,4428,0.55647,0.862069,26,0.018867,0.018867,0,0.177828,?,?,0.009189,0,26,0.098851,77.355252,?
crossword-m1-words-23-03.xml.minion.WOR.minion.gz,1,0.408447,0,0.479545,0.584091,65.409091,248.145455,174,51.572496,0.793182,26,440,0,440,440,0.791326,26,3345,0.563967,0.806818,26,0.019554,0.019554,0,0.167334,?,?,0.015418,0,26,0.079545,73.62705,?
crossword-m1-words-23-05.xml.minion.WOR.minion.gz,1,0.364666,0,0.680899,0.680899,97.739326,281.177528,180,38.075906,0.85618,26,445,0,445,445,0.867889,26,4690,0.63186,0.869663,26,0.02084,0.02084,0,0.19955,?,?,0.008119,0,26,0.114607,88.799825,?
driverlogw-01c-sat_ext.xml.minion.converted.minion.gz,1,0.786962,260,0.070423,0.084507,6.112676,6.112676,217,223.156682,0.098592,3,71,91,71,71,0.417952,2,217,0.086094,0.140845,2,0.028169,0.028169,62,0.031851,23.5,10.75,1.028372,169,3,0.014085,2.26143,30.285714
driverlogw-02c-sat_ext.xml.minion.converted.minion.gz,1,0.748506,309,0.083056,0.083056,26.943522,26.943522,4055,224.224414,0.152824,4,301,81,301,301,0.526019,2,4055,0.089513,0.212625,2,0.006645,0.006645,21,0.048551,26.32,8.921053,0.055296,182,5,0.003322,14.613974,32
driverlogw-04c-sat_ext.xml.minion.converted.minion.gz,1,0.744188,302,0.095588,0.091912,28.5,28.5,3876,221.995356,0.194853,4,272,93,272,272,0.530598,2,3876,0.104779,0.275735,2,0.007353,0.007353,4,0.062421,24.780822,8.181818,0.057274,178,5,0.003676,16.978576,32.648649
driverlogw-05c-sat_ext.xml.minion.converted.minion.gz,1,0.743866,341,0.105413,0.091168,35.173789,35.173789,6173,227.91641,0.202279,4,351,90,351,351,0.563739,2,6173,0.10021,0.273504,2,0.005698,0.005698,4,0.059147,25.242424,6.92,0.036921,189,5,0.002849,20.760635,32.92
driverlogw-08cc-sat_ext.xml.minion.converted.minion.gz,1,0.738949,342,0.129902,0.10049,45.691176,45.691176,9321,239.019526,0.205882,4,408,100,408,408,0.589244,2,9321,0.111988,0.286765,2,0.004902,0.004902,11,0.07049,24.54386,7.458333,0.025643,197,5,0.002451,28.759785,35.229885
driverlogw-08c-sat_ext.xml.minion.converted.minion.gz,1,0.738949,342,0.129902,0.10049,45.691176,45.691176,9321,238.755713,0.205882,4,408,100,408,408,0.589244,2,9321,0.111988,0.286765,2,0.004902,0.004902,11,0.07049,24.54386,7.458333,0.025615,197,5,0.002451,28.759785,35.229885
driverlogw-09-sat_ext.xml.minion.converted.minion.gz,1,0.743583,349,0.084615,0.072308,53.683077,53.683077,17447,241.366883,0.146154,4,650,92,650,650,0.588281,2,17447,0.082589,0.212308,2,0.003077,0.003077,5,0.051434,26.852941,10.833333,0.013834,189,7,0.001538,33.432382,36.676471
dsjc-125-1-4-ext.xml.minion.converted.minion.gz,1,0.698816,263,0.064,0.096,11.776,11.776,736,263,0.136,4,125,263,125,125,0.099674,4,736,0.094208,0.184,4,0.016,0.016,263,0.026269,27,26,0.357337,263,4,0.04,3.283569,27
dsjc-125-1-5-ext.xml.minion.converted.minion.gz,1,0.698816,184,0.064,0.096,11.776,11.776,736,184,0.136,5,125,184,125,125,0.099674,5,736,0.094208,0.184,5,0.016,0.016,184,0.026269,21,17,0.25,184,5,0.04,3.283569,23
dubois-100_ext.xml.minion.converted.minion.gz,1,0.793763,501,0.01,0.013333,2,3.986667,200,500.99,0.013333,2,300,501,300,300,0.337778,2,200,0.013289,0.013333,2,0.01,0.01,499,0.000382,50,45,2.50495,501,2,0.01,0.114698,55
dubois-20_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.05,0.066667,2,3.933333,40,500.95,0.066667,2,60,501,60,60,0.355556,2,40,0.065556,0.066667,2,0.05,0.05,499,0.004157,50,45,12.52375,501,2,0.05,0.249444,55
dubois-21_ext.xml.minion.converted.minion.gz,1,0.795147,501,0.047619,0.063492,2,3.936508,42,500.952381,0.063492,2,63,501,63,63,0.354497,2,42,0.062484,0.063492,2,0.047619,0.047619,499,0.003871,50,45,11.927438,501,2,0.047619,0.243846,55
dubois-22_ext.xml.minion.converted.minion.gz,1,0.795069,501,0.045455,0.060606,2,3.939394,44,500.954545,0.060606,2,66,501,66,66,0.353535,2,44,0.059688,0.060606,2,0.045455,0.045455,499,0.003615,50,45,11.385331,501,2,0.045455,0.238606,55
dubois-23_ext.xml.minion.converted.minion.gz,1,0.794997,501,0.043478,0.057971,2,3.942029,46,500.956522,0.057971,2,69,501,69,69,0.352657,2,46,0.057131,0.057971,2,0.043478,0.043478,499,0.003387,50,45,10.890359,501,2,0.043478,0.233689,55
dubois-24_ext.xml.minion.converted.minion.gz,1,0.794931,501,0.041667,0.055556,2,3.944444,48,500.958333,0.055556,2,72,501,72,72,0.351852,2,48,0.054784,0.055556,2,0.041667,0.041667,499,0.003181,50,45,10.436632,501,2,0.041667,0.229061,55
dubois-25_ext.xml.minion.converted.minion.gz,1,0.79487,501,0.04,0.053333,2,3.946667,50,500.96,0.053333,2,75,501,75,75,0.351111,2,50,0.052622,0.053333,2,0.04,0.04,499,0.002996,50,45,10.0192,501,2,0.04,0.224697,55
dubois-26_ext.xml.minion.converted.minion.gz,1,0.794814,501,0.038462,0.051282,2,3.948718,52,500.961538,0.051282,2,78,501,78,78,0.350427,2,52,0.050625,0.051282,2,0.038462,0.038462,499,0.002828,50,45,9.633876,501,2,0.038462,0.220572,55
dubois-27_ext.xml.minion.converted.minion.gz,1,0.794761,501,0.037037,0.049383,2,3.950617,54,500.962963,0.049383,2,81,501,81,81,0.349794,2,54,0.048773,0.049383,2,0.037037,0.037037,499,0.002675,50,45,9.277092,501,2,0.037037,0.216666,55
dubois-28_ext.xml.minion.converted.minion.gz,1,0.794713,501,0.035714,0.047619,2,3.952381,56,500.964286,0.047619,2,84,501,84,84,0.349206,2,56,0.047052,0.047619,2,0.035714,0.035714,499,0.002535,50,45,8.945791,501,2,0.035714,0.212959,55
dubois-29_ext.xml.minion.converted.minion.gz,1,0.794668,501,0.034483,0.045977,2,3.954023,58,500.965517,0.045977,2,87,501,87,87,0.348659,2,58,0.045449,0.045977,2,0.034483,0.034483,499,0.002407,50,45,8.637337,501,2,0.034483,0.209435,55
dubois-30_ext.xml.minion.converted.minion.gz,1,0.794626,501,0.033333,0.044444,2,3.955556,60,500.966667,0.044444,2,90,501,90,90,0.348148,2,60,0.043951,0.044444,2,0.033333,0.033333,499,0.00229,50,45,8.349444,501,2,0.033333,0.20608,55
dubois-50_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.02,0.026667,2,3.973333,100,500.98,0.026667,2,150,501,150,150,0.342222,2,100,0.026489,0.026667,2,0.02,0.02,499,0.001074,50,45,5.0098,501,2,0.02,0.161107,55
ehi-85-297-0_ext.xml.minion.gz,1,0.840488,515,0.077441,0.094276,27.569024,27.569024,4094,508.325598,0.097643,7,297,485,297,297,0.3692,7,4094,0.092825,0.10101,7,0.006734,0.006734,464,0.0047,50.814815,49.214286,0.124164,501,7,0.077441,1.396044,52.444444
ehi-85-297-10_ext.xml.minion.gz,1,0.840238,515,0.074074,0.094276,27.59596,27.59596,4098,508.254758,0.10101,7,297,485,297,297,0.366267,7,4098,0.092916,0.10101,7,0.006734,0.006734,464,0.004979,50.8,49.392857,0.124025,501,7,0.074074,1.478824,52.259259
ehi-85-297-11_ext.xml.minion.gz,1,0.840263,515,0.070707,0.094276,27.609428,27.609428,4100,508.336098,0.10101,7,297,485,297,297,0.364352,7,4100,0.092961,0.10101,7,0.006734,0.006734,464,0.004852,50.777778,49.333333,0.123984,501,7,0.070707,1.440975,52.25
ehi-85-297-12_ext.xml.minion.gz,1,0.840458,515,0.077441,0.094276,27.602694,27.602694,4099,508.496463,0.097643,7,297,485,297,297,0.367008,7,4099,0.092938,0.10101,7,0.006734,0.006734,464,0.00462,50.642857,49.310345,0.124054,501,7,0.077441,1.372061,52.321429
ehi-85-297-13_ext.xml.minion.gz,1,0.840188,515,0.070707,0.094276,27.622896,27.622896,4102,508.506826,0.097643,7,297,485,297,297,0.367219,7,4102,0.093006,0.10101,7,0.006734,0.006734,464,0.004672,50.678571,49.392857,0.123966,501,7,0.070707,1.387491,52.230769
ehi-85-297-14_ext.xml.minion.gz,1,0.840405,515,0.074074,0.094276,27.683502,27.683502,4111,507.680126,0.10101,7,297,485,297,297,0.364807,7,4111,0.09321,0.10101,7,0.006734,0.006734,464,0.00469,50.689655,49.310345,0.123493,501,7,0.074074,1.392922,52.142857
ehi-85-297-15_ext.xml.minion.gz,1,0.840504,515,0.077441,0.094276,27.83165,27.83165,4133,505.544883,0.097643,7,297,485,297,297,0.359789,7,4133,0.093709,0.10101,7,0.006734,0.006734,464,0.004279,50.518519,48.965517,0.122319,499,7,0.077441,1.27073,52.111111
ehi-85-297-16_ext.xml.minion.gz,1,0.840441,515,0.080808,0.094276,27.643098,27.643098,4105,507.866748,0.10101,7,297,485,297,297,0.361876,7,4105,0.093074,0.10101,7,0.006734,0.006734,464,0.004108,50.807692,49.310345,0.123719,501,7,0.080808,1.220157,52.346154
ehi-85-297-17_ext.xml.minion.gz,1,0.840396,515,0.077441,0.094276,27.622896,27.622896,4102,507.86982,0.097643,7,297,485,297,297,0.364956,7,4102,0.093006,0.10101,7,0.006734,0.006734,464,0.004895,50.730769,49.344828,0.12381,501,7,0.077441,1.453852,52.296296
ehi-85-297-18_ext.xml.minion.gz,1,0.840475,515,0.077441,0.094276,27.744108,27.744108,4120,506.698544,0.10101,7,297,485,297,297,0.360326,7,4120,0.093415,0.10101,7,0.006734,0.006734,464,0.004397,50.730769,49.241379,0.122985,501,7,0.077441,1.305972,52.148148
ehi-85-297-19_ext.xml.minion.gz,1,0.840481,515,0.080808,0.094276,27.73064,27.73064,4118,507.163672,0.10101,7,297,485,297,297,0.359699,7,4118,0.093369,0.10101,7,0.006734,0.006734,464,0.004192,50.703704,49.214286,0.123158,501,7,0.080808,1.245127,52.206897
ehi-85-297-1_ext.xml.minion.gz,1,0.839991,515,0.080808,0.094276,27.690236,27.690236,4112,508.037938,0.10101,7,297,485,297,297,0.361811,7,4112,0.093233,0.10101,7,0.006734,0.006734,464,0.004269,50.814815,49.444444,0.12355,501,7,0.080808,1.267971,52.074074
ehi-85-297-20_ext.xml.minion.gz,1,0.840528,515,0.074074,0.094276,27.649832,27.649832,4106,507.918656,0.10101,7,297,485,297,297,0.36371,7,4106,0.093097,0.10101,7,0.006734,0.006734,464,0.004704,50.827586,49.214286,0.123702,501,7,0.074074,1.396945,52.333333
ehi-85-297-21_ext.xml.minion.gz,1,0.840072,515,0.077441,0.094276,27.59596,27.59596,4098,508.800634,0.10101,7,297,485,297,297,0.364791,7,4098,0.092916,0.10101,7,0.006734,0.006734,464,0.004513,50.8,49.517241,0.124158,501,7,0.077441,1.340279,52.25
ehi-85-297-22_ext.xml.minion.gz,1,0.840499,515,0.077441,0.094276,27.656566,27.656566,4107,507.996104,0.10101,7,297,485,297,297,0.365139,7,4107,0.09312,0.10101,7,0.006734,0.006734,464,0.00466,50.730769,49.178571,0.12369,501,7,0.077441,1.384096,52.37037
ehi-85-297-23_ext.xml.minion.gz,1,0.840477,515,0.077441,0.094276,27.784512,27.784512,4126,506.802957,0.10101,7,297,485,297,297,0.358785,7,4126,0.093551,0.10101,7,0.006734,0.006734,464,0.004118,50.586207,49.107143,0.122832,501,7,0.077441,1.222969,52.222222
ehi-85-297-24_ext.xml.minion.gz,1,0.840358,515,0.074074,0.094276,27.643098,27.643098,4105,507.849939,0.097643,7,297,485,297,297,0.360952,7,4105,0.093074,0.10101,7,0.006734,0.006734,464,0.004558,50.769231,49.333333,0.123715,501,7,0.074074,1.353594,52.241379
ehi-85-297-25_ext.xml.minion.gz,1,0.84016,515,0.074074,0.094276,27.589226,27.589226,4097,508.378326,0.097643,7,297,485,297,297,0.366501,7,4097,0.092893,0.10101,7,0.006734,0.006734,464,0.004656,50.892857,49.37931,0.124086,501,7,0.074074,1.382777,52.25
ehi-85-297-26_ext.xml.minion.gz,1,0.840157,515,0.070707,0.094276,27.622896,27.622896,4102,508.265968,0.097643,7,297,485,297,297,0.363809,7,4102,0.093006,0.10101,7,0.006734,0.006734,464,0.005392,50.678571,49.407407,0.123907,501,7,0.070707,1.601519,52.178571
ehi-85-297-27_ext.xml.minion.gz,1,0.840235,515,0.070707,0.094276,27.744108,27.744108,4120,507.396602,0.10101,7,297,485,297,297,0.365374,7,4120,0.093415,0.10101,7,0.006734,0.006734,464,0.0055,50.689655,49.37037,0.123155,501,7,0.070707,1.633562,52.133333
ehi-85-297-28_ext.xml.minion.gz,1,0.840351,515,0.070707,0.094276,27.609428,27.609428,4100,508.008537,0.097643,7,297,485,297,297,0.365323,7,4100,0.092961,0.10101,7,0.006734,0.006734,464,0.004756,50.724138,49.285714,0.123905,501,7,0.070707,1.412658,52.37037
ehi-85-297-29_ext.xml.minion.gz,1,0.840385,515,0.074074,0.094276,27.676768,27.676768,4110,508.00219,0.10101,7,297,485,297,297,0.36105,7,4110,0.093188,0.10101,7,0.006734,0.006734,464,0.004876,50.642857,49.344828,0.123602,501,7,0.074074,1.448289,52.178571
ehi-85-297-2_ext.xml.minion.gz,1,0.840481,515,0.070707,0.094276,27.744108,27.744108,4120,506.698301,0.10101,7,297,485,297,297,0.361218,7,4120,0.093415,0.10101,7,0.006734,0.006734,464,0.005052,50.642857,49.148148,0.122985,501,7,0.070707,1.500339,52.185185
ehi-85-297-30_ext.xml.minion.gz,1,0.840334,515,0.080808,0.094276,27.750842,27.750842,4121,507.026935,0.10101,7,297,485,297,297,0.359064,7,4121,0.093437,0.10101,7,0.006734,0.006734,464,0.004376,50.607143,49.333333,0.123035,501,7,0.080808,1.299524,52.178571
ehi-85-297-31_ext.xml.minion.gz,1,0.840356,515,0.070707,0.094276,27.609428,27.609428,4100,508.042195,0.10101,7,297,485,297,297,0.366094,7,4100,0.092961,0.10101,7,0.006734,0.006734,464,0.005296,50.740741,49.275862,0.123913,501,7,0.070707,1.572805,52.296296
ehi-85-297-32_ext.xml.minion.gz,1,0.840383,515,0.080808,0.094276,27.73064,27.73064,4118,507.402623,0.097643,7,297,485,297,297,0.362369,7,4118,0.093369,0.10101,7,0.006734,0.006734,464,0.004265,50.615385,49.310345,0.123216,501,7,0.080808,1.266575,52.192308
ehi-85-297-33_ext.xml.minion.gz,1,0.840495,515,0.074074,0.094276,27.569024,27.569024,4094,508.470445,0.10101,7,297,485,297,297,0.366952,7,4094,0.092825,0.10101,7,0.006734,0.006734,464,0.004717,50.785714,49.25,0.124199,501,7,0.074074,1.40086,52.428571
ehi-85-297-34_ext.xml.minion.gz,1,0.840202,515,0.074074,0.094276,27.683502,27.683502,4111,507.109706,0.10101,7,297,485,297,297,0.363439,7,4111,0.09321,0.10101,7,0.006734,0.006734,464,0.004755,50.730769,49.344828,0.123354,501,7,0.074074,1.412128,52.178571
ehi-85-297-35_ext.xml.minion.gz,1,0.840228,515,0.074074,0.094276,27.676768,27.676768,4110,507.759854,0.10101,7,297,485,297,297,0.363903,7,4110,0.093188,0.10101,7,0.006734,0.006734,464,0.004636,50.777778,49.333333,0.123543,501,7,0.074074,1.376779,52.142857
ehi-85-297-36_ext.xml.minion.gz,1,0.840411,515,0.074074,0.094276,27.69697,27.69697,4113,507.424508,0.10101,7,297,485,297,297,0.364509,7,4113,0.093256,0.10101,7,0.006734,0.006734,464,0.004659,50.7,49.172414,0.123371,501,7,0.070707,1.383802,52.178571
ehi-85-297-37_ext.xml.minion.gz,1,0.840453,515,0.077441,0.094276,27.589226,27.589226,4097,508.177691,0.097643,7,297,485,297,297,0.364532,7,4097,0.092893,0.10101,7,0.006734,0.006734,464,0.005079,50.785714,49.259259,0.124037,501,7,0.077441,1.508545,52.444444
ehi-85-297-38_ext.xml.minion.gz,1,0.840354,515,0.077441,0.094276,27.744108,27.744108,4120,506.837136,0.10101,7,297,485,297,297,0.359998,7,4120,0.093415,0.10101,7,0.006734,0.006734,464,0.004371,50.692308,49.214286,0.123019,501,7,0.077441,1.298215,52.137931
ehi-85-297-39_ext.xml.minion.gz,1,0.840372,515,0.077441,0.094276,27.791246,27.791246,4127,506.412648,0.097643,7,297,485,297,297,0.358864,7,4127,0.093573,0.10101,7,0.006734,0.006734,464,0.004186,50.655172,49.178571,0.122707,501,7,0.077441,1.243241,52.153846
ehi-85-297-3_ext.xml.minion.gz,1,0.840273,515,0.070707,0.094276,27.670034,27.670034,4109,507.854953,0.10101,7,297,485,297,297,0.361629,7,4109,0.093165,0.10101,7,0.006734,0.006734,464,0.004918,50.714286,49.310345,0.123596,501,7,0.06734,1.460666,52.25
ehi-85-297-40_ext.xml.minion.gz,1,0.840389,515,0.077441,0.094276,27.858586,27.858586,4137,506.094271,0.10101,7,297,485,297,297,0.35821,7,4137,0.0938,0.10101,7,0.006734,0.006734,464,0.004298,50.592593,49.137931,0.122334,501,7,0.077441,1.276649,52
ehi-85-297-41_ext.xml.minion.gz,1,0.840082,515,0.070707,0.094276,27.521886,27.521886,4087,509.406411,0.10101,7,297,485,297,297,0.365826,7,4087,0.092666,0.10101,7,0.006734,0.006734,464,0.004762,50.862069,49.482759,0.124641,501,7,0.070707,1.414342,52.37931
ehi-85-297-42_ext.xml.minion.gz,1,0.840437,515,0.077441,0.094276,27.818182,27.818182,4131,506.288792,0.10101,7,297,485,297,297,0.357575,7,4131,0.093664,0.10101,7,0.006734,0.006734,464,0.004413,50.566667,49.185185,0.122558,501,7,0.077441,1.310643,52.037037
ehi-85-297-43_ext.xml.minion.gz,1,0.840302,515,0.077441,0.094276,27.683502,27.683502,4111,507.667477,0.10101,7,297,485,297,297,0.362484,7,4111,0.09321,0.10101,7,0.006734,0.006734,464,0.004482,50.633333,49.259259,0.12349,501,7,0.077441,1.331121,52.148148
ehi-85-297-44_ext.xml.minion.gz,1,0.840296,515,0.077441,0.094276,27.811448,27.811448,4130,506.31477,0.10101,7,297,485,297,297,0.357736,7,4130,0.093641,0.10101,7,0.006734,0.006734,464,0.004504,50.703704,49.266667,0.122594,501,7,0.077441,1.337671,52.071429
ehi-85-297-45_ext.xml.minion.gz,1,0.840377,515,0.074074,0.094276,27.515152,27.515152,4086,508.90651,0.10101,7,297,485,297,297,0.366767,7,4086,0.092644,0.10101,7,0.006734,0.006734,464,0.005221,50.862069,49.444444,0.124549,501,7,0.074074,1.550694,52.346154
ehi-85-297-46_ext.xml.minion.gz,1,0.840401,515,0.074074,0.094276,27.656566,27.656566,4107,507.668615,0.10101,7,297,485,297,297,0.364164,7,4107,0.09312,0.10101,7,0.006734,0.006734,464,0.00475,50.740741,49.259259,0.123611,501,7,0.074074,1.410602,52.275862
ehi-85-297-47_ext.xml.minion.gz,1,0.83984,515,0.074074,0.094276,27.62963,27.62963,4103,508.738728,0.097643,7,297,485,297,297,0.362021,7,4103,0.093029,0.10101,7,0.006734,0.006734,464,0.004678,50.807692,49.592593,0.123992,501,7,0.074074,1.389304,52
ehi-85-297-48_ext.xml.minion.gz,1,0.840415,515,0.070707,0.094276,27.690236,27.690236,4112,507.850195,0.097643,7,297,485,297,297,0.362577,7,4112,0.093233,0.10101,7,0.006734,0.006734,464,0.004871,50.703704,49.214286,0.123504,501,7,0.070707,1.446582,52.285714
ehi-85-297-49_ext.xml.minion.gz,1,0.840442,515,0.070707,0.094276,27.771044,27.771044,4124,506.732299,0.10101,7,297,485,297,297,0.363635,7,4124,0.093505,0.10101,7,0.006734,0.006734,464,0.005148,50.655172,49.133333,0.122874,501,7,0.06734,1.529102,52.24
ehi-85-297-4_ext.xml.minion.gz,1,0.840146,515,0.077441,0.094276,27.737374,27.737374,4119,507.379461,0.10101,7,297,485,297,297,0.360006,7,4119,0.093392,0.10101,7,0.006734,0.006734,464,0.004703,50.733333,49.310345,0.12318,501,7,0.077441,1.396864,52.1
ehi-85-297-50_ext.xml.minion.gz,1,0.840413,515,0.077441,0.094276,27.710438,27.710438,4115,506.977157,0.097643,7,297,485,297,297,0.362436,7,4115,0.093301,0.10101,7,0.006734,0.006734,464,0.004477,50.740741,49.233333,0.123202,501,7,0.077441,1.329664,52.25
ehi-85-297-51_ext.xml.minion.gz,1,0.840323,515,0.074074,0.094276,27.670034,27.670034,4109,507.78973,0.097643,7,297,485,297,297,0.36995,7,4109,0.093165,0.10101,7,0.006734,0.006734,464,0.00519,50.689655,49.285714,0.12358,501,7,0.070707,1.541418,52.285714
ehi-85-297-52_ext.xml.minion.gz,1,0.840163,515,0.077441,0.094276,27.59596,27.59596,4098,508.123231,0.10101,7,297,485,297,297,0.365528,7,4098,0.092916,0.10101,7,0.006734,0.006734,464,0.004572,50.758621,49.433333,0.123993,501,7,0.077441,1.35775,52.28
ehi-85-297-53_ext.xml.minion.gz,1,0.84035,515,0.074074,0.094276,27.690236,27.690236,4112,507.30034,0.10101,7,297,485,297,297,0.360718,7,4112,0.093233,0.10101,7,0.006734,0.006734,464,0.004886,50.75,49.172414,0.123371,501,7,0.070707,1.451229,52.275862
