@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.0071,0.0071,14.957,0.007,0.0093,95,104,12.2915,440,95,95.1045,86,95.1863,86,104,0.0138
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S120857050-04.cnf,1,0.05,0.05,13.3953,0.05,0.05,23,28,13.5374,140,23,23.2542,19,23.1927,19,28,0.0117
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.0079,0.0079,12.6197,0.0078,0.0104,85,94,10.6017,400,85,85.3193,77,85.1779,77,94,0.0157
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.0012,0.0012,75.1538,0.0012,0.002,533,557,53.7155,2500,536,532.54,512,535.862,512,559,0.0025
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,0.0001,0.0001,1476.5,0.0001,0.0002,7388,7438,1387.4,35000,7377.5,5928.4,7336,7377.5,0,7336,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,0.0417,0.0417,10.2931,0.0417,0.0417,24,29,9.3333,120,24,23.8621,19,23.8926,19,29,0.0451
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1517604033-06.UNSAT.shuffled.cnf,1,0.0455,0.0455,9.7301,0.0455,0.0455,22,27,8.7782,110,22,21.901,17,21.9225,17,26,0.0456
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S882603971-022.cnf,1,0.0045,0.0045,59.5417,0.0045,0.0045,212,224,48.4836,1100,210.5,210.361,197,210.497,196,225,0.0152
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,0.004,0.004,66.53,0.004,0.004,239,256,54.9024,1250,240,238.678,223,240.533,226,258,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,0.04,0.04,10.583,0.04,0.04,25,30,9.4876,125,25,24.8758,20,24.8695,20,30,0.0452
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.035,0.035,18.0757,0.035,0.035,33,39,18.5761,200,33,32.9941,27,32.852,27,39,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.04,0.04,10.5823,0.04,0.04,25,30,9.4775,125,25,24.9337,20,24.939,20,30,0.0451
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,0.0039,0.0039,27.553,0.0038,0.0051,173,186,21.1747,800,173,173.038,161,173.471,160,186,0.0077
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S409751023-10.cnf,1,0.0318,0.0318,19.784,0.0318,0.0318,36,42,20.1344,220,36,36.2305,30,36.4964,30,43,0.0117
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1736056721-032.cnf,1,0.0455,0.0455,9.3215,0.0455,0.0455,22,27,8.3232,110,22,22.066,18,22.0516,18,27,0.0457
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,0.028,0.028,21.6034,0.028,0.028,41,47,22.3638,250,41,40.8812,35,41.2137,35,48,0.0117
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,0.0001,0.0001,961.5,0.0001,0.0002,6358,6372,884.857,30000,6394,6344.57,6376,6394,6302,6376,0.0002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S136987316-008.cnf,1,0.0016,0.0016,57.4116,0.0015,0.0026,424,442,40.4347,2000,422,423.835,405,423.523,405,446,0.0032
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S900957093-043.cnf,1,0.0061,0.0061,18.965,0.0061,0.0101,109,119,15.2906,500,109,109.007,100,109.206,99,119,0.0121
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0002,0.0002,1878.2,0.0002,0.0003,4270,4313,351.9,20000,4248,4279.1,0,3403.8,4258,4253,0.0003
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1629945861-01-UNKNOWN.cnf,1,0.0027,0.0027,33.9017,0.0018,0.0046,239,253,26.0972,1170,239,238.749,225,239.23,225,254,0.0054
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S834811574-084.cnf,1,0.1,0.1,8.7787,0.1,0.1,12,15,8.506,70,12,12.1216,9,12.0697,9,15,0.0111
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1895787950-064.cnf,1,0.1077,0.1077,8.2009,0.1077,0.1077,11,14,7.7029,65,11,11.3267,8,11.374,8,15,0.0111
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,0.0003,0.0003,467.842,0.0003,0.0006,2118,2154,223.68,10000,2132,2037.48,2086,2025.68,2090,2175,0.0006
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0556,0.0556,8.5351,0.0556,0.0556,18,22,7.6695,90,18,18.0439,14,18.1326,14,22,0.046
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.0002,0.0002,458.5,0.0002,0.0004,3200.5,3235,270.625,15000,3196.5,3196.38,3105,3195.88,3153,3230,0.0004
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1970456972-046.cnf,1,0.0071,0.0071,38.0391,0.0071,0.0071,134,146,31.3087,700,134,134.35,124,134.428,123,147,0.0218
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0048,0.0048,22.5264,0.0048,0.0079,139,150,17.7941,650,139,139.193,128,138.677,128,150,0.0096
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,0.1,0.1,8.7168,0.1,0.1,12,15,8.4674,70,12,12.1207,9,12.1249,9,15,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,0.0061,0.0061,19.824,0.0061,0.0081,109,119,15.8526,500,109,109.185,100,109.164,99,119,0.0119
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,0.0033,0.0033,78.3128,0.0033,0.0033,285,307,65.2113,1500,285,285.606,270,285.678,269,303,0.0117
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1353769076-009.cnf,1,0.0063,0.0063,43.7222,0.0063,0.0063,153,165,36.212,800,153,152.807,140,153.075,140,166,0.0197
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,0.0286,13.8676,0.0286,0.0286,35,41,12.5473,175,35,34.6018,29,34.6453,29,41,0.0428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.0003,0.0003,317.278,0.0003,0.0006,2136,2173,161.519,10000,2113.5,2137.33,2065,1999.06,2108,2150,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0001,0.0001,654.5,0.0001,0.0002,5317,5384,514.2,25000,5298,5316.4,5290,5298,5225,5290,0.0003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1253795703-015.cnf,1,0.0056,0.0056,49.3522,0.0056,0.0056,171,186,39.5545,900,173,171.131,159,172.83,158,186,0.0179
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S183128297-005.SATISFIABLE.cnf,1,0.0076,0.0076,13.6943,0.0076,0.0101,88,97,11.2796,400,88,88.2774,80,88.4557,80,97,0.0148
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,0.004,0.004,68.9393,0.004,0.004,239,256,54.9821,1250,240,237.958,225,239.87,223,258,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf,1,0.0875,0.0875,9.6962,0.0875,0.0875,13,17,9.5428,80,14,13.6288,10,13.7172,10,17,0.0111
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.005,0.005,57.0907,0.005,0.005,191,205,45.2045,1000,190.5,192.133,176,190.886,179,207,0.0165
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1841979702-078.cnf,1,0.0082,0.0082,13.6083,0.0081,0.0108,82,91,11.4378,380,82,82.3442,74,82.432,74,91,0.016
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1096972624-15.cnf,1,0.0389,0.0389,16.6289,0.0389,0.0389,30,36,16.8081,180,29,30.0164,24,29.5014,24,35,0.0117
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf,1,0.1556,0.1556,6.5527,0.1556,0.1556,8,11,5.8238,45,8,8.0578,6,8.1123,6,11,0.011
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S660110840-06.cnf,1,0.0292,0.0292,21.0297,0.0292,0.0292,40,46,21.4714,240,39,39.8238,34,39.8003,34,47,0.0117
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S856579407-15.cnf,1,0.0004,0.0004,245.781,0.0004,0.0007,1490.5,1514,110.833,7000,1487.5,1489.17,1454,1442.66,1453,1516,0.0009
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1438185261-13.cnf,1,0.0003,0.0003,385.933,0.0003,0.0006,2130,2181,164.174,10000,2117,2129.17,2063,1980.27,2085,2141,0.0006
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.0455,0.0455,9.4632,0.0455,0.0455,22,27,8.553,110,22,22.0055,18,21.9795,18,27,0.0456
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0.035,0.035,17.7402,0.035,0.035,33,39,18.3636,200,33,33.1723,27,33.1066,27,40,0.0117
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S879514135-06.cnf,1,0.0318,0.0318,19.6715,0.0318,0.0318,36.5,43,19.7259,220,36,36.7027,30,36.2706,30,43,0.0117
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.0002,0.0002,505.2,0.0002,0.0003,3822,3876,539,18000,3825,3480.82,3786,3833.4,3787,3863,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S787287513-16.cnf,1,0.0292,0.0292,21.0451,0.0292,0.0292,40,46,21.5185,240,40,39.7735,34,39.7143,33,46,0.0117
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,0.0001,0.0001,1882,0.0001,0.0001,10572.5,10573,3371.75,50000,10758,7933.5,10758,10758,0,10758,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0.1167,0.1167,7.7588,0.1167,0.1167,10,13,7.3408,60,10,10.492,8,10.4926,8,13,0.011
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1939769766-11-SAT.cnf,1,0.0021,0.0021,29.3171,0.0014,0.0056,310,326,24.3527,1665,310,309.464,293,309.941,293,327,0.0041
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,0.0233,0.0233,26.1278,0.0233,0.0233,50,57,26.016,300,50,49.9315,42,49.8564,43,58,0.0117
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S251010207-06.cnf,1,0.0008,0.0008,120.183,0.0008,0.0015,854,878,75.6941,4000,848.5,854.953,827,841.963,829,879,0.0016
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S108421787-03.SAT.shuffled.cnf,1,0.1273,0.1273,7.4735,0.1273,0.1273,10,12,6.9172,55,10,9.6533,7,9.6597,7,12,0.011
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0.1077,0.1077,8.472,0.1077,0.1077,11,15,7.8891,65,11,11.3128,8,11.2501,8,14,0.0111
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1109841921-18.SAT.shuffled.cnf,1,0.0385,0.0385,10.6689,0.0385,0.0385,26,31,9.6843,130,26,25.9816,21,25.9026,21,31,0.0449
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1629487320-053.cnf,1,0.0005,0.0005,168.686,0.0005,0.001,1283,1310,102.492,6000,1268,1280.98,1247,1274.76,1247,1312,0.001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1048138627-064.cnf,1,0.0058,0.0058,19.8249,0.0058,0.0078,114,124,16.0176,520,114,114.325,104,114.086,104,124,0.0114
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S803029538-050.cnf,1,0.0933,0.0933,9.4127,0.0933,0.0933,13,16,9.0763,75,13,12.9847,10,12.9186,10,16,0.0111
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1172889356-05.cnf,1,0.0002,0.0002,1236.17,0.0002,0.0004,4024.5,4090,396.071,19000,4000.5,4030.79,0,3344.83,3965,4021,0.0003
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.0009,0.0009,42.1574,0.0006,0.0033,694,723,38.2228,4500,699,695.918,673,695.777,670,724,0.0018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE.cnf,1,0.0077,0.0077,12.5822,0.0076,0.0102,88,97,10.6811,400,87,87.6604,79,87.4518,79,97,0.0151
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S219795104-099.cnf,1,0.0003,0.0003,321.111,0.0003,0.0005,2558,2610,192.941,12000,2567,2560.24,2543,2571.44,2492,2611,0.0005
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.0068,0.0068,14.2537,0.0067,0.0112,99,109,11.9147,460,100,99.4716,91,99.7268,90,109,0.0134
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S84716411-095.cnf,1,0.0058,0.0058,18.3371,0.0057,0.0095,117,126,14.5846,540,117,116.805,106,116.606,107,127,0.0114
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.0063,0.0063,17.2005,0.0062,0.0104,107,117,13.8237,500,107,106.895,97,106.722,97,117,0.0126
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.0057,0.0057,18.0162,0.0056,0.0093,118,129,14.4487,550,118,118.111,108,118.38,108,129,0.0111
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.0064,0.0064,14.986,0.0063,0.0085,105,115,12.5443,480,105,105.318,96,105.503,96,115,0.0125
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,0.0286,0.0286,14.0777,0.0286,0.0286,35,41,12.7613,175,34,34.6595,29,34.5303,29,40,0.0426
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1788451776-008.cnf,1,0.0056,0.0056,50.361,0.0056,0.0056,174,186,40.1389,900,172,173.025,159,171.73,158,186,0.0179
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1988754311-026.cnf,1,0.0933,0.0933,9.2033,0.0933,0.0933,13,16,8.7875,75,13,12.939,10,12.9935,10,16,0.0111
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S787972994-025.cnf,1,0.007,0.007,15.8352,0.0069,0.0116,96,105,13.0731,440,96,96.0299,87,95.9545,87,105,0.0138
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S2070759512-014.cnf,1,0.0003,0.0003,302.545,0.0003,0.0005,2554.5,2605,204.85,12000,2566,2560.55,2529,2560.18,2522,2597,0.0005
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,0.0175,0.0175,33.2632,0.0175,0.0175,67,76,33.5492,400,67,67.0697,57,66.4365,58,75,0.0117
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S592525179-032.cnf,1,0.0437,0.0437,14.933,0.0437,0.0437,27,32,15.483,160,27,26.7907,21,26.7389,22,32,0.0117
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,0.0002,0.0002,863.2,0.0002,0.0003,4277,4366,412.455,20000,4242,4287.91,0,3414.6,4235,4287,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0333,0.0333,11.7446,0.0333,0.0333,30,35,10.5262,150,30,29.8649,24,29.8837,25,35,0.0439
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0071,0.0071,39.157,0.0071,0.0071,134,147,32.1187,700,134,134.425,122,133.991,123,147,0.0218
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1159448555-06.SAT.shuffled.cnf,1,0.0048,0.0048,22.5682,0.0047,0.0079,141,152,17.943,650,141,140.556,129,140.753,129,152,0.0095
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,0.1167,0.1167,7.8736,0.1167,0.1167,10,13,7.39,60,10,10.5091,8,10.4709,8,13,0.011
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S180439591-093.cnf,1,0.0075,0.0075,14.1875,0.0074,0.0123,90,99,11.8521,420,90,90.1712,81,90.1409,81,99,0.0148
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1103412232-098-UNKNOWN.cnf,1,0.004,0.004,65.7331,0.004,0.004,241,254,52.1486,1250,239.5,239.358,224,240.242,219,258,0.0137
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,0.028,0.028,21.7826,0.028,0.028,41,48,22.5785,250,41,41.0862,34,41.087,34,47,0.0117
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.004,0.004,71.2857,0.004,0.004,241,258,54.2031,1250,239.5,241.297,223,239.149,224,257,0.0137
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1736708510-089.cnf,1,0.0933,0.0933,9.341,0.0933,0.0933,13,16,9.0196,75,13,12.8755,10,12.8912,10,16,0.0111
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1615006153-07.SAT.shuffled.cnf,1,0.0417,0.0417,9.803,0.0417,0.0417,24,29,8.8507,120,24,24.041,19,24.041,19,29,0.0451
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1794178048-059.cnf,1,0.1,0.1,8.7168,0.1,0.1,12,15,8.4193,70,12,12.0826,9,12.1166,9,15,0.0111
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,0.035,0.035,17.9711,0.035,0.035,33,39,18.2814,200,33,32.9007,27,32.9814,27,39,0.0117
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S400088537-049.cnf,1,0.1077,0.1077,8.4999,0.1077,0.1077,11,14,7.968,65,11,11.2849,8,11.367,8,14,0.0111
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.0005,0.0005,161.118,0.0005,0.0009,1279.5,1299,100.655,6000,1272,1272.66,1244,1272.24,1234,1296,0.0011
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,0.0006,0.0006,152.933,0.0006,0.0012,1067,1090,91.425,5000,1071,1066.61,1038,1056.05,1033,1104,0.0013
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.0002,0.0002,902.333,0.0002,0.0003,3163,3204,320.056,15000,3208,3172.44,0,2852.56,3137,3247,0.0004
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S15127148-17.SAT.shuffled.cnf,1,0.0714,0.0714,6.2378,0.0714,0.0714,14,18,5.3795,70,14,14.4174,11,14.3544,11,18,0.0462
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S565127616-04.cnf,1,0.0004,0.0004,248.943,0.0004,0.0007,1491,1524,164.286,7000,1500,1455.6,1448,1451.66,1453,1528,0.0009
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0001,0.0001,8927,0.0001,0.0002,8454,8499,1161.8,40000,4269,8474.6,0,4269,8431,0,0.0002
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,0.0033,0.0033,84.0569,0.0033,0.0033,289,304,70.6542,1500,287,285.551,268,285.464,269,305,0.0117
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf,1,0.0006,0.0006,70.24,0.0004,0.0026,977,1009,63.1351,6500,976.5,969.081,946,966.68,947,1007,0.0013
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1553613509-20.SAT.shuffled.cnf,1,0.1273,0.1273,7.4861,0.1273,0.1273,10,13,6.9853,55,10,9.7187,7,9.6755,7,13,0.011
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,0.0045,0.0045,21.8779,0.0044,0.0073,151,163,17.5776,700,151,151.016,139,150.985,139,163,0.0089
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2108163340-010.cnf,1,0.0003,0.0003,300.842,0.0003,0.0006,2147,2183,152.731,10000,2127,2143.19,2074,2017.11,2088,2158,0.0006
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.0002,0.0002,583.667,0.0002,0.0003,3832.5,3875,366.786,18000,3846,3838.14,3792,3842.67,3792,3881,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S625465881-078-UNKNOWN.cnf,1,0.0001,0.0001,1047,0.0001,0.0002,7442,7539,1148.17,35000,7440.5,7451.17,7414,7440.5,7368,7414,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S256297823-16.SAT.shuffled.cnf,1,0.0625,0.0625,7.7702,0.0625,0.0625,16,20,6.9054,80,16,16.1392,12,16.1494,12,20,0.0462
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,0.04,0.04,10.9687,0.04,0.04,25,30,9.8095,125,25,24.7972,20,24.8179,20,30,0.045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1588298513-036.cnf,1,0.035,0.035,18.1057,0.035,0.035,33,39,18.3653,200,33,32.7273,27,33.0054,27,39,0.0117
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,0.0067,0.0067,41.6438,0.0067,0.0067,143,155,34.8991,750,144,142.758,132,144.023,130,156,0.0206
