@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC

@DATA
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,1.6503,1.9081,1.7385,0.2482,0.3261,0.6925,0.057,10311015,0.4264,0.0731,0.0004,0.0004,0.5,2.1752,0,0,0.9938,0.0003,0,0,0.999,0.0353,1953510,0.9835,0.9978,0.1785,0.0005,0,587927,0,0.0023,0.9919
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,2.1336,2.9341,2.5911,3.8528,0.1515,2.8496,0.2003,212741,0.1091,0.1219,0.0048,0.0104,0.4996,2.9475,0,0,0.9365,0,0.0001,0.0001,0.9997,0.0576,2380.83,0.3059,0.7861,1.3418,0.0079,0,42608,0,0.0015,0.523
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,2.9245,0.7491,3.0313,0.8559,0.1477,0.6588,0.1451,835606,0.2247,0.0444,0.0001,0.0001,0.0822,0.8584,0,0,0.84,0,0,0,1,0.0183,11354,0.7735,0.87,1.0813,0.0001,0,121213,0,0.0001,0.8816
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407,1.2951,0.1504,0.7599,0.2411,56930,0.1798,0.0555,0.0016,0.0019,0.1715,0.9376,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9718,0.0329,946.64,0.8533,0.9409,0.9765,0.0022,0.0001,13726,0,0.0024,0.9016
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,2.793,1.9615,0.1596,0.517,0.1656,540614,0.247,0.0317,0.0001,0.0001,0.2021,0.515,0,0,0.8095,0,0,0,0.9498,0.0149,12267.5,0.6486,0.9015,1.0211,0.0001,0,89502,0,0.0001,0.8112
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,2.9663,0.9581,0.1493,0.6264,0.155,656617,0.2325,0.0516,0.0001,0.0001,0.095,0.8463,0,0,0.7895,0,0,0,1,0.0199,41184.5,0.7734,0.8596,1.0802,0.0001,0,101783,0,0.0001,0.8723
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,1.3141,1.402,1.9164,1.9922,0.065,2.6617,0.1786,98030,0.04,0.047,0.0177,0.0205,0.2371,2.2324,0,0.0001,0.625,0,0.0002,0.0002,0.9893,0.0307,1337.83,0.1194,0.5703,1.0929,0.0162,0.0001,17506,0,0.0009,0.3617
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,1.7972,18.3064,1.3348,2.2681,0.1574,5.2702,0.2059,2172391,0.3221,0.2967,0.014,0.014,0.5,23.6939,0,0,0.9994,0,0,0,0.9998,0.1138,131383,0.9116,0.7837,1.2359,0.0097,0,447289,0,0.0002,0.9751
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,2.5823,1.5342,2.7545,0.1543,0.1272,0.5487,0.1476,14229,0.149,0.0257,0.007,0.016,0.0951,1.6205,0.0013,0.0006,0.7037,0,0.0015,0.0015,0.9771,0.0176,67.7307,0.8832,0.8199,0.9648,0.0097,0.001,2100,0.0001,0.0114,0.914
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,2.5396,1.216,2.6499,2.5968,0.1824,1.4145,0.1873,35182,0.157,0.1134,0.0023,0.0052,0.3944,0.9647,0.0001,0.0002,0.7895,0,0.0005,0.0005,0.984,0.0524,390.802,0.2953,0.743,1.5097,0.0059,0.0003,6588,0,0.0055,0.4885
SAT_RACE2008/marijn-philips.cnf,1,1.8379,0.4048,2.3881,3.8418,0.0898,0.6354,0.2233,3367,0.068,0.0646,0.0122,0.014,0.3251,0.9313,0.0015,0.0019,0.5,0.0002,0.0041,0.0041,0.8785,0.0488,42.7814,0.2595,0.7674,1.0154,0.0104,0.0027,752,0.0006,0.0306,0.3335
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,3.4396,0.9595,3.4781,1.072,0.2054,0.7488,0.1296,676058,0.2324,0.1211,0.0002,0.0003,0.3217,1.0149,0,0,0.907,0,0,0,0.9866,0.0401,9674.33,0.626,0.7904,1.3418,0.0002,0,87587,0,0.0002,0.8409
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,3.3433,3.4882,3.3602,6.7635,0.207,3.6876,0.1467,568864,0.2259,0.3982,0.0015,0.0045,0.5,2.7082,0,0,0.9951,0,0.0001,0.0001,1,0.1945,9954,0.7588,0.6828,1.757,0.0062,0,83445,0,0.011,1
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,3.1946,4.8954,0.1583,1.1611,0.1345,95236,0.1879,0.1495,0.0018,0.0043,0.4595,1.4553,0.0001,0.0001,0.9699,0,0.0003,0.0003,1,0.0785,843.115,0.6115,0.475,1.699,0.0032,0.0002,12806,0,0.0021,0.7349
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.0313,0.0051,0.7265,0,0.0019,0.0834,0.0078,86424,0.524,0,0.0039,0.0039,0,0.0052,0.0011,0.0039,0.5337,0.6858,0.0039,0.0039,0.7018,0,61.0472,0.6923,0.9994,0.6744,0.0022,0.003,676,0.0037,0.0385,0.6923
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,2.7473,0.7737,2.7001,0.8148,0.1615,0.7729,0.1944,439653,0.1909,0.0406,0.0001,0.0002,0.0935,0.8663,0,0,0.75,0,0,0,0.9945,0.0197,7349,0.5688,0.8544,1.0473,0.0002,0,85468,0,0.0001,0.8355
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.8229,0.5122,2.5579,1.4356,0.0383,0.5197,0.1709,120270,0.0189,0.0447,0.0002,0.0005,0.2106,0.5011,0,0.0001,0.4,0,0.0002,0.0002,0.7552,0.0308,1921.69,0.0043,0.5284,0.9171,0.0002,0.0001,20559,0,0.0002,0.0608
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,3.8171,8.1967,3.5731,0.0297,0.2074,0.7383,0.0673,1395303,0.3863,0.0607,0.0124,0.0247,0.5,6.4741,0,0,1,0,0,0,1,0.0301,7438,0.9929,0.932,0.8152,0.0167,0,93887,0,0.0145,0.9982
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,1.4576,0.7184,1.9292,2.8866,0.0912,1.34,0.1805,22217,0.0504,0.053,0.0147,0.0201,0.2819,1.0638,0.0002,0.0005,0.7333,0.0001,0.0008,0.0008,0.9999,0.0385,307.406,0.1159,0.5654,1.1274,0.0139,0.0005,4011,0,0.007,0.384
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,5.719,12.0039,0.3112,1.6996,0.0242,481437,0.4033,0.4538,0.0053,0.0056,0.5,2.5695,0,0.0003,0.9909,0,0.0005,0.0005,1,0.1511,965.714,0.8566,0.7614,1.6192,0.0044,0.0002,11671,0,0.0506,0.9516
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,4.0084,2.2027,3.9501,0.3709,0.2222,1.5913,0.0808,63162,0.3446,0.0692,0.0102,0.0222,0.2146,1.8082,0.0001,0.0003,0.8841,0.0006,0.0006,0.0006,0.9993,0.0181,308.679,0.8718,0.841,1.1497,0.0199,0.0004,5106,0,0.0092,0.9416
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,3.997,2.6266,4.7182,0.5503,0.3097,1.7735,0.0332,514785,0.4314,0.4154,0.0028,0.0118,0.5,2.0275,0,0.0001,0.9552,0,0.0002,0.0002,1,0.1218,1492.67,0.9916,0.9161,0.6464,0.008,0.0001,17101,0,0.0089,0.9998
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,4.3568,0.0779,0.2697,1.3038,0.0363,13294664,0.4835,0.2406,0.0083,0.0165,0.5,9.189,0,0,1,0,0,0,1,0.057,1721100,0.9987,0.9589,0.9332,0.0089,0,483133,0,0.0138,1
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,1.7403,1.9194,1.9108,0.4312,0.3259,0.7146,0.0569,6342632,0.426,0.0736,0.0007,0.0007,0.5,2.1869,0,0,0.9941,0.0001,0,0,0.9998,0.0355,478087,0.9835,0.9978,0.1789,0.0009,0,360990,0,0.0039,0.9918
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,3.1481,4.7941,0.1541,1.2906,0.1341,123658,0.1761,0.1489,0.0026,0.007,0.4419,1.5902,0,0.0001,0.9658,0,0.0002,0.0002,1,0.0795,694.5,0.6128,0.4693,1.6396,0.0071,0.0001,16584,0,0.002,0.7352
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616,0.1531,0.2722,2.1164,0.0302,700461,0.4721,0.3483,0.0075,0.016,0.5,2.2581,0,0.0001,0.9716,0,0.0001,0.0001,1,0.0821,2240,0.9967,0.9559,0.7001,0.0124,0.0001,21173,0,0.0076,1
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571,0.354,0.278,3.701,0.051,8244707,0.3087,0.1667,0.0017,0.0034,0.5,4.3539,0,0,0.9672,0,0,0,1,0.0418,1308120,1,0.9094,0.7485,0.005,0,420833,0,0.0004,1
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,3.2477,1.3111,3.1956,1.1505,0.1635,0.9339,0.1559,492233,0.2093,0.1254,0.0003,0.0007,0.2649,1.1895,0,0,0.9111,0,0,0,0.9909,0.0447,5302.67,0.5813,0.7262,1.5008,0.0005,0,76755,0,0.0002,0.8414
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,2.5977,1.637,2.9294,3.2348,0.1587,1.0383,0.1868,57428,0.1398,0.2318,0.0014,0.013,0.7685,1.0609,0,0.0001,1,0,0.0003,0.0003,1,0.0833,454.667,0.4698,0.6213,1.6593,0.0037,0.0002,10727,0,0.0068,0.718
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.6838,4.1706,1.0825,3.0806,0.2132,4.041,0.1733,166084,0.6241,0.2878,0.0028,0.0222,1,5.3096,0,0,1,0,0.0002,0.0002,1,0.2814,1182,0.1527,0.5976,0.757,0.0167,0.0001,28777,0,0.0003,0.1529
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,2.869,0.7174,2.8899,1.0083,0.1456,0.6499,0.1643,397606,0.2344,0.0547,0.0001,0.0002,0.0909,0.8655,0,0,0.75,0,0,0,0.972,0.0195,3614.67,0.6919,0.8484,1.076,0.0002,0,65344,0,0.0002,0.8423
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571,0.354,0.278,3.701,0.051,8244707,0.3087,0.1667,0.0017,0.0034,0.5,4.3539,0,0,0.9672,0,0,0,1,0.0418,1422580,1,0.9094,0.7485,0.005,0,420833,0,0.0004,1
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849,0,0.0017,0.0751,0.0073,108080,0.5251,0,0.0033,0.0033,0,0.0045,0.0015,0.0033,0.5294,0.6861,0.0033,0.0033,0.696,0,21.6514,0.6918,0.9995,0.674,0.0019,0.0026,784,0.0033,0.0357,0.6918
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0,0,0,0.1,0,0,0.1515,1716,0,0.2033,0.007,0.014,0.2033,0,0.0752,0.007,0,0.8451,0.014,0.014,0.8452,0.2033,4,0.8452,0.9091,0.3046,0.0752,0.0077,260,0.007,0.0769,0.8452
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,2.1434,0.0067,0.072,2.8301,0.1565,59810,0.152,0.0819,0.0161,0.0626,0.3031,4.1397,0.0001,0.0001,0.6667,0,0.0004,0.0004,0.9635,0.0438,500.28,0.6453,0.6928,1.0597,0.0236,0.0002,9363,0,0.0037,0.7326
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,3.2054,0.9847,3.2443,1.4843,0.1293,0.9008,0.1767,274277,0.1657,0.0746,0.0005,0.0009,0.4551,0.9006,0,0,0.8125,0.0001,0.0001,0.0001,0.9936,0.031,2638.75,0.619,0.7666,1.3558,0.0009,0,48452,0,0.0004,0.8039
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,2.2866,2.2389,0.1872,2.8746,0.1935,397738,0.1619,0.1326,0.0009,0.0018,0.453,1.8964,0,0,0.9769,0,0,0,1,0.0609,10703.5,0.3149,0.7788,1.3851,0.0019,0,76979,0,0.0033,0.5202
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,1.9366,3.2938,1.9536,3.5638,0.1266,3.8769,0.0977,1504771,0.3877,0.1132,0.0008,0.0011,1,3.2634,0,0,1,0,0,0,1,0.0791,4195,0.6575,0.8503,0.893,0.0021,0,146997,0,0.0001,0.7144
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,2.5898,1.329,0.127,1.6051,0.1736,22056,0.1275,0.1431,0.0087,0.0131,0.2413,1.5705,0.0002,0.0004,0.6667,0,0.0008,0.0008,0.9772,0.0525,260.439,0.3841,0.6403,1.3359,0.0088,0.0005,3830,0,0.0023,0.5615
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705,1.5106,0.0385,0.4858,0.1699,153779,0.0207,0.0485,0.0002,0.0005,0.1579,0.5862,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,3631,0.0107,0.5427,0.9025,0.0002,0.0001,26131,0,0.0002,0.0896
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,2.9669,0.7863,0.189,2.1268,0.1648,114078,0.1466,0.1904,0.0089,0.0231,0.4571,2.4529,0.0001,0.0001,0.9818,0,0.0002,0.0002,1,0.093,462,0.7828,0.7857,1.2632,0.0363,0.0001,18800,0,0.0232,0.8617
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,2.8797,0.4517,2.5823,1.1309,0.161,0.4602,0.1828,472816,0.2674,0.0321,0.0001,0.0001,0.1349,0.4591,0,0,0.7647,0,0,0,0.9382,0.0166,12701.5,0.7391,0.8695,1.0186,0.0001,0,86440,0,0.0001,0.8332
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,2.7421,0.9145,3.1604,1.6927,0.1443,1.483,0.1769,13007,0.1174,0.1309,0.0085,0.017,0.2275,0.835,0.0002,0.0007,0.8197,0,0.0015,0.0015,0.933,0.0547,159.823,0.2147,0.5794,1.4774,0.0126,0.0009,2301,0.0001,0.0517,0.5017
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637,5.3427,0.1506,1.5489,0.1301,224311,0.2019,0.1498,0.0022,0.0046,0.4587,1.9812,0,0.0001,0.9339,0,0.0001,0.0001,1,0.0708,1037,0.6454,0.5157,1.6923,0.0033,0.0001,29191,0,0.0007,0.8052
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2996,4.5069,1.3126,0.5414,0.2283,0.7756,0.1447,5651724,0.3389,0.4058,0.0005,0.0005,0.616,5.4081,0,0,1,0,0,0,1,0.1552,697200,0.9466,0.9899,0.0743,0.0007,0,817627,0,0.0012,0.9849
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,1.9804,2.144,1.9242,1.4155,0.0905,2.5059,0.1997,532922,0.1104,0.0872,0.001,0.0021,0.1745,2.2909,0,0,0.4444,0,0,0,0.7505,0.0379,13311,0.2335,0.751,1.1437,0.002,0,106410,0,0,0.4317
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,1.7079,21.5128,1.2077,2.2213,0.1567,4.916,0.2054,3432388,0.3241,0.2313,0.0119,0.0119,0.5,27.8291,0,0,0.9996,0,0,0,1,0.1029,251627,0.9491,0.7926,1.2049,0.0083,0,704970,0,0.0007,0.981
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,2.5871,1.806,3.0252,5.3935,0.1227,1.4777,0.1378,174822,0.1193,0.115,0.0008,0.0028,0.2089,1.2668,0,0.0001,0.9,0,0.0002,0.0002,1,0.0504,1627.19,0.5882,0.5677,1.5797,0.0017,0.0001,24093,0,0.0028,0.7144
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,4.1321,2.1767,5.6986,29.2682,0.3197,0.9304,0.0267,784104,0.4207,0.4511,0.0054,0.0056,0.5,2.515,0,0.0004,0.9423,0,0.0004,0.0004,1,0.1419,1104.33,0.8995,0.6368,2.3566,0.0022,0.0001,20926,0,0.0048,0.9762
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,2.8639,1.9083,3.0021,4.8029,0.1503,1.6688,0.1343,223751,0.176,0.1473,0.0061,0.014,0.4716,2.1965,0,0,0.968,0,0.0001,0.0001,1,0.0784,1116.67,0.6295,0.468,1.6213,0.0074,0.0001,30048,0,0.0015,0.75
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,2.8998,2.1343,2.9941,4.8736,0.1474,1.8478,0.133,146946,0.1748,0.1473,0.0114,0.0226,0.4657,2.445,0,0.0001,0.9744,0,0.0002,0.0002,1,0.0786,2085.33,0.6042,0.4807,1.6396,0.0128,0.0001,19546,0,0.0011,0.7409
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,1.9969,5.0777,1.8631,0.0133,0.0773,2.7604,0.1555,74136,0.1598,0.0889,0.0114,0.0464,0.3026,4.7005,0.0001,0.0001,0.6667,0,0.0003,0.0003,0.9188,0.0474,662.7,0.6884,0.6936,1.0586,0.0146,0.0002,11527,0,0.0075,0.7341
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,5.1711,17.8331,0.2891,0.8316,0.0422,164704,0.3775,0.1625,0.0091,0.0097,0.2889,2.197,0,0.0008,0.9063,0,0.001,0.001,0.9999,0.0391,479.611,0.6682,0.6413,2.2002,0.0045,0.0003,6952,0,0.0088,0.9045
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.5713,3.1498,2.5751,1.1404,0.1284,2.7875,0.1818,19862,0.1289,0.1064,0.1203,0.1557,0.2634,4.4282,0.0003,0.0005,0.6667,0.0001,0.0009,0.0009,0.9836,0.0438,264.606,0.3926,0.6876,1.3734,0.0746,0.0006,3611,0.0001,0.0022,0.6173
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,1.9619,13.1175,1.5274,2.2683,0.1586,4.2919,0.2057,1017418,0.3185,0.3144,0.0158,0.0158,0.5,17.232,0,0,0.9989,0,0,0,0.9997,0.1182,22368,0.8816,0.7814,1.2868,0.011,0,209283,0,0.0003,0.9699
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,2.6911,2.3942,2.8329,4.6818,0.104,1.9332,0.1374,200818,0.1312,0.124,0.001,0.0035,0.2939,1.7933,0,0,0.9412,0,0.0001,0.0001,0.9954,0.0665,1442.67,0.53,0.5318,1.4884,0.0022,0.0001,27583,0,0.0017,0.6626
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,3.0438,1.4309,3.269,4.9468,0.1567,1.2634,0.141,41834,0.1923,0.1526,0.0078,0.0181,0.434,1.5064,0.0001,0.0003,0.957,0,0.0007,0.0007,1,0.0675,270.61,0.5918,0.5858,1.5621,0.01,0.0003,5900,0,0.0047,0.8382
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.6893,1.3583,5.5097,0.012,0.0396,1.2051,0.029,3356018,0.0232,0.3343,0.0002,0.0004,0.5,2.3366,0,0,0.5,0,0,0,1,0.2008,12350,0.6451,0.1416,0.4928,0.0004,0,97480,0,0.0007,0.9413
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,1.9164,1.9922,0.065,2.6617,0.1786,98030,0.04,0.047,0.0177,0.0205,0.2371,2.2324,0,0.0001,0.625,0,0.0002,0.0002,0.9893,0.0307,1470.7,0.1194,0.5703,1.0929,0.0162,0.0001,17506,0,0.0009,0.3617
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,4.5163,0.2206,0.2583,5.841,0.0418,9444694,0.3466,0.2975,0.0055,0.0101,1,8.7678,0,0,1,0,0,0,1,0.0659,1491160,0.999,0.9438,0.5273,0.016,0,394950,0,0.0005,1
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,4.8554,0.1567,0.0352,0.8254,0.0322,269998,0.0023,0.0148,0.0013,0.002,1,0.9566,0,0.0001,1,0.1408,0.0004,0.0004,1,0.0123,4205.29,0.4921,0.7657,0.6022,0.0035,0.0002,8694,0,0.0016,0.6023
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,1.6395,0.3477,2.2091,0.2122,0.2885,2.0692,0.2369,128200,0.1611,0.3042,0.0001,0.0005,0.3924,0.3718,0,0,0.9,0,0.0001,0.0001,0.815,0.1929,1163.83,0.1201,0.6173,1.0452,0.011,0.0001,30365,0,0.0057,0.3485
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,2.3725,0.8011,2.473,1.2457,0.1537,0.7596,0.2404,58933,0.1835,0.056,0.0015,0.0019,0.1722,0.9358,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9715,0.033,1016.48,0.8522,0.939,0.9906,0.0021,0.0001,14170,0.0001,0.0023,0.9009
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,3.6888,1.1383,3.8104,1.9157,0.1663,0.9741,0.1364,521855,0.2144,0.0942,0.0003,0.0006,0.2809,1.1924,0,0,0.8286,0,0.0001,0.0001,0.9999,0.0349,3870.67,0.6023,0.6673,1.6651,0.0006,0,71203,0,0.0006,0.8271
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637,5.3427,0.1506,1.5489,0.1301,224311,0.2019,0.1498,0.0022,0.0046,0.4587,1.9812,0,0.0001,0.9339,0,0.0001,0.0001,1,0.0708,1248.83,0.6454,0.5157,1.6923,0.0033,0.0001,29191,0,0.0007,0.8052
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407,1.2951,0.1504,0.7599,0.2411,56930,0.1798,0.0555,0.0016,0.0019,0.1715,0.9376,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9718,0.0329,941.449,0.8533,0.9409,0.9765,0.0022,0.0001,13726,0,0.0024,0.9016
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,3.5458,1.3121,3.7023,2.429,0.1627,1.0322,0.1397,475907,0.1993,0.1022,0.0004,0.0007,0.4896,1.5423,0,0,0.7544,0.0001,0.0001,0.0001,0.9985,0.0398,8218,0.6744,0.6327,1.7142,0.0006,0,66461,0,0.0004,0.8416
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0,0,0,0.1,0,0.2204,0.1515,1716,0,0.2047,0.007,0.014,0.2149,0.3535,0.0192,0.0049,0,0.7958,0.014,0.014,0.8383,0.1896,4.0618,0.8295,0.8293,0.4981,0.0472,0.0077,260,0.0017,0.0769,0.8373
