@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
ehi-90-315-47_ext.xml.minion.gz,1,0.840435,515,0.069841,0.088889,27.809524,27.809524,4380,506.665753
ehi-90-315-48_ext.xml.minion.gz,1,0.840338,515,0.069841,0.088889,27.828571,27.828571,4383,506.740132
ehi-90-315-49_ext.xml.minion.gz,1,0.840502,515,0.069841,0.088889,27.695238,27.695238,4362,507.880789
ehi-90-315-4_ext.xml.minion.gz,1,0.84037,515,0.069841,0.088889,27.790476,27.790476,4377,507.15947
ehi-90-315-50_ext.xml.minion.gz,1,0.840514,515,0.069841,0.088889,27.84127,27.84127,4385,506.240821
ehi-90-315-51_ext.xml.minion.gz,1,0.840307,515,0.069841,0.088889,27.771429,27.771429,4374,507.294239
ehi-90-315-52_ext.xml.minion.gz,1,0.840402,515,0.066667,0.088889,27.765079,27.765079,4373,507.450949
ehi-90-315-53_ext.xml.minion.gz,1,0.84036,515,0.069841,0.088889,27.879365,27.879365,4391,506.023685
ehi-90-315-54_ext.xml.minion.gz,1,0.840308,515,0.069841,0.088889,27.752381,27.752381,4371,507.518874
ehi-90-315-55_ext.xml.minion.gz,1,0.840407,515,0.07619,0.088889,27.815873,27.815873,4381,506.721753
ehi-90-315-56_ext.xml.minion.gz,1,0.840463,515,0.069841,0.088889,27.815873,27.815873,4381,506.921936
ehi-90-315-57_ext.xml.minion.gz,1,0.840174,515,0.073016,0.088889,27.822222,27.822222,4382,507.175491
ehi-90-315-58_ext.xml.minion.gz,1,0.840492,515,0.07619,0.088889,27.828571,27.828571,4383,506.432352
ehi-90-315-59_ext.xml.minion.gz,1,0.840036,515,0.066667,0.088889,27.809524,27.809524,4380,506.832192
ehi-90-315-5_ext.xml.minion.gz,1,0.84043,515,0.073016,0.088889,27.771429,27.771429,4374,506.999543
ehi-90-315-60_ext.xml.minion.gz,1,0.840457,515,0.069841,0.088889,27.777778,27.777778,4375,507.007543
ehi-90-315-61_ext.xml.minion.gz,1,0.840122,515,0.07619,0.088889,27.853968,27.853968,4387,506.42398
ehi-90-315-62_ext.xml.minion.gz,1,0.840382,515,0.069841,0.088889,27.777778,27.777778,4375,507.1136
ehi-90-315-63_ext.xml.minion.gz,1,0.840007,515,0.073016,0.088889,27.815873,27.815873,4381,507.264323
ehi-90-315-64_ext.xml.minion.gz,1,0.840322,515,0.073016,0.088889,27.739683,27.739683,4369,507.247425
ehi-90-315-65_ext.xml.minion.gz,1,0.840286,515,0.073016,0.088889,27.853968,27.853968,4387,506.531115
ehi-90-315-66_ext.xml.minion.gz,1,0.840137,515,0.07619,0.088889,27.6,27.6,4347,508.991718
ehi-90-315-67_ext.xml.minion.gz,1,0.840489,515,0.066667,0.088889,27.67619,27.67619,4359,507.952512
ehi-90-315-68_ext.xml.minion.gz,1,0.840489,515,0.079365,0.088889,27.777778,27.777778,4375,506.982857
ehi-90-315-69_ext.xml.minion.gz,1,0.840296,515,0.073016,0.088889,27.847619,27.847619,4386,506.709758
ehi-90-315-6_ext.xml.minion.gz,1,0.8404,515,0.066667,0.088889,27.714286,27.714286,4365,507.406873
ehi-90-315-70_ext.xml.minion.gz,1,0.84035,515,0.07619,0.088889,27.84127,27.84127,4385,506.628962
ehi-90-315-71_ext.xml.minion.gz,1,0.840352,515,0.066667,0.088889,27.796825,27.796825,4378,506.958429
ehi-90-315-72_ext.xml.minion.gz,1,0.840343,515,0.069841,0.088889,27.796825,27.796825,4378,507.279351
ehi-90-315-73_ext.xml.minion.gz,1,0.840249,515,0.069841,0.088889,27.619048,27.619048,4350,508.811724
ehi-90-315-74_ext.xml.minion.gz,1,0.840501,515,0.073016,0.088889,27.790476,27.790476,4377,506.973955
ehi-90-315-75_ext.xml.minion.gz,1,0.840276,515,0.066667,0.088889,27.809524,27.809524,4380,506.923744
ehi-90-315-76_ext.xml.minion.gz,1,0.840022,515,0.069841,0.088889,27.669841,27.669841,4358,508.635154
ehi-90-315-77_ext.xml.minion.gz,1,0.840427,515,0.073016,0.088889,27.784127,27.784127,4376,506.897166
ehi-90-315-78_ext.xml.minion.gz,1,0.840444,515,0.073016,0.088889,27.784127,27.784127,4376,507.130941
ehi-90-315-79_ext.xml.minion.gz,1,0.840052,515,0.069841,0.088889,27.771429,27.771429,4374,507.266118
ehi-90-315-7_ext.xml.minion.gz,1,0.840206,515,0.069841,0.088889,27.777778,27.777778,4375,507.3152
ehi-90-315-80_ext.xml.minion.gz,1,0.840388,515,0.073016,0.088889,27.91746,27.91746,4397,505.554696
ehi-90-315-81_ext.xml.minion.gz,1,0.8403,515,0.073016,0.088889,27.815873,27.815873,4381,506.703721
ehi-90-315-82_ext.xml.minion.gz,1,0.840434,515,0.069841,0.088889,27.777778,27.777778,4375,507.112229
ehi-90-315-83_ext.xml.minion.gz,1,0.839973,515,0.07619,0.088889,27.746032,27.746032,4370,507.944394
ehi-90-315-84_ext.xml.minion.gz,1,0.840321,515,0.069841,0.088889,27.84127,27.84127,4385,506.428962
ehi-90-315-85_ext.xml.minion.gz,1,0.840359,515,0.073016,0.088889,27.746032,27.746032,4370,507.66476
ehi-90-315-86_ext.xml.minion.gz,1,0.840173,515,0.066667,0.088889,27.75873,27.75873,4372,507.200823
ehi-90-315-87_ext.xml.minion.gz,1,0.839976,515,0.073016,0.088889,27.911111,27.911111,4396,506.006824
ehi-90-315-88_ext.xml.minion.gz,1,0.840285,515,0.069841,0.088889,27.92381,27.92381,4398,505.985903
ehi-90-315-89_ext.xml.minion.gz,1,0.840304,515,0.07619,0.088889,27.834921,27.834921,4384,506.458714
ehi-90-315-8_ext.xml.minion.gz,1,0.8398,515,0.069841,0.088889,27.701587,27.701587,4363,507.867752
ehi-90-315-90_ext.xml.minion.gz,1,0.840458,515,0.073016,0.088889,27.714286,27.714286,4365,507.604582
ehi-90-315-91_ext.xml.minion.gz,1,0.840142,515,0.066667,0.088889,27.790476,27.790476,4377,506.967786
ehi-90-315-92_ext.xml.minion.gz,1,0.840443,515,0.069841,0.088889,27.911111,27.911111,4396,505.773658
ehi-90-315-93_ext.xml.minion.gz,1,0.840516,515,0.069841,0.088889,27.790476,27.790476,4377,506.573681
ehi-90-315-94_ext.xml.minion.gz,1,0.840499,515,0.069841,0.088889,27.809524,27.809524,4380,506.536758
ehi-90-315-95_ext.xml.minion.gz,1,0.840336,515,0.069841,0.088889,27.75873,27.75873,4372,507.129918
ehi-90-315-96_ext.xml.minion.gz,1,0.840393,515,0.073016,0.088889,27.885714,27.885714,4392,506.059654
ehi-90-315-97_ext.xml.minion.gz,1,0.840175,515,0.066667,0.088889,27.784127,27.784127,4376,507.242687
ehi-90-315-98_ext.xml.minion.gz,1,0.840531,515,0.066667,0.088889,27.765079,27.765079,4373,506.94649
ehi-90-315-99_ext.xml.minion.gz,1,0.840459,515,0.073016,0.088889,27.726984,27.726984,4367,507.186856
ehi-90-315-9_ext.xml.minion.gz,1,0.839865,515,0.069841,0.088889,27.746032,27.746032,4370,507.988787
frb30-15-1-mgd_ext.xml.minion.gz,1,0.725678,422,0.366667,0.466667,13.866667,13.866667,208,314.721154
frb30-15-2-mgd_ext.xml.minion.gz,1,0.728554,276,0.366667,0.466667,14.466667,14.466667,217,303.9447
frb30-15-3-mgd_ext.xml.minion.gz,1,0.721925,407,0.366667,0.45,14.2,14.2,213,307.046948
frb30-15-4-mgd_ext.xml.minion.gz,1,0.727274,415,0.366667,0.466667,14.133333,14.133333,212,308.207547
frb30-15-5-mgd_ext.xml.minion.gz,1,0.722602,410,0.333333,0.466667,14,14,210,309.6
frb35-17-1-mgd_ext.xml.minion.gz,1,0.711454,416,0.314286,0.428571,14.971429,14.971429,262,305.938931
frb35-17-2-mgd_ext.xml.minion.gz,1,0.728767,416,0.314286,0.428571,14.857143,14.857143,260,309.326923
frb35-17-3-mgd_ext.xml.minion.gz,1,0.721431,289,0.314286,0.428571,15.2,15.2,266,300.045113
frb35-17-4-mgd_ext.xml.minion.gz,1,0.72631,401,0.314286,0.428571,14.971429,14.971429,262,306.179389
frb35-17-5-mgd_ext.xml.minion.gz,1,0.71197,282,0.314286,0.428571,15.6,15.6,273,299.300366
frb40-19-1-mgd_ext.xml.minion.gz,1,0.72758,272,0.275,0.375,16.05,16.05,321,298.82866
frb40-19-2-mgd_ext.xml.minion.gz,1,0.722508,278,0.3,0.4,16.05,16.05,321,299.202492
frb40-19-3-mgd_ext.xml.minion.gz,1,0.715556,417,0.3,0.375,15.4,15.4,308,309.415584
frb40-19-4-mgd_ext.xml.minion.gz,1,0.707894,278,0.3,0.4,16.3,16.3,326,297.398773
frb40-19-5-mgd_ext.xml.minion.gz,1,0.704312,285,0.3,0.4,16.3,16.3,326,296.291411
frb45-21-1-mgd_ext.xml.minion.gz,1,0.708067,268,0.288889,0.4,17.511111,17.511111,394,287.525381
frb45-21-2-mgd_ext.xml.minion.gz,1,0.710933,270,0.288889,0.377778,16.888889,16.888889,380,292.265789
frb45-21-3-mgd_ext.xml.minion.gz,1,0.7167,278,0.288889,0.355556,16.4,16.4,369,301.498645
frb45-21-4-mgd_ext.xml.minion.gz,1,0.715652,272,0.266667,0.377778,16.8,16.8,378,296.164021
frb45-21-5-mgd_ext.xml.minion.gz,1,0.714491,275,0.266667,0.377778,16.666667,16.666667,375,297.594667
frb50-23-1-mgd_ext.xml.minion.gz,1,0.705526,279,0.24,0.34,17.2,17.2,430,296.904651
frb50-23-2-mgd_ext.xml.minion.gz,1,0.700364,274,0.26,0.36,17.8,17.8,445,291.107865
frb50-23-3-mgd_ext.xml.minion.gz,1,0.704831,269,0.28,0.36,18.24,18.24,456,284.245614
frb50-23-4-mgd_ext.xml.minion.gz,1,0.706472,274,0.26,0.34,17.4,17.4,435,294.096552
frb50-23-5-mgd_ext.xml.minion.gz,1,0.707051,280,0.26,0.34,17.12,17.12,428,298.983645
frb53-24-1-mgd_ext.xml.minion.gz,1,0.709423,270,0.245283,0.339623,17.924528,17.924528,475,291.922105
frb53-24-2-mgd_ext.xml.minion.gz,1,0.7021,270,0.264151,0.320755,17.886792,17.886792,474,291.088608
frb53-24-3-mgd_ext.xml.minion.gz,1,0.707364,274,0.245283,0.339623,17.735849,17.735849,470,294.325532
frb53-24-4-mgd_ext.xml.minion.gz,1,0.7059,271,0.245283,0.339623,17.849057,17.849057,473,292.344609
frb53-24-5-mgd_ext.xml.minion.gz,1,0.710553,274,0.245283,0.339623,17.962264,17.962264,476,292.298319
frb56-25-1-mgd_ext.xml.minion.gz,1,0.700431,266,0.232143,0.321429,18.464286,18.464286,517,288.357834
frb56-25-2-mgd_ext.xml.minion.gz,1,0.70195,270,0.232143,0.321429,18.25,18.25,511,290.477495
frb56-25-3-mgd_ext.xml.minion.gz,1,0.70541,269,0.232143,0.321429,18.25,18.25,511,289.704501
frb56-25-4-mgd_ext.xml.minion.gz,1,0.698828,270,0.25,0.339286,18.75,18.75,525,283.855238
frb56-25-5-mgd_ext.xml.minion.gz,1,0.701888,272,0.232143,0.321429,18.285714,18.285714,512,290.822266
frb59-26-1-mgd_ext.xml.minion.gz,1,0.702431,267,0.237288,0.322034,18.847458,18.847458,556,285.408273
frb59-26-2-mgd_ext.xml.minion.gz,1,0.707116,268,0.237288,0.305085,18.610169,18.610169,549,287.653916
frb59-26-3-mgd_ext.xml.minion.gz,1,0.710421,269,0.237288,0.322034,18.542373,18.542373,547,289.184644
frb59-26-4-mgd_ext.xml.minion.gz,1,0.697987,267,0.237288,0.322034,18.949153,18.949153,559,285.504472
frb59-26-5-mgd_ext.xml.minion.gz,1,0.704535,273,0.220339,0.322034,18.271186,18.271186,539,293.567718
geo50-20-d4-75-100_ext.xml.minion.gz,1,0.692083,265,0.2,0.32,15.72,15.72,393,249.109415
geo50-20-d4-75-10_ext.xml.minion.gz,1,0.688825,267,0.24,0.36,18.36,18.36,459,249.477124
geo50-20-d4-75-11_ext.xml.minion.gz,1,0.690196,266,0.26,0.35,17.16,17.16,429,251.109557
geo50-20-d4-75-12_ext.xml.minion.gz,1,0.686474,268,0.26,0.42,20.8,20.8,520,249.496154
geo50-20-d4-75-13_ext.xml.minion.gz,1,0.690245,265,0.26,0.37,17.12,17.12,428,250.205607
geo50-20-d4-75-14_ext.xml.minion.gz,1,0.689354,268,0.3,0.33,17.88,17.88,447,250.548098
geo50-20-d4-75-15_ext.xml.minion.gz,1,0.689814,266,0.24,0.34,17.48,17.48,437,248.688787
geo50-20-d4-75-16_ext.xml.minion.gz,1,0.690591,270,0.24,0.32,16.84,16.84,421,252.788599
geo50-20-d4-75-17_ext.xml.minion.gz,1,0.691156,267,0.26,0.34,16.4,16.4,410,249.904878
geo50-20-d4-75-18_ext.xml.minion.gz,1,0.690692,269,0.24,0.33,16.76,16.76,419,252.009547
geo50-20-d4-75-19_ext.xml.minion.gz,1,0.687262,265,0.28,0.39,19.92,19.92,498,248.656627
geo50-20-d4-75-1_ext.xml.minion.gz,1,0.688278,268,0.28,0.4,18.88,18.88,472,249.495763
geo50-20-d4-75-20_ext.xml.minion.gz,1,0.689814,270,0.3,0.34,17.48,17.48,437,252.004577
geo50-20-d4-75-21_ext.xml.minion.gz,1,0.69296,266,0.24,0.3,15.12,15.12,378,247.981481
geo50-20-d4-75-22_ext.xml.minion.gz,1,0.689909,265,0.24,0.36,17.4,17.4,435,248.832184
geo50-20-d4-75-23_ext.xml.minion.gz,1,0.690196,268,0.24,0.35,17.16,17.16,429,250.482517
geo50-20-d4-75-24_ext.xml.minion.gz,1,0.692083,270,0.24,0.32,15.72,15.72,393,251.305344
geo50-20-d4-75-25_ext.xml.minion.gz,1,0.692254,265,0.22,0.29,15.6,15.6,390,249.712821
geo50-20-d4-75-26_ext.xml.minion.gz,1,0.691748,269,0.24,0.32,15.96,15.96,399,249.947368
geo50-20-d4-75-27_ext.xml.minion.gz,1,0.690641,265,0.24,0.34,16.8,16.8,420,249.371429
geo50-20-d4-75-28_ext.xml.minion.gz,1,0.688696,267,0.28,0.36,18.48,18.48,462,249.841991
geo50-20-d4-75-29_ext.xml.minion.gz,1,0.690196,265,0.28,0.36,17.16,17.16,429,248.648019
geo50-20-d4-75-2_ext.xml.minion.gz,1,0.688527,268,0.26,0.36,18.64,18.64,466,252.345494
geo50-20-d4-75-30_ext.xml.minion.gz,1,0.691638,268,0.24,0.33,16.04,16.04,401,250.745636
geo50-20-d4-75-31_ext.xml.minion.gz,1,0.693021,264,0.22,0.3,15.08,15.08,377,248.692308
geo50-20-d4-75-32_ext.xml.minion.gz,1,0.690845,266,0.24,0.34,16.64,16.64,416,249.675481
geo50-20-d4-75-33_ext.xml.minion.gz,1,0.691104,267,0.26,0.35,16.44,16.44,411,251.260341
geo50-20-d4-75-34_ext.xml.minion.gz,1,0.691803,265,0.22,0.32,15.92,15.92,398,248.429648
geo50-20-d4-75-35_ext.xml.minion.gz,1,0.689086,268,0.28,0.36,18.12,18.12,453,252.041943
geo50-20-d4-75-36_ext.xml.minion.gz,1,0.695549,267,0.26,0.26,13.56,13.56,339,249.699115
geo50-20-d4-75-37_ext.xml.minion.gz,1,0.693204,265,0.22,0.3,14.96,14.96,374,249.695187
geo50-20-d4-75-38_ext.xml.minion.gz,1,0.690245,268,0.26,0.34,17.12,17.12,428,250.953271
geo50-20-d4-75-39_ext.xml.minion.gz,1,0.694361,267,0.2,0.28,14.24,14.24,356,249.842697
geo50-20-d4-75-3_ext.xml.minion.gz,1,0.692026,265,0.24,0.32,15.76,15.76,394,249.621827
geo50-20-d4-75-40_ext.xml.minion.gz,1,0.693021,267,0.24,0.3,15.08,15.08,377,249.100796
geo50-20-d4-75-41_ext.xml.minion.gz,1,0.688402,267,0.32,0.41,18.76,18.76,469,250.464819
geo50-20-d4-75-42_ext.xml.minion.gz,1,0.691584,266,0.26,0.32,16.08,16.08,402,248.606965
geo50-20-d4-75-43_ext.xml.minion.gz,1,0.690052,265,0.3,0.34,17.28,17.28,432,249.907407
geo50-20-d4-75-44_ext.xml.minion.gz,1,0.693021,266,0.22,0.32,15.08,15.08,377,248.94695
geo50-20-d4-75-45_ext.xml.minion.gz,1,0.691693,266,0.28,0.31,16,16,400,248.9775
geo50-20-d4-75-46_ext.xml.minion.gz,1,0.690004,267,0.26,0.36,17.32,17.32,433,250.321016
geo50-20-d4-75-47_ext.xml.minion.gz,1,0.692661,266,0.2,0.3,15.32,15.32,383,249.835509
geo50-20-d4-75-48_ext.xml.minion.gz,1,0.690999,267,0.22,0.34,16.52,16.52,413,249.363196
geo50-20-d4-75-49_ext.xml.minion.gz,1,0.690392,267,0.26,0.36,17,17,425,250.397647
geo50-20-d4-75-4_ext.xml.minion.gz,1,0.690743,265,0.22,0.34,16.72,16.72,418,248.291866
geo50-20-d4-75-50_ext.xml.minion.gz,1,0.690491,265,0.24,0.35,16.92,16.92,423,249.680851
geo50-20-d4-75-51_ext.xml.minion.gz,1,0.688868,265,0.24,0.38,18.32,18.32,458,249.932314
geo50-20-d4-75-52_ext.xml.minion.gz,1,0.687836,266,0.32,0.42,19.32,19.32,483,249.233954
geo50-20-d4-75-53_ext.xml.minion.gz,1,0.688739,265,0.26,0.38,18.44,18.44,461,249.624729
geo50-20-d4-75-54_ext.xml.minion.gz,1,0.691051,268,0.22,0.32,16.48,16.48,412,251.17233
geo50-20-d4-75-55_ext.xml.minion.gz,1,0.688485,263,0.26,0.36,18.68,18.68,467,249.710921
geo50-20-d4-75-56_ext.xml.minion.gz,1,0.689264,267,0.26,0.36,17.96,17.96,449,250.610245
geo50-20-d4-75-57_ext.xml.minion.gz,1,0.685336,267,0.34,0.47,22.2,22.2,555,250.726126
geo50-20-d4-75-58_ext.xml.minion.gz,1,0.688955,271,0.24,0.36,18.24,18.24,456,251.971491
geo50-20-d4-75-59_ext.xml.minion.gz,1,0.692485,266,0.26,0.32,15.44,15.44,386,250.049223
geo50-20-d4-75-5_ext.xml.minion.gz,1,0.693579,264,0.22,0.32,14.72,14.72,368,248.206522
geo50-20-d4-75-60_ext.xml.minion.gz,1,0.689219,271,0.24,0.34,18,18,450,252.062222
geo50-20-d4-75-61_ext.xml.minion.gz,1,0.693328,268,0.24,0.31,14.88,14.88,372,250.091398
geo50-20-d4-75-62_ext.xml.minion.gz,1,0.687488,265,0.28,0.39,19.68,19.68,492,247.896341
geo50-20-d4-75-63_ext.xml.minion.gz,1,0.688361,268,0.26,0.38,18.8,18.8,470,250.676596
geo50-20-d4-75-64_ext.xml.minion.gz,1,0.69403,264,0.24,0.28,14.44,14.44,361,249.523546
geo50-20-d4-75-65_ext.xml.minion.gz,1,0.690948,267,0.26,0.31,16.56,16.56,414,249.915459
geo50-20-d4-75-66_ext.xml.minion.gz,1,0.691368,270,0.22,0.33,16.24,16.24,406,252.399015
geo50-20-d4-75-67_ext.xml.minion.gz,1,0.688696,267,0.24,0.38,18.48,18.48,462,249.961039
geo50-20-d4-75-68_ext.xml.minion.gz,1,0.690641,265,0.24,0.34,16.8,16.8,420,248.780952
geo50-20-d4-75-69_ext.xml.minion.gz,1,0.693266,268,0.24,0.3,14.92,14.92,373,249.97319
geo50-20-d4-75-6_ext.xml.minion.gz,1,0.693082,270,0.24,0.3,15.04,15.04,376,253.428191
geo50-20-d4-75-70_ext.xml.minion.gz,1,0.689175,269,0.3,0.39,18.04,18.04,451,251.261641
geo50-20-d4-75-71_ext.xml.minion.gz,1,0.691693,270,0.24,0.3,16,16,400,250.2175
geo50-20-d4-75-72_ext.xml.minion.gz,1,0.691368,263,0.24,0.32,16.24,16.24,406,248.738916
geo50-20-d4-75-73_ext.xml.minion.gz,1,0.688361,268,0.26,0.38,18.8,18.8,470,249.776596
geo50-20-d4-75-74_ext.xml.minion.gz,1,0.691051,269,0.24,0.34,16.48,16.48,412,250.893204
geo50-20-d4-75-75_ext.xml.minion.gz,1,0.689399,266,0.24,0.34,17.84,17.84,446,251.609865
geo50-20-d4-75-76_ext.xml.minion.gz,1,0.693771,265,0.2,0.28,14.6,14.6,365,248.890411
geo50-20-d4-75-77_ext.xml.minion.gz,1,0.68949,267,0.28,0.38,17.76,17.76,444,249.191441
geo50-20-d4-75-78_ext.xml.minion.gz,1,0.692369,268,0.24,0.32,15.52,15.52,388,250.072165
geo50-20-d4-75-79_ext.xml.minion.gz,1,0.692661,268,0.26,0.3,15.32,15.32,383,251.381201
geo50-20-d4-75-7_ext.xml.minion.gz,1,0.688319,266,0.28,0.39,18.84,18.84,471,249.723992
geo50-20-d4-75-80_ext.xml.minion.gz,1,0.692485,269,0.26,0.32,15.44,15.44,386,251.243523
geo50-20-d4-75-81_ext.xml.minion.gz,1,0.691638,266,0.2,0.31,16.04,16.04,401,249.421446
geo50-20-d4-75-82_ext.xml.minion.gz,1,0.691803,265,0.22,0.31,15.92,15.92,398,248.170854
geo50-20-d4-75-83_ext.xml.minion.gz,1,0.690148,267,0.26,0.34,17.2,17.2,430,248.874419
geo50-20-d4-75-84_ext.xml.minion.gz,1,0.693643,268,0.24,0.3,14.68,14.68,367,251.26703
geo50-20-d4-75-85_ext.xml.minion.gz,1,0.690743,267,0.28,0.32,16.72,16.72,418,250.602871
geo50-20-d4-75-86_ext.xml.minion.gz,1,0.688527,267,0.26,0.34,18.64,18.64,466,250.733906
geo50-20-d4-75-87_ext.xml.minion.gz,1,0.689628,266,0.28,0.34,17.64,17.64,441,249.827664
geo50-20-d4-75-88_ext.xml.minion.gz,1,0.694496,267,0.22,0.28,14.16,14.16,354,250.680791
geo50-20-d4-75-89_ext.xml.minion.gz,1,0.689582,267,0.3,0.36,17.68,17.68,442,252.038462
geo50-20-d4-75-8_ext.xml.minion.gz,1,0.688075,266,0.26,0.39,19.08,19.08,477,249.872117
geo50-20-d4-75-90_ext.xml.minion.gz,1,0.688197,267,0.26,0.4,18.96,18.96,474,249.078059
geo50-20-d4-75-91_ext.xml.minion.gz,1,0.693143,265,0.2,0.3,15,15,375,248.232
geo50-20-d4-75-92_ext.xml.minion.gz,1,0.691104,266,0.28,0.32,16.44,16.44,411,250.377129
geo50-20-d4-75-93_ext.xml.minion.gz,1,0.692369,264,0.22,0.3,15.52,15.52,388,248.543814
geo50-20-d4-75-94_ext.xml.minion.gz,1,0.687337,266,0.3,0.41,19.84,19.84,496,249.320565
geo50-20-d4-75-95_ext.xml.minion.gz,1,0.692602,268,0.24,0.29,15.36,15.36,384,251.322917
geo50-20-d4-75-96_ext.xml.minion.gz,1,0.690196,267,0.28,0.34,17.16,17.16,429,250.298368
geo50-20-d4-75-97_ext.xml.minion.gz,1,0.692661,266,0.26,0.32,15.32,15.32,383,249.665796
geo50-20-d4-75-98_ext.xml.minion.gz,1,0.693021,270,0.22,0.29,15.08,15.08,377,251.997347
geo50-20-d4-75-99_ext.xml.minion.gz,1,0.691914,265,0.26,0.3,15.84,15.84,396,250.419192
geo50-20-d4-75-9_ext.xml.minion.gz,1,0.689175,266,0.24,0.38,18.04,18.04,451,249.716186
geom-30a-3-ext.xml.minion.converted.minion.gz,1,0.725824,324,0.166667,0.166667,5.4,5.4,81,324
geom-30a-4-ext.xml.minion.converted.minion.gz,1,0.725824,263,0.166667,0.166667,5.4,5.4,81,263
geom-30a-5-ext.xml.minion.converted.minion.gz,1,0.725824,184,0.166667,0.166667,5.4,5.4,81,184
geom-30a-6-ext.xml.minion.converted.minion.gz,1,0.725824,169,0.166667,0.166667,5.4,5.4,81,169
geom-40-2-ext.xml.minion.converted.minion.gz,1,0.737481,513,0.125,0.1,3.9,3.9,78,513
geom-40-3-ext.xml.minion.converted.minion.gz,1,0.737481,324,0.125,0.1,3.9,3.9,78,324
geom-40-4-ext.xml.minion.converted.minion.gz,1,0.737481,263,0.125,0.1,3.9,3.9,78,263
geom-40-5-ext.xml.minion.converted.minion.gz,1,0.737481,184,0.125,0.1,3.9,3.9,78,184
geom-40-6-ext.xml.minion.converted.minion.gz,1,0.737481,169,0.125,0.1,3.9,3.9,78,169
hanoi-3_ext.xml.minion.converted.minion.gz,1,0.805785,884,0.166667,0.333333,1.666667,1.666667,5,884.8
hanoi-4_ext.xml.minion.converted.minion.gz,1,0.77572,961,0.071429,0.142857,1.857143,1.857143,13,962
hanoi-5_ext.xml.minion.converted.minion.gz,1,0.762281,984,0.033333,0.066667,1.933333,1.933333,29,984.137931
hanoi-6_ext.xml.minion.converted.minion.gz,1,0.755998,995,0.016129,0.032258,1.967742,1.967742,61,995.032787
hanoi-7_ext.xml.minion.converted.minion.gz,1,0.752964,997,0.007937,0.015873,1.984127,1.984127,125,997.016
hole-06_ext.xml.minion.converted.minion.gz,1,0.750892,260,0.261905,0.261905,7,11,133,247.052632
hole-07_ext.xml.minion.converted.minion.gz,1,0.744759,260,0.232143,0.232143,8,13,204,249.960784
hole-08_ext.xml.minion.converted.minion.gz,1,0.739176,260,0.208333,0.208333,9,15,297,252.212121
hole-09_ext.xml.minion.converted.minion.gz,1,0.734183,260,0.188889,0.188889,10,17,415,253.759036
hole-10_ext.xml.minion.converted.minion.gz,1,0.729742,260,0.172727,0.172727,11,19,561,254.921569
jnh01_ext.xml.minion.converted.minion.gz,1,0.871708,71,0.79,0.88,43.92,87.82,850,58.096471
jnh02_ext.xml.minion.converted.minion.gz,1,0.867225,114,0.71,0.86,41.9,85.2,849,65.375736
jnh03_ext.xml.minion.converted.minion.gz,1,0.868378,114,0.74,0.87,41.64,86.08,848,68.599057
jnh04_ext.xml.minion.converted.minion.gz,1,0.865625,114,0.72,0.86,41.6,84.98,850,64.205882
jnh05_ext.xml.minion.converted.minion.gz,1,0.868629,114,0.73,0.86,41.54,85.42,845,68.777515
jnh06_ext.xml.minion.converted.minion.gz,1,0.866284,114,0.73,0.865,41.55,85.8,850,65.863529
jnh07_ext.xml.minion.converted.minion.gz,1,0.866394,114,0.72,0.86,41.56,85.06,848,65.338443
jnh08_ext.xml.minion.converted.minion.gz,1,0.867655,114,0.75,0.865,41.45,86.2,849,69.546525
jnh09_ext.xml.minion.converted.minion.gz,1,0.865448,114,0.73,0.85,41.54,84.96,849,63.636042
jnh10_ext.xml.minion.converted.minion.gz,1,0.868288,114,0.74,0.87,41.58,85.88,847,68.625738
jnh11_ext.xml.minion.converted.minion.gz,1,0.865784,114,0.72,0.86,41.3,85.44,849,66.342756
jnh12_ext.xml.minion.converted.minion.gz,1,0.867253,114,0.72,0.86,41.67,85.28,848,66.208726
jnh13_ext.xml.minion.converted.minion.gz,1,0.867013,114,0.74,0.86,41.3,85.9,849,69.272085
jnh14_ext.xml.minion.converted.minion.gz,1,0.866161,114,0.71,0.85,41.61,85.04,849,64.617197
