@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1299985238-16.cnf,1,0.0002,0.0002,1115.2,0.0002,0.0003,4033,4127,366.556,19000,4030,4044.56,0,3220,3963,4055,0.0003,0,0.5592,0.2263,8,0.0787,8.1694,18499,0.0001,6,0.2883,5,0.0466,0.0138,3,12,0.0004,0.0273,10,0.1018,0.2335,0.0924,0.0009,0.0003,0.9363,0.1248,0.2946,0.1767,21,122,0.2266,2.7224,79239,86.6,79800,5.3343,0.3989,0.1716,0.588,0.2216,2.3359,1.1808,6,0.3209,62.6667,75.6667,0.2698,64.7068,0
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1496322949-03.cnf,1,0.0002,0.0002,1553.17,0.0002,0.0003,4013,4093,347.615,19000,3993,4025.15,0,3329.5,3944,4027,0.0003,0,0.49,0.2373,7,0.0794,8.199,18478,0.0001,6,0.2761,5,0.0467,0.0144,3,13,0.0005,0.0276,10,0.0956,0.2333,0.0918,0.001,0.0003,1.0333,0.1234,0.2956,0.1739,30,132.25,0.2258,2.7168,79210,88.5,79800,5.2112,0.4349,0.1709,0.5886,0.0374,2.3269,1.6613,6,0.7939,65,77.5,0.2408,66.981,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,0.0026,0.0026,26.5037,0.0018,0.0063,238,253,22.5322,1295,238,238.125,225,237.73,224,252,0.0052,0.0003,0.0557,0.2644,3549,0.1383,3594.2,1117,0.0013,3519,0.532,3213,0.0828,0.0468,3213,3885,0.0077,0.0489,3805,0.191,0.2962,0.153,0.0146,0.0037,0.722,0.2063,0.3746,0.2717,3885,44.845,0.2651,2.5762,3771,44.845,4026,4.9642,0.0661,0.1994,0.7099,0.4014,2.1909,0.3352,6,0.0326,33.9427,37.476,0.1322,36.1362,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,0.1,0.1,8.6655,0.1,0.1,12,15,8.3593,70,12,12.1382,9,12.1668,9,16,0.0111,0.09,0.2104,0.6776,4398,0.0001,4445,70,0.0068,4386,0.7533,4369,0,0.2041,4369,4573,0.1111,0,4499,1.8222,0.0112,0.0001,0.0111,0.0093,2.0258,0.0001,0,0.0001,4573,27.2016,0.0316,3.7235,6230,27.2016,6230,2,0.0176,0.0276,0.6816,0.4205,3.1371,0.2673,2,0.0999,26.0025,26.0122,0.0219,26.1063,0.0043
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0069,0.0069,13.7908,0.0068,0.0113,99,108,11.5156,450,98,98.392,89,97.995,89,107,0.0135,0.0026,0.0761,0.3318,3836,0.0801,3859.75,441,0.0036,3811,0.6064,3784,0.0474,0.0766,3784,4000,0.0136,0.0284,3949,0.3605,0.2313,0.0932,0.0267,0.0084,0.93,0.126,0.2792,0.171,4000,28.9744,0.2355,2.669,1907,28.9744,1917,4,0.0192,0.1745,0.5847,0.3905,2.3678,0.3901,4,0.0906,26.5029,28.576,0.0494,26.7371,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.0417,0.0417,10.0745,0.0417,0.0417,24,29,9.1042,120,24,23.9601,19,23.9396,19,29,0.0452,0.0329,0.1566,0.5541,4218,0.0015,4220,120,0.0078,4182,0.6994,4120,0.001,0.1598,4120,4350,0.0528,0.0006,4339,1.1021,0.0469,0.0019,0.0466,0.0129,1.5322,0.0024,0.0181,0.0038,4350,29.2955,0.0823,3.6059,2556,29.2955,2556,2.958,0.0188,0.0585,0.6534,0.4325,2.8683,0.3049,3,0.0763,26.7549,27.5113,0.042,26.9052,0.0031
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,0.0001,0.0001,2154,0.0001,0.0002,7401,7499,961.167,35000,7510.5,7421.83,7465,7510.5,7352,7465,0.0002,0,0.0086,0.2264,3,0.0799,4.1902,34091,0,2,0.2629,2,0.0476,0.0089,1,8,0.0003,0.0283,5,0.2975,0.2335,0.0929,0.0006,0.0002,1.2064,0.1252,0.2931,0.1764,11,223.5,0.2284,2.7126,145976,127,147000,5.9067,0.5555,0.1711,0.5873,1.0386,2.3263,0.7938,6,0.1024,77.5,97,0.3837,83.4931,0
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.0057,0.0057,19.3724,0.0056,0.0094,118,129,15.4247,550,119,118.698,108,118.631,108,129,0.0113,0.0013,0.0711,0.315,3807,0.0734,3814.5714,534,0.0028,3688,0.5269,3650,0.0435,0.0696,3650,4005,0.0107,0.0249,3924,0.3222,0.2294,0.0844,0.0215,0.0069,0.9153,0.112,0.2708,0.1589,4005,32.0347,0.2162,2.6682,2328,32.0347,2343,4.015,0.0306,0.1642,0.5863,0.3624,2.351,0.2581,5,0.0369,29.9433,31.7566,0.0506,29.9279,0
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S30788164-07-SAT.cnf,1,0.0008,0.0008,49.0435,0.0005,0.0023,823,858,44.9855,5500,829.5,824.522,801,823.072,796,857,0.0015,0.0001,0.0892,0.1995,494,0.1746,588.1304,3946,0.0004,445,0.4212,433,0.1067,0.0296,398,856,0.0027,0.0597,656,0.0982,0.3188,0.1853,0.006,0.0015,0.5326,0.2473,0.4616,0.3099,1523,41.5272,0.2953,2.6247,12378,36.3715,14684,5.7124,0.4258,0.2111,0.7643,0.3162,2.1659,1.3771,7,0.1055,27.5912,29.9244,0.1495,29.0251,0
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1319091742-10.SAT.shuffled.cnf,1,0.1167,0.1167,7.7677,0.1167,0.1167,10,14,7.4029,60,10,10.5416,8,10.5166,8,14,0.011,0.1022,0.2177,0.6853,4489,0.0001,4498.6667,60,0.0077,4464,0.762,4444,0,0.2201,4444,4562,0.1273,0,4560,1.9018,0.0112,0.0001,0.011,0.0109,2.1103,0.0001,0,0.0001,4562,23.1898,0.034,3.9326,5340,23.1898,5340,2,0.0102,0.0218,0.6789,0.4125,2.9738,0.2771,2,0.1055,22.7575,22.836,0.0122,22.7329,0.0051
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S2117580343-16.cnf,1,0.0389,0.0389,16.6355,0.0389,0.0389,29,35,17.0638,180,30,29.4312,24,29.8564,24,36,0.0117,0.0332,0.1501,0.6344,4175,0.0001,4084.75,180,0.0024,3953,0.7244,3885,0.0001,0.1532,3885,4326,0.0438,0.0001,4326,1.3193,0.0118,0.0001,0.0117,0.0035,1.6326,0.0001,0,0.0002,4326,53.1463,0.0291,4.2409,15300,53.1463,15300,2,0.043,0.0239,0.6852,0.4234,3.0944,0.2059,2,0.0663,53.1257,53.1463,0.0149,52.4013,0.0014
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S218235649-089.SATISFIABLE.cnf,1,0.04,0.04,11.4855,0.04,0.04,25,30,10.4566,125,25,24.7211,20,24.6957,20,30,0.0451,0.0278,0.1519,0.5505,4240,0.0015,4252.25,125,0.0071,4211,0.6935,4194,0.0009,0.1545,4194,4396,0.0485,0.0005,4298,1.095,0.047,0.0017,0.0466,0.0109,1.5388,0.0022,0.019,0.0035,4396,29.0321,0.068,3.544,2662,29.0321,2662,2.9677,0.0147,0.0513,0.6521,0.4314,2.8449,0.2541,3,0.073,27.7765,28.2673,0.0276,27.6161,0.0026
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S279212213-020.cnf,1,0.0003,0.0003,293.6,0.0003,0.0006,2133,2169,148.731,10000,2133,2136.27,2084,2132.3,2096,2175,0.0006,0,0.0152,0.2374,17,0.0804,18.0936,9767,0.0002,14,0.3005,12,0.0473,0.0146,8,27,0.001,0.0283,21,0.0649,0.234,0.0933,0.002,0.0006,0.6243,0.1273,0.2999,0.1759,40,88.8,0.2296,2.7251,41741,67.375,42000,5.0023,0.3279,0.1697,0.5874,0.2492,2.3218,0.5285,6,0.0385,53.2105,59.3636,0.1793,54.0391,0
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S56884336-05.cnf,1,0.0004,0.0004,223.122,0.0004,0.0007,1490,1523,116.532,7000,1498,1488.36,1468,1461.2,1452,1525,0.0009,0.0001,0.1607,0.2467,27,0.0805,28.1638,6852,0.0002,22,0.3507,19,0.0476,0.0191,14,38,0.0013,0.029,32,0.0763,0.2343,0.0932,0.0026,0.0009,0.6517,0.1261,0.2949,0.1774,67,67.4194,0.2274,2.7122,29244,55.9268,29400,5.0009,0.3015,0.1717,0.5865,0.2328,2.3263,0.9745,6,0.1647,46.0323,50.1493,0.1366,46.5781,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1778559297-006.cnf,1,0.0074,0.0074,15.2046,0.0073,0.0097,91,100,12.5415,420,91,91.2576,82,91.1975,82,100,0.0144,0.0028,0.0774,0.3307,3874,0.0707,3901.7143,412,0.0037,3866,0.5595,3831,0.0447,0.0768,3831,3993,0.0152,0.0302,3977,0.3665,0.2319,0.0856,0.031,0.0096,0.938,0.1136,0.2822,0.1677,3993,27.0244,0.2225,2.6645,1777,27.0244,1785,4,0.0144,0.1651,0.5833,0.3834,2.2972,0.2981,4,0.0398,24.9441,26.8405,0.0468,25.2274,0.0006
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1500472284-060.cnf,1,0.0071,0.0071,38.2599,0.0071,0.0071,135,147,31.484,700,134,134.742,123,134.333,123,147,0.0218,0.0051,0.0702,0.489,71,0.0023,73.8866,700,0.0014,64,0.6075,58,0.0015,0.0692,50,93,0.0093,0.001,79,0.4361,0.05,0.0028,0.0264,0.0026,1.1087,0.0036,0.0771,0.0052,144,59.6606,0.0821,3.6953,14000,54.8052,14000,3,0.2139,0.0644,0.6525,0.4127,2.8908,0.171,3,0.0323,49.6818,52.6,0.0699,50.087,0.0005
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0.14,0.14,6.729,0.14,0.14,9,12,6.1928,50,9,8.9313,6,8.9179,6,12,0.011,0.1265,0.2322,0.7049,4569,0.0001,4562.4,50,0.0086,4504,0.7757,4498,0,0.2334,4498,4637,0.1537,0,4604,1.9547,0.0112,0.0001,0.011,0.0112,2.208,0.0001,0,0.0001,4637,20.2985,0.0347,3.4475,4450,20.2985,4450,2,0.012,0.0245,0.68,0.4367,2.9329,0.2983,2,0.1266,19.7461,19.7778,0.0141,19.783,0.0036
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0.0056,0.0056,50.9649,0.0056,0.0056,173,184,40.9482,900,173,171.954,158,172.75,159,187,0.0179,0.0037,0.0646,0.4776,49,0.0023,49.8571,900,0.001,42,0.5889,39,0.0014,0.0813,33,58,0.0073,0.001,54,0.372,0.05,0.0027,0.0231,0.0018,1.083,0.0034,0.0816,0.005,118,68.5593,0.08,3.6902,18000,60.7647,18000,3,0.2385,0.0613,0.6567,0.5488,2.8885,0.159,3,0.0288,55.0167,58.2075,0.08,54.9888,0.0003
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1738460433-02.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.1491,0.0385,0.0385,26,31,10.2107,130,26,25.8195,21,25.7194,21,31,0.0449,0.0293,0.1523,0.5495,4181,0.0014,4207.625,130,0.0077,4167,0.7287,4110,0.0009,0.1511,4110,4383,0.0469,0.0006,4294,1.0832,0.0469,0.0017,0.0466,0.0116,1.5082,0.0023,0.0198,0.0032,4383,30.8686,0.0721,3.4684,2769,30.8686,2769,2.9922,0.0198,0.0576,0.6473,0.4269,2.8495,0.273,3,0.0726,28.6645,29.8223,0.0386,28.7639,0.0033
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0.0778,0.0778,10.6122,0.0778,0.0778,15,19,10.6025,90,15,15.2773,12,15.3377,12,19,0.0111,0.0679,0.1879,0.6595,4334,0.0001,4392,90,0.0045,4319,0.7429,4311,0,0.1889,4311,4522,0.0858,0,4474,1.7158,0.0112,0.0001,0.0111,0.0076,1.9085,0.0001,0,0.0001,4522,31.1762,0.0291,3.9354,8010,31.1762,8010,2,0.0201,0.0234,0.6778,0.4092,2.9627,0.2422,2,0.0882,31.0878,31.1647,0.0108,30.9478,0.003
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S2094973797-12-SAT.cnf,1,0.0051,0.0051,18.8054,0.0034,0.0085,127,137,15.442,630,127,126.722,116,126.66,116,137,0.01,0.0014,0.0679,0.3061,3928,0.1061,3923.1667,586,0.0026,3884,0.549,3876,0.0633,0.0672,3876,3969,0.0113,0.0375,3966,0.2788,0.2655,0.1187,0.0231,0.0082,0.8525,0.1614,0.3186,0.2271,3969,28.7383,0.2418,2.6155,2207,28.7383,2280,4.0735,0.0092,0.1751,0.6433,0.3466,2.277,0.3428,5,0.0874,26.3664,27.321,0.06,26.0949,0
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S77566504-14.cnf,1,0.035,0.035,17.9236,0.035,0.035,32,39,18.3292,200,33,32.8377,28,33.2339,27,39,0.0117,0.0308,0.1394,0.6282,3869,0.0001,3792.5,200,0.0022,3829,0.7219,3561,0.0001,0.1487,3561,3911,0.0386,0.0001,3911,1.2919,0.0118,0.0001,0.0117,0.0031,1.6038,0.0001,0,0.0002,3911,58.4372,0.0336,4.3069,17000,58.4372,17000,2,0.0361,0.0252,0.6842,0.4174,3.1633,0.3157,2,0.0694,58.0594,58.4372,0.0184,57.435,0.0013
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,0.0025,0.0025,112.711,0.0025,0.0025,384,405,83.2784,2000,382,384.041,365,380.526,364,399,0.0091,0.0017,0.0905,0.4589,17,0.0023,17.6163,2000,0.0005,15,0.5294,13,0.0015,0.0409,10,23,0.0033,0.001,20,0.2345,0.05,0.0027,0.0117,0.0008,0.9822,0.0034,0.0915,0.0049,34,103.1,0.0795,3.6983,40000,90.1429,40000,3,0.2453,0.0585,0.651,0.3654,2.8475,0.5724,3,0.2198,72.6667,79.1875,0.141,73.2495,0.0002
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf,1,0.0026,0.0026,31.1099,0.0018,0.0053,242,256,24.7545,1295,242,241.328,227,242.011,227,257,0.0052,0.0003,0.0474,0.2617,2894,0.1369,2946.5,1122,0.0013,2638,0.5183,2229,0.0833,0.0566,2229,3795,0.0073,0.0449,3419,0.2005,0.2926,0.1482,0.0154,0.0037,0.7639,0.1965,0.3806,0.2583,3795,47.5178,0.2626,2.6233,3834,47.5178,4026,4.9857,0.1672,0.1987,0.7072,0.4912,2.2131,0.232,6,0.0256,35.9371,40.6395,0.1119,37.6049,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0079,0.0079,13.6365,0.0078,0.0129,86,95,11.3407,400,86,86.1998,77,86.1238,77,95,0.0154,0.0024,0.0805,0.3328,3959,0.0757,3933.625,387,0.0039,3910,0.6004,3813,0.0455,0.0824,3813,4037,0.0166,0.0256,4024,0.3879,0.2291,0.0893,0.0314,0.0089,0.9643,0.1196,0.2744,0.1748,4037,25.8189,0.23,2.6685,1689,25.8189,1704,4,0.0188,0.1716,0.5967,0.39,2.3022,0.3109,4,0.0405,23.6441,25.7612,0.0418,24.1466,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,0.0044,0.0044,23.9204,0.0044,0.0073,152,164,18.8879,700,151,151.874,140,151.466,141,163,0.0088,0.001,0.0614,0.307,3711,0.0759,3695.625,686,0.0021,3633,0.5048,3574,0.0463,0.0585,3574,3861,0.0104,0.0281,3752,0.2775,0.2311,0.0889,0.0206,0.0051,0.879,0.1183,0.2847,0.1587,3861,41.6061,0.2288,2.6765,2968,41.6061,2982,4.0234,0.0223,0.1762,0.5881,0.3561,2.3444,0.2499,5,0.0314,35.9181,39.4894,0.0686,36.5711,0.0003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2015297474-031.cnf,1,0.005,0.005,54.3881,0.005,0.005,192,208,44.0542,1000,191,192.788,177,191.629,178,206,0.0165,0.0037,0.0602,0.478,41,0.0023,43.1604,1000,0.0009,37,0.589,33,0.0015,0.0624,26,56,0.0069,0.001,46,0.3493,0.05,0.0028,0.0216,0.0018,1.0539,0.0035,0.0813,0.005,84,72.5862,0.0811,3.6698,20000,64.65,20000,3,0.2315,0.0614,0.6462,0.388,2.8697,0.1467,3,0.0294,56.5682,60.875,0.0978,57.2149,0.0003
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S388731928-13.cnf,1,0.0083,0.0083,33.9033,0.0083,0.0083,115,126,28.0101,600,115,115.342,104,114.941,104,126,0.0242,0.0058,0.081,0.4909,88,0.0024,91.7788,600,0.0016,79,0.613,69,0.0015,0.0741,64,114,0.0113,0.001,102,0.4656,0.05,0.0028,0.0297,0.0027,1.1408,0.0035,0.0747,0.0051,193,55.6629,0.0819,3.6599,12000,51.8657,12000,3,0.2379,0.0622,0.6467,0.4089,2.8606,0.2593,3,0.0753,47.2909,49.506,0.0663,47.3551,0.0006
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1730125812-056.cnf,1,0.0065,0.0065,15.5479,0.0064,0.0085,104,114,12.5721,480,104,104.439,95,104.282,95,114,0.0128,0.0025,0.0745,0.3261,3836,0.077,3863.5714,468,0.0032,3790,0.574,3778,0.0467,0.0734,3778,3967,0.0158,0.0275,3931,0.3481,0.2307,0.0875,0.0296,0.0103,0.9255,0.1146,0.278,0.1634,3967,31.4292,0.2229,2.6781,2029,31.4292,2040,4,0.0176,0.1681,0.5927,0.3772,2.3166,0.3678,4,0.1796,27.2607,30.481,0.0742,27.97,0.0005
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1678989107-02.SAT.shuffled.cnf,1,0.1077,0.1077,8.4687,0.1077,0.1077,11,14,7.9629,65,11,11.3475,8,11.2612,8,14,0.0111,0.0982,0.2117,0.6873,4464,0.0001,4456.6667,65,0.0077,4387,0.7618,4370,0,0.21,4370,4572,0.1146,0,4506,1.8554,0.0112,0.0001,0.0111,0.0102,2.1242,0.0001,0,0.0001,4572,24.6155,0.0312,3.6384,5785,24.6155,5785,2,0.0154,0.0225,0.6814,0.4169,2.9544,0.2619,2,0.1018,24.2968,24.5599,0.0093,24.3083,0.0061
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1931398869-036.cnf,1,0.0556,0.0556,8.4519,0.0556,0.0556,18,22,7.562,90,18,18.0125,14,18.0932,14,22,0.0461,0.0428,0.1744,0.5754,4307,0.0015,4327.75,90,0.0111,4291,0.7114,4266,0.001,0.1725,4266,4442,0.0657,0.0007,4420,1.2498,0.0469,0.0017,0.0464,0.0167,1.6379,0.0021,0.0112,0.0029,4442,22.6927,0.0756,3.3055,1917,22.6927,1917,2.4157,0.0141,0.0631,0.6408,0.4218,2.7069,0.2925,3,0.0838,22.0692,22.2147,0.0256,21.7801,0.0052
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,0.035,0.035,17.7452,0.035,0.035,33,39,18.2531,200,33,32.9749,27,32.7377,27,39,0.0117,0.0309,0.1399,0.6336,3811,0.0001,3809.25,200,0.0023,3782,0.7201,3715,0.0001,0.138,3715,3929,0.0391,0.0001,3929,1.3025,0.0118,0.0001,0.0117,0.0032,1.5926,0.0001,0,0.0002,3929,58.3025,0.034,4.2879,17000,58.3025,17000,2,0.0203,0.0257,0.6744,0.4039,3.1067,0.2052,2,0.0653,58.0127,58.3025,0.0142,57.6101,0.0014
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0667,0.0667,7.0514,0.0667,0.0667,15,19,6.0918,75,15,15.3316,12,15.2887,12,19,0.0462,0.0526,0.1896,0.5854,4392,0.0016,4381.75,75,0.0123,4352,0.7183,4320,0.001,0.1874,4320,4437,0.0845,0.0007,4425,1.3208,0.047,0.002,0.0463,0.0188,1.7313,0.0025,0.006,0.0039,4437,19.5663,0.0842,3.4856,1597,19.5663,1597,2.2027,0.0086,0.0677,0.6436,0.4237,2.791,0.3198,3,0.0909,18.801,19.0603,0.0194,18.8162,0.0056
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,0.0001,0.0001,2994.25,0.0001,0.0003,5333,5368,500.9,25000,5240.5,5337.5,0,3953,5270,5307,0.0003,0,0.6669,0.2256,5,0.0804,5.7313,24371,0.0001,4,0.2739,3,0.0478,0.0067,2,10,0.0004,0.0282,7,0.1334,0.2336,0.0935,0.0007,0.0002,1.4048,0.1259,0.2919,0.1765,16,147.25,0.2309,2.7138,104344,111,105000,5.4551,0.4913,0.1724,0.5871,0.224,2.3247,1.6026,6,1.0908,75.6,91.8889,0.2985,77.9178,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,0.0044,0.0044,27.8879,0.0044,0.0058,151,163,21.8479,700,150.5,150.864,140,150.766,140,162,0.0088,0.0017,0.0631,0.3017,3661,0.0673,3664.3333,685,0.0022,3606,0.5155,3513,0.0385,0.06,3513,3865,0.0091,0.0245,3733,0.2767,0.2308,0.0806,0.0179,0.0051,0.8816,0.1107,0.2754,0.1552,3865,39.7428,0.2071,2.6727,2968,39.7428,2982,4.0073,0.0278,0.1561,0.5892,0.3536,2.2695,0.2978,5,0.0856,34.8265,35.8853,0.065,35.4778,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S853819067-006.cnf,1,0.0057,0.0057,20.8701,0.0057,0.0075,116,126,16.9358,540,116,116.03,106,116.004,106,126,0.0112,0.0022,0.0704,0.3177,3855,0.0756,3870.25,530,0.0028,3781,0.5501,3732,0.0433,0.0706,3732,4095,0.0119,0.0246,4025,0.3231,0.2333,0.0862,0.0224,0.0062,0.9113,0.116,0.2726,0.173,4095,33.4579,0.2192,2.638,2272,33.4579,2295,4,0.0307,0.1731,0.5831,0.3768,2.2728,0.3039,4,0.1939,29.4877,32.6768,0.0652,29.892,0.0004
