@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC

@DATA
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,0.811828,83,0.070922,0.092199,19.865248,12.553191,885,55.746347,0.099291,11,141,17,141,141,0.429539,1,1916,0.08903,0.099291,9,0.010368,0.010368,0,0.011156,4.347826,3.703704,0.029095,58,14,0.056738,1.572934,5,13,853,14,0.089666,0,17,13.333333,0.357084,10,14,4.212635,11.035461,8,5,0.003534,0.4619,2,1,0.5381,1,0,0,1,0,0,2,0,69.5,1031,0,0,0
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,0.805749,72,0.070922,0.092199,22.070922,12.907801,910,50.218892,0.099291,14,141,14,141,141,0.437859,1,2202,0.091545,0.099291,11,0.010023,0.010023,0,0.008692,4,3.55,0.022806,56,16,0.056738,1.225617,4.545455,13,914,14,0.092199,0,18,11.875,0.35434,10,14,3.816133,13.06383,8,9,0.005291,0.413261,2,1,0.586739,1,0,0,1,0,0,2,0,0,1292,0,0,0
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,0.809533,79,0.06383,0.092199,19.780142,12,846,54.802882,0.092199,12,141,14,141,141,0.411394,1,1943,0.085106,0.099291,8,0.01018,0.01018,1,0.013698,4.166667,3.76,0.028205,59,15,0.021277,1.931449,4.761905,13,335,14,0.085714,0,18,12.333333,0.369051,9,13,4.198155,11.382979,3,0,0,0.435409,2,1,0.564591,1,0,0,1,0,0,2,0,0,1097,0,0,0
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,0.808704,76,0.06383,0.092199,20.326241,12.241135,863,53.458812,0.092199,12,141,16,141,141,0.419672,1,2003,0.086817,0.099291,9,0.010148,0.010148,1,0.012779,4.166667,3.625,0.026689,56,16,0.028369,1.801893,4.761905,13,335,14,0.087437,0.173913,18,13.181818,0.372914,9,13,4.082687,11.836879,4,7,0.004581,0.430854,2,1,0.569146,1,0,0,1,0,0,2,0,140,1140,0,0,0
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,0.808819,79,0.06383,0.085106,20.255319,12.212766,861,53.62406,0.085106,12,141,15,141,141,0.421001,1,1995,0.086615,0.099291,9,0.010153,0.010153,0,0.013377,4.166667,3.684211,0.026879,59,15,0.021277,1.886152,4.761905,12,243,14,0.087234,0,18,10,0.33452,9,12,4.075122,11.730496,3,0,0,0.431579,2,1,0.568421,1,0,0,1,0,0,2,0,46,1134,0,0,0
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,0.807392,76,0.056738,0.085106,20.021277,11.758865,829,54.041123,0.099291,12,141,15,141,141,0.40696,1,1994,0.083396,0.099291,9,0.010041,0.010041,0,0.015272,4.166667,3.625,0.027102,57,16,0.007092,2.153344,4.761905,12,911,14,0.083992,0,18,18.181818,0.405819,8,14,4.157649,11.886525,1,21,0.013681,0.415747,2,1,0.584253,1,0,0,1,0,0,2,0,69.5,1165,0,0,0
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,0.810376,79,0.06383,0.092199,20.170213,12.411348,875,54.936516,0.092199,12,141,14,141,141,0.421904,2,1969,0.088024,0.099291,9,0.010244,0.010244,1,0.009997,4.318182,3.703704,0.027901,58,15,0.056738,1.409547,4.761905,13,940,14,0.088652,0.421053,18,15.466667,0.393267,9,13,4.16583,11.347518,8,9,0.006169,0.444388,2,1,0.555612,1,0,0,1,0,0,2,0,69.5,1094,0,0,0
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,0.807029,72,0.070922,0.092199,21.453901,12.737589,898,50.791725,0.092199,14,141,14,141,141,0.433874,1,2127,0.090338,0.099291,9,0.010086,0.010086,1,0.011353,4,3.52381,0.02388,55,16,0.021277,1.600733,4.347826,13,243,14,0.090983,0,18,11.111111,0.340353,10,13,3.844214,12.617021,3,0,0,0.422191,2,1,0.577809,1,0,0,1,0,0,2,0,140,1229,0,0,0
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,0.801317,67,0.06383,0.092199,22.475177,12.595745,888,48.82683,0.099291,14,141,13,141,141,0.428229,4,2281,0.089332,0.099291,11,0.009853,0.009853,0,0.011825,3.846154,3.571429,0.021406,53,17,0.042553,1.667285,4.347826,13,243,14,0.08997,0.130435,18,10,0.363243,9,14,3.738478,13.702128,6,5,0.002792,0.389303,2,1,0.610697,1,0,0,1,0,0,2,0,0,1393,0,0,0
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,0.80932,79,0.06383,0.092199,20.248227,12.297872,867,53.222837,0.099291,12,141,15,141,141,0.420024,1,1988,0.087219,0.099291,10,0.010185,0.010185,0,0.011324,4.235294,3.703704,0.026772,58,14,0.049645,1.596737,4.761905,13,335,14,0.087842,0.478261,18,10.095238,0.333725,9,14,4.09186,11.659574,7,1,0.000665,0.436117,2,1,0.563883,1,0,0,1,0,0,2,0,69.5,1121,0,0,0
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,0.806506,72,0.06383,0.092199,20.843972,12.241135,863,51.790944,0.099291,13,141,14,141,141,0.423683,2,2076,0.086817,0.099291,9,0.01004,0.01004,0,0.013326,4,3.571429,0.024947,56,15,0.035461,1.878964,4.5625,13,335,14,0.087437,0.2,18,11.111111,0.352393,9,14,3.921749,12.262411,5,13,0.008186,0.415703,2,1,0.584297,1,0,0,1,0,0,2,0,69.5,1213,0,0,0
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,0.809138,79,0.070922,0.092199,21.021277,12.822695,904,52.49466,0.099291,13,141,16,141,141,0.438501,1,2060,0.090941,0.099291,11,0.010205,0.010205,1,0.011529,4.166667,3.703704,0.025483,61,14,0.021277,1.625522,4.545455,13,335,14,0.091591,0,18,11.111111,0.315107,10,14,3.988397,12.049645,3,2,0.001284,0.438835,2,1,0.561165,1,0,0,1,0,0,2,0,46,1156,0,0,0
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,0.810656,80,0.06383,0.092199,20.049645,12.382979,873,55.090072,0.099291,12,141,15,141,141,0.423219,2,1954,0.087823,0.099291,9,0.010261,0.010261,0,0.012404,4.347826,3.703704,0.028193,60,14,0.042553,1.749,5,13,992,14,0.08845,0,18,11.111111,0.373798,9,14,4.244613,11.304965,6,19,0.013076,0.446776,2,1,0.553224,1,0,0,1,0,0,2,0,34.25,1081,0,0,0
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,0.810071,79,0.070922,0.092199,20.595745,12.70922,896,53.943227,0.092199,12,141,16,141,141,0.431985,1,2008,0.090136,0.099291,9,0.010257,0.010257,0,0.010835,4.166667,3.703704,0.026864,58,15,0.042553,1.527706,4.761905,13,335,14,0.09078,0.111111,18,11.111111,0.350397,10,13,4.095606,11.702128,6,4,0.002651,0.446215,2,1,0.553785,1,0,0,1,0,0,2,0,0,1112,0,0,0
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,0.811143,79,0.06383,0.092199,19.992908,12.510638,882,55.19205,0.099291,11,141,16,141,141,0.42922,1,1937,0.088728,0.099291,8,0.010322,0.010322,1,0.01291,4.166667,3.703704,0.028494,57,15,0.035461,1.820362,5,13,335,14,0.089362,0.285714,18,15.666667,0.388229,9,14,4.203154,11.22695,5,22,0.015257,0.455343,2,1,0.544657,1,0,0,1,0,0,2,0,140,1055,0,0,0
composed-25-10-20-0_ext.xml.minion.gz,1,0.835394,492,0.133333,0.085714,11.809524,11.809524,620,241.248387,0.142857,10,105,55,105,105,0.427803,10,620,0.112472,0.295238,10,0.019048,0.019048,36,0.067932,33,22.9,0.38911,150,10,0.047619,7.132882,39.333333,9,528,31,0.113553,5.903226,10,69.166667,0.414456,14,15,30.795727,10,5,396,0.419048,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-1_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,241.772581,0.171429,10,105,54,105,105,0.44064,10,620,0.112472,0.314286,10,0.019048,0.019048,32,0.068489,33.142857,22.555556,0.389956,152,10,0.038095,7.191391,40,9,542,33,0.113553,7.25,10,59.714286,0.412729,13,18,30.790321,10,4,416,0.440212,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-2_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,241.520968,0.180952,10,105,55,105,105,0.466889,10,620,0.112472,0.295238,10,0.019048,0.019048,25,0.068439,33.1,20.75,0.38955,151,10,0.038095,7.186091,40.428571,9,537,31,0.113553,6.238095,10,65.75,0.418856,12,19,30.848601,10,4,452,0.478307,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-3_ext.xml.minion.gz,1,0.835394,494,0.12381,0.085714,11.809524,11.809524,620,241.883871,0.171429,10,105,54,105,105,0.440817,10,620,0.112472,0.295238,10,0.019048,0.019048,32,0.068059,33.083333,22.333333,0.390135,151,10,0.047619,7.146221,39.777778,9,534,31,0.113553,7.04,10,61.8,0.408827,13,18,30.808968,10,5,426,0.450794,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-4_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,241.951613,0.161905,10,105,55,105,105,0.455311,10,620,0.112472,0.314286,10,0.019048,0.019048,32,0.070159,33.142857,23.181818,0.390245,152,10,0.047619,7.366714,39.571429,9,538,33,0.113553,6.52381,10,65.571429,0.413022,12,17,30.973928,10,5,384,0.406349,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-5_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,242.387097,0.171429,10,105,56,105,105,0.448695,10,620,0.112472,0.304762,10,0.019048,0.019048,32,0.068942,33,21.909091,0.390947,152,10,0.038095,7.23891,39.714286,9,536,32,0.113553,5.291667,10,71.666667,0.415374,12,18,30.913,10,4,365,0.386243,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-6_ext.xml.minion.gz,1,0.835394,493,0.114286,0.085714,11.809524,11.809524,620,242.762903,0.161905,10,105,55,105,105,0.430059,10,620,0.112472,0.285714,10,0.019048,0.019048,34,0.067511,33.375,22.636364,0.391553,152,10,0.038095,7.088683,39.666667,9,543,30,0.113553,7.136364,10,61.428571,0.403678,12,17,30.57157,10,4,418,0.442328,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-7_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,242.282258,0.161905,10,105,55,105,105,0.454307,10,620,0.112472,0.304762,10,0.019048,0.019048,30,0.068552,33.333333,21.285714,0.390778,152,10,0.038095,7.198009,40.090909,9,532,32,0.113553,6.909091,10,63,0.411886,13,17,30.83498,10,4,316,0.334392,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-8_ext.xml.minion.gz,1,0.835394,493,0.114286,0.085714,11.809524,11.809524,620,241.682258,0.180952,10,105,54,105,105,0.452605,10,620,0.112472,0.285714,10,0.019048,0.019048,34,0.068287,32.857143,21.75,0.38981,153,10,0.028571,7.17017,40.571429,9,539,30,0.113553,6.04,10,66.333333,0.419662,12,19,30.966672,10,3,304,0.321693,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-10-20-9_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,242.05,0.171429,10,105,55,105,105,0.455749,10,620,0.112472,0.295238,10,0.019048,0.019048,33,0.06854,33.2,23.166667,0.390403,152,10,0.038095,7.196686,40,9,538,31,0.113553,6.15,10,64.833333,0.408044,13,18,30.903127,10,4,421,0.445503,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-0_ext.xml.minion.gz,1,0.749308,161,0.424242,0.454545,13.575758,13.575758,224,197.767857,0.454545,10,33,143,33,33,0.664398,10,224,0.411387,0.575758,10,0.060606,0.060606,48,0.14214,15.8,13.285714,0.882892,150,10,0.121212,4.690612,22.642857,15,677,19,0.424242,8.133333,10,78.75,0.794928,14,15,26.648651,10,4,60,0.20202,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-1_ext.xml.minion.gz,1,0.749308,160,0.393939,0.424242,13.575758,13.575758,224,198.607143,0.545455,10,33,144,33,33,0.683885,10,224,0.411387,0.606061,10,0.060606,0.060606,53,0.149207,16.125,13.571429,0.886639,152,10,0.121212,4.923846,22.357143,14,674,20,0.424242,8.3,10,80.25,0.792714,13,18,26.494256,10,4,54,0.181818,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-2_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,197.723214,0.575758,10,33,142,33,33,0.673324,10,224,0.411387,0.636364,10,0.060606,0.060606,47,0.147896,16,13.777778,0.882693,151,10,0.121212,4.880576,20.6875,15,669,21,0.424242,8.125,10,80.2,0.787795,12,19,26.506033,10,4,52,0.175084,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-3_ext.xml.minion.gz,1,0.749308,160,0.393939,0.454545,13.575758,13.575758,224,198.214286,0.545455,10,33,144,33,33,0.663741,10,224,0.411387,0.606061,10,0.060606,0.060606,51,0.143697,15.933333,13.8,0.884885,151,10,0.121212,4.742013,21.266667,15,675,20,0.424242,8.666667,10,80.833333,0.787311,13,18,26.597162,10,4,65,0.218855,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-4_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,199.044643,0.515152,10,33,144,33,33,0.662739,10,224,0.411387,0.636364,10,0.060606,0.060606,45,0.147708,16.052632,13.611111,0.888592,152,10,0.151515,4.874363,21.333333,15,675,21,0.424242,8.5,10,81.8,0.785483,12,17,26.532746,10,5,68,0.228956,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-0_ext.xml.minion.gz,1,0.742906,160,0.424242,0.484848,14.969697,14.969697,247,184.016194,0.454545,10,33,140,33,33,0.581515,10,247,0.453627,0.636364,10,0.060606,0.060606,40,0.125162,15.266667,12.8125,0.745005,149,10,0.181818,4.130337,22.642857,16,677,21,0.467803,7.176471,10,77.166667,0.662493,14,15,21.896638,10,6,72,0.242424,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-1_ext.xml.minion.gz,1,0.742906,159,0.393939,0.454545,14.969697,14.969697,247,184.461538,0.545455,10,33,141,33,33,0.574522,10,247,0.453627,0.666667,10,0.060606,0.060606,39,0.136437,15.647059,13,0.746808,150,10,0.151515,4.502423,22.357143,15,674,22,0.467803,7.904762,10,64.2,0.61933,13,18,21.689718,10,5,53,0.178451,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-2_ext.xml.minion.gz,1,0.742906,159,0.363636,0.484848,14.969697,14.969697,247,184.149798,0.575758,10,33,140,33,33,0.567024,10,247,0.453627,0.69697,10,0.060606,0.060606,41,0.134175,15.714286,13.277778,0.745546,150,10,0.181818,4.427769,19.933333,16,669,23,0.467803,8.333333,10,62,0.616635,12,19,21.638247,10,6,69,0.232323,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-3_ext.xml.minion.gz,1,0.742906,159,0.393939,0.484848,14.969697,14.969697,247,184.412955,0.545455,10,33,142,33,33,0.562902,10,247,0.453627,0.606061,10,0.060606,0.060606,40,0.124269,15.470588,13.421053,0.746611,149,10,0.212121,4.100886,21,16,675,20,0.467803,8.4,10,59.428571,0.612011,13,18,21.54904,10,7,73,0.245791,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-4_ext.xml.minion.gz,1,0.742906,159,0.363636,0.484848,14.969697,14.969697,247,185.299595,0.515152,10,33,142,33,33,0.564386,10,247,0.453627,0.666667,10,0.060606,0.060606,41,0.129747,15.578947,13.227273,0.750201,149,10,0.212121,4.281637,21.333333,16,675,22,0.467803,8.285714,10,67.142857,0.61611,12,17,21.601749,10,7,68,0.228956,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-5_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,184.740891,0.545455,10,33,142,33,33,0.566704,10,247,0.453627,0.636364,10,0.060606,0.060606,36,0.128019,15.5,12.894737,0.747939,151,10,0.212121,4.224638,20.714286,16,673,21,0.467803,7.571429,10,60.285714,0.614628,12,18,21.438691,10,7,62,0.208754,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-6_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,185.161943,0.515152,10,33,143,33,33,0.575202,10,247,0.453627,0.636364,10,0.060606,0.060606,35,0.12867,15.333333,13.125,0.749643,151,10,0.181818,4.246102,21.4375,16,670,21,0.467803,8.5,10,59.5,0.629987,12,17,21.643874,10,6,62,0.208754,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-7_ext.xml.minion.gz,1,0.742906,160,0.393939,0.484848,14.969697,14.969697,247,185.242915,0.515152,10,33,140,33,33,0.56709,10,247,0.453627,0.636364,10,0.060606,0.060606,40,0.128237,15.5,12.941176,0.749971,149,10,0.181818,4.231805,21.5625,16,676,21,0.467803,8.05,10,75.833333,0.659952,13,17,21.77143,10,6,68,0.228956,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-8_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,184.356275,0.575758,10,33,141,33,33,0.574442,10,247,0.453627,0.666667,10,0.060606,0.060606,40,0.135824,15.625,13.157895,0.746382,151,10,0.212121,4.482186,20.944444,16,666,22,0.467803,7.894737,10,62.714286,0.636436,12,19,21.719955,10,7,63,0.212121,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-25-9_ext.xml.minion.gz,1,0.742906,158,0.393939,0.515152,14.969697,14.969697,247,184.692308,0.545455,10,33,141,33,33,0.56931,10,247,0.453627,0.636364,10,0.060606,0.060606,40,0.133343,15.75,13.277778,0.747742,150,10,0.212121,4.400309,21.166667,17,680,21,0.467803,6.4375,10,56.875,0.618984,13,18,21.597108,10,7,69,0.232323,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-5_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,198.607143,0.545455,10,33,144,33,33,0.670412,10,224,0.411387,0.636364,10,0.060606,0.060606,50,0.146952,16.071429,13.588235,0.886639,152,10,0.151515,4.849432,22.0625,15,673,21,0.424242,7.421053,10,80.2,0.785555,12,18,26.348502,10,5,66,0.222222,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-6_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,199.098214,0.515152,10,33,146,33,33,0.672753,10,224,0.411387,0.606061,10,0.060606,0.060606,38,0.147331,15.866667,13.6875,0.888831,152,10,0.090909,4.861913,21.642857,15,670,20,0.424242,8.5,10,77,0.792294,12,17,26.621142,10,3,52,0.175084,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-7_ext.xml.minion.gz,1,0.749308,161,0.393939,0.484848,13.575758,13.575758,224,198.90625,0.515152,10,33,144,33,33,0.661122,10,224,0.411387,0.575758,10,0.060606,0.060606,47,0.145047,16.125,13.5,0.887974,152,10,0.151515,4.786536,21.5625,16,676,19,0.424242,8.473684,10,80.8,0.790491,13,17,26.376434,10,5,65,0.218855,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-8_ext.xml.minion.gz,1,0.749308,161,0.363636,0.484848,13.575758,13.575758,224,198.1875,0.575758,10,33,144,33,33,0.67409,10,224,0.411387,0.606061,10,0.060606,0.060606,51,0.147519,15.941176,13.789474,0.884766,153,10,0.121212,4.868142,21.588235,16,666,20,0.424242,7.722222,10,80.833333,0.788629,12,19,26.49154,10,4,62,0.208754,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-2-9_ext.xml.minion.gz,1,0.749308,159,0.393939,0.484848,13.575758,13.575758,224,198.473214,0.545455,10,33,145,33,33,0.667431,10,224,0.411387,0.606061,10,0.060606,0.060606,46,0.149952,16.263158,13.666667,0.886041,152,10,0.151515,4.948402,21.166667,16,680,20,0.424242,6.4375,10,80.5,0.788797,13,18,26.500954,10,5,67,0.225589,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-0_ext.xml.minion.gz,1,0.73923,159,0.424242,0.515152,15.878788,15.878788,262,176.133588,0.484848,10,33,139,33,33,0.555803,10,262,0.481175,0.666667,10,0.060606,0.060606,37,0.115994,15.1,12.65,0.672266,147,10,0.212121,3.82779,22.388889,17,677,22,0.496212,7.222222,10,60.25,0.567308,14,16,19.927844,10,7,69,0.232323,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-1_ext.xml.minion.gz,1,0.73923,158,0.393939,0.484848,15.878788,15.878788,262,176.965649,0.545455,10,33,138,33,33,0.568,10,262,0.481175,0.727273,10,0.060606,0.060606,39,0.131297,15.285714,12.611111,0.675441,149,10,0.181818,4.332804,22.066667,16,674,24,0.496212,7.904762,10,53.5,0.535501,13,18,19.777616,10,6,54,0.181818,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-2_ext.xml.minion.gz,1,0.73923,158,0.363636,0.484848,15.878788,15.878788,262,176.541985,0.575758,10,33,137,33,33,0.558631,10,262,0.481175,0.757576,10,0.060606,0.060606,39,0.127207,15.333333,13,0.673824,148,10,0.212121,4.197817,19.636364,16,669,25,0.496212,8.333333,10,46.714286,0.523588,12,19,19.644645,10,7,67,0.225589,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-3_ext.xml.minion.gz,1,0.73923,159,0.393939,0.515152,15.878788,15.878788,262,176.816794,0.545455,10,33,140,33,33,0.550562,10,262,0.481175,0.636364,10,0.060606,0.060606,40,0.114058,15.066667,13.071429,0.674873,148,10,0.242424,3.763924,21,17,675,21,0.496212,8.35,10,49.3,0.530967,13,18,19.659154,10,8,74,0.249158,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-4_ext.xml.minion.gz,1,0.73923,159,0.363636,0.515152,15.878788,15.878788,262,177.557252,0.515152,10,33,140,33,33,0.54616,10,262,0.481175,0.666667,10,0.060606,0.060606,37,0.118838,15.2,12.941176,0.677699,149,10,0.242424,3.921638,20.25,17,675,22,0.496212,7.846154,10,58.75,0.54414,12,17,19.726131,10,8,65,0.218855,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-5_ext.xml.minion.gz,1,0.73923,159,0.363636,0.484848,15.878788,15.878788,262,177.125954,0.545455,10,33,140,33,33,0.55894,10,262,0.481175,0.666667,10,0.060606,0.060606,36,0.118368,15.25,12.818182,0.676053,149,10,0.272727,3.906153,20.454545,16,673,22,0.496212,7.571429,10,47,0.515619,12,18,19.48836,10,9,66,0.222222,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
composed-25-1-40-6_ext.xml.minion.gz,1,0.73923,159,0.363636,0.515152,15.878788,15.878788,262,177.301527,0.515152,10,33,140,33,33,0.566287,10,262,0.481175,0.666667,10,0.060606,0.060606,35,0.118133,15.125,12.761905,0.676723,150,10,0.242424,3.898388,20.176471,17,670,22,0.496212,7.933333,10,52.555556,0.552586,12,17,19.701985,10,8,67,0.225589,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
