@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-miles1000-10.xml.mzn_AND_NODATA,1,25.125
normalized-miles750-30.xml.mzn_AND_NODATA,1,16.507813
normalized-miles750-25.xml.mzn_AND_NODATA,1,16.507813
normalized-miles1500-20.xml.mzn_AND_NODATA,1,40.609375
normalized-mps-p0548.xml.mzn_AND_NODATA,1,0.284672
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.950125
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,0.375874
normalized-miles1500-60.xml.mzn_AND_NODATA,1,40.609375
normalized-miles1000-35.xml.mzn_AND_NODATA,1,25.125
normalized-miles750-10.xml.mzn_AND_NODATA,1,16.507813
normalized-langford-4-50.xml.mzn_AND_NODATA,1,100.25
normalized-miles750-20.xml.mzn_AND_NODATA,1,16.507813
normalized-miles1000-40.xml.mzn_AND_NODATA,1,25.125
normalized-miles1000-30.xml.mzn_AND_NODATA,1,25.125
normalized-mps-red-est.xml.mzn_AND_NODATA,1,0.047945
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,0.036458
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,0.155617
normalized-miles750-29.xml.mzn_AND_NODATA,1,16.507813
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,0.097034
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1.94181
normalized-miles500-10.xml.mzn_AND_NODATA,1,9.140625
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,38.722222
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,39.14
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,0.082698
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,0.12
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,0.560256
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,0.052174
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,38.722222
normalized-miles1500-30.xml.mzn_AND_NODATA,1,40.609375
normalized-miles500-18.xml.mzn_AND_NODATA,1,9.140625
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,0.024399
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,0.051852
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,0.05914
normalized-mps-mod010.xml.mzn_AND_NODATA,1,0.109605
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,0.059619
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,0.062044
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,0.132075
normalized-miles1500-65.xml.mzn_AND_NODATA,1,40.609375
normalized-langford-3-40.xml.mzn_AND_NODATA,1,60.166667
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,0.051075
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,0.270396
normalized-miles1000-39.xml.mzn_AND_NODATA,1,25.125
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,0.060914
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,0.060714
normalized-mps-p2756.xml.mzn_AND_NODATA,1,0.267779
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,0.060606
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,0.154639
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,0.045699
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1.348156
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1.66
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1.659091
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,0.046185
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,0.06219
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,0.560256
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,0.177323
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,0.044086
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,0.059033
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,0.133148
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,0.109296
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,0.049305
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,0.085685
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,0.051698
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,0.050714
normalized-mps-protfold.xml.mzn_AND_NODATA,1,1.171117
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,0.054054
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,19.923858
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,0.17026
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,45.752381
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,20.664894
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,0.109296
normalized-mitre.xml.mzn_AND_NODATA,1,0.190694
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,0.045992
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,20.664894
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,0.133148
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,20.664894
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,0.099864
normalized-mps-mitre.xml.mzn_AND_NODATA,1,0.190694
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,20.664894
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,0.192413
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,20.664894
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,1.659091
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,19.923858
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,0.597065
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,0.040451
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,20.664894
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,21.32973
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,0.039316
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,40.917143
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,21.32973
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,19.923858
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,5.01773
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,21.282609
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,21.32973
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,21.32973
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,21.282609
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,21.360215
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,21.282609
normalized-myciel7-5.xml.mzn_AND_NODATA,1,12.356021
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,19.923858
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,0.042339
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,21.32973
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,19.923858
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,21.282609
normalized-myciel7-7.xml.mzn_AND_NODATA,1,12.356021
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,21.282609
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,21.360215
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,21.360215
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,1.66
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,0.053974
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,21.360215
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,21.360215
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0.47
normalized-myciel7-6.xml.mzn_AND_NODATA,1,12.356021
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,21.282609
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,0.049395
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,20.664894
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,0.041191
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0.423704
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,19.923858
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,0.702807
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,2.705654
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,0.040707
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,21.32973
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,0.030519
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,2.579461
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,0.053974
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,21.282609
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,0.400833
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,2.606413
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,21.360215
normalized-myciel5-5.xml.mzn_AND_NODATA,1,5.021277
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,0.05305
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,1.421053
normalized-myciel6-6.xml.mzn_AND_NODATA,1,7.947368
normalized-os-taillard-10-100-8.xml.mzn_AND_NODATA,1,1.421053
normalized-ooo-rf6-ucl.xml.mzn_AND_NODATA,1,2.73337
normalized-os-taillard-10-100-9.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-100-3.xml.mzn_AND_NODATA,1,1.421053
normalized-mulsol-i-5-29.xml.mzn_AND_NODATA,1,21.360215
normalized-os-taillard-10-105-0.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-105-1.xml.mzn_AND_NODATA,1,1.421053
normalized-mulsol-i-4-30.xml.mzn_AND_NODATA,1,21.32973
normalized-ortholatin-8.xml.mzn_AND_NODATA,1,0.505208
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,0.564815
normalized-os-taillard-10-105-3.xml.mzn_AND_NODATA,1,1.421053
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,2.616146
normalized-ooo-rf7.xml.mzn_AND_NODATA,1,2.782923
normalized-os-taillard-10-105-6.xml.mzn_AND_NODATA,1,1.421053
normalized-mps-manna81.xml.mzn_AND_NODATA,1,0.854196
normalized-haystacks-37.xml.mzn_AND_NODATA,1,1.348541
normalized-ooo-burch-dill-4-accl-ucl.xml.mzn_AND_NODATA,1,2.64331
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,1.421053
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,0.485597
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,0.169574
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,1.421053
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,0.044511
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,0.530612
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,1.421053
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,0.040451
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,2.755617
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,1.421053
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,2.703375
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,1.421053
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,44.981905
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,1.421053
normalized-myciel6-5.xml.mzn_AND_NODATA,1,7.947368
normalized-geo50-20-d4-75-35_ext.xml.mzn_AND_NODATA,1,44.344762
normalized-mps-red-lotfi.xml.mzn_AND_NODATA,1,0.02684
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,2.718087
normalized-os-taillard-10-95-9.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-15-105-0.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-100-3.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-10-95-3.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-15-100-5.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-100-4.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-105-2.xml.mzn_AND_NODATA,1,1.448276
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,0.05302
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,1.448276
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,2.850556
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,2.764851
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,1.448276
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,2.850849
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,1.448276
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,43.664762
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,1.285714
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,0.950368
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,1.421053
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,1.333333
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,0.073571
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,0.950162
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,1.448276
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,0.950583
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,1.448276
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,1.448276
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,44.586667
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,1.333333
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,0.050224
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,1.384615
normalized-p0548.xml.mzn_AND_NODATA,1,0.296015
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,1.384615
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,44.684762
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-95-3.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-4-105-6.xml.mzn_AND_NODATA,1,1.285714
normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA,1,1.333333
normalized-ooo-tag10-ucl.xml.mzn_AND_NODATA,1,2.856796
normalized-par-16-2.xml.mzn_AND_NODATA,1,1.275862
normalized-geo50-20-d4-75-41_ext.xml.mzn_AND_NODATA,1,45.710476
normalized-os-taillard-7-105-8.xml.mzn_AND_NODATA,1,1.384615
normalized-ooo-tag10.xml.mzn_AND_NODATA,1,2.856576
normalized-geo50-20-d4-75-85_ext.xml.mzn_AND_NODATA,1,40.830476
normalized-geo50-20-d4-75-19_ext.xml.mzn_AND_NODATA,1,48.281905
normalized-par-16-2-c.xml.mzn_AND_NODATA,1,2.494269
normalized-haystacks-38.xml.mzn_AND_NODATA,1,1.348685
normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA,1,1.333333
normalized-os-taillard-7-95-7.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-95-2.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-2.xml.mzn_AND_NODATA,1,1.384615
normalized-ooo-rf9.xml.mzn_AND_NODATA,1,2.883235
normalized-os-taillard-7-95-9.xml.mzn_AND_NODATA,1,1.384615
normalized-ooo-rf9-ucl.xml.mzn_AND_NODATA,1,2.883409
normalized-fischer-10-9-fair.xml.mzn_AND_NODATA,1,0.950834
normalized-geo50-20-d4-75-55_ext.xml.mzn_AND_NODATA,1,45.434286
normalized-par-16-1.xml.mzn_AND_NODATA,1,1.207389
normalized-os-taillard-7-105-0.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-6.xml.mzn_AND_NODATA,1,1.384615
normalized-p2756.xml.mzn_AND_NODATA,1,0.269934
normalized-geo50-20-d4-75-99_ext.xml.mzn_AND_NODATA,1,38.725714
normalized-mps-red-UMTS.xml.mzn_AND_NODATA,1,0.327085
normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA,1,1.384615
normalized-os-taillard-7-105-4.xml.mzn_AND_NODATA,1,1.384615
normalized-fischer-11-8-fair.xml.mzn_AND_NODATA,1,0.951015
normalized-par-32-2-c.xml.mzn_AND_NODATA,1,2.497698
normalized-par-16-3.xml.mzn_AND_NODATA,1,1.24335
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,2.493691
normalized-par-16-5-c.xml.mzn_AND_NODATA,1,2.494135
normalized-le-450-5a-5-ext.xml.mzn_AND_NODATA,1,11.414815
normalized-par-16-3-c.xml.mzn_AND_NODATA,1,2.494012
normalized-par-16-4-c.xml.mzn_AND_NODATA,1,2.493827
normalized-os-taillard-20-100-3.xml.mzn_AND_NODATA,1,1.461538
normalized-geo50-20-d4-75-52_ext.xml.mzn_AND_NODATA,1,46.724762
normalized-os-taillard-20-100-4.xml.mzn_AND_NODATA,1,1.461538
normalized-par-32-5-c.xml.mzn_AND_NODATA,1,2.49776
normalized-os-taillard-20-100-5.xml.mzn_AND_NODATA,1,1.461538
normalized-os-taillard-20-100-1.xml.mzn_AND_NODATA,1,1.461538
normalized-mps-air05.xml.mzn_AND_NODATA,1,0.113412
normalized-pigeon-cardinality-15-10.xml.mzn_AND_NODATA,1,0.166667
normalized-par-32-4-c.xml.mzn_AND_NODATA,1,2.497749
normalized-pigeon-cardinality-21-20.xml.mzn_AND_NODATA,1,0.097619
normalized-pigeon-cardinality-11-10.xml.mzn_AND_NODATA,1,0.190909
normalized-par-32-1-c.xml.mzn_AND_NODATA,1,2.497719
normalized-geo50-20-d4-75-63_ext.xml.mzn_AND_NODATA,1,45.945714
normalized-par-32-3-c.xml.mzn_AND_NODATA,1,2.497736
normalized-patat-02-small-5.xml.mzn_AND_NODATA,1,1.465268
normalized-pigeon-cardinality-31-30.xml.mzn_AND_NODATA,1,0.065591
normalized-patat-08-comp-14.xml.mzn_AND_NODATA,1,1.548706
normalized-os-taillard-20-100-2.xml.mzn_AND_NODATA,1,1.461538
normalized-os-taillard-20-100-6.xml.mzn_AND_NODATA,1,1.461538
normalized-mps-red-arki001.xml.mzn_AND_NODATA,1,0.176101
normalized-patat-02-small-4.xml.mzn_AND_NODATA,1,1.465875
normalized-pigeon-cardinality-41-40.xml.mzn_AND_NODATA,1,0.04939
normalized-pigeon-cardinality-25-20.xml.mzn_AND_NODATA,1,0.09
normalized-pigeon-clauses-11-10.xml.mzn_AND_NODATA,1,5.1
normalized-patat-02-small-3.xml.mzn_AND_NODATA,1,1.465529
normalized-pigeon-cardinality-51-50.xml.mzn_AND_NODATA,1,0.039608
normalized-patat-02-small-1.xml.mzn_AND_NODATA,1,1.454353
normalized-pigeon-cardinality-55-50.xml.mzn_AND_NODATA,1,0.038182
normalized-pigeon-cardinality-45-40.xml.mzn_AND_NODATA,1,0.047222
normalized-pigeon-cardinality-35-30.xml.mzn_AND_NODATA,1,0.061905
normalized-par-32-2.xml.mzn_AND_NODATA,1,2.031171
normalized-mps-red-air05.xml.mzn_AND_NODATA,1,0.113412
normalized-par-32-5.xml.mzn_AND_NODATA,1,2.042034
normalized-os-taillard-20-105-1.xml.mzn_AND_NODATA,1,1.461538
normalized-pigeon-clauses-21-20.xml.mzn_AND_NODATA,1,10.05
normalized-par-16-5.xml.mzn_AND_NODATA,1,1.260591
normalized-par-32-4.xml.mzn_AND_NODATA,1,2.039043
normalized-patat-08-comp-7.xml.mzn_AND_NODATA,1,1.519309
normalized-geo50-20-d4-75-12_ext.xml.mzn_AND_NODATA,1,50.402857
normalized-pigeon-clauses-25-20.xml.mzn_AND_NODATA,1,12.05
normalized-mps-air04.xml.mzn_AND_NODATA,1,0.175651
normalized-os-taillard-20-100-7.xml.mzn_AND_NODATA,1,1.461538
normalized-pigeon-cardinality-75-70.xml.mzn_AND_NODATA,1,0.027619
normalized-par-32-1.xml.mzn_AND_NODATA,1,2.033375
normalized-par-32-3.xml.mzn_AND_NODATA,1,2.037154
normalized-pigeon-cardinality-71-70.xml.mzn_AND_NODATA,1,0.02837
normalized-patat-08-comp-8.xml.mzn_AND_NODATA,1,1.521329
normalized-pigeon-clauses-31-30.xml.mzn_AND_NODATA,1,15.033333
normalized-mps-air06.xml.mzn_AND_NODATA,1,0.178509
normalized-pigeons-14.xml.mzn_AND_NODATA,1,6.5
normalized-os-taillard-20-100-0.xml.mzn_AND_NODATA,1,1.461538
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,19
normalized-pigeons-18.xml.mzn_AND_NODATA,1,8.5
normalized-pigeons-25.xml.mzn_AND_NODATA,1,12
normalized-pigeons-15.xml.mzn_AND_NODATA,1,7
normalized-pigeons-30.xml.mzn_AND_NODATA,1,14.5
normalized-pigeons-40.xml.mzn_AND_NODATA,1,19.5
normalized-os-taillard-20-100-8.xml.mzn_AND_NODATA,1,1.461538
