@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-js-taillard-20-15-105-7.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-knights-50-25.xml.mzn_AND_NODATA,1,1.846154,0.541667,4
normalized-langford-2-17.xml.mzn_AND_NODATA,1,17,0.058824,34
normalized-js-taillard-20-15-95-5.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-langford-2-18.xml.mzn_AND_NODATA,1,18,0.055556,36
normalized-js-taillard-20-15-95-6.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-langford-2-25.xml.mzn_AND_NODATA,1,25,0.04,50
normalized-knights-100-5.xml.mzn_AND_NODATA,1,1.076923,0.928571,2.461538
normalized-js-taillard-20-15-105-0.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-js-taillard-20-15-100-5.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-la04x2-572.xml.mzn_AND_NODATA,1,1.039604,0.961905,2.970297
normalized-la03x2-593.xml.mzn_AND_NODATA,1,1.039604,0.961905,2.970297
normalized-langford-2-13.xml.mzn_AND_NODATA,1,13,0.076923,26
normalized-langford-2-30.xml.mzn_AND_NODATA,1,30,0.033333,60
normalized-knights-15-5.xml.mzn_AND_NODATA,1,1.076923,0.928571,2.461538
normalized-langford-3-14.xml.mzn_AND_NODATA,1,21.166667,0.047244,42.333333
normalized-fischer-9-8-fair.xml.mzn_AND_NODATA,1,0.950522,1.052054,2.689627
normalized-knights-12-9.xml.mzn_AND_NODATA,1,1.230769,0.8125,2.769231
normalized-langford-3-15.xml.mzn_AND_NODATA,1,22.666667,0.044118,45.333333
normalized-js-taillard-20-15-95-9.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-langford-2-21.xml.mzn_AND_NODATA,1,21,0.047619,42
normalized-langford-3-18.xml.mzn_AND_NODATA,1,27.166667,0.03681,54.333333
normalized-js-taillard-20-15-95-7.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-knights-80-5.xml.mzn_AND_NODATA,1,1.076923,0.928571,2.461538
normalized-langford-2-40.xml.mzn_AND_NODATA,1,40,0.025,80
normalized-langford-2-14.xml.mzn_AND_NODATA,1,14,0.071429,28
normalized-knights-8-5.xml.mzn_AND_NODATA,1,1.076923,0.928571,2.461538
normalized-langford-3-16.xml.mzn_AND_NODATA,1,24.166667,0.041379,48.333333
normalized-langford-3-20.xml.mzn_AND_NODATA,1,30.166667,0.033149,60.333333
normalized-geo50-20-d4-75-29_ext.xml.mzn_AND_NODATA,1,41.530476,0.024079,83.060952
normalized-js-taillard-20-15-100-4.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-fischer-8-9-fair.xml.mzn_AND_NODATA,1,0.950317,1.052281,2.688546
normalized-frb45-21-3_ext.xml.mzn_AND_NODATA,1,50.383838,0.019848,100.767677
normalized-langford-4-15.xml.mzn_AND_NODATA,1,30.25,0.033058,60.5
normalized-langford-4-17.xml.mzn_AND_NODATA,1,34.25,0.029197,68.5
normalized-knights-50-9.xml.mzn_AND_NODATA,1,1.230769,0.8125,2.769231
normalized-js-taillard-20-15-95-4.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-langford-4-18.xml.mzn_AND_NODATA,1,36.25,0.027586,72.5
normalized-langford-3-25.xml.mzn_AND_NODATA,1,37.666667,0.026549,75.333333
normalized-latinSquare-dg-10_all.xml.mzn_AND_NODATA,1,0.4,2.5,4
normalized-latinSquare-dg-12_all.xml.mzn_AND_NODATA,1,0.333333,3,4
normalized-langford-3-30.xml.mzn_AND_NODATA,1,45.166667,0.02214,90.333333
normalized-js-taillard-20-15-105-2.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-latinSquare-dg-8_all.xml.mzn_AND_NODATA,1,0.5,2,4
normalized-langford-4-14.xml.mzn_AND_NODATA,1,28.25,0.035398,56.5
normalized-langford-4-20.xml.mzn_AND_NODATA,1,40.25,0.024845,80.5
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,1.471667,0.679502,3.893333
normalized-langford-4-21.xml.mzn_AND_NODATA,1,42.25,0.023669,84.5
normalized-knights-20-9.xml.mzn_AND_NODATA,1,1.230769,0.8125,2.769231
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,42.955238,0.02328,85.910476
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,0.363636,2.75,4
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,50.773737,0.019695,101.547475
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-langford-4-16.xml.mzn_AND_NODATA,1,32.25,0.031008,64.5
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,0.444444,2.25,4
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-langford-3-21.xml.mzn_AND_NODATA,1,31.666667,0.031579,63.333333
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-langford-4-25.xml.mzn_AND_NODATA,1,50.25,0.0199,100.5
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,50.709091,0.01972,101.418182
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,18.153333,0.055086,36.306667
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,18.153333,0.055086,36.306667
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,18.153333,0.055086,36.306667
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,18.151111,0.055093,36.302222
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,41.800952,0.023923,83.601905
normalized-langford-4-40.xml.mzn_AND_NODATA,1,80.25,0.012461,160.5
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-haystacks-35.xml.mzn_AND_NODATA,1,1.349678,0.740918,3.660961
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,18.153333,0.055086,36.306667
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,43.467619,0.023006,86.935238
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,18.355556,0.054479,36.711111
normalized-langford-3-13.xml.mzn_AND_NODATA,1,19.666667,0.050847,39.333333
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-langford-4-30.xml.mzn_AND_NODATA,1,60.25,0.016598,120.5
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,0.950942,1.051589,2.691999
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,1.4725,0.679117,3.895
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,37.066667,0.026978,74.133333
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,18.153333,0.055086,36.306667
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-la04x3-570.xml.mzn_AND_NODATA,1,1.02649,0.974194,2.980132
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,1.364865,0.732673,4.094595
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,42.144762,0.023728,84.289524
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,18.355556,0.054479,36.711111
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,18.355556,0.054479,36.711111
normalized-langford-2-50.xml.mzn_AND_NODATA,1,50,0.02,100
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0.1875,5.333333,3.166667
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,18.355556,0.054479,36.711111
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0.158163,6.322581,3.142857
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,9.3,0.107527,18.6
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,42.130476,0.023736,84.260952
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,51.374747,0.019465,102.749495
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,50.748485,0.019705,101.49697
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0.136719,7.314286,3.125
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,18.362222,0.05446,36.724444
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0.128028,7.810811,3.117647
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,18.355556,0.054479,36.711111
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0.23,4.347826,3.2
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,0.1075,9.302326,3.1
normalized-langford-4-19.xml.mzn_AND_NODATA,1,38.25,0.026144,76.5
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,0.259259,3.857143,3.222222
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,0.206612,4.84,3.181818
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,0.12037,8.307692,3.111111
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,1.45,0.689655,4.35
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,0.950774,1.051774,2.691214
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,0.146667,6.818182,3.133333
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,1.450816,0.689267,4.352448
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,0.296875,3.368421,3.25
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,0.346939,2.882353,3.285714
normalized-miles1000-20.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,24.32,0.041118,48.64
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,0.171598,5.827586,3.153846
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,14.333333,0.069767,28.666667
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,49.33,0.020272,98.66
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-miles1000-15.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-miles500-15.xml.mzn_AND_NODATA,1,9.140625,0.109402,18.28125
normalized-miles250-6.xml.mzn_AND_NODATA,1,3.023438,0.330749,6.046875
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,0.113573,8.804878,3.105263
normalized-miles1500-40.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles1500-50.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,38.54,0.025947,77.08
normalized-miles1500-55.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,12.697778,0.078754,25.395556
normalized-miles1500-70.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles1500-71.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles1000-41.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles1500-72.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles500-19.xml.mzn_AND_NODATA,1,9.140625,0.109402,18.28125
normalized-miles1000-25.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles1500-10.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles250-7.xml.mzn_AND_NODATA,1,3.023438,0.330749,6.046875
normalized-miles1000-38.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles750-15.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,37.222222,0.026866,74.444444
normalized-miles750-28.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-miles1000-10.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles750-30.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-miles750-25.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-miles1500-20.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-mps-p0548.xml.mzn_AND_NODATA,1,0.284672,3.512821,2.760949
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,0.950125,1.052493,2.687645
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,0.375874,2.660465,10.865385
normalized-miles1500-60.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles1000-35.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles750-10.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-langford-4-50.xml.mzn_AND_NODATA,1,100.25,0.009975,200.5
normalized-miles750-20.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-miles1000-40.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-miles1000-30.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-mps-red-est.xml.mzn_AND_NODATA,1,0.047945,20.857143,2.527397
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,0.036458,27.428571,3.65625
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,0.155617,6.426036,8.493554
normalized-miles750-29.xml.mzn_AND_NODATA,1,16.507813,0.060577,33.015625
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,0.097034,10.305699,9.468577
normalized-mps-neos16.xml.mzn_AND_NODATA,1,1.94181,0.514983,12.62069
normalized-miles500-10.xml.mzn_AND_NODATA,1,9.140625,0.109402,18.28125
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,39.14,0.025549,78.28
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,0.082698,12.092199,4.870968
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,0.12,8.333333,5.42
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,0.560256,1.784897,38.876923
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,0.052174,19.166667,4.173913
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,38.722222,0.025825,77.444444
normalized-miles1500-30.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-miles500-18.xml.mzn_AND_NODATA,1,9.140625,0.109402,18.28125
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,0.024399,40.985915,5.484536
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,0.051852,19.285714,4.666667
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,0.05914,16.909091,4.870968
normalized-mps-mod010.xml.mzn_AND_NODATA,1,0.109605,9.123711,8.380791
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,0.059619,16.773109,2.752004
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,0.062044,16.117647,9.627737
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,0.132075,7.571429,3.075472
normalized-miles1500-65.xml.mzn_AND_NODATA,1,40.609375,0.024625,81.21875
normalized-langford-3-40.xml.mzn_AND_NODATA,1,60.166667,0.01662,120.333333
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,0.051075,19.578947,4.870968
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,0.270396,3.698276,3.267288
normalized-miles1000-39.xml.mzn_AND_NODATA,1,25.125,0.039801,50.25
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,0.060914,16.416667,5.329949
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,0.060714,16.470588,5.767857
normalized-mps-p2756.xml.mzn_AND_NODATA,1,0.267779,3.734417,3.158926
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,0.060606,16.5,6.563636
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,0.154639,6.466667,7.238144
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,0.045699,21.882353,4.870968
normalized-haystacks-36.xml.mzn_AND_NODATA,1,1.348156,0.741754,3.659053
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,1.66,0.60241,3.32
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,1.659091,0.60274,3.318182
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,0.046185,21.652174,8.674699
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,0.06219,16.07971,2.800361
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,0.560256,1.784897,38.876923
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,0.177323,5.639413,3.004647
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,0.044086,22.682927,4.870968
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,0.059033,16.939698,7.897656
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,0.133148,7.510438,5.762474
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,0.109296,9.149502,3.351489
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,0.049305,20.281768,6.882048
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,0.085685,11.670644,11.920245
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,0.051698,19.343284,4.458333
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,0.050714,19.71831,5.585714
normalized-mps-protfold.xml.mzn_AND_NODATA,1,1.171117,0.853886,14.670845
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,0.054054,18.5,5.621622
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,0.17026,5.873362,2.844238
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,45.752381,0.021857,91.504762
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,0.109296,9.149502,3.412491
normalized-mitre.xml.mzn_AND_NODATA,1,0.190694,5.24401,4.5953
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,0.045992,21.743119,9.822785
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,0.133148,7.510438,5.762474
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,0.099864,10.013605,12.802989
normalized-mps-mitre.xml.mzn_AND_NODATA,1,0.190694,5.24401,4.5953
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,0.192413,5.197144,8.884404
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,1.659091,0.60274,3.318182
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,0.597065,1.67486,3.695894
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,0.040451,24.721519,4.870968
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,0.039316,25.435233,4.138928
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,40.917143,0.02444,81.834286
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,5.01773,0.199293,10.035461
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-myciel7-5.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,0.042339,23.619048,4.870968
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-myciel7-7.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,1.66,0.60241,3.32
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,0.053974,18.527607,11.384106
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,0.47,2.12766,2.666667
normalized-myciel7-6.xml.mzn_AND_NODATA,1,12.356021,0.080932,24.712042
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,0.049395,20.244898,4.870968
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,20.664894,0.048391,41.329787
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,0.041191,24.277108,4.870968
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,0.423704,2.36014,2.666667
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,19.923858,0.050191,39.847716
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,0.702807,1.422865,44.191675
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,2.705654,0.369596,7.104213
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,0.040707,24.566038,4.870968
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,21.32973,0.046883,42.659459
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,0.030519,32.76699,9.075556
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,2.579461,0.387678,7.777416
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,0.053974,18.527607,11.278146
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,21.282609,0.046987,42.565217
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,0.400833,2.494802,2.666667
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,2.606413,0.383669,7.835967
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,21.360215,0.046816,42.72043
normalized-myciel5-5.xml.mzn_AND_NODATA,1,5.021277,0.199153,10.042553
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,0.05305,18.85,6.190318
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,1.421053,0.703704,3.789474
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,1.421053,0.703704,3.789474
