@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC

@DATA
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.9834,0.9835,2.7515,0.8584,0.062,0.93,0.9834,0.9625,0.0012,3.1765,544.25,169.254,19134,0.0166,1.9939,0.0338,0.9811,118.1665,112,149.6,0.1897,117.1765,157.463,1160280,113.4286,1163952,0.9966,149.6,107,107,0.4607,1.7504,2,0.0001,0.0009,0.0031,2,0.0031,3672,0.0641,0.2623,2,1.0968,1.7416,?,?,?,0.0002,0.0005,0.1767,0.0008,1313.25,0.2891,6.6172,0.4195,0.6677,0.2856,0.1265,1,6.3413,0.118,0.0031,0.0032,1.0017,0.004,3612,0.0035,0.9995,0.9429,0,0.0006,0.1076,0,1726,1,0.0008,0.0787,1716.5,0,0.5949,0.1113,10,7,16,3,17,0.0005,0.0229,0.0046,0,0.9996,0.0173,0,0.5,0.0495,17,1338.75,1794,?,?,?,0.0031,0,1,?,?,10.1429,?,0,0.6668,0,1775.5,?,3
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,0.2583,0.0074,0.135,0.2114,1.4754,0.4732,0,0.0008,0.0248,0.7043,26.4657,1.5756,26.4137,0,0.1481,0.0177,0.0401,28.7354,24.0249,42.293,0,33.8868,1.0204,2416,32.6617,2416,0.013,42.293,4.5071,4.5071,0.4309,0.1633,6.0207,0.0012,0.0054,0.0025,6,0.0036,339,0.0454,0.2813,7,0.9622,0.1332,0.6466,0.0393,0.0206,0.0099,0.0033,0.0343,0.0131,53.8928,0.0222,1.2578,0.2,0.0984,0.2085,0,0.3254,1.8997,0.4147,0.1403,0,0.9634,0.8136,339,0.0307,0.3716,0,0,0.0118,0.824,47,61,1,0.0131,1.6469,54,0.1136,0.1089,0.3915,2773,1606,2901,424,3416,0.0899,0.1076,0.1009,0.0844,0.0339,0.1022,0.0812,0.1774,0.1234,3416,53.7992,60,0.4524,0.0132,0.2602,0.0046,47,0.1684,2.5902,0.1662,2300.1111,0.3012,0.1008,0.0994,0.0237,54,2.9212,424
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.145,0.8316,0.3815,0.3581,0.039,0.4934,0.1148,0.6174,0.0915,0.0065,3.3729,2544,7.3133,4194.67,0.4229,1.4482,0.003,0.6126,18.8143,15.0157,25.546,0,25.546,3.4122,428369,19.7604,454832,0.7567,25.546,14.935,14.935,0.492,1.5213,6.4483,0,0.0032,0,5,0.0001,33867,0.2707,1.9303,7,1.0688,1.3879,?,?,?,0,0.0001,0.1854,0.0001,5485.6,0.3183,3.6152,0.9642,0.5592,2.1899,0,0.9847,3.4927,1.7421,0.0556,0.0618,1.0118,0.5975,23801,0.1112,0.5467,0,0,0.0001,1.2398,0,6908,1,0.0001,1.5396,6866,1.4985,1.1404,0.2312,1340,600,1749,510,1749,0.0037,0.0597,0.035,0.0003,0.831,0.0595,0,0.3625,0.1616,1749,4552,6775,?,?,?,0.0051,0,0.9013,?,?,1049.75,?,0.8192,0.8661,0.0872,6775,?,510
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.9134,0.9134,0.8398,1.5467,0.9127,0,0.9333,0.9134,0.8397,0.0138,0,0.3374,2.7287,1.2624,0,1.5054,0.0833,0.8398,104.6538,101.1227,108.1849,0.8397,108.1849,2.1001,1662,108.1849,1662,0.8398,108.1849,101.1227,101.1227,0.0094,0.0001,3,0.0066,0.0066,0.0915,3,0.0947,276,0,0,3,0.9901,1.621,0.08,0.1522,0.0264,0.0138,0.0066,0.0106,0.0138,111.044,0.0435,0,0.0435,0.0758,0,0.0435,0.8399,0,0.2517,0.1661,0,0.9876,0,276,0.0041,1,1,0,0.0072,0.2947,100,122,1,0.0138,0,111,0.0261,0.1304,0.0337,4885,4794,4885,4794,4885,0.2225,0.2226,0.2226,0.2225,0.8398,0.2226,0.2225,0.2226,0.2226,4885,110.994,122,0.0738,0.0144,1.4694,0.0981,100,0.8398,0.2947,0.2751,4839.5,0.0079,0,0.0764,0,111,0.2947,4794
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0184,0.7546,0.4464,0.5862,0.8481,0.0003,0.9295,0.0184,0.4463,0.0096,0,4.7159,7.956,1.3685,0.3333,0.4892,0.0195,0.4464,30.5522,26.9901,37.091,0.4462,34.2075,8.3954,33415,29.7628,34235,0.4464,37.2684,25.6255,24.642,1.2559,0.0012,2,0.0048,0.0048,0.0184,2,0.0184,820,0,0,2,0.9961,16.7891,?,?,?,0.0096,0.0048,0.0014,0.0096,155.432,0.0062,0,0.0062,0.0869,0,0.0062,0.4469,0,0.1656,0.0184,0.0245,0.9936,0,615,0.0471,1,1,0,0.0033,0.6438,141,171,1,0.0096,0,156,0,0.17,0.1325,457,319,664,299,3267,0.0001,0.0001,0.0001,0.0001,0.4465,0.0001,0.0001,0.0001,0.0001,3749,155.54,170,?,?,?,0.0184,143,0.4466,?,?,744.4,?,0,0.0808,0,155,?,243
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0,0.1908,0.0105,0.0564,0.5735,0.7665,0.7382,0.0016,0.0046,0.0455,0.9627,6.93,1.4423,7.9615,0,0.2981,0.0455,0.0258,25.5122,25.4066,25.9227,0.0004,25.594,1.0085,1892,25.4478,1892,0.0227,25.9227,25.2953,25.2953,0.0208,0.1346,2.9908,0.0037,0.0127,0.0486,2,0.0551,110,0.0079,0.0144,3,0.8663,0.3028,0.1265,0.1126,0.1062,0.0428,0.0085,0.0787,0.0447,20.965,0.008,1.4771,0.037,0.1602,0.2023,0,0.1145,2.5543,0.4355,0.0581,0,0.8493,0.6786,110,0.0782,0.3744,0,0,0.0273,0.2835,17,25,1,0.0447,1.1042,21,0.021,0.2505,0.0073,4243,4215,4272,4060,4383,0.0029,0.0035,0.0032,0.0026,0.0345,0.0032,0.002,0.0043,0.0037,4383,20.9306,25,0.1048,0.0634,0.0566,0.0576,17,0.0509,2.7915,0.0625,4235.5714,0.0836,0.0522,0.1611,0.0319,21,1.0764,4060
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7141,0.5507,0.7276,0.7837,0.2911,0.2832,0.9448,0.7398,0.4982,0.056,3.3326,15.9691,2.745,9.8856,2.0757,0.3952,0.068,0.7976,0,0,0,0,0,1.3572,2448,0,16587,0.8568,0,0,0,0,0.9923,5.0817,0,0.0135,0.0004,4,0.0103,1584,0.2828,0.9856,6,0.9683,0.2006,0.9614,0.0997,0.013,0.0004,0.0023,0.0134,0.0065,91.6079,0.6588,3.1456,1,0.0761,1.1261,0,1,2.4063,0.6242,0.2104,5.7757,0.9818,0.9899,515,0.0099,0.4569,0,0,0.0039,1.24,83,100,1,0.0065,1.6398,92,0.8789,0.2864,0,0,0,0,0,0,0.0083,0.8907,0.4691,0.0033,1,0.4023,0.0003,0.9999,0.9908,0,91.7246,101,0.3762,0.0012,1.1763,0.0588,83,1,3.91,0.5747,0,0.0208,0.9339,0.0794,0.1223,92,3.8547,0
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.2953,0.6256,0.0974,0.3659,0.0929,0.8819,0.3999,0.5966,0.0369,0.2837,2.2862,24.9964,1.8015,19.5275,1.7619,0.1946,0.005,0.282,15.9463,14.2902,19.002,0.0002,17.3774,0.5945,12009,16.6277,19904,0.2174,19.002,13.4095,12.7164,0.1634,0.3363,6.721,0,0.2122,0.0005,5,0.0021,4408,0.2354,4.5479,8,0.9442,1.8489,?,?,?,0.0004,0.0011,0.0115,0.0021,303.241,0.2858,2.1598,0.9667,0.058,5.6555,0,0.975,1.5912,5.8934,0.1329,0.6574,0.9705,0.6408,1596,0.5869,0.5954,0,0,0.0013,1.4986,288,319,1,0.0021,1.5926,304,1.8734,0.2374,0.1205,2588,2459,2752,1936,3043,0.2661,0.3356,0.3087,0.1491,0.3738,0.2785,0,0.4047,0.3505,3043,303.584,319,?,?,?,0.0306,288,0.6454,?,?,2517.8,?,1.2244,0.0388,0.1266,304,?,1636
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.9523,0.9523,0.7894,1.8075,0.7799,0.0869,0.9181,0.9523,0.7182,0.0026,2.694,53,43.6323,628.333,0.0345,5.2527,0.0276,0.8299,62.0523,57.0853,74,0.5578,65.3696,51.4803,212478,60.8018,215164,0.8547,74.6232,54.2945,50.5436,0.3398,9.1212,3.232,0.0005,0.0015,0.0009,3,0.002,2100,0.0363,0.1886,4,1.0181,0.1135,?,?,?,0.0008,0.0009,0.1007,0.0016,926.091,0.1681,5.3919,0.3039,0.1563,0.1807,0.0634,0.9296,4.8958,0.0431,0.0096,0.0126,0.9999,0.0142,2030,0.0002,0.9969,0.8,0,0.001,0.2045,912,978,1,0.0016,0.1921,949,0.1979,0.2412,0.115,180,149,211,69,217,0,0,0,0,0.8815,0,0,0,0,224,923.1,985,?,?,?,0.0032,918,0.9057,?,?,163.3571,?,0.5417,0.191,0.1306,954.5,?,46
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.1883,0.5073,0.0977,0.3926,0.1236,0.8439,0.5511,0.4677,0.0369,0.2814,2.5365,14.5402,1.4727,11.9656,2.4872,0.1872,0.011,0.2949,17.6982,15.9856,20.1813,0.0007,19.1586,0.4361,5437,17.6757,10578,0.2382,20.1813,15.8471,15.8471,0.1137,0.3771,5.9401,0.0002,0.1722,0.0011,4,0.0046,2856,0.2525,3.4009,7,0.9305,0.187,?,?,?,0.0009,0.0018,0.0173,0.0047,153.31,0.2823,2.3423,0.9467,0.062,4.1381,0,0.9618,1.5597,0.4036,0.1506,0.9456,0.9349,0.7307,819,0.0185,0.478,0,0,0.0024,1.7298,142,165,1,0.0047,1.89,153,1.4628,0.2308,0.0821,3506,3045,3909,2884,3966,0.2366,0.3428,0.3105,0.0809,0.3949,0.2734,0,0.405,0.3644,3966,153.575,164,?,?,?,0.046,143,0.6844,?,?,3495.5714,?,1.0762,0.0559,0.1243,153,?,2884
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.297,0,0.0136,0.2602,8.3598,0.6245,0.003,0,0.0299,0.044,1.4607,0.9011,5.3182,0.0075,0.4089,0.0299,0.0011,34.9164,32.0521,37.272,0,36.9746,0.4373,670,36.8598,672,0,37.272,31.707,31.707,0.0191,0.0347,5.6015,0.006,0.0134,0.009,5,0.009,135,0.0096,0.0086,7,0.8028,0.5135,0.4529,0.0433,0.0432,0.0269,0.0089,0.0987,0.0298,18.8214,0.0008,0.044,0.1111,0.1527,0.2606,0,0.105,1.4061,0.3949,0.2,0.003,0.7243,0.9336,134,0.0925,0.36,0,0,0.0224,0.0203,15,23,1,0.0298,0.9994,19,0,0.2589,0.0663,4395,4257,4409,4256,4486,0.2654,0.2677,0.2673,0.2649,0,0.2648,0.2076,0.2683,0.2679,4486,18.8514,23,0.4252,0.0343,0.0129,0.009,15,0.0003,0.0846,0.008,4356.8333,0.3941,0.7481,0.153,0.0927,19,0.1082,4256
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9802,0.9802,0.9812,2.4079,0.8884,0.0673,0.9433,0.9802,0.9539,0.0017,3.2172,58.3636,98.7117,50.4,0.0215,0.0488,0.0438,0.977,94.6139,81.512,115.5,0.1187,106.6333,97.7799,564372,100.765,566749,0.9952,115.5,72.0435,72.0435,1.5739,1.7582,2,0.0003,0.0012,0.0041,2,0.0041,2377,0.0733,0.1595,2,0.9998,0.1296,?,?,?,0.0006,0.0008,0,0.0013,1135.55,0.3192,5.8786,0.4761,0.0199,0.1917,0.1204,1,5.7387,0.2014,0.0041,0.0042,0.9999,0.0056,2327,0,0.9992,0.9333,0,0.0009,0.1454,1109,1165,1,0.0013,0.0989,1137,0,0.0961,0.153,46,37,166,4,766,0.0008,0.0241,0.0062,0,0.9993,0.0199,0,0.5,0.0562,766,1115,1132,?,?,?,0.0041,1078,1,?,?,160,?,0,0.0162,0,1118.5,?,4
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.0909,0.7727,0.5993,0.6205,0.9999,0,1,0.0909,0.5993,0.0427,0,0,3.2526,0,0.3333,0,0.0909,0.5993,0,0,0,0.5992,0,3.2447,1452,0,1628,0.5993,0,0,0,0,0,2,0.022,0.022,0.0902,2,0.0902,176,0,0,2,1,0,0.0645,0.2045,0.093,0.0427,0.022,0.0003,0.0427,29.6461,0.0323,0,0.0323,0.1554,0,0.0323,0.5993,0,0.18,0.0909,0.1212,1,0,132,0.0005,1,1,0,0.0152,0.8158,24,36,1,0.0427,0,30,0,0.1794,0,0,0,0,0,0,0.3528,0.3528,0.3528,0.3528,0.5993,0.3528,0.3528,0.3528,0.3528,0,29.6917,36,0.0216,0.0207,0.6649,0.0902,24,0.5993,0.8158,0.6841,0,0.0067,0,0.1551,0,30,0.8158,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.9818,0.9818,0.8903,2.4442,0.8848,0.0997,0.9461,0.9818,0.8088,0.0021,2.9496,1120.06,78.0576,1537.12,0.0217,4.8186,0.0444,0.8972,89.9555,86.4351,90.3362,0.445,90.2679,84.8551,354225,87.5385,356340,0.9206,113.814,85.3636,84.037,0.6676,4.6063,2,0.0003,0.0015,0.0058,2,0.0058,2115,0.075,0.2536,2,1.031,5.4057,?,?,?,0.0005,0.0009,0.1482,0.0014,968.323,0.341,4.9822,0.5203,0.1869,0.2844,0.0993,0.9996,4.4148,0.2459,0.0058,0.006,1.0224,0.0052,2070,0.1223,0.9993,0.9394,0,0.001,0.1024,977,1022,1,0.0014,0.0801,1000,0,0.3241,0.0863,280,54,317,43,351,0,0,0,0,0.9482,0.0005,0,0.0244,0.0004,374,957.208,1017,?,?,?,0.0058,961,0.962,?,?,200.6364,?,0,0.2141,0,1002.5,?,13
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.758,0.5077,0.5926,0.9544,0.0001,0.9967,0.0319,0.5077,0.0175,0,0.0008,6.6224,0.0017,0.3333,48.3218,0.0357,0.5077,34.9281,30.7394,39.1168,0.5075,39.1168,6.496,10528,39.1168,10976,0.5077,39.1168,30.7394,30.7394,0.0217,0.0007,2,0.0088,0.0088,0.0318,2,0.0318,448,0,0,2,0.999,51.449,?,?,?,0.0175,0.0088,0.0017,0.0175,83.1175,0.0109,0,0.0109,0.0976,0,0.0109,0.5081,0,0.1523,0.0319,0.0426,0.999,0,336,0.0016,1,1,0,0.006,0.6857,73,93,1,0.0175,0,83,0,0.1322,0.1199,3577,3425,3577,3425,3577,0.006,0.006,0.006,0.006,0.5077,0.006,0.006,0.006,0.006,3577,83.0587,93,?,?,?,0.0318,73,0.5078,?,?,3501,?,0,0.0956,0,83,?,3425
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0323,0.7581,0.509,0.5928,0.9571,0.0001,0.9969,0.0323,0.509,0.0178,0,0.0007,6.5961,0.1894,0.3333,48.3632,0.0364,0.509,39.2021,32.2418,46.1625,0.5088,46.1625,6.4456,10230,46.1625,10670,0.509,46.1625,32.2418,32.2418,0.0069,0.0002,2,0.009,0.009,0.0322,2,0.0322,440,0,0,2,0.9986,52.2781,?,?,?,0.0178,0.009,0.0207,0.0178,81.6089,0.011,0,0.011,0.098,0,0.011,0.5091,0,0.1556,0.0323,0.043,0.999,0,330,0.0016,1,1,0,0.0061,0.6867,72,92,1,0.0178,0,82,0,0.1374,0.1776,3846,3793,3846,3793,3846,0.0064,0.0064,0.0064,0.0064,0.509,0.0064,0.0064,0.0064,0.0064,3846,81.7884,92,?,?,?,0.0322,71,0.5091,?,?,3819.5,?,0,0.0992,0,82,?,3793
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0191,0.7548,0.4505,0.5865,0.8255,0.0001,0.947,0.0191,0.4505,0.011,0,0.3172,7.3884,1.3253,0.3333,23.6629,0.0222,0.4506,36.2486,28.8632,40.4114,0.4503,40.4114,5.4255,28260,39.4714,28980,0.4506,40.4114,28.8632,28.8632,0.5561,0.0006,2,0.0055,0.0055,0.0191,2,0.0191,720,0,0,2,0.9953,3.3698,?,?,?,0.011,0.0055,0.064,0.011,138.622,0.0065,0,0.0065,0.0841,0,0.0065,0.4508,0,0.3141,0.0191,0.0255,0.9929,0,540,0.0026,1,1,0,0.0037,0.6461,125,152,1,0.011,0,139,0,0.1966,0.1445,3692,581,3859,581,3859,0.0001,0.0001,0.0001,0.0001,0.4506,0.0001,0.0001,0.0001,0.0001,3859,139.675,153,?,?,?,0.0191,126,0.4507,?,?,2710.6667,?,0,0.0844,0,140,?,581
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.0209,0.3685,0.0006,0.2773,0.4151,2.6844,0.9302,0.4071,0.0001,0.0731,0.6138,5.7268,1.1995,5.955,0.3697,0.4294,0.0485,0.0448,26.0871,23.664,28.613,0,28.4563,0.9146,958,27.5729,1078,0.0026,28.613,22.5289,22.5289,0.0117,1.0878,5.4573,0.001,0.0146,0.0052,5,0.0116,226,0.079,0.4794,7,0.8616,0.3735,0.7706,0.1075,0.0392,0.0084,0.0077,0.0581,0.0233,30.3481,0.0186,2.0746,0.7073,0.1206,0.344,0,0.763,2.1846,0.3796,0.1722,0.1253,0.8578,0.7546,165,0.0545,0.4238,0,0,0.0121,1.2332,26,35,1,0.0233,1.7012,30,0.7051,0.2477,0.0898,4155,4085,4165,4075,4217,0.0246,0.0485,0.0283,0.0145,0.0245,0.0482,0.0102,0.2759,0.073,4217,30.4626,35,0.3658,0.0073,0.554,0.0438,26,0.0887,3.5982,0.2668,4141.1667,0.233,0.8531,0.1196,0.1151,30,3.2111,4075
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.1475,0.2739,0.995,0.2387,0.725,0.1245,0.966,0.1487,0.8955,0.0158,1.361,20.5616,10.1594,14.4749,0.1233,0.3901,0.0173,0.9587,0,0,0,0.002,0,10.1799,47838,0,54220,0.9951,0,0,0,0,8.7827,3.2797,0,0.007,0.0005,3,0.0032,583,0.1092,0.5461,4,0.9882,0.2678,0.8515,0.1093,0.0007,0.0005,0.002,0.0035,0.0088,218.97,0.9379,2.7085,0.992,0.0536,0.8164,0,0.9976,4.7939,0.1897,0.0108,0.1334,0.9902,0.7632,519,0.0032,0.3889,0,0,0.0039,0.4792,203,234,1,0.0088,1.1761,219,0.4722,0.1634,0,0,0,0,0,0,0,0,0,0,0.9951,0.0052,0,0.4929,0.0001,0,217.659,232,0.15,0.0001,4.6927,0.0102,203,0.9965,1.5011,0.6327,0,0.0004,0.5927,0.0543,0.1369,218,1.3014,0
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0,0.5238,0.0045,0,0.8131,1.5509,0.9599,1,0.0014,0.0357,0.2852,1.0951,0.7945,2.6165,0,0.5299,0.0248,0.0369,19.6559,19.3295,22.2048,0,19.79,0.4813,252,19.4562,252,0.0125,22.2048,17.6681,17.6681,0.0409,0.0503,5.9417,0,0.0317,0.0238,5,0.0241,121,0.0918,0.1322,6,0.8466,0.294,0.2,0.0476,0.0371,0.0238,0.013,0.0859,0.0248,17.5398,0.0275,0.2852,0.3333,0.164,0.4427,0,0.2164,1.6763,0.3615,0.4802,0,0.8012,0.5772,121,0.0752,0.4947,0.3333,0,0.0248,0,14,21,1,0.0248,0.5534,18,0.0453,0.3085,0.0574,4119,4057,4203,3905,4532,0.3157,0.3231,0.3223,0.3079,0.0581,0.3159,0.264,0.3248,0.3241,4532,17.6004,21,0.1945,0.0357,0.1038,0.0278,14,0.0772,0.365,0.0768,4144.8889,0.1538,0.2224,0.1665,0.0394,18,0.365,3905
