@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE o_de NUMERIC

@DATA
normalized-radar-8-24-3-2-4.xml.mzn_AND_NODATA,1,1.056818,0.946237,2.192876,5.091398,0.284091,400,1488,2.556108,1.150426,3264,2.193548,16,1.833358,1632,1.188826,1408,1.119318,0.458686,1540.0993,3552,1502.785013,1736.6467,0.269563,1576,3263,0.451613,3.132823,0.548387,1711.833333,0.995904,3599,672,1.38411,816,0.28,0.792765,0.631922,0,1344,1344,0.404998,0.515239,0.190406,0,4.077285,144,2.335334,2.317472,40,10,2.46,1.5,0.692951,4,4,0.12,4,0.456107,0.5,0.421116,0,0.253796,3.424716,0.873008,2.18264,0.636014,27,2312,0,1594.48,0,0.070832,0,1852781,16,0,0.499636,71492,0,35720,1,72,2,1,0,2,0,0,0,0,0.238636,336,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-8-30-3-0-39.xml.mzn_AND_NODATA,1,1.066975,0.937229,2.200216,6.072511,0.277714,481,1848,2.588337,1.14908,4056,2.194805,18,1.830328,2028,1.145017,1732,1.120381,0.460708,1887.466842,4362,1874.11435,2131.396205,0.270188,1940.5,4066,0.451299,3.20303,0.548701,2123.5,1.008764,4483,834,1.462324,1014,0.44,0.796305,0.737165,0,1668,1668,0.405074,0.523489,0.190804,0,4.068723,180,2.322998,2.347575,49,9,2.65,1.5,0.811042,4,4,0.17,4,0.452436,0.5,0.363716,0,0.25505,3.451501,0.950346,2.153361,0.642551,29,3211,0,655.038,0,0.079566,0,1134526,18,0,0.499355,76743,0,38322,1,120,2,1,0,2,0,0,0,0,0.240762,417,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-35.xml.mzn_AND_NODATA,1,1.040788,0.960811,2.327928,7.723423,0.278481,594,2220,2.740811,1.130691,4944,2.227027,22,2.071982,2442.08392,1.165159,2133,1.158966,0.386756,2346.096129,5373,2367.48893,2721.622823,0.356276,2472.074556,5168,0.462162,3.515921,0.537838,2510.133333,1.168177,5846.149113,1026,1.61826,1194,0.66,0.795881,0.836796,0,2052,2052,0.452307,0.556841,0.243743,0,4.007207,168,2.209053,2.422879,70,9,2.95,1.660964,0.942063,5,5,0.23,5,0.427072,0.4,0.384688,0,0.271124,3.956868,1.090224,2.389679,0.625896,39,2826,0,1293.27,0,0.057032,0,2234776,22,0,0.499262,60289,0,30100,1,112,2,1,0,2,0,0,0,0,0.240506,513,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-36.xml.mzn_AND_NODATA,1,1.042963,0.958807,2.305398,6.967803,0.28,567,2112,2.721707,1.130611,4728,2.238636,20,2.064678,2334.08392,1.167852,2025,1.158631,0.400576,2230.179074,5103,2232.194705,2585.941205,0.362616,2346.228527,4869,0.460227,3.468005,0.539773,2387.85,1.209048,5511.457054,972,1.595318,1140,0.58,0.79504,0.778939,0,1944,1944,0.451873,0.546443,0.243638,0,4.036458,168,2.283749,2.404444,62,9,2.86,1.660964,0.875605,5,5,0.21,5,0.448448,0.4,0.389025,0,0.268367,3.894321,1.046878,2.388841,0.619499,36,3531,0,1799.06,0,0.044943,0,3279692,20,0,0.499426,75733,0,37823,1,113,2,1,0,2,0,0,0,0,0.24,486,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radi.xml.mzn_AND_NODATA,1,0.898336,1.113169,2.744856,4.259259,0.334566,181,486,3.834738,2.107754,2146,4.415638,25.6842,0.920591,738.235448,1.557122,541,1.400097,0.689544,680.728312,1379,617.359256,846.530462,1.311141,757.452677,1334,0.658436,1.968606,0.341564,1024.368421,1.263486,2074.593068,320,0.899485,166,0.04,0.832181,0.979232,0.443623,401,401,0.759173,1.890417,0.60922,240,7.514403,86,2.754681,2.465804,37,13,2.14,4.2807,0.271584,71,71,0.05,19,0.439109,0.333333,1.1407,2,0.461621,7.966728,0.8518,2.653871,0.630627,84,647,0,15562.5,0.002058,0.998203,0,8419305,6,0,0.499897,198107,0,99033,2,65,2,1,0,2,2,0,0,0,0.221811,120,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-16.xml.mzn_AND_NODATA,1,1.03989,0.96164,2.328042,7.948854,0.277854,606,2268,2.739116,1.13118,5040,2.222222,23,2.053125,2490.08392,1.159074,2181,1.159104,0.380947,2393.891077,5493,2421.222396,2778.202021,0.353553,2528.006125,5280,0.462963,3.500949,0.537037,2565.516667,1.142541,5974.01225,1050,1.650585,1218,0.69,0.796228,0.856993,0,2100,2100,0.446806,0.542235,0.243786,0,4.028219,168,2.226454,2.420908,74,9,2.97,1.660964,0.965094,5,5,0.22,5,0.432883,0.4,0.377926,0,0.269282,3.921137,1.097079,2.368614,0.620241,37,3915,0,913.764,0,0.045747,0,1663051,23,0,0.499314,54629,0,27277,1,112,2,1,0,2,0,0,0,0,0.240715,525,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-ramsey-10-3.xml.mzn_AND_NODATA,1,0.84375,1.185185,3.555556,7.111111,0.75,360,405,3.877444,0.909722,855,2.111111,4.169925,0.503258,431.323313,0.811278,480,1.292481,0.503258,760.782,1320,540,931.803217,0.148865,620.391,1440,0.888889,0.503258,0.111111,368.4375,0.503258,1861.173001,360,1.237437,45,0.04,0,0.130651,0.25,360,360,1.237437,0.280684,0.130651,120,2.888889,45,0.503258,3,32,3,2.13,1.389975,0,3,1,0.04,16,0.108786,0.1875,0,4,0.604836,24,0.505181,0.811278,0.377217,31,584,0,12691.2,0,0.811278,0,6091796,3,2,0.499969,254690,0,127337,3,64,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-44.xml.mzn_AND_NODATA,1,1.040559,0.961022,2.331093,7.767025,0.278322,597,2232,2.743643,1.131175,4968,2.225806,22,2.074017,2454.08392,1.160093,2145,1.159001,0.385285,2360.484954,5403,2383.05597,2738.20771,0.35559,2486.057448,5203,0.462366,3.528478,0.537634,2524.783333,1.165798,5885.114897,1032,1.622299,1200,0.66,0.795969,0.836358,0,2064,2064,0.452582,0.556606,0.243754,0,4.013889,168,2.213952,2.425641,69,9,2.96,1.660964,0.941635,5,5,0.24,5,0.428039,0.4,0.379451,0,0.271224,3.972028,1.099407,2.384089,0.625769,37,2696,0,605.436,0,0.056766,0,1236905,22,0,0.499402,46790,0,23367,1,80,2,1,0,2,0,0,0,0,0.240559,516,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-ramsey-13-3.xml.mzn_AND_NODATA,1,0.818182,1.222222,3.666667,7.333333,0.75,858,936,3.877444,0.92803,1950,2.083333,4.169925,0.413817,981.627075,0.811278,1144,1.292481,0.413817,1813.197101,3146,1205.835666,2220.797667,0.132665,1478.59855,3432,0.916667,0.413817,0.083333,868.636364,0.413817,4435.795651,858,1.507557,78,0.2,0,0.130651,0.25,858,858,1.507557,0.257208,0.130651,286,2.916667,78,0.413817,3,44,3,2.33,1.389975,0,3,1,0.09,22,0.094761,0.136364,0,4,0.609632,33,0.524864,0.811278,0.369707,43,2055,0,2679.06,0,0.811278,0,3064848,3,2,0.499889,99456,0,49717,3,58,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-33.xml.mzn_AND_NODATA,1,1.040037,0.961504,2.329646,7.827434,0.277957,604,2260,2.741081,1.125177,5024,2.223009,23,2.069789,2482.08392,1.158705,2173,1.159082,0.381901,2387.776819,5473,2413.771514,2770.623721,0.354003,2518.684197,5265,0.462832,3.521572,0.537168,2542.9,1.151002,5956.368394,1046,1.646432,1214,0.68,0.796171,0.848101,0,2092,2092,0.450872,0.543859,0.243779,0,3.99646,168,2.198841,2.422918,74,9,2.97,1.660964,0.954998,5,5,0.23,5,0.42689,0.4,0.377668,0,0.269986,3.939254,1.088138,2.373249,0.620614,38,4360,0,1183.59,0,0.045889,0,2341147,23,0,0.499376,42471,0,21209,1,78,2,1,0,2,0,0,0,0,0.240681,523,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-qwh-15-106-5_ext.xml.mzn_AND_NODATA,1,0.148211,6.747156,13.494312,13.494312,0.130968,1709,1934,2.345081,0.240604,5127,2.650982,4.906891,1.945632,2123.130403,0.607831,13049,1.17254,0.634805,13049,27807,6963.94776,14988.746477,1.125378,15300.478024,26098,0.883661,1.945632,0.116339,465.328857,0.518746,30600.956047,1709,0.244374,225,4.16,0.534651,0.408936,0.869032,1709,1709,0.244374,1.145663,0.408936,11340,2.813857,225,1.622948,2,17,8,18.67,2.453445,0,15,1,12.4,17,0.424314,0.117647,0,1,-1,-1,-1,-1,-1,-1,1926,0,6973.68,0,-1,0,11339201,2,1,0.499908,70517,0,35252,-1,39,1,0.5,0,1,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-queens-120.xml.mzn_AND_NODATA,1,0.504202,1.983333,3.966667,3.966667,1,28560,14400,14.310769,89.006285,2577660,179.004167,21.714648,0.06953,106556.214733,2,28560,7.113969,0.99995,25596.632255,64260,15227.378132,106421.347744,0.332383,203174.953874,57120,0,1.061196,1,1281690.504202,1.061196,408715.571134,0,5.414344,14400,22.38,0,0.366655,0,14280,14280,5.408521,0.345106,0.030251,0,3.4875,120,1.061196,2,238,4,26.77,7.403879,0.353553,239,119.5,2.11,238,0.148028,0.504202,1.5,1,-1,-1,-1,-1,-1,-1,52751,0,678.996,0,-1,0,14544087,3,2,0.482717,2459,0,1187,-1,127,6.906891,6.906891,0,120,2,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-8-30-3-0-9.xml.mzn_AND_NODATA,1,1.068075,0.936264,2.191209,5.9,0.278169,474,1820,2.580986,1.145879,4000,2.197802,19,1.840295,2000,1.149556,1704,1.120305,0.465502,1856.891433,4292,1837.585025,2096.726058,0.271662,1909,3988,0.450549,3.19981,0.549451,2085.5,1.031113,4398,820,1.474523,1000,0.42,0.796054,0.719778,0,1640,1640,0.408393,0.522943,0.190776,0,4.039011,180,2.310991,2.340376,45,9,2.64,1.5,0.791598,4,4,0.16,4,0.450817,0.5,0.368748,0,0.254674,3.449531,0.946626,2.151022,0.640695,30,3917,0,1743.19,0,0.076719,0,2970400,19,0,0.499388,89842,0,44866,1,137,2,1,0,2,0,0,0,0,0.24061,410,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-ramsey-17-3.xml.mzn_AND_NODATA,1,0.8,1.25,3.75,7.5,0.75,2040,2176,3.877444,0.94375,4488,2.0625,4.169925,0.33729,2255.5549,0.811278,2720,1.292481,0.33729,4311.098002,7480,2707.337121,5280.21823,0.117363,3515.549001,8160,0.9375,0.33729,0.0625,2053.6,0.33729,10546.647003,2040,1.807392,136,1.04,0,0.130651,0.25,2040,2040,1.807392,0.23084,0.130651,680,2.9375,136,0.33729,3,60,3,3.34,1.389975,0,3,1,0.24,30,0.082404,0.1,0,4,0.613373,45,0.53886,0.811278,0.363961,59,4232,0,645.82,0,0.811278,0,1756631,3,2,0.499672,42692,0,21332,3,76,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-8-30-3-0-36.xml.mzn_AND_NODATA,1,1.06713,0.937093,2.199566,6.199566,0.277778,480,1844,2.587963,1.14398,4048,2.195228,19,1.838398,2024,1.14773,1728,1.12037,0.461386,1881.243773,4352,1870.604575,2124.588173,0.270397,1936,4056,0.451193,3.214884,0.548807,2109.5,1.012361,4472,832,1.491252,1012,0.43,0.79627,0.75015,0,1664,1664,0.40655,0.517532,0.1908,0,4.061822,180,2.331538,2.347222,47,10,2.65,1.5,0.825375,4,4,0.17,4,0.455528,0.5,0.37237,0,0.254081,3.456019,0.963915,2.143381,0.633845,30,3789,0,649.96,0,0.067929,0,1112081,19,0,0.499443,90717,0,45308,1,141,2,1,0,2,0,0,0,0,0.240741,416,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-32.xml.mzn_AND_NODATA,1,1.041647,0.960018,2.332721,7.710478,0.279081,583,2176,2.747538,1.130538,4856,2.231618,20,2.089788,2398.08392,1.167192,2089,1.158834,0.392257,2301.801331,5263,2323.644433,2669.275795,0.358822,2420.803952,5076,0.461397,3.524198,0.538603,2460.05,1.198636,5739.607904,1004,1.602152,1172,0.62,0.795549,0.83351,0,2008,2008,0.457199,0.564877,0.243702,0,4.008272,168,2.219042,2.429871,67,9,2.91,1.660964,0.938344,5,5,0.23,5,0.428858,0.4,0.387371,0,0.271901,3.976065,1.08646,2.398164,0.628288,35,2887,0,628.797,0,0.061459,0,1148183,20,0,0.499478,44981,0,22467,1,68,2,1,0,2,0,0,0,0,0.240306,502,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-ramsey-18-3.xml.mzn_AND_NODATA,1,0.796875,1.254902,3.764706,7.529412,0.75,2448,2601,3.877444,0.946691,5355,2.058824,4.169925,0.322757,2690.499263,0.811278,3264,1.292481,0.322757,5173.317602,8976,3213,6336.261876,0.114286,4218.658801,9792,0.941176,0.322757,0.058824,2462.34375,0.322757,12655.976404,2448,1.875,153,1.46,0,0.130651,0.25,2448,2448,1.875,0.225243,0.130651,816,2.941176,153,0.322757,3,64,3,3.83,1.389975,0,3,1,0.32,32,0.08,0.09375,0,4,0.614022,48,0.541266,0.811278,0.363046,63,4681,0,474.051,0,0.811278,0,1547303,3,2,0.499548,35402,0,17685,3,81,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-11.xml.mzn_AND_NODATA,1,1.041409,0.960238,2.324497,7.542048,0.278915,586,2188,2.738493,1.126988,4880,2.230347,22,2.07942,2410.08392,1.159501,2101,1.15887,0.390739,2313.823015,5293,2330.578783,2683.493542,0.358123,2434.786844,5086,0.461609,3.514748,0.538391,2465.85,1.181093,5753.573688,1010,1.607276,1178,0.63,0.795641,0.816674,0,2020,2020,0.45389,0.55215,0.243713,0,4.006856,168,2.228674,2.420752,68,9,2.92,1.660964,0.919082,5,5,0.21,5,0.433288,0.4,0.379501,0,0.270428,3.962875,1.079802,2.379562,0.622493,38,2887,0,225.224,0,0.050778,0,428151,22,0,0.499465,43909,0,21931,1,65,2,1,0,2,0,0,0,0,0.240362,505,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-45.xml.mzn_AND_NODATA,1,1.042963,0.958807,2.307292,7.022727,0.28,567,2112,2.723682,1.126776,4728,2.238636,20,2.078682,2334.08392,1.170672,2025,1.158631,0.400576,2230.025057,5103,2232.761746,2585.787188,0.362616,2346.228527,4873,0.460227,3.464655,0.539773,2379.75,1.206864,5515.457054,972,1.58582,1140,0.59,0.79504,0.784177,0,1944,1944,0.455576,0.55426,0.243638,0,3.988636,168,2.229021,2.40642,64,9,2.85,1.660964,0.881623,5,5,0.21,5,0.434237,0.4,0.391845,0,0.269716,3.915062,1.041363,2.388194,0.62363,35,3017,0,861.196,0,0.052368,0,1503649,20,0,0.499363,53352,0,26642,1,95,2,1,0,2,0,0,0,0,0.24,486,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-os-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,14.922963,1.3692,498524,31.956667,21.505331,0.172037,19276.889019,8.628654,22800,5.085432,0.337319,31691.430011,76000,17699.171005,74760.984549,5.780482,115947.85514,60800,0.974359,0.172037,0.025641,21359.526316,0.197314,340243.565421,15200,3.001096,400,45.28,0.918296,0.612345,0.333333,15200,15200,3.001096,1.662826,0.568068,7600,2.974359,400,0.172037,2.666667,114,3,73.42,7.168444,0.176777,1220,16.052632,25.83,76,0.053142,1,0.918296,3,-1,-1,-1,-1,-1,-1,26765,0,164.047,0,-1,0,3740279,3,2,0.485644,4493,0,2182,-1,170,2,1,0,2,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-ramsey-20-3.xml.mzn_AND_NODATA,1,0.791667,1.263158,3.789474,7.578947,0.75,3420,3610,3.877444,0.951754,7410,2.052632,4.169925,0.297472,3721.142875,0.811278,4560,1.292481,0.297472,7227.429003,12540,4402.28575,8852.130563,0.108786,5893.714502,13680,0.947368,0.297472,0.052632,3435.833333,0.297472,17681.143505,3420,2.003469,190,2.79,0,0.130651,0.25,3420,3420,2.003469,0.215065,0.130651,1140,2.947368,190,0.297472,3,72,3,5.37,1.389975,0,3,1,0.5,36,0.075761,0.083333,0,4,0.615162,54,0.545275,0.811278,0.361286,71,6794,0,255.513,0,0.811278,0,1165141,3,2,0.499274,24097,0,12031,3,91,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-9-28-4-2-39.xml.mzn_AND_NODATA,1,1.038891,0.962565,2.347676,8.378657,0.277157,620,2324,2.757496,1.133964,5152,2.216867,23,2.058111,2546.08392,1.153886,2237,1.159258,0.374409,2457.527781,5633,2500.758477,2852.087016,0.350449,2593.259622,5456,0.463855,3.5318,0.536145,2635.333333,1.129339,6168.519243,1078,1.633425,1246,0.74,0.796613,0.886722,0,2156,2156,0.447152,0.553114,0.243834,0,4.04432,168,2.217953,2.438981,78,9,3.04,1.660964,0.999167,5,5,0.24,5,0.428588,0.4,0.371984,0,0.271161,3.96692,1.117379,2.375447,0.624862,37,3018,0,789.74,0,0.054812,0,1355193,23,0,0.499289,54151,0,27037,1,97,2,1,0,2,0,0,0,0,0.240948,539,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-radar-8-30-3-0-28.xml.mzn_AND_NODATA,1,1.068558,0.935841,2.19469,5.994469,0.278369,471,1808,2.585697,1.139841,3976,2.199115,19,1.848641,1988,1.147557,1692,1.120272,0.467591,1844.953258,4262,1830.4151,2083.032996,0.2723,1895.5,3968,0.450221,3.210739,0.549779,2060.833333,1.037334,4375,814,1.476876,994,0.42,0.795943,0.728556,0,1628,1628,0.409939,0.518769,0.190763,0,4.042588,180,2.330581,2.345154,48,9,2.65,1.5,0.8014,4,4,0.17,4,0.459025,0.5,0.372943,0,0.253743,3.465721,0.954689,2.145048,0.631374,31,3981,0,1370.74,0,0.065009,0,2239784,19,0,0.499411,83999,0,41950,1,132,2,1,0,2,0,0,0,0,0.240544,407,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
