@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
ncf_16_32_8_edau.10,1,0.137012,0.62338,366,0.604159,663,1.923745,2314,33.969008,0.248165,1830,0.605383,4839,0.339946,0.14462,0.72267,12806
ncf_16_32_8_edau.1,1,0.137012,0.622989,366,0.605164,663,1.923745,2314,33.969008,0.244651,1830,0.609826,4839,0.350279,0.140715,0.72267,12806
ncf_16_32_8_edau.2,1,0.136729,0.623451,366,0.603974,663,1.923696,2314,34.088843,0.247604,1830,0.605887,4849,0.341307,0.144293,0.723242,12835
ncf_16_32_8_edau.3,1,0.136448,0.624223,366,0.601993,663,1.923647,2314,34.208678,0.253343,1830,0.598427,4859,0.324141,0.150964,0.723811,12864
ncf_16_32_8_edau.4,1,0.136448,0.623912,366,0.602791,663,1.923647,2314,34.208678,0.250544,1830,0.601965,4859,0.332373,0.147854,0.723811,12864
ncf_16_32_8_edau.5,1,0.13758,0.622372,366,0.606756,663,1.923843,2314,33.729339,0.241528,1830,0.614188,4819,0.360033,0.136649,0.721519,12748
ncf_16_32_8_edau.6,1,0.137867,0.62269,366,0.605934,663,1.923893,2314,33.609504,0.245617,1830,0.609225,4809,0.348305,0.140892,0.72094,12719
ncf_16_32_8_edau.7,1,0.13758,0.62347,366,0.603926,663,1.923843,2314,33.729339,0.251412,1830,0.60169,4819,0.330982,0.147631,0.721519,12748
ncf_16_32_8_edau.8,1,0.137867,0.623555,366,0.603707,663,1.923893,2314,33.609504,0.2534,1830,0.599383,4809,0.325431,0.14954,0.72094,12719
ncf_16_32_8_edau.9,1,0.136448,0.623212,366,0.60459,663,1.923647,2314,34.208678,0.244248,1830,0.609927,4859,0.350895,0.140858,0.723811,12864
ncf_16_32_8_euad.10,1,0.137012,0.62338,366,0.604159,663,1.923745,2314,42.878099,0.248165,1830,0.605383,4839,0.339946,0.14462,0.72267,12806
ncf_16_32_8_euad.1,1,0.137012,0.622989,366,0.605164,663,1.923745,2314,42.878099,0.244651,1830,0.609826,4839,0.350279,0.140715,0.72267,12806
ncf_16_32_8_euad.2,1,0.136729,0.623451,366,0.603974,663,1.923696,2314,43.06405,0.247604,1830,0.605887,4849,0.341307,0.144293,0.723242,12835
ncf_16_32_8_euad.3,1,0.136448,0.624223,366,0.601993,663,1.923647,2314,43.25,0.253343,1830,0.598427,4859,0.324141,0.150964,0.723811,12864
ncf_16_32_8_euad.4,1,0.136448,0.623912,366,0.602791,663,1.923647,2314,43.25,0.250544,1830,0.601965,4859,0.332373,0.147854,0.723811,12864
ncf_16_32_8_euad.5,1,0.13758,0.622372,366,0.606756,663,1.923843,2314,42.506198,0.241528,1830,0.614188,4819,0.360033,0.136649,0.721519,12748
ncf_16_32_8_euad.6,1,0.137867,0.62269,366,0.605934,663,1.923893,2314,42.320248,0.245617,1830,0.609225,4809,0.348305,0.140892,0.72094,12719
ncf_16_32_8_euad.7,1,0.13758,0.62347,366,0.603926,663,1.923843,2314,42.506198,0.251412,1830,0.60169,4819,0.330982,0.147631,0.721519,12748
ncf_16_32_8_euad.8,1,0.137867,0.623555,366,0.603707,663,1.923893,2314,42.320248,0.2534,1830,0.599383,4809,0.325431,0.14954,0.72094,12719
ncf_16_32_8_euad.9,1,0.136448,0.623212,366,0.60459,663,1.923647,2314,43.25,0.244248,1830,0.609927,4859,0.350895,0.140858,0.723811,12864
ncf_16_32_8_u.10,1,0.137012,0.62338,366,0.604159,663,1.923745,2314,33.969008,0.248165,1830,0.605383,4839,0.339946,0.14462,0.72267,12806
ncf_16_32_8_u.1,1,0.137012,0.622989,366,0.605164,663,1.923745,2314,33.969008,0.244651,1830,0.609826,4839,0.350279,0.140715,0.72267,12806
ncf_16_32_8_u.2,1,0.136729,0.623451,366,0.603974,663,1.923696,2314,34.088843,0.247604,1830,0.605887,4849,0.341307,0.144293,0.723242,12835
ncf_16_32_8_u.3,1,0.136448,0.624223,366,0.601993,663,1.923647,2314,34.208678,0.253343,1830,0.598427,4859,0.324141,0.150964,0.723811,12864
ncf_16_32_8_u.4,1,0.136448,0.623912,366,0.602791,663,1.923647,2314,34.208678,0.250544,1830,0.601965,4859,0.332373,0.147854,0.723811,12864
ncf_16_32_8_u.5,1,0.13758,0.622372,366,0.606756,663,1.923843,2314,33.729339,0.241528,1830,0.614188,4819,0.360033,0.136649,0.721519,12748
ncf_16_32_8_u.6,1,0.137867,0.62269,366,0.605934,663,1.923893,2314,33.609504,0.245617,1830,0.609225,4809,0.348305,0.140892,0.72094,12719
ncf_16_32_8_u.7,1,0.13758,0.62347,366,0.603926,663,1.923843,2314,33.729339,0.251412,1830,0.60169,4819,0.330982,0.147631,0.721519,12748
ncf_16_32_8_u.8,1,0.137867,0.623555,366,0.603707,663,1.923893,2314,33.609504,0.2534,1830,0.599383,4809,0.325431,0.14954,0.72094,12719
ncf_16_32_8_u.9,1,0.136448,0.623212,366,0.60459,663,1.923647,2314,34.208678,0.244248,1830,0.609927,4859,0.350895,0.140858,0.723811,12864
ncf_8_16_4_d.10,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_d.1,1,0.157369,0.615781,174.666667,0.623954,189,1.901749,662,22.094203,0.26087,524,0.599739,1201,0.318901,0.141063,0.683597,3105
ncf_8_16_4_d.2,1,0.156587,0.617233,174.666667,0.620135,189,1.901408,662,22.311594,0.265855,524,0.592832,1207,0.302403,0.147982,0.68517,3122
ncf_8_16_4_d.3,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,22.094203,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_d.4,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,22.094203,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_d.5,1,0.158159,0.61658,174.666667,0.621849,189,1.902092,662,21.876812,0.267163,524,0.592404,1195,0.300418,0.147668,0.682008,3088
ncf_8_16_4_d.6,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_d.7,1,0.157369,0.613849,174.666667,0.629066,189,1.901749,662,22.094203,0.251208,524,0.611946,1201,0.348876,0.129469,0.683597,3105
ncf_8_16_4_d.8,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_d.9,1,0.156587,0.615631,174.666667,0.62435,189,1.901408,662,22.311594,0.257848,524,0.602948,1207,0.327258,0.138373,0.68517,3122
ncf_8_16_4_edau.10,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_edau.1,1,0.157369,0.615781,174.666667,0.623954,189,1.901749,662,18.586957,0.26087,524,0.599739,1201,0.318901,0.141063,0.683597,3105
ncf_8_16_4_edau.2,1,0.156587,0.617233,174.666667,0.620135,189,1.901408,662,18.746377,0.265855,524,0.592832,1207,0.302403,0.147982,0.68517,3122
ncf_8_16_4_edau.3,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,18.586957,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_edau.4,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,18.586957,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_edau.5,1,0.158159,0.61658,174.666667,0.621849,189,1.902092,662,18.427536,0.267163,524,0.592404,1195,0.300418,0.147668,0.682008,3088
ncf_8_16_4_edau.6,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_edau.7,1,0.157369,0.613849,174.666667,0.629066,189,1.901749,662,18.586957,0.251208,524,0.611946,1201,0.348876,0.129469,0.683597,3105
ncf_8_16_4_edau.8,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_edau.9,1,0.156587,0.615631,174.666667,0.62435,189,1.901408,662,18.746377,0.257848,524,0.602948,1207,0.327258,0.138373,0.68517,3122
ncf_8_16_4_euad.10,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_euad.1,1,0.157369,0.615781,174.666667,0.623954,189,1.901749,662,22.094203,0.26087,524,0.599739,1201,0.318901,0.141063,0.683597,3105
ncf_8_16_4_euad.2,1,0.156587,0.617233,174.666667,0.620135,189,1.901408,662,22.311594,0.265855,524,0.592832,1207,0.302403,0.147982,0.68517,3122
ncf_8_16_4_euad.3,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,22.094203,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_euad.4,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,22.094203,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_euad.5,1,0.158159,0.61658,174.666667,0.621849,189,1.902092,662,21.876812,0.267163,524,0.592404,1195,0.300418,0.147668,0.682008,3088
ncf_8_16_4_euad.6,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_euad.7,1,0.157369,0.613849,174.666667,0.629066,189,1.901749,662,22.094203,0.251208,524,0.611946,1201,0.348876,0.129469,0.683597,3105
ncf_8_16_4_euad.8,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,21.876812,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_euad.9,1,0.156587,0.615631,174.666667,0.62435,189,1.901408,662,22.311594,0.257848,524,0.602948,1207,0.327258,0.138373,0.68517,3122
ncf_8_16_4_u.10,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_u.1,1,0.157369,0.615781,174.666667,0.623954,189,1.901749,662,18.586957,0.26087,524,0.599739,1201,0.318901,0.141063,0.683597,3105
ncf_8_16_4_u.2,1,0.156587,0.617233,174.666667,0.620135,189,1.901408,662,18.746377,0.265855,524,0.592832,1207,0.302403,0.147982,0.68517,3122
ncf_8_16_4_u.3,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,18.586957,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_u.4,1,0.157369,0.615137,174.666667,0.625654,189,1.901749,662,18.586957,0.257649,524,0.603808,1201,0.328893,0.137198,0.683597,3105
ncf_8_16_4_u.5,1,0.158159,0.61658,174.666667,0.621849,189,1.902092,662,18.427536,0.267163,524,0.592404,1195,0.300418,0.147668,0.682008,3088
ncf_8_16_4_u.6,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_u.7,1,0.157369,0.613849,174.666667,0.629066,189,1.901749,662,18.586957,0.251208,524,0.611946,1201,0.348876,0.129469,0.683597,3105
ncf_8_16_4_u.8,1,0.158159,0.615609,174.666667,0.624408,189,1.902092,662,18.427536,0.262306,524,0.598541,1195,0.315481,0.141839,0.682008,3088
ncf_8_16_4_u.9,1,0.156587,0.615631,174.666667,0.62435,189,1.901408,662,18.746377,0.257848,524,0.602948,1207,0.327258,0.138373,0.68517,3122
nusmv.dme1-16.B-d4-shuffled,1,0.333233,0.571355,639.5,0.750227,1103,2.216918,1375,8,0.403781,1279,0.587509,3310,0.058006,0.024864,0.116012,7722
nusmv.queue.B-d4-shuffled,1,0.333323,0.571421,5362,0.750024,10396,2.164193,10970,42.878049,0.392343,10724,0.547461,31189,0.084549,0.036236,0.169098,72773
nusmv.reactor^1.C-d4-shuffled,1,0.333321,0.57142,4773,0.750027,9189,2.139437,9830,37.633803,0.387041,9546,0.545644,27568,0.096924,0.04154,0.193848,64324
nusmv.reactor^2.C-d4-shuffled,1,0.333321,0.57142,4810,0.750027,9258,2.141458,9908,37,0.387474,9620,0.546189,27775,0.095914,0.041107,0.191827,64807
nusmv.reactor^5.C-f4-shuffled,1,0.333321,0.57142,4692,0.750028,9027,2.142013,9668,36.478873,0.387593,9384,0.546485,27082,0.095635,0.040987,0.191271,63190
nusmv.syncarb10^2.B-f2,1,0.333211,0.571339,479.5,0.750275,909,2.217009,999,15.8,0.403834,959,0.569307,2728,0.057918,0.024827,0.115836,6364
nusmv.syncarb10^2.B-f3,1,0.333248,0.571366,682.5,0.750192,1305,2.217058,1415,18.16,0.403787,1365,0.566538,3916,0.057967,0.024847,0.115935,9136
nusmv.syncarb10^2.B-f4,1,0.333268,0.571381,885.5,0.750147,1701,2.217085,1831,19.733333,0.403762,1771,0.565039,5104,0.057994,0.024857,0.115987,11908
nusmv.syncarb5^2.B-f4-shuffled,1,0.333153,0.571296,325.5,0.750406,616,2.174689,681,19.466667,0.394853,651,0.562212,1849,0.078962,0.033851,0.157923,4313
nusmv.tcas^2.B-f2-shuffled,1,0.333321,0.57142,4734,0.750028,9028,2.181983,9766,27.503356,0.396158,9468,0.555962,27085,0.075651,0.032422,0.151301,63197
nusmv.tcas^4.B-f3-shuffled,1,0.333326,0.571423,7602.5,0.750017,14623,2.173649,15645,31.836364,0.394365,15205,0.552757,43870,0.079827,0.034212,0.159654,102362
nusmv.tcas-t^5.B-f2-shuffled,1,0.333322,0.57142,5018.5,0.750026,9595,2.178698,10337,29.666667,0.395453,10037,0.554382,28786,0.077295,0.033127,0.154589,67166
nusmv.tcas-t^6.B-f3-shuffled,1,0.333326,0.571423,7947,0.750016,15310,2.175807,16336,32.733032,0.394827,15894,0.552626,45931,0.078749,0.03375,0.157497,107171
par16-1-c-00-shuffled,1,0.194289,0.593912,1106.5,0.683752,1143,1.784804,2530,25.154574,0.277283,2213,0.511607,5883,0.317185,0.146407,0.677715,14487
par8-1-c-50-shuffled,1,0.208914,0.595265,189,0.679924,225,1.762303,442,23.84375,0.26118,378,0.528629,1077,0.354689,0.143179,0.708449,2661
par8-2-90-shuffled,1,0.184907,0.592299,763,0.688337,789,1.728381,1876,17.662857,0.260462,1526,0.546081,4267,0.361144,0.148099,0.724397,10466
par8-2-c-50-shuffled,1,0.210664,0.595474,200,0.679335,241,1.762238,468,23.882353,0.260962,400,0.528734,1144,0.354895,0.143564,0.70979,2828
par8-3-c-00-shuffled,1,0.194224,0.593722,260.5,0.684289,269,1.783394,596,25.04,0.274861,521,0.514427,1385,0.323466,0.144031,0.677978,3409
par8-3-c-90-shuffled,1,0.226622,0.597218,194.5,0.674432,269,1.747262,464,23.28,0.250763,389,0.540343,1187,0.377422,0.144214,0.735468,2947
par8-4-90-shuffled,1,0.184013,0.5922,765,0.68862,785,1.728786,1880,17.634286,0.260396,1530,0.546311,4266,0.361463,0.147596,0.723394,10461
par8-4-c-90-shuffled,1,0.225071,0.597015,172.5,0.675,237,1.745489,412,23.134328,0.249904,345,0.541573,1053,0.379867,0.143513,0.735992,2613
par8-5-c-90-shuffled,1,0.227773,0.597341,192.5,0.674087,269,1.745978,460,23.226667,0.249915,385,0.54139,1181,0.37934,0.144221,0.737511,2933
Qq2k3k3v100v100m1000s10,1,1,0.497167,100,1.011398,1000,3,200,30,0.251,100,0.498,1000,1.511,0.248167,3,6000
Qq2k3k3v100v100m1000s1,1,1,0.498833,100,1.004678,1000,3,200,30,0.2545,100,0.491,1000,1.48,0.253333,3,6000
Qq2k3k3v100v100m1000s2,1,1,0.5025,100,0.99005,1000,3,200,30,0.249667,100,0.500667,1000,1.487,0.252167,3,6000
Qq2k3k3v100v100m1000s3,1,1,0.496667,100,1.013423,1000,3,200,30,0.255333,100,0.489333,1000,1.488,0.252,3,6000
Qq2k3k3v100v100m1000s4,1,1,0.505167,100,0.979545,1000,3,200,30,0.243667,100,0.512667,1000,1.507,0.248833,3,6000
Qq2k3k3v100v100m1000s5,1,1,0.505333,100,0.978892,1000,3,200,30,0.247667,100,0.504667,1000,1.482,0.253,3,6000
Qq2k3k3v100v100m1000s6,1,1,0.492333,100,1.031144,1000,3,200,30,0.251,100,0.498,1000,1.54,0.243333,3,6000
Qq2k3k3v100v100m1000s7,1,1,0.504667,100,0.981506,1000,3,200,30,0.249667,100,0.500667,1000,1.474,0.254333,3,6000
Qq2k3k3v100v100m1000s8,1,1,0.492333,100,1.031144,1000,3,200,30,0.253167,100,0.493667,1000,1.527,0.2455,3,6000
Qq2k3k3v100v100m1000s9,1,1,0.505,100,0.980198,1000,3,200,30,0.2505,100,0.499,1000,1.467,0.2555,3,6000
Qq2k3k3v100v100m1200s10,1,1,0.501667,100,0.993355,1200,3,200,36,0.247917,100,0.504167,1200,1.5025,0.249583,3,7200
Qq2k3k3v100v100m1200s1,1,1,0.496667,100,1.013423,1200,3,200,36,0.254583,100,0.490833,1200,1.4925,0.25125,3,7200
Qq2k3k3v100v100m1200s2,1,1,0.502917,100,0.988401,1200,3,200,36,0.250972,100,0.498056,1200,1.476667,0.253889,3,7200
Qq2k3k3v100v100m1200s3,1,1,0.496944,100,1.012297,1200,3,200,36,0.255556,100,0.488889,1200,1.485,0.2525,3,7200
Qq2k3k3v100v100m1200s4,1,1,0.50625,100,0.975309,1200,3,200,36,0.2425,100,0.515,1200,1.5075,0.24875,3,7200
Qq2k3k3v100v100m1200s5,1,1,0.505556,100,0.978022,1200,3,200,36,0.245833,100,0.508333,1200,1.491667,0.251389,3,7200
Qq2k3k3v100v100m1200s6,1,1,0.494167,100,1.023609,1200,3,200,36,0.25125,100,0.4975,1200,1.5275,0.245417,3,7200
Qq2k3k3v100v100m1200s7,1,1,0.499444,100,1.002225,1200,3,200,36,0.250417,100,0.499167,1200,1.500833,0.249861,3,7200
Qq2k3k3v100v100m1200s8,1,1,0.486528,100,1.055381,1200,3,200,36,0.257361,100,0.485278,1200,1.536667,0.243889,3,7200
Qq2k3k3v100v100m1200s9,1,1,0.503889,100,0.984564,1200,3,200,36,0.252917,100,0.494167,1200,1.459167,0.256806,3,7200
Qq2k3k3v100v100m1400s10,1,1,0.500476,100,0.998097,1400,3,200,42,0.247143,100,0.505714,1400,1.514286,0.247619,3,8400
Qq2k3k3v100v100m1400s1,1,1,0.501667,100,0.993355,1400,3,200,42,0.253571,100,0.492857,1400,1.468571,0.255238,3,8400
Qq2k3k3v100v100m1400s2,1,1,0.504286,100,0.983003,1400,3,200,42,0.251429,100,0.497143,1400,1.465714,0.255714,3,8400
Qq2k3k3v100v100m1400s3,1,1,0.497857,100,1.008608,1400,3,200,42,0.253929,100,0.492143,1400,1.489286,0.251786,3,8400
Qq2k3k3v100v100m1400s4,1,1,0.506667,100,0.973684,1400,3,200,42,0.244405,100,0.51119,1400,1.493571,0.251071,3,8400
Qq2k3k3v100v100m1400s5,1,1,0.500238,100,0.999048,1400,3,200,42,0.247619,100,0.504762,1400,1.512857,0.247857,3,8400
Qq2k3k3v100v100m1400s6,1,1,0.496071,100,1.015839,1400,3,200,42,0.249881,100,0.500238,1400,1.524286,0.245952,3,8400
Qq2k3k3v100v100m1400s7,1,1,0.497024,100,1.011976,1400,3,200,42,0.253214,100,0.493571,1400,1.498571,0.250238,3,8400
Qq2k3k3v100v100m1400s8,1,1,0.492381,100,1.030948,1400,3,200,42,0.254881,100,0.490238,1400,1.516429,0.247262,3,8400
Qq2k3k3v100v100m1400s9,1,1,0.503929,100,0.984408,1400,3,200,42,0.254167,100,0.491667,1400,1.451429,0.258095,3,8400
Qq2k3k3v100v100m1600s10,1,1,0.5,100,1,1600,3,200,48,0.248854,100,0.502292,1600,1.506875,0.248854,3,9600
Qq2k3k3v100v100m1600s1,1,1,0.500625,100,0.997503,1600,3,200,48,0.252917,100,0.494167,1600,1.47875,0.253542,3,9600
Qq2k3k3v100v100m1600s2,1,1,0.50625,100,0.975309,1600,3,200,48,0.250937,100,0.498125,1600,1.456875,0.257188,3,9600
Qq2k3k3v100v100m1600s3,1,1,0.497604,100,1.009629,1600,3,200,48,0.253437,100,0.493125,1600,1.49375,0.251042,3,9600
Qq2k3k3v100v100m1600s4,1,1,0.504792,100,0.981015,1600,3,200,48,0.245208,100,0.509583,1600,1.5,0.25,3,9600
Qq2k3k3v100v100m1600s5,1,1,0.498438,100,1.00627,1600,3,200,48,0.249583,100,0.500833,1600,1.511875,0.248021,3,9600
Qq2k3k3v100v100m1600s6,1,1,0.494583,100,1.021904,1600,3,200,48,0.252292,100,0.495417,1600,1.51875,0.246875,3,9600
Qq2k3k3v100v100m1600s7,1,1,0.495833,100,1.016807,1600,3,200,48,0.253125,100,0.49375,1600,1.50625,0.248958,3,9600
Qq2k3k3v100v100m1600s8,1,1,0.490417,100,1.039082,1600,3,200,48,0.256667,100,0.486667,1600,1.5175,0.247083,3,9600
Qq2k3k3v100v100m1600s9,1,1,0.502604,100,0.989637,1600,3,200,48,0.25375,100,0.4925,1600,1.461875,0.256354,3,9600
Qq2k3k3v100v100m1800s10,1,1,0.501389,100,0.99446,1800,3,200,54,0.247685,100,0.50463,1800,1.505556,0.249074,3,10800
Qq2k3k3v100v100m1800s1,1,1,0.4975,100,1.01005,1800,3,200,54,0.253889,100,0.492222,1800,1.491667,0.251389,3,10800
Qq2k3k3v100v100m1800s2,1,1,0.505,100,0.980198,1800,3,200,54,0.252037,100,0.495926,1800,1.457778,0.257037,3,10800
Qq2k3k3v100v100m1800s3,1,1,0.498333,100,1.006689,1800,3,200,54,0.2525,100,0.495,1800,1.495,0.250833,3,10800
Qq2k3k3v100v100m1800s4,1,1,0.502778,100,0.98895,1800,3,200,54,0.245833,100,0.508333,1800,1.508333,0.248611,3,10800
Qq2k3k3v100v100m1800s5,1,1,0.503056,100,0.987852,1800,3,200,54,0.24713,100,0.505741,1800,1.498889,0.250185,3,10800
Qq2k3k3v100v100m1800s6,1,1,0.493981,100,1.024367,1800,3,200,54,0.251111,100,0.497778,1800,1.529444,0.245093,3,10800
Qq2k3k3v100v100m1800s7,1,1,0.495,100,1.020202,1800,3,200,54,0.254907,100,0.490185,1800,1.500556,0.249907,3,10800
Qq2k3k3v100v100m1800s8,1,1,0.491574,100,1.034281,1800,3,200,54,0.256111,100,0.487778,1800,1.513889,0.247685,3,10800
Qq2k3k3v100v100m1800s9,1,1,0.504074,100,0.983835,1800,3,200,54,0.252222,100,0.495556,1800,1.462222,0.256296,3,10800
Qq2k3k3v100v100m2000s10,1,1,0.502333,100,0.99071,2000,3,200,60,0.248333,100,0.503333,2000,1.496,0.250667,3,12000
Qq2k3k3v100v100m2000s1,1,1,0.49825,100,1.007025,2000,3,200,60,0.253167,100,0.493667,2000,1.4915,0.251417,3,12000
Qq2k3k3v100v100m2000s2,1,1,0.504667,100,0.981506,2000,3,200,60,0.251833,100,0.496333,2000,1.461,0.2565,3,12000
Qq2k3k3v100v100m2000s3,1,1,0.500417,100,0.998335,2000,3,200,60,0.252417,100,0.495167,2000,1.483,0.252833,3,12000
Qq2k3k3v100v100m2000s4,1,1,0.504333,100,0.982816,2000,3,200,60,0.245167,100,0.509667,2000,1.503,0.2495,3,12000
Qq2k3k3v100v100m2000s5,1,1,0.501083,100,0.995676,2000,3,200,60,0.248167,100,0.503667,2000,1.5045,0.24925,3,12000
Qq2k3k3v100v100m2000s6,1,1,0.492583,100,1.030113,2000,3,200,60,0.252833,100,0.494333,2000,1.5275,0.245417,3,12000
Qq2k3k3v100v100m2000s7,1,1,0.496583,100,1.013761,2000,3,200,60,0.254167,100,0.491667,2000,1.4955,0.25075,3,12000
Qq2k3k3v100v100m2000s8,1,1,0.492083,100,1.032176,2000,3,200,60,0.256083,100,0.487833,2000,1.511,0.248167,3,12000
Qq2k3k3v100v100m2000s9,1,1,0.50175,100,0.993024,2000,3,200,60,0.252667,100,0.494667,2000,1.4735,0.254417,3,12000
Qq2k3k3v100v100m400s10,1,1,0.502083,100,0.991701,400,3,200,12,0.247917,100,0.504167,400,1.5,0.25,3,2400
Qq2k3k3v100v100m400s1,1,1,0.4925,100,1.030457,400,3,200,12,0.260417,100,0.479167,400,1.4825,0.252917,3,2400
Qq2k3k3v100v100m400s2,1,1,0.495833,100,1.016807,400,3,200,12,0.253333,100,0.493333,400,1.505,0.249167,3,2400
Qq2k3k3v100v100m400s3,1,1,0.492917,100,1.02874,400,3,200,12,0.258333,100,0.483333,400,1.4925,0.25125,3,2400
Qq2k3k3v100v100m400s4,1,1,0.514583,100,0.94332,400,3,200,12,0.235833,100,0.528333,400,1.4975,0.250417,3,2400
Qq2k3k3v100v100m400s5,1,1,0.507917,100,0.968827,400,3,200,12,0.245,100,0.51,400,1.4825,0.252917,3,2400
Qq2k3k3v100v100m400s6,1,1,0.490833,100,1.037351,400,3,200,12,0.25,100,0.5,400,1.555,0.240833,3,2400
Qq2k3k3v100v100m400s7,1,1,0.500833,100,0.996672,400,3,200,12,0.252083,100,0.495833,400,1.4825,0.252917,3,2400
Qq2k3k3v100v100m400s8,1,1,0.504167,100,0.983471,400,3,200,12,0.243333,100,0.513333,400,1.515,0.2475,3,2400
Qq2k3k3v100v100m400s9,1,1,0.503333,100,0.986755,400,3,200,12,0.245417,100,0.509167,400,1.5075,0.24875,3,2400
Qq2k3k3v100v100m600s10,1,1,0.499444,100,1.002225,600,3,200,18,0.249722,100,0.500556,600,1.505,0.249167,3,3600
Qq2k3k3v100v100m600s1,1,1,0.501111,100,0.995565,600,3,200,18,0.2525,100,0.495,600,1.478333,0.253611,3,3600
Qq2k3k3v100v100m600s2,1,1,0.509167,100,0.963993,600,3,200,18,0.246111,100,0.507778,600,1.468333,0.255278,3,3600
Qq2k3k3v100v100m600s3,1,1,0.496389,100,1.01455,600,3,200,18,0.251111,100,0.497778,600,1.515,0.2475,3,3600
Qq2k3k3v100v100m600s4,1,1,0.506389,100,0.974767,600,3,200,18,0.241944,100,0.516111,600,1.51,0.248333,3,3600
Qq2k3k3v100v100m600s5,1,1,0.501111,100,0.995565,600,3,200,18,0.247222,100,0.505556,600,1.51,0.248333,3,3600
Qq2k3k3v100v100m600s6,1,1,0.4925,100,1.030457,600,3,200,18,0.248611,100,0.502778,600,1.553333,0.241111,3,3600
Qq2k3k3v100v100m600s7,1,1,0.501944,100,0.992252,600,3,200,18,0.250556,100,0.498889,600,1.485,0.2525,3,3600
Qq2k3k3v100v100m600s8,1,1,0.494722,100,1.021336,600,3,200,18,0.249444,100,0.501111,600,1.535,0.244167,3,3600
