@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333,300.490566
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333,287.964286
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333,289.343891
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.366667,0.717282,0.566667,0.5,287.820628
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.366667,0.724257,0.633333,0.5,287.128889
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.366667,0.730754,0.566667,0.466667,291.307339
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.4,0.737113,0.533333,0.5,289.678733
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5,293.73516
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.366667,0.720831,0.566667,0.466667,295.022936
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333,285.568889
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.366667,0.724927,0.533333,0.516667,290.036036
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.4,0.725763,0.633333,0.5,281.707424
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.366667,0.72382,0.533333,0.5,284.436123
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.366667,0.735281,0.633333,0.5,280.539474
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333,290.41629
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.366667,0.729527,0.566667,0.483333,288.591928
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5,287.049327
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5,284.876652
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667,286.278761
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5,283.583333
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333,288.910314
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.366667,0.724702,0.566667,0.516667,289.251121
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.4,0.731654,0.466667,0.5,289.758929
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.366667,0.718967,0.6,0.5,284.559471
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.4,0.718374,0.6,0.516667,284.078261
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333,297.698113
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333,288.602679
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333,290.859729
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.366667,0.712212,0.566667,0.5,288.38565
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.366667,0.735562,0.566667,0.466667,292.550459
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.4,0.734771,0.533333,0.5,290.285068
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5,295.657534
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.366667,0.718287,0.566667,0.466667,295.885321
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333,284.253333
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.366667,0.722469,0.533333,0.516667,291.554054
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.4,0.728114,0.633333,0.5,282.873362
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.366667,0.72621,0.533333,0.5,284.779736
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.366667,0.737546,0.633333,0.5,280.921053
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333,291.171946
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5,288.273543
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5,286.440529
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667,287.49115
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5,284.846491
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333,287.860987
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.802372
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.498024
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,246.869565
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.090909
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.324111
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.043478
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,246.70751
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,249.284585
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.458498
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.067194
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525,201.869565
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,201.676329
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.5,200.275362
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525,199.089372
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,201.543478
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0.425,0.686658,0.6,0.5,203.118357
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0.4,0.686658,0.65,0.525,198.538647
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0.4,0.686658,0.75,0.525,201.060386
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525,201.869565
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.5125,199.140097
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0.425,0.686658,0.625,0.525,201.652174
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.5125,199.838164
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525,201.263285
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525,198.695652
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.525,199.135266
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0.4,0.686658,0.5,0.5,198.408213
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5,200.422705
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,199.565217
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,199.971014
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5,200.966184
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,199.797101
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5,200.115942
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,199.618357
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5,199.690821
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0.375,0.686658,0.525,0.5375,201.152174
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,198.004831
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5125,199.533816
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525,200.557971
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0.375,0.686658,0.475,0.525,200.115942
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,201.091787
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0.425,0.686658,0.55,0.5125,203.101449
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,203.350242
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525,202.101449
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.4,0.686658,0.65,0.5125,202.289855
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5,199.874396
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.375,0.686658,0.55,0.5375,200.231884
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.425,0.686658,0.65,0.5,199.272947
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525,199.649758
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.375,0.686658,0.625,0.525,201.152174
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.325,353.884
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3,348.244
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,356.552
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,348.748
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3125,349.16
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.225,0.697768,0.325,0.3125,350.076
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,348.456
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125,350.024
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3,350.596
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125,348.864
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,349.248
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,350.56
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,349.736
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3125,348.48
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.325,349.264
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.2,0.697768,0.325,0.3,346.86
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3125,352.792
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3,350.864
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.325,351.308
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3125,353.7
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3125,350.444
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3,352.804
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.2,0.697768,0.325,0.3,348.928
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3125,351.556
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3,351.072
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3,351.268
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3,349.3
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3,347.992
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3,350.384
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,350.532
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.325,351.652
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3,349.024
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.2,0.697768,0.425,0.3,349.62
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3,350.572
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3,350.268
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3,348.84
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3,350.444
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325,353.564
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3125,350.744
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125,350.568
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,900.011905
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,897.880952
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.1,0.734779,0.125,0.1,900.059524
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1,899.488095
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,899.25
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.075,0.734779,0.225,0.1,901.607143
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,898.75
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,899.464286
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,899.916667
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,898.52381
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,899.845238
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,901.583333
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,897.77381
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,900.904762
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,899.869048
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,902.27381
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,899.690476
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,900.785714
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,900.059524
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,901.714286
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1,900.297619
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,900.666667
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,900.416667
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,899.75
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,899.178571
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,897.095238
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,899.154762
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,898.678571
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1,899.928571
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,898.892857
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,900.345238
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,900.166667
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.075,0.734779,0.225,0.1,897.845238
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,900.083333
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,901.202381
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1,899.988095
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,899.095238
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.125,898.72619
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1,901.154762
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1,899.702381
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.3,0.715085,0.5,0.425,284.745562
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.325,0.714586,0.5,0.425,280.312865
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.3,0.715725,0.525,0.425,287.522523
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.325,0.703886,0.5,0.45,277.956897
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.3,0.718812,0.525,0.4,283.522388
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.325,0.710798,0.5,0.425,278.052023
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.325,0.719225,0.475,0.4125,285.963855
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.325,0.724046,0.55,0.4,285.744745
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.325,0.718272,0.475,0.425,282.778761
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.3,0.729689,0.475,0.425,281.37574
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.325,0.724499,0.525,0.4,288.6
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.325,0.716117,0.475,0.4,287.606061
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.325,0.715725,0.45,0.425,285.675676
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.325,0.707775,0.45,0.425,279.241983
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.3,0.713654,0.525,0.425,283.5625
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.325,0.706941,0.425,0.425,275.709402
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.325,0.711487,0.5,0.425,281.555882
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.3,0.713287,0.575,0.425,282.737463
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.325,0.713166,0.55,0.425,282.102941
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.325,0.714096,0.475,0.425,277.216763
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.325,0.713855,0.5,0.45,276.655172
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.35,0.710573,0.5,0.4125,276.442529
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.3,0.723896,0.475,0.4,285.341317
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.325,0.717411,0.45,0.4125,287.084084
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.325,0.712926,0.525,0.425,282.263158
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.3,0.715085,0.5,0.425,282.674556
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.325,0.714586,0.5,0.425,279.561404
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.3,0.715725,0.525,0.425,288.276276
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.325,0.703886,0.5,0.45,276.140805
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.3,0.718812,0.525,0.4,283.907463
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.325,0.719225,0.475,0.4125,285.927711
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.325,0.724046,0.55,0.4,285.36036
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.325,0.718272,0.475,0.425,281.569322
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.3,0.729689,0.475,0.425,281.532544
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.325,0.724499,0.525,0.4,286.478788
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.325,0.716117,0.475,0.4,288.872727
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.325,0.715725,0.45,0.425,284.990991
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.325,0.707775,0.45,0.425,279.956268
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.3,0.713654,0.525,0.425,285.136905
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.325,0.706941,0.425,0.425,275.740741
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.3,0.713287,0.575,0.425,282.053097
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.325,0.713166,0.55,0.425,282.888235
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.325,0.714096,0.475,0.425,277.260116
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.325,0.713855,0.5,0.45,276.33046
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.35,0.710573,0.5,0.4125,277.12931
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.15,0.849132,0.3,0.225,503.216667
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.15,0.851123,0.275,0.225,498.483333
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.15,0.851123,0.325,0.225,499.366667
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.15,0.850643,0.275,0.225,502.538889
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.15,0.849506,0.35,0.2,501.233333
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.15,0.851212,0.275,0.225,498.194444
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.175,0.847799,0.325,0.225,497.494444
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.175,0.851212,0.3,0.225,498.116667
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.175,0.850146,0.275,0.225,497.9
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.175,0.850839,0.275,0.225,500.972222
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.15,0.850146,0.3,0.225,498.561111
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.175,0.850146,0.375,0.225,496.605556
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225,498.077778
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.15,0.850412,0.3,0.225,502.972222
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.175,0.851212,0.275,0.225,501.627778
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.15,0.850412,0.275,0.225,498.383333
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.225,502.561111
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.15,0.851123,0.325,0.225,501.433333
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.15,0.850999,0.275,0.225,498.616667
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.15,0.843445,0.325,0.2375,505.561111
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.15,0.850643,0.3,0.225,498.283333
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.15,0.850643,0.325,0.225,498.927778
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225,499.516667
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.175,0.850146,0.325,0.225,500.683333
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225,501.727778
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.15,0.850643,0.275,0.225,498.972222
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.2,498.355556
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.15,0.848279,0.25,0.2125,496.533333
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.15,0.851212,0.25,0.2,499.588889
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225,502.222222
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.15,0.850146,0.275,0.225,498.4
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.15,0.850839,0.35,0.2125,502.077778
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.15,0.850999,0.3,0.225,497.955556
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.15,0.851123,0.375,0.225,503.044444
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225,499.261111
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225,501.927778
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.2375,498.905556
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.175,0.847284,0.325,0.225,503.6
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.15,0.850643,0.25,0.225,498.322222
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.15,0.850839,0.275,0.225,500.088889
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.422222
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.1625,647.548148
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,647.177778
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,649.718519
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,648.8
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,650.725926
