@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
normalized-gp10-01-1093.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-fapp27-2550-6.xml.mzn_AND_NODATA,1,0.819156,1.220769,2.680004,3.366567
normalized-gp10-03-1080.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-03-1081.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-04-1076.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-fapp34-0750-3.xml.mzn_AND_NODATA,1,0.818071,1.222388,2.742562,3.490396
normalized-gp10-04-1077.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-05-1070.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-05-1071.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-02-1096.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-fischer-6-7-fair.xml.mzn_AND_NODATA,1,1.053127,0.949553,2.683287,4.978201
normalized-gp10-06-1071.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-frb35-17-1_ext.xml.mzn_AND_NODATA,1,0.026484,37.75873,75.51746,75.51746
normalized-fapp27-2550-2.xml.mzn_AND_NODATA,1,0.819145,1.220785,2.680031,3.36658
normalized-gp10-07-1078.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-07-1079.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-frb35-17-4_ext.xml.mzn_AND_NODATA,1,0.026505,37.728571,75.457143,75.457143
normalized-gp10-08-1093.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-fapp27-2550-9.xml.mzn_AND_NODATA,1,0.819415,1.220383,2.67935,3.366253
normalized-gp10-09-1111.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-graceful--K4-P2.xml.mzn_AND_NODATA,1,0.222222,4.5,9.4,9.8
normalized-graceful--K5-P2.xml.mzn_AND_NODATA,1,0.151899,6.583333,13.583333,14
normalized-fischer-5-9-fair.xml.mzn_AND_NODATA,1,1.053365,0.949338,2.682398,4.975733
normalized-graceful--K6-P2.xml.mzn_AND_NODATA,1,0.109375,9.142857,18.714286,19.142857
normalized-graph12-w1.xml.mzn_AND_NODATA,1,0.885753,1.128983,2.306525,3.2261
normalized-gp10-10-1092.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-08-1092.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-graph13-w1.xml.mzn_AND_NODATA,1,0.881776,1.134075,2.298888,3.19555
normalized-fapp27-2550-8.xml.mzn_AND_NODATA,1,0.819263,1.220609,2.679732,3.366436
normalized-frb35-17-3-mgd_ext.xml.mzn_AND_NODATA,1,0.029035,34.44127,68.88254,68.88254
normalized-gp10-02-1097.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-gp10-10-1091.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-fapp27-2550-3.xml.mzn_AND_NODATA,1,0.819145,1.220785,2.680031,3.36658
normalized-graph10.xml.mzn_AND_NODATA,1,0.959972,1.041697,2.437454,3.749816
normalized-graph3.xml.mzn_AND_NODATA,1,0.959481,1.04223,2.436655,3.746622
normalized-graph2-f24.xml.mzn_AND_NODATA,1,0.9591,1.042644,2.436034,3.744136
normalized-fapp27-2550-4.xml.mzn_AND_NODATA,1,0.819145,1.220785,2.680031,3.36658
normalized-fapp34-0750-4.xml.mzn_AND_NODATA,1,0.818112,1.222327,2.742463,3.490356
normalized-graph11.xml.mzn_AND_NODATA,1,0.958506,1.04329,2.435065,3.74026
normalized-graph2-f25.xml.mzn_AND_NODATA,1,0.9591,1.042644,2.436034,3.744136
normalized-fapp34-0750-2.xml.mzn_AND_NODATA,1,0.818071,1.222388,2.742562,3.490396
normalized-graph12.xml.mzn_AND_NODATA,1,0.960982,1.040602,2.439097,3.756389
normalized-gp10-09-1112.xml.mzn_AND_NODATA,1,0.678929,1.472909,3.892688,5.786428
normalized-frb35-17-3_ext.xml.mzn_AND_NODATA,1,0.026392,37.890476,75.780952,75.780952
normalized-graph6.xml.mzn_AND_NODATA,1,0.957806,1.044053,2.433921,3.735683
normalized-graph4.xml.mzn_AND_NODATA,1,0.959083,1.042662,2.436007,3.744027
normalized-graph7.xml.mzn_AND_NODATA,1,0.957806,1.044053,2.433921,3.735683
normalized-fapp34-0750-6.xml.mzn_AND_NODATA,1,0.818166,1.222245,2.742332,3.490303
normalized-fapp34-0750-10.xml.mzn_AND_NODATA,1,0.818343,1.221981,2.741905,3.49013
normalized-haystacks-05.xml.mzn_AND_NODATA,1,0.72,1.388889,3.486111,4.694444
normalized-haystacks-06.xml.mzn_AND_NODATA,1,0.735135,1.360294,3.492647,4.926471
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,0.026485,37.757143,75.514286,75.514286
normalized-haystacks-08.xml.mzn_AND_NODATA,1,0.707865,1.412698,3.644444,5.244444
normalized-graph5.xml.mzn_AND_NODATA,1,0.959481,1.04223,2.436655,3.746622
normalized-haystacks-10.xml.mzn_AND_NODATA,1,0.737297,1.356305,3.579179,5.363636
normalized-fapp27-2550-5.xml.mzn_AND_NODATA,1,0.819145,1.220785,2.680031,3.36658
normalized-graph8-f11.xml.mzn_AND_NODATA,1,0.958506,1.04329,2.435065,3.74026
normalized-graph14-f27.xml.mzn_AND_NODATA,1,0.955063,1.047052,2.429423,3.717691
normalized-haystacks-12.xml.mzn_AND_NODATA,1,0.730554,1.368825,3.624361,5.487223
normalized-hanoi4.xml.mzn_AND_NODATA,1,0.402692,2.483287,6.254875,9.891365
normalized-graph14-f28.xml.mzn_AND_NODATA,1,0.955063,1.047052,2.429423,3.717691
normalized-haystacks-13.xml.mzn_AND_NODATA,1,0.727761,1.374077,3.642713,5.536602
normalized-haystacks-07.xml.mzn_AND_NODATA,1,0.704467,1.419512,3.629268,5.121951
normalized-frb35-17-5_ext.xml.mzn_AND_NODATA,1,0.026189,38.184127,76.368254,76.368254
normalized-graph13.xml.mzn_AND_NODATA,1,0.960042,1.041621,2.437568,3.750273
normalized-fapp32-0550-5.xml.mzn_AND_NODATA,1,0.817869,1.22269,2.754797,3.516771
normalized-haystacks-09.xml.mzn_AND_NODATA,1,0.728788,1.372141,3.592516,5.305613
normalized-haystacks-11.xml.mzn_AND_NODATA,1,0.726083,1.377252,3.629505,5.445946
normalized-haystacks-16.xml.mzn_AND_NODATA,1,0.72628,1.376879,3.667502,5.638511
normalized-graph9-f10.xml.mzn_AND_NODATA,1,0.959853,1.041826,2.43726,3.749041
normalized-haystacks-18.xml.mzn_AND_NODATA,1,0.735225,1.360127,3.645248,5.66235
normalized-haystacks-17.xml.mzn_AND_NODATA,1,0.728996,1.371749,3.662825,5.656619
normalized-haystacks-14.xml.mzn_AND_NODATA,1,0.720802,1.387343,3.67485,5.590835
normalized-graph9.xml.mzn_AND_NODATA,1,0.959853,1.041826,2.43726,3.749041
normalized-graph8-f10.xml.mzn_AND_NODATA,1,0.958506,1.04329,2.435065,3.74026
normalized-graph9-f9.xml.mzn_AND_NODATA,1,0.959853,1.041826,2.43726,3.749041
normalized-hanoi5.xml.mzn_AND_NODATA,1,0.329916,3.031072,7.614448,12.003625
normalized-haystacks-20.xml.mzn_AND_NODATA,1,0.736417,1.357926,3.648443,5.696745
normalized-haystacks-15.xml.mzn_AND_NODATA,1,0.722417,1.384243,3.675616,5.619718
normalized-haystacks-19.xml.mzn_AND_NODATA,1,0.735872,1.358932,3.646864,5.680397
normalized-fischer-7-6-fair.xml.mzn_AND_NODATA,1,1.052888,0.949768,2.684293,4.981132
normalized-haystacks-22.xml.mzn_AND_NODATA,1,0.72994,1.369976,3.677502,5.746156
normalized-fapp34-0750-5.xml.mzn_AND_NODATA,1,0.818153,1.222266,2.742365,3.490316
normalized-haystacks-23.xml.mzn_AND_NODATA,1,0.731248,1.367524,3.675479,5.75608
normalized-haystacks-24.xml.mzn_AND_NODATA,1,0.733062,1.364141,3.67143,5.763339
normalized-fischer-9-4-fair.xml.mzn_AND_NODATA,1,1.052642,0.949991,2.68452,4.98037
normalized-haystacks-25.xml.mzn_AND_NODATA,1,0.738558,1.353989,3.65416,5.758753
normalized-fischer-5-10-fair.xml.mzn_AND_NODATA,1,1.053302,0.949395,2.682918,4.977651
normalized-haystacks-26.xml.mzn_AND_NODATA,1,0.739125,1.352951,3.654197,5.767612
normalized-haystacks-27.xml.mzn_AND_NODATA,1,0.738134,1.354768,3.659585,5.780304
normalized-fischer-8-5-fair.xml.mzn_AND_NODATA,1,1.052722,0.949919,2.684761,4.982077
normalized-haystacks-28.xml.mzn_AND_NODATA,1,0.739528,1.352214,3.656413,5.785234
normalized-frb40-19-1-mgd_ext.xml.mzn_AND_NODATA,1,0.02575,38.835,77.67,77.67
normalized-fapp32-0550-7.xml.mzn_AND_NODATA,1,0.817931,1.222597,2.754648,3.516713
normalized-hole-08_ext.xml.mzn_AND_NODATA,1,0.489796,2.041667,4.333333,6.333333
normalized-frb40-19-2-mgd_ext.xml.mzn_AND_NODATA,1,0.02522,39.65125,79.3025,79.3025
normalized-hole-09_ext.xml.mzn_AND_NODATA,1,0.453782,2.203704,4.666667,7
normalized-hole-10_ext.xml.mzn_AND_NODATA,1,0.422535,2.366667,5,7.666667
normalized-fischer-6-8-fair.xml.mzn_AND_NODATA,1,1.053031,0.94964,2.684091,4.981179
normalized-homer-10.xml.mzn_AND_NODATA,1,0.344595,2.901961,5.803922,5.803922
normalized-fapp34-0750-8.xml.mzn_AND_NODATA,1,0.818166,1.222245,2.742332,3.490303
normalized-homer-11.xml.mzn_AND_NODATA,1,0.344595,2.901961,5.803922,5.803922
normalized-frb40-19-3-mgd_ext.xml.mzn_AND_NODATA,1,0.024627,40.60625,81.2125,81.2125
normalized-homer-12.xml.mzn_AND_NODATA,1,0.344595,2.901961,5.803922,5.803922
normalized-huck-10.xml.mzn_AND_NODATA,1,0.245847,4.067568,8.135135,8.135135
normalized-haystacks-29.xml.mzn_AND_NODATA,1,0.739044,1.353099,3.659754,5.795144
normalized-huck-9.xml.mzn_AND_NODATA,1,0.245847,4.067568,8.135135,8.135135
normalized-homer-8.xml.mzn_AND_NODATA,1,0.344595,2.901961,5.803922,5.803922
normalized-huck-8.xml.mzn_AND_NODATA,1,0.245847,4.067568,8.135135,8.135135
normalized-fischer-9-5-fair.xml.mzn_AND_NODATA,1,1.052413,0.950198,2.686512,4.987835
normalized-fapp34-0750-7.xml.mzn_AND_NODATA,1,0.818166,1.222245,2.742332,3.490303
normalized-fischer-8-6-fair.xml.mzn_AND_NODATA,1,1.05256,0.950065,2.686154,4.987281
normalized-fapp32-0550-9.xml.mzn_AND_NODATA,1,0.818031,1.222448,2.754409,3.516621
normalized-haystacks-30.xml.mzn_AND_NODATA,1,0.738103,1.354824,3.664616,5.805915
normalized-ii-16b2.xml.mzn_AND_NODATA,1,0.125167,7.989312,20.414498,18.254647
normalized-frb40-19-4-mgd_ext.xml.mzn_AND_NODATA,1,0.02368,42.23,84.46,84.46
normalized-ii-32b2.xml.mzn_AND_NODATA,1,0.185172,5.400383,24.12069,32.896552
normalized-ii-16a1.xml.mzn_AND_NODATA,1,0.157008,6.369091,14.445455,21.236364
normalized-fischer-7-7-fair.xml.mzn_AND_NODATA,1,1.052766,0.949878,2.685328,4.984985
normalized-fischer-10-6-fair.xml.mzn_AND_NODATA,1,1.051969,0.950598,2.689499,4.998275
normalized-ii-16c1.xml.mzn_AND_NODATA,1,0.175098,5.711076,16.386076,22.436709
normalized-ii-16a2.xml.mzn_AND_NODATA,1,0.128763,7.76623,17.529963,18.91573
normalized-ii-16d2.xml.mzn_AND_NODATA,1,0.125818,7.947967,23.509569,18.188995
normalized-frb40-19-5-mgd_ext.xml.mzn_AND_NODATA,1,0.023377,42.7775,85.555,85.555
normalized-ii-32c3.xml.mzn_AND_NODATA,1,0.157139,6.363799,32.295699,32.967742
normalized-ii-32d1.xml.mzn_AND_NODATA,1,0.218781,4.570783,14.801205,32.957831
normalized-fapp34-0750-9.xml.mzn_AND_NODATA,1,0.818221,1.222164,2.742201,3.490249
normalized-fischer-11-5-fair.xml.mzn_AND_NODATA,1,1.051844,0.950711,2.689734,4.998392
normalized-ii-16e2.xml.mzn_AND_NODATA,1,0.127318,7.854323,31.635338,18.018797
normalized-ii-32b3.xml.mzn_AND_NODATA,1,0.114436,8.738506,43.155172,33.172414
normalized-ii-32d2.xml.mzn_AND_NODATA,1,0.145402,6.877475,23.20297,33.232673
normalized-ii-32b4.xml.mzn_AND_NODATA,1,0.104398,9.57874,47.232283,33.244094
normalized-fischer-6-9-fair.xml.mzn_AND_NODATA,1,1.052955,0.949708,2.684722,4.98352
normalized-ii-8a3.xml.mzn_AND_NODATA,1,0.292683,3.416667,8.409091,10.340909
normalized-ii-16b1.xml.mzn_AND_NODATA,1,0.130356,7.671296,19.388889,19.898148
normalized-ii-8a4.xml.mzn_AND_NODATA,1,0.252712,3.957071,9.984848,10.742424
normalized-ii-32a1.xml.mzn_AND_NODATA,1,0.094923,10.534858,36.95098,33.366013
normalized-ii-16c2.xml.mzn_AND_NODATA,1,0.125518,7.966991,22.209957,18.218615
normalized-frb40-19-3_ext.xml.mzn_AND_NODATA,1,0.0228,43.85875,87.7175,87.7175
normalized-ii-8b2.xml.mzn_AND_NODATA,1,0.247635,4.038194,8.916667,10.71875
normalized-frb40-19-1_ext.xml.mzn_AND_NODATA,1,0.022642,44.16625,88.3325,88.3325
normalized-frb40-19-2_ext.xml.mzn_AND_NODATA,1,0.022671,44.11,88.22,88.22
normalized-ii-8d1.xml.mzn_AND_NODATA,1,0.284411,3.516038,7.990566,11.386792
normalized-ii-32e4.xml.mzn_AND_NODATA,1,0.103296,9.680879,46.771318,33.255814
normalized-ii-8e1.xml.mzn_AND_NODATA,1,0.284464,3.515385,8.115385,11.653846
normalized-ii-16d1.xml.mzn_AND_NODATA,1,0.143599,6.963821,20.426829,20.191057
normalized-ii-32e3.xml.mzn_AND_NODATA,1,0.123364,8.106061,37.281818,33.127273
normalized-ii-32e5.xml.mzn_AND_NODATA,1,0.085869,11.645594,48.396552,33.448276
normalized-ii-8b4.xml.mzn_AND_NODATA,1,0.23162,4.317416,9.410112,11.078652
normalized-ii-8b3.xml.mzn_AND_NODATA,1,0.236728,4.224265,9.294118,10.948529
normalized-ii-32c4.xml.mzn_AND_NODATA,1,0.07021,14.243083,76.693676,33.620553
normalized-haystacks-31.xml.mzn_AND_NODATA,1,0.738451,1.354185,3.664811,5.812287
normalized-ii-32d3.xml.mzn_AND_NODATA,1,0.081174,12.319175,43.597087,33.878641
normalized-inithx-i-1-10.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-ii-16e1.xml.mzn_AND_NODATA,1,0.155518,6.43012,25.692771,21.108434
normalized-frb40-19-4_ext.xml.mzn_AND_NODATA,1,0.022444,44.55625,89.1125,89.1125
normalized-ii-8e2.xml.mzn_AND_NODATA,1,0.249606,4.006322,9.270115,12.396552
normalized-inithx-i-1-15.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-inithx-i-1-20.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-frb40-19-5_ext.xml.mzn_AND_NODATA,1,0.022435,44.57375,89.1475,89.1475
normalized-fapp32-0550-8.xml.mzn_AND_NODATA,1,0.817981,1.222523,2.754529,3.516667
normalized-inithx-i-1-25.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-inithx-i-1-35.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-inithx-i-1-40.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-ii-8d2.xml.mzn_AND_NODATA,1,0.250438,3.993011,8.897849,12.33871
normalized-inithx-i-1-45.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-fischer-7-8-fair.xml.mzn_AND_NODATA,1,1.052673,0.949962,2.686115,4.987915
normalized-inithx-i-1-50.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-ii-8c2.xml.mzn_AND_NODATA,1,0.250033,3.999474,8.868421,12.342105
normalized-inithx-i-1-53.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-fischer-8-7-fair.xml.mzn_AND_NODATA,1,1.052441,0.950172,2.687168,4.991071
normalized-inithx-i-2-15.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-jean-7.xml.mzn_AND_NODATA,1,0.314961,3.175,6.35,6.35
normalized-jean-8.xml.mzn_AND_NODATA,1,0.314961,3.175,6.35,6.35
normalized-jean-9.xml.mzn_AND_NODATA,1,0.314961,3.175,6.35,6.35
normalized-inithx-i-2-20.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-fischer-6-10-fair.xml.mzn_AND_NODATA,1,1.052895,0.949763,2.685231,4.985409
normalized-inithx-i-1-30.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,0.285987,3.496667,15.233333,52.953333
normalized-fischer-9-6-fair.xml.mzn_AND_NODATA,1,1.052255,0.95034,2.687876,4.992951
normalized-inithx-i-3-10.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-inithx-i-3-15.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-jnh-201.xml.mzn_AND_NODATA,1,0.222222,4.5,21.77,80.49
normalized-jnh-205.xml.mzn_AND_NODATA,1,0.222222,4.5,20.555,74.85
normalized-inithx-i-2-30.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-inithx-i-3-20.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-inithx-i-1-52.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-jnh-220.xml.mzn_AND_NODATA,1,0.222222,4.5,20.615,74.43
normalized-inithx-i-3-30.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-inithx-i-2-25.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-jnh-209.xml.mzn_AND_NODATA,1,0.222222,4.5,20.51,74.12
normalized-jnh-301.xml.mzn_AND_NODATA,1,0.2,5,24.27,87.08
normalized-inithx-i-3-28.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-jnh301_ext.xml.mzn_AND_NODATA,1,0.272727,3.666667,16.846667,58.72
normalized-inithx-i-1-51.xml.mzn_AND_NODATA,1,0.046186,21.65162,43.303241,43.303241
normalized-jnh-204.xml.mzn_AND_NODATA,1,0.222222,4.5,20.57,74.29
normalized-jnh-1.xml.mzn_AND_NODATA,1,0.210526,4.75,22.96,83.61
normalized-inithx-i-2-29.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-js-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-2.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-3.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-haystacks-32.xml.mzn_AND_NODATA,1,0.737241,1.356409,3.670463,5.82299
normalized-js-taillard-15-100-5.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-inithx-i-3-25.xml.mzn_AND_NODATA,1,0.044456,22.494364,44.988728,44.988728
normalized-js-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-7.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-inithx-i-2-28.xml.mzn_AND_NODATA,1,0.046141,21.672868,43.345736,43.345736
normalized-js-taillard-15-105-0.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-1.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-2.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-fischer-7-9-fair.xml.mzn_AND_NODATA,1,1.0526,0.950028,2.686734,4.990219
normalized-js-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-4.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-8.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-jnh-212.xml.mzn_AND_NODATA,1,0.222222,4.5,20.66,74.96
normalized-js-taillard-15-100-9.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-jnh-217.xml.mzn_AND_NODATA,1,0.222222,4.5,20.695,75.28
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-fischer-9-7-fair.xml.mzn_AND_NODATA,1,1.052141,0.950443,2.68887,4.996678
normalized-js-taillard-15-105-5.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-haystacks-33.xml.mzn_AND_NODATA,1,0.738876,1.353408,3.665905,5.824515
normalized-fischer-6-11-fair.xml.mzn_AND_NODATA,1,1.052844,0.949808,2.685651,4.986965
normalized-js-taillard-20-100-0.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-100-1.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-100-4.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-100-2.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-fischer-8-8-fair.xml.mzn_AND_NODATA,1,1.052351,0.950253,2.68794,4.993953
normalized-fischer-11-6-fair.xml.mzn_AND_NODATA,1,1.051697,0.950844,2.691045,5.003336
normalized-fischer-10-7-fair.xml.mzn_AND_NODATA,1,1.051858,0.950698,2.690473,5.001938
normalized-js-taillard-20-100-7.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-frb45-21-3-mgd_ext.xml.mzn_AND_NODATA,1,0.021623,46.246465,92.492929,92.492929
normalized-js-taillard-20-105-0.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-frb45-21-4-mgd_ext.xml.mzn_AND_NODATA,1,0.021499,46.514141,93.028283,93.028283
normalized-js-taillard-20-100-8.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-105-1.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-100-9.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-15-100-2.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-geo50-20-d4-75-33_ext.xml.mzn_AND_NODATA,1,0.024809,40.307619,80.615238,80.615238
normalized-frb45-21-5-mgd_ext.xml.mzn_AND_NODATA,1,0.021353,46.831313,93.662626,93.662626
normalized-geo50-20-d4-75-11_ext.xml.mzn_AND_NODATA,1,0.023896,41.848571,83.697143,83.697143
normalized-js-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-105-2.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-105-4.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-15-100-7.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-105-5.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-15-100-9.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-15-105-1.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-15-105-3.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-105-6.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-fischer-7-10-fair.xml.mzn_AND_NODATA,1,1.052542,0.950081,2.687233,4.992078
normalized-js-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.683891,1.462222,3.857778,5.724444
normalized-js-taillard-20-15-105-5.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-js-taillard-20-105-3.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795
normalized-js-taillard-20-15-100-3.xml.mzn_AND_NODATA,1,0.679502,1.471667,3.893333,5.793333
normalized-haystacks-34.xml.mzn_AND_NODATA,1,0.741173,1.349212,3.658944,5.823583
normalized-frb45-21-2-mgd_ext.xml.mzn_AND_NODATA,1,0.021156,47.268687,94.537374,94.537374
normalized-knights-100-25.xml.mzn_AND_NODATA,1,0.541667,1.846154,4,4.923077
