@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
cril-0_ext.xml.minion.converted.minion.gz,1,0.092593,0.863237,0.185185,0.083333,758.702703,1.981481,654,34,0.085562,0.523506,873,311,108,0.053554,0.053554,0.086362
cril-2_ext.xml.minion.converted.minion,1,0.067308,0.694066,0.144231,0.096154,161.174213,19.538462,148,2032,0.093935,0.120583,165,56,208,0.009615,0.009615,0.094389
cril-3_ext.xml.minion.converted.minion,1,0.067308,0.694066,0.134615,0.096154,161.223425,19.538462,148,2032,0.093935,0.116815,165,50,208,0.009615,0.009615,0.094389
cril-4_ext.xml.minion.converted.minion,1,0.977778,0.679827,0.977778,0.977778,52.512121,44,35,990,0.977778,1,69,0,45,0.044444,0.044444,1
cril-5_ext.xml.minion.converted.minion,1,0.97619,0.701098,0.97619,0.97619,53.436702,41,7,861,0.97619,1,10,6,42,0.047619,0.047619,1
cril-6_ext.xml.minion.converted.minion,1,0.305556,0.758096,0.305556,0.305556,147.03268,9,96,153,0.305556,0.563636,96,96,36,0.058824,0.058824,0.314286
cril-6_ext.xml.minion.converted.minion.gz,1,0.305556,0.758096,0.305556,0.305556,147.03268,9,96,153,0.305556,0.563636,96,96,36,0.058824,0.058824,0.314286
cril-7.ext.xml.minion.converted.minion,1,0.305556,0.758096,0.305556,0.305556,146.745098,9,96,153,0.305556,0.563636,96,96,36,0.058824,0.058824,0.314286
cril-7.ext.xml.minion.converted.minion.gz,1,0.305556,0.758096,0.305556,0.305556,146.745098,9,96,153,0.305556,0.563636,96,96,36,0.058824,0.058824,0.314286
crossword-m1-uk-23-10.xml.minion.WOR.minion.gz,1,0.469697,0.409362,0.668831,0.512987,73.938639,48.38961,0,156,0.490386,0.750563,0,0,462,0.023197,0.023197,0.49145
crossword-m1-words-15-01.xml.minion.WOR.minion.gz,1,0.375661,0.517084,0.656085,0.481481,113.362702,29.259259,0,78,0.474007,0.775067,0,0,189,0.042965,0.042965,0.476528
crossword-m1-words-15-06.xml.minion.WOR.minion.gz,1,0.605128,0.501525,0.805128,0.646154,126.137566,28.307692,0,72,0.562945,0.846985,0,0,195,0.049925,0.049925,0.565847
crossword-m1-words-15-10.xml.minion.WOR.minion.gz,1,0.668421,0.457273,0.831579,0.773684,74.294606,42.842105,0,72,0.710859,0.857354,0,0,190,0.044442,0.044442,0.71462
crossword-m1-words-19-03.xml.minion.WOR.minion.gz,1,0.472313,0.431995,0.7557,0.52443,81.986004,45.127036,0,118,0.525353,0.817292,0,0,307,0.031579,0.031579,0.52707
crossword-m1-words-19-04.xml.minion.WOR.minion.gz,1,0.483108,0.44986,0.702703,0.550676,56.152118,56.27027,0,132,0.546293,0.798746,0,0,296,0.024317,0.024317,0.548145
crossword-m1-words-21-01.xml.minion.WOR.minion.gz,1,0.58445,0.413691,0.788204,0.589812,59.596179,56.49866,0,138,0.548268,0.806651,0,0,373,0.024533,0.024533,0.549742
crossword-m1-words-21-06.xml.minion.WOR.minion.gz,1,0.579088,0.400035,0.820375,0.579088,54.877034,64.820375,0,146,0.533002,0.84144,0,0,373,0.024525,0.024525,0.534435
crossword-m1-words-21-10.xml.minion.WOR.minion.gz,1,0.600522,0.39196,0.796345,0.600522,71.182451,53.968668,0,134,0.573799,0.807163,0,0,383,0.028876,0.028876,0.575301
crossword-m1-words-23-02.xml.minion.WOR.minion.gz,1,0.535632,0.395567,0.850575,0.535632,40.68925,83.544828,0,182,0.55647,0.840542,0,0,435,0.018867,0.018867,0.557752
crossword-m1-words-23-03.xml.minion.WOR.minion.gz,1,0.479545,0.408447,0.793182,0.584091,51.572496,65.409091,0,174,0.563967,0.791326,0,0,440,0.019554,0.019554,0.565252
crossword-m1-words-23-05.xml.minion.WOR.minion.gz,1,0.680899,0.364666,0.85618,0.680899,38.075906,97.739326,0,180,0.63186,0.867889,0,0,445,0.02084,0.02084,0.633283
driverlogw-01c-sat_ext.xml.minion.converted.minion.gz,1,0.070423,0.786962,0.098592,0.084507,223.156682,6.112676,91,217,0.086094,0.417952,260,62,71,0.028169,0.028169,0.087324
driverlogw-02c-sat_ext.xml.minion.converted.minion.gz,1,0.083056,0.748506,0.152824,0.083056,224.224414,26.943522,81,4055,0.089513,0.526019,309,21,301,0.006645,0.006645,0.089812
driverlogw-04c-sat_ext.xml.minion.converted.minion.gz,1,0.095588,0.744188,0.194853,0.091912,221.995356,28.5,93,3876,0.104779,0.530598,302,4,272,0.007353,0.007353,0.105166
driverlogw-05c-sat_ext.xml.minion.converted.minion.gz,1,0.105413,0.743866,0.202279,0.091168,227.91641,35.173789,90,6173,0.10021,0.563739,341,4,351,0.005698,0.005698,0.100497
driverlogw-08cc-sat_ext.xml.minion.converted.minion.gz,1,0.129902,0.738949,0.205882,0.10049,239.019526,45.691176,100,9321,0.111988,0.589244,342,11,408,0.004902,0.004902,0.112263
driverlogw-08c-sat_ext.xml.minion.converted.minion.gz,1,0.129902,0.738949,0.205882,0.10049,238.755713,45.691176,100,9321,0.111988,0.589244,342,11,408,0.004902,0.004902,0.112263
driverlogw-09-sat_ext.xml.minion.converted.minion.gz,1,0.084615,0.743583,0.146154,0.072308,241.366883,53.683077,92,17447,0.082589,0.588281,349,5,650,0.003077,0.003077,0.082717
dsjc-125-1-4-ext.xml.minion.converted.minion.gz,1,0.064,0.698816,0.136,0.096,263,11.776,263,736,0.094208,0.099674,263,263,125,0.016,0.016,0.094968
dsjc-125-1-5-ext.xml.minion.converted.minion.gz,1,0.064,0.698816,0.136,0.096,184,11.776,184,736,0.094208,0.099674,184,184,125,0.016,0.016,0.094968
dubois-100_ext.xml.minion.converted.minion.gz,1,0.01,0.793763,0.013333,0.013333,500.99,2,501,200,0.013289,0.337778,501,499,300,0.01,0.01,0.013333
dubois-20_ext.xml.minion.converted.minion.gz,1,0.05,0.795234,0.066667,0.066667,500.95,2,501,40,0.065556,0.355556,501,499,60,0.05,0.05,0.066667
dubois-21_ext.xml.minion.converted.minion.gz,1,0.047619,0.795147,0.063492,0.063492,500.952381,2,501,42,0.062484,0.354497,501,499,63,0.047619,0.047619,0.063492
dubois-22_ext.xml.minion.converted.minion.gz,1,0.045455,0.795069,0.060606,0.060606,500.954545,2,501,44,0.059688,0.353535,501,499,66,0.045455,0.045455,0.060606
dubois-23_ext.xml.minion.converted.minion.gz,1,0.043478,0.794997,0.057971,0.057971,500.956522,2,501,46,0.057131,0.352657,501,499,69,0.043478,0.043478,0.057971
dubois-24_ext.xml.minion.converted.minion.gz,1,0.041667,0.794931,0.055556,0.055556,500.958333,2,501,48,0.054784,0.351852,501,499,72,0.041667,0.041667,0.055556
dubois-25_ext.xml.minion.converted.minion.gz,1,0.04,0.79487,0.053333,0.053333,500.96,2,501,50,0.052622,0.351111,501,499,75,0.04,0.04,0.053333
dubois-26_ext.xml.minion.converted.minion.gz,1,0.038462,0.794814,0.051282,0.051282,500.961538,2,501,52,0.050625,0.350427,501,499,78,0.038462,0.038462,0.051282
dubois-27_ext.xml.minion.converted.minion.gz,1,0.037037,0.794761,0.049383,0.049383,500.962963,2,501,54,0.048773,0.349794,501,499,81,0.037037,0.037037,0.049383
dubois-28_ext.xml.minion.converted.minion.gz,1,0.035714,0.794713,0.047619,0.047619,500.964286,2,501,56,0.047052,0.349206,501,499,84,0.035714,0.035714,0.047619
dubois-29_ext.xml.minion.converted.minion.gz,1,0.034483,0.794668,0.045977,0.045977,500.965517,2,501,58,0.045449,0.348659,501,499,87,0.034483,0.034483,0.045977
dubois-30_ext.xml.minion.converted.minion.gz,1,0.033333,0.794626,0.044444,0.044444,500.966667,2,501,60,0.043951,0.348148,501,499,90,0.033333,0.033333,0.044444
dubois-50_ext.xml.minion.converted.minion.gz,1,0.02,0.794134,0.026667,0.026667,500.98,2,501,100,0.026489,0.342222,501,499,150,0.02,0.02,0.026667
ehi-85-297-0_ext.xml.minion.gz,1,0.077441,0.840488,0.097643,0.094276,508.325598,27.569024,485,4094,0.092825,0.3692,515,464,297,0.006734,0.006734,0.093139
ehi-85-297-10_ext.xml.minion.gz,1,0.074074,0.840238,0.10101,0.094276,508.254758,27.59596,485,4098,0.092916,0.366267,515,464,297,0.006734,0.006734,0.09323
ehi-85-297-11_ext.xml.minion.gz,1,0.070707,0.840263,0.10101,0.094276,508.336098,27.609428,485,4100,0.092961,0.364352,515,464,297,0.006734,0.006734,0.093275
ehi-85-297-12_ext.xml.minion.gz,1,0.077441,0.840458,0.097643,0.094276,508.496463,27.602694,485,4099,0.092938,0.367008,515,464,297,0.006734,0.006734,0.093252
ehi-85-297-13_ext.xml.minion.gz,1,0.070707,0.840188,0.097643,0.094276,508.506826,27.622896,485,4102,0.093006,0.367219,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-14_ext.xml.minion.gz,1,0.074074,0.840405,0.10101,0.094276,507.680126,27.683502,485,4111,0.09321,0.364807,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-15_ext.xml.minion.gz,1,0.077441,0.840504,0.097643,0.094276,505.544883,27.83165,485,4133,0.093709,0.359789,515,464,297,0.006734,0.006734,0.094026
ehi-85-297-16_ext.xml.minion.gz,1,0.080808,0.840441,0.10101,0.094276,507.866748,27.643098,485,4105,0.093074,0.361876,515,464,297,0.006734,0.006734,0.093389
ehi-85-297-17_ext.xml.minion.gz,1,0.077441,0.840396,0.097643,0.094276,507.86982,27.622896,485,4102,0.093006,0.364956,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-18_ext.xml.minion.gz,1,0.077441,0.840475,0.10101,0.094276,506.698544,27.744108,485,4120,0.093415,0.360326,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-19_ext.xml.minion.gz,1,0.080808,0.840481,0.10101,0.094276,507.163672,27.73064,485,4118,0.093369,0.359699,515,464,297,0.006734,0.006734,0.093685
ehi-85-297-1_ext.xml.minion.gz,1,0.080808,0.839991,0.10101,0.094276,508.037938,27.690236,485,4112,0.093233,0.361811,515,464,297,0.006734,0.006734,0.093548
ehi-85-297-20_ext.xml.minion.gz,1,0.074074,0.840528,0.10101,0.094276,507.918656,27.649832,485,4106,0.093097,0.36371,515,464,297,0.006734,0.006734,0.093412
ehi-85-297-21_ext.xml.minion.gz,1,0.077441,0.840072,0.10101,0.094276,508.800634,27.59596,485,4098,0.092916,0.364791,515,464,297,0.006734,0.006734,0.09323
ehi-85-297-22_ext.xml.minion.gz,1,0.077441,0.840499,0.10101,0.094276,507.996104,27.656566,485,4107,0.09312,0.365139,515,464,297,0.006734,0.006734,0.093434
ehi-85-297-23_ext.xml.minion.gz,1,0.077441,0.840477,0.10101,0.094276,506.802957,27.784512,485,4126,0.093551,0.358785,515,464,297,0.006734,0.006734,0.093867
ehi-85-297-24_ext.xml.minion.gz,1,0.074074,0.840358,0.097643,0.094276,507.849939,27.643098,485,4105,0.093074,0.360952,515,464,297,0.006734,0.006734,0.093389
ehi-85-297-25_ext.xml.minion.gz,1,0.074074,0.84016,0.097643,0.094276,508.378326,27.589226,485,4097,0.092893,0.366501,515,464,297,0.006734,0.006734,0.093207
ehi-85-297-26_ext.xml.minion.gz,1,0.070707,0.840157,0.097643,0.094276,508.265968,27.622896,485,4102,0.093006,0.363809,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-27_ext.xml.minion.gz,1,0.070707,0.840235,0.10101,0.094276,507.396602,27.744108,485,4120,0.093415,0.365374,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-28_ext.xml.minion.gz,1,0.070707,0.840351,0.097643,0.094276,508.008537,27.609428,485,4100,0.092961,0.365323,515,464,297,0.006734,0.006734,0.093275
ehi-85-297-29_ext.xml.minion.gz,1,0.074074,0.840385,0.10101,0.094276,508.00219,27.676768,485,4110,0.093188,0.36105,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-2_ext.xml.minion.gz,1,0.070707,0.840481,0.10101,0.094276,506.698301,27.744108,485,4120,0.093415,0.361218,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-30_ext.xml.minion.gz,1,0.080808,0.840334,0.10101,0.094276,507.026935,27.750842,485,4121,0.093437,0.359064,515,464,297,0.006734,0.006734,0.093753
ehi-85-297-31_ext.xml.minion.gz,1,0.070707,0.840356,0.10101,0.094276,508.042195,27.609428,485,4100,0.092961,0.366094,515,464,297,0.006734,0.006734,0.093275
ehi-85-297-32_ext.xml.minion.gz,1,0.080808,0.840383,0.097643,0.094276,507.402623,27.73064,485,4118,0.093369,0.362369,515,464,297,0.006734,0.006734,0.093685
ehi-85-297-33_ext.xml.minion.gz,1,0.074074,0.840495,0.10101,0.094276,508.470445,27.569024,485,4094,0.092825,0.366952,515,464,297,0.006734,0.006734,0.093139
ehi-85-297-34_ext.xml.minion.gz,1,0.074074,0.840202,0.10101,0.094276,507.109706,27.683502,485,4111,0.09321,0.363439,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-35_ext.xml.minion.gz,1,0.074074,0.840228,0.10101,0.094276,507.759854,27.676768,485,4110,0.093188,0.363903,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-36_ext.xml.minion.gz,1,0.074074,0.840411,0.10101,0.094276,507.424508,27.69697,485,4113,0.093256,0.364509,515,464,297,0.006734,0.006734,0.093571
ehi-85-297-37_ext.xml.minion.gz,1,0.077441,0.840453,0.097643,0.094276,508.177691,27.589226,485,4097,0.092893,0.364532,515,464,297,0.006734,0.006734,0.093207
ehi-85-297-38_ext.xml.minion.gz,1,0.077441,0.840354,0.10101,0.094276,506.837136,27.744108,485,4120,0.093415,0.359998,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-39_ext.xml.minion.gz,1,0.077441,0.840372,0.097643,0.094276,506.412648,27.791246,485,4127,0.093573,0.358864,515,464,297,0.006734,0.006734,0.093889
ehi-85-297-3_ext.xml.minion.gz,1,0.070707,0.840273,0.10101,0.094276,507.854953,27.670034,485,4109,0.093165,0.361629,515,464,297,0.006734,0.006734,0.09348
ehi-85-297-40_ext.xml.minion.gz,1,0.077441,0.840389,0.10101,0.094276,506.094271,27.858586,485,4137,0.0938,0.35821,515,464,297,0.006734,0.006734,0.094117
ehi-85-297-41_ext.xml.minion.gz,1,0.070707,0.840082,0.10101,0.094276,509.406411,27.521886,485,4087,0.092666,0.365826,515,464,297,0.006734,0.006734,0.092979
ehi-85-297-42_ext.xml.minion.gz,1,0.077441,0.840437,0.10101,0.094276,506.288792,27.818182,485,4131,0.093664,0.357575,515,464,297,0.006734,0.006734,0.09398
ehi-85-297-43_ext.xml.minion.gz,1,0.077441,0.840302,0.10101,0.094276,507.667477,27.683502,485,4111,0.09321,0.362484,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-44_ext.xml.minion.gz,1,0.077441,0.840296,0.10101,0.094276,506.31477,27.811448,485,4130,0.093641,0.357736,515,464,297,0.006734,0.006734,0.093958
ehi-85-297-45_ext.xml.minion.gz,1,0.074074,0.840377,0.10101,0.094276,508.90651,27.515152,485,4086,0.092644,0.366767,515,464,297,0.006734,0.006734,0.092957
ehi-85-297-46_ext.xml.minion.gz,1,0.074074,0.840401,0.10101,0.094276,507.668615,27.656566,485,4107,0.09312,0.364164,515,464,297,0.006734,0.006734,0.093434
ehi-85-297-47_ext.xml.minion.gz,1,0.074074,0.83984,0.097643,0.094276,508.738728,27.62963,485,4103,0.093029,0.362021,515,464,297,0.006734,0.006734,0.093343
ehi-85-297-48_ext.xml.minion.gz,1,0.070707,0.840415,0.097643,0.094276,507.850195,27.690236,485,4112,0.093233,0.362577,515,464,297,0.006734,0.006734,0.093548
ehi-85-297-49_ext.xml.minion.gz,1,0.070707,0.840442,0.10101,0.094276,506.732299,27.771044,485,4124,0.093505,0.363635,515,464,297,0.006734,0.006734,0.093821
ehi-85-297-4_ext.xml.minion.gz,1,0.077441,0.840146,0.10101,0.094276,507.379461,27.737374,485,4119,0.093392,0.360006,515,464,297,0.006734,0.006734,0.093707
ehi-85-297-50_ext.xml.minion.gz,1,0.077441,0.840413,0.097643,0.094276,506.977157,27.710438,485,4115,0.093301,0.362436,515,464,297,0.006734,0.006734,0.093616
ehi-85-297-51_ext.xml.minion.gz,1,0.074074,0.840323,0.097643,0.094276,507.78973,27.670034,485,4109,0.093165,0.36995,515,464,297,0.006734,0.006734,0.09348
ehi-85-297-52_ext.xml.minion.gz,1,0.077441,0.840163,0.10101,0.094276,508.123231,27.59596,485,4098,0.092916,0.365528,515,464,297,0.006734,0.006734,0.09323
ehi-85-297-53_ext.xml.minion.gz,1,0.074074,0.84035,0.10101,0.094276,507.30034,27.690236,485,4112,0.093233,0.360718,515,464,297,0.006734,0.006734,0.093548
ehi-85-297-54_ext.xml.minion.gz,1,0.074074,0.84033,0.10101,0.094276,507.521432,27.649832,485,4106,0.093097,0.363642,515,464,297,0.006734,0.006734,0.093412
ehi-85-297-55_ext.xml.minion.gz,1,0.077441,0.840404,0.097643,0.094276,506.71075,27.750842,485,4121,0.093437,0.36381,515,464,297,0.006734,0.006734,0.093753
ehi-85-297-56_ext.xml.minion.gz,1,0.074074,0.840401,0.10101,0.094276,508.568991,27.622896,485,4102,0.093006,0.36245,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-57_ext.xml.minion.gz,1,0.077441,0.84038,0.097643,0.094276,506.877764,27.710438,485,4115,0.093301,0.362419,515,464,297,0.006734,0.006734,0.093616
ehi-85-297-58_ext.xml.minion.gz,1,0.077441,0.840353,0.10101,0.094276,506.693185,27.76431,485,4123,0.093483,0.358664,515,464,297,0.006734,0.006734,0.093798
ehi-85-297-59_ext.xml.minion.gz,1,0.070707,0.840508,0.10101,0.094276,507.413785,27.649832,485,4106,0.093097,0.36227,515,464,297,0.006734,0.006734,0.093412
ehi-85-297-5_ext.xml.minion.gz,1,0.077441,0.840454,0.10101,0.094276,508.583699,27.59596,485,4098,0.092916,0.366758,515,464,297,0.006734,0.006734,0.09323
ehi-85-297-60_ext.xml.minion.gz,1,0.074074,0.840502,0.10101,0.094276,506.890507,27.737374,485,4119,0.093392,0.362854,515,464,297,0.006734,0.006734,0.093707
ehi-85-297-61_ext.xml.minion.gz,1,0.077441,0.840327,0.097643,0.094276,507.22233,27.744108,485,4120,0.093415,0.363234,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-62_ext.xml.minion.gz,1,0.074074,0.840532,0.10101,0.094276,508.355837,27.62963,485,4103,0.093029,0.363925,515,464,297,0.006734,0.006734,0.093343
ehi-85-297-63_ext.xml.minion.gz,1,0.077441,0.840193,0.10101,0.094276,506.960922,27.744108,485,4120,0.093415,0.360557,515,464,297,0.006734,0.006734,0.09373
ehi-85-297-64_ext.xml.minion.gz,1,0.074074,0.84009,0.097643,0.094276,507.854364,27.69697,485,4113,0.093256,0.361993,515,464,297,0.006734,0.006734,0.093571
ehi-85-297-65_ext.xml.minion.gz,1,0.077441,0.840365,0.10101,0.094276,507.376093,27.717172,485,4116,0.093324,0.362004,515,464,297,0.006734,0.006734,0.093639
ehi-85-297-66_ext.xml.minion.gz,1,0.077441,0.840439,0.10101,0.094276,508.282301,27.622896,485,4102,0.093006,0.36559,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-67_ext.xml.minion.gz,1,0.074074,0.840302,0.097643,0.094276,508.95752,27.582492,485,4096,0.09287,0.364784,515,464,297,0.006734,0.006734,0.093184
ehi-85-297-68_ext.xml.minion.gz,1,0.077441,0.840284,0.097643,0.094276,506.835676,27.784512,485,4126,0.093551,0.358314,515,464,297,0.006734,0.006734,0.093867
ehi-85-297-69_ext.xml.minion.gz,1,0.074074,0.840534,0.10101,0.094276,507.257414,27.703704,485,4114,0.093278,0.360982,515,464,297,0.006734,0.006734,0.093594
ehi-85-297-6_ext.xml.minion.gz,1,0.070707,0.840548,0.097643,0.094276,509.099485,27.481481,485,4081,0.09253,0.372653,515,464,297,0.006734,0.006734,0.092843
ehi-85-297-70_ext.xml.minion.gz,1,0.074074,0.840286,0.097643,0.094276,508.709362,27.548822,485,4091,0.092757,0.366812,515,464,297,0.006734,0.006734,0.09307
ehi-85-297-71_ext.xml.minion.gz,1,0.070707,0.840162,0.10101,0.094276,507.928224,27.676768,485,4110,0.093188,0.364726,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-72_ext.xml.minion.gz,1,0.074074,0.840295,0.10101,0.094276,507.615702,27.703704,485,4114,0.093278,0.360177,515,464,297,0.006734,0.006734,0.093594
ehi-85-297-73_ext.xml.minion.gz,1,0.074074,0.840459,0.10101,0.094276,507.899708,27.6633,485,4108,0.093142,0.365221,515,464,297,0.006734,0.006734,0.093457
ehi-85-297-74_ext.xml.minion.gz,1,0.077441,0.840024,0.10101,0.094276,507.836536,27.683502,485,4111,0.09321,0.362517,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-75_ext.xml.minion.gz,1,0.070707,0.840194,0.10101,0.094276,507.66845,27.683502,485,4111,0.09321,0.361403,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-76_ext.xml.minion.gz,1,0.074074,0.840264,0.10101,0.094276,508.142788,27.636364,485,4104,0.093052,0.366011,515,464,297,0.006734,0.006734,0.093366
ehi-85-297-77_ext.xml.minion.gz,1,0.074074,0.840323,0.10101,0.094276,507.204275,27.723906,485,4117,0.093346,0.35985,515,464,297,0.006734,0.006734,0.093662
ehi-85-297-78_ext.xml.minion.gz,1,0.080808,0.840397,0.10101,0.094276,507.661223,27.62963,485,4103,0.093029,0.364202,515,464,297,0.006734,0.006734,0.093343
ehi-85-297-79_ext.xml.minion.gz,1,0.070707,0.840106,0.097643,0.094276,507.628439,27.656566,485,4107,0.09312,0.366308,515,464,297,0.006734,0.006734,0.093434
ehi-85-297-7_ext.xml.minion.gz,1,0.070707,0.840202,0.10101,0.094276,507.572853,27.683502,485,4111,0.09321,0.363033,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-80_ext.xml.minion.gz,1,0.077441,0.840409,0.10101,0.094276,507.789294,27.676768,485,4110,0.093188,0.360229,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-81_ext.xml.minion.gz,1,0.074074,0.840271,0.10101,0.094276,507.07339,27.710438,485,4115,0.093301,0.364313,515,464,297,0.006734,0.006734,0.093616
ehi-85-297-82_ext.xml.minion.gz,1,0.077441,0.840303,0.097643,0.094276,508.011441,27.6633,485,4108,0.093142,0.361819,515,464,297,0.006734,0.006734,0.093457
ehi-85-297-83_ext.xml.minion.gz,1,0.074074,0.840189,0.10101,0.094276,508.17858,27.602694,485,4099,0.092938,0.367004,515,464,297,0.006734,0.006734,0.093252
ehi-85-297-84_ext.xml.minion.gz,1,0.074074,0.840375,0.10101,0.094276,507.830941,27.683502,485,4111,0.09321,0.3639,515,464,297,0.006734,0.006734,0.093525
ehi-85-297-85_ext.xml.minion.gz,1,0.074074,0.840545,0.10101,0.094276,508.561446,27.56229,485,4093,0.092802,0.364421,515,464,297,0.006734,0.006734,0.093116
ehi-85-297-86_ext.xml.minion.gz,1,0.070707,0.840411,0.097643,0.094276,508.54521,27.555556,485,4092,0.09278,0.370466,515,464,297,0.006734,0.006734,0.093093
ehi-85-297-87_ext.xml.minion.gz,1,0.077441,0.840066,0.10101,0.094276,506.821463,27.79798,485,4128,0.093596,0.359499,515,464,297,0.006734,0.006734,0.093912
ehi-85-297-88_ext.xml.minion.gz,1,0.080808,0.840402,0.10101,0.094276,506.568342,27.737374,485,4119,0.093392,0.360081,515,464,297,0.006734,0.006734,0.093707
ehi-85-297-89_ext.xml.minion.gz,1,0.074074,0.840319,0.097643,0.094276,508.072506,27.676768,485,4110,0.093188,0.362575,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-8_ext.xml.minion.gz,1,0.077441,0.839947,0.097643,0.094276,507.943796,27.676768,485,4110,0.093188,0.365008,515,464,297,0.006734,0.006734,0.093503
ehi-85-297-90_ext.xml.minion.gz,1,0.074074,0.840535,0.10101,0.094276,507.592025,27.69697,485,4113,0.093256,0.361459,515,464,297,0.006734,0.006734,0.093571
ehi-85-297-91_ext.xml.minion.gz,1,0.077441,0.840177,0.10101,0.094276,507.11257,27.69697,485,4113,0.093256,0.364928,515,464,297,0.006734,0.006734,0.093571
ehi-85-297-92_ext.xml.minion.gz,1,0.077441,0.840205,0.10101,0.094276,507.874087,27.649832,485,4106,0.093097,0.364301,515,464,297,0.006734,0.006734,0.093412
ehi-85-297-93_ext.xml.minion.gz,1,0.074074,0.840404,0.10101,0.094276,507.975639,27.643098,485,4105,0.093074,0.363406,515,464,297,0.006734,0.006734,0.093389
ehi-85-297-94_ext.xml.minion.gz,1,0.070707,0.840031,0.10101,0.094276,508.454656,27.622896,485,4102,0.093006,0.363387,515,464,297,0.006734,0.006734,0.093321
ehi-85-297-95_ext.xml.minion.gz,1,0.074074,0.840101,0.10101,0.094276,508.044369,27.622896,485,4102,0.093006,0.363057,515,464,297,0.006734,0.006734,0.093321
