@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917,0.4885,0.3296,0.7257
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682,0.8782,0.1153,0.8782
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565,0.5051,0.191,0.8405
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,1.3233,1.2726,0.9739,0.5282,0.9829
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.8085,1.2918,0.7203,0.307,0.7983
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,6.3731,0.9638,0.6681,0.3243,0.6036
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,2.8191,1.0826,0.7719,0.2156,0.9161
SAT_RACE2008/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.5475,0.9996,0,0.9996
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,4.7251,0.7219,0.4732,1,0.5821
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.0444,0.9348,0.9717,0.5,0.976
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.5367,1.1137,0.7528,0.0856,0.8872
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.7455,0.748,0.4774,0.4958,0.8494
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.3854,0.5011,0.9612,0.5,0.9978
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.9357,0.5462,0.4859,0.1811,0.5788
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.6981,0.7488,0.5509,0.3176,0.8345
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.6496,0.3402,0.9486,0.5,0.949
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.8821,1.0349,0.7554,0.163,0.8605
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,3.426,0.7365,0.5608,0.3167,0.8413
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,1.221,1.5226,0.886,0.1719,0.9387
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.4475,0.4519,0.5125,0.2404,0.5547
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,1.4339,1.0452,0.6374,1,0.7338
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.2777,0.6046,0.5665,0.2305,0.609
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,1.0308,0.7942,0.6193,0.2947,0.6675
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0.4809,0.8397,0.4876,0.3215,0.8715
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,62.0545,0.7273,0.0604,0.4565,0.0332
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,565.2526,0.7735,0.5603,0.126,0.8289
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0.0767,0.6287,0.9378,0.5,0.9319
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,1.4412,0.4532,0.5126,0.2405,0.5553
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,2.1198,0.8761,0.5508,0.4378,0.7505
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,3.0806,0.6301,0.1582,1,0.5976
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,5.7814,0.7214,0.4827,0.4512,0.4591
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,10.5597,1.7701,0.8372,0.5,0.7969
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,4.6885,0.7321,0.5246,0.434,0.5547
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.5277,0.6844,0.9585,0.1855,0.9644
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752,0.9461,0.5,0.953
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,1.0548,0.7224,0.4303,0.1342,0.5697
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,1.2975,1.5489,0.894,0.1729,0.9401
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.1786,0.4389,0.9405,0.1505,0.2716
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,6.6951,0.7084,0.4398,0.5,0.6768
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,3.2168,0.7865,0.5337,0.1994,0.8019
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,4.232,0.7329,0.4855,0.3867,0.7339
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,7.5232,0.7893,0.4966,0.4804,0.7081
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0.9785,0.9039,0.4875,0.286,0.6855
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.2758,0.5424,0.9231,0.5,0.9316
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,1.7276,0.6669,0.4237,0.2461,0.834
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0.9492,0.7019,0.5807,0.257,0.6573
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.7907,0.8031,0.5969,0.2916,0.5175
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614,0.5413,1,0.7576
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.25,0.7394,0.2608,0.1449,0.4083
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,2.7925,1.0788,0.7672,0.2155,0.9186
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.388,0.5859,0.5369,0.2659,0.5653
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1904,0.903
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,2.5311,1.0286,0.7346,0.2114,0.934
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.4448,0.8381,0.5005,0.3216,0.8797
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,1.4381,0.454,0.5123,0.2389,0.5552
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,2.6665,1.0447,0.7414,0.1923,0.9294
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.675,0.5657,0.8911,0.1719,0.8911
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.5485,0.9993,0,0.9993
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,0.9547,0.9193,0.71,0.0928,0.8611
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,0.0781,0.6963,0.9568,0.5,0.9588
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.0056,1.9995,0.2515,0.6579,0.3751
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.8774,0.9082,0.6907,0.0811,0.8693
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.5521,0.2487,0.8678,0.2848,0.9472
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196,0.7522,0.0865,0.8893
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,1.7192,0.6638,0.4245,0.2466,0.8357
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0.0287,2.7297,0.1283,0.2575,0.2017
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.1268,0.3021,0.9462,0.2779,0.1357
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4594,0.5104
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,2.7477,1.0657,0.7544,0.1922,0.9264
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,4.3407,0.7842,0.5422,0.2752,0.907
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,0.5449,0.5677,0.9342,0.2194,0.9342
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,1.3431,1.5565,0.8961,0.1739,0.9396
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,0.5949,0.5517,0.918,0.2048,0.918
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,2.4502,0.9194,0.6008,0.4093,0.6153
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,45.5504,0.7437,0.0667,0.4994,0.0607
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,4.7893,0.6869,0.4377,0.4523,0.4533
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,0.9625,0.9752,0.7261,0.1378,0.8757
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,0.9511,0.925,0.7087,0.1001,0.8621
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.5449,0.5369,0.9342,0.2208,0.9342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,1.2248,1.5255,0.8868,0.1717,0.939
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0,0.5473,0.9996,0,0.9996
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,1.5069,0.4116,0.5293,0.1579,0.5407
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,7.9276,0.7704,0.4535,0.5,0.7786
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,2.0111,0.9805,0.7424,0.2238,0.888
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,59.9709,0.7276,0.059,0.4565,0.0316
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.6418,0.5762,0.9015,0.1683,0.9015
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,1.7053,0.6618,0.4254,0.2454,0.8369
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,4.6697,0.7355,0.5233,0.434,0.5531
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,61.7325,0.7273,0.0604,0.4565,0.0332
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,7.6403,0.7847,0.4955,0.4803,0.7079
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,4.7207,0.721,0.4736,1,0.582
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.2464,0.7479,0.454,0.32,0.6188
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,5.8234,0.6322,0.462,1,0.7797
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399,0.4776,1,0.7578
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.0131,0.7466,0.4635,0.3026,0.6937
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,1.5406,0.6767,0.3805,0.2404,0.7214
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,2.1373,1.0416,0.7552,0.2053,0.892
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,0.675,0.5763,0.8909,0.1704,0.8909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,0.5327,0.5536,0.9448,0.198,0.9448
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,2.5211,1.0494,0.7488,0.2013,0.9247
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,0.6594,0.5737,0.9008,0.1574,0.9008
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.2382,1.5323,0.8898,0.1715,0.9402
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,1.5533,0.678,0.3813,0.2404,0.7229
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,7.0941,0.6445,0.487,1,0.7451
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1437,0.8754
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.3225,0.5638,0.9401,0.1681,0.3925
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,4.321,0.6164,0.4301,1,0.8256
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,3.552,0.6574,0.5882,0.2721,0.7097
SAT_RACE2008/ibm-2002-23r-k90.cnf,1,2.0711,1.0314,0.6066,0.4803,0.6822
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_11-k60.cnf,1,2.0261,1.0645,0.6149,0.4966,0.7006
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0.0007,0.7425,0.4618,0.3037,0.6932
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,1.072,1.3182,0.7078,0.3217,0.7904
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417,0.7568,0.2005,0.896
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,2.0536,1.0436,0.7637,0.2008,0.8875
SAT_Competition2007/industrial/industrial/grieu/vmpc_30.cnf,1,0,0.5478,0.9995,0,0.9995
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,4.8954,0.734,0.4771,0.4595,0.475
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,1,0.8887,0.8038,0.49,0.2787,0.8498
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf,1,?,?,?,?,?
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-19-u.cnf,1,0.9539,0.978,0.7285,0.1361,0.873
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h10-unsat.cnf,1,2.7936,0.5684,0.4842,0.187,0.587
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,5.0956,0.7182,0.4629,0.4602,0.4478
SAT_RACE2008/post-c32s-col400-16.cnf,1,3.0054,0.8058,0.5747,0.2314,0.8401
SAT_RACE2008/jarvi-eq-atree-9.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799
SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf,1,5.0729,0.7705,0.458,0.5,0.7722
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,1,3.1764,0.6607,0.5392,1,0.7583
SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf,1,0,0.5482,0.9994,0,0.9994
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,1.6632,0.8913,0.594,0.2826,0.737
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_26.cnf,1,0,0.5484,0.9994,0,0.9994
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,1.2718,0.7551,0.549,0.7657,0.6565
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668,0.976,0.5,0.9761
SAT-Race-2010-CNF/cryptography/desgen/gss-31-s100.cnf,1,1.227,1.5263,0.887,0.172,0.9387
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.9078,0.6389,0.6127,0.223,0.6594
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,67.4305,0.5093,0.8478,0.4956,0.8282
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf,1,0.078,0.6953,0.9569,0.5,0.9589
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf,1,2.6725,0.681,0.5858,0.2184,0.5459
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,3.3349,0.6666,0.5571,1,0.7528
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0.3628,1.045,0.9763,0.5,0.9766
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_1-k95.cnf,1,1.9493,1.0316,0.6047,0.4464,0.643
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766,0.9423,0.5,0.9501
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.6377,1.2125,0.9874,0.799,0.9877
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,4.8333,0.7601,0.5004,0.4531,0.5215
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658
