@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.0297,0.8801,0.9422,0.5,0.932,0.0673,1.36,0.8152,8.1967,0.5223,0.2074,3.5731,0.8151,0.0301,0.0607,0.0091
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,2.8866,0.5339,0.5961,0.2819,0.5654,0.1805,1.1878,1.1274,0.7184,0.3608,0.0912,1.9292,0.1583,0.0385,0.053,0.0254
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,12.0039,1.581,0.8062,0.5,0.7614,0.0242,1.5168,1.6192,1.8967,0.2227,0.3112,5.719,0.6848,0.1511,0.4538,0.0637
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953,1.1497,2.2027,0.5461,0.2222,3.9501,0.7426,0.0181,0.0692,0.0019
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.5503,0.4187,0.9143,0.5,0.9161,0.0332,0.9113,0.6464,2.6266,0.8327,0.3097,4.7182,0.8955,0.1218,0.4154,0.0112
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.0779,0.6954,0.9569,0.5,0.9589,0.0363,1.2841,0.9332,13.3742,0.5832,0.2697,4.3568,0.6352,0.057,0.2406,0.0012
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.4312,0.5025,0.961,0.5,0.9978,0.0569,0.648,0.1789,1.9194,0.7901,0.3259,1.9108,0.961,0.0355,0.0736,0.0143
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693,0.1341,1.7937,1.6396,1.3375,0.3757,0.1541,3.1481,0.1273,0.0795,0.1489,0.0744
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.1531,0.5083,0.955,0.5,0.9559,0.0302,1.0469,0.7001,2.8108,0.7597,0.2722,4.8616,0.8385,0.0821,0.3483,0.0026
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.354,0.5516,0.9126,0.5,0.9094,0.051,1.125,0.7485,5.0609,0.7417,0.278,3.5571,0.8645,0.0418,0.1667,0
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,1.1505,1.0307,0.603,0.2649,0.7262,0.1559,1.796,1.5008,1.3111,0.3633,0.1635,3.1956,0.5118,0.0447,0.1254,0.0191
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,3.2348,0.8364,0.4816,0.7685,0.6213,0.1868,1.7397,1.6593,1.637,0.428,0.1587,2.9294,0.2775,0.0833,0.2318,0.0437
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,3.0806,0.6301,0.1582,1,0.5976,0.1733,1.2734,0.757,4.1706,0.4746,0.2132,1.0825,0.0026,0.2814,0.2878,0.2402
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,1.0083,0.9326,0.7241,0.0909,0.8484,0.1643,1.4473,1.076,0.7174,0.4223,0.1456,2.8899,0.5979,0.0195,0.0547,0.005
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.354,0.5516,0.9126,0.5,0.9094,0.051,1.125,0.7485,5.0609,0.7417,0.278,3.5571,0.8645,0.0418,0.1667,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0,0.548,0.9995,0,0.9995,0.0073,0.6757,0.674,0.0045,0.5946,0.0017,0.6849,0.3925,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515,0,0.3046,0,1,0,0,0.9091,0.2033,0.2033,0.2033
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565,1.2701,1.0597,4.4289,0.4964,0.072,2.1434,0.2303,0.0438,0.0819,0.0393
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,1.4843,0.9217,0.5748,0.4551,0.7666,0.1767,1.6091,1.3558,0.9847,0.4658,0.1293,3.2443,0.5844,0.031,0.0746,0.0198
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935,1.477,1.3851,2.5054,0.4959,0.1872,2.2866,0.2829,0.0609,0.1326,0.0339
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,3.5638,0.6079,0.4132,1,0.8503,0.0977,1.1785,0.893,3.2938,0.5184,0.1266,1.9536,0.0694,0.0791,0.1132,0.1013
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,1.329,0.8781,0.5197,0.2413,0.6403,0.1736,1.5035,1.3359,1.5349,0.3312,0.127,2.5898,0.243,0.0525,0.1431,0.0327
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699,1.0057,0.9025,0.604,0.4052,0.0385,2.3705,0.0722,0.0312,0.0485,0.0291
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7863,1.3919,0.7996,0.4571,0.7857,0.1648,1.4187,1.2632,2.6456,0.2469,0.189,2.9669,0.6521,0.093,0.1904,0.0718
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,1.1309,1.0025,0.7486,0.1349,0.8695,0.1828,1.3866,1.0186,0.4517,0.3933,0.161,2.5823,0.6234,0.0166,0.0321,0.0162
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,1.6927,0.7205,0.514,0.2275,0.5794,0.1769,1.6743,1.4774,0.9145,0.3739,0.1443,3.1604,0.2203,0.0547,0.1309,0.0391
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,5.3427,0.7461,0.5312,0.4587,0.5157,0.1301,1.8228,1.6923,1.7134,0.3617,0.1506,3.0637,0.1428,0.0708,0.1498,0.0558
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.5414,1.2277,0.9899,0.616,0.9899,0.1447,0.7368,0.0743,4.5069,0.3976,0.2283,1.3126,0.9898,0.1552,0.4058,0.071
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,1.4155,0.8989,0.4767,0.1745,0.751,0.1997,1.3576,1.1437,2.144,0.3506,0.0905,1.9242,0.3052,0.0379,0.0872,0.0301
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,2.2213,1.0796,0.8975,0.5,0.7926,0.2054,1.2447,1.2049,21.5128,0.4007,0.1567,1.2077,0.5394,0.1029,0.2313,0.0721
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,5.3935,0.6381,0.4962,0.2089,0.5677,0.1378,1.7862,1.5797,1.806,0.5453,0.1227,3.0252,0.1794,0.0504,0.115,0.0396
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,29.2682,0.9449,0.656,0.5,0.6368,0.0267,2.1193,2.3566,2.1767,0.3823,0.3197,5.6986,0.3773,0.1419,0.4511,0.0184
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,4.8029,0.6954,0.4541,0.4716,0.468,0.1343,1.7714,1.6213,1.9083,0.3752,0.1503,3.0021,0.1238,0.0784,0.1473,0.0751
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,4.8736,0.6846,0.4429,0.4657,0.4807,0.133,1.8061,1.6396,2.1343,0.3699,0.1474,2.9941,0.114,0.0786,0.1473,0.0786
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0.0133,0.7315,0.2545,0.3026,0.6936,0.1555,1.2695,1.0586,5.0777,0.4979,0.0773,1.8631,0.2297,0.0474,0.0889,0.0441
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,17.8331,0.937,0.6622,0.2889,0.6413,0.0422,2.1233,2.2002,1.8238,0.3743,0.2891,5.1711,0.3842,0.0391,0.1625,0.0006
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,1.1404,0.8847,0.6008,0.2634,0.6876,0.1818,1.5682,1.3734,3.1498,0.3217,0.1284,2.5751,0.3121,0.0438,0.1064,0.0273
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057,1.3335,1.2868,13.1175,0.4008,0.1586,1.5274,0.5336,0.1182,0.3144,0.0908
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,4.6818,0.664,0.4323,0.2939,0.5318,0.1374,1.742,1.4884,2.3942,0.5297,0.104,2.8329,0.1805,0.0665,0.124,0.0679
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,4.9468,0.7261,0.5452,0.434,0.5858,0.141,1.656,1.5621,1.4309,0.3526,0.1567,3.269,0.1212,0.0675,0.1526,0.0502
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.012,3.1488,0.0879,0.5,0.1416,0.029,0.3645,0.4928,1.3583,0.0398,0.0396,5.5097,0.0403,0.2008,0.3343,0.2664
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494,1.0929,1.402,0.3587,0.065,1.9164,0.1674,0.0307,0.047,0.0251
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418,0.9418,0.5273,8.9818,0.7796,0.2583,4.5163,0.9227,0.0659,0.2975,0.0013
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1567,1.0326,0.5948,1,0.7657,0.0322,1.2198,0.6022,0.8492,0.4471,0.0352,4.8554,0.7657,0.0123,0.0148,0
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0.2122,0.7466,0.4518,0.3924,0.6173,0.2369,1.4145,1.0452,0.3477,0.4502,0.2885,2.2091,0.1001,0.1929,0.3042,0.1861
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,1.2457,1.5339,0.8897,0.1722,0.939,0.2404,1.1435,0.9906,0.8011,0.1932,0.1537,2.473,0.6564,0.033,0.056,0.031
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,1.9157,1.0559,0.6114,0.2809,0.6673,0.1364,1.9856,1.6651,1.1383,0.3504,0.1663,3.8104,0.5298,0.0349,0.0942,0.0168
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,5.3427,0.7461,0.5312,0.4587,0.5157,0.1301,1.8228,1.6923,1.7134,0.3617,0.1506,3.0637,0.1428,0.0708,0.1498,0.0558
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,1.2951,1.5492,0.8942,0.1715,0.9409,0.2411,1.1286,0.9765,0.7957,0.1897,0.1504,2.4407,0.6615,0.0329,0.0555,0.0311
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,2.429,1.0022,0.6196,0.4896,0.6327,0.1397,2.0241,1.7142,1.3121,0.364,0.1627,3.7023,0.503,0.0398,0.1022,0.0192
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1,1.0802,0.6375,0.2149,0.8293,0.1515,1.2462,0.4981,0,0.4359,0,0,0.8293,0.1896,0.2047,0.1884
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,4.6487,0.7402,0.5949,0.4998,0.7876,0.2004,1.4799,1.3327,3.3066,0.4843,0.1487,2.5401,0.2604,0.0578,0.1189,0.0499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.8774,0.9082,0.6907,0.0811,0.8693,0.1447,1.4155,1.1011,0.7355,0.4003,0.1485,3.1295,0.512,0.0188,0.0463,0.0091
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,1.2985,0.7739,0.6284,0.2783,0.6343,0.1739,1.4478,1.3159,4.605,0.3187,0.1144,2.6072,0.2727,0.035,0.0718,0.0252
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,1.2054,1.0305,0.6031,0.2645,0.7261,0.1561,1.7963,1.5013,1.3095,0.3633,0.1636,3.1989,0.5114,0.0446,0.1257,0.019
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014,0.3747,4.946,0.9028,0.2785,4.8945,0.9501,0.069,0.3415,0.001
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,2.811,0.8043,0.5349,0.2415,0.7239,0.1963,1.5585,1.3992,1.4051,0.4621,0.1362,3.0249,0.3179,0.0399,0.1015,0.0292
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,4.529,0.7563,0.5003,0.4567,0.5003,0.145,1.7997,1.6791,1.0653,0.3657,0.1599,3.4185,0.1486,0.081,0.1595,0.0614
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.6418,0.5611,0.9016,0.1698,0.9016,0.0111,0.6598,0.5416,1.0847,0.448,0.2909,4.0373,0.0266,0.0055,0.0216,0
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,0.0711,0.7308,0.2501,0.3087,0.6985,0.1634,1.2661,1.0556,1.9635,0.4951,0.1102,2.1184,0.2259,0.0573,0.1053,0.0459
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,7.6403,0.7847,0.4955,0.4803,0.7079,0.2155,1.4844,1.2239,0.3834,0.4625,0.1629,2.8324,0.2361,0.0618,0.2052,0.0376
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,0.4568,0.5863,0.9028,0.4629,0.9168,0.0692,1.1578,0.7494,3.2113,0.7209,0.2492,4.2835,0.8694,0.0581,0.2262,0.0069
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0835,1.0071,0.7119,0.3191,0.9275,0.1096,0.8746,0.3149,0.7368,0.4863,0.2708,1.245,0.9227,0.063,0.1016,0.0768
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017,1.6773,1.4953,0.8363,0.4569,0.1555,3.1391,0.3105,0.061,0.1411,0.0418
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899,0.0774,2.0001,1.819,1.9974,0.6506,0.2553,2.743,0.3719,0.0669,0.1038,0.0902
SAT_RACE2008/een-pico-prop00-75.cnf,1,2.0393,0.8607,0.5377,0.3942,0.6853,0.1994,1.7499,1.6698,1.4025,0.452,0.1764,3.0282,0.3778,0.0655,0.1674,0.0447
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0.078,0.6954,0.9568,0.5,0.9588,0.0364,1.2843,0.9333,13.3816,0.5833,0.2698,4.3556,0.6355,0.0571,0.2411,0.0012
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121,0.5294,0.3937,6.9937,0.9186,0.276,5.3959,0.9264,0.0465,0.2273,0
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.0238,0.7271,0.564,0.3288,0.9742,0.2853,1.0393,0.7084,0.1125,0.5004,0.072,0.9491,0.282,0.048,0.0615,0.0442
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291,1.7916,1.641,1.5324,0.3737,0.151,2.9134,0.1381,0.0737,0.1477,0.0707
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.6988,0.8668,0.582,0.2921,0.8412,0.266,1.4349,1.1908,0.3301,0.4762,0.1238,2.3792,0.4984,0.0486,0.0945,0.0374
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284,0.1709,1.0356,0.9171,0.5122,0.4093,0.0383,2.5579,0.0805,0.0308,0.0447,0.0262
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.8442,0.7076,0.5111,0.2965,0.7392,0.2152,1.2531,1.0163,1.3478,0.3635,0.078,2.497,0.1576,0.0484,0.0926,0.0407
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.1352,0.3541,0.942,0.1517,0.1793,0.0371,0.5612,2.1227,3.5238,0.8736,0.2169,1.7372,0.0943,0.0125,0.026,0.0058
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,1.7495,0.9283,0.5396,0.2894,0.6642,0.1991,1.4496,1.2633,0.7969,0.3886,0.065,1.9984,0.3237,0.0291,0.0526,0.021
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,1.0217,0.5296,0.5595,0.2831,0.6138,0.1918,1.1175,0.9888,4.5631,0.3736,0.0451,2.3729,0.1302,0.0976,0.1659,0.0831
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443,0.609,0.4517,0.7025,0.1487,1.8379,1.567,1.3093,0.3409,0.1587,3.4592,0.5033,0.0361,0.0907,0.0217
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469,0.1309,1.8008,1.6411,1.3764,0.3782,0.1552,3.0267,0.142,0.075,0.1436,0.0719
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,1.5064,0.4117,0.5294,0.1579,0.5407,0.1696,1.0047,0.9018,0.6085,0.4056,0.0385,2.3627,0.0718,0.0312,0.0485,0.0291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167,0.7034,0.1509,0.8542,0.1567,1.4347,1.0922,0.7083,0.4142,0.1447,2.9889,0.555,0.0198,0.0517,0.0059
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328,0.6547,0.3646,0.5859,0.0714,1.9857,1.9738,4.1373,0.3339,0.2514,4.1513,0.4074,0.0403,0.1094,0.0227
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,1.2804,1.5399,0.8909,0.1713,0.9386,0.2406,1.1426,0.9909,0.7969,0.1919,0.1543,2.4796,0.6586,0.033,0.0561,0.0311
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.1906,0.0365,0.8831,1,0.8831,0.0267,0.0891,0.4262,0.3245,0.996,0.0948,4.2265,0.8831,0.0022,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,55.2223,0.7297,0.0627,0.5,0.0352,0.0192,1.9686,1.0838,2.0992,0.31,0.1396,3.9039,0.0114,0.2,0.4164,0.1667
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,2.4538,1.0367,0.7412,0.2029,0.9264,0.1558,1.3063,0.9794,0.5705,0.3483,0.1604,2.862,0.5573,0.0137,0.0305,0.012
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.8985,0.6256,0.5315,0.4123,0.6863,0.2042,1.2067,1.0025,1.3667,0.3706,0.0603,2.392,0.143,0.0549,0.0858,0.0446
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.0948,0.6893,0.9164,0.3144,0.9225,0.1185,0.9092,0.3357,0.6808,0.6577,0.2615,1.3235,0.9164,0.0632,0.1007,0.077
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,1.2273,1.5261,0.8869,0.172,0.9386,0.2405,1.1484,0.9946,0.7944,0.1948,0.1534,2.4697,0.6535,0.033,0.056,0.0309
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,2.5456,1.0366,0.8352,0.2351,0.7464,0.2107,1.5341,1.4639,4.7313,0.3955,0.1801,2.2121,0.5209,0.0733,0.1569,0.0676
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,4.6204,0.7451,0.4707,0.4593,0.4688,0.1399,1.8442,1.712,1.0724,0.3699,0.1651,3.3628,0.1463,0.0834,0.1571,0.0694
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,3.2129,0.6621,0.5434,1,0.7569,0.1147,1.4087,1.3043,1.4571,0.4965,0.1635,3.0574,0.186,0.0623,0.124,0.052
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171,1.0358,0.9173,0.5122,0.4093,0.0382,2.5571,0.0806,0.0308,0.0447,0.0262
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,10.5597,1.7701,0.8372,0.5,0.7969,0.0229,1.3403,1.4255,1.83,0.1892,0.313,5.7388,0.7343,0.1518,0.4541,0.0593
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341,1.7915,1.6385,1.3359,0.3755,0.1548,3.1408,0.127,0.079,0.1482,0.0736
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,5.4295,0.5997,0.4848,0.3234,0.5855,0.1404,1.7781,1.5535,1.582,0.5636,0.1379,2.8215,0.1765,0.0548,0.1137,0.0453
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.6638,0.8781,0.5972,0.2866,0.8528,0.2678,1.4245,1.1485,0.3152,0.4756,0.1128,2.2961,0.5295,0.0443,0.0881,0.0356
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.532,0.5472,0.9503,0.5,0.9503,0.0056,0.5335,0.3182,1.1216,0.4301,0.326,3.9791,0.0132,0.1164,0.3128,0.0846
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,4.5128,0.7521,0.5415,0.4342,0.5652,0.148,1.8291,1.711,1.1549,0.3711,0.1737,3.5793,0.1588,0.0714,0.1516,0.053
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,3.5801,0.729,0.4633,0.7112,0.572,0.1569,2.042,1.9778,1.7733,0.4915,0.1687,3.3841,0.271,0.0591,0.1522,0.0365
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,7.4571,0.7658,0.456,0.5,0.7789,0.1377,1.7162,1.4522,3.6771,0.5037,0.2209,3.3351,0.4535,0.0969,0.3172,0.0082
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719,1.0393,0.9206,0.5096,0.4086,0.0385,2.5705,0.0825,0.0308,0.0447,0.0265
SAT_RACE2008/ibm-2004-23-k80.cnf,1,1.9579,1.0564,0.6122,0.2818,0.6679,0.1366,1.9851,1.6643,1.1374,0.3503,0.1667,3.8115,0.5303,0.0338,0.0922,0.0157
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0.8533,0.9154,0.698,0.088,0.867,0.1474,1.4132,1.0907,0.7345,0.4018,0.149,3.0185,0.5255,0.0196,0.0525,0.0058
