@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_occurrence_count NUMERIC
@ATTRIBUTE stats_occurrence_proportion NUMERIC

@DATA
ehi-85-297-85_ext.xml.minion.gz,1,0.074074,0.840545,0.10101,0.094276,508.561446,27.56229,485,4093,0.092802,0.364421,515,464,297,0.006734,0.006734,0.093116,297,297,501,27.56229,7,4093,7,0.10101,0.070707,50.886928,7,49.296296,7,885,50.777778,0.005039,52.444444,0.124252,7,7,28,30,43.962963,59.48,22,1.496458,0.047298,30,265,21,0.148709,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-86_ext.xml.minion.gz,1,0.070707,0.840411,0.097643,0.094276,508.54521,27.555556,485,4092,0.09278,0.370466,515,464,297,0.006734,0.006734,0.093093,297,297,501,27.555556,7,4092,7,0.10101,0.070707,50.934557,7,49.310345,7,885,50.793103,0.005489,52.464286,0.124278,7,7,28,30,43.133333,59.76,21,1.630242,0.046813,29,243,21,0.136364,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-87_ext.xml.minion.gz,1,0.077441,0.840066,0.10101,0.094276,506.821463,27.79798,485,4128,0.093596,0.359499,515,464,297,0.006734,0.006734,0.093912,297,297,501,27.79798,7,4128,7,0.10101,0.077441,50.727886,7,49.296296,7,880,50.607143,0.004403,52.071429,0.122777,7,7,28,30,44.703704,58.26087,23,1.307681,0.040121,30,226,23,0.126824,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-88_ext.xml.minion.gz,1,0.080808,0.840402,0.10101,0.094276,506.568342,27.737374,485,4119,0.093392,0.360081,515,464,297,0.006734,0.006734,0.093707,297,297,499,27.737374,7,4119,7,0.10101,0.080808,50.734287,7,49.2,7,891,50.7,0.004555,52.148148,0.122983,7,7,28,30,42.642857,59.64,24,1.352781,0.043688,30,208,24,0.116723,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-89_ext.xml.minion.gz,1,0.074074,0.840319,0.097643,0.094276,508.072506,27.676768,485,4110,0.093188,0.362575,515,464,297,0.006734,0.006734,0.093503,297,297,501,27.676768,7,4110,7,0.10101,0.070707,50.809969,7,49.357143,7,876,50.75,0.004853,52.24,0.123619,7,7,28,30,43.925926,60.285714,22,1.441298,0.042681,29,227,21,0.127385,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-8_ext.xml.minion.gz,1,0.077441,0.839947,0.097643,0.094276,507.943796,27.676768,485,4110,0.093188,0.365008,515,464,297,0.006734,0.006734,0.093503,297,297,501,27.676768,7,4110,7,0.10101,0.077441,50.846845,7,49.5,7,878,50.724138,0.004892,52.074074,0.123587,7,7,28,30,44.5,59.26087,23,1.452931,0.039326,29,255,23,0.143098,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-90_ext.xml.minion.gz,1,0.074074,0.840535,0.10101,0.094276,507.592025,27.69697,485,4113,0.093256,0.361459,515,464,297,0.006734,0.006734,0.093571,297,297,501,27.69697,7,4113,7,0.10101,0.070707,50.755363,7,49.185185,7,872,50.75,0.004875,52.333333,0.123412,7,7,28,30,44.074074,62.428571,22,1.448007,0.045464,30,211,21,0.118406,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-91_ext.xml.minion.gz,1,0.077441,0.840177,0.10101,0.094276,507.11257,27.69697,485,4113,0.093256,0.364928,515,464,297,0.006734,0.006734,0.093571,297,297,501,27.69697,7,4113,7,0.10101,0.077441,50.818103,7,49.321429,7,882,50.642857,0.004828,52.185185,0.123295,7,7,28,30,44.25,59.565217,23,1.433988,0.043123,30,224,23,0.125701,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-92_ext.xml.minion.gz,1,0.077441,0.840205,0.10101,0.094276,507.874087,27.649832,485,4106,0.093097,0.364301,515,464,297,0.006734,0.006734,0.093412,297,297,501,27.649832,7,4106,7,0.10101,0.077441,50.855988,7,49.413793,7,878,50.689655,0.00476,52.178571,0.123691,7,7,28,30,44.666667,60.434783,23,1.413716,0.043991,30,222,23,0.124579,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-93_ext.xml.minion.gz,1,0.074074,0.840404,0.10101,0.094276,507.975639,27.643098,485,4105,0.093074,0.363406,515,464,297,0.006734,0.006734,0.093389,297,297,501,27.643098,7,4105,7,0.10101,0.074074,50.848539,7,49.285714,7,777,50.678571,0.004943,52.230769,0.123746,7,7,28,30,44.142857,62.590909,22,1.468145,0.045151,30,246,22,0.138047,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-94_ext.xml.minion.gz,1,0.070707,0.840031,0.10101,0.094276,508.454656,27.622896,485,4102,0.093006,0.363387,515,464,297,0.006734,0.006734,0.093321,297,297,501,27.622896,7,4102,7,0.10101,0.070707,50.90068,7,49.44,7,877,50.714286,0.005011,52.107143,0.123953,7,7,28,30,45.428571,61.52381,21,1.488185,0.042835,30,248,21,0.139169,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-95_ext.xml.minion.gz,1,0.074074,0.840101,0.10101,0.094276,508.044369,27.622896,485,4102,0.093006,0.363057,515,464,297,0.006734,0.006734,0.093321,297,297,501,27.622896,7,4102,7,0.10101,0.074074,50.886709,7,49.433333,7,879,50.724138,0.004581,52.142857,0.123853,7,7,28,30,44.965517,60.909091,22,1.360536,0.040955,30,208,22,0.116723,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-96_ext.xml.minion.gz,1,0.077441,0.840246,0.10101,0.094276,506.911386,27.737374,485,4119,0.093392,0.361005,515,464,297,0.006734,0.006734,0.093707,297,297,501,27.737374,7,4119,7,0.10101,0.077441,50.755512,7,49.285714,7,877,50.703704,0.004058,52.148148,0.123067,7,7,28,30,44.148148,57.84,23,1.205368,0.040859,30,267,23,0.149832,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-97_ext.xml.minion.gz,1,0.074074,0.840246,0.10101,0.094276,508.660806,27.575758,485,4095,0.092848,0.368381,515,464,297,0.006734,0.006734,0.093161,297,297,501,27.575758,7,4095,7,0.10101,0.070707,50.927778,7,49.428571,7,880,50.833333,0.005164,52.357143,0.124215,7,7,28,30,44.214286,60.47619,22,1.533625,0.044232,30,232,21,0.130191,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-98_ext.xml.minion.gz,1,0.074074,0.840194,0.10101,0.094276,507.199564,27.771044,485,4124,0.093505,0.357899,515,464,297,0.006734,0.006734,0.093821,297,297,501,27.771044,7,4124,7,0.10101,0.070707,50.746076,7,49.275862,7,891,50.607143,0.004609,52.033333,0.122987,7,7,28,30,44.142857,60.545455,22,1.36876,0.042693,30,146,21,0.08193,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-99_ext.xml.minion.gz,1,0.077441,0.840278,0.097643,0.094276,507.556015,27.710438,485,4115,0.093301,0.361386,515,464,297,0.006734,0.006734,0.093616,297,297,501,27.710438,7,4115,7,0.10101,0.077441,50.785017,7,49.321429,7,777,50.730769,0.004528,52.206897,0.123343,7,7,28,30,44.966667,58.26087,23,1.344771,0.042335,29,233,23,0.130752,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-85-297-9_ext.xml.minion.gz,1,0.074074,0.840307,0.10101,0.094276,507.11559,27.73064,485,4118,0.093369,0.361627,515,464,297,0.006734,0.006734,0.093685,297,297,501,27.73064,7,4118,7,0.10101,0.074074,50.782664,7,49.285714,7,878,50.655172,0.005134,52.133333,0.123146,7,7,28,30,44.214286,62.227273,22,1.524714,0.044046,30,121,22,0.067901,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-0_ext.xml.minion.gz,1,0.066667,0.840157,0.095238,0.088889,509.180981,27.574603,485,4343,0.087538,0.367237,515,464,315,0.006349,0.006349,0.087817,315,315,501,27.574603,7,4343,7,0.095238,0.066667,51.003493,7,49.37037,7,886,50.827586,0.00523,52.333333,0.117242,7,7,28,30,44.285714,61.681818,21,1.647506,0.046797,30,285,21,0.150794,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-10_ext.xml.minion.gz,1,0.069841,0.840362,0.092063,0.088889,508.131343,27.650794,485,4355,0.08778,0.363494,515,464,315,0.006349,0.006349,0.08806,315,315,501,27.650794,7,4355,7,0.095238,0.066667,50.88937,7,49.366667,7,875,50.758621,0.004724,52.285714,0.116678,7,7,28,30,43.285714,59.952381,22,1.488141,0.044853,29,255,21,0.134921,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-11_ext.xml.minion.gz,1,0.069841,0.840453,0.092063,0.088889,507.132235,27.752381,485,4371,0.088103,0.360479,515,464,315,0.006349,0.006349,0.088383,315,315,501,27.752381,7,4371,7,0.095238,0.063492,50.790043,7,49.103448,7,879,50.703704,0.005068,52.172414,0.116022,7,7,28,30,44.448276,63.25,22,1.596311,0.047159,29,192,20,0.101587,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-12_ext.xml.minion.gz,1,0.069841,0.839908,0.095238,0.088889,508.206912,27.739683,485,4369,0.088062,0.36509,515,464,315,0.006349,0.006349,0.088343,315,315,501,27.739683,7,4369,7,0.095238,0.063492,50.87244,7,49.444444,7,896,50.678571,0.005561,52.076923,0.116321,7,7,28,30,45.321429,62.65,22,1.751783,0.043885,30,222,20,0.11746,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-13_ext.xml.minion.gz,1,0.069841,0.840385,0.095238,0.088889,506.593031,27.879365,485,4391,0.088506,0.358375,515,464,315,0.006349,0.006349,0.088788,315,315,501,27.879365,7,4391,7,0.095238,0.069841,50.668042,7,49.071429,7,891,50.615385,0.004544,52.076923,0.115371,7,7,28,30,44.3,60.541667,22,1.431412,0.044037,30,267,22,0.14127,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-14_ext.xml.minion.gz,1,0.066667,0.840484,0.095238,0.088889,507.00891,27.790476,485,4377,0.088224,0.359829,515,464,315,0.006349,0.006349,0.088505,315,315,501,27.790476,7,4377,7,0.095238,0.063492,50.742394,7,49.107143,7,880,50.678571,0.004497,52.185185,0.115835,7,7,28,30,42.785714,61.95,21,1.416649,0.047102,30,198,20,0.104762,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-15_ext.xml.minion.gz,1,0.073016,0.840391,0.095238,0.088889,506.934946,27.815873,485,4381,0.088304,0.360562,515,464,315,0.006349,0.006349,0.088586,315,315,501,27.815873,7,4381,7,0.095238,0.073016,50.713169,7,49.2,7,880,50.607143,0.003965,52.137931,0.115712,7,7,28,30,44.115385,59.769231,23,1.248899,0.043182,30,246,23,0.130159,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-16_ext.xml.minion.gz,1,0.073016,0.840297,0.095238,0.088889,506.913986,27.828571,485,4383,0.088345,0.357452,515,464,315,0.006349,0.006349,0.088626,315,315,501,27.828571,7,4383,7,0.095238,0.073016,50.723171,7,49.25,7,777,50.724138,0.004243,52.074074,0.115655,7,7,28,30,44.464286,58.608696,23,1.336595,0.041014,30,183,23,0.096825,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-17_ext.xml.minion.gz,1,0.073016,0.840367,0.095238,0.088889,507.379058,27.771429,485,4374,0.088163,0.362031,515,464,315,0.006349,0.006349,0.088444,315,315,501,27.771429,7,4374,7,0.095238,0.073016,50.759367,7,49.275862,7,886,50.75,0.004216,52.153846,0.115999,7,7,28,30,43.689655,57.769231,23,1.328017,0.04184,30,208,23,0.110053,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-18_ext.xml.minion.gz,1,0.07619,0.840163,0.095238,0.088889,507.057078,27.809524,485,4380,0.088284,0.358401,515,464,315,0.006349,0.006349,0.088565,315,315,501,27.809524,7,4380,7,0.095238,0.07619,50.740518,7,49.37931,7,885,50.655172,0.003962,52.071429,0.115766,7,7,28,30,43.666667,57.48,24,1.247946,0.040075,30,287,24,0.151852,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-19_ext.xml.minion.gz,1,0.07619,0.840192,0.095238,0.088889,507.601922,27.752381,485,4371,0.088103,0.35884,515,464,315,0.006349,0.006349,0.088383,315,315,501,27.752381,7,4371,7,0.095238,0.07619,50.792788,7,49.357143,7,885,50.678571,0.003746,52.107143,0.116129,7,7,28,30,44.035714,58.625,24,1.180107,0.040946,30,130,24,0.068783,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-1_ext.xml.minion.gz,1,0.073016,0.84026,0.095238,0.088889,506.563127,27.860317,485,4388,0.088445,0.357079,515,464,315,0.006349,0.006349,0.088727,315,315,501,27.860317,7,4388,7,0.095238,0.073016,50.68017,7,49.259259,7,777,50.655172,0.00376,52.034483,0.115443,7,7,28,30,44.185185,59.913043,23,1.184361,0.042021,30,239,23,0.126455,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-20_ext.xml.minion.gz,1,0.066667,0.8405,0.092063,0.088889,506.695593,27.803175,485,4379,0.088264,0.358544,515,464,315,0.006349,0.006349,0.088545,315,315,499,27.803175,7,4379,7,0.095238,0.066667,50.710957,7,49.137931,7,872,50.592593,0.00427,52.172414,0.11571,7,7,28,30,42.888889,61.272727,21,1.344946,0.047398,29,224,21,0.118519,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-21_ext.xml.minion.gz,1,0.073016,0.840314,0.095238,0.088889,505.828168,27.860317,485,4388,0.088445,0.36042,515,464,315,0.006349,0.006349,0.088727,315,315,499,27.860317,7,4388,7,0.095238,0.073016,50.689737,7,49.214286,7,870,50.535714,0.004468,52,0.115275,7,7,28,30,43.464286,59.12,23,1.407298,0.042977,30,280,23,0.148148,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-22_ext.xml.minion.gz,1,0.066667,0.840298,0.095238,0.088889,507.423306,27.733333,485,4368,0.088042,0.362094,515,464,315,0.006349,0.006349,0.088323,315,315,501,27.733333,7,4368,7,0.095238,0.066667,50.807532,7,49.214286,7,885,50.7,0.004864,52.259259,0.116168,7,7,28,30,43.7,59.72,21,1.532298,0.045391,30,198,21,0.104762,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-23_ext.xml.minion.gz,1,0.07619,0.840093,0.095238,0.088889,507.028571,27.777778,485,4375,0.088183,0.359226,515,464,315,0.006349,0.006349,0.088464,315,315,501,27.777778,7,4375,7,0.095238,0.07619,50.775699,7,49.333333,7,868,50.785714,0.00383,52.206897,0.115892,7,7,28,30,44.592593,57.875,24,1.206391,0.040607,30,261,24,0.138095,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-24_ext.xml.minion.gz,1,0.073016,0.840244,0.095238,0.088889,507.261763,27.796825,485,4378,0.088244,0.359045,515,464,315,0.006349,0.006349,0.088525,315,315,501,27.796825,7,4378,7,0.095238,0.073016,50.758761,7,49.357143,7,777,50.666667,0.004259,52.107143,0.115866,7,7,28,30,44.344828,60.478261,23,1.341637,0.041955,30,212,23,0.112169,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-25_ext.xml.minion.gz,1,0.073016,0.840468,0.095238,0.088889,505.796044,27.92381,485,4398,0.088647,0.355551,515,464,315,0.006349,0.006349,0.088929,315,315,501,27.92381,7,4398,7,0.095238,0.073016,50.598071,7,49.037037,7,880,50.517241,0.00392,52.068966,0.115006,7,7,28,30,43.481481,58.608696,23,1.234647,0.044745,30,233,23,0.12328,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-26_ext.xml.minion.gz,1,0.069841,0.840148,0.095238,0.088889,507.895423,27.746032,485,4370,0.088083,0.359205,515,464,315,0.006349,0.006349,0.088363,315,315,501,27.746032,7,4370,7,0.095238,0.069841,50.818775,7,49.275862,7,777,50.724138,0.004366,52.172414,0.116223,7,7,28,30,44.333333,60.043478,22,1.375157,0.043519,30,260,22,0.137566,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-27_ext.xml.minion.gz,1,0.073016,0.840343,0.095238,0.088889,507.390718,27.771429,485,4374,0.088163,0.36098,515,464,315,0.006349,0.006349,0.088444,315,315,501,27.771429,7,4374,7,0.095238,0.073016,50.757329,7,49.333333,7,883,50.642857,0.004261,52.222222,0.116002,7,7,28,30,44.464286,59.521739,23,1.342283,0.043548,30,101,23,0.053439,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-28_ext.xml.minion.gz,1,0.069841,0.840488,0.095238,0.088889,507.600824,27.739683,485,4369,0.088062,0.361009,515,464,315,0.006349,0.006349,0.088343,315,315,501,27.739683,7,4369,7,0.095238,0.066667,50.784268,7,49.133333,7,885,50.678571,0.004848,52.25,0.116182,7,7,28,30,43.103448,63.571429,22,1.527166,0.04798,30,208,21,0.110053,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-29_ext.xml.minion.gz,1,0.069841,0.839959,0.095238,0.088889,506.935418,27.822222,485,4382,0.088325,0.357736,515,464,315,0.006349,0.006349,0.088606,315,315,501,27.822222,7,4382,7,0.095238,0.066667,50.768167,7,49.37931,7,885,50.678571,0.004504,51.962963,0.115686,7,7,28,30,45.344828,60.714286,22,1.418746,0.04191,30,80,21,0.042328,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-2_ext.xml.minion.gz,1,0.069841,0.840418,0.092063,0.088889,506.61456,27.822222,485,4382,0.088325,0.35689,515,464,315,0.006349,0.006349,0.088606,315,315,501,27.822222,7,4382,7,0.095238,0.069841,50.712779,7,49.172414,7,896,50.62069,0.004447,52.111111,0.115613,7,7,28,30,43.107143,59.227273,22,1.40073,0.044604,29,310,22,0.164021,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-30_ext.xml.minion.gz,1,0.069841,0.840483,0.095238,0.088889,507.729959,27.720635,485,4366,0.088002,0.358434,515,464,315,0.006349,0.006349,0.088282,315,315,501,27.720635,7,4366,7,0.095238,0.069841,50.793961,7,49.241379,7,882,50.76,0.004238,52.241379,0.116292,7,7,28,30,43.925926,59.291667,22,1.335018,0.044975,30,211,22,0.11164,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-31_ext.xml.minion.gz,1,0.073016,0.840246,0.095238,0.088889,506.255348,27.898413,485,4394,0.088566,0.357781,515,464,315,0.006349,0.006349,0.088848,315,315,501,27.898413,7,4394,7,0.095238,0.073016,50.659452,7,49.178571,7,875,50.62069,0.004205,51.965517,0.115215,7,7,28,30,44.766667,60.73913,23,1.324673,0.04224,30,199,23,0.105291,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-32_ext.xml.minion.gz,1,0.07619,0.84034,0.095238,0.088889,507.251142,27.809524,485,4380,0.088284,0.359832,515,464,315,0.006349,0.006349,0.088565,315,315,501,27.809524,7,4380,7,0.095238,0.07619,50.734021,7,49.285714,7,777,50.703704,0.004405,52.103448,0.115811,7,7,28,30,44.310345,57.875,24,1.387668,0.042245,30,253,24,0.133862,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-33_ext.xml.minion.gz,1,0.07619,0.840335,0.095238,0.088889,507.919322,27.701587,485,4363,0.087942,0.362316,515,464,315,0.006349,0.006349,0.088222,315,315,501,27.701587,7,4363,7,0.095238,0.07619,50.839384,7,49.366667,7,777,50.785714,0.004172,52.230769,0.116415,7,7,28,30,44.464286,58.375,24,1.314086,0.041643,30,243,24,0.128571,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-34_ext.xml.minion.gz,1,0.069841,0.840341,0.092063,0.088889,505.847153,27.873016,485,4390,0.088486,0.354848,515,464,315,0.006349,0.006349,0.088768,315,315,501,27.873016,7,4390,7,0.095238,0.069841,50.664342,7,49.214286,7,891,50.571429,0.004067,52,0.115227,7,7,28,30,43.965517,58,22,1.281022,0.042585,29,211,22,0.11164,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-35_ext.xml.minion.gz,1,0.069841,0.840171,0.095238,0.088889,506.717381,27.834921,485,4384,0.088365,0.359538,515,464,315,0.006349,0.006349,0.088646,315,315,501,27.834921,7,4384,7,0.095238,0.066667,50.733198,7,49.310345,7,875,50.642857,0.004238,52.038462,0.115583,7,7,28,30,44.034483,61.095238,22,1.335018,0.041544,30,252,21,0.133333,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-36_ext.xml.minion.gz,1,0.069841,0.84038,0.092063,0.088889,506.778209,27.796825,485,4378,0.088244,0.360592,515,464,315,0.006349,0.006349,0.088525,315,315,499,27.796825,7,4378,7,0.095238,0.066667,50.749546,7,49.137931,7,879,50.592593,0.004743,52.107143,0.115756,7,7,28,30,43.740741,62,22,1.4939,0.045907,29,148,21,0.078307,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-37_ext.xml.minion.gz,1,0.069841,0.84048,0.095238,0.088889,507,27.771429,485,4374,0.088163,0.360658,515,464,315,0.006349,0.006349,0.088444,315,315,501,27.771429,7,4374,7,0.095238,0.069841,50.749729,7,49.115385,7,873,50.678571,0.004452,52.285714,0.115912,7,7,28,30,42.689655,58.727273,22,1.402427,0.045498,30,229,22,0.121164,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-38_ext.xml.minion.gz,1,0.07619,0.840403,0.095238,0.088889,506.664993,27.822222,485,4382,0.088325,0.359095,515,464,315,0.006349,0.006349,0.088606,315,315,501,27.822222,7,4382,7,0.095238,0.07619,50.709609,7,49.178571,7,777,50.586207,0.004008,52.111111,0.115624,7,7,28,30,44.482759,58.791667,24,1.262455,0.043002,30,264,24,0.139683,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-39_ext.xml.minion.gz,1,0.07619,0.840434,0.095238,0.088889,505.728802,27.930159,485,4399,0.088667,0.35521,515,464,315,0.006349,0.006349,0.08895,315,315,501,27.930159,7,4399,7,0.095238,0.07619,50.586418,7,49.074074,7,877,50.518519,0.003685,52,0.114964,7,7,28,30,43.607143,58.416667,24,1.16082,0.043379,30,228,24,0.120635,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-3_ext.xml.minion.gz,1,0.066667,0.840374,0.095238,0.088889,507.083638,27.784127,485,4376,0.088204,0.360064,515,464,315,0.006349,0.006349,0.088484,315,315,501,27.784127,7,4376,7,0.095238,0.066667,50.75853,7,49.214286,7,861,50.689655,0.004335,52.142857,0.115878,7,7,28,30,44.464286,61.952381,21,1.365471,0.044678,30,201,21,0.106349,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-40_ext.xml.minion.gz,1,0.073016,0.840151,0.095238,0.088889,507.052728,27.815873,485,4381,0.088304,0.35744,515,464,315,0.006349,0.006349,0.088586,315,315,501,27.815873,7,4381,7,0.095238,0.073016,50.739174,7,49.266667,7,877,50.666667,0.00426,52.033333,0.115739,7,7,28,30,44.518519,59.48,23,1.34202,0.041056,30,183,23,0.096825,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
ehi-90-315-41_ext.xml.minion.gz,1,0.069841,0.840399,0.095238,0.088889,506.633957,27.822222,485,4382,0.088325,0.357734,515,464,315,0.006349,0.006349,0.088606,315,315,501,27.822222,7,4382,7,0.095238,0.069841,50.713779,7,49.214286,7,777,50.678571,0.004241,52.148148,0.115617,7,7,28,30,42.642857,57.954545,22,1.335765,0.04413,30,136,22,0.071958,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
