@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC

@DATA
Core1108_tbm_21.tex.module.000030,1,0.570156,0.591845,58.7,0.689632,1024,2.033408,787,59.25,0.245843,587,0.639573,1796,0.45657,0.114806,0.77951,5052,38.5,200,0.436526,0.659912,0.659912,29.936468,1216,0.969179,0.398421,0.558553,0.381985,0.80602,2.620076,772,0.902536,784
Core1108_tbm_21.tex.module.000091,1,0.60873,0.589364,38,0.696744,781,2.005456,540,50.46875,0.254386,380,0.640798,1283,0.444271,0.138432,0.83788,3648,28.4375,160,0.400624,0.639332,0.639332,28.981481,943,1.002294,0.433641,0.569759,0.392226,0.765116,2.774074,502,1.007903,514
Core1108_tbm_21.tex.moduleQ3.2S.000002,1,0.701583,0.648345,126.5,0.54239,3014,2.339153,1470,91.341463,0.239955,1265,0.659563,4296,0.323557,0.080762,0.557495,12444,60,205,0.30284,0.702856,0.702856,31.959184,3485,0.938404,0.31912,0.627984,0.322425,0.875434,2.976871,1282,0.857814,1301
Core1108_tbm_21.tex.moduleQ3.2S.000007,1,0.708177,0.650762,124.5,0.536661,3014,2.347039,1445,90.625,0.238658,1245,0.662217,4256,0.320724,0.080201,0.553336,12344,59.625,200,0.296288,0.705076,0.705076,31.809689,3470,0.939214,0.316763,0.631469,0.319325,0.876758,2.983391,1242,0.859529,1261
Core1108_tbm_21.tex.moduleQ3.2S.000011,1,0.706517,0.650255,125,0.537859,3014,2.345054,1450,91.375,0.238985,1250,0.660981,4266,0.321144,0.080443,0.554383,12369,60,200,0.297937,0.704518,0.704518,31.862069,3475,0.938204,0.317084,0.63074,0.320105,0.87629,2.983448,1252,0.858701,1271
Core1108_tbm_21.tex.moduleQ3.2S.000014,1,0.70322,0.648845,126,0.541201,3014,2.341111,1465,90.609756,0.239633,1260,0.660788,4286,0.323145,0.080522,0.556463,12419,59.634146,205,0.301213,0.703408,0.703408,31.90785,3480,0.939409,0.318808,0.628699,0.321655,0.8759,2.976792,1272,0.858623,1291
Core1108_tbm_21.tex.moduleQ3.2S.000015,1,0.706517,0.650255,125,0.537859,3014,2.345054,1450,91.375,0.238985,1250,0.660981,4266,0.321144,0.080443,0.554383,12369,60,200,0.297937,0.704518,0.704518,31.862069,3475,0.938204,0.317084,0.63074,0.320105,0.87629,2.983448,1252,0.858701,1271
Core1108_tbm_21.tex.moduleQ3.2S.000019,1,0.706517,0.650255,125,0.537859,3014,2.345054,1450,91.375,0.238985,1250,0.660981,4266,0.321144,0.080443,0.554383,12369,60,200,0.297937,0.704518,0.704518,31.862069,3475,0.938204,0.317084,0.63074,0.320105,0.87629,2.983448,1252,0.858701,1271
Core1108_tbm_21.tex.moduleQ3.2S.000024,1,0.706517,0.650255,125,0.537859,3014,2.345054,1450,91.375,0.238985,1250,0.660981,4266,0.321144,0.080443,0.554383,12369,60,200,0.297937,0.704518,0.704518,31.862069,3475,0.938204,0.317084,0.63074,0.320105,0.87629,2.983448,1252,0.858701,1271
Core1108_tbm_21.tex.moduleQ3.2S.000027,1,0.708177,0.650762,124.5,0.536661,3014,2.347039,1445,90.625,0.238658,1245,0.662217,4256,0.320724,0.080201,0.553336,12344,59.625,200,0.296288,0.705076,0.705076,31.809689,3470,0.939214,0.316763,0.631469,0.319325,0.876758,2.983391,1242,0.859529,1261
Core1108_tbm_28.tex.moduleQ2.2S.000003,1,0.726156,0.645658,150.875,0.548807,2779,2.475307,1375,68.190476,0.26122,1207,0.657678,3827,0.274889,0.068337,0.476614,11297,43.904762,168,0.278547,0.688483,0.688483,24.663273,3213,0.955256,0.33016,0.62962,0.331269,0.89416,2.911273,1048,0.89141,1066
counter_16,1,0.980459,0.501718,97.058824,0.993153,4315,2.016587,1666,4488,0.337049,1650,0.343786,4401,0.479891,0.161234,0.959782,13099,2244,16,0.509657,0.502535,0.502535,68.417167,2242,0.684103,0.344354,0.502125,0.496904,0.678637,3.917767,68,0.691648,2243
counter_32-shuffled,1,0.990231,0.500916,193.030303,0.996344,16827,2.009004,6402,17160,0.335237,6370,0.338762,16993,0.489613,0.163847,0.979227,50779,8580,32,0.504855,0.501362,0.501362,132.538425,8578,0.675683,0.339111,0.501175,0.498265,0.672905,3.958607,132,0.679819,8579
counter_8-shuffled,1,0.960918,0.503022,49.111111,0.987986,1131,2.028037,450,1224,0.340432,442,0.352746,1177,0.462192,0.156547,0.924384,3475,612,8,0.519116,0.504399,0.504399,36.193333,610,0.699339,0.35354,0.503491,0.495024,0.688787,3.837778,36,0.712051,611
counter_e_16,1,0.981583,0.502749,100,0.989064,4477,2.036615,1716,4624,0.337732,1700,0.34646,4561,0.477088,0.159519,0.954177,13641,2312,16,0.50296,0.504037,0.504037,69.556527,2306,0.687371,0.345446,0.504078,0.494112,0.682706,3.952797,66,0.696573,2294
counter_e_8-shuffled,1,0.964996,0.504673,52,0.981481,1213,2.062848,476,1296,0.341522,468,0.356866,1257,0.458234,0.153805,0.916468,3745,648,8,0.507558,0.506749,0.506749,37.17437,642,0.704226,0.354878,0.506512,0.490839,0.695238,3.897059,34,0.719122,638
counter_r_16,1,0.977998,0.500552,100,0.997793,4445,2.029703,1716,4624,0.339177,1700,0.343484,4545,0.478768,0.160271,0.957536,13577,2312,16,0.507591,0.500813,0.500813,69.518065,2322,0.685853,0.348225,0.499964,0.500052,0.679812,3.951632,82,0.6964,2307
counter_r_8-shuffled,1,0.958367,0.500943,52,0.996237,1197,2.05044,476,1296,0.343927,468,0.351723,1249,0.461169,0.155131,0.922338,3713,648,8,0.514812,0.501367,0.501367,37.102941,650,0.701529,0.359366,0.499873,0.50018,0.690323,3.892857,42,0.718548,643
counter_re_16,1,0.978746,0.500459,102.941176,0.998164,4605,2.055473,1766,4760,0.341248,1750,0.345295,4705,0.476089,0.158293,0.952179,14151,2380,16,0.501169,0.500672,0.500672,71.191959,2386,0.689663,0.351861,0.499835,0.500237,0.683705,4.002831,82,0.70349,2358
cube_c11_par---13_-shuffled,1,0.938092,0.494515,660,1.022184,47914,1.232634,1331,87846,0.021886,1320,0.094177,51076,5.170706,0.401116,9.459492,546111,48018,11,0.079489,0.810159,0.810159,421.320811,6312,0.116245,0.028679,0.510455,0.181806,0.188869,207.401202,3159,0.058582,4060
cube_c3_ser--opt-6_-shuffled,1,0.628655,0.553926,85.5,0.805296,645,2.204678,176,486,0.251941,171,0.410275,1026,0.657895,0.155306,1.184211,3477,270,5,0.418129,0.612732,0.612732,20.556818,681,0.669583,0.294737,0.543182,0.413115,0.719626,8.8125,378,0.645195,429
cube_c5_ser---14_-shuffled,1,0.701152,0.553646,322.5,0.806209,3653,2.037236,652,3750,0.164539,645,0.28564,5210,1.284069,0.271073,2.519194,23739,1911.428571,7,0.348752,0.631995,0.631995,36.174847,2961,0.451965,0.194465,0.555417,0.380792,0.510386,16.251534,1554,0.43741,1817
cube_c7_ser---23_-shuffled,1,0.758639,0.510144,735,0.96023,11504,1.858481,1479,14406,0.103087,1470,0.20114,15164,2.372263,0.310228,4.275059,93009,7994,9,0.286996,0.659783,0.659783,65.667343,6990,0.304858,0.12502,0.520641,0.345094,0.391882,30.805274,3657,0.260807,4352
cube_c9_par--opt-11_-shuffled,1,0.912498,0.500771,459,0.996919,22400,1.328907,928,39366,0.033131,918,0.11023,24548,4.356648,0.391729,8.018168,229452,21389.4,10,0.113125,0.766967,0.766967,252.646552,4284,0.143722,0.042864,0.516512,0.225297,0.217749,123.436422,2145,0.088656,2777
eijk.S1238.S-d3-shuffled,1,0.333198,0.571329,421,0.750305,820,2.075173,870,45.285714,0.373454,842,0.533275,2461,0.128809,0.055217,0.257619,5741,22.642857,28,0.590004,0.580184,0.580184,7.696552,1893,0.919148,0.395204,0.577513,0.415747,0.903354,2.828736,1640,0.935422,1452
eijk.S1423.S-d4-shuffled,1,0.333302,0.571406,1803,0.750071,3545,2.26965,3651,30.044444,0.414974,3606,0.564746,10636,0.031779,0.01362,0.063558,24816,15.022222,45,0.56478,0.573405,0.573405,8.415229,8123,0.984899,0.422072,0.573751,0.424839,0.976164,2.913174,7090,0.990202,6007
eijk.S208o.S-d4-shuffled,1,0.332075,0.570502,46,0.752841,88,2.237736,95,16,0.410049,92,0.569023,265,0.045283,0.019449,0.090566,617,8,3,0.577358,0.573356,0.573356,7.947368,207,0.992442,0.426221,0.573687,0.42426,0.965909,2.789474,176,0.999784,153
eijk.S208o.S-f4-shuffled,1,0.333256,0.571372,755,0.750173,1444,2.220402,1566,17.428571,0.404491,1510,0.56753,4333,0.056312,0.024137,0.112624,10109,8.714286,56,0.57766,0.574992,0.574992,7.664751,3576,0.987022,0.421459,0.57639,0.420885,0.957756,2.766922,2888,0.994922,2503
eijk.S298.S-f2-shuffled,1,0.333204,0.571334,452,0.750291,859,2.132661,950,22.434783,0.385767,904,0.555323,2578,0.100078,0.0429,0.200155,6014,11.217391,46,0.570985,0.578028,0.578028,7.197895,1950,0.960719,0.408843,0.5792,0.415429,0.924913,2.713684,1718,0.971584,1472
eijk.S298.S-f4,1,0.333279,0.571389,1053,0.750122,2055,2.231268,2158,24.153846,0.406784,2106,0.563132,6166,0.050924,0.021827,0.101849,14386,12.076923,52,0.565034,0.574647,0.574647,7.936052,4676,0.97996,0.418304,0.576236,0.421319,0.9618,2.857275,4110,0.987117,3484
eijk.S344.S-f3,1,0.333276,0.571386,1000,0.75013,1924,2.232635,2071,16.338028,0.407083,2000,0.569375,5773,0.050234,0.021531,0.100468,13469,8.169014,71,0.55032,0.574598,0.574598,7.756156,4338,0.990909,0.423081,0.576118,0.421478,0.962318,2.787542,3848,0.99811,3177
eijk.S349.S-f3,1,0.333275,0.571386,988.5,0.750132,1901,2.234923,2048,15.774648,0.407574,1977,0.57011,5704,0.049088,0.02104,0.098177,13308,7.887324,71,0.547335,0.574521,0.574521,7.757813,4321,0.992322,0.423697,0.576049,0.421609,0.963177,2.785156,3802,0.9994,3122
eijk.S382.S-f4-shuffled,1,0.333288,0.571395,1253.5,0.750102,2441,2.232387,2573,22.363636,0.407011,2507,0.564275,7324,0.050382,0.021594,0.100765,17088,11.181818,66,0.556936,0.574618,0.574618,7.893898,5562,0.982001,0.419012,0.576342,0.421233,0.962208,2.846483,4882,0.989035,4079
eijk.S386.S-f2,1,0.333265,0.571378,849.5,0.750153,1629,2.182897,1762,23.301587,0.39644,1699,0.559191,4888,0.075082,0.032182,0.150164,11404,11.650794,63,0.582242,0.576289,0.576289,7.531782,3833,0.970331,0.41373,0.577706,0.418486,0.943677,2.77412,3258,0.979721,2846
eijk.S420.S-f2,1,0.333265,0.571379,869,0.750153,1634,2.172343,1824,18.325581,0.394178,1738,0.563504,4903,0.080359,0.034444,0.160718,11439,9.162791,86,0.600245,0.576659,0.576659,7.260417,4017,0.977186,0.416482,0.578047,0.417827,0.939718,2.688048,3268,0.987035,2943
eijk.S526.S-f4-shuffled,1,0.333303,0.571406,1856.5,0.750069,3626,2.228238,3801,25.954545,0.406099,3713,0.56192,10879,0.052486,0.022495,0.104973,25383,12.977273,88,0.571192,0.57477,0.57477,7.917916,8326,0.977643,0.417074,0.576512,0.420947,0.960632,2.862142,7252,0.984856,6214
eijk.S641.S-f2,1,0.333277,0.571388,1058,0.750126,1988,2.203018,2212,16.166667,0.400733,2116,0.568166,5965,0.065046,0.02788,0.130092,13917,8.083333,96,0.587594,0.575603,0.575603,7.370253,4664,0.98708,0.420863,0.577281,0.419479,0.951207,2.696655,3976,0.995611,3505
eijk.S713.S-f2,1,0.333278,0.571388,1063.5,0.750125,1999,2.203735,2223,16.166667,0.400886,2127,0.568199,5998,0.064688,0.027726,0.129376,13994,8.083333,96,0.587863,0.575579,0.575579,7.378318,4702,0.987179,0.420931,0.577246,0.419535,0.951476,2.698156,3998,0.995687,3526
emptyroom_e3_ser---19_-shuffled,1,0.627428,0.574679,464,0.740102,3779,2.365931,934,2048,0.274689,928,0.426788,6023,0.510045,0.150633,1.02009,20394,1024,6,0.462394,0.606877,0.606877,22.130621,4472,0.703253,0.30429,0.569787,0.406231,0.737884,9.286938,2242,0.707301,2785
emptyroom_e3_ser--opt-20_-shuffled,1,0.624244,0.575059,488,0.738951,3924,2.377665,982,2048,0.279279,976,0.432038,6286,0.488705,0.145661,0.97741,21090,1024,6,0.466115,0.605915,0.605915,21.806517,4702,0.713034,0.308722,0.569706,0.407439,0.746702,9.126273,2360,0.717469,2930
emptyroom_e4_par---21_-shuffled,1,0.74168,0.558511,1024,0.790477,14597,1.96992,2056,16384,0.127337,2048,0.245312,19681,1.664956,0.314153,3.329912,104306,8192,8,0.327981,0.657416,0.657416,48.722763,10396,0.373147,0.149933,0.568078,0.343447,0.437517,22.39786,5082,0.347129,6455
emptyroom_e4_ser--opt-44_-shuffled,1,0.666256,0.565431,2128,0.768563,21612,2.238424,4264,16384,0.197371,4256,0.328849,32438,1.010173,0.237198,2.020347,138146,8192,8,0.415254,0.624487,0.624487,31.993902,21658,0.526591,0.224877,0.568031,0.383703,0.5805,14.079268,10824,0.520585,13470
ev-pr-4x4-11-3-0-0-1-s-shuffled,1,0.877038,0.515371,1202.333333,0.940351,59322,2.937107,7454,600,0.430736,7214,0.47683,67639,0.177412,0.053893,0.354825,222663,300,240,0.299842,0.517228,0.517228,133.931983,42769,0.921897,0.538518,0.438312,0.567126,0.895428,14.476657,8285,0.958749,20281
ev-pr-4x4-13-3-0-0-1-s-shuffled,1,0.895667,0.508597,1231.571429,0.966192,71416,2.965486,8909,700,0.437115,8621,0.469487,79735,0.180598,0.054288,0.361196,265253,350,288,0.304408,0.509645,0.509645,160.26535,49652,0.921204,0.547976,0.429459,0.576721,0.89326,14.630823,8287,0.96045,24272
ev-pr-4x4-15-3-0-0-1-s-shuffled,1,0.909388,0.503698,1253.5,0.985315,83510,2.986388,10364,800,0.441728,10028,0.464174,91831,0.182945,0.054573,0.36589,307843,400,336,0.307772,0.504151,0.504151,186.568603,56535,0.920703,0.554805,0.423082,0.583625,0.891655,14.741702,8289,0.961669,28263
ev-pr-4x4-17-3-0-0-1-lg-shuffled,1,0.93206,0.41253,330.888889,1.424066,18548,3.512462,3026,1134,0.547652,2978,0.37872,19900,0.15196,0.039818,0.30392,75946,567,48,0.521307,0.404962,0.404962,187.867812,6707,0.935199,0.611002,0.368455,0.640012,0.903479,14.744217,1320,0.967472,10374
ev-pr-4x4-17-3-0-0-1-s-shuffled,1,0.919915,0.49999,1270.555556,1.00004,95604,3.002425,11819,900,0.445221,11435,0.460151,103927,0.184745,0.054789,0.36949,350433,450,384,0.310352,0.499989,0.499989,212.852864,63418,0.920323,0.559965,0.41827,0.588829,0.890419,14.825281,8291,0.962586,32254
ev-pr-4x4-5-3-0-0-1-lg-shuffled,1,0.778366,0.450188,294.666667,1.221294,4706,3.2696,896,378,0.514286,884,0.420291,6046,0.125041,0.035526,0.250083,21280,189,12,0.518028,0.446378,0.446378,48.415179,2861,0.941558,0.55433,0.422923,0.582026,0.921086,13.058036,1308,0.960583,3132
ev-pr-4x4-5-3-0-0-1-s-shuffled,1,0.734905,0.572171,997.666667,0.74773,23040,2.720583,3089,300,0.377246,2993,0.538317,31351,0.153105,0.050583,0.30621,94893,150,96,0.265,0.580294,0.580294,54.325672,22120,0.927663,0.458753,0.513781,0.484964,0.911594,13.142765,8279,0.943512,8308
ev-pr-4x4-7-3-0-0-1-s-shuffled,1,0.808663,0.541507,1100,0.846698,35134,2.832946,4544,400,0.406123,4400,0.505145,43447,0.165719,0.05237,0.331438,137483,200,144,0.283081,0.546363,0.546363,81.059199,29003,0.924559,0.501876,0.472808,0.529636,0.903288,13.872139,8281,0.951978,12299
ev-pr-4x4-9-3-0-0-1-lg-shuffled,1,0.873968,0.426054,316.4,1.347118,9320,3.420668,1606,630,0.535669,1582,0.393661,10664,0.141785,0.038277,0.283571,39502,315,24,0.520068,0.419924,0.419924,94.784558,4143,0.937456,0.590443,0.387985,0.619265,0.91016,14.117061,1312,0.964754,5546
ev-pr-4x4-9-3-0-0-1-s-shuffled,1,0.850296,0.525348,1161.4,0.9035,47228,2.896369,5999,500,0.42134,5807,0.487644,55543,0.172839,0.053312,0.345678,180073,250,192,0.293286,0.528373,0.528373,107.546591,35886,0.922915,0.524553,0.451422,0.552896,0.898521,14.247708,8283,0.956205,16290
ev-pr-6x6-11-5-0-1-2-lg-shuffled,1,0.889918,0.441977,777.166667,1.262563,34002,3.683286,4698,1524,0.528315,4663,0.415363,38208,0.116337,0.029708,0.232674,149621,762,35,0.480449,0.438311,0.438311,144.63112,15556,0.947643,0.585998,0.394606,0.610653,0.932783,17.771818,4134,0.967961,18357
ev-pr-6x6-13-5-0-1-2-lg-shuffled,1,0.906322,0.438409,786,1.280974,40712,3.706077,5544,1778,0.53148,5502,0.411415,44920,0.118744,0.030111,0.237489,177145,889,42,0.480988,0.434462,0.434462,172.709416,17713,0.946952,0.591455,0.389208,0.616333,0.931318,17.944264,4136,0.968341,21606
ev-pr-6x6-15-5-0-1-2-lg-shuffled,1,0.918461,0.435801,792.625,1.294624,47422,3.722943,6390,2032,0.533794,6341,0.408529,51632,0.120526,0.030405,0.241052,204669,1016,49,0.481388,0.431644,0.431644,200.803912,19870,0.946447,0.595449,0.385266,0.620481,0.930232,18.071049,4138,0.968629,24855
ev-pr-6x6-5-5-0-1-2-lg-shuffled,1,0.767596,0.470253,715.333333,1.126514,13872,3.513336,2160,762,0.503229,2146,0.44663,18072,0.098384,0.026518,0.196768,67049,381,14,0.476428,0.468587,0.468587,60.683796,9085,0.953142,0.543295,0.437329,0.565679,0.943609,16.443981,4128,0.965565,8610
ev-pr-6x6-5-5-0-1-2-s-shuffled,1,0.725699,0.597589,5381.666667,0.67339,154132,2.700891,16385,732,0.356097,16145,0.55947,212391,0.137859,0.046314,0.275718,632205,366,240,0.220066,0.607552,0.607552,65.385413,159052,0.92086,0.435351,0.532713,0.464572,0.922498,15.526762,58187,0.931656,46740
ev-pr-6x6-7-5-0-1-2-s-shuffled,1,0.801194,0.566099,5997,0.766475,234794,2.810964,24348,976,0.385722,23988,0.525693,293055,0.149869,0.048179,0.299739,911607,488,360,0.237795,0.573148,0.573148,96.61693,209391,0.917204,0.478782,0.490227,0.510579,0.914894,16.245564,58189,0.939206,69687
ev-pr-8x8-11-7-0-1-2-lg-shuffled,1,0.889402,0.446339,1466.166667,1.240451,70237,3.720847,8837,3060,0.521202,8797,0.415761,78971,0.129161,0.032459,0.258323,314239,1530,40,0.47596,0.442613,0.442613,159.325789,32445,0.939333,0.576796,0.399723,0.605798,0.927276,19.687903,8606,0.960882,37587
ev-pr-8x8-13-7-0-1-2-lg-shuffled,1,0.905905,0.442786,1483,1.258428,84106,3.743101,10429,3570,0.524311,10381,0.411778,92842,0.131837,0.032903,0.263674,371997,1785,48,0.476476,0.438756,0.438756,190.214786,36938,0.938513,0.582212,0.394307,0.611528,0.92569,19.875539,8608,0.961233,44237
ev-pr-8x8-19-7-0-1-2-lg-shuffled,1,0.934982,0.436643,1513.3,1.290198,125713,3.782314,15205,5100,0.529685,15133,0.404889,134455,0.136551,0.033671,0.273103,545271,2550,72,0.477386,0.432069,0.432069,282.965998,50417,0.937095,0.5916,0.384956,0.621418,0.922886,20.202696,8614,0.961882,64187
ev-pr-8x8-5-7-0-1-2-lg-shuffled,1,0.766369,0.474465,1348.333333,1.107636,28630,3.554928,4061,1530,0.496591,4045,0.447284,37358,0.109214,0.028943,0.218427,140965,765,16,0.472108,0.472896,0.472896,66.974144,18966,0.94584,0.534544,0.442471,0.560568,0.938998,18.242305,8600,0.958775,17637
ev-pr-8x8-7-7-0-1-2-lg-shuffled,1,0.829589,0.45964,1407.25,1.175617,42499,3.640184,5653,2040,0.509564,5629,0.430672,51229,0.119464,0.030797,0.238927,198723,1020,24,0.474087,0.456991,0.456991,97.661065,23459,0.942408,0.556651,0.419994,0.584344,0.932998,18.995578,8602,0.959733,24287
ev-pr-8x8-9-7-0-1-2-lg-shuffled,1,0.865868,0.451492,1442.6,1.214881,56368,3.689109,7245,2550,0.516693,7213,0.421538,65100,0.125346,0.031815,0.250691,256481,1275,32,0.475223,0.448195,0.448195,128.466253,27952,0.940524,0.568964,0.40758,0.597484,0.929533,19.417805,8604,0.960406,30937
f600-00-shuffled,1,0.212619,0.595945,2174,0.678006,2551,1.787298,4948,27.5,0.275106,4348,0.508752,11998,0.319137,0.148885,0.687615,29694,12.763333,600,0.523087,0.619054,0.619054,4.471504,10748,0.821821,0.265804,0.642788,0.31839,0.75017,2.424818,9447,0.744107,6276
ii32c1-00,1,0.016057,0.619097,976.5,0.615255,129,1.840428,2178,56.053333,0.153281,1953,0.610847,8034,0.597585,0.071354,0.784914,21092,42.675556,225,0.798108,0.781347,0.781347,7.274105,7926,0.781787,0.160133,0.635491,0.202288,0.884745,3.688705,7905,0.439311,6412
ii32c1-50-shuffled,1,0.016725,0.620852,869.5,0.610689,129,1.833787,1964,55.102222,0.143145,1739,0.623568,7713,0.622456,0.068721,0.803708,20343,42.675556,225,0.803578,0.794118,0.794118,7.794297,7605,0.785234,0.153559,0.635229,0.192979,0.889311,3.927189,7584,0.420974,6198
ii32e1-00-shuffled,1,0.016726,0.621277,925,0.609589,131,1.848315,2072,55.891892,0.146567,1850,0.619845,7832,0.612998,0.067843,0.792135,20680,43.252252,222,0.805541,0.790619,0.790619,7.455116,7725,0.784,0.153866,0.636934,0.193941,0.8908,3.779923,7701,0.423798,6309
ii32e1-50-shuffled,1,0.017476,0.623241,813,0.604516,131,1.841515,1848,54.882883,0.135454,1626,0.634586,7496,0.640475,0.064887,0.8127,19896,43.252252,222,0.811766,0.804767,0.804767,8.055736,7389,0.788534,0.14658,0.636708,0.183545,0.895887,4.056277,7365,0.403477,6085
ii8a1-00-shuffled,1,0.022837,0.582329,191,0.717241,19,1.774038,448,15.636364,0.296687,382,0.521037,832,0.289663,0.138052,0.620192,1992,7.30303,66,0.655048,0.599593,0.599593,3.515625,801,0.868984,0.307396,0.622302,0.348311,0.762931,1.857143,813,0.813869,545
ii8a1-90-shuffled,1,0.029141,0.585242,131,0.708696,19,1.711656,328,13.818182,0.26145,262,0.561447,652,0.369632,0.136768,0.699387,1572,7.30303,66,0.65184,0.63172,0.63172,3.887195,621,0.888759,0.298127,0.617117,0.327957,0.766304,1.987805,633,0.778638,425
ii8a3-90,1,0.026939,0.589048,928,0.697654,149,1.721208,2120,29.840909,0.239691,1856,0.534161,5531,0.416742,0.121406,0.712168,13459,17.462121,264,0.682878,0.661134,0.661134,5.173585,5454,0.807945,0.255196,0.61459,0.308941,0.793895,2.608962,5382,0.662142,3777
ii8c1-90-shuffled,1,0.016845,0.584143,1836.5,0.711911,176,1.707408,4183,28.568627,0.259791,3673,0.512764,10448,0.375287,0.133896,0.697263,25124,15.376471,510,0.664625,0.634116,0.634116,4.921587,10332,0.808628,0.272305,0.613774,0.329048,0.770782,2.497729,10272,0.70504,6944
ii8d1-00-shuffled,1,0.012956,0.581374,2392.5,0.720064,158,1.737679,5315,29.962264,0.284027,4785,0.492524,12195,0.321525,0.137963,0.651087,29131,14.796226,530,0.660599,0.609551,0.609551,4.434243,12077,0.808011,0.28422,0.616525,0.345027,0.762695,2.29445,12037,0.741168,8056
impl18-shuffled,1,0.986301,0.498851,2.947368,1.004608,144,1.993151,74,152,0.335632,56,0.440476,146,0.493151,0.165517,0.986301,435,76,18,0.506849,0.498282,0.498282,55.972973,74,0.88399,0.44255,0.49994,0.50009,0.668203,2.945946,1,0.884993,74
irst.dme4.B-d4-shuffled,1,0.333197,0.571329,448.5,0.750306,816,2.22989,945,10.5,0.406616,897,0.578666,2449,0.05145,0.022055,0.102899,5713,5.25,48,0.560229,0.57462,0.57462,7.228571,1744,1.007041,0.430313,0.575899,0.42165,0.961397,2.591534,1632,1.014647,1372
irst.dme5.B-d4-shuffled,1,0.333237,0.571358,630.5,0.750217,1153,2.220809,1325,12.125,0.404609,1261,0.575103,3460,0.056069,0.024034,0.112139,8072,6.0625,64,0.559827,0.574961,0.574961,7.243774,2447,1.000246,0.427222,0.576285,0.421009,0.957936,2.611321,2306,1.008277,1937
jnh1-50-shuffled,1,0.14571,0.624757,530,0.600622,788,1.842456,1160,88.96,0.22058,1060,0.515202,5408,0.412167,0.153969,0.822485,14412,44.58,100,0.46949,0.680951,0.680951,8.143966,4800,0.756592,0.183988,0.68164,0.24011,0.753554,4.662069,4620,0.577925,2539
jnh207-90-shuffled,1,0.15606,0.624082,458,0.602353,743,1.831548,1016,78.9,0.225977,916,0.51303,4761,0.398866,0.161548,0.828607,12665,37.98,100,0.451166,0.671789,0.671789,8.145669,4154,0.763677,0.190083,0.683276,0.245504,0.741144,4.686024,4018,0.600153,2148
jnh218-00-shuffled,1,0.145,0.62127,548.5,0.609607,725,1.8398,1197,80.06,0.236479,1097,0.50227,5000,0.3756,0.16096,0.8006,13202,37.56,100,0.4634,0.660615,0.660615,7.246449,4419,0.760306,0.197269,0.681138,0.256186,0.740917,4.177109,4275,0.618667,2317
jnh218-90-shuffled,1,0.153277,0.623767,458.5,0.603162,725,1.830655,1017,78.26,0.226853,917,0.51227,4730,0.39704,0.161868,0.827273,12572,37.56,100,0.451797,0.670632,0.670632,8.086529,4149,0.763862,0.191005,0.682997,0.246619,0.7405,4.650934,4005,0.602534,2137
k3_1_2-shuffled,1,0.689944,0.481289,133,1.077754,247,2.284916,269,96,0.443867,266,0.411029,358,0.201117,0.074844,0.402235,962,48,3,0.678771,0.477995,0.477995,4.628253,212,0.859902,0.46743,0.47733,0.525788,0.844492,1.855019,110,0.894311,243
