@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,0.0486,0.9597,0.9842,0.5,0.9853,0.0402,0.8005,0.1222,2.1801,0.5179,0.32,3.7149,0.9842,0.1322,0.4933,0.0178,16,17,15,0.5524,0.9778,0.0157,13.2663,1.0806,0.7626,0.0044,0.4657,0.2679,0,1.4529,0.9922,1
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0.4649,0.6835,0.9587,0.1855,0.9645,0.0718,0.8591,0.2598,0.936,0.6731,0.2542,1.795,0.9587,0.0011,0.0013,0,62,62,62,0.3249,0.9329,0.0006,1.2863,0.3946,0.8884,0.6959,0.1715,0,0,5.1593,0.9091,0.9824
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.8438,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,2.933,0.5479,0.4853,0.1811,0.5821,0.1488,1.4412,1.3766,3.5766,0.3757,0.1239,2.9171,0.1619,0.0676,0.1325,0.0744,15.375,18,10,0.1577,0.3523,0.0015,0.3045,3.0638,0.3394,0.718,0.4656,0.0807,0.0064,0.6229,0.9938,0.5155
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421,1.5235,1.2246,0.3643,0.4091,0.2119,2.4006,0.4053,0.0736,0.1797,0.0433,4.2667,5,3,0.26,0.5539,0.1522,0.3716,0.3581,0.5136,273.3579,0.5169,0.0694,0.0063,1.5963,1,0.831
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc979.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0.4987,0.5166,0.9482,0.2159,0.9482,0.0089,0.4864,0.3482,1.0662,0.4064,0.343,3.5804,0.0194,0.0098,0.0335,0.0002,4,4,4,0.2315,0.5487,0.028,1.39,1.0311,0.5137,0.0048,0.6888,0.0077,0,2.3124,0.8998,0.9101
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.8793,0.9088,0.6933,0.092,0.8694,0.1442,1.4096,1.093,0.7411,0.4011,0.1483,3.0927,0.515,0.0191,0.0476,0.0094,21,21,21,0.2256,0.7772,0.0001,0.4374,0.6533,0.6207,0.451,0.5156,0.0351,0,0.9937,0.84,0.9354
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo128.cnf,1,0.9303,0.8368,0.5006,0.2259,0.8624,0.2308,1.1698,0.9799,2.3165,0.3449,0.0623,1.3679,0.3279,0.034,0.047,0.0307,4.9706,5,4,0.14,0.2181,0.0013,0.2722,2.9028,0.2119,0.3345,0.7945,0.047,0.0183,0.4683,0.9398,0.5179
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-06.cnf,1,8.3929,0.7891,0.4083,0.291,0.4348,0.124,2.2506,2.1065,6.3716,0.3437,0.1756,3.1792,0.2317,0.053,0.1221,0.0373,7.125,9,6,0.1533,0.3355,0.0039,0.7008,1.0265,0.3679,14.9141,0.7432,0.0765,0.0062,0.9325,0.9989,0.7807
SAT_Competition2007/industrial/industrial/grieu/vmpc_27.cnf,1,0,0.5482,0.9994,0,0.9994,0.0075,0.676,0.6742,0.0048,0.5944,0.0018,0.7049,0.3922,0,0,0,3,3,3,0.5246,0.692,0.037,0.288,0.0821,0.6921,0,0.0026,0,0,0,0.5339,0.6964
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,4.575,0.7429,0.4784,0.5,0.8476,0.1626,1.5021,1.2648,2.717,0.5197,0.1789,3.1389,0.4172,0.1269,0.3043,0.0694,8,8,8,0.1565,0.9433,0.0037,2.1383,2.3827,0.7445,1.7476,0.447,0.2568,0,1.0615,1,1
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,0.6028,0.8706,0.598,0.2851,0.8696,0.2744,1.3585,1.0845,0.3073,0.4804,0.107,2.1708,0.526,0.0426,0.0846,0.0331,12.3599,13,11,0.1438,0.4862,0.028,0.7633,0.8175,0.4699,0.3049,0.4467,0.0556,0.0102,0.8549,0.6667,0.7345
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2008/ibm-2002-04r-k80.cnf,1,1.4649,1.1177,0.6251,0.734,0.7264,0.1615,1.7444,1.4537,0.7639,0.3431,0.1523,3.4336,0.5867,0.0321,0.087,0.0177,44.8583,49,43,0.166,0.5473,0.0005,0.6552,0.6814,0.517,0.7439,0.5764,0.0473,0.0008,1.1502,1,0.8865
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1437,0.8754,0.176,1.3813,1.0292,0.5067,0.3878,0.1634,2.5698,0.5987,0.0159,0.0309,0.0163,15.6667,16,15,0.2637,0.7406,0.0001,0.4802,0.4918,0.5666,0.7083,0.5684,0.0255,0,0.8263,0.8,0.8796
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-03-k70.cnf,1,1.7354,1.0264,0.6218,1,0.7306,0.1583,1.723,1.511,1.0954,0.3449,0.1515,3.35,0.4679,0.0428,0.1265,0.0225,46.4015,68,2,0.1647,0.4387,0.0005,0.5681,0.9265,0.4556,0.7754,0.687,0.0592,0.0006,1.2623,1,0.8745
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415,1.1822,0.9338,0.3043,0.3452,0.0855,2.4131,0.217,0.0481,0.0705,0.0462,9.039,11,7,0.0767,0.1767,0.0195,0.3819,0.6218,0.2409,0.1867,0.7982,0.0558,0.0052,0.9126,0.5,0.5411
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf,1,0.3494,0.5716,0.9062,0.5,0.9043,0.0542,1.1737,0.7892,4.4955,0.7273,0.2747,3.6972,0.8567,0.0467,0.1877,0,4,4,4,0.3119,1,0.0006,2.0868,3.3508,0.9305,0.0409,0.2056,0.0469,0,2.0282,0.96,1
SAT_RACE2008/post-cbmc-aes-ee-r2.cnf,1,60.4803,0.7276,0.059,0.3164,0.0316,0.0172,1.9494,1.0461,1.9632,0.3077,0.0839,3.8985,0.0087,0.0783,0.1939,0.0502,12.4725,14,11,0.0627,0.0534,0.0078,0.152,0.6437,0.1184,5.2192,1.2769,0.12,0,1.0029,0.8,0.3024
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p1.cnf,1,0.9494,0.9178,0.7076,0.0891,0.8636,0.1526,1.4461,1.1015,0.7018,0.4129,0.1488,3.0684,0.5534,0.0169,0.0404,0.0082,91.625,93,90,0.2222,0.7867,0.0001,0.4493,0.6028,0.6085,0.5151,0.5328,0.0314,0,1.0084,0.8,0.9241
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,1.9529,0.7544,0.5618,0.2799,0.8358,0.2195,1.2944,1.1049,1.6876,0.429,0.0857,2.1363,0.2989,0.0362,0.0533,0.0334,10.883,16,9,0.0871,0.2192,0.0011,0.6089,2.1062,0.2783,0.9382,0.7573,0.0471,0.0185,0.55,0.9568,0.5808
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_17_SAT.cnf,1,0.5092,0.5589,0.9453,0.2182,0.9453,0.0084,0.5894,0.3616,1.1077,0.4409,0.3399,3.603,0.0188,0.0093,0.038,0.0002,4,4,4,0.2403,0.5962,0.0283,1.4228,1.0142,0.5013,0.0045,0.7268,0.0047,0,2.4114,0.894,0.9175
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,2.9247,0.809,0.5174,0.5,0.5776,0.2148,1.8324,1.5694,0.7375,0.4474,0.1844,3.1318,0.2174,0.1101,0.2465,0.083,9.7124,12,7,0.1911,0.2338,0.0035,0.908,0.8213,0.3091,1.364,0.8385,0.1773,0.0132,0.8694,0.9794,0.7509
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,1.3152,1.0779,0.7063,0.277,0.7474,0.1265,1.7976,1.3638,1.0796,0.3914,0.1632,3.7291,0.6783,0.022,0.0634,0.0074,82.4038,83,81,0.1896,0.662,0.0004,0.8727,0.9054,0.5801,0.5872,0.5129,0.0301,0.0001,1.5311,0.75,0.9292
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,0.1724,0.6395,0.92,0.1545,0.4874,0.1012,1.0412,2.0501,2.3027,0.6659,0.2054,1.7602,0.2503,0.0187,0.0678,0.0076,6.4124,7,5,0.3748,0.8111,0.0109,0.7226,1.109,0.8222,0.0362,0.0526,0.0162,0.0011,1.5168,0.9556,0.8746
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-26.cnf,1,0.9492,0.7019,0.5807,0.257,0.6573,0.1836,1.4295,1.2537,1.1725,0.3571,0.1099,2.5474,0.218,0.0435,0.1051,0.0325,9.2315,12,7,0.0747,0.1494,0.0103,0.3819,1.9705,0.2413,0.3132,0.9767,0.0525,0.0019,0.9146,0.6364,0.6597
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,1.9864,0.2793,0.832,0.3971,0.8734,0.087,0.9256,0.8357,0.5241,0.8901,0.1983,3.6566,0.816,0.0399,0.1345,0.0126,4.1233,5,4,0.5433,0.8581,0.1224,0.8084,0.4914,0.7976,2.2089,0.233,0.0293,0.0018,1.6867,0.9184,0.9629
SAT_Competition2007/industrial/industrial/grieu/vmpc_34.cnf,1,0,0.5473,0.9996,0,0.9996,0.006,0.6745,0.6733,0.0034,0.5955,0.0013,0.6027,0.3937,0,0,0,3,3,3,0.5274,0.6917,0.0294,0.292,0.0747,0.6918,0,0.0017,0,0,0,0.5349,0.6917
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0.0814,2.8407,0.1242,0.3589,0.1927,0.043,0.4487,0.6269,1.5018,0.0551,0.0511,4.8793,0.0691,0.0432,0.1731,0.005,5.934,8,5,0.0301,0.1609,0.0002,0.1557,1.1167,0.2444,0.0045,0.9655,0.064,0,1.5424,1,0.5459
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,1.7003,0.6614,0.4259,0.2478,0.8375,0.1969,1.2298,1.1171,2.2135,0.381,0.1846,2.0559,0.1414,0.0855,0.1749,0.0637,5.4356,6,4,0.1645,0.5528,0.0014,0.5773,1.7792,0.4065,0.6955,0.5629,0.0825,0.0313,0.694,0.9032,0.5916
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-27.cnf,1,1.1404,0.8847,0.6008,0.2634,0.6876,0.1818,1.5682,1.3734,3.1498,0.3217,0.1284,2.5751,0.3121,0.0438,0.1064,0.0273,6.9861,9,5,0.1289,0.3926,0.0022,0.3402,2.7875,0.3976,0.4698,0.6623,0.0579,0.0035,1.0173,0.6667,0.7815
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.122,0.2426,0.9716,1,0.9716,0.0143,0.416,0.2542,6.6361,0.9392,0.2828,5.2325,0.9679,0.0511,0.2505,0,4,4,4,0.57,1,0.0037,2.9707,4.0607,0.9277,0.0064,0.2263,0.0047,0,2.5087,1,1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_06_UNSAT.cnf,1,0.8421,0.571,0.8611,0.1135,0.8611,0.0114,0.742,0.6694,1.0478,0.48,0.2868,3.9633,0.0307,0.0027,0.0039,0,3.7458,5,3,0.3248,0.6193,0.0338,0.7803,0.8072,0.5419,0.016,0.4412,0,0,3.9813,0.9481,0.8782
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,3.2919,0.665,0.5524,1,0.7542,0.1159,1.4271,1.3179,1.4024,0.4958,0.1633,3.0882,0.1924,0.0614,0.1249,0.0507,5.498,6,2,0.3584,0.682,0.0015,0.3823,1.8273,0.6073,1.4613,0.3406,0.1112,0.0002,1.0228,1,0.8215
SAT_RACE2006/SAT-Race_TS_2/velev-sss-1.0-05.cnf,1,0.4155,0.7566,0.8499,0.4311,0.863,0.0912,1.4966,0.9875,1.3267,0.6004,0.1769,3.9018,0.8087,0.0289,0.0903,0.0044,4.0112,5,3,0.2019,0.8379,0.0243,1.1341,1.0929,0.7454,0.0915,0.2975,0.0219,0.0003,2.171,0.7576,0.9189
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,2.0286,0.7469,0.4972,0.2229,0.7131,0.1947,1.582,1.3554,0.9157,0.4964,0.1074,3.0819,0.2859,0.0397,0.0829,0.0337,13.797,15,12,0.1458,0.385,0.0014,0.3386,0.8975,0.3893,0.7663,0.5425,0.0583,0.0032,0.7793,0.6,0.6679
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,5.1973,0.7075,0.4684,0.4632,0.4631,0.1274,1.7719,1.6294,1.7579,0.3736,0.1501,2.8551,0.1213,0.077,0.1493,0.0735,7.2203,8,7,0.1748,0.6543,0.0009,0.3821,1.6079,0.6006,1.3465,0.4054,0.1201,0.0008,0.7928,0.9699,0.8672
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-27r-k95.cnf,1,2.0368,0.9089,0.6518,0.3508,0.7059,0.1448,1.9376,1.6003,1.0148,0.4496,0.1394,3.4735,0.5577,0.0434,0.1081,0.0238,93.5455,97,88,0.1774,0.6062,0.0013,0.8057,0.7236,0.5511,0.7516,0.5368,0.0653,0,1.2681,0.7333,0.9038
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,4.9421,0.717,0.4698,0.4582,0.4593,0.1309,1.8022,1.6432,1.4065,0.3743,0.1528,3.0084,0.1375,0.0752,0.1441,0.071,7.473,9,6,0.1721,0.6357,0.0013,0.3887,1.3212,0.5841,1.3091,0.4131,0.1166,0.0002,0.8136,0.9658,0.8404
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704,1.3593,1.0111,0.4931,0.3625,0.1578,2.7792,0.5939,0.015,0.0319,0.0128,14.5,15,14,0.2459,0.6355,0.0003,0.426,0.49,0.5278,1.5422,0.5794,0.0253,0,0.8866,0.7895,0.8561
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,7.3823,0.9215,0.6514,0.3646,0.5813,0.0718,1.9957,1.9839,4.1274,0.3373,0.249,4.1473,0.401,0.0404,0.1091,0.0233,20.3529,21,20,0.249,0.7812,0.0013,1.0023,2.3254,0.6507,1.0904,0.4575,0.073,0,1.1166,0.9487,0.9498
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-uns-2.0-02.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923,0.0633,1.1305,0.7058,3.9504,0.7314,0.2563,4.305,0.88,0.0631,0.2332,0.0086,4.5882,5,4,0.3185,0.9346,0.0027,1.7873,2.8409,0.7909,0.0468,0.3515,0.0786,0,1.6025,0.9862,0.986
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.4448,0.8381,0.5005,0.3216,0.8797,0.2408,1.1962,0.9578,0.2977,0.3438,0.0924,2.4462,0.2182,0.0492,0.0724,0.0456,8.7221,10,7,0.0784,0.1765,0.0237,0.3822,0.569,0.2421,0.1759,0.8147,0.0562,0.0052,0.9606,0.5,0.5712
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552,0.4893,0.3151,0.5858,0.1524,1.4746,1.4231,10.3165,0.3745,0.1209,2.976,0.1646,0.0902,0.1556,0.0889,11.8182,13,11,0.1626,0.4495,0.0001,0.3088,8.9522,0.3962,0.7268,0.592,0.1304,0.0193,0.5612,0.9989,0.678
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.7455,0.748,0.4774,0.4958,0.8494,0.1619,1.4959,1.2545,2.591,0.5183,0.1727,3.1201,0.4233,0.0482,0.1291,0.0214,8.6923,9,8,0.1528,0.7375,0.0029,1.7641,2.0724,0.6418,1.8101,0.4977,0.0758,0,1.3637,1,0.9919
SAT_RACE2008/cmu-bmc-barrel6.cnf,1,2.8433,0.7494,0.5529,0.3335,0.5641,0.1325,1.7604,1.2493,0.5465,0.3451,0.2281,1.6525,0.1614,0.1223,0.205,0.1563,4.5576,5,4,0.1338,0.1699,0.37,2.3553,0.9232,0.4146,0.972,1.003,0.1619,0.0365,0.5969,0.8783,0.894
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,1.0284,0.5413,0.5247,0.2705,0.6279,0.1892,1.1452,0.9672,2.2361,0.3846,0.056,2.5795,0.1104,0.0506,0.0869,0.0406,13.6364,15,13,0.0342,0.0484,0.0001,0.2117,3.2568,0.1721,0.3356,1.1966,0.0675,0.0231,0.666,0.6667,0.5343
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,8.8561,0.4998,0.416,0.4697,0.4887,0.0869,2.0364,1.8766,2.0667,0.6512,0.2432,2.7583,0.3615,0.0946,0.2035,0.0989,7.4942,8,6,0.1607,0.8151,0.0236,1.5447,1.4935,0.6221,1.5329,0.4738,0.104,0.0001,0.8099,0.9375,0.8578
SAT_RACE2008/ibm-2002-22r-k80.cnf,1,2.0968,1.0216,0.6074,0.4742,0.6817,0.1378,1.9393,1.6016,1.1994,0.372,0.1665,3.6656,0.541,0.0383,0.1085,0.0183,76.9,81,74,0.22,0.6564,0.0004,0.7174,0.9804,0.5856,0.7834,0.4883,0.0513,0.0002,1.3962,1,0.9194
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,1.7447,0.7789,0.5216,0.4592,0.826,0.214,1.3966,1.221,2.378,0.4387,0.1814,2.1095,0.2671,0.0606,0.1325,0.0305,6.7667,7,5,0.1641,0.2573,0.0018,1.0202,3.0828,0.2938,0.7553,0.701,0.0977,0.0233,0.7679,0.8483,0.5304
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,2.431,0.9665,0.7152,0.2529,0.9377,0.1247,1.2685,0.9574,0.645,0.3625,0.1632,3.2614,0.5038,0.0121,0.036,0.0045,178.8491,180,178,0.2024,0.3994,0.0001,0.3325,0.5834,0.4245,1.2752,0.752,0.021,0,1.3121,1,0.8445
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,4.6628,0.7262,0.52,0.4309,0.5565,0.1428,1.7195,1.6069,1.3232,0.3586,0.1606,3.3463,0.1282,0.0714,0.1525,0.0549,6.4334,7,5,0.1892,0.5806,0.0048,0.4809,1.189,0.5393,1.3963,0.557,0.1117,0.0023,0.9966,0.957,0.937
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,6.4486,1.091,0.7037,0.305,0.7833,0.1567,1.4569,1.27,10.6282,0.2812,0.2412,2.6179,0.4719,0.037,0.0867,0.0221,11.6667,12,11,0.2221,0.5865,0.0001,0.4168,12.4845,0.564,4.1402,0.6148,0.0585,0.0014,1.1682,0.8889,0.9827
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04.cnf,1,0.3753,0.8268,0.8224,0.2072,0.8402,0.0811,1.6003,1.155,2.2171,0.543,0.2225,3.9397,0.7405,0.0181,0.071,0.0019,4.3033,5,4,0.3439,0.8739,0.0093,1.1097,1.5991,0.7685,0.0709,0.3327,0.0171,0,1.883,0.8857,0.9717
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_14_UNSAT.cnf,1,0.5663,0.5626,0.9337,0.1938,0.9337,0.0063,0.6025,0.3918,1.1474,0.4491,0.2967,4.0692,0.0152,0.0089,0.035,0,4,4,4,0.2609,0.4888,0.0224,1.3195,1.0213,0.5227,0.0058,0.5678,0.0039,0,2.5032,0.922,0.9586
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0.3551,0.5468,0.9141,0.5,0.9106,0.0503,1.1132,0.7386,5.21,0.7451,0.2785,3.5214,0.8664,0.0422,0.1777,0,4,4,4,0.3076,1,0.0004,2.3455,3.7711,0.9393,0.038,0.1871,0.0363,0,2.1446,0.9688,1
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.0948,0.6893,0.9164,0.3144,0.9225,0.1185,0.9092,0.3357,0.6808,0.6577,0.2615,1.3235,0.9164,0.0632,0.1007,0.077,18.8453,24,13,0.473,0.7916,0.0119,0.6802,0.5187,0.7714,0.0953,0.253,0.0998,0.0068,0.8204,0.9216,0.9572
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.9512,0.9208,0.7052,0.0912,0.863,0.1536,1.4231,1.0832,0.7117,0.4095,0.1478,3.0005,0.5497,0.0196,0.0499,0.0068,21,21,21,0.2293,0.7472,0.0001,0.4407,0.6325,0.5737,0.5277,0.5825,0.0373,0,1.0689,0.8,0.901
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064,0.9028,0.6044,0.4053,0.0385,2.368,0.0724,0.0312,0.0483,0.0291,12.7959,14,12,0.0207,0.0107,0.0002,0.1825,0.486,0.0823,0.7758,1.7381,0.0407,0.0001,0.5791,0.3333,0.367
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.4432,1.2309,0.9876,0.5906,0.988,0.1467,0.7456,0.0857,3.3383,0.3959,0.2358,1.3872,0.9876,0.1733,0.4215,0.1049,62.75,63,62,0.3598,0.9186,0.001,4.0055,0.7623,0.7892,0.1326,0.3328,0.3173,0.0237,0.9015,1,0.9863
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157,0.6977,0.0861,0.8684,0.1468,1.4142,1.092,0.7304,0.4012,0.1493,3.068,0.5243,0.0186,0.0461,0.0094,115.6875,116,115,0.2236,0.7926,0.0001,0.441,0.6447,0.6475,0.4588,0.4739,0.0342,0,0.9899,0.8333,0.9504
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.8585,0.9127,0.6966,0.0812,0.8661,0.1469,1.4149,1.0934,0.7408,0.4026,0.148,3.004,0.5236,0.0193,0.0472,0.0094,17,18,16,0.2256,0.7802,0.0001,0.4394,0.6555,0.6212,0.4476,0.5137,0.0353,0,0.9829,0.8333,0.9314
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.0-7.cnf,1,0.1531,0.5083,0.955,0.5,0.9559,0.0302,1.0469,0.7001,2.8108,0.7597,0.2722,4.8616,0.8385,0.0821,0.3483,0.0026,4,4,4,0.4721,0.9967,0.0076,2.0692,2.1164,0.8623,0.0151,0.2871,0.0811,0,1.7337,0.9716,1
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059,1.2799,1.2359,18.3064,0.397,0.1574,1.3348,0.5361,0.1138,0.2967,0.1084,9.2,10,9,0.3221,0.9116,0.0002,1.2985,5.2702,0.8709,1.6181,0.1959,0.1473,0.0119,0.8843,0.9994,0.9786
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.7736,0.574,0.8779,0.114,0.8779,0.0102,0.7803,0.6203,1.1087,0.5108,0.2785,4.1354,0.0265,0.0032,0.0068,0,3.7291,5,3,0.3085,0.5672,0.033,0.9,0.8371,0.5421,0.0127,0.4203,0.0001,0,3.5757,0.9398,0.9294
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.4448,0.8381,0.5005,0.3216,0.8797,0.2408,1.1962,0.9578,0.2977,0.3438,0.0924,2.4462,0.2182,0.0492,0.0724,0.0456,8.7221,10,7,0.0784,0.1765,0.0237,0.3822,0.569,0.2421,0.1759,0.8147,0.0562,0.0052,0.9606,0.5,0.5712
