@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.0301,0.8425,0.0158,0.0225,1210000,0.5067,0.4918,1.3813,0.2749,0.176,0.0156,0,0.0064,0,0,0.5447,0.2637,0.1588,0.5821,0,0,0,0.5009,709000,261000,0.7566,0.5987,1.092,125000,0,0.8754,0.9944
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.911,0.0044,0.0044,31500,0,0.2382,0.8941,0.9109,0.0321,0.0044,331.24,0.0044,289,238,0.0001,0.2842,0.0044,0.9109,357,25,615,0.3235,30485,1015,0.9109,0.9617,0.0357,980,1558,0.9617,1.019
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.4198,0.9234,0.0834,0.0398,14889,0.6595,0.522,1.3824,0.8135,0.0369,0.0345,3892.5,0.0262,4260,3542,0.1143,0.8178,0.9774,0.8691,4511,3257,4511,0.6863,10185,432,0.9147,0.3387,0.1489,376,4511,0.4865,0.9132
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.1766,0.582,0.0937,0.1265,1955,0.2762,0.2746,0.7095,0.2541,0.2304,0.0827,3886.8,0.0498,3864,3801,0.5215,0.2339,0.3183,0.4183,3952,3784,4138,0.369,1944,460,0.4076,0,0.0268,448,4138,0.9604,0.5904
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.1335,0.7286,0.0658,0.1328,148000,1.065,0.8326,1.3213,0.5636,0.2086,0.0496,649.59,0.0134,639,558,0.4995,0.19,0.217,0.5567,693,506,787,1.2377,65966,53752,0.6957,0.4161,2.9061,13761,1045,0.8711,0.7935
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0698,0.1707,0.0598,0.0697,19785,0.5399,0.9169,1.2783,0.001,0.1605,0.0665,962.83,0.0548,1000,851,1.374,0.0263,0.0933,0.1007,1060,839,1135,0.8972,17803,3073,0.0098,0.0468,0.0752,2858,1135,0.2042,0.8286
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.4842,0.7497,0.4079,0.4715,73374,1.1339,0.4649,2.69,0.3635,0.0182,0.4376,242.17,0.3746,213,151,0.4803,0.6177,0.4994,0.545,308,72,466,2.6005,72136,1497,0.6031,0.0006,0.1401,1313,845,0.0031,0.7863
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.0317,0.8105,0.0148,0.0251,1250000,0.5586,0.5364,1.3521,0.2029,0.1628,0.013,41.8,0.0017,42,39,0.6002,0.2463,0.2021,0.5245,50,26,52,0.5332,552000,265000,0.6454,0.5669,1.9531,89874,52,0.9035,1.0178
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0031,0.2109,0.0018,0.0022,2130,0.0987,0.0127,0.829,0.0697,0.0469,0.0015,4288.4,0.0008,4276,4266,0.6966,0.0727,0.0104,0.1508,4366,4225,4390,0.22,2130,100,0.1334,0,0,100,4390,0,0.6521
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.5,0.7998,0.4508,0.4999,7521,4.2361,1.5207,2.9219,0.6647,0.2217,0.4996,1469.6,0.4947,1360,1004,0.2349,0.5361,1,0.6983,2019,467,2609,2.4182,6058,1467,0.7471,0.0949,0.0923,1343,2846,0.1025,0.9249
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.1309,0.0984,0.0668,0.107,1840,0.3063,0.2847,1.4436,0.0028,0.2081,0.0532,4123.8,0.022,4127,3991,1.3266,0.0526,0.135,0.0734,4291,3946,4343,0.3406,1432,504,0.0253,0.0223,0.6913,298,4343,0.5028,0.6663
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.072,0.3456,0.0486,0.0561,5726,0.2991,0.5956,1.1951,0.0982,0.241,0.0455,758,0.0293,668,607,0.8037,0.0776,0.3218,0.2379,969,561,1263,0.5948,4834,1694,0.1759,0.217,0.4541,1165,1358,0.8775,0.8349
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.1825,0.5957,0.094,0.1272,2210,0.2842,0.2837,0.674,0.1984,0.2315,0.0788,3860,0.0456,3846,3797,0.5901,0.2277,0.3513,0.4,4051,3693,4057,0.4075,2199,520,0.3956,0,0.0216,509,4057,0.9736,0.5822
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.032,0.805,0.0151,0.0258,856000,0.5379,0.5205,1.3599,0.2198,0.1666,0.013,75,0.0018,75,75,0.5851,0.2452,0.2026,0.5268,75,75,75,0.5231,358000,183000,0.635,0.5776,2.0774,59617,75,0.8998,1.0243
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.1694,0.5763,0.0901,0.1218,2556,0.2895,0.2857,0.6969,0.2159,0.2319,0.0763,3805.4,0.0445,3795,3772,0.5603,0.2272,0.3683,0.4037,3856,3700,3924,0.4005,2540,600,0.3987,0,0.0187,589,3924,0.972,0.5858
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1164089919-15.UNSAT.shuffled.cnf,1,0.0032,0.2662,0.0018,0.0023,1704,0.0938,0.0078,0.8246,0.0694,0.0469,0.0015,4370.6,0.001,4379,4332,0.6661,0.0817,0.0062,0.1685,4444,4290,4465,0.2095,1704,80,0.1533,0,0,80,4465,0,0.6539
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.4978,0.9994,0.1654,0.4214,2510000,2.1803,1.1339,0.865,0.3636,0.0499,0.0236,0,0.0002,0,0,0.483,0.4943,0.5,0.7285,0,0,0,2.5403,2490000,130000,0.9512,0.9718,0.0446,124000,0,0.9761,0.9351
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1039370030-037.cnf,1,0.1726,0.5529,0.0896,0.119,1700,0.3018,0.2917,0.6258,0.1826,0.2344,0.0742,3976.9,0.0412,3989,3951,0.6175,0.2162,0.9116,0.3818,4077,3845,4082,0.397,1698,400,0.3855,0,0.005,398,4082,0.9894,0.5804
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.005,0.2424,0.0027,0.0035,16000,0.098,0.0788,0.838,0.0746,0.05,0.0023,59.847,0.0015,58,50,0.6808,0.0806,0.0128,0.1691,63,46,77,0.2325,16000,800,0.1507,0,0,800,113,0,0.6517
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.0619,0.1922,0.0521,0.0595,908000,1.7456,1.6251,0.6449,0.1482,0.2225,0.0547,1219,0.0386,1219,1219,0.4135,0.0823,0.4034,0.174,1219,1219,1219,1.7757,682000,274000,0.1552,0.0228,0.8076,152000,1219,0.9771,0.5886
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,640,0,0.0909,0.9882,0,0.25,0.3831,2806.1,0.3831,2767,2634,0,0,0.3833,0,2988,2439,3246,0.2626,640,160,0,0,0,160,3367,0,0.9265
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0049,0.2384,0.0026,0.0034,12000,0.0977,0.073,0.8214,0.0715,0.05,0.0023,89.971,0.0015,87,78,0.6847,0.077,0.0101,0.1622,94,71,107,0.2295,12000,600,0.1432,0,0,600,193,0,0.648
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0.4295,0.9624,0.0865,0.0373,943000,1.2586,0.9885,0.8961,0.3693,0.0606,0,36,0,33,30,0.5291,0.436,0.4918,0.6803,45,30,45,1.4882,933000,63349,0.9015,0.9636,0.1213,56496,45,0.9665,0.9221
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.1683,0.5986,0.0907,0.1269,1785,0.2974,0.2952,0.7746,0.2045,0.2278,0.0792,3932,0.0483,3879,3877,0.5945,0.2374,0.3013,0.4002,3979,3849,4158,0.3996,1769,420,0.3911,0,0.0422,403,4158,0.9412,0.588
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0.9241,0,0,213000,0.2476,0,0.1065,0.8835,0.0075,0,268.5,0,45,16,0.0374,0.3036,0.0001,0.9003,399,6,1595,0.2773,211000,1634,0.9052,0.9772,0.0251,1594,1595,0.9772,0.0068
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.0476,0.8826,0.0191,0.0351,1390000,0.7411,0.6533,1.4096,0.3041,0.1442,0.0094,13.25,0.0018,3,1,0.5156,0.2256,0.092,0.6207,13,0,76,0.8457,957000,259000,0.7772,0.515,0.8793,138000,76,0.8694,0.9088
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3191,0.0697,0.307,0.3177,148,0.1641,0.0573,0,0.0036,0.4662,0.3132,4220.1,0.3095,4162,4088,1.2847,0.0483,0.3195,0.0541,4445,3931,4545,0.2417,148,69,0.0151,0,0,69,4545,1,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4996,0.8436,0.3311,0.4983,13020,1.0172,0.9544,2.0719,0.7197,0.1227,0.4841,3628.2,0.0078,4162,2573,0.2017,0.5256,0.9994,0.7544,4422,2508,4476,1.3814,8022,1040,0.7968,0.4326,0.0569,984,4476,0.6375,0.9149
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0.814,0,0,43649,0.1993,0.1943,0.261,0.787,0.0169,0,1558.1,0,840,467,0.0242,0.2125,0,0.7995,3666,345,3994,0.1958,42622,760,0.7995,0.9309,0.0556,720,3994,0.9309,0.027
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.1729,0.5676,0.0915,0.1229,67200,0.291,0.2945,0.712,0.2074,0.2335,0.0785,10.464,0.0466,10,8,0.5746,0.2257,0.736,0.3941,12,6,15,0.4025,66744,16000,0.3895,0,0.0266,15585,30,0.9639,0.587
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.1775,0.572,0.0945,0.1273,25200,0.2903,0.2933,0.7218,0.2067,0.2336,0.0819,34.5,0.0483,32,28,0.5737,0.23,0.7841,0.3975,37,25,47,0.3959,25007,6000,0.3952,0,0.0272,5841,78,0.9629,0.5878
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0839,0.8312,0.0311,0.0471,788000,1.1688,0.9826,1.9733,0.4,0.1352,0.0157,843.67,0.0036,870,821,0.4763,0.225,0.34,0.5955,1071,200,1257,1.2369,432000,192000,0.6648,0.5208,2.2757,58468,1257,0.6574,0.9999
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.1476,0.8234,0.0759,0.1206,1180000,1.9578,1.7623,1.7943,0.576,0.1249,0.0793,135,0.0207,65,49,0.4001,0.1719,0.4429,0.6292,198,46,380,2.3958,504000,398000,0.6603,0.1256,5.3176,62957,380,0.4488,0.7028
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4956,0.1236,0.4942,0.4947,56970,0.2157,0,1.3541,0.0972,0.0026,0.4941,1402.5,0.4936,1467,1280,0.4844,0.047,0.4961,0.095,1548,1137,1635,0.2672,56970,150,0.1106,0,0,150,1695,0,0.8062
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.005,0.2367,0.0027,0.0034,12000,0.0975,0.0716,0.8339,0.0797,0.05,0.0023,88.843,0.0015,86,76,0.6795,0.081,0.0115,0.1691,93,71,109,0.2273,12000,600,0.148,0,0,600,174,0,0.652
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,0.0037,0.2311,0.0018,0.0024,2343,0.096,0.015,0.8489,0.077,0.0469,0.0014,4255.9,0.0009,4274,4178,0.6257,0.0795,0.0072,0.1664,4367,4161,4402,0.2166,2343,110,0.1547,0,0,110,4402,0,0.6574
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,0.0032,0.236,0.0018,0.0024,2130,0.0961,0.0129,0.8487,0.0882,0.0469,0.0016,4298.8,0.001,4297,4275,0.6147,0.0812,0.0056,0.1692,4375,4204,4422,0.1965,2130,100,0.166,0,0,100,4422,0,0.6535
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0.3415,1,0.069,0.031,1330000,4.946,2.9842,0.6014,0.9776,0.0233,0.001,41.5,0,65,18,0.2738,0.5096,1,0.8972,65,18,65,4.4253,1320000,35065,0.9992,0.9501,0.1435,30665,65,0.9566,0.3128
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.0313,0.8116,0.0149,0.0247,1340000,0.6031,0.5744,1.3408,0.1908,0.1577,0.0149,40.667,0.0016,40,26,0.6057,0.2447,0.1967,0.5208,53,21,74,0.5686,605000,280000,0.6262,0.5507,1.9313,95380,74,0.9069,1.0086
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.0634,0.195,0.0543,0.0633,908000,1.7456,1.6251,0.6449,0.1452,0.2225,0.0568,0,0.0402,0,0,0.4506,0.0823,0.4034,0.173,0,0,0,1.7757,682000,274000,0.1515,0.0228,0.8076,152000,0,0.9771,0.5886
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.2351,0.6032,0.13,0.1744,3582,0.3582,0.3659,0.986,0.2046,0.2675,0.1166,3626.7,0.068,3665,3572,0.599,0.2583,0.7442,0.4102,3701,3377,3785,0.4485,3451,990,0.4016,0.0968,0.0726,923,3785,0.9255,0.6566
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf,1,0.0037,0.2529,0.0018,0.0022,2130,0.0878,0.0103,0.8338,0.0966,0.0469,0.0015,4291.8,0.001,4272,4251,0.5776,0.0855,0.0057,0.1763,4343,4232,4391,0.214,2130,100,0.1741,0,0,100,4391,0,0.6595
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.1637,0.5668,0.0856,0.1148,1530,0.2801,0.2717,0.6824,0.1955,0.2315,0.0719,3958.1,0.0415,3917,3910,0.5873,0.2115,0.29,0.3927,4092,3850,4100,0.3873,1525,360,0.393,0,0.0198,353,4100,0.9718,0.5813
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1875179522-13.cnf,1,0.1786,0.5738,0.0939,0.1264,79800,0.2935,0.2971,0.7199,0.2092,0.2334,0.0806,9.1748,0.0478,8,6,0.5729,0.2298,0.7598,0.3979,12,5,15,0.4003,79169,19000,0.3912,0,0.0283,18477,21,0.9627,0.5893
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.1746,0.5708,0.0891,0.1193,2769,0.2983,0.2961,0.7187,0.2187,0.2296,0.0768,3762.4,0.0445,3744,3727,0.5522,0.2325,0.3722,0.3999,3788,3686,3873,0.4027,2752,650,0.397,0,0.0285,632,3873,0.96,0.587
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.1325,0.4639,0.0676,0.0807,209000,3.5766,3.0638,1.4412,0.2132,0.1488,0.0744,919,0.0261,919,919,0.4656,0.1577,0.1811,0.3394,919,919,919,4.5758,122000,71112,0.3523,0.1619,2.933,18081,919,0.5821,0.5479
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf,1,0.2088,0.5578,0.1142,0.156,2931,0.3101,0.318,0.9349,0.1989,0.2662,0.0992,3814,0.062,3818,3775,0.5769,0.2377,0.4073,0.3934,3875,3688,3878,0.4284,2892,810,0.3902,0.0944,0.0519,770,3878,0.9436,0.6414
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.1757,0.5669,0.0924,0.1243,67200,0.2917,0.2951,0.7041,0.2068,0.2338,0.079,10.515,0.0464,9,7,0.5752,0.2278,0.732,0.3938,13,6,17,0.3999,66827,16000,0.3856,0,0.0239,15627,24,0.967,0.5866
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,0.4507,0.9503,0.1508,0.2962,800000,1.922,1.6992,1.5662,0.432,0.0247,0.0652,0,0.0112,0,0,0.4721,0.4036,0.5,0.6874,0,0,0,2.6068,497000,164000,0.8501,0.6703,12.355,12262,0,0.7509,1.5326
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0,0.4988,0.4988,75600,0,0,0,0,0.0006,0.4988,0,0.4988,0,0,0,0,0.4988,0,0,0,0,0,75600,45,0,0,0,45,0,0,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0.4997,0,0.4997,0.4997,15120,0,0,0,0,0.0024,0.4997,0,0.4997,0,0,0,0,0.4997,0,0,0,0,0,15120,36,0,0,0,36,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.1234,0.0339,0.1022,0.1076,2416,0.2813,0.1136,1.6469,0.0074,0.1403,0.1009,2300.1,0.0899,2773,1606,1.4754,0.0222,0.1774,0.0401,2901,424,3416,0.2085,2416,339,0.013,0,0,339,3416,0,0.8136
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.0731,0.992,0.0352,0.0575,11800000,1.9243,0.7016,0.6433,0.9619,0.0563,0.0141,0,0.0103,0,0,0.0997,0.4269,0.5,0.9616,0,0,0,2.1898,8700000,645000,0.9837,0.9614,0.3178,490000,0,0.9979,0.4991
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0.0001,0.1146,0.0001,0.0001,6230,0.0368,0,1.0027,0.0238,0.0112,0.0001,4454.2,0.0001,4418,4376,0.7388,0.0352,0.0001,0.0708,4499,4376,4602,0.1673,6230,70,0.0598,0,0,70,4602,0,0.6793
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.1537,0.9959,0.0292,0.0095,87747,0.5951,0.4874,1.1561,0.9183,0.0367,0.0003,1807.2,0.0001,1846,1356,0.1961,0.4748,0.2776,0.8995,1987,1312,2633,0.6865,75771,4706,0.979,0.6775,0.6904,2784,2633,0.7149,0.9849
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.0001,0.0948,0.0001,0.0001,11900,0.0374,0,1.0088,0.0253,0.0118,0.0001,4216.8,0.0001,4282,4102,0.7061,0.0316,0.0002,0.0644,4436,4047,4436,0.1551,11900,140,0.0632,0,0,140,4436,0,0.6834
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.2273,1,0.0465,0.0024,8780000,6.9967,4.3834,0.5301,0.9978,0.0121,0,0,0,0,0,0.2046,0.5808,0.5,0.9269,0,0,0,6.7219,8730000,118000,1,0.9262,0.1143,106000,0,0.976,0.2672
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0,0.9145,0,0,151000,0.161,0.1247,0.1092,0.8908,0.0081,0,918,0,361,102,0.0194,0.3521,0.0001,0.9012,507,82,3538,0.1993,149000,1244,0.9032,0.9765,0.029,1209,3538,0.9765,0.0079
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.2167,0.5911,0.1222,0.1676,4234,0.3137,0.3186,0.9349,0.2129,0.2668,0.1121,1029.2,0.0665,821,715,0.583,0.2448,0.6314,0.4093,1284,635,1633,0.4303,4164,1170,0.3969,0.0949,0.0531,1111,2605,0.9433,0.6509
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0.0002,0.1002,0.0001,0.0001,17000,0.0394,0,0.9956,0.0242,0.0118,0.0001,3896,0.0001,3945,3759,0.737,0.0338,0.0002,0.0688,4140,3740,4140,0.1927,17000,200,0.063,0,0,200,4140,0,0.685
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.1626,0.576,0.0869,0.1214,1491,0.2657,0.2577,0.6422,0.2263,0.2327,0.078,3983,0.0424,3996,3957,0.5529,0.2272,0.4487,0.4043,4037,3916,4069,0.3948,1487,350,0.4121,0,0.0116,346,4069,0.9845,0.582
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.0051,0.2461,0.0028,0.0035,20000,0.1017,0.0839,0.8324,0.0775,0.05,0.0022,43.43,0.0015,41,37,0.6634,0.081,0.0153,0.1698,47,34,56,0.2308,20000,1000,0.1547,0,0,1000,93,0,0.6465
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.1662,0.5817,0.0882,0.1223,2556,0.2907,0.2864,0.695,0.2155,0.2301,0.0727,3792.1,0.0456,3797,3764,0.5601,0.2268,0.3428,0.403,3837,3678,3937,0.4119,2542,600,0.413,0,0.0256,585,3937,0.963,0.5864
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0,0.8224,0,0,61409,0.2062,0.2087,0.2427,0.7964,0.015,0,570.35,0,404,367,0.0219,0.1943,0,0.8095,777,299,986,0.1965,60148,945,0.8106,0.9349,0.05,900,1433,0.9349,0.0238
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S404185236-001.cnf,1,0.1747,0.5646,0.0915,0.1231,1530,0.3178,0.3125,0.6999,0.195,0.2323,0.0822,3960.4,0.0458,3964,3949,0.5858,0.2288,0.3691,0.3901,4022,3845,4053,0.4263,1524,360,0.3875,0,0.0169,354,4053,0.9731,0.5827
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0.0001,0.1076,0.0001,0.0001,5340,0.0418,0,0.9995,0.0334,0.0112,0.0001,4493.8,0,4517,4439,0.6733,0.0386,0.0001,0.0775,4525,4436,4588,0.1499,5340,60,0.0727,0,0,60,4588,0,0.6823
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0,0.8873,0,0,82294,0.1419,0.1096,0.1689,0.8591,0.0106,0,1412,0,714,430,0.0268,0.2316,0,0.8708,4430,74,4430,0.1752,81400,894,0.8754,0.962,0.0347,864,4430,0.962,0.0126
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0.0001,0.0784,0.0001,0.0001,6230,0.0383,0,1.0154,0.0302,0.0112,0.0001,4463,0,4436,4420,0.6286,0.0296,0.0002,0.0601,4498,4395,4608,0.165,6230,70,0.056,0,0,70,4608,0,0.6843
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,0.3566,0.9981,0.1093,0.1398,1600000,5.1526,3.5679,1.0556,0.8898,0.0538,0.0288,0,0.0025,0,0,0.3685,0.3408,0.5,0.8281,0,0,0,4.562,1550000,106000,0.9793,0.897,0.2758,83095,0,0.9316,0.5424
