@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC

@DATA
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,1.052224,0.950368,2.689036,4.998048,0.913194,19567,22546,13.998316,3358.534882,152231442,6752.037701,42.863354,-0.862549,135726.306006,2.516856,21427
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.937035,2.621389,6637,29.497778,17.393726,0.503258,398.819401,5.2942,300
normalized-os-taillard-15-100-1.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.432293,1.523987,216665,33.205364,20.801732,0.216397,8510.44943,8.100656,9450
normalized-os-taillard-15-95-1.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.327593,1.494431,205865,31.550192,20.653095,0.216397,8492.781252,8.088916,9450
normalized-os-taillard-5-100-3.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.975948,2.6525,6749,29.995556,17.383873,0.503258,399.549017,5.267533,300
normalized-os-taillard-15-95-7.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.244266,1.472042,197684,30.296398,20.523102,0.216397,8478.719853,8.065348,9450
normalized-os-taillard-5-100-4.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.081011,2.750833,7103,31.568889,17.675213,0.503258,401.51896,5.267533,300
normalized-os-taillard-5-100-7.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.92856,2.610833,6599,29.328889,17.33844,0.503258,398.660495,5.2942,300
normalized-os-taillard-15-105-3.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.51043,1.547132,225122,34.501456,20.9113,0.216397,8523.635077,8.154191,9450
normalized-os-taillard-4-105-9.xml.mzn_AND_NODATA,1,0.777778,1.285714,3.428571,5.142857,0.666667,96,112,11.338311,3.044643,3132,27.964286,16.646671,0.591673,216.059737,4.586049,144
normalized-os-taillard-15-95-8.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.316881,1.491538,204808,31.388199,20.635566,0.216397,8490.97368,8.170058,9450
normalized-os-taillard-10-95-1.xml.mzn_AND_NODATA,1,0.703704,1.421053,3.789474,5.684211,0.666667,1800,1900,13.326242,1.69443,54699,28.788947,19.243062,0.297472,2699.468121,7.235136,2700
normalized-os-taillard-5-100-8.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.238095,2.908611,7671,34.093333,17.775919,0.503258,404.464272,5.240867,300
normalized-os-taillard-5-100-9.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.082609,2.753056,7111,31.604444,17.49459,0.503258,401.548914,5.320867,300
normalized-os-taillard-15-105-9.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.487702,1.540298,222625,34.118774,20.876217,0.216397,8519.799689,8.082082,9450
normalized-os-taillard-4-100-6.xml.mzn_AND_NODATA,1,0.777778,1.285714,3.428571,5.142857,0.666667,96,112,11.055369,2.745536,2730,24.375,16.123838,0.591673,212.664428,4.586049,144
normalized-os-taillard-4-95-4.xml.mzn_AND_NODATA,1,0.777778,1.285714,3.428571,5.142857,0.666667,96,112,11.663039,3.428571,3648,32.571429,16.864718,0.591673,219.956469,4.586049,144
normalized-os-taillard-5-105-2.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.176164,2.844722,7441,33.071111,17.767292,0.503258,403.303077,5.2942,300
normalized-os-taillard-5-105-3.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.094465,2.763611,7149,31.773333,17.537613,0.503258,401.771223,5.280867,300
normalized-os-taillard-15-95-6.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.274908,1.480189,200661,30.752644,20.575805,0.216397,8483.890788,8.136933,9450
normalized-os-taillard-5-105-6.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.052736,2.725833,7013,31.168889,17.561527,0.503258,400.988804,5.280867,300
normalized-os-taillard-5-105-8.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.354435,3.033611,8121,36.093333,17.926945,0.503258,406.64566,5.240867,300
normalized-os-taillard-5-95-0.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.815991,2.517222,6262,27.831111,17.242281,0.503258,396.549823,5.307533,300
normalized-os-taillard-5-100-2.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.062735,2.733611,7041,31.293333,17.625638,0.503258,401.176285,5.2942,300
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.96162,2.639722,6703,29.791111,17.528851,0.503258,399.280383,5.267533,300
normalized-os-taillard-5-95-5.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.869546,2.561667,6422,28.542222,17.384581,0.503258,397.553983,5.320867,300
normalized-os-taillard-5-100-5.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.994861,2.672778,6822,30.32,17.53825,0.503258,399.903652,5.320867,300
normalized-os-taillard-5-100-6.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.939178,2.621667,6638,29.502222,17.41889,0.503258,398.859581,5.280867,300
normalized-mps-red-bg512142.xml.mzn_AND_NODATA,1,13.592233,0.073571,6.261071,284.117024,1,1236,16800,85.07767,0.381665,33590,1.999405,183,3.044626,16790,3.399592,1236
normalized-fischer-7-12-fair.xml.mzn_AND_NODATA,1,1.052452,0.950162,2.687989,4.994893,0.913057,20384,23496,13.976418,3349.401245,158185196,6732.430882,42.863354,-0.887323,141199.220941,2.515203,22325
normalized-os-taillard-5-95-9.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.963252,2.641944,6711,29.826667,17.33844,0.503258,399.310972,5.320867,300
normalized-os-taillard-7-100-2.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.895995,2.232797,21199,33.279435,18.639341,0.391244,1012.927815,6.315005,882
normalized-os-taillard-5-100-1.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.671132,2.400278,5841,25.96,17.027776,0.503258,393.833728,5.249167,300
normalized-os-taillard-7-100-3.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.888575,2.227564,21119,33.153846,18.684694,0.391244,1012.655117,6.11232,882
normalized-os-taillard-7-100-4.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.678937,2.09393,19076,29.946625,18.372993,0.391244,1004.950928,6.263407,882
normalized-os-taillard-15-105-6.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.480144,1.538071,221811,33.994023,20.867381,0.216397,8518.524334,8.122992,9450
normalized-os-taillard-7-100-5.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.825817,2.186682,20494,32.172684,18.611399,0.391244,1010.348758,6.239019,882
normalized-os-taillard-5-105-4.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.193371,2.861944,7503,33.346667,17.814507,0.503258,403.625708,5.267533,300
normalized-os-taillard-7-100-7.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.723301,2.121795,19502,30.615385,18.442166,0.391244,1006.581315,6.278724,882
normalized-os-taillard-7-100-9.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.590379,2.042059,18283,28.701727,18.221814,0.391244,1001.696433,6.207273,882
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.207787,1.462529,194208,29.763678,20.474494,0.216397,8472.564054,8.120496,9450
normalized-fischer-9-9-fair.xml.mzn_AND_NODATA,1,1.051986,0.950583,2.690221,5.001742,0.913434,19943,22968,14.037804,3371.226705,155683089,6778.26058,42.863354,-0.850784,138716.373417,2.519815,21833
normalized-os-taillard-5-95-7.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.807179,2.506667,6224,27.662222,17.183945,0.503258,396.384605,5.280867,300
normalized-os-taillard-15-95-4.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.395856,1.513498,212832,32.617931,20.751498,0.216397,8504.300686,8.086658,9450
normalized-os-taillard-7-95-0.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.658579,2.082091,18895,29.66248,18.341137,0.391244,1004.202768,6.265118,882
normalized-os-taillard-5-105-7.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.042662,2.715,6974,30.995556,17.485075,0.503258,400.799918,5.267533,300
normalized-os-taillard-15-95-0.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.327832,1.49448,205883,31.55295,20.648322,0.216397,8492.821586,8.102703,9450
normalized-os-taillard-7-100-0.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.772838,2.152603,19973,31.354788,18.49287,0.391244,1008.401784,6.267942,882
normalized-os-taillard-15-105-4.xml.mzn_AND_NODATA,1,0.690476,1.448276,3.862069,5.793103,0.666667,6300,6525,14.600868,1.575074,235332,36.066207,21.043348,0.216397,8538.896469,8.090598,9450
normalized-geo50-20-d4-75-51_ext.xml.mzn_AND_NODATA,1,0.022428,44.586667,89.173333,89.173333,0.02136,1000,1050,2.070957,0.071036,3000,2.857143,5.321928,6.733867,1216.096405,0.149011,46816
normalized-os-taillard-7-100-6.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.69489,2.104003,19230,30.188383,18.411263,0.391244,1005.537213,6.267942,882
normalized-os-taillard-5-105-0.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.050819,2.725556,7012,31.164444,17.537613,0.503258,400.952861,5.307533,300
normalized-os-taillard-7-105-1.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.907782,2.242412,21346,33.510204,18.706617,0.391244,1013.360989,6.196265,882
normalized-os-taillard-5-95-6.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.818405,2.5175,6263,27.835556,17.268834,0.503258,396.595086,5.267533,300
normalized-mps-red-neos14.xml.mzn_AND_NODATA,1,19.910714,0.050224,4.33991,246.674888,1,896,17840,86.410714,0.662716,35680,2,150,1.950128,17840,2.541907,896
normalized-os-taillard-7-95-4.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.56442,2.026622,18047,28.33124,18.22204,0.391244,1000.742427,6.254336,882
normalized-os-taillard-5-105-5.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.112425,2.783889,7222,32.097778,17.684146,0.503258,402.107963,5.320867,300
normalized-os-taillard-7-95-5.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.709582,2.112964,19367,30.403454,18.459143,0.391244,1006.077129,6.229949,882
normalized-os-taillard-7-95-6.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.581316,2.036695,18201,28.572998,18.262352,0.391244,1001.363349,6.263407,882
normalized-os-taillard-7-105-3.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.994658,2.301282,22246,34.923077,18.825772,0.391244,1016.55369,6.131287,882
normalized-p0548.xml.mzn_AND_NODATA,1,3.378205,0.296015,2.814042,54.352941,1,156,527,9.50641,0.839658,1054,2,134,1.788579,527,3.397205,156
normalized-os-taillard-5-95-8.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.114203,2.783611,7221,32.093333,17.616549,0.503258,402.141297,5.240867,300
normalized-os-taillard-7-105-5.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.935396,2.2604,21621,33.941915,18.756022,0.391244,1014.375805,6.245266,882
normalized-os-taillard-7-105-7.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.828999,2.189103,20531,32.230769,18.582296,0.391244,1010.465724,6.272477,882
normalized-os-taillard-7-105-9.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.698211,2.106162,19263,30.240188,18.365776,0.391244,1005.659266,6.211808,882
normalized-os-taillard-7-95-1.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.688848,2.101387,19190,30.125589,18.418166,0.391244,1005.315146,6.205561,882
normalized-geo50-20-d4-75-53_ext.xml.mzn_AND_NODATA,1,0.022379,44.684762,89.369524,89.369524,0.021313,1000,1050,2.070801,0.071081,3000,2.857143,5.321928,6.746146,1216.096405,0.148752,46919
normalized-os-taillard-7-95-8.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.755453,2.141026,19796,31.076923,18.465869,0.391244,1007.762902,6.265118,882
normalized-os-taillard-7-95-3.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.776275,2.153846,19992,31.384615,18.536361,0.391244,1008.52812,6.106073,882
normalized-os-taillard-4-105-6.xml.mzn_AND_NODATA,1,0.777778,1.285714,3.428571,5.142857,0.666667,96,112,11.175753,2.864583,2890,25.803571,16.272666,0.591673,214.109038,4.586049,144
normalized-os-taillard-5-105-9.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,12.19493,2.864167,7511,33.382222,17.642715,0.503258,403.654938,5.3342,300
normalized-ooo-tag10-ucl.xml.mzn_AND_NODATA,1,0.350042,2.856796,7.327748,7.098005,1,25914,9071,2.565023,0.367353,18142,2,11,1.787161,9071,1.066414,25914
normalized-par-16-2.xml.mzn_AND_NODATA,1,0.783784,1.275862,3.240394,5.126108,1,2590,2030,2.490347,0.310998,3294,1.62266,3,2.48457,1264,0.999731,2590
normalized-geo50-20-d4-75-41_ext.xml.mzn_AND_NODATA,1,0.021877,45.710476,91.420952,91.420952,0.020835,1000,1050,2.069213,0.074101,3000,2.857143,5.321928,6.911232,1216.096405,0.146104,47996
normalized-os-taillard-7-105-8.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.976149,2.288462,22050,34.615385,18.762097,0.391244,1015.873463,6.269654,882
normalized-ooo-tag10.xml.mzn_AND_NODATA,1,0.350069,2.856576,7.327417,7.098005,1,25912,9071,2.565066,0.367401,18141,1.99989,11,1.787538,9070,1.06645,25912
normalized-geo50-20-d4-75-85_ext.xml.mzn_AND_NODATA,1,0.024492,40.830476,81.660952,81.660952,0.023325,1000,1050,2.077485,0.074218,3000,2.857143,5.321928,6.750976,1216.096405,0.159724,42872
normalized-geo50-20-d4-75-19_ext.xml.mzn_AND_NODATA,1,0.020712,48.281905,96.56381,96.56381,0.019725,1000,1050,2.065526,0.069289,3000,2.857143,5.321928,6.836204,1216.096405,0.139896,50696
normalized-par-16-2-c.xml.mzn_AND_NODATA,1,0.400919,2.494269,6.808023,11.598854,1,1741,698,2.729466,0.358816,1396,2,3,1.612233,698,0.84223,1741
normalized-haystacks-38.xml.mzn_AND_NODATA,1,0.741463,1.348685,3.662019,5.844074,1,53679,39801,16.417741,464.341412,19493628,489.777342,22.876544,1.236853,300157.84556,1.518653,53679
normalized-os-taillard-5-95-2.xml.mzn_AND_NODATA,1,0.75,1.333333,3.555556,5.333333,0.666667,200,225,11.942132,2.6225,6641,29.515556,17.476667,0.503258,398.914967,5.280867,300
normalized-os-taillard-7-95-7.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.611415,2.054487,18473,29,18.294881,0.391244,1002.469513,6.261695,882
normalized-os-taillard-7-100-1.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.801449,2.1719,20268,31.817896,18.565995,0.391244,1009.453233,6.190244,882
normalized-os-taillard-7-95-2.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.784124,2.159079,20072,31.510204,18.488538,0.391244,1008.816546,6.303111,882
normalized-os-taillard-7-105-2.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,13.001695,2.306515,22326,35.048666,18.782646,0.391244,1016.812292,6.296865,882
normalized-ooo-rf9.xml.mzn_AND_NODATA,1,0.346833,2.883235,7.201551,6.803067,1,33088,11476,2.497703,0.364876,22951,1.999913,11,1.750294,11475,1.055778,33088
normalized-os-taillard-7-95-9.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.476096,1.977957,17303,27.163265,18.070289,0.391244,997.496527,6.202138,882
normalized-ooo-rf9-ucl.xml.mzn_AND_NODATA,1,0.346812,2.883409,7.201812,6.803067,1,33090,11476,2.497673,0.364838,22952,2,11,1.749945,11476,1.05575,33090
normalized-fischer-10-9-fair.xml.mzn_AND_NODATA,1,1.051708,0.950834,2.691797,5.006918,0.91393,22235,25587,14.053505,3380.031254,173883299,6795.767343,42.863354,-0.868383,154788.340319,2.516089,24329
normalized-geo50-20-d4-75-55_ext.xml.mzn_AND_NODATA,1,0.02201,45.434286,90.868571,90.868571,0.020962,1000,1050,2.069633,0.070962,3000,2.857143,5.321928,6.824976,1216.096405,0.146807,47706
normalized-par-16-1.xml.mzn_AND_NODATA,1,0.828233,1.207389,3.040394,4.736946,1,2451,2030,2.465932,0.303296,3244,1.59803,3,2.457413,1214,0.996649,2451
normalized-os-taillard-7-105-0.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.880656,2.223116,21051,33.047096,18.637021,0.391244,1012.364096,6.274189,882
normalized-os-taillard-7-105-6.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.802097,2.171311,20259,31.803768,18.552864,0.391244,1009.477066,6.263407,882
normalized-p2756.xml.mzn_AND_NODATA,1,3.704607,0.269934,3.173738,166.237747,1,738,2734,11.757453,0.720224,5468,2,535,2.128049,2734,3.616923,738
normalized-geo50-20-d4-75-99_ext.xml.mzn_AND_NODATA,1,0.025823,38.725714,77.451429,77.451429,0.024593,1000,1050,2.081696,0.074304,3000,2.857143,5.321928,6.474506,1216.096405,0.166505,40662
normalized-mps-red-UMTS.xml.mzn_AND_NODATA,1,3.057307,0.327085,5.915651,660.074039,1,2094,6402,14.942216,0.369994,11526,1.800375,361,1.467957,5124,2.20668,2094
normalized-os-taillard-7-100-8.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.868977,2.214744,20923,32.846154,18.617783,0.391244,1011.934901,6.267942,882
normalized-os-taillard-7-105-4.xml.mzn_AND_NODATA,1,0.722222,1.384615,3.692308,5.538462,0.666667,588,637,12.786986,2.161238,20105,31.562009,18.516439,0.391244,1008.921737,6.258872,882
normalized-fischer-11-8-fair.xml.mzn_AND_NODATA,1,1.051508,0.951015,2.692726,5.009678,0.914043,21916,25212,14.060883,3385.800982,171651888,6808.34079,42.863354,-0.866695,152611.672455,2.515114,23977
normalized-par-32-2-c.xml.mzn_AND_NODATA,1,0.400369,2.497698,6.850345,11.892556,1,6509,2606,2.742664,0.368272,5212,2,3,1.361906,2606,0.8227,6509
normalized-par-16-3.xml.mzn_AND_NODATA,1,0.804279,1.24335,3.145813,4.942857,1,2524,2030,2.479398,0.307081,3270,1.610837,3,2.476497,1240,0.998775,2524
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,0.401012,2.493691,6.788644,11.520505,1,1581,634,2.722328,0.355062,1268,2,3,1.710636,634,0.85226,1581
normalized-par-16-5-c.xml.mzn_AND_NODATA,1,0.400941,2.494135,6.803519,11.577713,1,1701,682,2.727807,0.357983,1364,2,3,1.640477,682,0.844594,1701
normalized-le-450-5a-5-ext.xml.mzn_AND_NODATA,1,0.087605,11.414815,22.82963,22.82963,0.073005,2250,2700,2.096507,0.232566,6750,2.5,3.321928,4.325629,3294.867643,0.377037,30820
normalized-par-16-3-c.xml.mzn_AND_NODATA,1,0.40096,2.494012,6.799401,11.55988,1,1666,668,2.726291,0.35714,1336,2,3,1.671747,668,0.846737,1666
normalized-par-16-4-c.xml.mzn_AND_NODATA,1,0.40099,2.493827,6.79321,11.490741,1,1616,648,2.72401,0.355994,1296,2,3,1.687494,648,0.849929,1616
normalized-os-taillard-20-100-3.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,15.06432,1.399288,534196,34.243333,21.7096,0.172037,19319.296095,8.64127,22800
normalized-geo50-20-d4-75-52_ext.xml.mzn_AND_NODATA,1,0.021402,46.724762,93.449524,93.449524,0.020383,1000,1050,2.06771,0.07634,3000,2.857143,5.321928,7.033035,1216.096405,0.143584,49061
normalized-os-taillard-20-100-4.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,15.05158,1.396484,530872,34.030256,21.689701,0.172037,19315.473955,8.586761,22800
normalized-par-32-5-c.xml.mzn_AND_NODATA,1,0.400359,2.49776,6.854369,11.928305,1,6689,2678,2.744207,0.369098,5356,2,3,1.33074,2678,0.820332,6689
normalized-os-taillard-20-100-5.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,14.977958,1.38064,512087,32.82609,21.580038,0.172037,19293.387448,8.654441,22800
normalized-os-taillard-20-100-1.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,15.096902,1.406539,542793,34.794423,21.757673,0.172037,19329.070718,8.608101,22800
normalized-mps-air05.xml.mzn_AND_NODATA,1,8.817402,0.113412,14.110354,700.502571,1,816,7195,124.416667,0.15535,14390,2,404,2.892338,7195,7.562145,816
normalized-pigeon-cardinality-15-10.xml.mzn_AND_NODATA,1,6,0.166667,2,23,1,25,150,12,1,300,2,15,0,150,0.970951,25
normalized-par-32-4-c.xml.mzn_AND_NODATA,1,0.40036,2.497749,6.853713,11.923481,1,6659,2666,2.743956,0.36897,5332,2,3,1.338887,2666,0.820719,6659
normalized-pigeon-cardinality-21-20.xml.mzn_AND_NODATA,1,10.243902,0.097619,2,39,1,41,420,20.487805,1,840,2,21,0,420,0.999571,41
normalized-pigeon-cardinality-11-10.xml.mzn_AND_NODATA,1,5.238095,0.190909,2,19,1,21,110,10.47619,1,220,2,11,0,110,0.998364,21
normalized-par-32-1-c.xml.mzn_AND_NODATA,1,0.400365,2.497719,6.851711,11.896578,1,6569,2630,2.743188,0.368551,5260,2,3,1.348723,2630,0.821898,6569
normalized-geo50-20-d4-75-63_ext.xml.mzn_AND_NODATA,1,0.021765,45.945714,91.891429,91.891429,0.020728,1000,1050,2.068858,0.07076,3000,2.857143,5.321928,6.814413,1216.096405,0.145511,48243
normalized-par-32-3-c.xml.mzn_AND_NODATA,1,0.400363,2.497736,6.85283,11.904906,1,6619,2650,2.743617,0.368782,5300,2,3,1.340115,2650,0.821239,6619
normalized-patat-02-small-5.xml.mzn_AND_NODATA,1,0.682469,1.465268,4.019041,7.268336,0.658405,5472,5672,6.52897,0.979336,15735,2.774154,104.345209,0.421233,6148.499328,2.661665,8311
normalized-pigeon-cardinality-31-30.xml.mzn_AND_NODATA,1,15.245902,0.065591,2,59,1,61,930,30.491803,1,1860,2,31,0,930,0.999806,61
normalized-patat-08-comp-14.xml.mzn_AND_NODATA,1,0.6457,1.548706,5.971461,13.772451,0.54742,2228,2628,13.990423,0.954099,13729,5.224125,81.851456,1.443077,3465.436732,5.817277,4070
normalized-os-taillard-20-100-2.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,15.041417,1.394248,528220,33.860256,21.673013,0.172037,19312.425091,8.635342,22800
normalized-os-taillard-20-100-6.xml.mzn_AND_NODATA,1,0.684211,1.461538,3.897436,5.846154,0.666667,15200,15600,15.126413,1.413221,550715,35.302244,21.800691,0.172037,19337.923886,8.630186,22800
normalized-mps-red-arki001.xml.mzn_AND_NODATA,1,5.678571,0.176101,13.3776,470.262216,1,1456,8268,75.965659,0.146954,16536,2,403,4.0404,8268,5.057002,1456
normalized-patat-02-small-4.xml.mzn_AND_NODATA,1,0.682186,1.465875,3.954006,6.991691,0.661943,6540,6740,6.256558,0.982858,17864,2.650445,65.902237,0.328263,7221.796335,2.533182,9880
