@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0.4946,0.4948,1.3609,0.2476,0.4961,?,0.4942,0.4942,0.8684,0.0026,0.8095,0.1372,?,0.172,?,2
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,0,?,?,?,?,?,?,0,?,0,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.1379,0.1391,1.336,0.4109,0.2383,?,0.1038,0.1307,0.7457,0.1535,0.8365,0.0829,?,0,?,11.175
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0597,0.1616,1.5396,0.5467,0.3625,?,0.0595,0.035,0.9907,0.0556,0.5975,0.6126,?,0.831,?,6.46
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,0.3166,0.317,0,1,0.3183,0.2,0.3043,0.3105,0.8119,0.4621,0,0.0578,0.1021,0.0713,0.1299,4.9167
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,0,0,0,1,0,?,0,0,1.0142,0.012,0,0.3988,?,0.3989,?,2
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0,0,0.5992,0.4937,0,?,0,0,1.0185,0.026,0.5851,0.5024,?,0.5024,?,3
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.499,0.4997,2.6066,0.3074,0.9991,?,0.4406,0.4958,0.9033,0.1681,0.8811,0.7353,?,0.827,?,4.7623
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.0089,0.0107,1.0488,0.4781,0.0176,0.399,0.0044,0.0012,0.9759,0.0658,0.5945,0.6284,0.3055,0.67,0.5609,6.5124
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.2226,0.2226,0,1,0.2226,0.08,0.2226,0.2226,0.9876,0.1661,0,0.8398,0.2751,0.8398,1.4694,3
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,0,0,0.2428,0.9939,0,?,0,0,0.9996,0.0148,0.0236,0.8085,?,0.8195,?,3
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4252,0.4267,1.0258,0.3193,0.4269,?,0.4237,0.4237,0.8713,0.0131,0.6873,0.0262,?,0.0423,?,2
SAT_Competition2007/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf,1,0.0906,0.0908,1.3195,0.3999,0.1077,?,0.0571,0.0728,0.8315,0.1013,0.7235,0.5345,?,0.8977,?,3.9875
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,0.471,0.4895,2.7546,0.3129,0.4987,?,0.4111,0.4364,0.9927,0.0249,0.749,0.5197,?,0.7544,?,4.9578
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.1109,0.5582,0.4896,0.1109,0.5714,0.1102,0.1109,0.743,0.2995,0.579,0.2594,0.1021,0.258,0.09,8.1677
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.0684,0.2517,1.5921,0.5316,0.3659,?,0.067,0.0296,0.9539,0.0736,0.6277,0.5968,?,0.8405,?,6.2988
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,0,0,0.9346,0.775,0.0043,?,0,0,0.9866,0.0148,0.3454,0.5751,?,0.794,?,3
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.1247,0.2563,1.5931,0.4708,0.372,0.5556,0.0891,0.0575,0.9189,0.1414,0.7237,0.4451,0.5661,0.741,0.8484,5.9509
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,1,0.3243,0.3249,0,1,0.3256,0.2,0.3183,0.3229,0.7972,0.4842,0,0.0309,0.0692,0.054,0.0947,6
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0,0,0.2195,0.9956,0,?,0,0,1.03,0.012,0.0183,0.8328,?,0.8411,?,3
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,0.0484,0.0795,1.7357,0.43,0.2754,0.7575,0.0474,0.03,0.86,0.1667,0.7724,0.0355,0.2458,0.0229,0.553,5.2672
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0,0,0.2398,0.994,0,?,0,0,0.9996,0.015,0.0235,0.8109,?,0.8216,?,3.0402
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,0.0078,0.0098,1.0484,0.4745,0.0145,0.3975,0.0039,0.0009,0.9771,0.0621,0.5969,0.6219,0.3328,0.6606,0.5772,5.6774
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,0.2818,0.3,1.5176,0.4651,0.3282,0.1877,0.1522,0.1307,0.9942,0.0774,0.6596,0.716,0.2891,0.7316,0.7954,3
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0249,0.0425,0.9573,0.7883,0.0826,?,0.0144,0.0003,0.9961,0.0384,0.3974,0.8496,?,0.9771,?,5.7411
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0319,0.0411,1.1251,0.4781,0.0534,?,0.0176,0.0113,0.9999,0.0074,0.6553,0.9117,?,0.9599,?,3.0313
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,0,0,0.217,0.9957,0,?,0,0,1.0006,0.0113,0.0177,0.8327,?,0.8465,?,3
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.0085,0.0105,1.0498,0.4755,0.0164,0.4046,0.0043,0.0012,0.9768,0.0648,0.5989,0.6273,0.3118,0.6674,0.5746,6.4121
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0.4509,0.4648,1.7678,0.3456,0.4731,0.5618,0.4253,0.4409,0.8208,0.1507,0.8113,0,0.1429,0,0.2241,4
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,0.3242,0.3247,0.5427,0.4886,0.3255,0.2,0.3175,0.3229,0.799,0.4829,0.5767,0.0326,0.0718,0.0202,0.0979,6
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8712,0.25,0.5774,0,0.0315,0,0.0057,6.0446
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.419,0.042,0.042,0.8738,0.25,0.5774,0,0.0514,0,0.0089,6.0502
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0161,0.0169,1.0132,0.4897,0.018,0.3333,0.0148,0.0149,0.9704,0.1503,0.9918,0.7081,0.2754,0.7984,1.5247,7.014
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0,0,0.0772,0.9993,0.0001,?,0,0,1,0.0063,0.0058,0.9118,?,0.9322,?,2
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.0061,0.0114,2.0344,0.3979,0.0594,?,0.0051,0.0014,0.988,0.0044,0.623,0.4162,?,0.8422,?,3.0177
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,0.4999,0.5,2.9512,0.302,1,?,0.433,0.4997,0.9654,0.1931,0.8843,0.696,?,0.7999,?,3.226
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.0326,0.0352,1.4472,0.4601,0.0354,0.1366,0.0235,0.0216,0.8462,0.1531,0.7103,0.345,0.3099,0.6311,0.5327,6.3453
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1929,0.2008,1.2368,0.4652,0.2008,0.151,0.1934,0.1929,0.9942,0.142,1.0194,0.8424,0.3315,0.8431,1.0904,3
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.1339,0.2606,1.1491,0.4733,0.5,?,0.0866,0.0316,1.0383,0.0122,1.0186,0.8595,?,0.9958,?,0
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,0.0456,0.1049,2.2419,0.3733,0.2241,?,0.0368,0.0212,0.9426,0.0286,0.7545,0.4747,?,0.7335,?,3.9826
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.4689,0.4891,2.6481,0.2857,0.4999,?,0.4018,0.4402,0.9941,0.0159,0.769,0.5115,?,0.7537,?,4.5753
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.0518,0.052,0,1,0.0523,0.087,0.0517,0.0517,0.9996,0.0436,0,0.9312,0.344,0.9312,3.4358,2
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.3547,0.3547,0,1,0.3547,0.069,0.3547,0.3547,1,0.0968,0,0.5946,0.7063,0.5946,0.6711,2
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.1339,0.2606,1.1491,0.4733,0.5,?,0.0866,0.0316,1.0063,0.0122,1.0186,0.8595,?,0.9958,?,8
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0,0,0.0877,0.9991,0.0035,?,0.0001,0,0.9839,0.0076,0.0072,0.9088,?,0.923,?,2
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.465,0.9683,0.3607,0.4665,0.7818,0.4603,0.4604,0.9073,0.5131,0.8907,0.0527,0.6793,0.0012,0.0857,28.3108
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.176,0.1761,1.1187,0.4615,0.1823,0.1176,0.1705,0.1703,0.9966,0.1107,1.0502,0.8736,0.3168,0.8789,1.3169,3
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.0365,0.0372,1.2015,0.4775,0.2091,0.5818,0.0332,0.0297,0.8422,0.2273,0.7424,0.1154,0.7017,0.159,1.0505,6.1168
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.0322,0.0587,1.1572,0.6861,0.0972,0.5,0.022,0.0176,0.9899,0.0624,0.4965,0.7991,0.8717,0.9649,1.2921,5.7407
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0,0,0.8081,0.4941,0.0011,?,0,0,0.9996,0.0122,1.0077,0.9061,?,0.9141,?,2
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9045,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.0818
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0,0.8872,0.4874,0,?,0,0,1.0003,0.0126,1.0167,0.8797,?,0.8934,?,2
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,0.3217,0.3229,0,1,0.3245,0.2,0.3141,0.3204,0.8039,0.4773,0,0.0413,0.0818,0.0597,0.1094,5.7788
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.0048,0.0055,1.2762,0.3719,0.0063,0.2011,0.0042,0.0042,0.8544,0.0641,0.7008,0.0445,0.0468,0.059,0.0796,2.1695
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,0.3209,0.3214,0,1,0.3227,0.2,0.3117,0.3189,0.8046,0.4734,0,0.0457,0.0877,0.0628,0.1159,5.1705
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.1109,0.1109,0.5641,0.4973,0.1195,0.5714,0.1107,0.1109,0.7292,0.3,0.5782,0.2585,0.1018,0.258,0.0881,9.1916
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.2295,0.2295,1.1186,0.4774,0.2295,0.4,0.2295,0.2295,0.9003,0.4167,0.983,0.5832,0.3252,0.5832,0.8944,4.9964
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0.0301,0.0827,0,1,0.2667,0.0714,0.0285,0.0101,0.84,0.1135,0,0,0.2069,0,0.1674,3.6896
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,0,0,1,0,?,0,0,0.9968,0.0095,0,0.6932,?,0.7091,?,2.1031
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.2677,0.2679,0.9994,0.36,0.2683,0.4529,0.2648,0.2673,0.7252,0.2,0.9336,0.0011,0.008,0,0.0129,5.6015
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0,0,0.2361,0.9947,0,?,0,0,0.9997,0.0132,0.021,0.8165,?,0.8248,?,3
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0.3157,0.3159,0,1,0.3161,0.2,0.3022,0.3099,0.8165,0.4597,0,0.0636,0.1123,0.069,0.138,4.7679
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0161,0.0169,1.0132,0.4897,0.018,0.3333,0.0148,0.0149,0.9723,0.1503,0.9918,0.7081,0.2754,0.7984,1.5247,7.014
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0,0,0.2102,0.9959,0,?,0,0,0.9998,0.0113,0.0174,0.8362,?,0.8497,?,3
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0314,0.0316,0,1,0.0319,?,0.0312,0.0312,0.9996,0.0385,0,0.9305,?,0.9306,?,2
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.0119,0.0125,0.897,0.4917,0.272,?,0.0112,0.0065,0.9999,0.0221,1.0016,0.9235,?,0.9889,?,4.8037
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0,0,0.217,0.9957,0,?,0,0,0.9855,0.0113,0.0177,0.8325,?,0.8462,?,3
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0595,0.0596,0,1,0.0597,0.087,0.0595,0.0595,0.9999,0.0427,0,0.9352,0.3401,0.9353,3.5497,2
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4982,0.4995,1.7767,0.4062,0.9987,0.9798,0.3181,0.484,0.9891,0.0769,0.8975,0.7721,1.165,0.9053,1.1221,4.4587
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.0317,0.032,0.9417,0.4771,0.0323,0.1066,0.0314,0.0315,0.9991,0.054,1.0324,0.9034,0.2354,0.9037,2.0448,3
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0,0,0,1,0,?,0,0,0.997,0.0094,0,0.6901,?,0.7046,?,2.9923
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0,0.0001,0.1811,0.9973,0.0495,?,0.0002,0,0.9999,0.0085,0.0125,0.8528,?,0.9397,?,4
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0126,0.0127,0,1,0.0127,?,0.0126,0.0126,0.9995,0.0361,0,0.5238,?,0.5238,?,2
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0.233,0.233,0,1,0.233,0.087,0.233,0.233,0.9849,0.181,0,0.8288,0.2851,0.8288,1.383,2.9522
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.0651,0.1794,1.5703,0.533,0.3581,?,0.0625,0.0281,0.9684,0.0636,0.6202,0.6015,?,0.8527,?,6.1647
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0005,0.0021,0.7656,0.4921,0.0058,?,0.0006,0.0002,0.9998,0.0155,1.0138,0.9345,?,0.9425,?,2
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0,0,0,1,0,?,0,0,0.9972,0.0084,0,0.7167,?,0.7333,?,2.1802
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.0035,0.0037,1.1042,0.3744,0.0043,0.1265,0.0032,0.0032,0.8503,0.0581,0.6786,0.0258,0.0625,0.0345,0.0566,2.9908
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.3395,0.3534,1.6908,0.5454,0.4048,?,0.293,0.3186,0.9331,0.1619,0.6874,0.2458,?,0.3228,?,8.6322
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.2295,0.2295,1.1174,0.4764,0.2295,0.4,0.2295,0.2295,0.9014,0.4167,0.9852,0.5832,0.3252,0.5832,0.8944,4.9331
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.0002,0.0007,0,1,0.0017,?,0.0002,0,0.9877,0.0257,0,0.5916,?,0.6277,?,2.9925
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0,0,0.2102,0.9959,0,?,0,0,0.9998,0.0113,0.0174,0.8361,?,0.849,?,3.1818
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.2435,0,1,0.2435,0.0952,0.2435,0.2435,0.9831,0.1978,0,0.8154,0.3013,0.8155,1.2473,3
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.0402,0.043,0.5717,0.5058,0.0496,0.1111,0.0344,0.035,0.8219,0.2358,0.5772,0.0981,0.0488,0.1702,0.053,4
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.499,0.4997,2.5766,0.3079,0.9999,?,0.4419,0.4958,0.9088,0.1642,0.8845,0.735,?,0.8269,?,4.8699
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0,0,1.8093,0.3211,0,?,0,0,0.9872,0.0103,0.8831,0.0247,?,0.0293,?,3
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9004,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9888
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0,0,0.207,0.9963,0,?,0,0,0.9998,0.0104,0.016,0.8278,?,0.8529,?,3
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0,0.0014,1.177,0.4716,0.1855,?,0.0014,0,0.9983,0.0204,1.0193,0.6711,?,0.8236,?,8
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.0079,0.0102,1.0551,0.4793,0.0169,0.4022,0.0038,0.0009,0.9765,0.0615,0.597,0.6198,0.3263,0.6582,0.5835,5.8962
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.1604,0.2884,1.2349,0.4657,0.5,?,0.1035,0.0552,1.0137,0.0177,1.0239,0.8372,?,0.9876,?,6
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0004,0.0007,0.0881,0.9984,0.0016,?,0.0003,0.0002,0.9983,0.0226,0.0128,0.8911,?,0.9081,?,2
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0.5,0.5,0,1,0.5,?,0.5,0.5,0.124,0.0167,0,0,?,0,?,2
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0,0.0001,0.1123,0.9982,0.0003,?,0,0,0.9997,0.0157,0.0118,0.8905,?,0.9049,?,2
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0,0,0.8367,0.4862,0.0001,?,0,0,0.9998,0.0125,1.0222,0.8885,?,0.9034,?,2.9983
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0,0,0.242,0.9939,0,?,0,0,0.9998,0.015,0.0236,0.8092,?,0.8196,?,3.0558
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0398,0.4198,1.3824,0.4093,0.9774,0.9592,0.0834,0.0345,0.9939,0.0369,0.9132,0.8691,0.8192,0.9234,1.5667,3.88
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.4827,0.495,2.7723,0.2677,0.4999,?,0.4295,0.4553,0.9906,0.0295,0.8386,0.5649,?,0.7552,?,4.785
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4982,0.4995,1.7767,0.4062,0.9987,0.9798,0.3181,0.484,0.9894,0.0769,0.8975,0.7721,1.165,0.9053,1.1221,4.4587
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.1697,0.2301,0.9602,0.4802,0.8861,0.5238,0.1271,0.106,0.8447,0.241,0.6136,0.3938,0.3538,0.562,0.3139,5.0014
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0.3256,0.326,0.5676,0.5032,0.3265,0.2,0.3205,0.3243,0.7946,0.4879,0.5773,0.0246,0.061,0.0177,0.0846,6.425
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.4999,0.5,2.9418,0.289,1,?,0.4485,0.4995,0.9459,0.2232,0.8986,0.6986,?,0.7998,?,4.444
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0,0,0,1,0,?,0,0,0.9961,0.0116,0,0.6706,?,0.6863,?,2.9936
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.0906,0.0907,1.3307,0.4001,0.1081,?,0.0562,0.0505,0.828,0.1029,0.7203,0.535,?,0.897,?,4.0012
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0047,0.0074,0.075,0.9988,0.0327,?,0.0034,0.0017,0.9995,0.0315,0.0102,0.8981,?,0.9038,?,2.9544
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,0.0008,0.008,1.7242,0.3791,1,?,0.0267,0.0006,0.9753,0.0196,0.7998,0.1293,?,0.0563,?,3.8426
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0044,0.8941,0.4862,0.0044,?,0.0044,0.0044,0.9999,0.0321,1.019,0.9109,?,0.911,?,3
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0088,0.0109,0.9999,0.6621,0.0172,0.3977,0.0044,0.0012,0.9765,0.0648,0.4686,0.6283,0.3105,0.6735,0.5777,6.4133
