@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC

@DATA
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.075,0.734779,0.225,0.1
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.075,0.734779,0.225,0.1
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.125
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.075,0.734779,0.15,0.1
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.3,0.715085,0.5,0.425
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.325,0.714586,0.5,0.425
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.3,0.715725,0.525,0.425
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.325,0.703886,0.5,0.45
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.3,0.718812,0.525,0.4
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.325,0.710798,0.5,0.425
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.325,0.719225,0.475,0.4125
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.325,0.724046,0.55,0.4
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.325,0.718272,0.475,0.425
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.3,0.729689,0.475,0.425
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.325,0.724499,0.525,0.4
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.325,0.716117,0.475,0.4
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.325,0.715725,0.45,0.425
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.325,0.707775,0.45,0.425
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.3,0.713654,0.525,0.425
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.325,0.706941,0.425,0.425
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.325,0.711487,0.5,0.425
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.3,0.713287,0.575,0.425
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.325,0.713166,0.55,0.425
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.325,0.714096,0.475,0.425
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.325,0.713855,0.5,0.45
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.35,0.710573,0.5,0.4125
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.3,0.723896,0.475,0.4
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.325,0.717411,0.45,0.4125
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.325,0.712926,0.525,0.425
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.3,0.715085,0.5,0.425
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.325,0.714586,0.5,0.425
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.3,0.715725,0.525,0.425
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.325,0.703886,0.5,0.45
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.3,0.718812,0.525,0.4
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.325,0.719225,0.475,0.4125
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.325,0.724046,0.55,0.4
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.325,0.718272,0.475,0.425
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.3,0.729689,0.475,0.425
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.325,0.724499,0.525,0.4
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.325,0.716117,0.475,0.4
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.325,0.715725,0.45,0.425
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.325,0.707775,0.45,0.425
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.3,0.713654,0.525,0.425
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.325,0.706941,0.425,0.425
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.3,0.713287,0.575,0.425
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.325,0.713166,0.55,0.425
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.325,0.714096,0.475,0.425
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.325,0.713855,0.5,0.45
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.35,0.710573,0.5,0.4125
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.15,0.849132,0.3,0.225
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.15,0.851123,0.275,0.225
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.15,0.851123,0.325,0.225
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.15,0.850643,0.275,0.225
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.15,0.849506,0.35,0.2
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.15,0.851212,0.275,0.225
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.175,0.847799,0.325,0.225
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.175,0.851212,0.3,0.225
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.175,0.850146,0.275,0.225
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.175,0.850839,0.275,0.225
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.15,0.850146,0.3,0.225
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.175,0.850146,0.375,0.225
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.15,0.850412,0.3,0.225
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.175,0.851212,0.275,0.225
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.15,0.850412,0.275,0.225
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.225
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.15,0.851123,0.325,0.225
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.15,0.850999,0.275,0.225
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.15,0.843445,0.325,0.2375
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.15,0.850643,0.3,0.225
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.15,0.850643,0.325,0.225
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.175,0.850146,0.325,0.225
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.15,0.850643,0.275,0.225
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.2
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.15,0.848279,0.25,0.2125
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.15,0.851212,0.25,0.2
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.15,0.850146,0.275,0.225
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.15,0.850839,0.35,0.2125
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.15,0.850999,0.3,0.225
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.15,0.851123,0.375,0.225
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.2375
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.175,0.847284,0.325,0.225
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.15,0.850643,0.25,0.225
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.15,0.850839,0.275,0.225
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.1625
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.15
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.125,0.717087,0.175,0.15
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.1625
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.175
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.1,0.717087,0.25,0.15
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.175
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.1,0.717087,0.2,0.175
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.15
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.075,0.727118,0.15,0.125
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.1,0.727118,0.3,0.125
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.1
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.85,0.678171,0.925,0.95
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.85,0.678171,0.975,0.95
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.875,0.678142,0.975,0.95
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.9,0.678142,0.95,0.95
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.875,0.678171,0.925,0.9375
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.85,0.678157,0.95,0.95
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.95
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.85,0.678142,0.975,0.95
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.9375
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.875,0.678244,0.95,0.95
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.28,0.701626,0.46,0.36
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.26,0.718731,0.4,0.37
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.28,0.707467,0.44,0.38
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.26,0.718132,0.52,0.36
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.28,0.700387,0.54,0.38
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.26,0.710592,0.46,0.37
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.26,0.713696,0.4,0.36
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.28,0.7029,0.46,0.38
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.28,0.706306,0.44,0.38
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.28,0.707859,0.42,0.38
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.3,0.702484,0.42,0.39
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.28,0.701558,0.38,0.37
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.3,0.707467,0.52,0.36
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.28,0.707859,0.46,0.38
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.28,0.713153,0.4,0.37
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.28,0.707159,0.5,0.38
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.28,0.705656,0.42,0.37
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.28,0.708018,0.42,0.38
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.28,0.706842,0.42,0.36
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.28,0.70692,0.48,0.36
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.28,0.699582,0.42,0.38
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.28,0.713153,0.42,0.38
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.26,0.709513,0.42,0.38
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37
