@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC

@DATA
bqwh-15-106-75_ext.xml.minion.converted.minion.gz,1,0.084906,0.812895,0.113208,0.113208,59.77468,18.330189,22,616,0.109648,0.438657,84,1,106,0.013813,0.013813,0.110692,106,106,67,11.622642,12,1327,10.537736,0.132075,0.066038,4.576623,8,4.045455,15,335,4.761905,0.010403
bqwh-15-106-75_glb.xml.minion.conv.minion,1,0.113208,0.359923,0.113208,0.113208,122.022942,8.707547,72,0,0.114632,0.455535,102,57,106,0.011751,0.011751,0.115723,106,106,86,12.150943,12,741,10.537736,0.132075,0.113208,26.989747,8,21.125,15,961,24.727273,0.003617
bqwh-15-106-76_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.294002,?,22.75,?,?,28.3,?
bqwh-15-106-77_ext.xml.minion.converted.minion.gz,1,0.075472,0.814681,0.122642,0.113208,72.496262,15.688679,27,593,0.105554,0.421499,106,4,106,0.014662,0.014662,0.106559,106,106,63,11.188679,8,1070,8.018868,0.132075,0.066038,5.665046,6,4.761905,14,694,5.555556,0.013474
bqwh-15-106-77_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,35.64824,?,25.363636,?,?,31.555556,?
bqwh-15-106-78_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.077767,?,21.833333,?,?,26.285714,?
bqwh-15-106-79_ext.xml.minion.converted.minion.gz,1,0.075472,0.815261,0.113208,0.113208,65.546645,17.084906,21,589,0.104842,0.423599,89,3,106,0.013981,0.013981,0.10584,106,106,68,11.113208,10,1222,9.40566,0.132075,0.037736,5.053668,7,4.347826,15,940,5,0.015185
bqwh-15-106-79_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.372429,?,21.692308,?,?,26.428571,?
bqwh-15-106-7_ext.xml.minion.converted.minion.gz,1,0.075472,0.815281,0.103774,0.103774,64.8442,16.632075,23,582,0.103596,0.419787,96,0,106,0.014083,0.014083,0.104582,106,106,65,10.981132,9,1181,9.245283,0.122642,0.028302,5.06145,7,4.545455,15,243,5.263158,0.015167
bqwh-15-106-7_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.910595,?,21.75,?,?,27.8,?
bqwh-15-106-80_glb.xml.minion.conv.minion,1,0.113208,0.363999,0.113208,0.113208,123.253078,8.613208,72,0,0.114632,0.455535,102,57,106,0.011783,0.011783,0.115723,106,106,87,12.150943,11,731,10.103774,0.132075,0.113208,27.336945,8,20.076923,15,959,24.272727,0.003617
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,0.075472,0.814812,0.113208,0.103774,64.563666,17.207547,22,591,0.105198,0.420299,88,2,106,0.013956,0.013956,0.106199,106,106,68,11.150943,10,1233,9.622642,0.132075,0.075472,4.976677,7,4.347826,15,767,5,0.011862
bqwh-15-106-81_glb.xml.minion.conv.minion,1,0.113208,0.386553,0.113208,0.113208,131.735119,8.056604,75,0,0.114632,0.455535,106,57,106,0.011989,0.011989,0.115723,106,106,90,12.150943,10,672,9.622642,0.132075,0.113208,29.33925,7,21.375,15,978,25.857143,0.003617
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,0.084906,0.814694,0.122642,0.113208,64.053702,17.283019,22,603,0.107334,0.428577,90,2,106,0.014063,0.014063,0.108356,106,106,69,11.377358,10,1229,9.575472,0.132075,0.04717,5.05053,8,4.545455,14,243,5.230769,0.013495
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.879695,?,22.25,?,?,26.7,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,28.733109,?,21.692308,?,?,27,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,0.075472,0.814083,0.122642,0.113208,62.892714,17.349057,21,590,0.10502,0.418286,88,2,106,0.01389,0.01389,0.10602,106,106,67,11.132075,10,1249,9.792453,0.132075,0.04717,4.910202,7,4.347826,15,335,4.761905,0.013092
bqwh-15-106-85_glb.xml.minion.conv.minion,1,0.113208,0.379847,0.122642,0.113208,127.597968,8.216981,71,0,0.114632,0.455535,106,57,106,0.011926,0.011926,0.115723,106,106,88,12.150943,10,689,9.792453,0.132075,0.113208,28.85704,7,20.153846,15,965,24.636364,0.003617
bqwh-15-106-86_glb.xml.minion.conv.minion,1,0.113208,0.356301,0.122642,0.113208,119.974734,8.811321,71,0,0.114632,0.455535,98,57,106,0.011717,0.011717,0.115723,106,106,86,12.150943,11,752,10.575472,0.132075,0.113208,26.575308,9,20.153846,15,968,24.181818,0.003617
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,0.075472,0.8119,0.113208,0.103774,60.975441,17.754717,20,579,0.103062,0.416355,88,1,106,0.013626,0.013626,0.104043,106,106,67,10.924528,10,1303,10.349057,0.132075,0.056604,4.718784,9,4.166667,15,335,4.761905,0.01504
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,26.370036,?,19.769231,?,?,24.363636,?
bqwh-15-106-88_glb.xml.minion.conv.minion,1,0.113208,0.363693,0.113208,0.113208,123.402189,8.613208,72,0,0.114632,0.455535,104,57,106,0.011783,0.011783,0.115723,106,106,84,12.150943,11,731,10.349057,0.132075,0.113208,27.135947,8,19.538462,15,949,24.818182,0.003617
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,1,0.075472,0.813596,0.122642,0.113208,61.907812,17.735849,20,600,0.1068,0.428707,89,1,106,0.013856,0.013856,0.107817,106,106,65,11.320755,10,1280,10.075472,0.122642,0.066038,4.726207,8,4.066667,15,335,4.761905,0.012399
bqwh-15-106-89_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27.579914,?,20.230769,?,?,25.636364,?
bqwh-15-106-8_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,31.26349,?,23.142857,?,?,29.777778,?
bqwh-15-106-90_glb.xml.minion.conv.minion,1,0.113208,0.40998,0.122642,0.113208,142.173139,7.54717,81,0,0.114632,0.455535,121,57,106,0.012212,0.012212,0.115723,106,106,97,12.150943,9,618,9.141509,0.132075,0.113208,31.458809,7,22.5,15,978,28.1,0.003617
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,1,0.084906,0.814791,0.113208,0.113208,64.530328,17.283019,25,612,0.108936,0.434757,89,2,106,0.014166,0.014166,0.109973,106,106,68,11.54717,10,1220,9.415094,0.132075,0.075472,5.050504,7,4.347826,15,335,5,0.010214
bqwh-15-106-92_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,26.342526,?,19.785714,?,?,22.5,?
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,1,0.084906,0.814891,0.103774,0.113208,63.787479,17.141509,22,603,0.107334,0.430809,89,2,106,0.01412,0.01412,0.108356,106,106,66,11.377358,9,1214,9.377358,0.132075,0.037736,4.988162,7,4.545455,14,243,5,0.012187
bqwh-15-106-93_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.418067,?,21.75,?,?,27.1,?
bqwh-15-106-94_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29.602357,?,22.166667,?,?,25.727273,?
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,1,0.084906,0.813834,0.113208,0.113208,62.465571,17.698113,22,598,0.106444,0.426205,88,2,106,0.013848,0.013848,0.107457,106,106,67,11.283019,11,1278,10.09434,0.132075,0.018868,4.839537,8,4.347826,15,793,5,0.014062
bqwh-15-106-95_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,27.611092,?,20,?,?,25.272727,?
bqwh-15-106-96_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,28.419919,?,21.384615,?,?,26.285714,?
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,1,0.084906,0.815252,0.113208,0.113208,65.448505,17.028302,24,601,0.106978,0.430533,89,1,106,0.014143,0.014143,0.107996,106,106,67,11.339623,10,1204,9.254717,0.132075,0.04717,5.06468,7,4.347826,15,882,5,0.013016
bqwh-15-106-97_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,30.3401,?,21.666667,?,?,27.3,?
bqwh-15-106-98_glb.xml.minion.conv.minion,1,0.113208,0.395184,0.113208,0.113208,135.251534,7.867925,77,0,0.114632,0.455535,109,57,106,0.012067,0.012067,0.115723,106,106,92,12.150943,10,652,9.349057,0.132075,0.113208,30.118161,7,20.923077,15,975,26.363636,0.003617
bqwh-15-106-99_ext.xml.minion.converted.minion.gz,1,0.084906,0.81421,0.113208,0.113208,62.045597,17.877358,22,623,0.110894,0.442925,88,2,106,0.014055,0.014055,0.11195,106,106,65,11.754717,11,1272,9.849057,0.122642,0.084906,4.855077,7,4.347826,15,249,5,0.008176
bqwh-15-106-99_glb.xml.minion.conv.minion,1,0.113208,0.383685,0.113208,0.113208,129.459499,8.122642,75,0,0.114632,0.455601,106,57,106,0.011963,0.011963,0.115723,106,106,90,12.150943,11,679,9.849057,0.122642,0.113208,29.029949,7,21.111111,15,966,25.9,0.003377
bqwh-15-106-9_ext.xml.minion.converted.minion.gz,1,0.075472,0.81121,0.113208,0.113208,59.372957,18.301887,19,594,0.105732,0.430063,86,1,106,0.013597,0.013597,0.106739,106,106,65,11.207547,11,1346,10.688679,0.122642,0.04717,4.555639,9,4.0625,15,335,4.761905,0.013197
bqwh-15-106-9_glb.xml.minion.conv.minion,1,0.113208,0.346198,0.113208,0.113208,119.025575,9.09434,70,0,0.114632,0.455535,104,57,106,0.01163,0.01163,0.115723,106,106,83,12.150943,11,782,10.688679,0.132075,0.113208,26.280885,9,20.230769,15,972,22.833333,0.003617
bqwh-18-141-11_ext.xml.minion.converted.minion.gz,1,0.06383,0.812194,0.099291,0.092199,56.078556,19.574468,16,876,0.088124,0.425965,83,0,141,0.01039,0.01039,0.088754,141,141,61,12.425532,12,1884,10.879433,0.099291,0.021277,4.278948,8,3.703704,18,876,4.347826,0.013146
bqwh-18-141-13_ext.xml.minion.converted.minion.gz,1,0.06383,0.80696,0.099291,0.092199,52.869396,20.617021,15,855,0.086012,0.418347,72,0,141,0.010047,0.010047,0.086626,141,141,57,12.12766,13,2052,12.212766,0.099291,0.035461,4.105221,10,3.571429,18,970,4.166667,0.014105
bqwh-18-141-15_ext.xml.minion.converted.minion.gz,1,0.070922,0.812807,0.099291,0.092199,56.864821,19.319149,18,882,0.088728,0.426967,84,1,141,0.010488,0.010488,0.089362,141,141,58,12.510638,11,1842,10.524823,0.099291,0.042553,4.379187,9,3.842105,18,335,4.545455,0.010469
bqwh-18-141-17_ext.xml.minion.converted.minion.gz,1,0.06383,0.811174,0.092199,0.092199,56.422269,19.546099,17,852,0.08571,0.416239,80,0,141,0.010266,0.010266,0.086322,141,141,56,12.085106,11,1904,11.085106,0.099291,0.042553,4.29279,8,3.703704,18,868,4.166667,0.013448
bqwh-18-141-19_ext.xml.minion.converted.minion.gz,1,0.06383,0.810794,0.099291,0.092199,53.885773,20.198582,17,887,0.089231,0.430005,78,0,141,0.0103,0.0103,0.089868,141,141,58,12.58156,12,1961,11.432624,0.099291,0.042553,4.182173,8,3.75,18,335,4.166667,0.011555
bqwh-18-141-1_ext.xml.minion.converted.minion.gz,1,0.06383,0.810048,0.099291,0.092199,54.079798,20.276596,16,879,0.088426,0.42562,80,0,141,0.010241,0.010241,0.089058,141,141,57,12.468085,12,1980,11.680851,0.099291,0.035461,4.119291,9,3.571429,18,335,4.166667,0.011568
bqwh-18-141-21_ext.xml.minion.converted.minion.gz,1,0.06383,0.810983,0.099291,0.092199,54.39877,20.120567,16,886,0.08913,0.4299,79,1,141,0.010313,0.010313,0.089767,141,141,57,12.567376,12,1951,11.255319,0.099291,0.042553,4.146255,9,3.703704,18,335,4.166667,0.010661
bqwh-18-141-23_ext.xml.minion.converted.minion.gz,1,0.06383,0.808218,0.092199,0.092199,52.668434,21.021277,15,889,0.089432,0.426948,76,0,141,0.010131,0.010131,0.090071,141,141,57,12.609929,13,2075,12.234043,0.099291,0.056738,4.068604,10,3.571429,18,988,4.166667,0.009878
bqwh-18-141-25_ext.xml.minion.converted.minion.gz,1,0.070922,0.810969,0.099291,0.092199,54.65489,20.141844,16,887,0.089231,0.426047,80,0,141,0.010313,0.010313,0.089868,141,141,59,12.58156,12,1953,11.269504,0.099291,0.042553,4.144444,9,3.681818,18,335,4.347826,0.010316
bqwh-18-141-27_ext.xml.minion.converted.minion.gz,1,0.06383,0.805939,0.092199,0.092199,52.553719,20.560284,14,842,0.084704,0.420402,78,0,141,0.009995,0.009995,0.085309,141,141,58,11.943262,12,2057,12.304965,0.099291,0.021277,4.010213,10,3.571429,18,868,4,0.015455
bqwh-18-141-29_ext.xml.minion.converted.minion.gz,1,0.06383,0.807976,0.092199,0.092199,51.333494,21.014184,15,888,0.089332,0.431651,72,0,141,0.010127,0.010127,0.08997,141,141,55,12.595745,12,2075,12.283688,0.099291,0.028369,3.920819,10,3.545455,18,335,4,0.012123
bqwh-18-141-31_ext.xml.minion.converted.minion.gz,1,0.070922,0.809203,0.099291,0.092199,52.468856,21.156028,16,912,0.091746,0.440725,78,1,141,0.010215,0.010215,0.092401,141,141,58,12.93617,13,2071,12.276596,0.099291,0.028369,3.9698,10,3.592593,18,243,4.166667,0.009749
bqwh-18-141-33_ext.xml.minion.converted.minion.gz,1,0.06383,0.809707,0.099291,0.092199,54.232641,20.113475,16,863,0.086817,0.423479,79,0,141,0.010194,0.010194,0.087437,141,141,58,12.241135,12,1973,11.496454,0.099291,0.028369,4.148216,8,3.703704,18,870,4.166667,0.014282
bqwh-18-141-35_ext.xml.minion.converted.minion.gz,1,0.070922,0.808979,0.092199,0.092199,53.473553,20.375887,15,869,0.08742,0.420448,79,1,141,0.010168,0.010168,0.088045,141,141,60,12.326241,13,2004,11.744681,0.099291,0.007092,4.067259,9,3.703704,18,240,4.166667,0.01202
bqwh-18-141-37_ext.xml.minion.converted.minion.gz,1,0.06383,0.810168,0.092199,0.092199,54.052977,20.319149,16,883,0.088829,0.429845,78,0,141,0.010252,0.010252,0.089463,141,141,59,12.524823,13,1982,11.48227,0.099291,0.035461,4.109892,8,3.846154,18,335,4.166667,0.012315
bqwh-18-141-39_ext.xml.minion.converted.minion.gz,1,0.06383,0.810278,0.092199,0.092199,54.631013,20.021277,16,869,0.08742,0.424615,76,1,141,0.010246,0.010246,0.088045,141,141,57,12.326241,12,1954,11.41844,0.099291,0.042553,4.145503,8,3.703704,18,335,4.347826,0.01178
bqwh-18-141-3_ext.xml.minion.converted.minion.gz,1,0.06383,0.812732,0.099291,0.092199,57.58731,19.312057,17,879,0.088426,0.427065,84,0,141,0.010473,0.010473,0.089058,141,141,60,12.468085,11,1844,10.588652,0.099291,0.049645,4.36292,8,3.846154,18,335,4.545455,0.011962
bqwh-18-141-41_ext.xml.minion.converted.minion.gz,1,0.06383,0.812054,0.092199,0.092199,56.418094,19.390071,17,866,0.087118,0.422733,83,1,141,0.01038,0.01038,0.087741,141,141,59,12.283688,11,1868,10.77305,0.099291,0.028369,4.299514,9,3.75,18,243,4.347826,0.012162
bqwh-18-141-43_ext.xml.minion.converted.minion.gz,1,0.070922,0.805684,0.099291,0.099291,49.093412,22.241135,14,920,0.092551,0.445089,72,0,141,0.010037,0.010037,0.093212,141,141,55,13.049645,13,2216,13.148936,0.099291,0.028369,3.743568,11,3.448276,18,243,4,0.010218
bqwh-18-141-45_ext.xml.minion.converted.minion.gz,1,0.070922,0.806965,0.099291,0.092199,51.284221,21.198582,15,885,0.08903,0.429756,72,1,141,0.010075,0.010075,0.089666,141,141,56,12.553191,13,2104,12.489362,0.099291,0.028369,3.907015,10,3.571429,18,243,4,0.012369
bqwh-18-141-47_ext.xml.minion.converted.minion.gz,1,0.070922,0.812852,0.092199,0.092199,57.378174,19.475177,18,895,0.090036,0.430533,83,1,141,0.010521,0.010521,0.090679,141,141,57,12.695035,10,1851,10.539007,0.099291,0.035461,4.408673,7,4,18,335,4.347826,0.010134
bqwh-18-141-49_ext.xml.minion.converted.minion.gz,1,0.06383,0.811058,0.092199,0.092199,54.016975,20.056738,17,884,0.088929,0.430053,72,0,141,0.010317,0.010317,0.089564,141,141,55,12.539007,12,1944,11.453901,0.099291,0.007092,4.157346,8,3.703704,18,335,4.166667,0.01402
bqwh-18-141-51_ext.xml.minion.converted.minion.gz,1,0.070922,0.811842,0.099291,0.092199,55.030848,20.276596,18,914,0.091947,0.442073,79,0,141,0.010425,0.010425,0.092604,141,141,57,12.964539,12,1945,11.184397,0.099291,0.035461,4.245976,8,3.809524,18,243,4.347826,0.010428
bqwh-18-141-53_ext.xml.minion.converted.minion.gz,1,0.070922,0.812705,0.099291,0.092199,56.529695,19.652482,19,902,0.09074,0.435255,83,0,141,0.010515,0.010515,0.091388,141,141,57,12.794326,11,1869,10.858156,0.099291,0.049645,4.374585,9,3.846154,18,243,4.347826,0.010048
bqwh-18-141-55_ext.xml.minion.converted.minion.gz,1,0.06383,0.810598,0.092199,0.085106,55.76096,19.64539,16,854,0.085911,0.415783,80,1,141,0.010253,0.010253,0.086525,141,141,58,12.113475,11,1916,11.163121,0.099291,0.042553,4.24276,8,3.703704,18,335,4.347826,0.013517
bqwh-18-141-57_ext.xml.minion.converted.minion.gz,1,0.06383,0.809942,0.099291,0.092199,55.452406,19.468085,16,833,0.083799,0.409586,79,1,141,0.010182,0.010182,0.084397,141,141,58,11.815603,12,1912,11.262411,0.099291,0.021277,4.254713,8,3.703704,18,870,4.25,0.014934
bqwh-18-141-59_ext.xml.minion.converted.minion.gz,1,0.06383,0.80936,0.099291,0.092199,53.597678,20.177305,15,864,0.086917,0.419658,79,0,141,0.010185,0.010185,0.087538,141,141,59,12.255319,13,1981,11.695035,0.099291,0.014184,4.087887,10,3.703704,18,335,4.166667,0.013761
bqwh-18-141-5_ext.xml.minion.converted.minion.gz,1,0.06383,0.807664,0.092199,0.092199,52.654885,20.539007,15,859,0.086414,0.425918,76,1,141,0.010083,0.010083,0.087031,141,141,58,12.184397,13,2037,12.156028,0.099291,0.014184,4.009128,10,3.526316,18,694,4.166667,0.015725
bqwh-18-141-61_ext.xml.minion.converted.minion.gz,1,0.070922,0.808954,0.099291,0.092199,52.591152,20.957447,15,898,0.090338,0.441875,79,0,141,0.010188,0.010188,0.090983,141,141,57,12.737589,13,2057,12.042553,0.099291,0.035461,3.95357,10,3.5,18,335,4.166667,0.011131
bqwh-18-141-63_ext.xml.minion.converted.minion.gz,1,0.06383,0.811899,0.092199,0.092199,55.959644,19.836879,17,889,0.089432,0.431658,82,1,141,0.010397,0.010397,0.090071,141,141,59,12.609929,12,1908,11.035461,0.099291,0.035461,4.278452,9,3.846154,17,335,4.347826,0.011697
bqwh-18-141-65_ext.xml.minion.converted.minion.gz,1,0.06383,0.808523,0.099291,0.085106,54.57602,19.808511,16,833,0.083799,0.408668,78,0,141,0.010106,0.010106,0.084397,141,141,57,11.815603,12,1960,11.617021,0.099291,0.035461,4.181097,8,3.703704,18,945,4.166667,0.013714
bqwh-18-141-67_ext.xml.minion.converted.minion.gz,1,0.06383,0.805582,0.092199,0.092199,51.785167,20.87234,15,853,0.085811,0.424668,72,0,141,0.009987,0.009987,0.086424,141,141,58,12.099291,13,2090,12.468085,0.099291,0.028369,3.934288,10,3.571429,18,492,4.166667,0.014116
bqwh-18-141-69_ext.xml.minion.converted.minion.gz,1,0.06383,0.811703,0.099291,0.085106,56.959118,19.198582,16,848,0.085308,0.411038,81,1,141,0.010327,0.010327,0.085917,141,141,59,12.028369,11,1859,10.737589,0.099291,0.021277,4.314032,8,3.8,18,360,4.347826,0.01247
bqwh-18-141-71_ext.xml.minion.converted.minion.gz,1,0.06383,0.809756,0.099291,0.092199,53.910231,20.35461,15,876,0.088124,0.427557,80,0,141,0.010208,0.010208,0.088754,141,141,59,12.425532,12,1994,11.680851,0.099291,0.021277,4.113309,10,3.571429,18,931,4.227273,0.013281
bqwh-18-141-73_ext.xml.minion.converted.minion.gz,1,0.070922,0.812458,0.092199,0.092199,56.349814,19.687943,19,895,0.090036,0.427853,80,0,141,0.010467,0.010467,0.090679,141,141,57,12.695035,11,1881,10.851064,0.099291,0.042553,4.308251,8,3.703704,18,335,4.347826,0.009442
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,0.070922,0.811828,0.099291,0.092199,55.746347,19.865248,17,885,0.08903,0.429539,83,0,141,0.010368,0.010368,0.089666,141,141,58,12.553191,11,1916,11.035461,0.099291,0.056738,4.212635,9,3.703704,17,853,4.347826,0.011156
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,0.070922,0.805749,0.099291,0.092199,50.218892,22.070922,14,910,0.091545,0.437859,72,0,141,0.010023,0.010023,0.092199,141,141,56,12.907801,14,2202,13.06383,0.099291,0.056738,3.816133,11,3.55,18,914,4,0.008692
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,0.06383,0.809533,0.092199,0.092199,54.802882,19.780142,14,846,0.085106,0.411394,79,1,141,0.01018,0.01018,0.085714,141,141,59,12,12,1943,11.382979,0.099291,0.021277,4.198155,8,3.76,18,335,4.166667,0.013698
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,0.06383,0.808704,0.092199,0.092199,53.458812,20.326241,16,863,0.086817,0.419672,76,1,141,0.010148,0.010148,0.087437,141,141,56,12.241135,12,2003,11.836879,0.099291,0.028369,4.082687,9,3.625,18,335,4.166667,0.012779
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,0.06383,0.808819,0.085106,0.085106,53.62406,20.255319,15,861,0.086615,0.421001,79,0,141,0.010153,0.010153,0.087234,141,141,59,12.212766,12,1995,11.730496,0.099291,0.021277,4.075122,9,3.684211,18,243,4.166667,0.013377
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,0.056738,0.807392,0.099291,0.085106,54.041123,20.021277,15,829,0.083396,0.40696,76,0,141,0.010041,0.010041,0.083992,141,141,57,11.758865,12,1994,11.886525,0.099291,0.007092,4.157649,9,3.625,18,911,4.166667,0.015272
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,0.06383,0.810376,0.092199,0.092199,54.936516,20.170213,14,875,0.088024,0.421904,79,1,141,0.010244,0.010244,0.088652,141,141,58,12.411348,12,1969,11.347518,0.099291,0.056738,4.16583,9,3.703704,18,940,4.318182,0.009997
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,0.070922,0.807029,0.092199,0.092199,50.791725,21.453901,14,898,0.090338,0.433874,72,1,141,0.010086,0.010086,0.090983,141,141,55,12.737589,14,2127,12.617021,0.099291,0.021277,3.844214,9,3.52381,18,243,4,0.011353
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,0.06383,0.801317,0.099291,0.092199,48.82683,22.475177,13,888,0.089332,0.428229,67,0,141,0.009853,0.009853,0.08997,141,141,53,12.595745,14,2281,13.702128,0.099291,0.042553,3.738478,11,3.571429,18,243,3.846154,0.011825
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,0.06383,0.80932,0.099291,0.092199,53.222837,20.248227,15,867,0.087219,0.420024,79,0,141,0.010185,0.010185,0.087842,141,141,58,12.297872,12,1988,11.659574,0.099291,0.049645,4.09186,10,3.703704,18,335,4.235294,0.011324
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,0.06383,0.806506,0.099291,0.092199,51.790944,20.843972,14,863,0.086817,0.423683,72,0,141,0.01004,0.01004,0.087437,141,141,56,12.241135,13,2076,12.262411,0.099291,0.035461,3.921749,9,3.571429,18,335,4,0.013326
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,0.070922,0.809138,0.099291,0.092199,52.49466,21.021277,16,904,0.090941,0.438501,79,1,141,0.010205,0.010205,0.091591,141,141,61,12.822695,13,2060,12.049645,0.099291,0.021277,3.988397,11,3.703704,18,335,4.166667,0.011529
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,0.06383,0.810656,0.099291,0.092199,55.090072,20.049645,15,873,0.087823,0.423219,80,0,141,0.010261,0.010261,0.08845,141,141,60,12.382979,12,1954,11.304965,0.099291,0.042553,4.244613,9,3.703704,18,992,4.347826,0.012404
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,0.070922,0.810071,0.092199,0.092199,53.943227,20.595745,16,896,0.090136,0.431985,79,0,141,0.010257,0.010257,0.09078,141,141,58,12.70922,12,2008,11.702128,0.099291,0.042553,4.095606,9,3.703704,18,335,4.166667,0.010835
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,0.06383,0.811143,0.099291,0.092199,55.19205,19.992908,16,882,0.088728,0.42922,79,1,141,0.010322,0.010322,0.089362,141,141,57,12.510638,11,1937,11.22695,0.099291,0.035461,4.203154,8,3.703704,18,335,4.166667,0.01291
