@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1,0.5,0.5,1.3113,0.3999,0.5,?,0.4216,0.5,1,0.1009,0.7211,0.1544,?,0.1429,?,4,1654558,?,?,0.3798,1634359,0.2793,?,0.098,2.3821,0.3057,5.871,0.0476,0,?,0.6055,0.238
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0,0,0,1,0,?,0,0,0.9971,0.0091,0,0.7056,?,0.7242,?,2.1139,22241,?,?,0,22241,0.0831,?,0.0031,4.6707,2.3313,0.0022,0.6856,89,?,0.8349,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0.0001,0.0001,0.1068,0.998,0.0006,?,0,0,0.9995,0.0192,0.0137,0.8862,?,0.8982,?,2,22276,?,?,0,21836,0.97,?,0.97,3.1708,1.7047,0,0.8849,206,?,0.7093,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.0359,0.0437,1.1956,0.4769,0.0533,?,0.0155,0.0103,0.9999,0.0163,0.6891,0.8682,?,0.9183,?,3.0688,43124,?,?,0.0015,42584,0.4556,?,0.1258,4.7236,1.0675,0.6135,0.8522,256,?,0.8667,0.0014
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0.1377,0.139,1.3357,0.4083,0.2511,?,0.1037,0.1307,0.7521,0.1539,0.8418,0.0828,?,0,?,10.9581,18591,?,?,0.0608,18157,0.3839,?,0.0753,2.001,0.4831,2.1611,0,463,?,0.6,0.0136
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0.077,0.2601,1.631,0.4934,0.3599,0.5,0.0776,0.0445,0.9426,0.1058,0.6934,0.5065,0.6511,0.7844,1.0208,6.1576,31980,0.01,0.1549,0.0092,28399,0.7549,0.0032,0.21,3.1498,1.291,1.0377,0.5934,840,4.3543,0.8797,0.0003
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-15-unsat.cnf,1,0.0303,0.0303,0,1,0.0304,0.0645,0.0302,0.0302,0.9799,0.125,0,0.7476,0.3158,0.7477,1.1339,3,1800,0.0095,0.0576,0.0302,1800,0.875,0.0292,0.875,0,0.0018,0,0.7476,93,0.3768,0.0345,0.0302
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0,0,0.0859,0.9993,0.0062,?,0,0,1.0017,0.0051,0.0056,0.8953,?,0.9527,?,2,405748,?,?,0,403660,0.9808,?,0.9808,5.8049,6.1062,0,0.928,1005,?,0.5608,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf,1,0,0.0001,0,1,0.0005,?,0,0,0.9916,0.019,0,0.6217,?,0.6558,?,2.9946,9795,?,?,0,9795,0.1265,?,0,3.8153,2.0373,0.0705,0.5767,74,?,0.7358,0
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv6.sat05-565.reshuffled-07.cnf,1,0.0744,0.1813,1.4875,0.4444,0.314,0.4684,0.0702,0.0491,0.8412,0.1677,0.7253,0.1687,0.3991,0.3163,0.4359,5.1351,2557,0.0638,0.1795,0.0394,2212,0.4263,0.0231,0.0344,2.6233,0.9409,0.8846,0.0963,71,3.4727,0.6667,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0.3382,0.3383,0.9387,0.2665,0.3576,0.8889,0.3036,0.3375,0.686,0.2865,0.9728,0.0461,0.0955,0.0333,0.1475,134.0995,14991,0.0705,0.529,0.3358,13521,0.2739,0.0045,0.0153,0.3774,0.3142,0.6983,0.0042,536,1.0968,0.8095,0.1885
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0697,0.0698,1.2812,0.3995,0.096,0.6364,0.0598,0.0665,0.7323,0.1601,0.8418,0.1,0.4223,0.1257,0.711,6.888,19785,0.0392,0.381,0.0548,17759,0.3644,0.0025,0.0455,2.2079,0.2277,0.9208,0.0179,482,1.8836,0.2727,0.043
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.3611,0.3611,0,1,0.3611,0.0909,0.3611,0.3611,1,0.125,0,0.5758,0.6989,0.5758,0.6983,2,896,0.0096,0.0334,0.3611,768,0.7813,0.1179,0.125,0,0,0,0.5758,27,0.8688,0.0455,0.3611
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.0591,0.171,1.1833,0.5681,0.2983,?,0.047,0.0381,0.9084,0.0701,0.5468,0.9225,?,0.9847,?,5.0882,347216,?,?,0.0046,347216,0.6378,?,0.3425,2.7369,1.4146,0.2462,0.9586,10169,?,0.8571,0.002
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.0229,0.0495,0.0787,0.9995,0.5,?,0.0173,0.0046,1.0059,0.0031,0.004,0.9811,?,0.9996,?,2,1163952,?,?,0.0005,1160280,0.9834,?,0.9834,6.3413,1.7504,0,0.9966,1761,?,0.4195,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0.0584,0.0584,0,1,0.0585,?,0.0583,0.0583,0.9999,0.0386,0,0.9411,?,0.9411,?,2,18875,?,?,0.0583,18150,0.9835,?,0.9835,0,0.0006,0,0.9411,345,?,0.36,0.0583
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0,0,0.1826,0.9972,0,?,0,0,1.0206,0.0088,0.0129,0.8376,?,0.8911,?,3.0882,266431,?,?,0,263328,0.9554,?,0.9554,4.9922,12.2704,0.1879,0.8619,1136,?,0.3235,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3887,0.3904,1.0856,0.2855,0.3907,0.8889,0.3334,0.3851,0.7214,0.3191,0.9479,0.115,0.1428,0.1856,0.1967,36.8511,2332,0.1337,0.4722,0.3494,1918,0.2961,0.0177,0.0323,0.6288,0.2805,0.3995,0.0374,90,1.6831,0.6667,0.157
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0,0.9346,0.775,0.0046,?,0,0,0.986,0.0149,0.3454,0.5754,?,0.7948,?,3,158884,?,?,0,88301,0.1004,?,0,4.9018,5.6869,0.1536,0.6006,467,?,0.9824,0
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,1,0.0769,0.2547,1.6268,0.5001,0.3695,0.5636,0.079,0.0448,0.9309,0.108,0.6768,0.5078,0.717,0.785,0.998,6.1038,26264,0.0119,0.1736,0.0097,23231,0.7506,0.0034,0.1968,3.1503,1.2942,0.965,0.5925,698,4.125,0.9213,0.0003
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.3468,0.3717,1.6672,0.5628,0.9077,?,0.28,0.3092,0.9283,0.1758,0.6464,0.2901,?,0.4237,?,3.909,11382,?,?,0.2516,7504,0.6077,?,0.2516,1.5921,0.3565,2.0952,0.2199,254,?,1,0.1196
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.0079,0.0102,1.0551,0.4793,0.0169,0.4022,0.0038,0.0009,0.9764,0.0615,0.597,0.6198,0.3263,0.6582,0.5835,5.8962,9601,0.0422,0.1893,0.0001,9408,0.457,0.0091,0,3.6494,1.1049,0.3428,0.6163,187,4.8236,0.5,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0,0,0.2634,0.9927,0,?,0,0,0.9994,0.0169,0.0271,0.7978,?,0.8114,?,3,43649,?,?,0,42658,0.9299,?,0.9299,4.3461,4.1782,0.2043,0.7989,343,?,0.3521,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1955,0.2138,1.0941,0.4016,0.2141,0.2281,0.1968,0.1954,0.9941,0.1944,1.1471,0.7754,0.3876,0.7886,0.7944,3,370,0.0402,0.17,0.1874,360,0.5667,0.0862,0.7667,1.6874,0.0469,0.1864,0.7787,31,0.9303,0,0.1872
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0697,0.0698,1.272,0.4076,0.0835,0.6471,0.0595,0.0665,0.7342,0.1609,0.8233,0.0966,0.4182,0.094,0.697,7.488,19785,0.0394,0.3824,0.0548,17342,0.369,0.0026,0.0502,2.1932,0.2286,0.9034,0.0093,470,1.9164,0.3333,0.043
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0,0,1,0,?,0,0,1.0003,0.0085,0,0.717,?,0.733,?,2.1719,26201,?,?,0,26201,0.0753,?,0.0112,4.8452,2.3448,0.0021,0.6969,99,?,0.8417,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.0044,0,1,0.0044,?,0.0044,0.0044,0.9983,0.0303,0,0.5016,?,0.5016,?,2,12051,?,?,0.0044,11583,0.7576,?,0.0303,0,0.0003,0,0.5016,99,?,0.0103,0.0044
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0,0,0.2653,0.9926,0,?,0,0,0.9995,0.0169,0.0273,0.7961,?,0.8094,?,3,43649,?,?,0,42666,0.9286,?,0.9286,4.4017,6.3982,0.2114,0.7962,343,?,0.3544,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4999,0.5,2.9826,0.3063,1,?,0.4456,0.4997,0.9514,0.2035,0.8572,0.6891,?,0.7998,?,4.2586,9177,?,?,0.4962,7397,0.1363,?,0.083,1.3845,0.3808,1.51,0.7468,80,?,1,0.0927
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,0.0187,0.0559,0.021,0.9974,0.4521,?,0.0187,0.0047,0.9342,0.0421,0.0474,0.5931,?,0.6749,?,3.5075,100443,?,?,0.0013,100378,0.0997,?,0,2.9257,1.8127,0.23,0.6231,1009,?,1,0.0004
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2_autoenc.cnf,1,0.0021,0.0058,2.1105,0.399,0.0705,?,0.0042,0.0008,0.9942,0.0054,0.6054,0.3609,?,0.8237,?,3.2515,97558,?,?,0,62226,0.3337,?,0.0189,3.8937,3.1622,0.3431,0.2812,105,?,0.935,0
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1,0.0841,0.0882,0.5511,0.4933,0.0977,0.125,0.0762,0.077,0.7996,0.2857,0.5771,0.0939,0.0428,0.1779,0.0466,4,1400,0.1053,0.1196,0.0687,1400,0.5,0.0113,0,1.754,0.1304,0.0602,0.0584,87,1.0572,0.0909,0.0635
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0.1526,0.1595,1.1742,0.4545,0.1752,?,0.0763,0.0411,0.9994,0.0199,0.6787,0.8638,?,0.8487,?,3.0204,24646,?,?,0.0327,24616,0.4838,?,0.0519,4.392,0.7446,0.568,0.8431,184,?,0.886,0.0318
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.0529,0.053,0,1,0.053,0.0952,0.0529,0.0529,0.9695,0.1818,0,0.6722,0.3449,0.6722,0.825,3,550,0.022,0.0819,0.0528,550,0.8182,0.0595,0.8182,0,0.0012,0,0.6722,39,0.4741,0.0526,0.0528
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.60.1080.sat05-436.reshuffled-07.cnf,1,0.0161,0.017,0.9488,0.4902,0.0187,0.3333,0.0148,0.0149,0.9896,0.1168,1.0009,0.7877,0.2286,0.8402,2.0214,6.9988,53810,0.0093,0.3152,0.0137,53810,0.714,0.0002,0.9412,2.847,0.1103,0.1986,0.8067,2370,0.5115,0.8065,0.0127
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.419,0.042,0.042,0.8701,0.25,0.5774,0,0.0632,0,0.0124,6.147,1120,0.3,0.3049,0.042,1120,0.5161,0.0134,0,1.224,0.0001,0.0311,0,71,0.1541,0,0.042
SAT_Competition2011/SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1,0.1127,0.1859,1.0097,0.3696,0.3281,0.5842,0.0766,0.0534,0.8161,0.1396,0.8892,0.2353,0.2489,0.3514,0.2341,5.1005,6174,0.065,0.1766,0.0238,5781,0.3081,0.0102,0.0017,2.7428,0.8625,0.4088,0.2198,169,4.0244,0.5714,0.0077
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0086,0.0108,1.0516,0.4775,0.0149,0.3957,0.0043,0.0011,0.9763,0.0638,0.5956,0.6241,0.3284,0.6612,0.5958,6.4183,14216,0.0363,0.1931,0.0001,13920,0.4488,0.0058,0,3.6269,1.0447,0.3342,0.6211,279,4.7849,0.5,0.0001
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0697,0.0698,1.2783,0.407,0.0933,0.681,0.0598,0.0665,0.7316,0.1605,0.8286,0.1007,0.4199,0.1707,0.707,6.9344,19785,0.0251,0.3824,0.0548,17803,0.3679,0.0025,0.0468,2.237,0.2242,0.9169,0.0098,478,1.819,0.4,0.043
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1898,0.1898,0,1,0.1898,0.0606,0.1897,0.1897,0.9923,0.1247,0,0.8716,0.2426,0.8716,1.7748,3,3976,0.0043,0.057,0.1897,3976,0.9356,0.0151,0.9356,0,0.0002,0.0159,0.8716,223,0.2389,0.0323,0.1897
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.0654,0.106,0.6539,0.4981,0.2235,0.2273,0.049,0.0389,0.8377,0.1982,0.5809,0.4013,0.224,0.5791,0.2201,4,3500,0.0417,0.0918,0.0197,3492,0.5106,0.0066,0,2.4115,0.8106,0.2575,0.404,176,3.0103,0.7647,0.0114
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0,0,0.1092,0.9989,0.0001,?,0,0,0.9999,0.0081,0.0079,0.9012,?,0.9145,?,2.925,150604,?,?,0,149360,0.9765,?,0.9765,4.9783,12.4248,0.1247,0.9032,588,?,0.5352,0
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.0162,0.0171,0.9452,0.4905,0.0186,0.3333,0.015,0.015,0.9864,0.1138,1.0013,0.7946,0.2232,0.8437,2.0788,6.9402,43754,0.0089,0.3161,0.0138,43754,0.7188,0.0002,0.9443,2.8815,0.1079,0.1927,0.8099,1895,0.4873,0.8125,0.0128
SAT_Competition2009/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1,0.4602,0.4621,2.0155,0.4192,1,?,0.2283,0.1594,0.9989,0.0068,0.5631,0.3005,?,0.7681,?,3.3989,118394,?,?,0.0028,53231,0.4588,?,0.0236,3.4291,0.8862,0.6024,0.0764,87,?,1,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.0303,0.0812,0,1,0.2667,0.0714,0.0285,0.0101,0.8409,0.1137,0,0,0.2063,0,0.1669,3.6929,4478,0.019,0.0282,0.0043,4478,0.5,0.0162,0,3.0433,1.5402,0.2774,0,108,3.8711,0,0.002
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1114,0.1136,1.0039,0.4758,0.1208,?,0.1097,0.1093,1.0087,0.0568,1.0339,0.9261,?,0.9279,?,3,17290,?,?,0.1073,17255,0.7145,?,0.9329,2.5364,0.0267,0.3219,0.9264,473,?,0,0.1073
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp_ci_ce.cnf,1,0.1382,0.3359,1.6213,0.4249,0.4369,0.5111,0.1063,0.0767,0.9151,0.1856,0.8221,0.3829,0.4254,0.603,0.6183,5.2997,2336,0.0341,0.2453,0.0234,1929,0.6656,0.0161,0.2779,2.5748,1.0617,0.602,0.3271,94,3.9184,0.7273,0.0029
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.2295,1.1239,0.4675,0.2295,0.4,0.2295,0.2295,0.9024,0.4167,1.0005,0.5832,0.3252,0.5832,0.8944,4.4774,480,0.0952,0.3492,0.2295,480,0.675,0.0139,0.8333,1.3427,0.0001,0.0246,0.5832,60,0.4506,0.3333,0.2295
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0561,0.0863,1.2366,0.4596,0.1832,0.5,0.0328,0.0145,0.9709,0.1111,0.6062,0.7588,1.0554,0.9479,0.5304,5.8086,15063,0.0114,0.0659,0.0049,15063,0.7799,0.0048,0.2355,2.7104,1.0787,0.315,0.9035,702,4.2632,0.8182,0.0042
SAT_Competition2007/crafted/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0.0906,0.0907,1.3326,0.4037,0.1085,?,0.0561,0.0494,0.8333,0.1029,0.7195,0.5352,?,0.8971,?,4.0024,45358,?,?,0.0234,43301,0.2732,?,0.0992,2.4204,0.6029,2.3153,0.7193,806,?,0.6034,0.0232
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1,0.0841,0.0882,0.5511,0.4933,0.0977,0.125,0.0762,0.077,0.7996,0.2857,0.5771,0.0939,0.0428,0.1779,0.0466,4,1400,0.1053,0.1196,0.0687,1400,0.5,0.0113,0,1.754,0.1304,0.0602,0.0584,87,1.0572,0.0909,0.0635
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.1154,0.1353,1.6919,0.3599,0.1791,0.7019,0.1055,0.0997,0.9627,0.1364,0.8453,0.0391,0.1916,0.057,0.307,6.204,2596,0.3262,0.4743,0.0901,2596,0.2504,0.0206,0,1.8659,0.2011,0.1144,0.0134,63,2.9811,0.2,0.0845
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0,0,0,1,0,?,0,0,0.999,0.0074,0,0.7216,?,0.7364,?,2.1825,34014,?,?,0,34014,0.073,?,0.0099,4.9709,2.4589,0.0018,0.702,113,?,0.8722,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1929,0.2008,1.2368,0.4652,0.2008,0.151,0.1934,0.1929,0.9941,0.142,1.0194,0.8424,0.3315,0.8431,1.0904,3,1197,0.0183,0.1279,0.1928,1183,0.6653,0.0404,0.8487,1.8879,0.0241,0.1475,0.8429,78,0.569,0,0.1857
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.4943,0.495,1.3492,0.2437,0.4955,?,0.494,0.4937,0.8867,0.0026,0.8114,0.1178,?,0.1784,?,2,36888,?,?,0.4935,36888,0.0107,?,0,2.7985,0.0013,0,0.0713,14,?,0.136,0.4933
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.0844,0.0892,0.562,0.4998,0.1008,0.125,0.0763,0.0771,0.7976,0.2857,0.5774,0.0983,0.0432,0.1803,0.047,4,1750,0.1053,0.1196,0.0689,1750,0.5023,0.009,0,1.7563,0.1342,0.0604,0.0655,108,1.0635,0.0909,0.0622
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.3428,0.3644,1.89,0.478,0.405,?,0.2734,0.3105,0.9348,0.1506,0.7307,0.2949,?,0.3949,?,5.9401,10578,?,?,0.2366,5437,0.5073,?,0.1883,1.5597,0.3771,1.4628,0.2382,165,?,0.9467,0.0809
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4999,0.5,2.9448,0.288,1,?,0.4405,0.4996,0.9497,0.2064,0.9046,0.6991,?,0.7999,?,4.5206,7989,?,?,0.4944,6704,0.1244,?,0.0868,1.3388,0.3544,1.5053,0.7492,77,?,1,0.1145
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0.0709,0.1423,1.4236,0.4488,0.3125,0.4967,0.0696,0.0676,0.8206,0.1679,0.7024,0.1281,0.5031,0.3223,0.4832,5.889,6337,0.0476,0.1515,0.0459,5479,0.4333,0.0113,0.0245,2.4929,0.7943,1.2222,0.0743,161,3.4948,0.6667,0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0,0.0001,1.1761,0.3889,0.4929,?,0.0052,0,0.9905,0.0108,0.7632,0.9587,?,0.9951,?,3.2741,54220,?,?,0,47838,0.2739,?,0.1475,4.7939,8.7827,0.4722,0.9951,232,?,0.992,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.04-s1788334438.sat05-543.reshuffled-07.cnf,1,0.0072,0.0096,1.0508,0.4766,0.0153,0.4073,0.0035,0.0008,0.9765,0.0603,0.597,0.6184,0.3292,0.6611,0.5802,5.8584,9695,0.0383,0.1859,0.0001,9504,0.4645,0.0092,0,3.6919,1.1751,0.3462,0.6139,185,4.8251,0.5,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf,1,0,0,0.1879,0.9971,0,?,0,0,0.9999,0.0088,0.0131,0.8349,?,0.8877,?,3,266431,?,?,0,264031,0.9536,?,0.9536,4.8095,13.1585,0.1842,0.8582,1118,?,0.2686,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.0213,0.0268,0.6881,0.8701,0.0501,?,0.0131,0.0087,1.0769,0.0184,0.2973,0.9219,?,0.9883,?,5.125,681936,?,?,0.0058,681848,0.9145,?,0.7971,3.0234,0.6904,0.2406,0.9865,5831,?,0.968,0.0049
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9017,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.6895,528,0.0952,0.3492,0.2295,528,0.8333,0.0126,0.8333,0,0.0001,0.019,0.5832,66,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.0326,0.0601,0.0718,0.9995,0.5,?,0.0225,0.0078,1,0.0043,0.0044,0.9762,?,0.9992,?,2,582679,?,?,0.0009,580131,0.9855,?,0.9855,6.0237,1.6263,0,0.9935,1241,?,0.5558,0
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.056,0.058,0.9221,0.495,0.0699,0.5273,0.039,0.0314,0.7965,0.2264,0.6854,0.2872,0.5388,0.3773,1.1612,6.5224,31795,0.0013,0.2649,0.0252,13274,0.5431,0.0016,0.1932,1.9809,0.4454,1.6799,0.2618,579,2.6677,0.8636,0.0178
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0,0.1561,0.998,0.0001,?,0,0,0.9997,0.0115,0.0127,0.8751,?,0.8944,?,2.9317,67279,?,?,0,66487,0.9682,?,0.9682,4.6597,15.7362,0.1865,0.8796,374,?,0.5058,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.3166,0.317,0,1,0.3174,0.2,0.3042,0.3122,0.8148,0.4621,0,0.0572,0.1021,0.0737,0.1299,5,132,0.1538,0.1895,0.3046,132,0.5,0.0733,0,0.2835,0.065,0.0601,0.0079,12,0.536,0.3333,0.2612
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0697,0.0698,1.2869,0.3965,0.0973,0.6471,0.0598,0.0665,0.7328,0.1601,0.8609,0.1006,0.4234,0.1388,0.7116,6.5264,19785,0.0245,0.3805,0.0548,17697,0.3567,0.0026,0.0454,2.1933,0.2268,0.9235,0.0172,478,1.8944,0.4,0.043
