@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1367181683-025.cnf,1,1955,1946,0.0067,451,0.0131,0.0067,0.0067,100,0.0034,110,91,91,100.356,460,15.5485,0.0089,100,12.6436,0.0031,0.0015,0.318,0.9361,100.051,0.0486,110,0.0005,4.0067,0.0269,3878,0.0755,0.0139,0.0797
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3408,3362,0.0039,773,0.0079,0.0039,0.0039,170,0.0019,183,158,158,170.672,800,25.9754,0.0065,171,20.1491,0.003,0.0015,0.3045,0.8717,170.488,0.0463,183,0.0003,4.013,0.0266,971,0.0621,0.0092,0.076
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S2088061175-062.cnf,1,75600,75118,0.0002,17584,0.0003,0.0002,0.0002,3847,0.0001,3878,3799,3809,3831.2,18000,686.4,0.0003,3841,341.154,0.0001,0,0.2316,0.7401,3843.23,0.0474,3856,0,5.2313,0.028,8,0.0078,0.0005,0.0791
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1543261951-042.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0028,32,21,21,26.6314,160,14.8002,0.0437,26,14.9658,0.0117,0.0387,0.6408,1.664,26.5372,0.0001,32,0.0015,2,0.0001,4258,0.154,0.0474,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,84000,83511,0.0002,19513,0.0003,0.0002,0.0002,4219,0.0001,4321,0,4158,3208,20000,1225,0.0003,4252.5,378.818,0,0,0.2343,0.8988,4232.91,0.0472,4262,0,5.2676,0.0278,7,0.6668,0.0004,0.0793
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,1917,1901,0.0069,434,0.0139,0.007,0.007,96,0.0034,106,87,87,96.3867,450,15.6855,0.0115,96,12.8542,0.0053,0.0026,0.3283,0.9572,96.2404,0.0455,106,0,4,0.025,3920,0.0758,0.0153,0.0777
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1623694027-006.SATISFIABLE.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,14,0.006,17,10,10,13.8042,80,9.4538,0.0875,14,9.3065,0.0111,0.0801,0.6699,1.9807,13.7371,0.0001,17,0.0041,2,0,4358,0.1989,0.0958,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,1491,1483,0.0087,343,0.0172,0.0088,0.0088,76,0.0043,84,68,68,75.8813,350,13.4462,0.0117,76,11.2025,0.0067,0.0034,0.334,0.9711,75.9304,0.041,84,0.0007,4,0.0226,4013,0.0846,0.0162,0.076
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,1704,1695,0.0077,391,0.0152,0.0078,0.0078,87,0.0039,96,78,78,86.6139,400,14.3128,0.0128,86,11.8337,0.0059,0.0029,0.3351,0.9385,86.7557,0.0449,96,0,4,0.028,3956,0.0781,0.0183,0.0736
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.0027,30,20,20,24.9199,150,14.1311,0.0467,25,14.3702,0.0117,0.0415,0.6435,1.6915,24.9348,0.0001,30,0.0017,2,0.0001,4232,0.1549,0.0517,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,27,0.0029,32,21,22,26.3921,160,15.1239,0.0437,26,15.3071,0.0117,0.0397,0.6381,1.6822,26.6804,0.0001,32,0.0014,2,0.0001,4261,0.1524,0.0472,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,1704,1690,0.0078,383,0.0158,0.008,0.008,85,0.0039,93,76,76,84.7704,400,13.5715,0.0104,85,11.2463,0.0059,0.003,0.34,0.9692,84.6617,0.0463,94,0.0006,4,0.0273,3912,0.0812,0.0166,0.0754
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S25157261-20-UNSAT.cnf,1,6327,5967,0.0011,1744,0.0034,0.0017,0.0017,373,0.0008,392,353,355,371.722,2035,42.6024,0.004,372,32.9786,0.0002,0.0002,0.2464,0.6781,373.791,0.0817,391,0,5.027,0.0489,1247,0.0568,0.0054,0.1356
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,63000,62606,0.0002,14637,0.0004,0.0002,0.0002,3202,0.0001,3262,3168,3117,3210,15000,381.571,0.0004,3209,279.538,0,0,0.2253,0.4909,3193.31,0.0472,3245,0,5.2967,0.0282,10,0.0104,0.0006,0.0792
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0057,15,9,9,12.1559,70,8.7699,0.1,12,8.468,0.0111,0.0934,0.6827,2.0438,12.1018,0,15,0.0039,2,0,4407,0.2066,0.1088,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S23858409-056.cnf,1,2295,2278,0.0057,523,0.0116,0.0058,0.0058,116,0.0028,126,106,105,115.65,540,17.8072,0.0096,116,14.6375,0.0035,0.0018,0.3205,0.9147,115.636,0.0456,126,0,4.0038,0.0256,3871,0.068,0.0167,0.0786
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,1917,1912,0.0067,445,0.0133,0.0068,0.0068,100,0.0033,109,90,90,99.2827,450,13.3946,0.009,99,11.0962,0.0052,0.0026,0.3297,0.9311,99.619,0.0522,109,0,4,0.0301,3841,0.0737,0.0162,0.0855
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S267191961-079.cnf,1,2556,2556,0.0417,120,0.0452,0.0417,0.0417,24,0.0079,29,19,19,23.9398,120,10.2768,0.0417,24,9.3036,0.0407,0.0301,0.5565,1.5419,23.9126,0.001,29,0.0027,2.9664,0.0006,4212,0.1566,0.0513,0.0015
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,1700,1691,0.0077,389,0.0153,0.0078,0.0078,87,0.0038,96,78,78,86.8249,400,13.1898,0.0129,87,10.9071,0.0059,0.003,0.3315,0.9608,86.9318,0.0478,96,0.0006,4,0.0279,3978,0.0809,0.0136,0.0765
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,2040,2030,0.0064,468,0.0128,0.0065,0.0065,104,0.0031,113,94,94,103.257,480,17.1854,0.0107,103,14.0883,0.0039,0.002,0.3201,0.9384,103.441,0.0442,113,0,4,0.0235,3860,0.073,0.0128,0.0765
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1145101718-14.cnf,1,42000,41748,0.0003,9754,0.0006,0.0003,0.0003,2131,0.0002,2166,2075,2078,2017.3,10000,395.65,0.0006,2116.5,162.538,0.0001,0.0001,0.2357,0.6722,2126.19,0.0462,2156,0,5.0023,0.0274,17,0.2359,0.0009,0.0788
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S2018484485-019.cnf,1,16800,16696,0.0008,3911,0.0016,0.0008,0.0008,853,0.0004,880,830,828,855.2,4000,115.339,0.0013,855,75.065,0.0004,0.0002,0.2547,0.6336,853.935,0.0463,882,0,4.9984,0.0277,55,0.026,0.0025,0.0782
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,168000,166873,0.0001,38998,0.0002,0.0001,0.0001,8473,0,8541,8494,8442,8494,40000,1216,0.0002,8494,1462.8,0,0,0.2305,0.533,8501.6,0.0469,8494,0,5.931,0.028,3,0,0.0003,0.079
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1422217194-16.SAT.shuffled.cnf,1,1533,1527,0.0085,352,0.0168,0.0086,0.0086,79,0.0042,87,70,71,78.8551,360,12.8332,0.0114,79,10.65,0.0052,0.0026,0.3403,0.9886,79.1129,0.0453,87,0,4,0.0289,3978,0.0845,0.017,0.0755
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1998470614-06.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.0031,28,19,19,23.1458,140,13.2864,0.05,23,13.4973,0.0117,0.0449,0.6473,1.7168,23.2444,0.0001,28,0.0018,2,0.0001,4273,0.1563,0.0547,0.0001
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S1326526519-03-SAT.cnf,1,17354,14774,0.0004,4710,0.0013,0.0006,0.0006,993,0.0003,1024,960,955,990.097,6500,70.5049,0.0017,992,67.2981,0.0001,0.0001,0.1967,0.5104,984.346,0.1049,1015,0,5.954,0.0578,424,0.0216,0.0026,0.1687
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,2769,2741,0.0047,639,0.0094,0.0047,0.0047,140,0.0024,152,129,129,140.282,650,22.2297,0.0063,140,18.0285,0.0029,0.0015,0.3094,0.8855,140.17,0.0449,152,0,4,0.0257,3724,0.0625,0.0109,0.0743
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0044,19,12,12,15.3927,90,10.5065,0.0778,15,10.4639,0.0111,0.0702,0.6616,1.9057,15.2746,0.0001,19,0.0029,2,0,4454,0.19,0.0876,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1769448312-079.cnf,1,25200,25049,0.0005,5862,0.001,0.0005,0.0005,1282,0.0003,1325,1241,1251,1250.71,6000,219.98,0.0009,1274,98.1071,0.0002,0.0001,0.2441,0.5994,1282.75,0.0469,1312,0,5.0007,0.0273,32,0.1443,0.0012,0.0796
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1518709554-16.UNSAT.shuffled.cnf,1,2769,2733,0.0048,629,0.0096,0.0048,0.0048,139,0.0024,150,128,128,139.432,650,24.048,0.0064,139,18.856,0.0029,0.0015,0.3071,0.924,139.055,0.0452,151,0,4.008,0.0279,3772,0.0652,0.0099,0.0759
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,2769,2749,0.0048,631,0.0096,0.0048,0.0048,138,0.0023,150,127,127,138.81,650,25.733,0.0095,139,20.2252,0.0033,0.0018,0.3064,0.9102,138.394,0.0423,150,0,4.0079,0.0242,3779,0.0627,0.0105,0.0683
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,10500,10414,0.0012,2420,0.0026,0.0013,0.0013,527,0.0006,550,507,504,525.802,2500,71.0623,0.0025,529,48.65,0.0006,0.0003,0.2653,0.6927,527.218,0.0467,546,0,4.914,0.0273,108,0.0689,0.003,0.0787
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,66,0.0011,76,57,57,66.202,400,32.9642,0.0175,66,32.5642,0.0117,0.0157,0.6015,1.4164,65.848,0.0001,74,0.0005,2.0451,0.0001,77,0.1158,0.0195,0.0001
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S966455977-02-UNSAT.cnf,1,3582,3483,0.0022,909,0.0066,0.0033,0.0033,197,0.0017,209,183,184,196.636,990,30.3146,0.0066,197,23.3083,0.0014,0.0009,0.2796,0.8311,197.135,0.0671,210,0,4.2742,0.0356,3696,0.0585,0.0115,0.1087
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,2380,2366,0.0055,547,0.011,0.0055,0.0055,121,0.0028,131,111,110,120.957,560,20.2517,0.0091,121,16.2221,0.0008,0.0004,0.3129,0.9152,120.938,0.0425,131,0.0004,4.1337,0.024,3806,0.0666,0.0135,0.0764
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,1870,1859,0.007,430,0.0138,0.0071,0.0071,95,0.0035,104,86,86,95.1863,440,14.957,0.0093,95,12.2915,0.0032,0.0016,0.3262,0.9333,95.1045,0.0457,104,0.0005,4,0.0257,3926,0.0762,0.014,0.0787
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S120857050-04.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.0031,28,19,19,23.1927,140,13.3953,0.05,23,13.5374,0.0117,0.0458,0.6429,1.7106,23.2542,0.0001,28,0.0018,2,0.0001,4128,0.1638,0.0561,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,1700,1686,0.0078,385,0.0157,0.0079,0.0079,85,0.0039,94,77,77,85.1779,400,12.6197,0.0104,85,10.6017,0.0059,0.003,0.3427,0.9763,85.3193,0.0469,94,0.0006,4,0.0305,3900,0.0781,0.0178,0.0814
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,10500,10451,0.0012,2448,0.0025,0.0012,0.0012,533,0.0006,557,512,512,535.862,2500,75.1538,0.002,536,53.7155,0.001,0.0005,0.2648,0.685,532.54,0.0448,559,0,4.9322,0.0267,105,0.0339,0.0029,0.0775
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,147000,146006,0.0001,34086,0.0002,0.0001,0.0001,7388,0,7438,7336,0,7377.5,35000,1476.5,0.0002,7377.5,1387.4,0,0,0.2264,0.9004,5928.4,0.0469,7336,0,5.9054,0.0279,3,0.008,0.0003,0.0791
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0451,0.0417,0.0417,24,0.0081,29,19,19,23.8926,120,10.2931,0.0417,24,9.3333,0.0426,0.0313,0.5542,1.5445,23.8621,0.0009,29,0.0047,2.9664,0.0006,4209,0.155,0.0509,0.0014
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1517604033-06.UNSAT.shuffled.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0087,27,17,17,21.9225,110,9.7301,0.0455,22,8.7782,0.0435,0.0354,0.561,1.5785,21.901,0.001,26,0.0055,2.8165,0.0007,4264,0.1608,0.0563,0.0015
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S882603971-022.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,212,0.0009,224,197,196,210.497,1100,59.5417,0.0045,210.5,48.4836,0.0115,0.0033,0.4755,1.0162,210.361,0.0015,225,0.0003,3,0.001,38,0.0548,0.0061,0.0023
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,25000,25000,0.004,1250,0.0137,0.004,0.004,239,0.0007,256,223,226,240.533,1250,66.53,0.004,240,54.9024,0.0098,0.0028,0.4709,0.9907,238.678,0.0015,258,0.0002,3,0.001,31,0.0571,0.0054,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,2662,2662,0.04,125,0.0452,0.04,0.04,25,0.0072,30,20,20,24.8695,125,10.583,0.04,25,9.4876,0.0421,0.0316,0.5544,1.5545,24.8758,0.0011,30,0.003,2.9677,0.0007,4192,0.1533,0.0496,0.0016
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,39,27,27,32.852,200,18.0757,0.035,33,18.5761,0.0117,0.0311,0.6304,1.6018,32.9941,0.0001,39,0.0014,2,0.0001,3855,0.1412,0.0387,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,2662,2662,0.04,125,0.0451,0.04,0.04,25,0.0073,30,20,20,24.939,125,10.5823,0.04,25,9.4775,0.0432,0.0327,0.5529,1.5474,24.9337,0.0011,30,0.0038,2.9839,0.0007,4149,0.1525,0.0481,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3408,3393,0.0038,785,0.0077,0.0039,0.0039,173,0.0019,186,161,160,173.471,800,27.553,0.0051,173,21.1747,0.0029,0.0015,0.3012,0.8453,173.038,0.0437,186,0.0003,4.0306,0.026,936,0.0566,0.0074,0.0736
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S409751023-10.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.002,42,30,30,36.4964,220,19.784,0.0318,36,20.1344,0.0117,0.0287,0.6241,1.579,36.2305,0.0001,43,0.0011,2,0.0001,344,0.139,0.0352,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1736056721-032.cnf,1,2343,2343,0.0455,110,0.0457,0.0455,0.0455,22,0.0081,27,18,18,22.0516,110,9.3215,0.0455,22,8.3232,0.0431,0.0346,0.5604,1.5714,22.066,0.001,27,0.003,2.8257,0.0008,4221,0.161,0.0576,0.0015
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41,0.0017,47,35,35,41.2137,250,21.6034,0.028,41,22.3638,0.0117,0.0248,0.6208,1.5292,40.8812,0.0001,48,0.001,2,0.0001,204,0.1306,0.0312,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,126000,125199,0.0001,29259,0.0002,0.0001,0.0001,6358,0.0001,6372,6376,6302,6394,30000,961.5,0.0002,6394,884.857,0,0,0.2247,0.6864,6344.57,0.0474,6376,0,5.6705,0.0279,5,0.004,0.0003,0.0797
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S136987316-008.cnf,1,8400,8323,0.0015,1937,0.0032,0.0016,0.0016,424,0.0008,442,405,405,423.523,2000,57.4116,0.0026,422,40.4347,0.0007,0.0004,0.2734,0.7145,423.835,0.0462,446,0,4.7438,0.0274,145,0.0377,0.0035,0.0775
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S900957093-043.cnf,1,2125,2118,0.0061,493,0.0121,0.0061,0.0061,109,0.003,119,100,99,109.206,500,18.965,0.0101,109,15.2906,0.0047,0.0024,0.3204,0.935,109.007,0.0448,119,0,4,0.0257,3847,0.0734,0.0146,0.0717
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,84000,83386,0.0002,19469,0.0003,0.0002,0.0002,4270,0.0001,4313,0,4258,3403.8,20000,1878.2,0.0003,4248,351.9,0,0,0.2252,1.1294,4279.1,0.0475,4253,0,5.1701,0.0286,6,0.559,0.0005,0.0792
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1629945861-01-UNKNOWN.cnf,1,4234,4154,0.0018,1093,0.0054,0.0027,0.0027,239,0.0014,253,225,225,239.23,1170,33.9017,0.0046,239,26.0972,0.0012,0.0007,0.2698,0.7847,238.749,0.0608,254,0,4.5971,0.0352,1069,0.0462,0.0065,0.101
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S834811574-084.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0061,15,9,9,12.0697,70,8.7787,0.1,12,8.506,0.0111,0.0913,0.6793,2.0493,12.1216,0,15,0.0042,2,0,4416,0.2099,0.1088,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1895787950-064.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0067,14,8,8,11.374,65,8.2009,0.1077,11,7.7029,0.0111,0.0997,0.6846,2.1002,11.3267,0,15,0.0045,2,0,4500,0.2108,0.117,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S338979727-056-UNKNOWN.cnf,1,42000,41711,0.0003,9740,0.0006,0.0003,0.0003,2118,0.0002,2154,2086,2090,2025.68,10000,467.842,0.0006,2132,223.68,0.0001,0,0.2391,0.7729,2037.48,0.047,2175,0,5.0024,0.0273,16,0.2427,0.0008,0.0791
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,1917,1917,0.0556,90,0.046,0.0556,0.0556,18,0.0098,22,14,14,18.1326,90,8.5351,0.0556,18,7.6695,0.0449,0.0433,0.5731,1.6312,18.0439,0.0009,22,0.0052,2.5393,0.0008,4314,0.1756,0.0657,0.0013
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,63000,62642,0.0002,14672,0.0004,0.0002,0.0002,3200.5,0.0001,3235,3105,3153,3195.88,15000,458.5,0.0004,3196.5,270.625,0.0001,0,0.2288,0.6027,3196.38,0.0471,3230,0,5.0348,0.0279,10,0.0132,0.0007,0.0787
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1970456972-046.cnf,1,14000,14000,0.0071,700,0.0218,0.0071,0.0071,134,0.0013,146,124,123,134.428,700,38.0391,0.0071,134,31.3087,0.0164,0.0049,0.4889,1.1129,134.35,0.0015,147,0.0006,3,0.001,68,0.0694,0.0092,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,2769,2748,0.0048,630,0.0096,0.0048,0.0048,139,0.0023,150,128,128,138.677,650,22.5264,0.0079,139,17.7941,0.0022,0.0011,0.3084,0.8877,139.193,0.0431,150,0,4.0064,0.0251,3783,0.0661,0.0116,0.0703
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0062,15,9,9,12.1249,70,8.7168,0.1,12,8.4674,0.0111,0.0896,0.6796,2.0379,12.1207,0,15,0.0043,2,0,4424,0.2094,0.1085,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2130,2125,0.0061,495,0.0119,0.0061,0.0061,109,0.0029,119,100,99,109.164,500,19.824,0.0081,109,15.8526,0.0047,0.0024,0.3187,0.9305,109.185,0.0434,119,0.0005,4,0.0237,3816,0.0715,0.0113,0.0735
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN.cnf,1,30000,30000,0.0033,1500,0.0117,0.0033,0.0033,285,0.0006,307,270,269,285.678,1500,78.3128,0.0033,285,65.2113,0.0083,0.0023,0.4645,0.9378,285.606,0.0015,303,0.0002,3,0.001,25,0.0443,0.0043,0.0023
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1353769076-009.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,165,140,140,153.075,800,43.7222,0.0063,153,36.212,0.0155,0.0046,0.4804,1.0827,152.807,0.0015,166,0.0003,3,0.0009,57,0.0774,0.0081,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0428,0.0286,0.0286,35,0.0053,41,29,29,34.6453,175,13.8676,0.0286,35,12.5473,0.0384,0.0212,0.5345,1.4425,34.6018,0.0011,41,0.0027,3,0.0006,4081,0.1347,0.0368,0.0015
