@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC

@DATA
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.708731,0.68011,222.8,0.47035,5650,2.445183,2473,132.142857
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.708731,0.679964,223.3,0.470666,5650,2.44581,2483,129.7
Umbrella_tbm_29.tex.module.000009,1,0.503636,0.604422,120.125,0.654473,1593,1.999684,1129,102.380952
Umbrella_tbm_29.tex.module.000010,1,0.504169,0.604346,118.625,0.654682,1572,1.999359,1117,100.857143
Umbrella_tbm_29.tex.module.000078,1,0.521565,0.600542,79,0.665161,1040,1.956871,788,66.769231
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.713737,0.707383,220.375,0.413661,4827,2.418601,1931,121.142857
vis.arbiter.E-f4-shuffled,1,0.333303,0.571406,1818.5,0.750069,3605,2.263868,3669,46.875
vis.coherence^1.E-d4-shuffled,1,0.333303,0.571406,1838,0.750068,3652,2.318974,3694,17.333333
vis.elevator^1.E-f2-shuffled,1,0.333294,0.5714,1432.5,0.750089,2819,2.179475,2913,54.166667
vis.emodel.E-f4-shuffled,1,0.333295,0.5714,1454.5,0.750087,2875,2.264317,2940,38.322581
vis.prodcell^01.E-d4-shuffled,1,0.333315,0.571415,3010,0.750042,6005,2.313388,6035,47.733333
vis.prodcell^04.E-f4-shuffled,1,0.333325,0.571422,6653,0.750019,13245,2.275921,13367,74.754098
vis.prodcell^05.E-f4-shuffled,1,0.333325,0.571423,6847,0.750018,13633,2.277653,13755,74.622951
vis.prodcell^08.E-f4-shuffled,1,0.333327,0.571424,8911.5,0.750014,17762,2.290596,17884,74.622951
vis.prodcell^09.E-f2-shuffled,1,0.333313,0.571413,2709,0.750047,5357,2.191389,5479,74.754098
vis.prodcell^23.E-f4-shuffled,1,0.333327,0.571424,8702,0.750014,17343,2.289602,17465,74.557377
vis.prodcell^24.E-f3-shuffled,1,0.333323,0.571421,5507,0.750023,10953,2.264029,11075,74.622951
vonNeumann-ripple-carry-13-c-shuffled,1,0.33492,0.571215,382003,0.750654,375976,2.32489,764370,61.857143
vonNeumann-ripple-carry-15-c-shuffled,1,0.334724,0.57124,653071,0.750576,643927,2.326006,1306622,69.875
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.514338,0.58737,150.3,0.702504,2260,2.175467,1698,147.051282
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.5342,0.606142,214.2,0.64978,3491,2.206427,2372,173.804348
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.546084,0.603903,158,0.655895,2601,2.221499,1775,149.615385
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.526622,0.606773,237.1,0.648064,3887,2.21745,2601,204.021739
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.544599,0.599619,148.8,0.667727,2430,2.20372,1683,139.102564
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.560628,0.621017,223.5,0.610261,3930,2.248074,2465,175.978261
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.553165,0.622355,246.5,0.606799,4370,2.258101,2695,206.195652
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.571904,0.613345,156.2,0.630404,2752,2.243973,1757,141.666667
x120.0,1,0.150196,0.628168,3604,0.591932,1684,1.999643,3724,64.4
x120.1,1,0.150277,0.628145,3604,0.59199,1684,1.999643,3724,64.35
x120.2,1,0.150156,0.628179,3604,0.591902,1684,1.999643,3724,64.425
x120.3,1,0.150009,0.628221,3604,0.591796,1684,1.999644,3724,64.516667
x120.4,1,0.150156,0.628179,3604,0.591902,1684,1.999643,3724,64.425
x120.5,1,0.15029,0.628141,3604,0.592,1684,1.999643,3724,64.341667
x120.6,1,0.150116,0.628191,3604,0.591873,1684,1.999643,3724,64.45
x120.7,1,0.150357,0.628122,3604,0.592048,1684,1.999643,3724,64.3
x120.8,1,0.150317,0.628133,3604,0.592019,1684,1.999643,3724,64.325
x120.9,1,0.150183,0.628172,3604,0.591922,1684,1.999643,3724,64.408333
x240.0,1,0.149618,0.628298,7204,0.5916,3364,1.999822,7444,64.666667
x240.1,1,0.149677,0.628281,7204,0.591644,3364,1.999822,7444,64.629167
x240.2,1,0.149544,0.628319,7204,0.591547,3364,1.999822,7444,64.7125
x240.3,1,0.149637,0.628293,7204,0.591615,3364,1.999822,7444,64.654167
x240.4,1,0.149518,0.628327,7204,0.591528,3364,1.999822,7444,64.729167
x240.5,1,0.149578,0.62831,7204,0.591572,3364,1.999822,7444,64.691667
x240.6,1,0.149598,0.628304,7204,0.591586,3364,1.999822,7444,64.679167
x240.7,1,0.149465,0.628342,7204,0.59149,3364,1.999822,7444,64.7625
x240.8,1,0.149611,0.6283,7204,0.591596,3364,1.999822,7444,64.670833
x240.9,1,0.149604,0.628302,7204,0.591591,3364,1.999822,7444,64.675
x30.0,1,0.153958,0.627302,904,0.594128,424,1.998548,934,62.666667
x30.1,1,0.154238,0.627222,904,0.594331,424,1.998545,934,62.5
x30.2,1,0.154126,0.627254,904,0.59425,424,1.998546,934,62.566667
x30.3,1,0.153902,0.627318,904,0.594087,424,1.998548,934,62.7
x30.4,1,0.154406,0.627174,904,0.594454,424,1.998543,934,62.4
x30.5,1,0.154294,0.627206,904,0.594372,424,1.998544,934,62.466667
x30.6,1,0.154745,0.627077,904,0.5947,424,1.99854,934,62.2
x30.7,1,0.15438,0.627179,902,0.594442,423,1.99854,932,62.266667
x30.8,1,0.154914,0.627029,904,0.594824,424,1.998539,934,62.1
x30.9,1,0.153902,0.627318,904,0.594087,424,1.998548,934,62.7
x60.0,1,0.151499,0.627865,1804,0.592699,844,1.999282,1864,63.783333
x60.1,1,0.151472,0.627873,1804,0.592679,844,1.999282,1864,63.8
x60.2,1,0.151662,0.627818,1804,0.592818,844,1.999281,1864,63.683333
x60.3,1,0.15139,0.627896,1804,0.59262,844,1.999283,1864,63.85
x60.4,1,0.151744,0.627795,1804,0.592877,844,1.999281,1864,63.633333
x60.5,1,0.151881,0.627756,1804,0.592976,844,1.99928,1864,63.55
x60.6,1,0.151092,0.627981,1804,0.592404,844,1.999284,1864,64.033333
x60.7,1,0.151499,0.627865,1804,0.592699,844,1.999282,1864,63.783333
x60.8,1,0.151717,0.627803,1804,0.592857,844,1.999281,1864,63.65
x60.9,1,0.151282,0.627927,1804,0.592541,844,1.999283,1864,63.916667
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.350515,0.525988,31,0.901186,68,2.448454,63,12
