@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566,0.5072,0.4993,0.8163,0.1741
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1896,0.903,0.1615
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752,0.5147,0.4585,0.519,0.134
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851,0.9692,0.5,0.9748,0.106
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316,0.9384,0.2181,0.9384,0.0095
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696,0.556,0.372,0.6572,0.2282
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396,0.9753,0.5,0.9757,0.0156
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126,0.1645
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822,0.5642,0.6975,0.6999,0.2095
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771,0.3807,0.2404,0.7206,0.1803
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059,0.2151
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334,0.1961
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297,0.1508
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752,0.1169
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334,0.1716
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563,0.115
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253,0.1661
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745,0.2724
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137,0.1714
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398,0.1563
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133,0.2074
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676,0.1814
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388,0.2403
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548,0.1156
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571,0.1541
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625,0.2211
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124,0.0896
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602,0.1515
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273,0.2465,0.1448,0.4164,0.1706
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564,0.9416,0.1794,0.9416,0.006
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271,0.9897,0.616,0.9897,0.1447
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414,0.7597,0.2006,0.8904,0.1799
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672,0.9761,0.5,0.9762,0.0121
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305,0.2526,0.3029,0.6974,0.1601
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566,0.5069,0.4987,0.8167,0.1745
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546,0.1894
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917,0.4885,0.3296,0.7257,0.2023
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797,0.1752
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682,0.8782,0.1153,0.8782,0.0112
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565,0.5051,0.191,0.8405,0.2311
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,1.3233,1.2726,0.9739,0.5282,0.9829,0.1527
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228,0.0256
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.8085,1.2918,0.7203,0.307,0.7983,0.1357
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411,0.025
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,6.3731,0.9638,0.6681,0.3243,0.6036,0.08
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,2.8191,1.0826,0.7719,0.2156,0.9161,0.1781
SAT_RACE2008/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.5475,0.9996,0,0.9996,0.0063
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,4.7251,0.7219,0.4732,1,0.5821,0.1523
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337,0.172
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.0444,0.9348,0.9717,0.5,0.976,0.0498
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.5367,1.1137,0.7528,0.0856,0.8872,0.2084
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391,0.2408
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.7455,0.748,0.4774,0.4958,0.8494,0.1619
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.3854,0.5011,0.9612,0.5,0.9978,0.0567
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.9357,0.5462,0.4859,0.1811,0.5788,0.1487
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.6981,0.7488,0.5509,0.3176,0.8345,0.1867
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.6496,0.3402,0.9486,0.5,0.949,0.0191
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.8821,1.0349,0.7554,0.163,0.8605,0.1951
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,3.426,0.7365,0.5608,0.3167,0.8413,0.1847
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,1.221,1.5226,0.886,0.1719,0.9387,0.2406
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.4475,0.4519,0.5125,0.2404,0.5547,0.1743
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699,0.1453
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281,0.1535
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,1.4339,1.0452,0.6374,1,0.7338,0.1398
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811,0.0747
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.2777,0.6046,0.5665,0.2305,0.609,0.1707
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502,0.1251
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,1.0308,0.7942,0.6193,0.2947,0.6675,0.171
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0.4809,0.8397,0.4876,0.3215,0.8715,0.242
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,62.0545,0.7273,0.0604,0.4565,0.0332,0.0173
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171,0.1717
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,565.2526,0.7735,0.5603,0.126,0.8289,0.1659
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407,0.1696
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0.0767,0.6287,0.9378,0.5,0.9319,0.0572
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,1.4412,0.4532,0.5126,0.2405,0.5553,0.1745
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,2.1198,0.8761,0.5508,0.4378,0.7505,0.2058
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,3.0806,0.6301,0.1582,1,0.5976,0.1733
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,5.7814,0.7214,0.4827,0.4512,0.4591,0.1255
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,10.5597,1.7701,0.8372,0.5,0.7969,0.0229
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,4.6885,0.7321,0.5246,0.434,0.5547,0.1436
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.5277,0.6844,0.9585,0.1855,0.9644,0.0721
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752,0.9461,0.5,0.953,0.0429
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,1.0548,0.7224,0.4303,0.1342,0.5697,0.2212
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799,0.2409
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,1.2975,1.5489,0.894,0.1729,0.9401,0.2408
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.1786,0.4389,0.9405,0.1505,0.2716,0.0535
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,6.6951,0.7084,0.4398,0.5,0.6768,0.1443
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,3.2168,0.7865,0.5337,0.1994,0.8019,0.2058
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,4.232,0.7329,0.4855,0.3867,0.7339,0.1807
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,7.5232,0.7893,0.4966,0.4804,0.7081,0.2155
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0.9785,0.9039,0.4875,0.286,0.6855,0.2239
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.2758,0.5424,0.9231,0.5,0.9316,0.0538
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,1.7276,0.6669,0.4237,0.2461,0.834,0.1962
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0.9492,0.7019,0.5807,0.257,0.6573,0.1836
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.7907,0.8031,0.5969,0.2916,0.5175,0.1437
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614,0.5413,1,0.7576,0.1144
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.25,0.7394,0.2608,0.1449,0.4083,0.173
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,2.7925,1.0788,0.7672,0.2155,0.9186,0.1745
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.388,0.5859,0.5369,0.2659,0.5653,0.1746
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1904,0.903,0.1615
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,2.5311,1.0286,0.7346,0.2114,0.934,0.1489
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.4448,0.8381,0.5005,0.3216,0.8797,0.2408
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,1.4381,0.454,0.5123,0.2389,0.5552,0.1745
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,2.6665,1.0447,0.7414,0.1923,0.9294,0.1556
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.675,0.5657,0.8911,0.1719,0.8911,0.0114
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.5485,0.9993,0,0.9993,0.0081
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,0.9547,0.9193,0.71,0.0928,0.8611,0.1547
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,0.0781,0.6963,0.9568,0.5,0.9588,0.0364
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.0056,1.9995,0.2515,0.6579,0.3751,0.1078
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.8774,0.9082,0.6907,0.0811,0.8693,0.1447
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.5521,0.2487,0.8678,0.2848,0.9472,0.0764
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196,0.7522,0.0865,0.8893,0.2092
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,1.7192,0.6638,0.4245,0.2466,0.8357,0.1963
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0.0287,2.7297,0.1283,0.2575,0.2017,0.0423
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.1268,0.3021,0.9462,0.2779,0.1357,0.0273
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4594,0.5104,0.1291
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,2.7477,1.0657,0.7544,0.1922,0.9264,0.1643
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,4.3407,0.7842,0.5422,0.2752,0.907,0.184
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,0.5449,0.5677,0.9342,0.2194,0.9342,0.009
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,1.3431,1.5565,0.8961,0.1739,0.9396,0.2405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,0.5949,0.5517,0.918,0.2048,0.918,0.0105
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,2.4502,0.9194,0.6008,0.4093,0.6153,0.14
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745,0.2031
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,45.5504,0.7437,0.0667,0.4994,0.0607,0.0228
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,4.7893,0.6869,0.4377,0.4523,0.4533,0.1336
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,0.9625,0.9752,0.7261,0.1378,0.8757,0.1693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,0.9511,0.925,0.7087,0.1001,0.8621,0.1534
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.5449,0.5369,0.9342,0.2208,0.9342,0.0097
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,1.2248,1.5255,0.8868,0.1717,0.939,0.2407
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281,0.1535
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0,0.5473,0.9996,0,0.9996,0.006
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,1.5069,0.4116,0.5293,0.1579,0.5407,0.1696
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,7.9276,0.7704,0.4535,0.5,0.7786,0.1353
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,2.0111,0.9805,0.7424,0.2238,0.888,0.1568
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,59.9709,0.7276,0.059,0.4565,0.0316,0.0172
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.6418,0.5762,0.9015,0.1683,0.9015,0.0101
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,1.7053,0.6618,0.4254,0.2454,0.8369,0.1967
