@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.5053,0.7882,0.5288,0.3276,0.7774,0.2013,1.4047
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.5471,0.9997,0,0.9997,0.0056,0.6742
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236,1.8652
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,4.8055,0.7762,0.521,0.456,0.5356,0.1405,1.8284
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714,1.6477
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699,1.0057
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2058,0.9193,0.1685,1.3295
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,12.3547,1.5326,0.7969,0.5,0.7509,0.0247,1.5662
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,2.8433,0.7494,0.5529,0.3335,0.5641,0.1325,1.7604
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.1278,0.1487,0.9583,0.5,0.0336,0.0064,0.1628
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583,0.1255,1.7856
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2057,0.9193,0.1685,1.3295
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1341,0.8637,0.1882,1.3876
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746,1.0576
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,1.2373,1.5304,0.889,0.1716,0.9393,0.2404,1.1442
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,2.7808,0.554,0.4882,0.1807,0.586,0.1522,1.4773
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171,0.1717,1.3352
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,2.7387,1.0582,0.7497,0.1922,0.9282,0.1611,1.3061
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.1674,0.6168,0.9764,0.5,0.9744,0.0308,1.0885
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059,1.2799
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693,0.1341,1.7937
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676,0.1814,1.3871
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.9029,0.6566,0.6121,0.233,0.6731,0.2118,1.2018
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,4.5535,0.7522,0.5427,0.4353,0.5576,0.1475,1.8346
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543,0.1442,1.5502
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,3.1085,0.7532,0.6102,0.9999,0.7606,0.2173,1.5832
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,1.3303,1.2614,0.9732,0.5283,0.9826,0.1548,0.8125
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372,0.5303,0.2106,0.5333,0.1719,1.0394
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617,0.8648,0.2179,0.7693,0.2115,1.4242
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746,1.0576
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334,0.7243,0.1681,0.8543,0.1622,1.437
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438,0.5203,0.4284,0.5418,0.1439,1.7302
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136,0.9362,1,0.9417,0.0434,0.96
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728,0.5218,0.4319,0.5574,0.1399,1.6982
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503,1.0254
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704,1.3593
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887,0.5197,0.1444,0.7802,0.2084,1.5565
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453,0.4607,0.3013,0.6934,0.156,1.5077
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075,0.4905,0.286,0.6835,0.2233,1.3549
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864,0.49,0.4404,0.5715,0.1345,1.9689
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497,0.6348,0.08,0.8086,0.1286,1.2279
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774,0.3812,0.2404,0.7204,0.1803,1.5169
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209,0.7372,0.2025,0.9019,0.1638,1.3544
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682,0.5619,1,0.7513,0.1173,1.4464
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469,0.1309,1.8008
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565,1.2701
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476,0.9996,0,0.9996,0.0065,0.675
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418,0.9418
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549,1.2715
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566,0.5072,0.4993,0.8163,0.1741,1.474
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1896,0.903,0.1615,1.35
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752,0.5147,0.4585,0.519,0.134,1.7799
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851,0.9692,0.5,0.9748,0.106,0.8769
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316,0.9384,0.2181,0.9384,0.0095,0.532
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696,0.556,0.372,0.6572,0.2282,1.3065
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396,0.9753,0.5,0.9757,0.0156,0.795
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126,0.1645,1.7411
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822,0.5642,0.6975,0.6999,0.2095,1.8581
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771,0.3807,0.2404,0.7206,0.1803,1.5182
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758,1.3819
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059,0.2151,1.4512
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334,0.1961,1.2611
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297,0.1508,1.291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752,0.1169,1.4415
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334,0.1716,1.7572
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563,0.115,1.4132
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309,1.6253
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171,1.036
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007,0.6754
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139,1.3947
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253,0.1661,1.3173
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745,0.2724,1.3832
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137,0.1714,1.68
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421,1.5235
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057,1.3335
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398,0.1563,1.9235
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133,0.2074,1.4888
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138,1.3954
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676,0.1814,1.3871
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388,0.2403,1.1464
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548,0.1156,1.4229
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571,0.1541,1.7363
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935,1.477
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415,1.1822
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017,1.6773
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625,0.2211,1.2985
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124,0.0896,1.6927
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602,0.1515,1.0807
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273,0.2465,0.1448,0.4164,0.1706,1.6765
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564,0.9416,0.1794,0.9416,0.006,0.571
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271,0.9897,0.616,0.9897,0.1447,0.7384
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414,0.7597,0.2006,0.8904,0.1799,1.3784
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672,0.9761,0.5,0.9762,0.0121,0.5291
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305,0.2526,0.3029,0.6974,0.1601,1.2666
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566,0.5069,0.4987,0.8167,0.1745,1.4762
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546,0.1894,1.3268
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838,1.3882
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917,0.4885,0.3296,0.7257,0.2023,1.4844
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797,0.1752,0.9448
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682,0.8782,0.1153,0.8782,0.0112,0.7094
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565,0.5051,0.191,0.8405,0.2311,1.2596
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,1.3233,1.2726,0.9739,0.5282,0.9829,0.1527,0.8075
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341,1.7915
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228,0.0256,1.695
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714,1.6477
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.8085,1.2918,0.7203,0.307,0.7983,0.1357,1.5063
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411,0.025,1.6113
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,6.3731,0.9638,0.6681,0.3243,0.6036,0.08,1.9296
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,2.8191,1.0826,0.7719,0.2156,0.9161,0.1781,1.3378
SAT_RACE2008/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.5475,0.9996,0,0.9996,0.0063,0.6748
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,4.7251,0.7219,0.4732,1,0.5821,0.1523,1.7515
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337,0.172,1.0397
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838,1.3882
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.0444,0.9348,0.9717,0.5,0.976,0.0498,0.8648
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.5367,1.1137,0.7528,0.0856,0.8872,0.2084,1.352
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391,0.2408,1.1386
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.7455,0.748,0.4774,0.4958,0.8494,0.1619,1.4959
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.3854,0.5011,0.9612,0.5,0.9978,0.0567,0.6461
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.9357,0.5462,0.4859,0.1811,0.5788,0.1487,1.4441
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.6981,0.7488,0.5509,0.3176,0.8345,0.1867,1.3321
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.6496,0.3402,0.9486,0.5,0.949,0.0191,0.6596
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.8821,1.0349,0.7554,0.163,0.8605,0.1951,1.4196
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,3.426,0.7365,0.5608,0.3167,0.8413,0.1847,1.3062
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,1.221,1.5226,0.886,0.1719,0.9387,0.2406,1.1506
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.4475,0.4519,0.5125,0.2404,0.5547,0.1743,1.0553
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766,1.3819
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699,0.1453,1.3999
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281,0.1535,1.2983
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,1.4339,1.0452,0.6374,1,0.7338,0.1398,1.7832
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811,0.0747,1.5002
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.2777,0.6046,0.5665,0.2305,0.609,0.1707,1.317
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502,0.1251,1.7966
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,1.0308,0.7942,0.6193,0.2947,0.6675,0.171,1.4764
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139,1.3947
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0.4809,0.8397,0.4876,0.3215,0.8715,0.242,1.1766
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,62.0545,0.7273,0.0604,0.4565,0.0332,0.0173,1.9526
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171,0.1717,1.3352
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,565.2526,0.7735,0.5603,0.126,0.8289,0.1659,1.3963
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407,0.1696,1.0054
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0.0767,0.6287,0.9378,0.5,0.9319,0.0572,1.1727
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,1.4412,0.4532,0.5126,0.2405,0.5553,0.1745,1.0567
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758,1.3819
