@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC

@DATA
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/31-maze_generation-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,59,?,0.2778,0.0136,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7086,1202,?,1605,4327,0.9713,8050,45908,1,2850,4455,3066,0,0.9253,0.7909,0.1611,0.0478,0.0625,6144,53032,53032,0,524,70926,0.3722,0.0046,0.6232,42356,113806,0,0
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/37-maze_generation-0-0.asp.gz,1,2.86,0,0,82,0,1,0,1,32,3885,2.5,0.2474,0.072,636,0.0503,86.4688,0,19,10,3,0.8,1751,0.0366,88.2188,2.7344,27.67,47,17.3125,0.5938,0,0.3125,554,0.0938,0.6806,13352,140.44,16096,53970,2.0198,30402,49965,1,10624,26720,36733,0,0.843,0.5122,0.1358,0.309,0.152,14245,74655,74655,0,2061,86110,0.3049,0.0162,0.6788,38678,126849,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727052928_0.gph.lp.gz,1,14.06,0,0,555,0,1,0,1,32,291,15.8125,0.9819,0.0011,2262,0.0141,97.9375,0,1,0,31,5.06,2358,0.0271,68.5156,12.4219,31.34,268,69.375,0.0312,0,0,2220,0.9688,0.017,258760,54.5,2365,263521,0.9924,265467,2887,0,263172,265537,4470,1,0.9923,0.0011,0.0008,0.0181,0.9756,0,269767,265779,1873,90,4769,0.0572,0.0175,0.9253,295,5154,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700138097_0.gph.lp.gz,1,17.11,0,0,459,0,1,0,1,32,241,13.9375,0.9806,0.0015,1277,0.0251,56.5938,0,1,0,31,4.46,2052,0.0312,68.1562,14.1562,18.11,231,39.0625,0.0312,0,0,1250,0.9688,0.0179,157504,70.91,1545,160627,0.9924,161741,2007,0,160306,161851,2882,1,0.9923,0.0017,0.0011,0.0166,0.9748,0,164441,161887,1259,70,3087,0.0828,0.0203,0.8969,285,3442,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700167469_0.gph.lp.gz,1,16.17,0,0,562,0,1,0,1,32,241,17.5312,0.9806,0.0015,2216,0.0144,85.625,0,1,1,30,5.61,2405,0.027,61,15.8308,27.4,231,68.2188,0.0312,0,0.0312,2183,0.9375,0.0179,157503,40.33,1545,160624,0.9924,161740,2007,0,160305,161850,2880,1,0.9923,0.0017,0.0011,0.016,0.9749,0,164440,161854,1291,70,3085,0.0828,0.0203,0.8968,285,3440,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727044175_0.gph.lp.gz,1,20.65,0,0,350,0,1,0,1,32,301,10.625,0.9819,0.0011,1602,0.02,63.6562,0,1,1,30,3.4,2611,0.0245,193.1719,12.8125,20.37,157,49.25,0.0312,0,0.0312,1576,0.9375,0.0169,258759,167.05,2365,263526,0.9924,265476,2887,0,263181,265546,4466,1,0.9923,0.0011,0.0008,0.0171,0.9756,0,269776,265686,1975,90,4787,0.057,0.0174,0.9256,295,5172,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727047830_0.gph.lp.gz,1,?,0,0,651,0,1,0,1,32,291,15.25,0.9823,0.0011,1781,0.018,103.25,0,1,1,30,4.88,2248,0.0289,78.1538,15.3385,33.04,149,54.6562,0.0312,0,0.0312,1749,0.9375,0.0166,258754,?,2361,263419,0.9924,265463,2887,0,263082,265443,4374,1,0.9923,0.0011,0.0015,0.0166,0.9759,0,269677,265643,1919,90,4765,0.0573,0.0175,0.9252,295,5150,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727042043_0.gph.lp.gz,1,5.23,0,0,32,0,1,0,1,32,305,1,0.9822,0.0012,64,0.5,2,0,0,0,32,0.32,127,0.5039,1.9844,1,0.64,2,2,0,0,0,64,1,0.0166,258754,118.63,2319,263433,0.9924,265431,2887,0,263138,265457,4374,1,0.9925,0.0013,0.0008,0.0161,0.9759,0,269689,265597,2021,90,4786,0.0572,0.0174,0.9254,296,5172,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700138821_0.gph.lp.gz,1,?,0,0,490,0,1,0,1,32,244,15.0938,0.9806,0.0015,1189,0.0269,53.2188,0,1,1,30,4.83,?,?,?,?,17.03,212,36.2812,0.0312,0,0.0312,1161,0.9375,0.0179,157500,?,1545,160624,0.9924,161740,2007,0,160305,161850,2880,1,0.9923,0.0017,0.0011,0.016,0.9749,0,164440,161851,1294,70,3085,0.0828,0.0203,0.8968,285,3440,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700167407_0.gph.lp.gz,1,20.07,0,0,481,0,1,0,1,32,243,14.8125,0.9806,0.0015,1307,0.0245,56.9375,0,1,0,31,4.74,1764,0.0374,70.7879,17.1818,18.22,229,39.9688,0.0312,0,0,1279,0.9688,0.0179,157502,87.32,1545,160625,0.9924,161741,2007,0,160306,161851,2880,1,0.9923,0.0017,0.0011,0.016,0.9748,0,164441,161853,1293,70,3087,0.0828,0.0203,0.8969,285,3442,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727068712_0.gph.lp.gz,1,25.34,0,0,556,0,1,0,1,32,293,16.4062,0.9819,0.0011,1829,0.0175,77.9375,0,1,1,30,5.25,2422,0.0264,82.5312,19.5938,24.94,198,56,0.0312,0,0.0312,1792,0.9375,0.017,258770,105.7,2365,263535,0.9924,265479,2887,0,263184,265549,4472,1,0.9923,0.0011,0.0008,0.0186,0.9756,0,269779,265823,1841,90,4793,0.057,0.0174,0.9256,295,5178,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727040917_0.gph.lp.gz,1,19.81,0,0,560,0,1,0,1,32,303,16.8438,0.9819,0.0011,1676,0.0191,69.9375,0,1,1,30,5.39,1952,0.0328,62.0781,14.125,22.38,229,51.3125,0.0312,0,0.0312,1642,0.9375,0.0169,258760,125.49,2365,263527,0.9924,265479,2887,0,263184,265549,4464,1,0.9923,0.0011,0.0008,0.0166,0.9756,0,269779,265645,2019,90,4793,0.057,0.0174,0.9256,295,5178,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727038210_0.gph.lp.gz,1,16.24,0,0,608,0,1,0,1,32,301,15.2188,0.9819,0.0011,2178,0.0147,160.5625,0,1,0,31,4.87,2372,0.0274,98.0923,13.4769,51.38,231,61.5,0.0312,0,0,1968,0.9688,0.0169,258762,57.46,2365,263529,0.9924,265479,2887,0,263184,265549,4466,1,0.9923,0.0011,0.0008,0.0171,0.9756,0,269779,265689,1975,90,4793,0.057,0.0174,0.9256,295,5178,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727050284_0.gph.lp.gz,1,15.82,0,0,457,0,1,0,1,32,293,12.9062,0.9819,0.0011,2278,0.014,98.0625,0,1,1,30,4.13,2886,0.0222,116.1562,12.0312,31.38,191,69.625,0.0312,0,0.0312,2228,0.9375,0.017,258758,156.83,2365,263519,0.9924,265467,2887,0,263172,265537,4468,1,0.9923,0.0011,0.0008,0.0176,0.9756,0,269767,265736,1916,90,4769,0.0572,0.0175,0.9253,295,5154,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700139777_0.gph.lp.gz,1,15.56,0,0,545,0,1,0,1,32,243,16.7188,0.9806,0.0015,1573,0.0203,66.25,0,1,1,30,5.35,2030,0.032,57.1231,15,21.2,220,48.1562,0.0312,0,0.0312,1541,0.9375,0.0179,157501,83.79,1545,160624,0.9924,161740,2007,0,160305,161850,2880,1,0.9923,0.0017,0.0011,0.016,0.9749,0,164440,161852,1293,70,3085,0.0828,0.0203,0.8968,285,3440,0,0
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727040059_0.gph.lp.gz,1,18.51,0,0,364,0,1,0,1,32,305,10.9062,0.9821,0.0012,828,0.0386,37.75,0,1,1,30,3.49,1047,0.0611,57.8125,10.6875,12.08,97,25.0938,0.0312,0,0.0312,803,0.9375,0.0168,258755,83.83,2363,263477,0.9924,265477,2887,0,263139,265502,4417,1,0.9923,0.0011,0.0012,0.0161,0.9757,0,269734,265598,2021,90,4791,0.057,0.0174,0.9256,295,5176,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137086_0.gph.lp.gz,1,19.37,0,0,493,0,1,0,1,32,245,14.9062,0.9805,0.0015,1853,0.0173,82.3438,0,1,0,31,4.77,2302,0.0282,85.9846,18.8615,26.35,225,56.875,0.0312,0,0,1820,0.9688,0.0179,157500,61.69,1545,160625,0.9924,161741,2007,0,160306,161851,2880,1,0.9923,0.0017,0.0011,0.016,0.9748,0,164441,161851,1295,70,3087,0.0828,0.0203,0.8969,285,3442,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700163981_0.gph.lp.gz,1,18.09,0,0,566,0,1,0,1,32,238,17.5938,0.9806,0.0015,2239,0.0143,97.375,0,1,1,30,5.63,2542,0.0252,74.9062,16.0312,31.16,254,65.3125,0.0312,0,0.0312,2090,0.9375,0.0179,157500,55.83,1545,160618,0.9924,161734,2007,0,160299,161844,2880,1,0.9923,0.0017,0.0011,0.016,0.9749,0,164434,161856,1283,70,3073,0.0831,0.0204,0.8964,285,3428,0,0
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137959_0.gph.lp.gz,1,20.83,0,0,463,0,1,0,1,32,242,13.7188,0.9806,0.0015,1541,0.0208,75.3438,0,1,1,30,4.39,2154,0.0297,96.0625,15.9062,24.11,215,46.0938,0.0312,0,0.0312,1475,0.9375,0.0179,157501,94.15,1545,160623,0.9924,161739,2007,0,160304,161849,2880,1,0.9923,0.0017,0.0011,0.016,0.9749,0,164439,161852,1292,70,3083,0.0829,0.0204,0.8967,285,3438,0,0
FolioSuite/CarSequencing/benchmark1_9classes.dlv.dat.lp.lp.gz,1,44.1,0,0,2308,0,1,0,1,32,372,70.875,0.0027,0.9973,369,0.0867,314.2812,0,0,0,32,22.68,515,0.1301,204.6567,62.5075,100.57,5,1.8438,0,0,0,59,1,0,1,61.74,510,373,0.4219,749,1016,0,374,884,0,1,0.936,0.1386,0.3998,0,0.3998,0,938,559,319,60,817,0.1282,0.0596,0.8121,129,1006,0,0
FolioSuite/CarSequencing/benchmark3_15classes.dlv.dat.lp.lp.gz,1,12.04,0,0,824,0,1,0,1,32,546,13.5625,0,1,287,0.1115,234.4062,0,0,0,32,4.34,662,0.0982,209.4923,12.7077,75.01,6,1.8438,0,0,0,59,1,0,0,190.13,1036,546,0.3449,1093,1850,0,547,1583,0,1,0.9359,0.1406,0.3977,0,0.3977,0,1373,814,471,88,1198,0.1299,0.0595,0.8106,192,1478,0,0
FolioSuite/CarSequencing/benchmark2_13classes.dlv.dat.lp.lp.gz,1,7.5,0,0,737,0,1,0,1,33,613,11.7273,0,0.9984,211,0.1564,141.2727,0,0,0,33,3.87,434,0.1498,125.4308,10.2,46.62,7,2,0,0,0,66,1,0.0016,0,74.9,1092,614,0.3597,1229,1897,0,615,1707,1,1,0.936,0.1254,0.4053,0.0007,0.4053,0,1515,890,528,97,1322,0.1175,0.0603,0.8221,189,1608,0,0
FolioSuite/CarSequencing/benchmark3_14classes.dlv.dat.lp.lp.gz,1,12.04,0,0,824,0,1,0,1,32,546,13.5625,0,1,287,0.1115,234.4062,0,0,0,32,4.34,662,0.0982,209.4923,12.7077,75.01,6,1.8438,0,0,0,59,1,0,0,190.13,1036,546,0.3449,1093,1770,0,547,1583,0,1,0.9356,0.1368,0.3994,0,0.3994,0,1367,808,471,88,1192,0.1269,0.06,0.8131,186,1466,0,0
FolioSuite/CarSequencing/benchmark3_13classes.dlv.dat.lp.lp.gz,1,11.37,0,0,746,0,1,0,1,32,529,13.2812,0,0.9981,236,0.1356,182.9062,0,0,0,32,4.25,477,0.1342,176.3125,14.125,58.53,7,1.8438,0,0,0,59,1,0.0019,0,142.8,936,530,0.3613,1061,1645,0,531,1467,1,1,0.9358,0.1345,0.4006,0.0008,0.4006,0,1323,782,456,85,1154,0.125,0.06,0.815,177,1416,0,0
FolioSuite/CarSequencing/001.benchmark2_12classes.dlv.dat.lp.lp.gz,1,7.75,0,0,569,0,1,0,1,32,597,10.8125,0,0.9983,241,0.1328,149.8125,0,0,2,30,3.46,534,0.1199,140.0156,8.4531,47.94,6,2.5,0,0,0.0625,80,0.9375,0.0017,0,123.93,984,598,0.3778,1197,1764,0,599,1583,1,1,0.9361,0.123,0.4065,0.0007,0.4065,0,1471,863,514,94,1284,0.1155,0.0603,0.8241,180,1558,0,0
FolioSuite/CarSequencing/benchmark1_17classes.dlv.dat.lp.lp.gz,1,12.33,0,0,819,0,1,0,1,32,636,11.75,0,1,326,0.0982,274.4688,0,0,0,32,3.76,680,0.0941,255.8125,12.6719,87.83,5,1.6875,0,0,0,54,1,0,0,195,1462,636,0.303,1273,2319,0,637,2099,0,1,0.9354,0.1379,0.3987,0,0.3987,0,1595,944,548,103,1390,0.1279,0.0602,0.8119,219,1712,0,0
FolioSuite/CarSequencing/benchmark3_6classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,279,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,234,279,0.5428,565,616,0,280,514,0,1,0.9362,0.1362,0.4043,0,0.4043,0,705,423,237,45,610,0.1267,0.06,0.8133,95,750,0,0
FolioSuite/CarSequencing/001.benchmark2_10classes.dlv.dat.lp.lp.gz,1,15.01,0,0,1500,0,1,0,1,35,522,14.2,0,0.9981,219,0.1598,177.2857,0,0,0,35,4.97,435,0.154,172.9851,12.8507,62.05,3,1.3143,0,0,0,46,1,0.0019,0,130.25,720,523,0.4204,1048,1402,0,524,1244,1,1,0.9362,0.1221,0.4075,0.0008,0.4075,0,1286,757,447,82,1122,0.1147,0.0603,0.825,156,1360,0,0
FolioSuite/CarSequencing/benchmark3_9classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,400,?,0.0025,0.9975,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,?,495,401,0.447,805,1032,0,402,897,0,1,0.9361,0.1329,0.4026,0,0.4026,0,1001,595,342,64,872,0.1236,0.0599,0.8165,132,1068,0,0
FolioSuite/CarSequencing/001.benchmark2_8classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,354,?,0.0028,0.9972,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,?,456,355,0.4372,771,1000,0,356,812,0,1,0.9325,0.1329,0.4309,0,0.4309,0,963,602,296,65,774,0.1315,0.0673,0.8012,127,966,0,0
FolioSuite/CarSequencing/benchmark1_5classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,197,?,0.0051,0.9949,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,?,140,198,0.5841,405,425,0,199,339,0,1,0.9359,0.1515,0.4,0,0.4,0,515,339,143,33,442,0.1395,0.0598,0.8007,77,552,0,0
FolioSuite/CarSequencing/001.benchmark2_16classes.dlv.dat.lp.lp.gz,1,11.1,0,0,777,0,1,0,1,32,683,13.8125,0,1,342,0.0936,246.4688,0,0,0,32,4.42,562,0.1139,198.6094,12.1094,78.87,7,2.875,0,0,0,92,1,0,0,133.93,1488,683,0.3145,1367,2392,0,684,2172,0,1,0.9357,0.1298,0.4029,0,0.4029,0,1695,998,588,109,1478,0.1213,0.0604,0.8184,219,1806,0,0
FolioSuite/CarSequencing/benchmark2_14classes.dlv.dat.lp.lp.gz,1,7.8,0,0,473,0,1,0,1,32,623,9.3438,0,1,322,0.0994,215.9688,0,0,0,32,2.99,503,0.1272,145.8125,8.4219,69.11,6,3.2812,0,0,0,105,1,0,0,79.07,1190,623,0.3434,1247,2012,0,624,1814,0,1,0.9358,0.1283,0.4038,0,0.4038,0,1543,908,536,99,1346,0.12,0.0603,0.8197,197,1642,0,0
FolioSuite/CarSequencing/benchmark1_14classes.dlv.dat.lp.lp.gz,1,13.37,0,0,716,0,1,0,1,33,504,10.6667,0,1,274,0.1204,222.6061,0,0,0,33,3.52,500,0.13,200.3538,11.1692,73.46,5,1.6061,0,0,0,53,1,0,0,142.11,952,504,0.3459,1009,1638,0,505,1457,0,1,0.9355,0.1424,0.3965,0,0.3965,0,1271,755,434,82,1108,0.1314,0.0599,0.8088,180,1370,0,0
FolioSuite/CarSequencing/001.benchmark2_11classes.dlv.dat.lp.lp.gz,1,10.6,0,0,1674,0,1,0,1,35,580,15.2,0,0.9983,259,0.1351,217.2857,0,0,0,35,5.32,500,0.134,207.2388,13.7164,76.05,3,1.3143,0,0,0,46,1,0.0017,0,151.17,880,581,0.3974,1164,1635,0,582,1462,1,1,0.9362,0.1206,0.4081,0.0007,0.4081,0,1426,836,499,91,1244,0.1135,0.0604,0.826,171,1506,0,0
FolioSuite/CarSequencing/benchmark2_9classes.dlv.dat.lp.lp.gz,1,?,0,0,1701,0,1,0,1,33,432,51.3939,0.0069,0.9931,217,0.1521,75.8485,0,0,0,33,16.96,?,?,?,?,25.03,134,5.0606,0,0,0,167,1,0,3,?,540,435,0.4457,874,1117,0,436,976,0,1,0.9361,0.1278,0.4056,0,0.4056,0,1080,641,370,69,940,0.1195,0.0602,0.8202,137,1146,0,0
FolioSuite/CarSequencing/benchmark1_8classes.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,354,?,0.0056,0.9944,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,?,392,356,0.4753,716,872,0,357,749,0,1,0.9361,0.1345,0.4025,0,0.4025,0,892,531,304,57,776,0.125,0.0599,0.8151,119,952,0,0
FolioSuite/CarSequencing/benchmark2_18classes..dlv.dat.lp.lp.gz,1,8.58,0,0,655,0,1,0,1,32,708,13.6875,0,1,369,0.0867,257.6875,0,0,0,32,4.38,707,0.0905,213.6719,11.0469,82.46,6,3.0625,0,0,0,98,1,0,0,156.64,1728,708,0.2905,1417,2674,0,709,2437,0,1,0.9355,0.1341,0.4007,0,0.4007,0,1767,1044,609,114,1540,0.1249,0.0603,0.8148,236,1890,0,0
FolioSuite/EqTest/qeq.12.lp.gz,1,6.11,0,0,6904,0,1,0,1,32,578,7.5938,0.189,0.0261,50,0.64,15.1562,0,0,0,32,2.43,88,0.7273,10.5781,6.7812,4.85,3,1.1875,0,0,0,38,1,0.7849,4184,6.32,2958,22135,4.6444,4766,606,0,1808,4766,17373,1,0.9233,0.0021,0.2814,0.691,0.0002,0,11277,11277,0,289,316,0.0382,0.4595,0.5024,24,629,0,0
FolioSuite/EqTest/qeq.13.lp.gz,1,7.18,0,0,4159,0,1,0,1,32,678,7.0312,0.1892,0.0242,61,0.5246,18.375,0,0,0,32,2.25,102,0.6275,13.4375,7.2969,5.88,5,1.5,0,0,0,48,1,0.7866,5304,8.11,3668,28031,4.6828,5986,708,0,2318,5986,22049,1,0.9293,0.0018,0.2829,0.6918,0.0001,0,14357,14357,0,339,368,0.0355,0.4625,0.502,26,733,0,0
FolioSuite/EqTest/qeq.06.lp.gz,1,?,0,0,460,0,1,0,1,32,146,2.1562,0.1866,0.0501,34,0.9412,2.1875,0,0,3,29,0.69,69,0.9275,1.9844,1.9375,0.7,2,1.0312,0,0,0.0938,33,0.9062,0.7633,544,?,490,2915,4.2003,694,162,0,204,694,2225,1,0.8442,0.0086,0.262,0.6777,0.0014,0,1393,1393,0,73,88,0.0694,0.422,0.5087,12,173,0,0
FolioSuite/EqTest/qeq.09.lp.gz,1,4.12,0,0,5215,0,1,0,1,32,326,4.125,0.1882,0.0343,37,0.8649,4.4375,0,0,0,32,1.32,72,0.8889,4.25,4.0938,1.42,2,1.0625,0,0,0,34,1,0.7775,1788,4.13,1382,9501,4.4858,2118,348,0,736,2118,7387,1,0.8971,0.0038,0.2749,0.6871,0.0004,0,4733,4733,0,163,184,0.0493,0.4466,0.5041,18,365,0,0
FolioSuite/EqTest/qeq.10.lp.gz,1,4.78,0,0,2341,0,1,0,1,32,402,5.4375,0.1885,0.0311,43,0.7442,8.3438,0,0,0,32,1.74,80,0.8,6.5312,5.0469,2.67,4,1.125,0,0,0,36,1,0.7804,2440,4.96,1822,12943,4.5478,2846,426,0,1024,2846,10101,1,0.9076,0.0031,0.2775,0.6887,0.0003,0,6505,6505,0,201,224,0.0449,0.4517,0.5034,20,445,0,0
FolioSuite/Factoring/fact.grnd.sat.15.lp.gz,1,?,0,0,1117,0,1,0,1,32,13,3,0.3203,0.004,38,0.8421,4.8125,0,2,2,28,0.96,?,?,?,?,1.54,4,1.0938,0.0625,0,0.0625,35,0.875,0.6757,1030,?,1061,3216,2.7487,2252,1646,0,109,1170,2173,1,0.577,0,0.2751,0.7132,0.056,0,2305,2305,0,72,2820,0.0433,0.0238,0.9328,131,3023,0,0
FolioSuite/Factoring/fact.grnd.unsat.15.lp.gz,1,4.76,0,0,1297,0,1,0,1,32,13,2.9062,0.3201,0.004,37,0.8649,4.625,0,1,0,31,0.93,121,0.5455,5.8636,3.803,1.48,4,1.0938,0.0312,0,0,35,0.9688,0.6759,1030,6.74,1056,3218,2.7599,2252,1646,0,110,1166,2175,1,0.5787,0,0.2751,0.7132,0.056,0,2305,2305,0,73,2831,0.0432,0.0241,0.9328,131,3035,0,0
FolioSuite/Factoring/fact.grnd.sat.20.lp.gz,1,6.44,0,0,1630,0,1,0,1,33,12,3.1515,0.324,0.0022,41,0.8049,6.9394,0,3,0,30,1.04,96,0.6875,7.5909,5.1818,2.29,4,1.0909,0.0909,0,0,36,0.9091,0.6739,1800,7.8,1837,5556,2.7906,4026,2945,0,154,1991,3744,1,0.5811,0,0.2644,0.7274,0.0538,0,4130,4130,0,117,4798,0.0438,0.0228,0.9335,225,5140,0,0
FolioSuite/Factoring/fact.grnd.unsat.20.lp.gz,1,7.05,0,0,1780,0,1,0,1,32,13,3.0625,0.3232,0.0023,36,0.8889,6.8438,0,2,1,29,0.98,86,0.7558,8.0923,5.3846,2.19,1,1,0.0625,0,0.0312,32,0.9062,0.6744,1802,8.47,1840,5575,2.8001,4026,2945,0,151,1991,3760,1,0.5818,0,0.2644,0.7274,0.0538,0,4130,4130,0,117,4811,0.0437,0.0227,0.9336,225,5153,0,0
FolioSuite/Fastfood/a4.7.10.sm.gz,1,?,?,?,?,?,?,?,?,?,78,?,0.2573,0.2281,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5146,88,?,186,342,1.8095,429,1237,0,3,189,176,1,0.7321,0.1898,0.0362,0.2818,0.0016,0,1217,580,636,244,1401,0.3887,0.0907,0.5206,1046,2691,0,0
FolioSuite/Fastfood/a2.9.22.sm.gz,1,?,?,?,?,?,?,?,?,?,122,?,0.2599,0.2202,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5199,144,?,290,554,1.8908,615,1737,0,3,293,288,1,0.7291,0.1827,0.0304,0.2831,0.0012,0,1713,804,908,327,2000,0.3826,0.0868,0.5306,1442,3769,0,0
FolioSuite/Fastfood/a8.7.0.sm.gz,1,?,?,?,?,?,?,?,?,?,135,?,0.2658,0.2027,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5315,177,?,330,666,2,513,1326,0,3,333,354,1,0.7286,0.1934,0.0306,0.2829,0.0015,0,1308,629,678,179,1641,0.3525,0.0637,0.5838,991,2811,0,0
FolioSuite/Fastfood/a3.3.3.sm.gz,1,?,?,?,?,?,?,?,?,?,290,?,0.2604,0.2189,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5208,345,?,675,1325,1.9543,1586,4472,0,3,678,690,1,0.7177,0.1514,0.019,0.2893,0.0005,0,4432,1965,2466,917,5100,0.3866,0.0935,0.5199,3792,9809,0,0
