@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,0.1767,0.5741,0.0926,0.1228,10500,0.2948,0.2976,0.7459
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.1704,0.5573,0.0896,0.1217,10500,0.282,0.2843,0.6909
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.0516,0.8723,0.0199,0.0375,1010000,0.7099,0.6264,1.4285
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,0.0035,0.2362,0.0018,0.002,2556,0.0923,0.0179,0.8353
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.1211,0.8409,0.0401,0.0541,890000,0.9596,0.7488,1.5838
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0.1495,0.7349,0.0785,0.1204,222000,1.2239,1.1611,1.854
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.4997,0.8278,0.4491,0.499,18718,1.2737,1.5111,2.5879
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0,0.9527,0,0,406000,0.2364,0,0.0858
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.1649,0.5684,0.087,0.1178,2769,0.2961,0.2949,0.7598
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.1758,0.5689,0.0934,0.1244,42000,0.286,0.2897,0.7148
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.2406,1,0.057,0.0231,13400000,13.374,1.3038,1.2841
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.3611,0.5758,0.3611,0.3611,896,0,0,0
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.1667,1,0.0418,0.0367,8560000,5.0609,3.701,1.125
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.1254,0.8414,0.0447,0.0677,687000,1.3111,0.9339,1.796
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0.7948,0,0,159000,0.4084,0.1536,0.9346
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0746,0.8039,0.031,0.0425,425000,0.9847,0.9008,1.6091
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0.1904,0.8617,0.093,0.1312,161000,2.6456,2.1268,1.4187
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0.0001,0.0921,0.0001,0.0001,5340,0.0402,0,0.9959
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0,0.8114,0,0,43649,0.1965,0.2043,0.2633
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0.1526,0.8381,0.0675,0.0998,104000,1.4309,1.2634,1.656
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.3343,0.9413,0.2008,0.3316,3360000,1.3583,1.2051,0.3645
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0.0892,0.9087,0.0291,0.0447,399000,2.9581,1.7667,1.9296
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0072,0.0333,0.0064,0.0069,3432,0.01,0.0283,0.9981
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf,1,0.0037,0.2656,0.0019,0.0022,1917,0.0928,0.0085,0.8456
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.1022,0.8416,0.0398,0.0536,886000,1.3121,1.0322,2.0241
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.2047,0.8374,0.1896,0.1962,1742,0,0.2204,1.2462
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.1257,0.8407,0.0446,0.0672,469000,1.3095,0.9333,1.7963
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1312,0.0318,0.1051,0.1131,2200,0.2474,0.1138,1.6062
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.0532,0.8506,0.019,0.0342,822000,0.7167,0.6331,1.4304
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.2052,0.3737,0.0618,0.0674,531000,0.3834,0.4455,1.4844
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.1411,0.6103,0.061,0.0817,179000,0.8363,0.769,1.6773
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.1729,0.5647,0.092,0.1222,25200,0.2862,0.2895,0.7395
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0311,0.5623
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.221,0.5951,0.1196,0.1648,2931,0.32,0.3273,0.9848
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.1605,0.5654,0.0886,0.1189,2769,0.2943,0.2935,0.6865
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0447,0.0608,0.0308,0.0417,210000,0.5122,0.5197,1.0356
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.1769,0.576,0.0941,0.127,75600,0.2885,0.2917,0.7095
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0447,0.0608,0.0308,0.0417,210000,0.5122,0.5197,1.0356
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0.0001,0.0879,0.0001,0.0001,5340,0.0397,0,1.008
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0031,0.2461,0.0017,0.0022,2130,0.0976,0.0121,0.8282
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.4164,0.2531,0.2,0.3517,1610000,2.0992,0.923,1.9686
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0636,0.8388,0.0247,0.0327,45569,2.6323,1.0995,1.0303
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.1611,0.5466,0.0827,0.1089,1533,0.3003,0.2888,0.7121
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0.4267,0.0423,0.4237,0.4252,1532,0.0276,0,1.0258
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0049,0.2315,0.0027,0.0035,20000,0.1006,0.0839,0.8312
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.1773,0.5674,0.0928,0.1248,105000,0.2915,0.295,0.7152
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0929,0.8418,0.0516,0.08,863000,1.9561,2.3089,1.4576
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.1647,0.566,0.0842,0.1179,1530,0.2618,0.254,0.7058
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.0698,0.1388,0.0598,0.0697,19785,0.5458,0.9235,1.2869
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.1785,0.4293,0.0685,0.1088,108000,0.9938,0.5276,1.3268
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.084,0.2249,0.037,0.0403,404000,1.273,1.2703,1.5502
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.4921,0.9982,0.1318,0.256,5310000,2.1775,1.085,0.8012
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0377,0.8966,0.0369,0.0373,5067,0,0.2357,0.9762
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.1595,0.7526,0.081,0.1186,69895,1.0653,0.9909,1.7997
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.3122,0.933,0.1166,0.1918,542000,1.1287,1.0839,0.5118
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4997,0.8291,0.4523,0.4991,17675,1.235,1.4587,2.6103
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0001,0.1019,0.0001,0.0001,7120,0.0354,0,0.9955
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0993,0.023,0.0486,0.0493,832,0.438,0.6677,1.7084
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0308,0.7904,0.0142,0.0243,824000,0.4772,0.4869,1.3295
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.3324,0.949,0.0749,0.0872,142000,0.6433,0.779,1.0639
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.003,0.2087,0.0017,0.0021,1491,0.0811,0.007,0.8407
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0447,0.0662,0.0308,0.041,204000,0.5097,0.5184,1.0394
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.1734,0.5877,0.0916,0.1213,3408,0.2807,0.2789,0.6781
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.4309,0.9613,0.1603,0.3102,937000,2.2761,1.9547,1.2202
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.1738,0.5745,0.0914,0.121,2130,0.2976,0.2949,0.7116
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.2138,0.7885,0.1968,0.1955,370,0,0.1864,1.0941
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.8006,0.2577,0.2577,693,0,0.0242,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.2627,0.7429,0.0895,0.1249,11270,0.9563,0.8828,1.5938
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.046,0.8242,0.0207,0.0314,540000,0.7789,0.7917,1.4196
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.1493,0.7642,0.077,0.1201,800000,1.7579,1.6079,1.7719
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0.8302,0,0,84314,0.1761,0.1824,0.2333
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.087,0.787,0.0321,0.0473,458000,0.7639,0.6815,1.7444
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.4397,0.1125,0.1946,0.2706,1600000,2.4239,2.2633,1.9947
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0647,0.3509,0.032,0.0455,2464,0.9001,0.8863,1.4994
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.1441,0.7493,0.0752,0.1166,517000,1.4065,1.3212,1.8022
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.0316,0.8294,0.0089,0.003,148000,1.072,0.9921,0.5502
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.162,0.5868,0.0868,0.1168,1704,0.2726,0.2662,0.6933
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.3501,0.8521,0.1606,0.3328,46967,0.6709,0.4977,2.1041
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.076,0.9183,0.0247,0.0152,27405,1.8009,1.3418,1.2577
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.1749,0.5691,0.0923,0.1236,63000,0.2863,0.2897,0.7125
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0051,0.2394,0.0027,0.0035,20000,0.101,0.0848,0.8304
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.1593,0.5645,0.086,0.119,2040,0.2737,0.2718,0.6468
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.1626,0.5741,0.0875,0.1131,1785,0.2747,0.2671,0.6683
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.4901,0.8811,0.1252,0.0516,11816,0.8489,0.8599,1.7266
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.1617,0.8273,0.0592,0.0595,457000,1.9356,1.499,1.5446
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.496,0.1876,0.4943,0.4951,55222,0.2775,0,1.3548
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.1088,0.7066,0.0724,0.1038,2460000,2.8549,3.4391,1.2508
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.1325,0.5153,0.0606,0.0977,599000,2.378,3.0828,1.3966
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0.8126,0,0,61409,0.1303,0.1582,0.2507
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.6916,0,0,133000,0.0042,0.0787,0.6752
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.0001,0.1059,0.0001,0.0001,4450,0.0459,0,0.9967
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0411,0.9598,0.0176,0.0319,174000,0.7349,0.7166,1.1251
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.1375,0.7525,0.0471,0.0424,62656,0.6349,0.4713,2.1453
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.0031,0.1832,0.0016,0.0022,1065,0.1075,0,0.8253
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0045,0.8411,0.0029,0.0017,153000,0.6728,0.3629,2.0236
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0929,0.3972,0.0599,0.0618,18492,0.9028,0.9719,0.8703
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0.0001,0.1103,0.0001,0.0001,4005,0.0398,0,1.0112
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.1125,0.9185,0.0352,0.0292,25181,1.4201,1.0754,1.3314
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.3479,0.5997,0.1099,0.1506,2276,0.6485,0.5957,1.6241
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0319,0.8097,0.0152,0.0255,807000,0.4429,0.45,1.3711
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0485,0.0896,0.0312,0.0407,274000,0.604,0.4858,1.0057
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.5,0.618,0.4527,0.5,485000,0.2994,0.2878,1.0605
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.1721,0.5846,0.0904,0.1248,2380,0.2781,0.2756,0.7353
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0299,0.8374,0.0159,0.0255,1260000,0.5839,0.5395,1.3742
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.066,0.37,0.0434,0.0509,228000,0.8164,1.2044,1.2071
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0052,0.2379,0.0028,0.0034,16000,0.1005,0.0805,0.8277
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0.2411,1,0.0571,0.0233,13400000,13.382,1.3044,1.2843
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0326,0.8338,0.0168,0.0283,739000,0.436,0.4528,1.3877
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.0001,0.1023,0.0001,0.0001,4450,0.0348,0,0.9895
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.5,0.7998,0.4542,0.4999,8961,3.9143,1.4973,2.9444
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.495,0.1323,0.494,0.4945,58358,0.2016,0,1.349
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0557,0.9016,0.0329,0.0424,94548,0.7993,0.7591,1.132
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0447,0.0669,0.0308,0.0411,204000,0.5098,0.5183,1.0398
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0298,0.8379,0.0159,0.0254,1190000,0.5444,0.5111,1.3793
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.1746,0.5705,0.0923,0.1244,50400,0.2886,0.2915,0.7022
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0309,0.837,0.0159,0.0255,1210000,0.5067,0.4918,1.3813
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.1004,0.7437,0.0552,0.0659,20575,3.34,1.8563,1.2759
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.042,0,0.042,0.042,1080,0,0.0143,0.5623
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0,0.042,0.042,920,0,0.0155,0.5623
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.0051,0.834,0.0035,0.002,124000,0.6764,0.3525,2.0877
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.1125,0.3326,0.0475,0.0573,235000,1.6616,2.6315,1.2407
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.5,0,0.4992,0.5,832000,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.032,0.8045,0.0149,0.0254,996000,0.6067,0.578,1.3441
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0322,0.8079,0.0155,0.0259,627000,0.4451,0.4511,1.3751
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.1759,0.5679,0.0911,0.1237,1912,0.3059,0.3041,0.7681
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.1766,0.5708,0.0924,0.1232,10500,0.2941,0.2979,0.7368
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.1,0.6869,0.0591,0.0941,1350000,2.272,2.7628,1.373
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.1771,0.5834,0.0918,0.1211,2550,0.2626,0.26,0.6649
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0051,0.24,0.0028,0.0035,20000,0.0992,0.0824,0.8288
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0027,0.2218,0.0016,0.0021,1597,0.0882,0.0066,0.84
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.1806,0.5999,0.0944,0.1231,2343,0.3004,0.2951,0.7408
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.2564,0.8276,0.0706,0.0693,63275,1.3074,1.0999,1.6172
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.099,0.3799,0.0487,0.0589,783000,1.7504,2.1613,1.2385
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.3412,0.9996,0.0877,0.1086,3630000,6.4535,4.3478,1.0028
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.1515,0.7817,0.0718,0.1119,111000,1.208,1.1052,1.8559
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0996,0.0194,0.0497,0.0488,832,0.4849,0.6955,1.7066
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.1715,0.5725,0.0914,0.1225,10500,0.2901,0.2929,0.6954
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.1482,0.7404,0.0791,0.1219,792000,2.0667,1.8009,1.7773
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.1755,0.575,0.0937,0.1273,8400,0.2826,0.2852,0.71
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.1646,0.5615,0.089,0.1216,1700,0.2798,0.2729,0.6887
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.0387,0.6837,0.0231,0.0331,73151,0.2498,0.959,1.3625
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.2155,0.9704,0.0455,0.0062,59728,1.3995,0.2884,1.2568
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.3147,0.9309,0.1183,0.1937,504000,1.1305,1.0762,0.5228
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0698,0.1257,0.0598,0.0697,19785,0.5437,0.9208,1.2812
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.1677,0.5632,0.0878,0.1193,2295,0.2765,0.2705,0.6911
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0.0001,0.1032,0.0001,0.0001,5785,0.0364,0,0.9842
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0051,0.2298,0.0028,0.0035,18000,0.1015,0.0824,0.8216
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0558,0.9011,0.033,0.0424,93878,0.8045,0.7567,1.1271
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.08,0.3706,0.043,0.0469,11039,0.5336,1.074,1.2931
