@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.4921,0.9982,0.1318,0.256,5310000
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0377,0.8966,0.0369,0.0373,5067
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.1595,0.7526,0.081,0.1186,69895
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.3122,0.933,0.1166,0.1918,542000
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4997,0.8291,0.4523,0.4991,17675
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0001,0.1019,0.0001,0.0001,7120
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0993,0.023,0.0486,0.0493,832
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.0308,0.7904,0.0142,0.0243,824000
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.3324,0.949,0.0749,0.0872,142000
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.003,0.2087,0.0017,0.0021,1491
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.0447,0.0662,0.0308,0.041,204000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.1734,0.5877,0.0916,0.1213,3408
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.4309,0.9613,0.1603,0.3102,937000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.1738,0.5745,0.0914,0.121,2130
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.2138,0.7885,0.1968,0.1955,370
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.8006,0.2577,0.2577,693
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.2627,0.7429,0.0895,0.1249,11270
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.046,0.8242,0.0207,0.0314,540000
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0.1493,0.7642,0.077,0.1201,800000
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0.8302,0,0,84314
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.087,0.787,0.0321,0.0473,458000
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.4397,0.1125,0.1946,0.2706,1600000
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0647,0.3509,0.032,0.0455,2464
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0.1441,0.7493,0.0752,0.1166,517000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.0316,0.8294,0.0089,0.003,148000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.162,0.5868,0.0868,0.1168,1704
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.3501,0.8521,0.1606,0.3328,46967
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.076,0.9183,0.0247,0.0152,27405
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.1749,0.5691,0.0923,0.1236,63000
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0051,0.2394,0.0027,0.0035,20000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.1593,0.5645,0.086,0.119,2040
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.1626,0.5741,0.0875,0.1131,1785
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.4901,0.8811,0.1252,0.0516,11816
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.1617,0.8273,0.0592,0.0595,457000
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.496,0.1876,0.4943,0.4951,55222
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.1088,0.7066,0.0724,0.1038,2460000
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.1325,0.5153,0.0606,0.0977,599000
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0.8126,0,0,61409
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.6916,0,0,133000
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.0001,0.1059,0.0001,0.0001,4450
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0411,0.9598,0.0176,0.0319,174000
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.1375,0.7525,0.0471,0.0424,62656
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.0031,0.1832,0.0016,0.0022,1065
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0045,0.8411,0.0029,0.0017,153000
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0929,0.3972,0.0599,0.0618,18492
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0.0001,0.1103,0.0001,0.0001,4005
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.1125,0.9185,0.0352,0.0292,25181
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.3479,0.5997,0.1099,0.1506,2276
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0319,0.8097,0.0152,0.0255,807000
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0485,0.0896,0.0312,0.0407,274000
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.5,0.618,0.4527,0.5,485000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.1721,0.5846,0.0904,0.1248,2380
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0299,0.8374,0.0159,0.0255,1260000
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.066,0.37,0.0434,0.0509,228000
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0052,0.2379,0.0028,0.0034,16000
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0.2411,1,0.0571,0.0233,13400000
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0326,0.8338,0.0168,0.0283,739000
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.0001,0.1023,0.0001,0.0001,4450
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.5,0.7998,0.4542,0.4999,8961
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.495,0.1323,0.494,0.4945,58358
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0557,0.9016,0.0329,0.0424,94548
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0447,0.0669,0.0308,0.0411,204000
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0298,0.8379,0.0159,0.0254,1190000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.1746,0.5705,0.0923,0.1244,50400
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0309,0.837,0.0159,0.0255,1210000
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.1004,0.7437,0.0552,0.0659,20575
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.042,0,0.042,0.042,1080
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0,0.042,0.042,920
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.0051,0.834,0.0035,0.002,124000
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.1125,0.3326,0.0475,0.0573,235000
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.5,0,0.4992,0.5,832000
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.032,0.8045,0.0149,0.0254,996000
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.0322,0.8079,0.0155,0.0259,627000
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.1759,0.5679,0.0911,0.1237,1912
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.1766,0.5708,0.0924,0.1232,10500
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.1,0.6869,0.0591,0.0941,1350000
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.1771,0.5834,0.0918,0.1211,2550
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0051,0.24,0.0028,0.0035,20000
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0027,0.2218,0.0016,0.0021,1597
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.1806,0.5999,0.0944,0.1231,2343
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.2564,0.8276,0.0706,0.0693,63275
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.099,0.3799,0.0487,0.0589,783000
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.3412,0.9996,0.0877,0.1086,3630000
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.1515,0.7817,0.0718,0.1119,111000
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0996,0.0194,0.0497,0.0488,832
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.1715,0.5725,0.0914,0.1225,10500
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.1482,0.7404,0.0791,0.1219,792000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.1755,0.575,0.0937,0.1273,8400
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.1646,0.5615,0.089,0.1216,1700
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.0387,0.6837,0.0231,0.0331,73151
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.2155,0.9704,0.0455,0.0062,59728
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.3147,0.9309,0.1183,0.1937,504000
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0698,0.1257,0.0598,0.0697,19785
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.1677,0.5632,0.0878,0.1193,2295
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0.0001,0.1032,0.0001,0.0001,5785
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0051,0.2298,0.0028,0.0035,18000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0558,0.9011,0.033,0.0424,93878
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.08,0.3706,0.043,0.0469,11039
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.1892,0.58,0.0957,0.1311,1785
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0.0002,0.1097,0.0001,0.0001,11900
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0,0.811,0,0,43649
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,0.2614,0.8272,0.0708,0.0693,73860
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0.16,0.8264,0.0853,0.1035,160000
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.2301,0.562,0.1271,0.1697,3357
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0.0001,0.0924,0.0001,0.0001,8010
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.2713,0.6195,0.1531,0.2086,4026
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.5,0.7998,0.4549,0.4999,8025
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.1603,0.551,0.0792,0.1069,1065
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.1551,0.5709,0.0849,0.1114,1704
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0692,0.9416,0.0181,0.017,67586
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.2568,0.9586,0.0538,0.0363,277000
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0543,0.4494,0.0309,0.0373,16804
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.1741,0.573,0.0895,0.1185,3195
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.1724,0.5682,0.0912,0.1222,42000
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.5,0.7999,0.4256,0.4999,7095
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0.4507,0.9503,0.1508,0.2962,800000
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.205,0.8923,0.1223,0.1619,8931
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0.0001,0.105,0.0001,0.0001,13600
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0.0001,0.8982,0,0.0001,22276
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.4621,0.0012,0.4604,0.4604,125000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.2226,0.8398,0.2225,0.2226,1662
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf,1,0.0001,0.0785,0.0001,0.0001,4450
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.2581,0.1102,0.1109,562
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.0561,0.9007,0.033,0.0427,95110
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.3161,0.4643,0.1686,0.2434,194000
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1000
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0318,0.8099,0.0152,0.0255,807000
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0411,0.9598,0.0176,0.0319,174000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,0.1743,0.582,0.093,0.1301,2210
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.1669,0.5433,0.0832,0.1145,1278
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0169,0.7984,0.0148,0.0161,14710
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0339,0.8148,0.0092,0.0032,165000
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0.415,0,0,38430
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.4891,0.7537,0.4018,0.4688,30977
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.052,0.9312,0.0517,0.0518,13248
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.1261,0.7366,0.0607,0.1099,132000
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2606,0.9958,0.0866,0.1339,3650000
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1022834397-10.cnf,1,0.0052,0.2308,0.0027,0.0034,20000
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0.1396,0.8179,0.0703,0.1389,133000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.1685,0.5914,0.0906,0.1256,2343
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1588170820-15.cnf,1,0.173,0.5647,0.0919,0.1243,16800
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.0315,0.8346,0.0165,0.0273,1070000
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.0055,0.059,0.0042,0.0048,936
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.0483,0.0889,0.0312,0.0407,274000
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.2511,0.8395,0.0662,0.0684,135000
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0.3159,0.069,0.3022,0.3157,124
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.0447,0.0669,0.0308,0.0411,204000
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0.0039,0.2707,0.002,0.0025,2556
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0127,0.5238,0.0126,0.0126,8613
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0.3661,0,0.3361,0.3623,264
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.1754,0.5741,0.0931,0.1257,21000
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0.0029,0.2464,0.0018,0.0022,2130
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.1746,0.5692,0.0924,0.1247,126000
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.1888,0.335,0.0777,0.1143,6860
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.0014,0.8236,0.0014,0,1140000
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1168722783-19.UNSAT.shuffled.cnf,1,0.175,0.5617,0.0898,0.1195,1912
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.1576,0.7601,0.0758,0.1364,2852
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0.5,0,0.5,0.5,1680
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.1291,0.9333,0.0482,0.0758,1120000
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.0001,0.905,0,0,38944
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0.0031,0.2155,0.0017,0.002,2130
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.1774,0.5695,0.0926,0.1246,42000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.1818,0.5896,0.0944,0.1246,1870
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.1694,0.5773,0.0899,0.1208,2769
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0,0.8022,0,0,43649
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.0522,0.8747,0.0195,0.0366,1200000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0.0001,0.1307,0.0001,0.0001,5340
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0035,0.2347,0.0018,0.0022,3727
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1925680230-06.UNSAT.shuffled.cnf,1,0.1562,0.5439,0.0822,0.1096,1704
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0.2859,0.7156,0.2859,0.2859,171
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.1477,0.8231,0.0759,0.1204,1290000
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0.0051,0.2445,0.0028,0.0036,12000
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0.0319,0.8014,0.015,0.0253,697000
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.4479,0.8132,0.2766,0.4447,33900
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.2725,0.7821,0.2725,0.2725,484
