@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
ehi-90-315-74_ext.xml.minion.gz,1,0.073016,0.840501,0.095238,0.088889,506.973955,27.790476,485
ehi-90-315-75_ext.xml.minion.gz,1,0.066667,0.840276,0.095238,0.088889,506.923744,27.809524,485
ehi-90-315-76_ext.xml.minion.gz,1,0.069841,0.840022,0.095238,0.088889,508.635154,27.669841,485
ehi-90-315-77_ext.xml.minion.gz,1,0.073016,0.840427,0.095238,0.088889,506.897166,27.784127,485
ehi-90-315-78_ext.xml.minion.gz,1,0.073016,0.840444,0.095238,0.088889,507.130941,27.784127,485
ehi-90-315-79_ext.xml.minion.gz,1,0.069841,0.840052,0.095238,0.088889,507.266118,27.771429,485
ehi-90-315-7_ext.xml.minion.gz,1,0.069841,0.840206,0.095238,0.088889,507.3152,27.777778,485
ehi-90-315-80_ext.xml.minion.gz,1,0.073016,0.840388,0.095238,0.088889,505.554696,27.91746,485
ehi-90-315-81_ext.xml.minion.gz,1,0.073016,0.8403,0.095238,0.088889,506.703721,27.815873,485
ehi-90-315-82_ext.xml.minion.gz,1,0.069841,0.840434,0.095238,0.088889,507.112229,27.777778,485
ehi-90-315-83_ext.xml.minion.gz,1,0.07619,0.839973,0.095238,0.088889,507.944394,27.746032,485
ehi-90-315-84_ext.xml.minion.gz,1,0.069841,0.840321,0.095238,0.088889,506.428962,27.84127,485
ehi-90-315-85_ext.xml.minion.gz,1,0.073016,0.840359,0.095238,0.088889,507.66476,27.746032,485
ehi-90-315-86_ext.xml.minion.gz,1,0.066667,0.840173,0.095238,0.088889,507.200823,27.75873,485
ehi-90-315-87_ext.xml.minion.gz,1,0.073016,0.839976,0.092063,0.088889,506.006824,27.911111,485
ehi-90-315-88_ext.xml.minion.gz,1,0.069841,0.840285,0.095238,0.088889,505.985903,27.92381,485
ehi-90-315-89_ext.xml.minion.gz,1,0.07619,0.840304,0.095238,0.088889,506.458714,27.834921,485
ehi-90-315-8_ext.xml.minion.gz,1,0.069841,0.8398,0.095238,0.088889,507.867752,27.701587,485
ehi-90-315-90_ext.xml.minion.gz,1,0.073016,0.840458,0.095238,0.088889,507.604582,27.714286,485
ehi-90-315-91_ext.xml.minion.gz,1,0.066667,0.840142,0.095238,0.088889,506.967786,27.790476,485
ehi-90-315-92_ext.xml.minion.gz,1,0.069841,0.840443,0.095238,0.088889,505.773658,27.911111,485
ehi-90-315-93_ext.xml.minion.gz,1,0.069841,0.840516,0.095238,0.088889,506.573681,27.790476,485
ehi-90-315-94_ext.xml.minion.gz,1,0.069841,0.840499,0.092063,0.088889,506.536758,27.809524,485
ehi-90-315-95_ext.xml.minion.gz,1,0.069841,0.840336,0.095238,0.088889,507.129918,27.75873,485
ehi-90-315-96_ext.xml.minion.gz,1,0.073016,0.840393,0.092063,0.088889,506.059654,27.885714,485
ehi-90-315-97_ext.xml.minion.gz,1,0.066667,0.840175,0.095238,0.088889,507.242687,27.784127,485
ehi-90-315-98_ext.xml.minion.gz,1,0.066667,0.840531,0.095238,0.088889,506.94649,27.765079,485
ehi-90-315-99_ext.xml.minion.gz,1,0.073016,0.840459,0.095238,0.088889,507.186856,27.726984,485
ehi-90-315-9_ext.xml.minion.gz,1,0.069841,0.839865,0.095238,0.088889,507.988787,27.746032,485
frb30-15-1-mgd_ext.xml.minion.gz,1,0.366667,0.725678,0.433333,0.466667,314.721154,13.866667,243
frb30-15-2-mgd_ext.xml.minion.gz,1,0.366667,0.728554,0.533333,0.466667,303.9447,14.466667,242
frb30-15-3-mgd_ext.xml.minion.gz,1,0.366667,0.721925,0.666667,0.45,307.046948,14.2,244
frb30-15-4-mgd_ext.xml.minion.gz,1,0.366667,0.727274,0.566667,0.466667,308.207547,14.133333,243
frb30-15-5-mgd_ext.xml.minion.gz,1,0.333333,0.722602,0.5,0.466667,309.6,14,241
frb35-17-1-mgd_ext.xml.minion.gz,1,0.314286,0.711454,0.485714,0.428571,305.938931,14.971429,243
frb35-17-2-mgd_ext.xml.minion.gz,1,0.314286,0.728767,0.485714,0.428571,309.326923,14.857143,244
frb35-17-3-mgd_ext.xml.minion.gz,1,0.314286,0.721431,0.571429,0.428571,300.045113,15.2,240
frb35-17-4-mgd_ext.xml.minion.gz,1,0.314286,0.72631,0.485714,0.428571,306.179389,14.971429,245
frb35-17-5-mgd_ext.xml.minion.gz,1,0.314286,0.71197,0.571429,0.428571,299.300366,15.6,244
frb40-19-1-mgd_ext.xml.minion.gz,1,0.275,0.72758,0.55,0.375,298.82866,16.05,243
frb40-19-2-mgd_ext.xml.minion.gz,1,0.3,0.722508,0.45,0.4,299.202492,16.05,244
frb40-19-3-mgd_ext.xml.minion.gz,1,0.3,0.715556,0.4,0.375,309.415584,15.4,244
frb40-19-4-mgd_ext.xml.minion.gz,1,0.3,0.707894,0.45,0.4,297.398773,16.3,245
frb40-19-5-mgd_ext.xml.minion.gz,1,0.3,0.704312,0.575,0.4,296.291411,16.3,242
frb45-21-1-mgd_ext.xml.minion.gz,1,0.288889,0.708067,0.466667,0.4,287.525381,17.511111,242
frb45-21-2-mgd_ext.xml.minion.gz,1,0.288889,0.710933,0.422222,0.377778,292.265789,16.888889,241
frb45-21-3-mgd_ext.xml.minion.gz,1,0.288889,0.7167,0.377778,0.355556,301.498645,16.4,244
frb45-21-4-mgd_ext.xml.minion.gz,1,0.266667,0.715652,0.444444,0.377778,296.164021,16.8,243
frb45-21-5-mgd_ext.xml.minion.gz,1,0.266667,0.714491,0.488889,0.377778,297.594667,16.666667,245
frb50-23-1-mgd_ext.xml.minion.gz,1,0.24,0.705526,0.4,0.34,296.904651,17.2,243
frb50-23-2-mgd_ext.xml.minion.gz,1,0.26,0.700364,0.4,0.36,291.107865,17.8,243
frb50-23-3-mgd_ext.xml.minion.gz,1,0.28,0.704831,0.38,0.36,284.245614,18.24,241
frb50-23-4-mgd_ext.xml.minion.gz,1,0.26,0.706472,0.38,0.34,294.096552,17.4,242
frb50-23-5-mgd_ext.xml.minion.gz,1,0.26,0.707051,0.4,0.34,298.983645,17.12,243
frb53-24-1-mgd_ext.xml.minion.gz,1,0.245283,0.709423,0.45283,0.339623,291.922105,17.924528,244
frb53-24-2-mgd_ext.xml.minion.gz,1,0.264151,0.7021,0.415094,0.320755,291.088608,17.886792,242
frb53-24-3-mgd_ext.xml.minion.gz,1,0.245283,0.707364,0.433962,0.339623,294.325532,17.735849,243
frb53-24-4-mgd_ext.xml.minion.gz,1,0.245283,0.7059,0.45283,0.339623,292.344609,17.849057,242
frb53-24-5-mgd_ext.xml.minion.gz,1,0.245283,0.710553,0.339623,0.339623,292.298319,17.962264,244
frb56-25-1-mgd_ext.xml.minion.gz,1,0.232143,0.700431,0.339286,0.321429,288.357834,18.464286,244
frb56-25-2-mgd_ext.xml.minion.gz,1,0.232143,0.70195,0.410714,0.321429,290.477495,18.25,244
frb56-25-3-mgd_ext.xml.minion.gz,1,0.232143,0.70541,0.375,0.321429,289.704501,18.25,241
frb56-25-4-mgd_ext.xml.minion.gz,1,0.25,0.698828,0.375,0.339286,283.855238,18.75,242
frb56-25-5-mgd_ext.xml.minion.gz,1,0.232143,0.701888,0.392857,0.321429,290.822266,18.285714,243
frb59-26-1-mgd_ext.xml.minion.gz,1,0.237288,0.702431,0.355932,0.322034,285.408273,18.847458,243
frb59-26-2-mgd_ext.xml.minion.gz,1,0.237288,0.707116,0.389831,0.305085,287.653916,18.610169,242
frb59-26-3-mgd_ext.xml.minion.gz,1,0.237288,0.710421,0.355932,0.322034,289.184644,18.542373,242
frb59-26-4-mgd_ext.xml.minion.gz,1,0.237288,0.697987,0.372881,0.322034,285.504472,18.949153,242
frb59-26-5-mgd_ext.xml.minion.gz,1,0.220339,0.704535,0.355932,0.322034,293.567718,18.271186,243
geo50-20-d4-75-100_ext.xml.minion.gz,1,0.2,0.692083,0.44,0.32,249.109415,15.72,231
geo50-20-d4-75-10_ext.xml.minion.gz,1,0.24,0.688825,0.42,0.36,249.477124,18.36,232
geo50-20-d4-75-11_ext.xml.minion.gz,1,0.26,0.690196,0.54,0.35,251.109557,17.16,235
geo50-20-d4-75-12_ext.xml.minion.gz,1,0.26,0.686474,0.58,0.42,249.496154,20.8,233
geo50-20-d4-75-13_ext.xml.minion.gz,1,0.26,0.690245,0.52,0.37,250.205607,17.12,235
geo50-20-d4-75-14_ext.xml.minion.gz,1,0.3,0.689354,0.58,0.33,250.548098,17.88,233
geo50-20-d4-75-15_ext.xml.minion.gz,1,0.24,0.689814,0.46,0.34,248.688787,17.48,231
geo50-20-d4-75-16_ext.xml.minion.gz,1,0.24,0.690591,0.5,0.32,252.788599,16.84,237
geo50-20-d4-75-17_ext.xml.minion.gz,1,0.26,0.691156,0.54,0.34,249.904878,16.4,232
geo50-20-d4-75-18_ext.xml.minion.gz,1,0.24,0.690692,0.52,0.33,252.009547,16.76,234
geo50-20-d4-75-19_ext.xml.minion.gz,1,0.28,0.687262,0.62,0.39,248.656627,19.92,230
geo50-20-d4-75-1_ext.xml.minion.gz,1,0.28,0.688278,0.54,0.4,249.495763,18.88,233
geo50-20-d4-75-20_ext.xml.minion.gz,1,0.3,0.689814,0.52,0.34,252.004577,17.48,236
geo50-20-d4-75-21_ext.xml.minion.gz,1,0.24,0.69296,0.42,0.3,247.981481,15.12,231
geo50-20-d4-75-22_ext.xml.minion.gz,1,0.24,0.689909,0.46,0.36,248.832184,17.4,232
geo50-20-d4-75-23_ext.xml.minion.gz,1,0.24,0.690196,0.44,0.35,250.482517,17.16,233
geo50-20-d4-75-24_ext.xml.minion.gz,1,0.24,0.692083,0.36,0.32,251.305344,15.72,234
geo50-20-d4-75-25_ext.xml.minion.gz,1,0.22,0.692254,0.44,0.29,249.712821,15.6,231
geo50-20-d4-75-26_ext.xml.minion.gz,1,0.24,0.691748,0.38,0.32,249.947368,15.96,230
geo50-20-d4-75-27_ext.xml.minion.gz,1,0.24,0.690641,0.48,0.34,249.371429,16.8,232
geo50-20-d4-75-28_ext.xml.minion.gz,1,0.28,0.688696,0.54,0.36,249.841991,18.48,232
geo50-20-d4-75-29_ext.xml.minion.gz,1,0.28,0.690196,0.5,0.36,248.648019,17.16,233
geo50-20-d4-75-2_ext.xml.minion.gz,1,0.26,0.688527,0.48,0.36,252.345494,18.64,236
geo50-20-d4-75-30_ext.xml.minion.gz,1,0.24,0.691638,0.42,0.33,250.745636,16.04,232
geo50-20-d4-75-31_ext.xml.minion.gz,1,0.22,0.693021,0.34,0.3,248.692308,15.08,232
geo50-20-d4-75-32_ext.xml.minion.gz,1,0.24,0.690845,0.5,0.34,249.675481,16.64,234
geo50-20-d4-75-33_ext.xml.minion.gz,1,0.26,0.691104,0.4,0.35,251.260341,16.44,234
geo50-20-d4-75-34_ext.xml.minion.gz,1,0.22,0.691803,0.4,0.32,248.429648,15.92,232
geo50-20-d4-75-35_ext.xml.minion.gz,1,0.28,0.689086,0.44,0.36,252.041943,18.12,235
geo50-20-d4-75-36_ext.xml.minion.gz,1,0.26,0.695549,0.32,0.26,249.699115,13.56,231
geo50-20-d4-75-37_ext.xml.minion.gz,1,0.22,0.693204,0.4,0.3,249.695187,14.96,232
geo50-20-d4-75-38_ext.xml.minion.gz,1,0.26,0.690245,0.48,0.34,250.953271,17.12,235
geo50-20-d4-75-39_ext.xml.minion.gz,1,0.2,0.694361,0.4,0.28,249.842697,14.24,233
geo50-20-d4-75-3_ext.xml.minion.gz,1,0.24,0.692026,0.42,0.32,249.621827,15.76,233
geo50-20-d4-75-40_ext.xml.minion.gz,1,0.24,0.693021,0.44,0.3,249.100796,15.08,231
geo50-20-d4-75-41_ext.xml.minion.gz,1,0.32,0.688402,0.58,0.41,250.464819,18.76,232
geo50-20-d4-75-42_ext.xml.minion.gz,1,0.26,0.691584,0.44,0.32,248.606965,16.08,232
geo50-20-d4-75-43_ext.xml.minion.gz,1,0.3,0.690052,0.46,0.34,249.907407,17.28,233
geo50-20-d4-75-44_ext.xml.minion.gz,1,0.22,0.693021,0.44,0.32,248.94695,15.08,230
geo50-20-d4-75-45_ext.xml.minion.gz,1,0.28,0.691693,0.42,0.31,248.9775,16,233
geo50-20-d4-75-46_ext.xml.minion.gz,1,0.26,0.690004,0.46,0.36,250.321016,17.32,235
geo50-20-d4-75-47_ext.xml.minion.gz,1,0.2,0.692661,0.42,0.3,249.835509,15.32,232
geo50-20-d4-75-48_ext.xml.minion.gz,1,0.22,0.690999,0.38,0.34,249.363196,16.52,232
geo50-20-d4-75-49_ext.xml.minion.gz,1,0.26,0.690392,0.42,0.36,250.397647,17,233
geo50-20-d4-75-4_ext.xml.minion.gz,1,0.22,0.690743,0.52,0.34,248.291866,16.72,231
geo50-20-d4-75-50_ext.xml.minion.gz,1,0.24,0.690491,0.46,0.35,249.680851,16.92,232
geo50-20-d4-75-51_ext.xml.minion.gz,1,0.24,0.688868,0.54,0.38,249.932314,18.32,233
geo50-20-d4-75-52_ext.xml.minion.gz,1,0.32,0.687836,0.52,0.42,249.233954,19.32,231
geo50-20-d4-75-53_ext.xml.minion.gz,1,0.26,0.688739,0.44,0.38,249.624729,18.44,232
geo50-20-d4-75-54_ext.xml.minion.gz,1,0.22,0.691051,0.36,0.32,251.17233,16.48,235
geo50-20-d4-75-55_ext.xml.minion.gz,1,0.26,0.688485,0.5,0.36,249.710921,18.68,234
geo50-20-d4-75-56_ext.xml.minion.gz,1,0.26,0.689264,0.48,0.36,250.610245,17.96,233
geo50-20-d4-75-57_ext.xml.minion.gz,1,0.34,0.685336,0.68,0.47,250.726126,22.2,233
geo50-20-d4-75-58_ext.xml.minion.gz,1,0.24,0.688955,0.56,0.36,251.971491,18.24,234
geo50-20-d4-75-59_ext.xml.minion.gz,1,0.26,0.692485,0.42,0.32,250.049223,15.44,232
geo50-20-d4-75-5_ext.xml.minion.gz,1,0.22,0.693579,0.5,0.32,248.206522,14.72,233
geo50-20-d4-75-60_ext.xml.minion.gz,1,0.24,0.689219,0.46,0.34,252.062222,18,236
geo50-20-d4-75-61_ext.xml.minion.gz,1,0.24,0.693328,0.46,0.31,250.091398,14.88,233
geo50-20-d4-75-62_ext.xml.minion.gz,1,0.28,0.687488,0.56,0.39,247.896341,19.68,231
geo50-20-d4-75-63_ext.xml.minion.gz,1,0.26,0.688361,0.56,0.38,250.676596,18.8,235
geo50-20-d4-75-64_ext.xml.minion.gz,1,0.24,0.69403,0.4,0.28,249.523546,14.44,233
geo50-20-d4-75-65_ext.xml.minion.gz,1,0.26,0.690948,0.48,0.31,249.915459,16.56,231
geo50-20-d4-75-66_ext.xml.minion.gz,1,0.22,0.691368,0.38,0.33,252.399015,16.24,235
geo50-20-d4-75-67_ext.xml.minion.gz,1,0.24,0.688696,0.5,0.38,249.961039,18.48,232
geo50-20-d4-75-68_ext.xml.minion.gz,1,0.24,0.690641,0.46,0.34,248.780952,16.8,232
geo50-20-d4-75-69_ext.xml.minion.gz,1,0.24,0.693266,0.38,0.3,249.97319,14.92,229
geo50-20-d4-75-6_ext.xml.minion.gz,1,0.24,0.693082,0.44,0.3,253.428191,15.04,237
geo50-20-d4-75-70_ext.xml.minion.gz,1,0.3,0.689175,0.48,0.39,251.261641,18.04,234
geo50-20-d4-75-71_ext.xml.minion.gz,1,0.24,0.691693,0.46,0.3,250.2175,16,232
geo50-20-d4-75-72_ext.xml.minion.gz,1,0.24,0.691368,0.46,0.32,248.738916,16.24,232
geo50-20-d4-75-73_ext.xml.minion.gz,1,0.26,0.688361,0.54,0.38,249.776596,18.8,230
geo50-20-d4-75-74_ext.xml.minion.gz,1,0.24,0.691051,0.42,0.34,250.893204,16.48,234
geo50-20-d4-75-75_ext.xml.minion.gz,1,0.24,0.689399,0.46,0.34,251.609865,17.84,235
geo50-20-d4-75-76_ext.xml.minion.gz,1,0.2,0.693771,0.36,0.28,248.890411,14.6,233
geo50-20-d4-75-77_ext.xml.minion.gz,1,0.28,0.68949,0.4,0.38,249.191441,17.76,232
geo50-20-d4-75-78_ext.xml.minion.gz,1,0.24,0.692369,0.44,0.32,250.072165,15.52,232
geo50-20-d4-75-79_ext.xml.minion.gz,1,0.26,0.692661,0.5,0.3,251.381201,15.32,235
geo50-20-d4-75-7_ext.xml.minion.gz,1,0.28,0.688319,0.52,0.39,249.723992,18.84,235
geo50-20-d4-75-80_ext.xml.minion.gz,1,0.26,0.692485,0.5,0.32,251.243523,15.44,231
geo50-20-d4-75-81_ext.xml.minion.gz,1,0.2,0.691638,0.48,0.31,249.421446,16.04,231
geo50-20-d4-75-82_ext.xml.minion.gz,1,0.22,0.691803,0.5,0.31,248.170854,15.92,232
geo50-20-d4-75-83_ext.xml.minion.gz,1,0.26,0.690148,0.46,0.34,248.874419,17.2,231
geo50-20-d4-75-84_ext.xml.minion.gz,1,0.24,0.693643,0.38,0.3,251.26703,14.68,233
geo50-20-d4-75-85_ext.xml.minion.gz,1,0.28,0.690743,0.46,0.32,250.602871,16.72,232
geo50-20-d4-75-86_ext.xml.minion.gz,1,0.26,0.688527,0.6,0.34,250.733906,18.64,234
geo50-20-d4-75-87_ext.xml.minion.gz,1,0.28,0.689628,0.52,0.34,249.827664,17.64,233
geo50-20-d4-75-88_ext.xml.minion.gz,1,0.22,0.694496,0.38,0.28,250.680791,14.16,234
geo50-20-d4-75-89_ext.xml.minion.gz,1,0.3,0.689582,0.48,0.36,252.038462,17.68,234
geo50-20-d4-75-8_ext.xml.minion.gz,1,0.26,0.688075,0.46,0.39,249.872117,19.08,233
geo50-20-d4-75-90_ext.xml.minion.gz,1,0.26,0.688197,0.6,0.4,249.078059,18.96,232
geo50-20-d4-75-91_ext.xml.minion.gz,1,0.2,0.693143,0.4,0.3,248.232,15,231
geo50-20-d4-75-92_ext.xml.minion.gz,1,0.28,0.691104,0.38,0.32,250.377129,16.44,235
geo50-20-d4-75-93_ext.xml.minion.gz,1,0.22,0.692369,0.42,0.3,248.543814,15.52,232
geo50-20-d4-75-94_ext.xml.minion.gz,1,0.3,0.687337,0.46,0.41,249.320565,19.84,232
geo50-20-d4-75-95_ext.xml.minion.gz,1,0.24,0.692602,0.4,0.29,251.322917,15.36,235
geo50-20-d4-75-96_ext.xml.minion.gz,1,0.28,0.690196,0.5,0.34,250.298368,17.16,233
geo50-20-d4-75-97_ext.xml.minion.gz,1,0.26,0.692661,0.44,0.32,249.665796,15.32,234
geo50-20-d4-75-98_ext.xml.minion.gz,1,0.22,0.693021,0.52,0.29,251.997347,15.08,235
geo50-20-d4-75-99_ext.xml.minion.gz,1,0.26,0.691914,0.5,0.3,250.419192,15.84,234
geo50-20-d4-75-9_ext.xml.minion.gz,1,0.24,0.689175,0.52,0.38,249.716186,18.04,234
geom-30a-3-ext.xml.minion.converted.minion.gz,1,0.166667,0.725824,0.2,0.166667,324,5.4,324
geom-30a-4-ext.xml.minion.converted.minion.gz,1,0.166667,0.725824,0.2,0.166667,263,5.4,263
geom-30a-5-ext.xml.minion.converted.minion.gz,1,0.166667,0.725824,0.2,0.166667,184,5.4,184
geom-30a-6-ext.xml.minion.converted.minion.gz,1,0.166667,0.725824,0.2,0.166667,169,5.4,169
geom-40-2-ext.xml.minion.converted.minion.gz,1,0.125,0.737481,0.125,0.1,513,3.9,513
geom-40-3-ext.xml.minion.converted.minion.gz,1,0.125,0.737481,0.125,0.1,324,3.9,324
geom-40-4-ext.xml.minion.converted.minion.gz,1,0.125,0.737481,0.125,0.1,263,3.9,263
geom-40-5-ext.xml.minion.converted.minion.gz,1,0.125,0.737481,0.125,0.1,184,3.9,184
geom-40-6-ext.xml.minion.converted.minion.gz,1,0.125,0.737481,0.125,0.1,169,3.9,169
hanoi-3_ext.xml.minion.converted.minion.gz,1,0.166667,0.805785,0.166667,0.333333,884.8,1.666667,880
hanoi-4_ext.xml.minion.converted.minion.gz,1,0.071429,0.77572,0.071429,0.142857,962,1.857143,961
hanoi-5_ext.xml.minion.converted.minion.gz,1,0.033333,0.762281,0.033333,0.066667,984.137931,1.933333,984
hanoi-6_ext.xml.minion.converted.minion.gz,1,0.016129,0.755998,0.016129,0.032258,995.032787,1.967742,995
hanoi-7_ext.xml.minion.converted.minion.gz,1,0.007937,0.752964,0.007937,0.015873,997.016,1.984127,997
hole-06_ext.xml.minion.converted.minion.gz,1,0.261905,0.750892,0.261905,0.261905,247.052632,7,260
hole-07_ext.xml.minion.converted.minion.gz,1,0.232143,0.744759,0.232143,0.232143,249.960784,8,260
hole-08_ext.xml.minion.converted.minion.gz,1,0.208333,0.739176,0.208333,0.208333,252.212121,9,260
hole-09_ext.xml.minion.converted.minion.gz,1,0.188889,0.734183,0.188889,0.188889,253.759036,10,260
hole-10_ext.xml.minion.converted.minion.gz,1,0.172727,0.729742,0.172727,0.172727,254.921569,11,260
jnh01_ext.xml.minion.converted.minion.gz,1,0.79,0.871708,0.94,0.88,58.096471,43.92,13
jnh02_ext.xml.minion.converted.minion.gz,1,0.71,0.867225,0.88,0.86,65.375736,41.9,13
jnh03_ext.xml.minion.converted.minion.gz,1,0.74,0.868378,0.89,0.87,68.599057,41.64,14
jnh04_ext.xml.minion.converted.minion.gz,1,0.72,0.865625,0.88,0.86,64.205882,41.6,14
jnh05_ext.xml.minion.converted.minion.gz,1,0.73,0.868629,0.92,0.86,68.777515,41.54,13
jnh06_ext.xml.minion.converted.minion.gz,1,0.73,0.866284,0.87,0.865,65.863529,41.55,14
jnh07_ext.xml.minion.converted.minion.gz,1,0.72,0.866394,0.88,0.86,65.338443,41.56,13
jnh08_ext.xml.minion.converted.minion.gz,1,0.75,0.867655,0.93,0.865,69.546525,41.45,14
jnh09_ext.xml.minion.converted.minion.gz,1,0.73,0.865448,0.88,0.85,63.636042,41.54,14
jnh10_ext.xml.minion.converted.minion.gz,1,0.74,0.868288,0.87,0.87,68.625738,41.58,14
jnh11_ext.xml.minion.converted.minion.gz,1,0.72,0.865784,0.89,0.86,66.342756,41.3,14
jnh12_ext.xml.minion.converted.minion.gz,1,0.72,0.867253,0.91,0.86,66.208726,41.67,13
jnh13_ext.xml.minion.converted.minion.gz,1,0.74,0.867013,0.93,0.86,69.272085,41.3,14
jnh14_ext.xml.minion.converted.minion.gz,1,0.71,0.866161,0.88,0.85,64.617197,41.61,13
jnh15_ext.xml.minion.converted.minion.gz,1,0.74,0.867306,0.89,0.855,69.766234,41.2,14
jnh16_ext.xml.minion.converted.minion.gz,1,0.73,0.866279,0.88,0.865,63.413428,41.7,14
jnh17_ext.xml.minion.converted.minion.gz,1,0.71,0.866245,0.89,0.85,67.547816,41.27,14
jnh18_ext.xml.minion.converted.minion.gz,1,0.74,0.867871,0.92,0.86,67.540636,41.67,14
jnh19_ext.xml.minion.converted.minion.gz,1,0.7,0.865383,0.89,0.855,64.424706,41.48,14
jnh201_ext.xml.minion.converted.minion.gz,1,0.78,0.872395,0.92,0.87,57.04125,41.54,12
jnh202_ext.xml.minion.converted.minion.gz,1,0.7,0.867685,0.85,0.845,64.406758,39.6,13
jnh203_ext.xml.minion.converted.minion.gz,1,0.72,0.868572,0.89,0.845,69.87594,39.02,14
jnh204_ext.xml.minion.converted.minion.gz,1,0.69,0.866004,0.92,0.84,64.62625,39.14,14
jnh205_ext.xml.minion.converted.minion.gz,1,0.71,0.867611,0.87,0.84,67.337516,39.05,14
jnh206_ext.xml.minion.converted.minion.gz,1,0.71,0.867552,0.88,0.86,68.503129,39.03,14
jnh207_ext.xml.minion.converted.minion.gz,1,0.69,0.866343,0.89,0.845,63.22875,39.36,13
jnh208_ext.xml.minion.converted.minion.gz,1,0.72,0.868395,0.86,0.84,69.331242,39.02,14
jnh209_ext.xml.minion.converted.minion.gz,1,0.69,0.866022,0.87,0.845,65.50625,39.02,14
jnh20_ext.xml.minion.converted.minion.gz,1,0.73,0.868054,0.91,0.86,68.660757,41.46,14
jnh210_ext.xml.minion.converted.minion.gz,1,0.71,0.866395,0.88,0.84,65.003755,39.13,13
jnh211_ext.xml.minion.converted.minion.gz,1,0.71,0.868227,0.92,0.86,71.234336,38.84,14
jnh212_ext.xml.minion.converted.minion.gz,1,0.7,0.866464,0.91,0.845,63.21125,39.32,13
jnh213_ext.xml.minion.converted.minion.gz,1,0.7,0.867298,0.84,0.84,67.735257,38.94,14
jnh214_ext.xml.minion.converted.minion.gz,1,0.7,0.867218,0.85,0.85,68.272841,38.94,14
jnh215_ext.xml.minion.converted.minion.gz,1,0.7,0.865605,0.85,0.84,65.41,38.98,14
jnh216_ext.xml.minion.converted.minion.gz,1,0.72,0.868104,0.9,0.845,70.398996,38.82,14
jnh217_ext.xml.minion.converted.minion.gz,1,0.7,0.866444,0.88,0.85,62.35625,39.39,14
jnh218_ext.xml.minion.converted.minion.gz,1,0.69,0.86698,0.87,0.84,67.048934,38.99,14
jnh219_ext.xml.minion.converted.minion.gz,1,0.71,0.867587,0.92,0.845,69.629537,38.87,14
jnh220_ext.xml.minion.converted.minion.gz,1,0.69,0.865732,0.91,0.845,62.68125,39.23,14
jnh301_ext.xml.minion.converted.minion.gz,1,0.81,0.871328,0.94,0.89,57.613333,46.54,13
jnh302_ext.xml.minion.converted.minion.gz,1,0.75,0.86752,0.9,0.87,65.864143,44.37,13
jnh303_ext.xml.minion.converted.minion.gz,1,0.75,0.866822,0.9,0.89,68.770857,43.78,14
jnh304_ext.xml.minion.converted.minion.gz,1,0.74,0.865824,0.91,0.88,64.424444,44.17,14
jnh305_ext.xml.minion.converted.minion.gz,1,0.76,0.868599,0.9,0.89,69.743304,43.98,14
jnh306_ext.xml.minion.converted.minion.gz,1,0.74,0.865933,0.93,0.875,63.225806,44.23,13
jnh307_ext.xml.minion.converted.minion.gz,1,0.75,0.866601,0.9,0.87,69.605351,43.59,14
jnh308_ext.xml.minion.converted.minion.gz,1,0.74,0.866167,0.88,0.88,65.146667,44.1,14
jnh309_ext.xml.minion.converted.minion.gz,1,0.75,0.866577,0.9,0.88,65.493318,44.11,13
jnh310_ext.xml.minion.converted.minion.gz,1,0.74,0.866665,0.92,0.88,69.490545,43.67,14
langford-2-10.xml.minion.conv.minion,1,0.95,0.717507,0.95,0.95,90.347619,21,50
langford-2-11.xml.minion.conv.minion,1,0.954545,0.693308,0.954545,0.954545,86.300395,23,48
langford-2-12.xml.minion.conv.minion,1,0.958333,0.670291,0.958333,0.958333,84.406667,25,50
langford-2-13.xml.minion.conv.minion,1,0.961538,0.648447,0.961538,0.961538,88.649573,27,57
langford-2-14.xml.minion.conv.minion,1,0.964286,0.627744,0.964286,0.964286,71.76601,29,39
langford-2-15.xml.minion.conv.minion,1,0.966667,0.608135,0.966667,0.966667,63.025806,31,35
langford-2-16.xml.minion.conv.minion,1,0.96875,0.589565,0.96875,0.96875,61.625,33,35
langford-2-17.xml.minion.conv.minion,1,0.970588,0.571975,0.970588,0.970588,51.956303,35,25
langford-2-18.xml.minion.conv.minion,1,0.972222,0.555308,0.972222,0.972222,56.241742,37,31
langford-2-19.xml.minion.conv.minion,1,0.973684,0.539505,0.973684,0.973684,54.206478,39,31
langford-2-20.xml.minion.conv.minion,1,0.975,0.52451,0.975,0.975,48.596341,41,27
langford-2-21.xml.minion.conv.minion,1,0.97619,0.510273,0.97619,0.97619,43.037652,43,20
