@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-langford-4-20.xml.mzn_AND_NODATA,1,0.024845,40.25
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,0.679502,1.471667
normalized-langford-4-21.xml.mzn_AND_NODATA,1,0.023669,42.25
normalized-knights-20-9.xml.mzn_AND_NODATA,1,0.8125,1.230769
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,0.02328,42.955238
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,2.75,0.363636
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,0.019695,50.773737
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-langford-4-16.xml.mzn_AND_NODATA,1,0.031008,32.25
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,2.25,0.444444
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-langford-3-21.xml.mzn_AND_NODATA,1,0.031579,31.666667
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-langford-4-25.xml.mzn_AND_NODATA,1,0.0199,50.25
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,0.01972,50.709091
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,0.055086,18.153333
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,0.055086,18.153333
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,0.055086,18.153333
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,0.055093,18.151111
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,0.023923,41.800952
normalized-langford-4-40.xml.mzn_AND_NODATA,1,0.012461,80.25
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-haystacks-35.xml.mzn_AND_NODATA,1,0.740918,1.349678
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,0.055086,18.153333
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,0.023006,43.467619
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,0.054479,18.355556
normalized-langford-3-13.xml.mzn_AND_NODATA,1,0.050847,19.666667
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-langford-4-30.xml.mzn_AND_NODATA,1,0.016598,60.25
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,1.051589,0.950942
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.679117,1.4725
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,0.026978,37.066667
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,0.055086,18.153333
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.974194,1.02649
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.732673,1.364865
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0.023728,42.144762
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,0.054479,18.355556
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,0.054479,18.355556
normalized-langford-2-50.xml.mzn_AND_NODATA,1,0.02,50
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,5.333333,0.1875
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,0.054479,18.355556
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,6.322581,0.158163
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,0.107527,9.3
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.023736,42.130476
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.019465,51.374747
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0.019705,50.748485
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,7.314286,0.136719
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,0.05446,18.362222
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,7.810811,0.128028
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,0.054479,18.355556
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,4.347826,0.23
normalized-magicSquare-20_glb.xml.mzn_AND_NODATA,1,9.302326,0.1075
normalized-langford-4-19.xml.mzn_AND_NODATA,1,0.026144,38.25
normalized-magicSquare-9_glb.xml.mzn_AND_NODATA,1,3.857143,0.259259
normalized-lei450-15d-13.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-magicSquare-11_glb.xml.mzn_AND_NODATA,1,4.84,0.206612
normalized-magicSquare-18_glb.xml.mzn_AND_NODATA,1,8.307692,0.12037
normalized-lemma-66-4.xml.mzn_AND_NODATA,1,0.689655,1.45
normalized-fischer-10-8-fair.xml.mzn_AND_NODATA,1,1.051774,0.950774
normalized-magicSquare-15_glb.xml.mzn_AND_NODATA,1,6.818182,0.146667
normalized-lei450-25d-23.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-lemma-67-4.xml.mzn_AND_NODATA,1,0.689267,1.450816
normalized-lei450-25c-20.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-magicSquare-8_glb.xml.mzn_AND_NODATA,1,3.368421,0.296875
normalized-magicSquare-7_glb.xml.mzn_AND_NODATA,1,2.882353,0.346939
normalized-miles1000-20.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-lemma-50-9-mod.xml.mzn_AND_NODATA,1,0.041118,24.32
normalized-lei450-25d-10.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-lei450-25c-10.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-magicSquare-13_glb.xml.mzn_AND_NODATA,1,5.827586,0.171598
normalized-lemma-30-9-mod.xml.mzn_AND_NODATA,1,0.069767,14.333333
normalized-lemma-100-9-mod.xml.mzn_AND_NODATA,1,0.020272,49.33
normalized-lei450-25c-22.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-miles1000-15.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-lei450-25c-23.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-lei450-25d-15.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-miles500-15.xml.mzn_AND_NODATA,1,0.109402,9.140625
normalized-miles250-6.xml.mzn_AND_NODATA,1,0.330749,3.023438
normalized-lei450-25d-25.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-magicSquare-19_glb.xml.mzn_AND_NODATA,1,8.804878,0.113573
normalized-miles1500-40.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles1500-50.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-lei450-25c-25.xml.mzn_AND_NODATA,1,0.025947,38.54
normalized-miles1500-55.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-lei450-05a-05.xml.mzn_AND_NODATA,1,0.078754,12.697778
normalized-miles1500-70.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles1500-71.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles1000-41.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles1500-72.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles500-19.xml.mzn_AND_NODATA,1,0.109402,9.140625
normalized-miles1000-25.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles1500-10.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles250-7.xml.mzn_AND_NODATA,1,0.330749,3.023438
normalized-miles1000-38.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles750-15.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-lei450-15d-15.xml.mzn_AND_NODATA,1,0.026866,37.222222
normalized-miles750-28.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-miles1000-10.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles750-30.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-miles750-25.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-miles1500-20.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-mps-p0548.xml.mzn_AND_NODATA,1,3.512821,0.284672
normalized-fischer-7-11-fair.xml.mzn_AND_NODATA,1,1.052493,0.950125
normalized-mps-cracpb1.xml.mzn_AND_NODATA,1,2.660465,0.375874
normalized-miles1500-60.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles1000-35.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles750-10.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-langford-4-50.xml.mzn_AND_NODATA,1,0.009975,100.25
normalized-miles750-20.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-miles1000-40.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-miles1000-30.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-mps-red-est.xml.mzn_AND_NODATA,1,20.857143,0.047945
normalized-mps-red-afiro.xml.mzn_AND_NODATA,1,27.428571,0.036458
normalized-mps-lp4l.xml.mzn_AND_NODATA,1,6.426036,0.155617
normalized-miles750-29.xml.mzn_AND_NODATA,1,0.060577,16.507813
normalized-mps-l152lav.xml.mzn_AND_NODATA,1,10.305699,0.097034
normalized-mps-neos16.xml.mzn_AND_NODATA,1,0.514983,1.94181
normalized-miles500-10.xml.mzn_AND_NODATA,1,0.109402,9.140625
normalized-lei450-25d-24.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-geo50-20-d4-75-71_ext.xml.mzn_AND_NODATA,1,0.025549,39.14
normalized-mps-red-egout.xml.mzn_AND_NODATA,1,12.092199,0.082698
normalized-mknap-1-6.xml.mzn_AND_NODATA,1,8.333333,0.12
normalized-mps-red-glass4.xml.mzn_AND_NODATA,1,1.784897,0.560256
normalized-mps-red-markshare1.xml.mzn_AND_NODATA,1,19.166667,0.052174
normalized-lei450-25d-22.xml.mzn_AND_NODATA,1,0.025825,38.722222
normalized-miles1500-30.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-miles500-18.xml.mzn_AND_NODATA,1,0.109402,9.140625
normalized-mps-red-adlittle.xml.mzn_AND_NODATA,1,40.985915,0.024399
normalized-mps-red-markshare2.xml.mzn_AND_NODATA,1,19.285714,0.051852
normalized-mps-red-gr4x6.xml.mzn_AND_NODATA,1,16.909091,0.05914
normalized-mps-mod010.xml.mzn_AND_NODATA,1,9.123711,0.109605
normalized-mps-red-bell4.xml.mzn_AND_NODATA,1,16.773109,0.059619
normalized-mps-red-kb2.xml.mzn_AND_NODATA,1,16.117647,0.062044
normalized-mps-red-flugpl.xml.mzn_AND_NODATA,1,7.571429,0.132075
normalized-miles1500-65.xml.mzn_AND_NODATA,1,0.024625,40.609375
normalized-langford-3-40.xml.mzn_AND_NODATA,1,0.01662,60.166667
normalized-mps-red-mod013.xml.mzn_AND_NODATA,1,19.578947,0.051075
normalized-mps-red-fiber.xml.mzn_AND_NODATA,1,3.698276,0.270396
normalized-miles1000-39.xml.mzn_AND_NODATA,1,0.039801,25.125
normalized-mps-red-pk1.xml.mzn_AND_NODATA,1,16.416667,0.060914
normalized-mps-red-markshare1-1.xml.mzn_AND_NODATA,1,16.470588,0.060714
normalized-mps-p2756.xml.mzn_AND_NODATA,1,3.734417,0.267779
normalized-mps-red-markshare2-1.xml.mzn_AND_NODATA,1,16.5,0.060606
normalized-mps-red-misc05.xml.mzn_AND_NODATA,1,6.466667,0.154639
normalized-mps-red-bal8x12.xml.mzn_AND_NODATA,1,21.882353,0.045699
normalized-haystacks-36.xml.mzn_AND_NODATA,1,0.741754,1.348156
normalized-mug100-1-3.xml.mzn_AND_NODATA,1,0.60241,1.66
normalized-mug88-1-3.xml.mzn_AND_NODATA,1,0.60274,1.659091
normalized-mps-red-blend.xml.mzn_AND_NODATA,1,21.652174,0.046185
normalized-mps-red-bell3a.xml.mzn_AND_NODATA,1,16.07971,0.06219
normalized-mps-red-net12.xml.mzn_AND_NODATA,1,1.784897,0.560256
normalized-mps-red-qnet1.xml.mzn_AND_NODATA,1,5.639413,0.177323
normalized-mps-red-ran10x12.xml.mzn_AND_NODATA,1,22.682927,0.044086
normalized-mps-red-boeing2.xml.mzn_AND_NODATA,1,16.939698,0.059033
normalized-mps-aflow30a.xml.mzn_AND_NODATA,1,7.510438,0.133148
normalized-mps-vpm1.xml.mzn_AND_NODATA,1,9.149502,0.109296
normalized-mps-red-recipe.xml.mzn_AND_NODATA,1,20.281768,0.049305
normalized-mps-red-agg.xml.mzn_AND_NODATA,1,11.670644,0.085685
normalized-mps-red-sample2.xml.mzn_AND_NODATA,1,19.343284,0.051698
normalized-mps-red-scagr7.xml.mzn_AND_NODATA,1,19.71831,0.050714
normalized-mps-protfold.xml.mzn_AND_NODATA,1,0.853886,1.171117
normalized-mps-red-stocfor1.xml.mzn_AND_NODATA,1,18.5,0.054054
normalized-mulsol-i-1-15.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mps-red-qnet1-o.xml.mzn_AND_NODATA,1,5.873362,0.17026
normalized-geo50-20-d4-75-1_ext.xml.mzn_AND_NODATA,1,0.021857,45.752381
normalized-mulsol-i-1-25.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-2-15.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mps-vpm2.xml.mzn_AND_NODATA,1,9.149502,0.109296
normalized-mitre.xml.mzn_AND_NODATA,1,5.24401,0.190694
normalized-mps-red-share2b.xml.mzn_AND_NODATA,1,21.743119,0.045992
normalized-mulsol-i-1-40.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-1-45.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-1-46.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-1-10.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-2-20.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mps-red-aflow30a.xml.mzn_AND_NODATA,1,7.510438,0.133148
normalized-mulsol-i-2-25.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mps-red-blend2.xml.mzn_AND_NODATA,1,10.013605,0.099864
normalized-mps-mitre.xml.mzn_AND_NODATA,1,5.24401,0.190694
normalized-mulsol-i-2-28.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mps-red-berlin-5-8_0.xml.mzn_AND_NODATA,1,5.197144,0.192413
normalized-mulsol-i-2-30.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mug88-25-3.xml.mzn_AND_NODATA,1,0.60274,1.659091
normalized-mulsol-i-1-35.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mps-red-mkc.xml.mzn_AND_NODATA,1,1.67486,0.597065
normalized-mps-red-ran14x18.xml.mzn_AND_NODATA,1,24.721519,0.040451
normalized-mulsol-i-2-29.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mulsol-i-4-10.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mps-red-modglob.xml.mzn_AND_NODATA,1,25.435233,0.039316
normalized-geo50-20-d4-75-68_ext.xml.mzn_AND_NODATA,1,0.02444,40.917143
normalized-mulsol-i-4-20.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mulsol-i-1-47.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-myciel-5g-5-ext.xml.mzn_AND_NODATA,1,0.199293,5.01773
normalized-mulsol-i-3-10.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-mulsol-i-4-28.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mulsol-i-4-29.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mulsol-i-3-28.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-mulsol-i-5-10.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-mulsol-i-3-15.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-myciel7-5.xml.mzn_AND_NODATA,1,0.080932,12.356021
normalized-mulsol-i-1-48.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mps-red-ran8x32.xml.mzn_AND_NODATA,1,23.619048,0.042339
normalized-mulsol-i-4-25.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mulsol-i-1-20.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mulsol-i-3-20.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-myciel7-7.xml.mzn_AND_NODATA,1,0.080932,12.356021
normalized-mulsol-i-3-29.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-mulsol-i-5-30.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-mulsol-i-5-20.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-mug100-25-3.xml.mzn_AND_NODATA,1,0.60241,1.66
normalized-mps-red-agg3.xml.mzn_AND_NODATA,1,18.527607,0.053974
normalized-mulsol-i-5-25.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-mulsol-i-5-15.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-ortholatin-10.xml.mzn_AND_NODATA,1,2.12766,0.47
normalized-myciel7-6.xml.mzn_AND_NODATA,1,0.080932,12.356021
normalized-mulsol-i-3-30.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-mps-red-ran4x64.xml.mzn_AND_NODATA,1,20.244898,0.049395
normalized-mulsol-i-2-10.xml.mzn_AND_NODATA,1,0.048391,20.664894
normalized-mps-red-ran10x26.xml.mzn_AND_NODATA,1,24.277108,0.041191
normalized-ortholatin-15.xml.mzn_AND_NODATA,1,2.36014,0.423704
normalized-mulsol-i-1-30.xml.mzn_AND_NODATA,1,0.050191,19.923858
normalized-mps-red-liu.xml.mzn_AND_NODATA,1,1.422865,0.702807
normalized-ooo-rf6.xml.mzn_AND_NODATA,1,0.369596,2.705654
normalized-mps-red-ran12x21.xml.mzn_AND_NODATA,1,24.566038,0.040707
normalized-mulsol-i-4-15.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-mps-red-share1b.xml.mzn_AND_NODATA,1,32.76699,0.030519
normalized-ooo-burch-dill-2-accl.xml.mzn_AND_NODATA,1,0.387678,2.579461
normalized-mps-red-agg2.xml.mzn_AND_NODATA,1,18.527607,0.053974
normalized-mulsol-i-3-25.xml.mzn_AND_NODATA,1,0.046987,21.282609
normalized-ortholatin-20.xml.mzn_AND_NODATA,1,2.494802,0.400833
normalized-ooo-burch-dill-2-accl-ucl.xml.mzn_AND_NODATA,1,0.383669,2.606413
normalized-mulsol-i-5-28.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-myciel5-5.xml.mzn_AND_NODATA,1,0.199153,5.021277
normalized-mps-red-vtp-base.xml.mzn_AND_NODATA,1,18.85,0.05305
normalized-os-taillard-10-100-2.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-100-4.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-myciel6-6.xml.mzn_AND_NODATA,1,0.125828,7.947368
normalized-os-taillard-10-100-8.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-ooo-rf6-ucl.xml.mzn_AND_NODATA,1,0.365849,2.73337
normalized-os-taillard-10-100-9.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-100-3.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-mulsol-i-5-29.xml.mzn_AND_NODATA,1,0.046816,21.360215
normalized-os-taillard-10-105-0.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-105-1.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-mulsol-i-4-30.xml.mzn_AND_NODATA,1,0.046883,21.32973
normalized-ortholatin-8.xml.mzn_AND_NODATA,1,1.979381,0.505208
normalized-ortholatin-6.xml.mzn_AND_NODATA,1,1.770492,0.564815
normalized-os-taillard-10-105-3.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-ooo-burch-dill-4-accl.xml.mzn_AND_NODATA,1,0.382242,2.616146
normalized-ooo-rf7.xml.mzn_AND_NODATA,1,0.359334,2.782923
normalized-os-taillard-10-105-6.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-mps-manna81.xml.mzn_AND_NODATA,1,1.170692,0.854196
normalized-haystacks-37.xml.mzn_AND_NODATA,1,0.741542,1.348541
normalized-ooo-burch-dill-4-accl-ucl.xml.mzn_AND_NODATA,1,0.378313,2.64331
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,2.059322,0.485597
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,5.897127,0.169574
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,22.466292,0.044511
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,1.884615,0.530612
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,24.721519,0.040451
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,0.362895,2.755617
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,0.369908,2.703375
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,0.022231,44.981905
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-myciel6-5.xml.mzn_AND_NODATA,1,0.125828,7.947368
normalized-geo50-20-d4-75-35_ext.xml.mzn_AND_NODATA,1,0.022551,44.344762
normalized-mps-red-lotfi.xml.mzn_AND_NODATA,1,37.258065,0.02684
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,0.367906,2.718087
normalized-os-taillard-10-95-9.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-15-105-0.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-100-3.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-10-95-3.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-15-100-5.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-100-4.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-105-2.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-mps-red-bienst1.xml.mzn_AND_NODATA,1,18.860656,0.05302
normalized-os-taillard-10-95-6.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-15-105-5.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-10-100-6.xml.mzn_AND_NODATA,1,0.703704,1.421053
normalized-os-taillard-15-100-9.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-ooo-rf8.xml.mzn_AND_NODATA,1,0.350809,2.850556
normalized-ooo-tag8-ucl.xml.mzn_AND_NODATA,1,0.361683,2.764851
normalized-os-taillard-15-100-7.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-ooo-rf8-ucl.xml.mzn_AND_NODATA,1,0.350773,2.850849
normalized-os-taillard-15-100-2.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-105-1.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-105-7.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-100-6.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-95-5.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-geo50-20-d4-75-56_ext.xml.mzn_AND_NODATA,1,0.022902,43.664762
normalized-os-taillard-15-100-8.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-4-100-1.xml.mzn_AND_NODATA,1,0.777778,1.285714
normalized-os-taillard-15-95-3.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-4-105-8.xml.mzn_AND_NODATA,1,0.777778,1.285714
normalized-os-taillard-15-95-9.xml.mzn_AND_NODATA,1,0.690476,1.448276
normalized-os-taillard-4-95-1.xml.mzn_AND_NODATA,1,0.777778,1.285714
normalized-fischer-8-10-fair.xml.mzn_AND_NODATA,1,1.052224,0.950368
normalized-os-taillard-5-100-0.xml.mzn_AND_NODATA,1,0.75,1.333333
