@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.1699,0.5661,0.0897,0.1202,1917,0.2808,0.2776,0.7246,0.2014,0.2311,0.0794,3902.4,0.0451,3904,3854,0.5692
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.1317,0.1022,0.0676,0.1112,2664,0.291,0.28,1.4091,0.0027,0.2042,0.0533,3874.8,0.0196,4146,3584,1.33
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,0.0001,0.0936,0.0001,0.0001,11900,0.0393,0,1.007,0.0328,0.0118,0.0001,4214.5,0.0001,4269,4128,0.6404
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.0733,0.9919,0.0354,0.0575,12400000,1.9072,0.6947,0.6491,0.9619,0.0571,0.0142,0,0.0104,0,0,0.1007
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.0301,0.8425,0.0158,0.0225,1210000,0.5067,0.4918,1.3813,0.2749,0.176,0.0156,0,0.0064,0,0,0.5447
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.911,0.0044,0.0044,31500,0,0.2382,0.8941,0.9109,0.0321,0.0044,331.24,0.0044,289,238,0.0001
SAT_Competition2007/crafted/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.4198,0.9234,0.0834,0.0398,14889,0.6595,0.522,1.3824,0.8135,0.0369,0.0345,3892.5,0.0262,4260,3542,0.1143
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.1766,0.582,0.0937,0.1265,1955,0.2762,0.2746,0.7095,0.2541,0.2304,0.0827,3886.8,0.0498,3864,3801,0.5215
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.1335,0.7286,0.0658,0.1328,148000,1.065,0.8326,1.3213,0.5636,0.2086,0.0496,649.59,0.0134,639,558,0.4995
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0.0698,0.1707,0.0598,0.0697,19785,0.5399,0.9169,1.2783,0.001,0.1605,0.0665,962.83,0.0548,1000,851,1.374
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.4842,0.7497,0.4079,0.4715,73374,1.1339,0.4649,2.69,0.3635,0.0182,0.4376,242.17,0.3746,213,151,0.4803
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.0317,0.8105,0.0148,0.0251,1250000,0.5586,0.5364,1.3521,0.2029,0.1628,0.013,41.8,0.0017,42,39,0.6002
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.0031,0.2109,0.0018,0.0022,2130,0.0987,0.0127,0.829,0.0697,0.0469,0.0015,4288.4,0.0008,4276,4266,0.6966
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.5,0.7998,0.4508,0.4999,7521,4.2361,1.5207,2.9219,0.6647,0.2217,0.4996,1469.6,0.4947,1360,1004,0.2349
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.1309,0.0984,0.0668,0.107,1840,0.3063,0.2847,1.4436,0.0028,0.2081,0.0532,4123.8,0.022,4127,3991,1.3266
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.072,0.3456,0.0486,0.0561,5726,0.2991,0.5956,1.1951,0.0982,0.241,0.0455,758,0.0293,668,607,0.8037
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.1825,0.5957,0.094,0.1272,2210,0.2842,0.2837,0.674,0.1984,0.2315,0.0788,3860,0.0456,3846,3797,0.5901
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.032,0.805,0.0151,0.0258,856000,0.5379,0.5205,1.3599,0.2198,0.1666,0.013,75,0.0018,75,75,0.5851
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.1694,0.5763,0.0901,0.1218,2556,0.2895,0.2857,0.6969,0.2159,0.2319,0.0763,3805.4,0.0445,3795,3772,0.5603
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1164089919-15.UNSAT.shuffled.cnf,1,0.0032,0.2662,0.0018,0.0023,1704,0.0938,0.0078,0.8246,0.0694,0.0469,0.0015,4370.6,0.001,4379,4332,0.6661
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.4978,0.9994,0.1654,0.4214,2510000,2.1803,1.1339,0.865,0.3636,0.0499,0.0236,0,0.0002,0,0,0.483
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1039370030-037.cnf,1,0.1726,0.5529,0.0896,0.119,1700,0.3018,0.2917,0.6258,0.1826,0.2344,0.0742,3976.9,0.0412,3989,3951,0.6175
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.005,0.2424,0.0027,0.0035,16000,0.098,0.0788,0.838,0.0746,0.05,0.0023,59.847,0.0015,58,50,0.6808
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.0619,0.1922,0.0521,0.0595,908000,1.7456,1.6251,0.6449,0.1482,0.2225,0.0547,1219,0.0386,1219,1219,0.4135
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,640,0,0.0909,0.9882,0,0.25,0.3831,2806.1,0.3831,2767,2634,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0049,0.2384,0.0026,0.0034,12000,0.0977,0.073,0.8214,0.0715,0.05,0.0023,89.971,0.0015,87,78,0.6847
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0.4295,0.9624,0.0865,0.0373,943000,1.2586,0.9885,0.8961,0.3693,0.0606,0,36,0,33,30,0.5291
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.1683,0.5986,0.0907,0.1269,1785,0.2974,0.2952,0.7746,0.2045,0.2278,0.0792,3932,0.0483,3879,3877,0.5945
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0.9241,0,0,213000,0.2476,0,0.1065,0.8835,0.0075,0,268.5,0,45,16,0.0374
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.0476,0.8826,0.0191,0.0351,1390000,0.7411,0.6533,1.4096,0.3041,0.1442,0.0094,13.25,0.0018,3,1,0.5156
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3191,0.0697,0.307,0.3177,148,0.1641,0.0573,0,0.0036,0.4662,0.3132,4220.1,0.3095,4162,4088,1.2847
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4996,0.8436,0.3311,0.4983,13020,1.0172,0.9544,2.0719,0.7197,0.1227,0.4841,3628.2,0.0078,4162,2573,0.2017
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0.814,0,0,43649,0.1993,0.1943,0.261,0.787,0.0169,0,1558.1,0,840,467,0.0242
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.1729,0.5676,0.0915,0.1229,67200,0.291,0.2945,0.712,0.2074,0.2335,0.0785,10.464,0.0466,10,8,0.5746
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.1775,0.572,0.0945,0.1273,25200,0.2903,0.2933,0.7218,0.2067,0.2336,0.0819,34.5,0.0483,32,28,0.5737
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0839,0.8312,0.0311,0.0471,788000,1.1688,0.9826,1.9733,0.4,0.1352,0.0157,843.67,0.0036,870,821,0.4763
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.1476,0.8234,0.0759,0.1206,1180000,1.9578,1.7623,1.7943,0.576,0.1249,0.0793,135,0.0207,65,49,0.4001
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4956,0.1236,0.4942,0.4947,56970,0.2157,0,1.3541,0.0972,0.0026,0.4941,1402.5,0.4936,1467,1280,0.4844
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.005,0.2367,0.0027,0.0034,12000,0.0975,0.0716,0.8339,0.0797,0.05,0.0023,88.843,0.0015,86,76,0.6795
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,0.0037,0.2311,0.0018,0.0024,2343,0.096,0.015,0.8489,0.077,0.0469,0.0014,4255.9,0.0009,4274,4178,0.6257
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,0.0032,0.236,0.0018,0.0024,2130,0.0961,0.0129,0.8487,0.0882,0.0469,0.0016,4298.8,0.001,4297,4275,0.6147
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0.3415,1,0.069,0.031,1330000,4.946,2.9842,0.6014,0.9776,0.0233,0.001,41.5,0,65,18,0.2738
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.0313,0.8116,0.0149,0.0247,1340000,0.6031,0.5744,1.3408,0.1908,0.1577,0.0149,40.667,0.0016,40,26,0.6057
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.0634,0.195,0.0543,0.0633,908000,1.7456,1.6251,0.6449,0.1452,0.2225,0.0568,0,0.0402,0,0,0.4506
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.2351,0.6032,0.13,0.1744,3582,0.3582,0.3659,0.986,0.2046,0.2675,0.1166,3626.7,0.068,3665,3572,0.599
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf,1,0.0037,0.2529,0.0018,0.0022,2130,0.0878,0.0103,0.8338,0.0966,0.0469,0.0015,4291.8,0.001,4272,4251,0.5776
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.1637,0.5668,0.0856,0.1148,1530,0.2801,0.2717,0.6824,0.1955,0.2315,0.0719,3958.1,0.0415,3917,3910,0.5873
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1875179522-13.cnf,1,0.1786,0.5738,0.0939,0.1264,79800,0.2935,0.2971,0.7199,0.2092,0.2334,0.0806,9.1748,0.0478,8,6,0.5729
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.1746,0.5708,0.0891,0.1193,2769,0.2983,0.2961,0.7187,0.2187,0.2296,0.0768,3762.4,0.0445,3744,3727,0.5522
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.1325,0.4639,0.0676,0.0807,209000,3.5766,3.0638,1.4412,0.2132,0.1488,0.0744,919,0.0261,919,919,0.4656
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf,1,0.2088,0.5578,0.1142,0.156,2931,0.3101,0.318,0.9349,0.1989,0.2662,0.0992,3814,0.062,3818,3775,0.5769
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.1757,0.5669,0.0924,0.1243,67200,0.2917,0.2951,0.7041,0.2068,0.2338,0.079,10.515,0.0464,9,7,0.5752
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,0.4507,0.9503,0.1508,0.2962,800000,1.922,1.6992,1.5662,0.432,0.0247,0.0652,0,0.0112,0,0,0.4721
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0,0.4988,0.4988,75600,0,0,0,0,0.0006,0.4988,0,0.4988,0,0,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0.4997,0,0.4997,0.4997,15120,0,0,0,0,0.0024,0.4997,0,0.4997,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.1234,0.0339,0.1022,0.1076,2416,0.2813,0.1136,1.6469,0.0074,0.1403,0.1009,2300.1,0.0899,2773,1606,1.4754
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.0731,0.992,0.0352,0.0575,11800000,1.9243,0.7016,0.6433,0.9619,0.0563,0.0141,0,0.0103,0,0,0.0997
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0.0001,0.1146,0.0001,0.0001,6230,0.0368,0,1.0027,0.0238,0.0112,0.0001,4454.2,0.0001,4418,4376,0.7388
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.1537,0.9959,0.0292,0.0095,87747,0.5951,0.4874,1.1561,0.9183,0.0367,0.0003,1807.2,0.0001,1846,1356,0.1961
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.0001,0.0948,0.0001,0.0001,11900,0.0374,0,1.0088,0.0253,0.0118,0.0001,4216.8,0.0001,4282,4102,0.7061
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.2273,1,0.0465,0.0024,8780000,6.9967,4.3834,0.5301,0.9978,0.0121,0,0,0,0,0,0.2046
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0,0.9145,0,0,151000,0.161,0.1247,0.1092,0.8908,0.0081,0,918,0,361,102,0.0194
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.2167,0.5911,0.1222,0.1676,4234,0.3137,0.3186,0.9349,0.2129,0.2668,0.1121,1029.2,0.0665,821,715,0.583
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0.0002,0.1002,0.0001,0.0001,17000,0.0394,0,0.9956,0.0242,0.0118,0.0001,3896,0.0001,3945,3759,0.737
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.1626,0.576,0.0869,0.1214,1491,0.2657,0.2577,0.6422,0.2263,0.2327,0.078,3983,0.0424,3996,3957,0.5529
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.0051,0.2461,0.0028,0.0035,20000,0.1017,0.0839,0.8324,0.0775,0.05,0.0022,43.43,0.0015,41,37,0.6634
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.1662,0.5817,0.0882,0.1223,2556,0.2907,0.2864,0.695,0.2155,0.2301,0.0727,3792.1,0.0456,3797,3764,0.5601
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0,0.8224,0,0,61409,0.2062,0.2087,0.2427,0.7964,0.015,0,570.35,0,404,367,0.0219
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S404185236-001.cnf,1,0.1747,0.5646,0.0915,0.1231,1530,0.3178,0.3125,0.6999,0.195,0.2323,0.0822,3960.4,0.0458,3964,3949,0.5858
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0.0001,0.1076,0.0001,0.0001,5340,0.0418,0,0.9995,0.0334,0.0112,0.0001,4493.8,0,4517,4439,0.6733
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0,0.8873,0,0,82294,0.1419,0.1096,0.1689,0.8591,0.0106,0,1412,0,714,430,0.0268
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0.0001,0.0784,0.0001,0.0001,6230,0.0383,0,1.0154,0.0302,0.0112,0.0001,4463,0,4436,4420,0.6286
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,0.3566,0.9981,0.1093,0.1398,1600000,5.1526,3.5679,1.0556,0.8898,0.0538,0.0288,0,0.0025,0,0,0.3685
SAT_RACE2008/een-tip-sat-vis-eisen.cnf,1,0.1092,0.5862,0.0386,0.062,54970,0.6773,0.6215,1.7167,0.0895,0.137,0.0267,1668,0.0023,1668,1668,0.7506
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.1662,0.5894,0.0868,0.1113,1870,0.272,0.268,0.6928,0.2021,0.2318,0.0745,3934.1,0.0427,3925,3839,0.5833
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,0,0.9017,0,0,45238,0.2101,0,0.11,0.8761,0.0144,0,2387.8,0,3648,951,0.0203
SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf,1,0.203,0.5558,0.0564,0.0727,48483,0.6535,0.8051,1.4888,0.1516,0.2074,0.0343,1752.4,0.008,1991,1416,0.6732
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,1,0.449,0.9478,0.1512,0.2887,875000,1.9658,1.6941,1.6546,0.4194,0.0254,0.0688,0,0.0135,0,0,0.4762
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,0.2557,0.8446,0.0671,0.0684,153000,1.6001,1.313,1.5922,0.3317,0.0736,0.0296,1072.7,0.0057,1116,1019,0.5387
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.0038,0.2344,0.0019,0.0024,2556,0.1013,0.0181,0.8369,0.0851,0.0469,0.0015,4220,0.001,4218,4182,0.6409
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0,0.5024,0,0,60099,0.0004,0.0002,0.5992,0.5024,0.026,0,1663.5,0,1649,1464,0.0008
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,0,0.8192,0,0,61409,0.1879,0.1704,0.2427,0.7983,0.0149,0,824.62,0,509,354,0.0205
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.1615,0.5555,0.0848,0.1201,1615,0.291,0.2833,0.7312,0.1991,0.2293,0.0699,3955.1,0.0413,3947,3940,0.5954
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0.0001,0.0922,0.0001,0.0001,8010,0.0371,0,1.0029,0.0234,0.0112,0.0001,4392,0,4334,4319,0.7787
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b9.cnf,1,0.2273,1,0.0465,0.0024,8780000,6.9967,4.3834,0.5301,0.9978,0.0121,0,0,0,0,0,0.2046
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-016-015.sat05-1230.reshuffled-07.cnf,1,0.0445,0.8876,0.0436,0.0443,3496,0,0.2221,1.0134,0.8863,0.0688,0.0437,4413,0.0431,4707,3997,0.0011
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0,0.7173,0,0,19482,0.2389,0.0021,0,0.6524,0.0098,0,4648,0,4656,4614,0.1089
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-dp11u10.cnf,1,0.0906,0.6241,0.0429,0.0695,25271,0.5915,0.5417,1.5074,0.2337,0.2051,0.0388,2702.3,0.0058,2804,2734,0.5396
SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf,1,0.1485,0.764,0.0744,0.1178,514000,1.447,1.354,1.8,0.4814,0.1317,0.0688,306.74,0.0195,326,273,0.4279
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0391,0.5623,0,0.25,0.042,4321.5,0.042,4248,4202,0
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,0.4933,0.9987,0.1322,0.2679,5950000,2.1801,1.0806,0.8004,0.5,0.0402,0.0178,0,0.0006,0,0,0.4657
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0.0013,0.9568,0.0011,0,2120000,0.936,0.3946,0.8591,0.8855,0.0718,0,6.6667,0,5,5,0.1715
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1,0.0373,0.7234,0.0372,0.0372,1183,0,0,0,0.7233,0.1429,0.0372,4905.3,0.0372,4905,4904,0.0001
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0.139,0,0.1037,0.1377,18591,2.8267,2.1611,1.3357,0,0.1539,0.1307,4003,0.0608,4073,3933,2.4393
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.1753,0.5676,0.0918,0.1238,105000,0.2926,0.2962,0.7157,0.2032,0.2338,0.0781,5.7349,0.0463,5,4,0.5796
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2033299325-04.cnf,1,0.005,0.2554,0.0028,0.0034,14000,0.0972,0.0766,0.8261,0.0754,0.05,0.0023,73.517,0.0015,71,62,0.6868
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S332478069-041.cnf,1,0.1645,0.5791,0.0853,0.1172,1870,0.2802,0.2742,0.7049,0.1942,0.2306,0.073,3887.1,0.041,3846,3824,0.5954
SAT_Competition2007/industrial/industrial/grieu/vmpc_27.cnf,1,0,0.692,0,0,96849,0.0048,0.0821,0.676,0.692,0.0075,0,1224.3,0,1193,1095,0.0026
SAT_RACE2008/ibm-2002-04r-k80.cnf,1,0.087,0.787,0.0321,0.0473,458000,0.7639,0.6815,1.7444,0.2417,0.1615,0.0177,963.75,0.0056,801,786,0.5764
SAT_RACE2008/post-cbmc-aes-ee-r2.cnf,1,0.1939,0.1691,0.0783,0.12,1580000,1.9632,0.6437,1.9494,0.0196,0.0172,0.0502,551,0.0202,537,404,1.2769
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.1169,0.0952,0.0668,0.0959,1016,0.3154,0.2842,1.4585,0.0045,0.2212,0.0556,0,0.0385,0,0,1.3184
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.1393,0.0014,0.104,0.1393,18603,2.8007,2.0921,0.7325,0,0.1395,0.1389,1186.6,0.0572,968,800,2.3708
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,0.0678,0.8357,0.0187,0.0162,41379,2.3027,1.109,1.0412,0.8045,0.1013,0.0076,1395.4,0.0024,1557,1090,0.0526
SAT_Competition2007/crafted/spence/medium/s85-100.cnf,1,0.3214,0.0703,0.3106,0.3205,180,0.1685,0.0583,0,0.0036,0.4722,0.3186,4237.7,0.3124,4203,4068,1.5156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,0.1249,0.7399,0.0614,0.1112,145000,1.4024,1.8273,1.4271,0.4968,0.1159,0.0507,1970,0.015,2141,1730,0.3406
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0.089,0.7341,0.0474,0.0577,74581,5.0777,2.7604,1.2695,0.5555,0.1555,0.0441,548.83,0.0316,421,313,0.3063
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.3505,0.3738,0.2785,0.3356,19904,4.5479,1.8734,1.5926,0.0974,0.1329,0.3087,2517.8,0.2661,2588,2459,0.8819
