@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.5073,0.7307,0.1883,1.7298,1.4727,14.5402,0.478,0.4677,11.9656,0.3926,0.2949,0.5511,1.89,0.0369,0.3771,15.8471,0.4361,0.2734,0.2382,0,2884,0,2.4872,0.0977,0.3428,17.6757,?,0.0007,0.2366,0.0002,0.0024,15.8471,0.0011,2.5365,0.9467,0.1506,2.3423,0.2823,0.9456,0,0.046,0.6844,0.3949,?,?,0.0809,0.0009,10578,2884,0.9618,0.3105,0.011,0.9349,0.0046,15.9856,0.9305,0.8439,0.3644,?,3045,5437,20.1813,0.1137,1.4628
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.297,0.9336,0,0.0203,0.9011,1.4607,0.36,0.003,5.3182,0.0136,0.0011,0.6245,0.9994,0,0.0347,31.707,0.4373,0.2648,0,0.2076,4256,0,0.0075,0,0.2677,36.8598,0.3941,0,0.2654,0.006,0.0224,31.707,0.009,0.044,0.1111,0.2,0.044,0.0008,0.003,0,0.009,0.0003,0,0.0129,0.008,0.2649,0.0269,672,4256,0.105,0.2673,0.0299,0.7243,0.009,32.0521,0.8028,8.3598,0.2679,0.0432,4257,670,37.272,0.0191,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9802,0.0056,0.9802,0.1454,98.7117,58.3636,0.9992,0.9802,50.4,2.4079,0.977,0.9433,0.0989,0.9539,1.7582,72.0435,97.7799,0.0199,0.9952,0,4,0.9333,0.0215,0.9812,0.0241,100.765,?,0.1187,0.0008,0.0003,0.0009,72.0435,0.0041,3.2172,0.4761,0.0041,5.8786,0.3192,0.0042,0.1204,0.0041,1,0.9993,?,?,0,0.0006,566749,4,1,0.0062,0.0438,0.9999,0.0041,81.512,0.9998,0.0673,0.0562,?,37,564372,115.5,1.5739,0
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.7727,0,0.0909,0.8158,3.2526,0,1,0.0909,0,0.6205,0.5993,1,0,0.5993,0,0,3.2447,0.3528,0.5993,0.3528,0,1,0.3333,0.5993,0.3528,0,0.0067,0.5992,0.3528,0.022,0.0152,0,0.0902,0,0.0323,0.0909,0,0.0323,0.1212,0.0323,0.0902,0.5993,0.5993,0.6649,0.6841,0.3528,0.0427,1628,0,0.5993,0.3528,0.0909,1,0.0902,0,1,0,0.3528,0.093,0,1452,0,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.9818,0.0052,0.9818,0.1024,78.0576,1120.06,0.9993,0.9818,1537.12,2.4442,0.8972,0.9461,0.0801,0.8088,4.6063,85.3636,84.8551,0.0005,0.9206,0,13,0.9394,0.0217,0.8903,0,87.5385,?,0.445,0,0.0003,0.001,84.037,0.0058,2.9496,0.5203,0.0058,4.9822,0.341,0.006,0.0993,0.0058,0.962,0.9482,?,?,0,0.0005,356340,43,0.9996,0,0.0444,1.0224,0.0058,86.4351,1.031,0.0997,0.0004,?,54,354225,113.814,0.6676,0
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.758,0,0.0319,0.6857,6.6224,0.0008,1,0.0319,0.0017,0.5926,0.5077,0.9967,0,0.5077,0.0007,30.7394,6.496,0.006,0.5077,0.006,3425,1,0.3333,0.5077,0.006,39.1168,?,0.5075,0.006,0.0088,0.006,30.7394,0.0318,0,0.0109,0.0319,0,0.0109,0.0426,0.0109,0.0318,0.5078,0.5077,?,?,0.006,0.0175,10976,3425,0.5081,0.006,0.0357,0.999,0.0318,30.7394,0.999,0.0001,0.006,?,3425,10528,39.1168,0.0217,0
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.7581,0,0.0323,0.6867,6.5961,0.0007,1,0.0323,0.1894,0.5928,0.509,0.9969,0,0.509,0.0002,32.2418,6.4456,0.0064,0.509,0.0064,3793,1,0.3333,0.509,0.0064,46.1625,?,0.5088,0.0064,0.009,0.0061,32.2418,0.0322,0,0.011,0.0323,0,0.011,0.043,0.011,0.0322,0.5091,0.509,?,?,0.0064,0.0178,10670,3793,0.5091,0.0064,0.0364,0.999,0.0322,32.2418,0.9986,0.0001,0.0064,?,3793,10230,46.1625,0.0069,0
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.7548,0,0.0191,0.6461,7.3884,0.3172,1,0.0191,1.3253,0.5865,0.4506,0.947,0,0.4505,0.0006,28.8632,5.4255,0.0001,0.4506,0.0001,581,1,0.3333,0.4505,0.0001,39.4714,?,0.4503,0.0001,0.0055,0.0037,28.8632,0.0191,0,0.0065,0.0191,0,0.0065,0.0255,0.0065,0.0191,0.4507,0.4506,?,?,0.0001,0.011,28980,581,0.4508,0.0001,0.0222,0.9929,0.0191,28.8632,0.9953,0.0001,0.0001,?,581,28260,40.4114,0.5561,0
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.3685,0.7546,0.0209,1.2332,1.1995,5.7268,0.4238,0.4071,5.955,0.2773,0.0448,0.9302,1.7012,0.0001,1.0878,22.5289,0.9146,0.0482,0.0026,0.0102,4075,0,0.3697,0.0006,0.0485,27.5729,0.233,0,0.0246,0.001,0.0121,22.5289,0.0052,0.6138,0.7073,0.1722,2.0746,0.0186,0.1253,0,0.0438,0.0887,0.0245,0.554,0.2668,0.0145,0.0084,1078,4075,0.763,0.0283,0.0485,0.8578,0.0116,23.664,0.8616,2.6844,0.073,0.0392,4085,958,28.613,0.0117,0.7051
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.2739,0.7632,0.1475,0.4792,10.1594,20.5616,0.3889,0.1487,14.4749,0.2387,0.9587,0.966,1.1761,0.8955,8.7827,0,10.1799,0.0052,0.9951,0,0,0,0.1233,0.995,0,0,0.0004,0.002,0,0,0.0039,0,0.0005,1.361,0.992,0.0108,2.7085,0.9379,0.1334,0,0.0102,0.9965,0.9951,4.6927,0.6327,0,0.0005,54220,0,0.9976,0,0.0173,0.9902,0.0032,0,0.9882,0.1245,0.0001,0.0007,0,47838,0,0,0.4722
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0.5238,0.5772,0,0,0.7945,1.0951,0.4947,1,2.6165,0,0.0369,0.9599,0.5534,0.0014,0.0503,17.6681,0.4813,0.3159,0.0125,0.264,3905,0.3333,0,0.0045,0.3231,19.4562,0.1538,0,0.3157,0,0.0248,17.6681,0.0238,0.2852,0.3333,0.4802,0.2852,0.0275,0,0,0.0278,0.0772,0.0581,0.1038,0.0768,0.3079,0.0238,252,3905,0.2164,0.3223,0.0248,0.8012,0.0241,19.3295,0.8466,1.5509,0.3241,0.0371,4057,252,22.2048,0.0409,0.0453
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.9446,0.0183,0.9446,0.2296,34.2672,165.596,0.9956,0.9446,19.1618,1.6247,0.8328,0.9224,0.2195,0.8157,12.7488,45.5739,40.679,0,0.8333,0,64,0.8,0.0417,0.8242,0,50.7128,?,0.7852,0,0.0007,0.0015,44.3779,0.0012,2.7956,0.3518,0.012,5.0442,0.1852,0.0164,0.0855,0.0042,0.8486,0.8411,?,?,0,0.0011,111739,174,0.8832,0,0.0356,1.0091,0.0029,47.1605,0.9991,0.016,0,?,188,109939,84.2656,0.2901,0.1779
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.751,0,0.0039,0.5858,31.2083,3448.09,1,0.0039,1116.75,0.5792,0.6441,0.5658,0,0.3476,0.4418,28.9153,27.9356,0.2646,0.6969,0,3767,1,0.3333,0.5804,0.3496,28.9153,?,0.0026,0.1988,0.0012,0.0008,28.9153,0.0039,0,0.0013,0.0039,0,0.0013,0.0052,0.0013,0.0039,0.863,0.8119,?,?,0.1033,0.0024,628173,3767,0.8992,0.2689,0.0049,0.9073,0.0039,28.9153,1.0031,0.3374,0.4057,?,3767,624897,28.9153,0,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.9261,0.0276,0.9261,0.2836,24.2171,22.1132,0.9923,0.9261,40.1228,1.3868,0.7914,0.9425,0.2697,0.7717,6.786,51.6067,28.2707,0,0.7914,0,242,0.8182,0.0556,0.7805,0,58.8306,?,0.7442,0,0.0016,0.0028,51.6067,0.0034,2.8138,0.3026,0.0168,4.5152,0.1767,0.0177,0.0854,0.009,0.8109,0.8024,?,?,0,0.0029,43649,242,0.8412,0,0.0486,0.9995,0.0058,52.6116,0.9956,0.0199,0,?,450,42889,85.0653,0.9248,0.1671
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.713,0.9983,0.9532,0.2836,2.848,294.556,0.4935,0.955,186.636,0.4767,0.8136,0.649,0.9181,0.7338,0.1103,20.1139,3.7458,0.0149,0.8269,0.0093,5,0,0,0.7851,0.0161,23.5873,0.0065,0.1601,0.0137,0.0001,0.0003,15.0746,0.0001,2.6307,0.8378,0.1035,2.7181,0.7112,0,0.4,0.0005,0.8788,0.8578,2.3242,0.2063,0.0127,0.0001,72812,35,0.9305,0.0149,0.0019,0.9912,0.0003,21.1356,0.9853,0.0803,0.017,0.0001,66,72812,72.4,0.4645,0.2012
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.3379,0.623,0.0203,1.2623,13.4842,9.8629,0.3979,0.0205,5.971,0.4113,0.4159,0.6902,2.0344,0.0131,2.0279,12.5008,9.5469,0.0051,0.3005,0,113,0,0.2347,0.0174,0.0058,13.9003,?,0.0006,0,0.0002,0.0047,9.8761,0.0002,2.6207,0.9465,0.0044,4.9323,0.2395,0.5166,0,0.0027,0.9543,0.842,?,?,0,0.0005,146535,365,0.9725,0.0014,0.054,0.9963,0.0017,12.9027,0.9948,0.9369,0.0107,?,594,96618,16.8637,0.3684,0.3649
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0.9742,0.0079,0.9742,0.1366,51.6619,364.852,0.9988,0.9742,16.6618,2.1832,0.8962,0.9563,0.1062,0.8639,4.4658,73.6742,43.9585,0,0.8992,0,30,0.9231,0.0278,0.8796,0,89.9881,?,0.832,0,0.0006,0.0016,73.6742,0.0086,2.8969,0.4354,0.0086,4.7775,0.294,0.0088,0.102,0.0086,0.9249,0.9138,?,?,0,0.001,148400,30,0.9421,0,0.0571,1.0168,0.0086,76.4333,0.9999,0.0253,0,?,84,147105,93.3214,1.3576,0
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9725,0.0122,0.9725,0.1592,25.0503,6.7953,0.9983,0.9725,10.2306,1.7007,0.891,0.9596,0.104,0.8652,1.5649,48.1419,24.0516,0,0.8913,0,518,0.875,0.0455,0.879,0.0001,53.0811,?,0.8389,0,0.0026,0.0043,46.429,0.0185,2.7913,0.7606,0.0185,3.71,0.4265,0.0194,0.2672,0.0185,0.9153,0.904,?,?,0,0.0041,25396,578,0.9849,0,0.0952,0.9998,0.0185,48.266,1.0025,0.0238,0.0001,?,620,24913,70.3538,0.9593,0
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.698,0.6183,0.2051,1.1172,1.5776,19.3266,0.4161,0.8122,19.7369,0.5989,0.71,0.634,1.2069,0.1091,1.1273,14.0307,0.9042,0.0813,0.8354,0.0022,703,0,0.0055,0.6406,0.1492,18.8098,0.01,0.0045,0.0119,0,0.0014,12.5036,0.0005,2.6643,0.8571,0.1267,2.7799,0.4796,0,0,0.0061,0.9592,0.95,0.5576,1.3015,0.0044,0.0004,11563,710,0.9806,0.0218,0.0171,0.9313,0.0043,16.7072,0.9315,0.4244,0.2345,0.0065,836,11563,34.4604,0.1555,0.2919
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0.5072,0.5763,0,0,0.7671,1.1078,0.4855,1,2.7011,0,0.0353,0.9599,0.5372,0.001,0.0561,19.0545,0.4579,0.3168,0.0146,0.2205,3960,0.3333,0,0.0033,0.3241,21.2852,0.1538,0,0.3201,0,0.0226,19.0545,0.0217,0.2274,0.3333,0.4819,0.2712,0.0201,0,0,0.029,0.077,0.0234,0.1076,0.0801,0.3122,0.0217,276,3960,0.262,0.3227,0.0226,0.8003,0.022,20.0839,0.8428,1.7615,0.3246,0.034,4163,276,23.7133,0.0304,0.0479
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.3576,0.6818,0.104,0.7652,0.8,72.9698,0.2946,0.2202,66.1741,0.2366,0.5539,0.4805,1.2377,0.1563,0.634,29.5374,0.4368,0.0516,0.7183,0,2698,0,0.1365,0.1712,0.0904,37.1414,0.0213,0.0034,0.0243,0.0003,0.0019,29.5374,0.0006,1.119,0.5894,0.1046,1.3931,0.053,0.1062,0,0.0116,0.8958,0.8947,0.1713,0.2624,0.0239,0.001,11158,2698,0.909,0.028,0.0047,0.8388,0.0012,35.4696,0.8293,0.6159,0.091,0.0315,3239,10087,37.5572,0.1491,1.5609
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.5526,0.7382,0.2415,1.7384,1.3709,16.3016,0.4874,0.5521,14.0239,0.9928,0.2752,0.499,1.8292,0.0283,0.3527,14.9793,0.3977,0.2727,0.2055,0,2657,0,1.8421,0.0756,0.3322,16.0341,?,0.0003,0.2631,0.0002,0.0021,14.9793,0.001,2.1954,0.9487,0.1629,2.0945,0.2476,0.744,0,0.0595,0.6508,0.3792,?,?,0.0842,0.0008,10377,2657,0.9609,0.3076,0.0289,0.9249,0.0046,15.7147,0.9208,0.9193,0.3484,?,2993,5950,21.9515,0.0787,1.9272
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.6713,1.067,0.8333,0.4506,1.1278,3.708,0.438,0.8333,6.4189,0.4472,0.5832,0.8349,1.0976,0.5831,0.0001,29.6164,0.6079,0.2295,0.5832,0.2294,4484,0,0,0.5832,0.2295,33.3253,0.0952,0.5831,0.2295,0,0.0111,29.6164,0.0255,0,0.3333,0.4167,0,0.3333,0,0.3333,0.0278,0.5832,0.5832,0.8944,0.3252,0.2295,0.0139,432,4484,0.5833,0.2295,0.0278,0.903,0.0276,32.0081,0.9326,0.0001,0.2295,0.0154,4514,432,37.3144,0.0066,0.0192
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.962,0.0126,0.962,0.2492,41.4118,29.3121,0.9977,0.962,18.1284,1.9397,0.8708,0.9519,0.1689,0.843,3.6319,57.9496,45.5226,0,0.8754,0,74,0.8667,0.0347,0.8591,0,72.6622,?,0.7394,0,0.0014,0.0023,57.9496,0.003,3.1807,0.372,0.0106,4.971,0.2317,0.011,0.0608,0.0106,0.8959,0.8873,?,?,0,0.0024,82294,74,0.9096,0,0.0718,1.0002,0.0102,60.607,0.9996,0.0268,0,?,430,81400,83.6955,1.2444,0.1096
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0.7483,1.0135,0.9797,0.1175,40.1438,9.0903,0.4914,0.9797,9.6503,1.9141,0.907,0.978,0.8062,0.8732,2.1544,61.888,31.5407,0,0.9135,0,18,0,0.0345,0.8884,0,87.2537,?,0.8589,0,0.0006,0.0025,61.888,0.0113,2.8978,0.6211,0.0113,4.3094,0.4433,0.0117,0.2574,0.0113,0.9287,0.9226,?,?,0,0.0022,72688,18,0.9556,0,0.0714,0.9998,0.0113,86.7222,0.9998,0.0242,0,?,67,71848,112.3763,1.3776,0
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.7727,0,0.0909,0.8158,3.2192,0,1,0.0909,0,0.6205,0.5993,1,0,0.5993,0,0,3.2254,0.3528,0.5993,0.3528,0,1,0.3333,0.5993,0.3528,0,0.0065,0.5992,0.3528,0.0231,0.0159,0,0.0902,0,0.0323,0.0909,0,0.0323,0.1212,0.0323,0.0902,0.5993,0.5993,0.6655,0.7089,0.3528,0.0447,1554,0,0.5993,0.3528,0.0952,1,0.0902,0,1,0,0.3528,0.1013,0,1386,0,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.9855,0.0044,0.9855,0.1032,94.8668,6885.9,0.9995,0.9855,41.0714,2.4659,0.9762,0.9306,0.0718,0.9493,1.6263,86.5327,106.152,0.0225,0.9935,0,8,0.931,0.02,0.9743,0.0326,106.0179,?,0.0942,0.0009,0.0002,0.0008,86.5327,0.0043,3.2003,0.5558,0.0043,6.2244,0.4056,0.0044,0.2469,0.0043,1,0.9992,?,?,0,0.0003,582679,8,1,0.0078,0.0408,0.9523,0.0043,99.6667,0.9998,0.0601,0.0601,?,22,580131,149.3404,1.5597,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,0.7508,1.0105,0.9798,0.1182,39.9959,11.8442,0.4927,0.9798,44.2013,1.9099,0.9039,0.9462,0.8136,0.8817,2.9491,70.5017,41.3569,0,0.9059,0,63,0,0.0345,0.8942,0,75.3163,?,0.848,0,0.0006,0.0026,68.7101,0.0116,3.1132,0.5939,0.0116,4.3862,0.4523,0.012,0.2845,0.0116,0.9217,0.9164,?,?,0,0.0021,68270,271,0.9405,0,0.0741,0.9999,0.0116,72.2411,1.0029,0.018,0,?,295,67460,80.8254,0.3368,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.7269,1.0134,0.9723,0.1431,36.1181,2.4321,0.4902,0.9723,7.0886,1.8311,0.9037,0.9826,0.8437,0.8816,1.7597,60.9457,30.3554,0,0.9039,0,61,0,0.0345,0.8895,0,119.633,?,0.8698,0,0.0013,0.0046,60.9457,0.0138,2.8225,0.5865,0.0138,3.6208,0.3715,0.0143,0.2308,0.0138,0.9314,0.9146,?,?,0,0.0046,31962,61,0.9518,0,0.1333,0.9998,0.0138,82.1311,1.0008,0.0203,0,?,387,31512,139.8061,0.8272,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.9772,0.0068,0.9772,0.1506,61.7148,21.8039,0.9991,0.9772,1091.88,2.3039,0.9003,0.9564,0.1065,0.8561,7.7608,80.6255,60.9642,0,0.9053,0,6,0.9231,0.0251,0.8835,0,102.6667,?,0.766,0,0.0005,0.0013,79.7544,0.0075,3.3837,0.5306,0.0075,5.7095,0.3036,0.0077,0.0909,0.0075,0.9377,0.9241,?,?,0,0.0008,212885,6,0.9702,0,0.0514,0.9999,0.0075,86.0426,1.1917,0.0374,0,?,16,211251,120.516,1.7532,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,0.4588,0.5631,0.0236,1.3963,15.0293,12.7195,0.4192,0.0236,8.2423,0.3084,0.3005,0.8424,2.0155,0.0001,0.8862,15.9327,14.9912,0.2283,0.0764,0,1767,0,0.5856,0.0003,0.4602,20.9361,?,0,0.0028,0,0.0055,15.9327,0.0003,1.5106,1,0.0068,3.5717,0.1999,1.2242,0,0.006,0.9579,0.7681,?,?,0,0,118394,1767,1,0.1594,0.0552,0.9987,0.0023,18.5427,0.9958,1.2961,0.4621,?,2587,53231,24.263,0.1756,0.6024
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.7517,0,0.0069,0.5999,20.2505,253.591,1,0.0069,285.211,0.5807,0.3498,0.6509,0,0.314,12.2899,28.5201,15.2414,0,0.3542,0,473,1,0.3333,0.3263,0,31.03,?,0.0046,0,0.0021,0.0014,27.1445,0.0069,0,0.0023,0.0069,0,0.0023,0.0093,0.0023,0.0069,0.402,0.382,?,?,0,0.0042,207536,512,0.4683,0,0.0084,0.9971,0.0069,29.0075,1.0022,0.1553,0,?,529,205632,35.8509,0.9679,0
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.5262,0.5791,0,0.1183,0.9037,14.6103,0.5006,0.9752,18.2723,0.0527,0.4124,0.5474,0.6649,0.1135,0.6066,30.5214,0.3157,0.0918,0.4024,0.008,3635,0,0.0204,0.2135,0.1212,32.1927,0.0556,0.0013,0.0509,0,0.0051,30.5214,0.0039,3.3924,1,0.2318,2.6235,0.2367,0.0051,0,0.0197,0.7395,0.5834,0.2305,0.2433,0.0326,0.002,2550,3635,1,0.0788,0.0085,0.8456,0.0102,30.6762,0.8552,0.5608,0.1771,0.0076,3690,2537,39.0994,0.0177,0.26
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.932,0.024,0.932,0.2657,27.8905,56.6402,0.9936,0.932,14.8773,1.4728,0.8049,0.9193,0.2505,0.7848,4.7253,80.2119,32.1558,0,0.8049,0,151,0.8333,0.05,0.7942,0,81.7881,?,0.7687,0,0.0013,0.0022,80.2119,0.0028,2.8704,0.3261,0.0149,4.8583,0.1705,0.0156,0.0795,0.0071,0.8242,0.8154,?,?,0,0.0024,61409,151,0.857,0,0.0433,1.0033,0.0047,80.2119,0.9987,0.0193,0,?,151,60464,81.7881,0.8866,0.1907
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.2633,0.7972,0,0.8437,1.5766,25.4923,0.3739,0,25.2627,0.1374,0.0395,0.5099,1.6431,0.0004,0.2068,8.3323,1.0198,0.1092,0.0139,0.0814,635,0,0,0.0032,0.119,32.7262,0.3012,0,0.0923,0.0013,0.0123,8.3323,0.0026,0.7809,0.2,0.1398,1.365,0.0228,0,0,0.0047,0.1666,0.0347,0.2462,0.1589,0.0863,0.0103,2332,635,0.3273,0.1042,0.0184,0.9635,0.0037,30.2928,0.9624,1.5117,0.1384,0.0216,2029,2332,36.0594,0.3559,0.114
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.1004,0.3454,0,0.9982,7.3162,58.8889,0.775,0.5344,56.1184,0.518,0.5754,0.5309,0.9346,0.1487,5.6869,28.5506,3.6188,0,0.6006,0,369,0.2,0.5753,0.3465,0,30.8787,?,0.0003,0,0,0.0023,28.3547,0.003,3.9728,0.9824,0.0149,5.9868,0.3204,0.7993,0,0.0075,0.9911,0.7948,?,?,0,0.0011,158884,437,0.9994,0,0.0114,0.9865,0.0056,29.7064,0.9866,0.4989,0,?,444,88301,46.2862,0.4055,0.1536
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0.935,0.0236,0.935,0.2624,27.2878,27.7963,0.9939,0.935,17.2473,1.4697,0.8092,0.9192,0.242,0.7895,5.6708,41.139,31.7811,0,0.8091,0,261,0.7778,0.05,0.799,0,50.9157,?,0.7628,0,0.0012,0.0022,41.139,0.002,2.7927,0.3585,0.015,4.874,0.1916,0.0208,0.0837,0.0066,0.8294,0.8196,?,?,0,0.0021,61409,261,0.8674,0,0.0433,0.9996,0.0042,47.8174,0.9989,0.0194,0,?,374,60159,86.0404,0.7931,0.1973
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0,0.8678,0.3906,2.0881,0.4731,1,0.8678,1.314,1.1841,0.7821,0.9352,0,0.7821,0,0,1.6108,0.2725,0.7821,0.2724,0,1,0,0.7821,0.2725,0,0.0189,0.7821,0.2725,0.0145,0.0167,0,0.1736,0,0.0667,0.2479,0,0.0667,0,0.0667,0.188,0.7821,0.7821,1.0857,0.3199,0.2725,0.031,484,0,0.7821,0.2725,0.125,0.978,0.1784,0,0.9862,0,0.2725,0.0574,0,484,0,0,0.0304
