@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
normalized-primes-10-40-3-7.xml.mzn_AND_NODATA,1,2.5
normalized-pigeon-cardinality-105-100.xml.mzn_AND_NODATA,1,51.219512
normalized-primes-10-60-3-7.xml.mzn_AND_NODATA,1,1.666667
normalized-pigeon-cardinality-95-90.xml.mzn_AND_NODATA,1,46.216216
normalized-primes-15-40-2-7.xml.mzn_AND_NODATA,1,2.5
normalized-pigeon-clauses-45-40.xml.mzn_AND_NODATA,1,0.045403
normalized-primes-15-40-3-5.xml.mzn_AND_NODATA,1,2.5
normalized-pigeons-50-ord.xml.mzn_AND_NODATA,1,0.020408
normalized-primes-15-60-2-7.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-15-60-3-5.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-10-40-2-7.xml.mzn_AND_NODATA,1,2.5
normalized-primes-15-80-3-5.xml.mzn_AND_NODATA,1,1.25
normalized-primes-10-40-3-3.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-105-0.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-20-20-3-7.xml.mzn_AND_NODATA,1,5
normalized-primes-20-40-2-5.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-95-3.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-20-40-2-7.xml.mzn_AND_NODATA,1,2.5
normalized-pigeons-13.xml.mzn_AND_NODATA,1,0.166667
normalized-primes-20-40-3-5.xml.mzn_AND_NODATA,1,2.5
normalized-primes-20-40-3-7.xml.mzn_AND_NODATA,1,2.5
normalized-primes-15-60-3-7.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-20-60-3-7.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-20-80-3-5.xml.mzn_AND_NODATA,1,1.25
normalized-primes-25-20-3-1.xml.mzn_AND_NODATA,1,5
normalized-os-taillard-20-105-9.xml.mzn_AND_NODATA,1,0.684211
normalized-pigeon-clauses-35-30.xml.mzn_AND_NODATA,1,0.058708
normalized-primes-25-40-2-7.xml.mzn_AND_NODATA,1,2.5
normalized-primes-25-40-3-3.xml.mzn_AND_NODATA,1,2.5
normalized-primes-25-40-3-5.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-95-2.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-25-40-3-7.xml.mzn_AND_NODATA,1,2.5
normalized-primes-25-80-3-5.xml.mzn_AND_NODATA,1,1.25
normalized-primes-20-60-3-5.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-20-40-3-3.xml.mzn_AND_NODATA,1,2.5
normalized-primes-25-60-3-5.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-15-40-3-7.xml.mzn_AND_NODATA,1,2.5
normalized-primes-30-40-3-7.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-105-4.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-30-60-3-3.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-30-60-3-5.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-25-60-3-3.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-30-80-3-7.xml.mzn_AND_NODATA,1,1.25
normalized-primes-30-80-3-5.xml.mzn_AND_NODATA,1,1.25
normalized-protein.xml.mzn_AND_NODATA,1,1.055319
normalized-os-taillard-20-105-8.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-30-40-3-3.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-105-5.xml.mzn_AND_NODATA,1,0.684211
normalized-primes-25-80-3-7.xml.mzn_AND_NODATA,1,1.25
normalized-haystacks-39.xml.mzn_AND_NODATA,1,0.741764
normalized-pret-60-40_ext.xml.mzn_AND_NODATA,1,1.5
normalized-qcp-10-67-10_ext.xml.mzn_AND_NODATA,1,0.161213
normalized-qcp-10-67-12_ext.xml.mzn_AND_NODATA,1,0.161213
normalized-primes-25-60-3-7.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-25-60-2-7.xml.mzn_AND_NODATA,1,1.666667
normalized-ppp-1-11-19-21.xml.mzn_AND_NODATA,1,0.151616
normalized-primes-30-40-3-5.xml.mzn_AND_NODATA,1,2.5
normalized-os-taillard-20-95-1.xml.mzn_AND_NODATA,1,0.684211
normalized-pigeon-clauses-51-50.xml.mzn_AND_NODATA,1,0.039968
normalized-primes-30-60-3-7.xml.mzn_AND_NODATA,1,1.666667
normalized-primes-30-40-2-7.xml.mzn_AND_NODATA,1,2.5
normalized-patat-02-comp-17.xml.mzn_AND_NODATA,1,0.69543
normalized-mps-red-air06.xml.mzn_AND_NODATA,1,5.601948
normalized-primes-30-60-2-7.xml.mzn_AND_NODATA,1,1.666667
normalized-patat-08-comp-4.xml.mzn_AND_NODATA,1,0.643567
normalized-ppp-1-3-13-19.xml.mzn_AND_NODATA,1,0.150973
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,0.146149
normalized-ppp:1-3-13-19.xml.mzn_AND_NODATA,1,0.151839
normalized-ppp:1-12-16.xml.mzn_AND_NODATA,1,0.14695
normalized-quasigroup3-10.xml.mzn_AND_NODATA,1,1.023102
normalized-quasigroup3-9.xml.mzn_AND_NODATA,1,1.028571
normalized-pigeon-clauses-55-50.xml.mzn_AND_NODATA,1,0.03701
normalized-quasigroup4-8.xml.mzn_AND_NODATA,1,1.036269
normalized-quasigroup5-10.xml.mzn_AND_NODATA,1,0.985915
normalized-ppp:1-11-19-21.xml.mzn_AND_NODATA,1,0.15249
normalized-os-taillard-20-95-5.xml.mzn_AND_NODATA,1,0.684211
normalized-quasigroup5-9.xml.mzn_AND_NODATA,1,0.986842
normalized-quasigroup4-10.xml.mzn_AND_NODATA,1,1.023102
normalized-ppp:1-13.xml.mzn_AND_NODATA,1,0.149593
normalized-queen10-10-11.xml.mzn_AND_NODATA,1,0.068027
normalized-os-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.684211
normalized-queen11-11-10.xml.mzn_AND_NODATA,1,0.061111
normalized-ppp-1-13.xml.mzn_AND_NODATA,1,0.148757
normalized-patat-08-comp-11.xml.mzn_AND_NODATA,1,0.643792
normalized-queen11-11-11.xml.mzn_AND_NODATA,1,0.061111
normalized-ppp-1-9-16-19.xml.mzn_AND_NODATA,1,0.149607
normalized-fischer-8-11-fair.xml.mzn_AND_NODATA,1,1.052177
normalized-geo50-20-d4-75-62_ext.xml.mzn_AND_NODATA,1,0.020966
normalized-ppp:1-9-16-19.xml.mzn_AND_NODATA,1,0.150454
normalized-queen11-11-12.xml.mzn_AND_NODATA,1,0.061111
normalized-ppp-3-13-25-26.xml.mzn_AND_NODATA,1,0.147766
normalized-queen11-11-8.xml.mzn_AND_NODATA,1,0.061111
normalized-queen10-10-9.xml.mzn_AND_NODATA,1,0.068027
normalized-queen11-11-9.xml.mzn_AND_NODATA,1,0.061111
normalized-queen12-12-10.xml.mzn_AND_NODATA,1,0.05547
normalized-queen12-12-11.xml.mzn_AND_NODATA,1,0.05547
normalized-os-taillard-20-95-0.xml.mzn_AND_NODATA,1,0.684211
normalized-os-taillard-20-95-8.xml.mzn_AND_NODATA,1,0.684211
normalized-queen12-12-13.xml.mzn_AND_NODATA,1,0.05547
normalized-queen12-12-14.xml.mzn_AND_NODATA,1,0.05547
normalized-queen10-10-10.xml.mzn_AND_NODATA,1,0.068027
normalized-ppp:3-13-25-26.xml.mzn_AND_NODATA,1,0.148589
normalized-queen13-13-10.xml.mzn_AND_NODATA,1,0.050781
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,0.023079
normalized-queen13-13-12.xml.mzn_AND_NODATA,1,0.050781
normalized-quasigroup7-8.xml.mzn_AND_NODATA,1,1.042623
normalized-queen13-13-13.xml.mzn_AND_NODATA,1,0.050781
normalized-patat-08-comp-10.xml.mzn_AND_NODATA,1,0.644168
normalized-queen13-13-14.xml.mzn_AND_NODATA,1,0.050781
normalized-qcp-15-120-12_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-qcp-15-120-11_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queen14-14-12.xml.mzn_AND_NODATA,1,0.046823
normalized-queen8-12-10.xml.mzn_AND_NODATA,1,0.070175
normalized-geo50-20-d4-75-96_ext.xml.mzn_AND_NODATA,1,0.023917
normalized-queen14-14-14.xml.mzn_AND_NODATA,1,0.046823
normalized-queen8-12-11.xml.mzn_AND_NODATA,1,0.070175
normalized-qcp-15-120-7_ext.xml.mzn_AND_NODATA,1,0.131603
normalized-qcp-15-120-10_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queen15-15-13.xml.mzn_AND_NODATA,1,0.043436
normalized-queen15-15-16.xml.mzn_AND_NODATA,1,0.043436
normalized-queen9-9-9.xml.mzn_AND_NODATA,1,0.076705
normalized-qcp-15-120-5_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-quasigroup7-10.xml.mzn_AND_NODATA,1,1.031056
normalized-qcp-15-120-9_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queen12-12-12.xml.mzn_AND_NODATA,1,0.05547
normalized-queenAttacking-6.xml.mzn_AND_NODATA,1,0.466205
normalized-geo50-20-d4-75-7_ext.xml.mzn_AND_NODATA,1,0.021895
normalized-queen16-16-14.xml.mzn_AND_NODATA,1,0.040506
normalized-qcp-15-120-4_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queen14-14-16.xml.mzn_AND_NODATA,1,0.046823
normalized-queen8-8-8.xml.mzn_AND_NODATA,1,0.087912
normalized-queen16-16-16.xml.mzn_AND_NODATA,1,0.040506
normalized-qcp-15-120-2_ext.xml.mzn_AND_NODATA,1,0.131603
normalized-queenAttacking-5.xml.mzn_AND_NODATA,1,0.565282
normalized-queen15-15-14.xml.mzn_AND_NODATA,1,0.043436
normalized-queen15-15-17.xml.mzn_AND_NODATA,1,0.043436
normalized-queen9-9-10.xml.mzn_AND_NODATA,1,0.076705
normalized-queenAttacking-4.xml.mzn_AND_NODATA,1,0.67688
normalized-queenAttacking-10.xml.mzn_AND_NODATA,1,0.230528
normalized-qcp-15-120-14_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queensKnights-12-5-mul.xml.mzn_AND_NODATA,1,0.640078
normalized-queen16-16-17.xml.mzn_AND_NODATA,1,0.040506
normalized-queen16-16-15.xml.mzn_AND_NODATA,1,0.040506
normalized-queenAttacking-7.xml.mzn_AND_NODATA,1,0.388478
normalized-queen13-13-11.xml.mzn_AND_NODATA,1,0.050781
normalized-quasigroup6-10.xml.mzn_AND_NODATA,1,1.031056
normalized-queen15-15-15.xml.mzn_AND_NODATA,1,0.043436
normalized-queens2.xml.mzn_AND_NODATA,1,1.483254
normalized-os-taillard-20-95-6.xml.mzn_AND_NODATA,1,0.684211
normalized-queens-50.xml.mzn_AND_NODATA,1,0.510204
normalized-queen16-16-18.xml.mzn_AND_NODATA,1,0.040506
normalized-queensKnights-20-5-add.xml.mzn_AND_NODATA,1,0.560241
normalized-queensKnights-20-5-mul.xml.mzn_AND_NODATA,1,0.588496
normalized-patat-08-comp-3.xml.mzn_AND_NODATA,1,0.648619
normalized-queensKnights-25-5-add.xml.mzn_AND_NODATA,1,0.543307
normalized-queenAttacking-8.xml.mzn_AND_NODATA,1,0.323579
normalized-queensKnights-25-5-mul.xml.mzn_AND_NODATA,1,0.571429
normalized-queensKnights-10-5-mul.xml.mzn_AND_NODATA,1,0.6625
normalized-queensKnights-8-5-mul.xml.mzn_AND_NODATA,1,0.692053
normalized-queensKnights-15-5-mul.xml.mzn_AND_NODATA,1,0.615385
normalized-queen14-14-15.xml.mzn_AND_NODATA,1,0.046823
normalized-queenAttacking-9.xml.mzn_AND_NODATA,1,0.272541
normalized-queens-80.xml.mzn_AND_NODATA,1,0.506329
normalized-queen14-14-13.xml.mzn_AND_NODATA,1,0.046823
normalized-geo50-20-d4-75-73_ext.xml.mzn_AND_NODATA,1,0.02182
normalized-queens-20.xml.mzn_AND_NODATA,1,0.526316
normalized-queens-30.xml.mzn_AND_NODATA,1,0.517241
normalized-queensKnights-10-5-add.xml.mzn_AND_NODATA,1,0.66
normalized-queensKnights-15-5-add.xml.mzn_AND_NODATA,1,0.591837
normalized-queensKnights-50-5-add.xml.mzn_AND_NODATA,1,0.516097
normalized-queensKnights-50-5-mul.xml.mzn_AND_NODATA,1,0.535839
normalized-qcp-15-120-13_ext.xml.mzn_AND_NODATA,1,0.131603
normalized-queens-100.xml.mzn_AND_NODATA,1,0.505051
normalized-queensKnights-12-5-add.xml.mzn_AND_NODATA,1,0.625749
normalized-radar-8-24-3-2-10.xml.mzn_AND_NODATA,1,1.05698
normalized-radar-8-24-3-2-0.xml.mzn_AND_NODATA,1,1.059172
normalized-radar-8-24-3-2-15.xml.mzn_AND_NODATA,1,1.061728
normalized-pigeon-clauses-61-60.xml.mzn_AND_NODATA,1,0.033315
normalized-radar-8-24-3-2-22.xml.mzn_AND_NODATA,1,1.06079
normalized-radar-8-24-3-2-24.xml.mzn_AND_NODATA,1,1.061974
normalized-queensKnights-100-5-add.xml.mzn_AND_NODATA,1,0.506543
normalized-queenAttacking-12.xml.mzn_AND_NODATA,1,0.170656
normalized-radar-8-24-3-2-37.xml.mzn_AND_NODATA,1,1.056338
normalized-radar-8-24-3-2-40.xml.mzn_AND_NODATA,1,1.058568
normalized-radar-8-24-3-2-26.xml.mzn_AND_NODATA,1,1.058399
normalized-qcp-15-120-8_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-radar-8-24-3-2-45.xml.mzn_AND_NODATA,1,1.058997
normalized-qcp-15-120-6_ext.xml.mzn_AND_NODATA,1,0.131498
normalized-queensKnights-80-5-mul.xml.mzn_AND_NODATA,1,0.522286
normalized-radar-8-30-3-0-0.xml.mzn_AND_NODATA,1,1.069712
normalized-radar-8-30-3-0-13.xml.mzn_AND_NODATA,1,1.06988
normalized-fischer-9-10-fair.xml.mzn_AND_NODATA,1,1.05193
normalized-queensKnights-8-5-add.xml.mzn_AND_NODATA,1,0.708791
normalized-queensKnights-80-5-add.xml.mzn_AND_NODATA,1,0.508655
normalized-radar-8-24-3-2-3.xml.mzn_AND_NODATA,1,1.057637
normalized-radar-8-24-3-2-27.xml.mzn_AND_NODATA,1,1.055556
normalized-radar-8-24-3-2-23.xml.mzn_AND_NODATA,1,1.058824
normalized-queensKnights-100-5-mul.xml.mzn_AND_NODATA,1,0.517782
normalized-radar-8-30-3-0-14.xml.mzn_AND_NODATA,1,1.071429
normalized-radar-8-30-3-0-15.xml.mzn_AND_NODATA,1,1.072319
normalized-radar-8-24-3-2-38.xml.mzn_AND_NODATA,1,1.056446
normalized-radar-8-30-3-0-21.xml.mzn_AND_NODATA,1,1.068075
normalized-radar-8-30-3-0-24.xml.mzn_AND_NODATA,1,1.070218
normalized-radar-8-30-3-0-10.xml.mzn_AND_NODATA,1,1.067599
normalized-radar-8-30-3-0-12.xml.mzn_AND_NODATA,1,1.067442
normalized-radar-8-30-3-0-27.xml.mzn_AND_NODATA,1,1.065611
normalized-radar-8-24-3-2-42.xml.mzn_AND_NODATA,1,1.059524
normalized-radar-8-30-3-0-29.xml.mzn_AND_NODATA,1,1.068235
normalized-radar-8-30-3-0-34.xml.mzn_AND_NODATA,1,1.068558
normalized-radar-8-24-3-2-43.xml.mzn_AND_NODATA,1,1.060606
normalized-radar-8-30-3-0-38.xml.mzn_AND_NODATA,1,1.065169
normalized-radar-8-30-3-0-22.xml.mzn_AND_NODATA,1,1.06713
normalized-haystacks-40.xml.mzn_AND_NODATA,1,0.741892
normalized-radar-8-24-3-2-8.xml.mzn_AND_NODATA,1,1.059956
normalized-os-taillard-20-95-7.xml.mzn_AND_NODATA,1,0.684211
normalized-radar-8-30-3-0-42.xml.mzn_AND_NODATA,1,1.06872
normalized-radar-8-30-3-0-43.xml.mzn_AND_NODATA,1,1.070905
normalized-radar-8-30-3-0-44.xml.mzn_AND_NODATA,1,1.068396
normalized-qwh-15-106-1_ext.xml.mzn_AND_NODATA,1,0.148211
normalized-radar-8-30-3-0-46.xml.mzn_AND_NODATA,1,1.064444
normalized-radar-8-30-3-0-6.xml.mzn_AND_NODATA,1,1.06682
normalized-radar-8-30-3-0-19.xml.mzn_AND_NODATA,1,1.069048
normalized-radar-8-30-3-0-35.xml.mzn_AND_NODATA,1,1.071429
normalized-radar-8-30-3-0-26.xml.mzn_AND_NODATA,1,1.065611
normalized-radar-9-28-4-2-14.xml.mzn_AND_NODATA,1,1.041647
normalized-radar-8-30-3-0-3.xml.mzn_AND_NODATA,1,1.066514
normalized-radar-9-28-4-2-17.xml.mzn_AND_NODATA,1,1.041488
normalized-radar-8-30-3-0-2.xml.mzn_AND_NODATA,1,1.067442
normalized-radar-8-30-3-0-31.xml.mzn_AND_NODATA,1,1.067442
normalized-radar-9-28-4-2-24.xml.mzn_AND_NODATA,1,1.042131
normalized-radar-8-30-3-0-25.xml.mzn_AND_NODATA,1,1.066362
normalized-radar-9-28-4-2-27.xml.mzn_AND_NODATA,1,1.041488
normalized-radar-8-24-3-2-29.xml.mzn_AND_NODATA,1,1.060423
normalized-radar-8-24-3-2-4.xml.mzn_AND_NODATA,1,1.056818
normalized-radar-8-30-3-0-39.xml.mzn_AND_NODATA,1,1.066975
normalized-radar-9-28-4-2-35.xml.mzn_AND_NODATA,1,1.040788
normalized-radar-9-28-4-2-36.xml.mzn_AND_NODATA,1,1.042963
normalized-radi.xml.mzn_AND_NODATA,1,0.898336
normalized-radar-9-28-4-2-16.xml.mzn_AND_NODATA,1,1.03989
normalized-ramsey-10-3.xml.mzn_AND_NODATA,1,0.84375
normalized-radar-9-28-4-2-44.xml.mzn_AND_NODATA,1,1.040559
normalized-ramsey-13-3.xml.mzn_AND_NODATA,1,0.818182
normalized-radar-9-28-4-2-33.xml.mzn_AND_NODATA,1,1.040037
normalized-qwh-15-106-5_ext.xml.mzn_AND_NODATA,1,0.148211
normalized-queens-120.xml.mzn_AND_NODATA,1,0.504202
normalized-radar-8-30-3-0-9.xml.mzn_AND_NODATA,1,1.068075
normalized-ramsey-17-3.xml.mzn_AND_NODATA,1,0.8
normalized-radar-8-30-3-0-36.xml.mzn_AND_NODATA,1,1.06713
normalized-radar-9-28-4-2-32.xml.mzn_AND_NODATA,1,1.041647
normalized-ramsey-18-3.xml.mzn_AND_NODATA,1,0.796875
normalized-radar-9-28-4-2-11.xml.mzn_AND_NODATA,1,1.041409
normalized-radar-9-28-4-2-45.xml.mzn_AND_NODATA,1,1.042963
normalized-os-taillard-20-95-9.xml.mzn_AND_NODATA,1,0.684211
normalized-ramsey-20-3.xml.mzn_AND_NODATA,1,0.791667
normalized-radar-9-28-4-2-39.xml.mzn_AND_NODATA,1,1.038891
normalized-radar-8-30-3-0-28.xml.mzn_AND_NODATA,1,1.068558
normalized-ramsey-15-3.xml.mzn_AND_NODATA,1,0.807692
normalized-ramsey-16-3.xml.mzn_AND_NODATA,1,0.803571
normalized-radar-9-28-4-2-18.xml.mzn_AND_NODATA,1,1.043305
normalized-ramsey-25-4.xml.mzn_AND_NODATA,1,0.782609
normalized-radar-9-28-4-2-4.xml.mzn_AND_NODATA,1,1.039031
normalized-ramsey-25-3.xml.mzn_AND_NODATA,1,0.782609
normalized-rand-2-30-15-306-230-10_ext.xml.mzn_AND_NODATA,1,0.036895
normalized-rand-2-30-15-306-230-12_ext.xml.mzn_AND_NODATA,1,0.037828
normalized-pigeon-clauses-65-60.xml.mzn_AND_NODATA,1,0.031234
normalized-rand-2-30-15-306-230-13_ext.xml.mzn_AND_NODATA,1,0.037471
normalized-rand-2-30-15-306-230-20_ext.xml.mzn_AND_NODATA,1,0.037198
normalized-rand-2-30-15-306-230-15_ext.xml.mzn_AND_NODATA,1,0.036115
normalized-fischer-10-10-fair.xml.mzn_AND_NODATA,1,1.051654
normalized-queens-150.xml.mzn_AND_NODATA,1,0.503356
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,0.021987
normalized-rand-2-30-15-306-230-17_ext.xml.mzn_AND_NODATA,1,0.036251
normalized-ooo-rf10-ucl.xml.mzn_AND_NODATA,1,0.344335
normalized-ooo-rf10.xml.mzn_AND_NODATA,1,0.344349
normalized-ramsey-30-4.xml.mzn_AND_NODATA,1,0.776786
normalized-qwh-20-166-0_ext.xml.mzn_AND_NODATA,1,0.124535
normalized-mps-seymour1.xml.mzn_AND_NODATA,1,1.828897
normalized-fischer-8-12-fair.xml.mzn_AND_NODATA,1,1.052138
normalized-patat-02-comp-5.xml.mzn_AND_NODATA,1,0.679568
normalized-pack.xml.mzn_AND_NODATA,1,0.968
normalized-rand-2-30-15-306-230-21_ext.xml.mzn_AND_NODATA,1,0.036807
normalized-rand-2-30-15-306-230-24_ext.xml.mzn_AND_NODATA,1,0.039264
normalized-ooo-tag12.xml.mzn_AND_NODATA,1,0.344283
normalized-ooo-tag12-ucl.xml.mzn_AND_NODATA,1,0.344272
normalized-qcp-20-187-12_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-qcp-20-187-13_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-qcp-20-187-11_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-fischer-11-9-fair.xml.mzn_AND_NODATA,1,1.051443
normalized-qcp-20-187-3_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-1_ext.xml.mzn_AND_NODATA,1,0.035461
normalized-haystacks-41.xml.mzn_AND_NODATA,1,0.741959
normalized-qcp-20-187-1_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-22_ext.xml.mzn_AND_NODATA,1,0.035672
normalized-ooo-burch-dill-8-accl-ucl.xml.mzn_AND_NODATA,1,0.350584
normalized-rand-2-30-15-306-230-23_ext.xml.mzn_AND_NODATA,1,0.037465
normalized-qwh-20-166-2_ext.xml.mzn_AND_NODATA,1,0.124535
normalized-qcp-20-187-6_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-qcp-20-187-10_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-2_ext.xml.mzn_AND_NODATA,1,0.037769
normalized-rand-2-30-15-306-230-34_ext.xml.mzn_AND_NODATA,1,0.038819
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,0.124535
normalized-rand-2-30-15-306-230-16_ext.xml.mzn_AND_NODATA,1,0.034687
normalized-rand-2-30-15-306-230-29_ext.xml.mzn_AND_NODATA,1,0.036202
normalized-geo50-20-d4-75-8_ext.xml.mzn_AND_NODATA,1,0.021579
normalized-rand-2-30-15-306-230-27_ext.xml.mzn_AND_NODATA,1,0.035006
normalized-ooo-burch-dill-8-accl.xml.mzn_AND_NODATA,1,0.350595
normalized-qwh-20-166-3_ext.xml.mzn_AND_NODATA,1,0.124535
normalized-rand-2-30-15-306-230-31_ext.xml.mzn_AND_NODATA,1,0.035563
normalized-rand-2-30-15-306-230-11_ext.xml.mzn_AND_NODATA,1,0.034381
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-30_ext.xml.mzn_AND_NODATA,1,0.035519
normalized-rand-2-30-15-306-230-33_ext.xml.mzn_AND_NODATA,1,0.035754
normalized-rand-2-30-15-306-230-36_ext.xml.mzn_AND_NODATA,1,0.03564
normalized-rand-2-30-15-306-230-41_ext.xml.mzn_AND_NODATA,1,0.037538
normalized-qcp-20-187-4_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-3_ext.xml.mzn_AND_NODATA,1,0.036424
normalized-rand-2-30-15-306-230-49_ext.xml.mzn_AND_NODATA,1,0.036281
normalized-qcp-20-187-5_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-26_ext.xml.mzn_AND_NODATA,1,0.035292
normalized-rand-2-30-15-306-230-50_ext.xml.mzn_AND_NODATA,1,0.037206
normalized-qcp-20-187-14_ext.xml.mzn_AND_NODATA,1,0.110913
normalized-rand-2-30-15-306-230-35_ext.xml.mzn_AND_NODATA,1,0.035516
normalized-rand-2-30-15-306-230-43_ext.xml.mzn_AND_NODATA,1,0.035553
normalized-rand-2-30-15-306-230-40_ext.xml.mzn_AND_NODATA,1,0.03446
normalized-rand-2-30-15-306-230-6_ext.xml.mzn_AND_NODATA,1,0.035558
normalized-rand-2-30-15-306-230-19_ext.xml.mzn_AND_NODATA,1,0.034853
normalized-rand-2-30-15-306-230-fcd-13_ext.xml.mzn_AND_NODATA,1,0.037606
normalized-rand-2-30-15-306-230-44_ext.xml.mzn_AND_NODATA,1,0.033961
normalized-rand-2-30-15-306-230-48_ext.xml.mzn_AND_NODATA,1,0.034401
normalized-qwh-20-166-4_ext.xml.mzn_AND_NODATA,1,0.124535
normalized-rand-2-30-15-306-230-fcd-12_ext.xml.mzn_AND_NODATA,1,0.037843
normalized-rand-2-30-15-306-230-5_ext.xml.mzn_AND_NODATA,1,0.035778
normalized-rand-2-30-15-306-230-8_ext.xml.mzn_AND_NODATA,1,0.036558
normalized-rand-2-30-15-306-230-7_ext.xml.mzn_AND_NODATA,1,0.036591
normalized-rand-2-30-15-306-230-fcd-24_ext.xml.mzn_AND_NODATA,1,0.039338
normalized-ramsey-32-4.xml.mzn_AND_NODATA,1,0.775
normalized-rand-2-30-15-306-230-4_ext.xml.mzn_AND_NODATA,1,0.036983
normalized-rand-2-30-15-306-230-fcd-2_ext.xml.mzn_AND_NODATA,1,0.037724
normalized-rand-2-30-15-306-230-fcd-11_ext.xml.mzn_AND_NODATA,1,0.034657
normalized-rand-2-40-11-414-200-0_ext.xml.mzn_AND_NODATA,1,0.045636
normalized-rand-2-30-15-306-230-fcd-29_ext.xml.mzn_AND_NODATA,1,0.036289
normalized-rand-2-30-15-306-230-47_ext.xml.mzn_AND_NODATA,1,0.03477
normalized-rand-2-40-11-414-200-10_ext.xml.mzn_AND_NODATA,1,0.046189
normalized-rand-2-30-15-306-230-fcd-26_ext.xml.mzn_AND_NODATA,1,0.035227
normalized-rand-2-30-15-306-230-fcd-30_ext.xml.mzn_AND_NODATA,1,0.035222
normalized-rand-2-40-11-414-200-11_ext.xml.mzn_AND_NODATA,1,0.04539
normalized-rand-2-40-11-414-200-14_ext.xml.mzn_AND_NODATA,1,0.045854
normalized-geo50-20-d4-75-9_ext.xml.mzn_AND_NODATA,1,0.022672
normalized-rand-2-30-15-306-230-fcd-16_ext.xml.mzn_AND_NODATA,1,0.035088
normalized-rand-2-40-11-414-200-16_ext.xml.mzn_AND_NODATA,1,0.045942
normalized-rand-2-40-11-414-200-15_ext.xml.mzn_AND_NODATA,1,0.045645
normalized-frb50-23-4-mgd_ext.xml.mzn_AND_NODATA,1,0.018406
normalized-rand-2-30-15-306-230-fcd-31_ext.xml.mzn_AND_NODATA,1,0.035216
normalized-rand-2-30-15-306-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.037559
normalized-rand-2-40-11-414-200-17_ext.xml.mzn_AND_NODATA,1,0.045858
normalized-rand-2-30-15-306-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.035529
normalized-rand-2-30-15-306-230-fcd-27_ext.xml.mzn_AND_NODATA,1,0.03467
normalized-rand-2-30-15-306-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.036237
normalized-rand-2-30-15-306-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.035598
normalized-rand-2-30-15-306-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.034443
