@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.4865,0.4744,0.4469,1.7585,0.5972,2.8636,2.8636,0.3897,1.3173,14.625,3.5588,0.8963,0.1852,9,9,0,0.5878,44,0.1661,0,1.067,3.9,0.9652,0.0005,0.5198,44,40,4.2195,31.75,62155,0,1655.5,44,15,2.649,0.0235,34,0.6321,0,0,0.0136,0.2129,0.9214,0,0.2447,1030000,20543,0.03,24716,0.8515,0,0,0,0,0.2049,6.5556,0.0409,14,0.9253,0,374000,0.4286,0.7902,227000
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0.0845,0.1001,0.23,0,0,42.564,51.556,0,0.8315,3,54.841,0.8436,0.4736,29,24,0.0111,0.6679,75,0.05,0.2,0.6484,59.194,0,0.0015,0.1662,44,38,59.697,38.692,1100,0.0009,48.952,48,3,0,0.0034,32,0.1496,0.0031,0.0152,0.0027,0.0739,0.6527,0.0002,0.0786,22000,210.6,0.0049,60.917,0.3238,210.81,211,0.0045,0,0.0153,63.827,0.0338,3,0,0.047,22000,0.2385,0.2401,1100
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.0321,0,0,0,0.8333,29.748,29.748,0.4472,0,4.0818,29.823,0.9045,0.6878,4603,4603,0.0286,0.0001,4665,0.4167,1,0,30.107,0.4506,0.2295,0.5832,4656,4641,30.274,4633.7,160,0.0104,3.364,4665,5,0,0.2295,4612,0.5832,0.0156,0.0308,0.2295,0.5831,0.0001,0.2295,0.3333,384,41.832,0.2296,5.8589,0.5833,41.858,42,0.0125,0.5829,0.2296,30.537,0.5831,4,0.8333,0.033,384,0.0048,0.5832,160
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S254828838-055.cnf,1,0,0.0297,0.1369,0,0,23.762,23.762,0,0.9916,2,23.982,0.8751,0.686,4390,4390,0.0111,0.6952,4612,0.0112,0.1429,0.6842,24.172,0,0.0001,0.0618,4545,4479,24.083,4474.7,65,0.0059,7.997,4612,2,0,0.0001,4394,0.0577,0.1006,0.0111,0.0001,0.0228,0.2926,0,0.0305,5785,11.294,0.0001,8.3854,0.12,11.31,11,0.1077,0.0001,0.0001,24.202,0.0103,2,0,0.1016,5785,0.0182,0.0848,65
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S1807135406-059.cnf,1,0.2636,0.2674,0.39,0.0025,0,21.914,21.914,0.0448,0.6377,4,22.611,0.8459,0.333,3885,3885,0.0062,0.5678,4094,0.2328,0,0.5804,23.152,0.0926,0.045,0.394,4057,3966,23.506,3981.9,375,0.004,12.463,4094,4,0.0133,0.1133,3947,0.3927,0.0031,0.0157,0.0859,0.2052,0.659,0.0067,0.2176,1615,83.395,0.1676,15.025,0.7019,83.338,83,0.008,0.0049,0.333,25.554,0.0859,4,0.9814,0.0402,1611,0.0156,0.5687,380
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.9826,1.1688,1.2369,0.8234,0.5208,23.594,23.594,0.6949,1.9733,95.97,23.725,0.9544,0.0248,200,200,0,0.4763,1257,0.1352,0,0.9999,36.591,1.643,0.0036,0.5955,1071,870,31.753,843.67,58468,0,2627.3,1257,98,2.2757,0.0471,821,0.6648,0,0.0001,0.0311,0.4,1.2435,0,0.225,788000,20129,0.0839,11101,0.9177,0,0,0,0.0002,0.34,37.58,0.1304,94,0.6574,0,432000,0.3865,0.8312,192000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,0,0.0317,0.159,0,0,25.583,25.583,0,0.9981,2,25.603,0.8744,0.6763,4393,4393,0.0111,0.7633,4546,0.0112,0.1429,0.69,25.859,0,0.0001,0.0622,4486,4429,25.897,4452.6,70,0.0062,8.4339,4546,2,0,0.0001,4409,0.0424,0.0907,0.0111,0.0001,0.0262,0.3213,0,0.0308,6230,12.104,0.0001,8.7563,0.1429,12.156,12,0.1,0.0004,0.0001,25.971,0.0134,2,0,0.0999,6230,0.0126,0.0951,70
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.0086,0.2606,0.003,0,31.707,31.707,0.0136,0.9993,5.6015,32.044,0.7252,0.2612,4256,4256,0.009,8.3598,4486,0.2,0,0.9336,34.633,0.0203,0.2654,0.0011,4409,4338,34.506,4347.1,134,0.0089,1.4562,4486,7,0.0075,0.2677,4257,0,0.0269,0.009,0.2648,0,0.0347,0.2076,0.0008,672,18.857,0.2679,5.2516,0.0003,18.808,19,0.0224,0,0.2683,36.975,0,5,0.003,0.0991,670,0.0185,0,135
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0.0707,0.0984,0.2338,0,0,40.446,43.18,0,0.8308,3,44.635,0.845,0.489,73,64,0.0194,0.6979,187,0.05,0.2,0.6537,46.82,0,0.0015,0.1664,95,85,46.609,90.162,600,0.0016,28.4,112,3,0,0.0036,78,0.1432,0.0062,0.0243,0.0027,0.0714,0.6024,0.0002,0.0792,12000,114.98,0.0048,33.633,0.3429,114.79,114,0.0083,0.0001,0.0125,48.342,0.0315,3,0,0.0336,12000,0.2332,0.2415,600
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.2938,0.301,0.402,0.0047,0,17.16,17.16,0.0486,0.6532,4,18.021,0.8445,0.3365,3958,3958,0.0079,0.5623,4130,0.2311,0,0.5794,18.369,0.1058,0.0419,0.4013,4103,4065,18.464,4057.6,294,0.0049,10.068,4130,4,0.0204,0.1252,3995,0.4184,0.0039,0.0197,0.0874,0.2019,0.6452,0.0017,0.2256,1278,65.448,0.1634,12.136,0.7015,65.487,65,0.0102,0.0008,0.2765,19.022,0.0737,4,0.978,0.1083,1272,0.014,0.5877,300
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.2912,0.2881,0.3954,0.0059,0,31.576,36.063,0.061,0.7005,5,39.452,0.8257,0.2501,33,22,0.0003,0.5775,100,0.2336,0,0.5868,42.218,0.1499,0.0458,0.3899,48,41,42.503,44.569,4876,0.0003,91.667,58,5,0.0252,0.1214,37,0.3859,0.0001,0.0013,0.0902,0.2042,0.6509,0.0021,0.226,21000,1064.2,0.1711,153.63,0.6996,1045.1,1061.5,0.0006,0.0003,0.5628,45.537,0.0891,5,0.9665,0.0645,20877,0.2874,0.5613,4999
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,2.9842,4.946,4.4253,0.0118,0.9501,49.111,49.111,2.409,0.6014,4,49.111,1.0202,0.2204,18,18,0,0.2738,18,0.0233,0,0.3128,49.111,0.3747,0,0.8972,18,18,49.111,18,30665,0.0001,6157,18,4,0.1435,0.031,18,0.9992,0,0.0001,0.069,0.9776,1.9965,0,0.5096,1330000,0,0.3415,7564,1,0,0,0.0001,0,1,49.111,0.5447,4,0.9566,0,1320000,0,1,35065
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.2729,0.2757,0.4031,0.0045,0,27.24,27.24,0.0512,0.6555,4.0039,27.953,0.8441,0.3225,3665,3665,0.0045,0.5843,4054,0.2318,0,0.5837,29.147,0.1152,0.0455,0.3995,3934,3806,30.131,3829.4,510,0.0029,13.04,4054,5,0.0196,0.1184,3714,0.3831,0.0023,0.0117,0.0909,0.1983,0.6752,0.0039,0.2296,2210,113.75,0.1756,15.502,0.7389,113.64,114,0.0059,0.0062,0.3995,32.373,0.1002,4,0.9755,0.036,2200,0.0317,0.5836,520
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.773,0.8554,0.8279,0.8807,0.2386,9.2369,9.4557,0.3446,1.4844,9.9762,11.017,0.8953,0.0526,591,532,0.0001,0.7097,1418,0.2023,0,0.7917,11.795,1.2788,0.0173,0.3332,842,750,12.831,781.67,13945,0.0001,824.23,982,12,2.2049,0.0647,610,0.3101,0.0001,0.0002,0.0508,0.1248,0.9816,0,0.1039,130000,3278.5,0.1227,617.71,0.6612,3426.9,3442,0.0001,0,0.3296,15.273,0.045,8,0.7257,0.0439,68921,0.2685,0.4969,44692
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1916972979-060.cnf,1,0.0103,0.0993,0.2059,0,0,21.062,21.062,0,0.8372,2.5618,21.272,0.858,0.5714,4270,4270,0.0449,0.7423,4452,0.0469,0.2,0.6456,21.768,0,0.0009,0.1397,4435,4324,21.686,4343,90,0.011,7.8789,4452,3,0,0.0019,4297,0.1249,0.0412,0.046,0.0017,0.0491,0.807,0.0002,0.0663,1917,18.021,0.003,8.7952,0.307,18.045,18,0.0556,0.0029,0.0077,22.114,0.0259,2,0,0.0858,1917,0.0146,0.2141,90
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,1.687,1.9823,2.6952,0.6914,0.631,0,0,2.5726,1.695,19.13,0,0.9982,0.3993,0,0,0,0.4767,0,0.0256,0,1.4142,0,1.8178,0.0144,0.6781,0,0,0,0,13828,0.0003,1000.2,0,20,13.432,0.2849,0,0.8287,0,0.0004,0.151,0.4148,1.1077,0,0.4074,912000,3601.6,0.4488,145,0.9765,4484,4484,0.0001,0,0.5,0,0.1335,19,0.7228,0,539000,0,0.9467,200000
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.021,0.0144,0.2023,0,0,25.295,25.295,0.0564,1.1042,2.9908,25.427,0.8503,0.5726,4060,4060,0.0486,0.7665,4383,0.0581,0,0.6786,25.493,0.2835,0.0029,0.0258,4272,4244,25.524,4237.3,110,0.0085,6.9126,4383,3,0,0.0035,4232,0.0227,0.0428,0.0551,0.0032,0.0105,0.1346,0.002,0.008,1892,21.008,0.0037,7.9753,0.0509,20.986,21,0.0273,0.0004,0.0043,25.61,0.0046,2,0.0016,0.0799,1892,0.0195,0.0345,110
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.6862,0.8667,0.7155,0.2716,0.6432,8.8986,11.149,0.7619,1.5063,73.102,11.734,0.9735,0.0612,87,82,0,0.5359,540,0.1357,0,1.2918,13.799,1.2752,0.0048,0.5672,378,280,15.231,275.79,35768,0.0001,1862.8,465,75,0.8085,0.0371,175,0.6621,0,0.0001,0.0311,0.2891,1.3137,0,0.2076,335000,10607,0.0826,9060.5,0.9095,5863,5863,0.0001,0,0.307,16.406,0.0765,71,0.7983,0.3354,264000,0.5029,0.8297,64686
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.0182,0,0.3806,0,0.8333,36.883,36.883,0.4472,1.1174,4.9331,37.854,0.9014,0.6566,4422,4422,0.0191,0.0001,4557,0.4167,0,0.9852,40.167,0.4506,0.2295,0.5832,4536,4467,41.208,4481.3,240,0.0058,4.6669,4557,5,0,0.2295,4427,0.5832,0.0104,0.0207,0.2295,0.5831,0.0001,0.2294,0.3333,576,62.123,0.2295,8.1694,0.5832,62.171,62,0.0083,0.5831,0.2295,45.483,0.5831,4,0.8333,0.0267,576,0.0112,0.5832,240
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.1903,0.192,0.1855,0.0156,0.9463,46.142,46.142,1.6619,0.2102,3,47.434,0.9998,0.7554,89,89,0.0015,0.0212,1654,0.0113,0.7778,0.0174,53.099,0.2246,0,0.8362,355,288,62.437,422.44,1475,0.0013,42.444,1654,3,0.04,0,223,0.8367,0.0014,0.0026,0,0.824,5.0976,0,0.1814,132000,685.94,0,21.861,0.8581,688.58,687.5,0.0014,0.7816,0,77.206,0.8122,3,0.9463,0.0002,130000,1.0524,0.8497,1534
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,1.5878,1.9902,1.904,1.601,0.2077,6.0922,6.0922,0.3831,1.7515,8.7722,6.4921,0.9155,0.0489,278,278,0,0.4023,608,0.1523,0,0.7219,7.0343,1.5573,0.016,0.442,558,423,7.0869,415.5,28580,0,1682.7,608,10,4.7251,0.0786,317,0.4774,0,0.0001,0.0523,0.3146,0.9542,0,0.1345,488000,8125.3,0.112,6442,0.6196,5436.3,8153,0.0001,0,1,8.1241,0.1911,8,0.5821,1.0652,188000,0.2698,0.5864,164000
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.5183,0.5097,0.4982,0.7639,0.0826,4.9508,6.2736,0.1873,1.0397,13.201,6.7243,0.8431,0.0354,167,89,0,1.8548,980,0.172,0,0.4374,7.3194,0.921,0.0224,0.0776,286,232,7.7402,257.49,19897,0.0001,1734.7,353,14,1.4471,0.0411,200,0.006,0.0001,0.0001,0.0308,0.0002,0.7226,0,0.0194,204000,3829.7,0.0447,1326.5,0.366,3802.8,3804,0.0001,0,0.2106,8.4155,0,12,0.5337,0.0398,116000,0.4559,0.0666,48689
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0.0125,0.101,0.2086,0,0,22.974,22.974,0,0.8262,2.7273,23.17,0.8607,0.5652,4267,4267,0.0441,0.6758,4441,0.0469,0.2,0.6485,23.651,0,0.0009,0.1505,4431,4305,23.646,4324.3,100,0.0089,8.5949,4441,3,0,0.0022,4285,0.1339,0.0385,0.0458,0.0017,0.0715,0.6913,0.0003,0.0725,2130,19.887,0.0034,9.523,0.2985,19.892,20,0.05,0.0008,0.0072,24.464,0.0342,2,0,0.0805,2130,0.0153,0.2074,100
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.32,0.54,0.4207,0,0.6971,24.112,25.507,0.5436,0.9623,5.7022,27.458,0.9948,0.311,1193,1072,0.0002,0.2513,2480,0.0482,0,0.4178,33.124,0.8464,0.0001,0.8375,1975,1779,31.915,1715.4,1465,0.0014,31.023,2480,7,0.0055,0.0326,1309,0.9391,0.0002,0.002,0.0213,0.8228,1.0027,0,0.7042,30387,612.52,0.0537,40.974,0.9719,610.76,612,0.0014,0.2345,0.0819,36.288,0.4085,5,0.9281,0.0534,30387,0.2612,0.9702,1473
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0,0.1711,0.2238,0.0238,0.9742,44.578,44.578,1.5652,0.0881,2,52.706,0.9982,0.9252,668,668,0.0226,0.0297,4588,0.0226,0.8667,0.0128,57.453,0.1531,0,0.8911,2213,1134,55.104,1785.7,342,0.0057,8.2882,4588,2,0.0526,0.0004,1047,0.8923,0.0054,0.0226,0.0003,0.8748,1.0718,0,0.4804,15466,155.22,0.0007,7.6515,0.9222,155.81,156,0.0058,0.845,0.0016,57.916,0.8537,2,0.9742,0.0286,15106,0.7505,0.9082,360
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,0.0869,0.102,0.234,0,0,45.667,52.341,0,0.8276,3,56.308,0.8401,0.4724,28,23,0.0109,0.7014,91,0.05,0.2,0.647,60.938,0,0.0015,0.1636,42,36,60.184,38.185,1100,0.0008,49.34,50,3,0,0.0035,32,0.1432,0.0031,0.0152,0.0027,0.0694,0.6617,0.0003,0.0777,22000,210.35,0.005,61.256,0.3268,210.69,210,0.0045,0.0001,0.0128,63.769,0.0293,3,0,0.0256,22000,0.2725,0.2432,1100
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1826325374-100.cnf,1,0.2876,0.2918,0.3851,0.0043,0,26.374,26.374,0.0601,0.7023,4,26.916,0.8451,0.3158,3844,3844,0.0047,0.5672,4023,0.2316,0,0.5897,27.325,0.15,0.0464,0.3957,3950,3906,28.043,3907.3,490,0.0031,15.008,4023,4,0.0204,0.1218,3882,0.3838,0.0024,0.0122,0.0908,0.2164,0.6737,0.0027,0.2266,2125,107.92,0.1806,18.201,0.6988,108.02,108,0.0061,0.0045,0.3284,30.318,0.0832,4,0.9655,0.0352,2116,0.0136,0.5708,500
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,1.5263,4.1837,2.4873,0.2206,0.0905,11.554,11.876,0.4259,2.9418,4.444,13.808,0.9459,0.4278,249,177,0.0002,0.2306,3067,0.2231,0,0.8986,19.372,2.5476,0.4909,0.6986,1740,1305,18.175,1275.2,1465,0.0003,16.075,2394,6,0.0833,0.4999,581,0.748,0.0002,0.0067,0.4485,0.6646,0.3429,0.0502,0.5352,8013,69.113,0.5,9.6145,0.8331,69.223,69,0.0014,0,1,21.178,0.5308,4,0.0989,0.0258,6565,0.6104,0.7998,1587
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,1.7213,2.8046,2.5229,0.0472,0.7671,23.002,23.002,1.1887,1.5002,4.9269,60.766,1.0021,0.2993,552,552,0,0.2896,1432,0.0747,0,0.7902,114.6,1.0423,0.0001,0.7974,1111,954,107.1,931.75,11514,0.0002,688.91,1432,6,0.2705,0.0116,796,0.9003,0,0.0004,0.0183,0.734,2.621,0,0.3239,161000,4418.6,0.0557,721.57,0.9703,4155.9,4849,0.0002,0,0.4734,162.6,0.4505,4,0.8811,0.0713,154000,0.2789,0.9529,14628
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.2945,0.2906,0.3987,0.0071,0,42,60,0.0655,0.7162,5.907,73.5,0.8505,0.2223,1,1,0,0.577,12,0.2336,0,0.5875,91,0.1631,0.0474,0.3944,4,3,96.435,3.5586,38973,0,1143.3,6,6,0.0264,0.125,2,0.3884,0,0.0002,0.093,0.2039,0.6536,0.0011,0.2282,168000,8490.3,0.176,1217,0.7052,8483,8483,0.0001,0,0.9175,110.33,0.0887,5,0.9634,0,167000,0.5972,0.5695,40000
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.4885,0.6089,0.5914,0.772,0.072,4.7613,5.5467,0.1823,1.0054,12.798,6.0339,0.8591,0.0323,177,136,0,1.7491,638,0.1696,0,0.4122,6.8696,0.9021,0.0231,0.0817,339,235,7.0634,271.1,26735,0.0001,2336.1,403,13,1.502,0.0407,187,0.0103,0,0,0.0312,0.0001,0.5775,0,0.0205,279000,5284.5,0.0483,3331,0.3667,2651,2651,0.0001,0,0.1579,7.6847,0,12,0.5407,0.3788,158000,0.4256,0.0878,66892
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.3179,0.349,0.3555,0.0216,0,41.662,41.662,0.2498,0.9999,6.4133,45.11,0.9766,0.2688,2187,2187,0.0009,0.1107,3161,0.0648,0.3333,0.4686,46.455,0.4835,0.0005,0.6283,2922,2861,45.665,2786,843,0.003,62.434,3161,7,0.3333,0.0088,2799,0.6289,0.0025,0.0015,0.0044,0.5808,1.0254,0,0.3456,13289,249.62,0.0109,48.654,0.7238,248.73,249,0.0036,0.4264,0.0172,47.536,0.5395,6,0.8448,0.032,13008,0.1162,0.6735,1124
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0,0.0307,0.1502,0,0,25.108,25.108,0,1.0103,2,25.619,0.8731,0.6794,4371,4371,0.0111,0.6836,4592,0.0112,0.1429,0.6801,25.669,0,0,0.0612,4512,4412,25.604,4439,70,0.0065,8.5647,4592,2,0,0.0001,4372,0.0556,0.0928,0.0111,0.0001,0.0301,0.3004,0,0.0302,6230,12.067,0.0001,8.8702,0.1245,12.038,12,0.1,0.0001,0.0001,25.773,0.0112,2,0,0.0991,6230,0.019,0.0856,70
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,1.1007,1.2147,1.3194,1.4178,0.1294,10.226,13.535,0.4419,1.6977,6.4567,14.847,0.8986,0.0831,601,563,0.0002,0.5523,1082,0.1436,0,0.7321,19.063,1.5921,0.0144,0.5409,775,705,20.154,731.73,4601,0.0003,191.14,883,8,4.6885,0.1104,646,0.588,0.0002,0.0007,0.072,0.2885,1.0079,0,0.1907,77473,1224.7,0.1528,107.77,0.9177,1239.2,1239,0.0004,0.0001,0.434,22.185,0.081,5,0.5547,0.0117,32043,0.1646,0.792,26173
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0.0765,0.0993,0.2371,0,0,42.547,45.654,0,0.8308,3,48.487,0.8442,0.4859,55,44,0.0169,0.6804,147,0.05,0.2,0.649,50.114,0,0.0015,0.1705,80,69,50.301,72.731,700,0.0013,31.883,94,3,0,0.0034,62,0.1557,0.0053,0.0217,0.0027,0.0739,0.6362,0.0004,0.081,14000,133.74,0.005,39.151,0.3362,133.53,134,0.0071,0.0004,0.0119,52.725,0.0301,3,0,0.0502,14000,0.2428,0.2557,700
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0,0,0,0.043,0.0323,28.167,28.167,0.5928,0,2,28.167,0.9993,0.9608,3322,3322,0.0322,0.0001,3771,0.0323,1,0,38.182,0.6867,0.0064,0.509,3771,3771,33.174,3546.5,342,0.0087,0.0741,3771,2,0.3333,0.0064,3322,0.509,0.0172,0.0322,0.0064,0.509,0.0002,0.0064,0.011,11058,84.054,0.0064,0.002,0.5091,84.066,84,0.0058,0.5088,0.0064,38.182,0.509,2,0.0323,0.0014,10602,0.0633,0.5091,456
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.7488,0.9596,1.0149,0.3169,0.6204,9.9467,9.9467,0.7966,1.5838,82.543,9.9467,1.0096,0.0674,75,75,0,0.5928,133,0.1296,0,1.3182,23.038,1.3418,0.0047,0.5441,133,133,16.492,104,87587,0,7196.3,133,84,1.072,0.0541,75,0.626,0,0,0.0401,0.221,1.334,0,0.2324,890000,18434,0.1211,38337,0.9363,0,0,0,0,0.3217,23.038,0.0623,81,0.7904,0,676000,0.2788,0.8409,181000
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.751,0.7019,0.7699,1.7627,0.1667,9.593,11.113,0.2937,1.4675,8.8005,13.17,0.8777,0.0552,765,581,0.0001,0.8481,1090,0.1807,0,0.7329,17.193,1.1709,0.012,0.2957,1008,864,17.368,887.14,6628,0.0002,417.46,1090,11,4.232,0.0506,823,0.2062,0.0002,0.0004,0.0403,0.0939,0.9303,0,0.1195,101000,1551.7,0.0907,254.22,0.6943,1554.8,1559,0.0003,0.0001,0.3867,21.243,0.0315,7,0.7339,0.0128,36674,0.1524,0.4827,34678
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.0273,0,0.2996,0,0,26.756,26.756,0,0.5623,6.0457,27.128,0.876,0.5698,4330,4330,0.0057,0,4469,0.25,0.3333,0.5774,28.708,0,0.042,0,4468,4448,28.168,4415,220,0.0069,12.215,4469,7,0,0.042,4360,0,0.0136,0.0068,0.042,0,0.0001,0.042,0,880,50.551,0.042,18.046,0,50.48,50,0.0136,0,0.042,28.935,0,6,1,0.0581,880,0.0132,0,220
