@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE UNARY NUMERIC

@DATA
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,11.9656,0.187,0.1872,0.1236,0.2949,0.5073,14.5402,0.1883,0.3926,0.0977,1.4727,2.4872,0.3771,0.5511,0.4361,10578,0.8439,0.0369,5437,0.011,0.0007,0.2814,0.0046,0.4677,0.0011,15.9856,0.0002,17.6982,2.5365,19.1586,20.1813,17.6757,0.1722,5.9401,15.8471,0.2382,20.1813,0.9305,15.8471,7,0.1137,3.4009,2856,0.2525,4,?,?,?,2.3423,0.0009,0.0173,0.062,0.0047,153.31,0.2823,143,0.0018,4.1381,0.2308,0,0.9467,153,0.9618,0
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,5.3182,0.5135,0.4089,0.2602,0.0011,0.297,1.4607,0,0.0136,0,0.9011,0.0075,0.0347,0.6245,0.4373,672,8.3598,0,670,0.0299,0,0.0299,0.009,0.003,0.009,32.0521,0.006,34.9164,0.044,36.9746,37.272,36.8598,0.0134,5.6015,31.707,0,37.272,0.8028,31.707,7,0.0191,0.0086,135,0.0096,5,0.4529,0.0432,0.0433,0.044,0.0269,0.0987,0.1527,0.0298,18.8214,0.0008,15,0.0089,0.2606,0.2589,0,0.1111,19,0.105,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,50.4,0.1296,0.0488,0.8884,0.977,0.9802,58.3636,0.9802,2.4079,0.9812,98.7117,0.0215,1.7582,0.9433,97.7799,566749,0.0673,0.9539,564372,0.0438,0.1187,0.0017,0.0041,0.9802,0.0041,81.512,0.0003,94.6139,3.2172,106.6333,115.5,100.765,0.0012,2,72.0435,0.9952,115.5,0.9998,72.0435,2,1.5739,0.1595,2377,0.0733,2,?,?,?,5.8786,0.0006,0,0.0199,0.0013,1135.55,0.3192,1078,0.0008,0.1917,0.0961,0.1204,0.4761,1137,1,0
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,0,0,0.9999,0.5993,0.7727,0,0.0909,0.6205,0.5993,3.2526,0.3333,0,1,3.2447,1628,0,0.5993,1452,0.0909,0.5992,0.0427,0.0902,0.0909,0.0902,0,0.022,0,0,0,0,0,0.022,2,0,0.5993,0,1,0,2,0,0,176,0,2,0.0645,0.093,0.2045,0,0.0427,0.0003,0.1554,0.0427,29.6461,0.0323,24,0.022,0,0.1794,0.0323,0.0323,30,0.5993,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,1537.12,5.4057,4.8186,0.8848,0.8972,0.9818,1120.06,0.9818,2.4442,0.8903,78.0576,0.0217,4.6063,0.9461,84.8551,356340,0.0997,0.8088,354225,0.0444,0.445,0.0021,0.0058,0.9818,0.0058,86.4351,0.0003,89.9555,2.9496,90.2679,90.3362,87.5385,0.0015,2,85.3636,0.9206,113.814,1.031,84.037,2,0.6676,0.2536,2115,0.075,2,?,?,?,4.9822,0.0005,0.1482,0.1869,0.0014,968.323,0.341,961,0.0009,0.2844,0.3241,0.0993,0.5203,1000,0.9996,0
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0017,51.449,48.3218,0.9544,0.5077,0.758,0.0008,0.0319,0.5926,0.5077,6.6224,0.3333,0.0007,0.9967,6.496,10976,0.0001,0.5077,10528,0.0357,0.5075,0.0175,0.0318,0.0319,0.0318,30.7394,0.0088,34.9281,0,39.1168,39.1168,39.1168,0.0088,2,30.7394,0.5077,39.1168,0.999,30.7394,2,0.0217,0,448,0,2,?,?,?,0,0.0175,0.0017,0.0976,0.0175,83.1175,0.0109,73,0.0088,0,0.1322,0.0109,0.0109,83,0.5081,0
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.1894,52.2781,48.3632,0.9571,0.509,0.7581,0.0007,0.0323,0.5928,0.509,6.5961,0.3333,0.0002,0.9969,6.4456,10670,0.0001,0.509,10230,0.0364,0.5088,0.0178,0.0322,0.0323,0.0322,32.2418,0.009,39.2021,0,46.1625,46.1625,46.1625,0.009,2,32.2418,0.509,46.1625,0.9986,32.2418,2,0.0069,0,440,0,2,?,?,?,0,0.0178,0.0207,0.098,0.0178,81.6089,0.011,71,0.009,0,0.1374,0.011,0.011,82,0.5091,0
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,1.3253,3.3698,23.6629,0.8255,0.4506,0.7548,0.3172,0.0191,0.5865,0.4505,7.3884,0.3333,0.0006,0.947,5.4255,28980,0.0001,0.4505,28260,0.0222,0.4503,0.011,0.0191,0.0191,0.0191,28.8632,0.0055,36.2486,0,40.4114,40.4114,39.4714,0.0055,2,28.8632,0.4506,40.4114,0.9953,28.8632,2,0.5561,0,720,0,2,?,?,?,0,0.011,0.064,0.0841,0.011,138.622,0.0065,126,0.0055,0,0.1966,0.0065,0.0065,139,0.4508,0
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,5.955,0.3735,0.4294,0.4151,0.0448,0.3685,5.7268,0.0209,0.2773,0.0006,1.1995,0.3697,1.0878,0.9302,0.9146,1078,2.6844,0.0001,958,0.0485,0,0.0731,0.0116,0.4071,0.0052,23.664,0.001,26.0871,0.6138,28.4563,28.613,27.5729,0.0146,5.4573,22.5289,0.0026,28.613,0.8616,22.5289,7,0.0117,0.4794,226,0.079,5,0.7706,0.0392,0.1075,2.0746,0.0084,0.0581,0.1206,0.0233,30.3481,0.0186,26,0.0077,0.344,0.2477,0,0.7073,30,0.763,0
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,14.4749,0.2678,0.3901,0.725,0.9587,0.2739,20.5616,0.1475,0.2387,0.995,10.1594,0.1233,8.7827,0.966,10.1799,54220,0.1245,0.8955,47838,0.0173,0.002,0.0158,0.0032,0.1487,0.0005,0,0,0,1.361,0,0,0,0.007,3.2797,0,0.9951,0,0.9882,0,4,0,0.5461,583,0.1092,3,0.8515,0.0007,0.1093,2.7085,0.0005,0.0035,0.0536,0.0088,218.97,0.9379,203,0.002,0.8164,0.1634,0,0.992,219,0.9976,0
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,2.6165,0.294,0.5299,0.8131,0.0369,0.5238,1.0951,0,0,0.0045,0.7945,0,0.0503,0.9599,0.4813,252,1.5509,0.0014,252,0.0248,0,0.0357,0.0241,1,0.0238,19.3295,0,19.6559,0.2852,19.79,22.2048,19.4562,0.0317,5.9417,17.6681,0.0125,22.2048,0.8466,17.6681,6,0.0409,0.1322,121,0.0918,5,0.2,0.0371,0.0476,0.2852,0.0238,0.0859,0.164,0.0248,17.5398,0.0275,14,0.013,0.4427,0.3085,0,0.3333,18,0.2164,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,19.1618,7.4239,0.1719,0.7856,0.8328,0.9446,165.596,0.9446,1.6247,0.8242,34.2672,0.0417,12.7488,0.9224,40.679,111739,0.016,0.8157,109939,0.0356,0.7852,0.0037,0.0029,0.9446,0.0012,47.1605,0.0007,52.3187,2.7956,54.2247,60.5,50.7128,0.0023,3,45.5739,0.8333,84.2656,0.9991,44.3779,3,0.2901,0.1587,1375,0.0423,3,?,?,?,5.0442,0.0011,0.0002,0.112,0.0025,601.022,0.1852,584,0.0014,0.1559,0.111,0.0855,0.3518,607,0.8832,0
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,1116.75,2.2373,0.017,0.5032,0.6441,0.751,3448.09,0.0039,0.5792,0.5804,31.2083,0.3333,0.4418,0.5658,27.9356,628173,0.3374,0.3476,624897,0.0049,0.0026,0.0024,0.0039,0.0039,0.0039,28.9153,0.0012,28.9153,0,28.9153,28.9153,28.9153,0.0012,2,28.9153,0.6969,28.9153,1.0031,28.9153,2,0,0,3276,0,2,?,?,?,0,0.0024,0.0163,0.3341,0.0024,578.091,0.0013,0,0.0012,0,0.2393,0.0013,0.0013,625,0.8992,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,40.1228,0.1675,12.8502,0.8286,0.7914,0.9261,22.1132,0.9261,1.3868,0.7805,24.2171,0.0556,6.786,0.9425,28.2707,43649,0.0199,0.7717,42889,0.0486,0.7442,0.0065,0.0058,0.9261,0.0034,52.6116,0.0016,65.6897,2.8138,80.3343,85.0653,58.8306,0.0037,3,51.6067,0.7914,85.0653,0.9956,51.6067,3,0.9248,0.1324,760,0.0416,3,?,?,?,4.5152,0.0029,0.0542,0.0426,0.0045,323.116,0.1767,308,0.0026,0.1355,0.1373,0.0854,0.3026,325,0.8412,0
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,186.636,0.372,0.1742,0.4565,0.8136,0.713,294.556,0.9532,0.4767,0.7851,2.848,0,0.1103,0.649,3.7458,72812,0.0803,0.7338,72812,0.0019,0.1601,0.0005,0.0003,0.955,0.0001,21.1356,0.0001,27.0885,2.6307,28.1515,36,23.5873,0.0004,6.8676,20.1139,0.8269,72.4,0.9853,15.0746,7,0.4645,0.1731,7534,0.0519,6,0.3333,0.0001,0.0042,2.7181,0.0001,0.0019,0.0162,0.0003,2854.41,0.7112,2824,0.0002,0.3917,0.2136,0.4,0.8378,2852,0.9305,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,5.971,0.2753,0.4565,0.2788,0.4159,0.3379,9.8629,0.0203,0.4113,0.0174,13.4842,0.2347,2.0279,0.6902,9.5469,146535,0.9369,0.0131,96618,0.054,0.0006,0.0444,0.0017,0.0205,0.0002,12.9027,0.0002,13.9981,2.6207,15.0387,16.1796,13.9003,0.0426,3.1858,12.5008,0.3005,16.8637,0.9948,9.8761,4,0.3684,0.5896,526,0.3456,3,?,?,?,4.9323,0.0005,0.0025,0.0725,0.0146,123.089,0.2395,111,0.0041,0.842,0.216,0,0.9465,123.5,0.9725,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,16.6618,7.5452,1.858,0.8801,0.8962,0.9742,364.852,0.9742,2.1832,0.8796,51.6619,0.0278,4.4658,0.9563,43.9585,148400,0.0253,0.8639,147105,0.0571,0.832,0.0035,0.0086,0.9742,0.0086,76.4333,0.0006,83.3543,2.8969,93.3214,93.3214,89.9881,0.0024,2,73.6742,0.8992,93.3214,0.9999,73.6742,2,1.3576,0.2428,1295,0.0714,2,?,?,?,4.7775,0.001,0.0009,0.1329,0.0024,591.869,0.294,564,0.0015,0.2718,0.1025,0.102,0.4354,601,0.9421,0
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,10.2306,2.8397,14.0629,0.8987,0.891,0.9725,6.7953,0.9725,1.7007,0.879,25.0503,0.0455,1.5649,0.9596,24.0516,25396,0.0238,0.8652,24913,0.0952,0.8389,0.0086,0.0185,0.9725,0.0185,48.266,0.0026,54.5767,2.7913,57.5667,64.3721,53.0811,0.0067,2,48.1419,0.8913,70.3538,1.0025,46.429,2,0.9593,0.1432,483,0.0766,2,?,?,?,3.71,0.0041,0.0865,0.0663,0.0059,212.005,0.4265,199,0.0042,0.1841,0.12,0.2672,0.7606,212,0.9849,0
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,19.7369,0.1638,0.216,0.1271,0.71,0.698,19.3266,0.2051,0.5989,0.6406,1.5776,0.0055,1.1273,0.634,0.9042,11563,0.4244,0.1091,11563,0.0171,0.0045,0.0099,0.0043,0.8122,0.0005,16.7072,0,20.3294,2.6643,23.3481,28.4135,18.8098,0.0054,5.7022,14.0307,0.8354,34.4604,0.9315,12.5036,7,0.1555,1.0956,1473,0.241,5,0.5,0.0065,0.0432,2.7799,0.0004,0.0094,0.0362,0.0022,527.261,0.4796,502,0.0013,1.0811,0.1385,0,0.8571,527,0.9806,0
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,2.7011,0.3247,0.5343,0.8016,0.0353,0.5072,1.1078,0,0,0.0033,0.7671,0,0.0561,0.9599,0.4579,276,1.7615,0.001,276,0.0226,0,0.0435,0.022,1,0.0217,20.0839,0,21.2634,0.2274,21.6007,23.7133,21.2852,0.029,6.0152,19.0545,0.0146,23.7133,0.8428,19.0545,7,0.0304,0.1401,133,0.0793,5,0.2,0.034,0.0435,0.2712,0.0217,0.0826,0.1582,0.0226,19.1935,0.0201,15,0.0114,0.4509,0.3043,0,0.3333,19,0.262,0
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,66.1741,0.2589,0.2388,0.1505,0.5539,0.3576,72.9698,0.104,0.2366,0.1712,0.8,0.1365,0.634,0.4805,0.4368,11158,0.6159,0.1563,10087,0.0047,0.0034,0.045,0.0012,0.2202,0.0006,35.4696,0.0003,34.9264,1.119,37.5572,37.5572,37.1414,0.0162,3.9564,29.5374,0.7183,37.5572,0.8293,29.5374,4,0.1491,1.8329,1199,0.091,3,0.5556,0.0315,0.0718,1.3931,0.001,0.0652,0.0742,0.0042,190.315,0.053,180,0.0014,1.9106,0.3002,0,0.5894,190.5,0.909,0
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,14.0239,0.3787,0.2026,0.1206,0.2752,0.5526,16.3016,0.2415,0.9928,0.0756,1.3709,1.8421,0.3527,0.499,0.3977,10377,0.9193,0.0283,5950,0.0289,0.0003,0.2471,0.0046,0.5521,0.001,15.7147,0.0002,16.9642,2.1954,18.7361,21.9515,16.0341,0.1696,3.8874,14.9793,0.2055,21.9515,0.9208,14.9793,4,0.0787,3.5252,2754,0.2429,3,?,?,?,2.0945,0.0008,0.0181,0.0592,0.0044,180.864,0.2476,170,0.0016,4.0951,0.2342,0,0.9487,181,0.9609,0
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,6.4189,0.2557,0.2429,0.6788,0.5832,0.6713,3.708,0.8333,0.4472,0.5832,1.1278,0,0.0001,0.8349,0.6079,432,0.0001,0.5831,432,0.0278,0.5831,0.0139,0.0276,0.8333,0.0255,32.0081,0,33.3541,0,35.2104,37.3144,33.3253,0.0116,4.1899,29.6164,0.5832,37.3144,0.9326,29.6164,5,0.0066,0,180,0,4,0.4,0.0154,0.0463,0,0.0139,0.0313,0.1282,0.0139,46.8335,0.3333,39,0.0077,0.3222,0.2039,0.3333,0.3333,47,0.5833,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,18.1284,3.0479,0.0955,0.8803,0.8708,0.962,29.3121,0.962,1.9397,0.8591,41.4118,0.0347,3.6319,0.9519,45.5226,82294,0.0268,0.843,81400,0.0718,0.7394,0.0046,0.0102,0.962,0.003,60.607,0.0014,68.7286,3.1807,83.6955,83.6955,72.6622,0.0031,2.8412,57.9496,0.8754,83.6955,0.9996,57.9496,3,1.2444,0.1419,894,0.0659,2,?,?,?,4.971,0.0024,0.0002,0.089,0.0037,401.554,0.2317,383,0.0022,0.1752,0.1106,0.0608,0.372,405,0.9096,0
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,9.6503,0.1247,0.0955,0.9308,0.907,0.7483,9.0903,0.9797,1.9141,0.8884,40.1438,0.0345,2.1544,0.978,31.5407,72688,0.0242,0.8732,71848,0.0714,0.8589,0.0055,0.0113,0.9797,0.0113,86.7222,0.0006,87.0601,2.8978,112.3763,112.3763,87.2537,0.0044,2,61.888,0.9135,112.3763,0.9998,61.888,2,1.3776,0.1862,840,0.1013,2,?,?,?,4.3094,0.0022,0.0001,0.0388,0.0033,380.708,0.4433,365,0.0018,0.415,0.1084,0.2574,0.6211,380,0.9556,0
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0,0,0,0.9998,0.5993,0.7727,0,0.0909,0.6205,0.5993,3.2192,0.3333,0,1,3.2254,1554,0,0.5993,1386,0.0952,0.5992,0.0447,0.0902,0.0909,0.0902,0,0.0231,0,0,0,0,0,0.0231,2,0,0.5993,0,1,0,2,0,0,168,0,2,0.0645,0.1013,0.2229,0,0.0447,0.0007,0.1576,0.0447,28.5513,0.0323,23,0.0231,0,0.179,0.0323,0.0323,28,0.5993,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,41.0714,4.5449,0.1247,0.8806,0.9762,0.9855,6885.9,0.9855,2.4659,0.9743,94.8668,0.02,1.6263,0.9306,106.152,582679,0.0601,0.9493,580131,0.0408,0.0942,0.0016,0.0043,0.9855,0.0043,99.6667,0.0002,111.8842,3.2003,119.125,149.3404,106.0179,0.0012,2,86.5327,0.9935,149.3404,0.9998,86.5327,2,1.5597,0.253,2548,0.0652,2,?,?,?,6.2244,0.0003,0,0.2305,0.0011,1140.62,0.4056,1172,0.0008,0.2818,0.1222,0.2469,0.5558,1197,1,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,44.2013,0.1997,9.9717,0.8884,0.9039,0.7508,11.8442,0.9798,1.9099,0.8942,39.9959,0.0345,2.9491,0.9462,41.3569,68270,0.018,0.8817,67460,0.0741,0.848,0.0057,0.0116,0.9798,0.0116,72.2411,0.0006,74.6724,3.1132,76.037,78.8059,75.3163,0.0042,2,70.5017,0.9059,80.8254,1.0029,68.7101,2,0.3368,0.1887,810,0.0719,2,?,?,?,4.3862,0.0021,0.0407,0.0352,0.0034,367.055,0.4523,350,0.0019,0.4136,0.1282,0.2845,0.5939,367,0.9405,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,7.0886,0.2631,13.0641,0.9643,0.9037,0.7269,2.4321,0.9723,1.8311,0.8895,36.1181,0.0345,1.7597,0.9826,30.3554,31962,0.0203,0.8816,31512,0.1333,0.8698,0.009,0.0138,0.9723,0.0138,82.1311,0.0013,100.629,2.8225,139.8061,139.8061,119.633,0.0067,2,60.9457,0.9039,139.8061,1.0008,60.9457,2,0.8272,0.1313,450,0.0848,2,?,?,?,3.6208,0.0046,0.02,0.0518,0.0066,204.262,0.3715,191,0.0033,0.3882,0.0871,0.2308,0.5865,204,0.9518,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,1091.88,0.2171,6.452,0.8917,0.9003,0.9772,21.8039,0.9772,2.3039,0.8835,61.7148,0.0251,7.7608,0.9564,60.9642,212885,0.0374,0.8561,211251,0.0514,0.766,0.0029,0.0075,0.9772,0.0075,86.0426,0.0005,98.0937,3.3837,108.375,120.516,102.6667,0.0022,2,80.6255,0.9053,120.516,1.1917,79.7544,2,1.7532,0.2476,1634,0.0818,2,?,?,?,5.7095,0.0008,1.0562,0.0281,0.0019,762.745,0.3036,721,0.0012,0.2773,0.3633,0.0909,0.5306,762,0.9702,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,8.2423,0.1434,0.3831,0.2863,0.3005,0.4588,12.7195,0.0236,0.3084,0.0003,15.0293,0.5856,0.8862,0.8424,14.9912,118394,1.2961,0.0001,53231,0.0552,0,0.0807,0.0023,0.0236,0.0003,18.5427,0,20.3644,1.5106,22.834,24.263,20.9361,0.0767,3.3989,15.9327,0.0764,24.263,0.9958,15.9327,4,0.1756,0.8653,574,0.3534,3,?,?,?,3.5717,0,0.0031,0.1488,0.0152,73.9715,0.1999,62,0.006,1.0511,0.4001,0,1,75,1,0
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,285.211,0.0115,0.6413,0.6057,0.3498,0.7517,253.591,0.0069,0.5807,0.3263,20.2505,0.3333,12.2899,0.6509,15.2414,207536,0.1553,0.314,205632,0.0084,0.0046,0.0042,0.0069,0.0069,0.0069,29.0075,0.0021,30.681,0,31.7579,32.3426,31.03,0.0021,2,28.5201,0.3542,35.8509,1.0022,27.1445,2,0.9679,0,1904,0,2,?,?,?,0,0.0042,0.03,0.0436,0.0042,371.636,0.0023,342,0.0021,0,0.206,0.0023,0.0023,370,0.4683,0
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,18.2723,0.3116,0.426,0.3172,0.4124,0.5262,14.6103,0,0.0527,0.2135,0.9037,0.0204,0.6066,0.5474,0.3157,2550,0.5608,0.1135,2537,0.0085,0.0013,0.0099,0.0102,0.9752,0.0039,30.6762,0,33.2907,3.3924,35.7598,39.0994,32.1927,0.0063,4,30.5214,0.4024,39.0994,0.8552,30.5214,4,0.0177,0.2626,600,0.182,4,0.2778,0.0076,0.0142,2.6235,0.002,0.0382,0.069,0.0051,130.913,0.2367,120,0.0027,0.3677,0.2052,0,1,131,1,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,14.8773,7.6133,0.175,0.8194,0.8049,0.932,56.6402,0.932,1.4728,0.7942,27.8905,0.05,4.7253,0.9193,32.1558,61409,0.0193,0.7848,60464,0.0433,0.7687,0.0056,0.0047,0.932,0.0028,80.2119,0.0013,81,2.8704,81.7881,81.7881,81.7881,0.0032,3,80.2119,0.8049,81.7881,0.9987,80.2119,3,0.8866,0.1683,945,0.0441,3,?,?,?,4.8583,0.0024,0.0003,0.0783,0.0037,406.472,0.1705,390,0.0021,0.1569,0.1077,0.0795,0.3261,408,0.857,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,25.2627,0.1374,0.1401,0.2153,0.0395,0.2633,25.4923,0,0.1374,0.0032,1.5766,0,0.2068,0.5099,1.0198,2332,1.5117,0.0004,2332,0.0184,0,0.0257,0.0037,0,0.0026,30.2928,0.0013,29.3885,0.7809,33.6694,36.0594,32.7262,0.0056,6.0185,8.3323,0.0139,36.0594,0.9624,8.3323,7,0.3559,0.275,326,0.0462,6,0.6517,0.0216,0.0356,1.365,0.0103,0.0354,0.1017,0.0137,51.4877,0.0228,45,0.0035,0.1864,0.1078,0,0.2,51,0.3273,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,56.1184,0.1862,0.6314,0.3881,0.5754,0.1004,58.8889,0,0.518,0.3465,7.3162,0.5753,5.6869,0.5309,3.6188,158884,0.4989,0.1487,88301,0.0114,0.0003,0.0114,0.0056,0.5344,0.003,29.7064,0,32.5177,3.9728,31.2816,42.5749,30.8787,0.0034,3,28.5506,0.6006,46.2862,0.9866,28.3547,3,0.4055,0.4084,2070,0.3061,3,?,?,?,5.9868,0.0011,0.0084,0.0406,0.004,440.247,0.3204,421,0.0008,0.6597,0.2466,0,0.9824,442,0.9994,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,17.2473,0.1771,1.7082,0.746,0.8092,0.935,27.7963,0.935,1.4697,0.799,27.2878,0.05,5.6708,0.9192,31.7811,61409,0.0194,0.7895,60159,0.0433,0.7628,0.0055,0.0042,0.935,0.002,47.8174,0.0012,59.1435,2.7927,78.5671,86.0404,50.9157,0.0032,3.0689,41.139,0.8091,86.0404,0.9989,41.139,4,0.7931,0.1757,945,0.0401,3,?,?,?,4.874,0.0021,0.0025,0.0364,0.0036,407.792,0.1916,392,0.0021,0.1707,0.1173,0.0837,0.3585,408,0.8674,0
