@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC

@DATA
Core1108_tbm_21.tex.moduleQ3.2S.000014,1,2.976792,3480,0.323145,1465,126,0.301213,0.541201,0.648845,3014,0.939409,1260,1291,0.858623,1272,2.341111,12419,0.70322,11.634146,6.756098,0.318808,59.634146,0.556463,0.628699,0.8759,0.080522,205,31.90785,0.239633,0.233318,1.385,0.321655,1.385
Core1108_tbm_21.tex.moduleQ3.2S.000015,1,2.983448,3475,0.321144,1450,125,0.297937,0.537859,0.650255,3014,0.938204,1250,1271,0.858701,1252,2.345054,12369,0.706517,11.825,6.85,0.317084,60,0.554383,0.63074,0.87629,0.080443,200,31.862069,0.238985,0.23324,1.376884,0.320105,1.376884
Core1108_tbm_21.tex.moduleQ3.2S.000019,1,2.983448,3475,0.321144,1450,125,0.297937,0.537859,0.650255,3014,0.938204,1250,1271,0.858701,1252,2.345054,12369,0.706517,11.825,6.85,0.317084,60,0.554383,0.63074,0.87629,0.080443,200,31.862069,0.238985,0.23324,1.376884,0.320105,1.376884
Core1108_tbm_21.tex.moduleQ3.2S.000024,1,2.983448,3475,0.321144,1450,125,0.297937,0.537859,0.650255,3014,0.938204,1250,1271,0.858701,1252,2.345054,12369,0.706517,11.825,6.85,0.317084,60,0.554383,0.63074,0.87629,0.080443,200,31.862069,0.238985,0.23324,1.376884,0.320105,1.376884
Core1108_tbm_21.tex.moduleQ3.2S.000027,1,2.983391,3470,0.320724,1445,124.5,0.296288,0.536661,0.650762,3014,0.939214,1245,1261,0.859529,1242,2.347039,12344,0.708177,11.775,6.825,0.316763,59.625,0.553336,0.631469,0.876758,0.080201,200,31.809689,0.238658,0.232613,1.378788,0.319325,1.378788
Core1108_tbm_28.tex.moduleQ2.2S.000003,1,2.911273,3213,0.274889,1375,150.875,0.278547,0.548807,0.645658,2779,0.955256,1207,1066,0.89141,1048,2.475307,11297,0.726156,10.857143,6.261905,0.33016,43.904762,0.476614,0.62962,0.89416,0.068337,168,24.663273,0.26122,0.201725,1.362694,0.331269,1.362694
counter_16,1,3.917767,2242,0.479891,1666,97.058824,0.509657,0.993153,0.501718,4315,0.684103,1650,2243,0.691648,68,2.016587,13099,0.980459,264,132,0.344354,2244,0.959782,0.502125,0.678637,0.161234,16,68.417167,0.337049,0.479891,1,0.496904,1
counter_32-shuffled,1,3.958607,8578,0.489613,6402,193.030303,0.504855,0.996344,0.500916,16827,0.675683,6370,8579,0.679819,132,2.009004,50779,0.990231,520,260,0.339111,8580,0.979227,0.501175,0.672905,0.163847,32,132.538425,0.335237,0.489613,1,0.498265,1
counter_8-shuffled,1,3.837778,610,0.462192,450,49.111111,0.519116,0.987986,0.503022,1131,0.699339,442,611,0.712051,36,2.028037,3475,0.960918,136,68,0.35354,612,0.924384,0.503491,0.688787,0.156547,8,36.193333,0.340432,0.462192,1,0.495024,1
counter_e_16,1,3.952797,2306,0.477088,1716,100,0.50296,0.989064,0.502749,4477,0.687371,1700,2294,0.696573,66,2.036615,13641,0.981583,272,136,0.345446,2312,0.954177,0.504078,0.682706,0.159519,16,69.556527,0.337732,0.477088,1,0.494112,1
counter_e_8-shuffled,1,3.897059,642,0.458234,476,52,0.507558,0.981481,0.504673,1213,0.704226,468,638,0.719122,34,2.062848,3745,0.964996,144,72,0.354878,648,0.916468,0.506512,0.695238,0.153805,8,37.17437,0.341522,0.458234,1,0.490839,1
counter_r_16,1,3.951632,2322,0.478768,1716,100,0.507591,0.997793,0.500552,4445,0.685853,1700,2307,0.6964,82,2.029703,13577,0.977998,272,136,0.348225,2312,0.957536,0.499964,0.679812,0.160271,16,69.518065,0.339177,0.478768,1,0.500052,1
counter_r_8-shuffled,1,3.892857,650,0.461169,476,52,0.514812,0.996237,0.500943,1197,0.701529,468,643,0.718548,42,2.05044,3713,0.958367,144,72,0.359366,648,0.922338,0.499873,0.690323,0.155131,8,37.102941,0.343927,0.461169,1,0.50018,1
counter_re_16,1,4.002831,2386,0.476089,1766,102.941176,0.501169,0.998164,0.500459,4605,0.689663,1750,2358,0.70349,82,2.055473,14151,0.978746,280,140,0.351861,2380,0.952179,0.499835,0.683705,0.158293,16,71.191959,0.341248,0.476089,1,0.500237,1
cube_c11_par---13_-shuffled,1,207.401202,6312,5.170706,1331,660,0.079489,1.022184,0.494515,47914,0.116245,1320,4060,0.058582,3159,1.232634,546111,0.938092,43923,24009,0.028679,48018,9.459492,0.510455,0.188869,0.401116,11,421.320811,0.021886,4.288785,1.205634,0.181806,1.205634
cube_c3_ser--opt-6_-shuffled,1,8.8125,681,0.657895,176,85.5,0.418129,0.805296,0.553926,645,0.669583,171,429,0.645195,378,2.204678,3477,0.628655,243,135,0.294737,270,1.184211,0.543182,0.719626,0.155306,5,20.556818,0.251941,0.526316,1.25,0.413115,1.25
cube_c5_ser---14_-shuffled,1,16.251534,2961,1.284069,652,322.5,0.348752,0.806209,0.553646,3653,0.451965,645,1817,0.43741,1554,2.037236,23739,0.701152,1875,955.714286,0.194465,1911.428571,2.519194,0.555417,0.510386,0.271073,7,36.174847,0.164539,1.235125,1.039627,0.380792,1.039627
cube_c7_ser---23_-shuffled,1,30.805274,6990,2.372263,1479,735,0.286996,0.96023,0.510144,11504,0.304858,1470,4352,0.260807,3657,1.858481,93009,0.758639,7203,3997,0.12502,7994,4.275059,0.520641,0.391882,0.310228,9,65.667343,0.103087,1.902796,1.246725,0.345094,1.246725
cube_c9_par--opt-11_-shuffled,1,123.436422,4284,4.356648,928,459,0.113125,0.996919,0.500771,22400,0.143722,918,2777,0.088656,2145,1.328907,229452,0.912498,19683,10694.7,0.042864,21389.4,8.018168,0.516512,0.217749,0.391729,10,252.646552,0.033131,3.66152,1.189847,0.225297,1.189847
eijk.S1238.S-d3-shuffled,1,2.828736,1893,0.128809,870,421,0.590004,0.750305,0.571329,820,0.919148,842,1452,0.935422,1640,2.075173,5741,0.333198,22.642857,11.321429,0.395204,22.642857,0.257619,0.577513,0.903354,0.055217,28,7.696552,0.373454,0.128809,1,0.415747,1
eijk.S1423.S-d4-shuffled,1,2.913174,8123,0.031779,3651,1803,0.56478,0.750071,0.571406,3545,0.984899,3606,6007,0.990202,7090,2.26965,24816,0.333302,15.022222,7.511111,0.422072,15.022222,0.063558,0.573751,0.976164,0.01362,45,8.415229,0.414974,0.031779,1,0.424839,1
eijk.S208o.S-d4-shuffled,1,2.789474,207,0.045283,95,46,0.577358,0.752841,0.570502,88,0.992442,92,153,0.999784,176,2.237736,617,0.332075,8,4,0.426221,8,0.090566,0.573687,0.965909,0.019449,3,7.947368,0.410049,0.045283,1,0.42426,1
eijk.S208o.S-f4-shuffled,1,2.766922,3576,0.056312,1566,755,0.57766,0.750173,0.571372,1444,0.987022,1510,2503,0.994922,2888,2.220402,10109,0.333256,8.714286,4.357143,0.421459,8.714286,0.112624,0.57639,0.957756,0.024137,56,7.664751,0.404491,0.056312,1,0.420885,1
eijk.S298.S-f2-shuffled,1,2.713684,1950,0.100078,950,452,0.570985,0.750291,0.571334,859,0.960719,904,1472,0.971584,1718,2.132661,6014,0.333204,11.217391,5.608696,0.408843,11.217391,0.200155,0.5792,0.924913,0.0429,46,7.197895,0.385767,0.100078,1,0.415429,1
eijk.S298.S-f4,1,2.857275,4676,0.050924,2158,1053,0.565034,0.750122,0.571389,2055,0.97996,2106,3484,0.987117,4110,2.231268,14386,0.333279,12.076923,6.038462,0.418304,12.076923,0.101849,0.576236,0.9618,0.021827,52,7.936052,0.406784,0.050924,1,0.421319,1
eijk.S344.S-f3,1,2.787542,4338,0.050234,2071,1000,0.55032,0.75013,0.571386,1924,0.990909,2000,3177,0.99811,3848,2.232635,13469,0.333276,8.169014,4.084507,0.423081,8.169014,0.100468,0.576118,0.962318,0.021531,71,7.756156,0.407083,0.050234,1,0.421478,1
eijk.S349.S-f3,1,2.785156,4321,0.049088,2048,988.5,0.547335,0.750132,0.571386,1901,0.992322,1977,3122,0.9994,3802,2.234923,13308,0.333275,7.887324,3.943662,0.423697,7.887324,0.098177,0.576049,0.963177,0.02104,71,7.757813,0.407574,0.049088,1,0.421609,1
eijk.S382.S-f4-shuffled,1,2.846483,5562,0.050382,2573,1253.5,0.556936,0.750102,0.571395,2441,0.982001,2507,4079,0.989035,4882,2.232387,17088,0.333288,11.181818,5.590909,0.419012,11.181818,0.100765,0.576342,0.962208,0.021594,66,7.893898,0.407011,0.050382,1,0.421233,1
eijk.S386.S-f2,1,2.77412,3833,0.075082,1762,849.5,0.582242,0.750153,0.571378,1629,0.970331,1699,2846,0.979721,3258,2.182897,11404,0.333265,11.650794,5.825397,0.41373,11.650794,0.150164,0.577706,0.943677,0.032182,63,7.531782,0.39644,0.075082,1,0.418486,1
eijk.S420.S-f2,1,2.688048,4017,0.080359,1824,869,0.600245,0.750153,0.571379,1634,0.977186,1738,2943,0.987035,3268,2.172343,11439,0.333265,9.162791,4.581395,0.416482,9.162791,0.160718,0.578047,0.939718,0.034444,86,7.260417,0.394178,0.080359,1,0.417827,1
eijk.S526.S-f4-shuffled,1,2.862142,8326,0.052486,3801,1856.5,0.571192,0.750069,0.571406,3626,0.977643,3713,6214,0.984856,7252,2.228238,25383,0.333303,12.977273,6.488636,0.417074,12.977273,0.104973,0.576512,0.960632,0.022495,88,7.917916,0.406099,0.052486,1,0.420947,1
eijk.S641.S-f2,1,2.696655,4664,0.065046,2212,1058,0.587594,0.750126,0.571388,1988,0.98708,2116,3505,0.995611,3976,2.203018,13917,0.333277,8.083333,4.041667,0.420863,8.083333,0.130092,0.577281,0.951207,0.02788,96,7.370253,0.400733,0.065046,1,0.419479,1
eijk.S713.S-f2,1,2.698156,4702,0.064688,2223,1063.5,0.587863,0.750125,0.571388,1999,0.987179,2127,3526,0.995687,3998,2.203735,13994,0.333278,8.083333,4.041667,0.420931,8.083333,0.129376,0.577246,0.951476,0.027726,96,7.378318,0.400886,0.064688,1,0.419535,1
emptyroom_e3_ser---19_-shuffled,1,9.286938,4472,0.510045,934,464,0.462394,0.740102,0.574679,3779,0.703253,928,2785,0.707301,2242,2.365931,20394,0.627428,1024,512,0.30429,1024,1.02009,0.569787,0.737884,0.150633,6,22.130621,0.274689,0.510045,1,0.406231,1
emptyroom_e3_ser--opt-20_-shuffled,1,9.126273,4702,0.488705,982,488,0.466115,0.738951,0.575059,3924,0.713034,976,2930,0.717469,2360,2.377665,21090,0.624244,1024,512,0.308722,1024,0.97741,0.569706,0.746702,0.145661,6,21.806517,0.279279,0.488705,1,0.407439,1
emptyroom_e4_par---21_-shuffled,1,22.39786,10396,1.664956,2056,1024,0.327981,0.790477,0.558511,14597,0.373147,2048,6455,0.347129,5082,1.96992,104306,0.74168,8192,4096,0.149933,8192,3.329912,0.568078,0.437517,0.314153,8,48.722763,0.127337,1.664956,1,0.343447,1
emptyroom_e4_ser--opt-44_-shuffled,1,14.079268,21658,1.010173,4264,2128,0.415254,0.768563,0.565431,21612,0.526591,4256,13470,0.520585,10824,2.238424,138146,0.666256,8192,4096,0.224877,8192,2.020347,0.568031,0.5805,0.237198,8,31.993902,0.197371,1.010173,1,0.383703,1
ev-pr-4x4-11-3-0-0-1-s-shuffled,1,14.476657,42769,0.177412,7454,1202.333333,0.299842,0.940351,0.515371,59322,0.921897,7214,20281,0.958749,8285,2.937107,222663,0.877038,100,50,0.538518,300,0.354825,0.438312,0.895428,0.053893,240,133.931983,0.430736,0.177412,1,0.567126,1
ev-pr-4x4-13-3-0-0-1-s-shuffled,1,14.630823,49652,0.180598,8909,1231.571429,0.304408,0.966192,0.508597,71416,0.921204,8621,24272,0.96045,8287,2.965486,265253,0.895667,100,50,0.547976,350,0.361196,0.429459,0.89326,0.054288,288,160.26535,0.437115,0.180598,1,0.576721,1
ev-pr-4x4-15-3-0-0-1-s-shuffled,1,14.741702,56535,0.182945,10364,1253.5,0.307772,0.985315,0.503698,83510,0.920703,10028,28263,0.961669,8289,2.986388,307843,0.909388,100,50,0.554805,400,0.36589,0.423082,0.891655,0.054573,336,186.568603,0.441728,0.182945,1,0.583625,1
ev-pr-4x4-17-3-0-0-1-lg-shuffled,1,14.744217,6707,0.15196,3026,330.888889,0.521307,1.424066,0.41253,18548,0.935199,2978,10374,0.967472,1320,3.512462,75946,0.93206,126,63,0.611002,567,0.30392,0.368455,0.903479,0.039818,48,187.867812,0.547652,0.15196,1,0.640012,1
ev-pr-4x4-17-3-0-0-1-s-shuffled,1,14.825281,63418,0.184745,11819,1270.555556,0.310352,1.00004,0.49999,95604,0.920323,11435,32254,0.962586,8291,3.002425,350433,0.919915,100,50,0.559965,450,0.36949,0.41827,0.890419,0.054789,384,212.852864,0.445221,0.184745,1,0.588829,1
ev-pr-4x4-5-3-0-0-1-lg-shuffled,1,13.058036,2861,0.125041,896,294.666667,0.518028,1.221294,0.450188,4706,0.941558,884,3132,0.960583,1308,3.2696,21280,0.778366,126,63,0.55433,189,0.250083,0.422923,0.921086,0.035526,12,48.415179,0.514286,0.125041,1,0.582026,1
ev-pr-4x4-5-3-0-0-1-s-shuffled,1,13.142765,22120,0.153105,3089,997.666667,0.265,0.74773,0.572171,23040,0.927663,2993,8308,0.943512,8279,2.720583,94893,0.734905,100,50,0.458753,150,0.30621,0.513781,0.911594,0.050583,96,54.325672,0.377246,0.153105,1,0.484964,1
ev-pr-4x4-7-3-0-0-1-s-shuffled,1,13.872139,29003,0.165719,4544,1100,0.283081,0.846698,0.541507,35134,0.924559,4400,12299,0.951978,8281,2.832946,137483,0.808663,100,50,0.501876,200,0.331438,0.472808,0.903288,0.05237,144,81.059199,0.406123,0.165719,1,0.529636,1
ev-pr-4x4-9-3-0-0-1-lg-shuffled,1,14.117061,4143,0.141785,1606,316.4,0.520068,1.347118,0.426054,9320,0.937456,1582,5546,0.964754,1312,3.420668,39502,0.873968,126,63,0.590443,315,0.283571,0.387985,0.91016,0.038277,24,94.784558,0.535669,0.141785,1,0.619265,1
ev-pr-4x4-9-3-0-0-1-s-shuffled,1,14.247708,35886,0.172839,5999,1161.4,0.293286,0.9035,0.525348,47228,0.922915,5807,16290,0.956205,8283,2.896369,180073,0.850296,100,50,0.524553,250,0.345678,0.451422,0.898521,0.053312,192,107.546591,0.42134,0.172839,1,0.552896,1
ev-pr-6x6-11-5-0-1-2-lg-shuffled,1,17.771818,15556,0.116337,4698,777.166667,0.480449,1.262563,0.441977,34002,0.947643,4663,18357,0.967961,4134,3.683286,149621,0.889918,254,127,0.585998,762,0.232674,0.394606,0.932783,0.029708,35,144.63112,0.528315,0.116337,1,0.610653,1
ev-pr-6x6-13-5-0-1-2-lg-shuffled,1,17.944264,17713,0.118744,5544,786,0.480988,1.280974,0.438409,40712,0.946952,5502,21606,0.968341,4136,3.706077,177145,0.906322,254,127,0.591455,889,0.237489,0.389208,0.931318,0.030111,42,172.709416,0.53148,0.118744,1,0.616333,1
ev-pr-6x6-15-5-0-1-2-lg-shuffled,1,18.071049,19870,0.120526,6390,792.625,0.481388,1.294624,0.435801,47422,0.946447,6341,24855,0.968629,4138,3.722943,204669,0.918461,254,127,0.595449,1016,0.241052,0.385266,0.930232,0.030405,49,200.803912,0.533794,0.120526,1,0.620481,1
ev-pr-6x6-5-5-0-1-2-lg-shuffled,1,16.443981,9085,0.098384,2160,715.333333,0.476428,1.126514,0.470253,13872,0.953142,2146,8610,0.965565,4128,3.513336,67049,0.767596,254,127,0.543295,381,0.196768,0.437329,0.943609,0.026518,14,60.683796,0.503229,0.098384,1,0.565679,1
ev-pr-6x6-5-5-0-1-2-s-shuffled,1,15.526762,159052,0.137859,16385,5381.666667,0.220066,0.67339,0.597589,154132,0.92086,16145,46740,0.931656,58187,2.700891,632205,0.725699,244,122,0.435351,366,0.275718,0.532713,0.922498,0.046314,240,65.385413,0.356097,0.137859,1,0.464572,1
ev-pr-6x6-7-5-0-1-2-s-shuffled,1,16.245564,209391,0.149869,24348,5997,0.237795,0.766475,0.566099,234794,0.917204,23988,69687,0.939206,58189,2.810964,911607,0.801194,244,122,0.478782,488,0.299739,0.490227,0.914894,0.048179,360,96.61693,0.385722,0.149869,1,0.510579,1
ev-pr-8x8-11-7-0-1-2-lg-shuffled,1,19.687903,32445,0.129161,8837,1466.166667,0.47596,1.240451,0.446339,70237,0.939333,8797,37587,0.960882,8606,3.720847,314239,0.889402,510,255,0.576796,1530,0.258323,0.399723,0.927276,0.032459,40,159.325789,0.521202,0.129161,1,0.605798,1
ev-pr-8x8-13-7-0-1-2-lg-shuffled,1,19.875539,36938,0.131837,10429,1483,0.476476,1.258428,0.442786,84106,0.938513,10381,44237,0.961233,8608,3.743101,371997,0.905905,510,255,0.582212,1785,0.263674,0.394307,0.92569,0.032903,48,190.214786,0.524311,0.131837,1,0.611528,1
ev-pr-8x8-19-7-0-1-2-lg-shuffled,1,20.202696,50417,0.136551,15205,1513.3,0.477386,1.290198,0.436643,125713,0.937095,15133,64187,0.961882,8614,3.782314,545271,0.934982,510,255,0.5916,2550,0.273103,0.384956,0.922886,0.033671,72,282.965998,0.529685,0.136551,1,0.621418,1
ev-pr-8x8-5-7-0-1-2-lg-shuffled,1,18.242305,18966,0.109214,4061,1348.333333,0.472108,1.107636,0.474465,28630,0.94584,4045,17637,0.958775,8600,3.554928,140965,0.766369,510,255,0.534544,765,0.218427,0.442471,0.938998,0.028943,16,66.974144,0.496591,0.109214,1,0.560568,1
ev-pr-8x8-7-7-0-1-2-lg-shuffled,1,18.995578,23459,0.119464,5653,1407.25,0.474087,1.175617,0.45964,42499,0.942408,5629,24287,0.959733,8602,3.640184,198723,0.829589,510,255,0.556651,1020,0.238927,0.419994,0.932998,0.030797,24,97.661065,0.509564,0.119464,1,0.584344,1
ev-pr-8x8-9-7-0-1-2-lg-shuffled,1,19.417805,27952,0.125346,7245,1442.6,0.475223,1.214881,0.451492,56368,0.940524,7213,30937,0.960406,8604,3.689109,256481,0.865868,510,255,0.568964,1275,0.250691,0.40758,0.929533,0.031815,32,128.466253,0.516693,0.125346,1,0.597484,1
f600-00-shuffled,1,2.424818,10748,0.319137,4948,2174,0.523087,0.678006,0.595945,2551,0.821821,4348,6276,0.744107,9447,1.787298,29694,0.212619,13.75,6.381667,0.265804,12.763333,0.687615,0.642788,0.75017,0.148885,600,4.471504,0.275106,0.368478,0.866094,0.31839,0.866094
ii32c1-00,1,3.688705,7926,0.597585,2178,976.5,0.798108,0.615255,0.619097,129,0.781787,1953,6412,0.439311,7905,1.840428,21092,0.016057,28.026667,21.337778,0.160133,42.675556,0.784914,0.635491,0.884745,0.071354,225,7.274105,0.153281,0.187329,3.190033,0.202288,3.190033
ii32c1-50-shuffled,1,3.927189,7605,0.622456,1964,869.5,0.803578,0.610689,0.620852,129,0.785234,1739,6198,0.420974,7584,1.833787,20343,0.016725,27.551111,21.337778,0.153559,42.675556,0.803708,0.635229,0.889311,0.068721,225,7.794297,0.143145,0.181252,3.434192,0.192979,3.434192
ii32e1-00-shuffled,1,3.779923,7725,0.612998,2072,925,0.805541,0.609589,0.621277,131,0.784,1850,6309,0.423798,7701,1.848315,20680,0.016726,27.945946,21.626126,0.153866,43.252252,0.792135,0.636934,0.8908,0.067843,222,7.455116,0.146567,0.179137,3.421953,0.193941,3.421953
ii32e1-50-shuffled,1,4.056277,7389,0.640475,1848,813,0.811766,0.604516,0.623241,131,0.788534,1626,6085,0.403477,7365,1.841515,19896,0.017476,27.441441,21.626126,0.14658,43.252252,0.8127,0.636708,0.895887,0.064887,222,8.055736,0.135454,0.172225,3.718823,0.183545,3.718823
ii8a1-00-shuffled,1,1.857143,801,0.289663,448,191,0.655048,0.717241,0.582329,19,0.868984,382,545,0.813869,813,1.774038,1992,0.022837,7.818182,3.651515,0.307396,7.30303,0.620192,0.622302,0.762931,0.138052,66,3.515625,0.296687,0.330529,0.876364,0.348311,0.876364
ii8a1-90-shuffled,1,1.987805,621,0.369632,328,131,0.65184,0.708696,0.585242,19,0.888759,262,425,0.778638,633,1.711656,1572,0.029141,6.909091,3.651515,0.298127,7.30303,0.699387,0.617117,0.766304,0.136768,66,3.887195,0.26145,0.329755,1.12093,0.327957,1.12093
ii8a3-90,1,2.608962,5454,0.416742,2120,928,0.682878,0.697654,0.589048,149,0.807945,1856,3777,0.662142,5382,1.721208,13459,0.026939,14.920455,8.731061,0.255196,17.462121,0.712168,0.61459,0.793895,0.121406,264,5.173585,0.239691,0.295426,1.410649,0.308941,1.410649
ii8c1-90-shuffled,1,2.497729,10332,0.375287,4183,1836.5,0.664625,0.711911,0.584143,176,0.808628,3673,6944,0.70504,10272,1.707408,25124,0.016845,14.284314,7.688235,0.272305,15.376471,0.697263,0.613774,0.770782,0.133896,510,4.921587,0.259791,0.321975,1.165577,0.329048,1.165577
ii8d1-00-shuffled,1,2.29445,12077,0.321525,5315,2392.5,0.660599,0.720064,0.581374,158,0.808011,4785,8056,0.741168,12037,1.737679,29131,0.012956,14.981132,7.398113,0.28422,14.796226,0.651087,0.616525,0.762695,0.137963,530,4.434243,0.284027,0.329561,0.975616,0.345027,0.975616
impl18-shuffled,1,2.945946,74,0.493151,74,2.947368,0.506849,1.004608,0.498851,144,0.88399,56,74,0.884993,1,1.993151,435,0.986301,8,4,0.44255,76,0.986301,0.49994,0.668203,0.165517,18,55.972973,0.335632,0.493151,1,0.50009,1
irst.dme4.B-d4-shuffled,1,2.591534,1744,0.05145,945,448.5,0.560229,0.750306,0.571329,816,1.007041,897,1372,1.014647,1632,2.22989,5713,0.333197,5.25,2.625,0.430313,5.25,0.102899,0.575899,0.961397,0.022055,48,7.228571,0.406616,0.05145,1,0.42165,1
irst.dme5.B-d4-shuffled,1,2.611321,2447,0.056069,1325,630.5,0.559827,0.750217,0.571358,1153,1.000246,1261,1937,1.008277,2306,2.220809,8072,0.333237,6.0625,3.03125,0.427222,6.0625,0.112139,0.576285,0.957936,0.024034,64,7.243774,0.404609,0.056069,1,0.421009,1
jnh1-50-shuffled,1,4.662069,4800,0.412167,1160,530,0.46949,0.600622,0.624757,788,0.756592,1060,2539,0.577925,4620,1.842456,14412,0.14571,44.48,22.29,0.183988,44.58,0.822485,0.68164,0.753554,0.153969,100,8.143966,0.22058,0.410318,1.004507,0.24011,1.004507
jnh207-90-shuffled,1,4.686024,4154,0.398866,1016,458,0.451166,0.602353,0.624082,743,0.763677,916,2148,0.600153,4018,1.831548,12665,0.15606,39.45,18.99,0.190083,37.98,0.828607,0.683276,0.741144,0.161548,100,8.145669,0.225977,0.429742,0.928152,0.245504,0.928152
jnh218-00-shuffled,1,4.177109,4419,0.3756,1197,548.5,0.4634,0.609607,0.62127,725,0.760306,1097,2317,0.618667,4275,1.8398,13202,0.145,40.03,18.78,0.197269,37.56,0.8006,0.681138,0.740917,0.16096,100,7.246449,0.236479,0.425,0.883765,0.256186,0.883765
jnh218-90-shuffled,1,4.650934,4149,0.39704,1017,458.5,0.451797,0.603162,0.623767,725,0.763862,917,2137,0.602534,4005,1.830655,12572,0.153277,39.13,18.78,0.191005,37.56,0.827273,0.682997,0.7405,0.161868,100,8.086529,0.226853,0.430233,0.92285,0.246619,0.92285
k3_1_2-shuffled,1,1.855019,212,0.201117,269,133,0.678771,1.077754,0.481289,247,0.859902,266,243,0.894311,110,2.284916,962,0.689944,48,24,0.46743,48,0.402235,0.47733,0.844492,0.074844,3,4.628253,0.443867,0.201117,1,0.525788,1
k4_2_2-shuffled,1,1.897313,850,0.174525,1042,519,0.706545,1.10078,0.476014,932,0.871887,1038,1004,0.904806,488,2.306122,3773,0.655876,124,62,0.478232,124,0.34905,0.471454,0.861915,0.06573,4,4.824376,0.458256,0.174525,1,0.53187,1
k5_2_2,1,1.875817,1682,0.19582,1989,992,0.730106,1.122443,0.471155,1602,0.850757,1984,1991,0.891671,1124,2.195453,7055,0.587459,213.6,106.8,0.475916,213.6,0.391639,0.466265,0.83935,0.075691,5,4.856209,0.453154,0.19582,1,0.538249,1
k5_3_2-shuffled,1,1.914503,2392,0.159216,2889,1442,0.719739,1.115346,0.472736,2527,0.880647,2884,2866,0.912403,1454,2.315922,10490,0.634606,253.6,126.8,0.485497,253.6,0.318433,0.467892,0.872152,0.060439,5,4.921772,0.466826,0.159216,1,0.535475,1
k_branch_n-20-shuffled,1,6.891397,63261,0.127703,13821,595.391304,0.476193,0.784609,0.560347,10103,0.915334,13694,37595,0.922969,68845,2.488632,216639,0.127969,158.771654,79.385827,0.381939,1904.913386,0.255405,0.586184,0.916947,0.046538,127,204.69691,0.393115,0.127703,1,0.407252,1
k_branch_n-4-shuffled,1,4.042341,1839,0.125536,803,111.714286,0.7154,0.979777,0.505107,567,0.926032,782,1835,0.944195,1997,2.306043,6559,0.221053,30.666667,15.333333,0.464923,122.095238,0.251072,0.507598,0.902807,0.049093,21,39.666252,0.4458,0.125536,1,0.491748,1
k_branch_n-5-shuffled,1,4.239339,2817,0.124419,1149,140.5,0.690501,0.95267,0.512119,818,0.92354,1124,2675,0.940721,3055,2.328343,9984,0.211151,38.56,19.28,0.454485,172.96,0.248838,0.516876,0.90573,0.048277,25,47.18973,0.439603,0.124419,1,0.481715,1
k_branch_n-6,1,4.417469,4069,0.122434,1557,169.777778,0.667212,0.928832,0.518449,1115,0.92281,1528,3673,0.938838,4389,2.349682,14283,0.202543,46.482759,23.241379,0.445523,231.862069,0.244868,0.525453,0.90898,0.047189,29,54.909441,0.434363,0.122434,1,0.472494,1
k_branch_n-7,1,4.583621,5609,0.120021,2027,199.4,0.645416,0.90759,0.524222,1458,0.923057,1994,4829,0.93787,6023,2.369955,19528,0.194868,54.424242,27.212121,0.437594,298.787879,0.240043,0.533417,0.912279,0.045985,33,62.848051,0.429793,0.120021,1,0.463981,1
