@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,0.011033,0,0.815024,0,0.574573,0.425427,350,0.173943,0,594424.278118,1726162.595544,0,44778383891,2.86472,2.413982,2.754867
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,0.011071,0,0.8161,0,0.575772,0.424228,350,0.172829,0,595668.589047,1729763.347742,0,44778383783,2.861373,2.411885,2.752269
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,0.011033,0,0.815024,0,0.574573,0.425427,350,0.173943,0,594424.278118,1726162.595544,0,44778383891,2.86472,2.413982,2.754867
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,0.016123,0,0.811209,0,0.578173,0.421827,420,0.172668,0,541376.87777,1611697.018846,0,34379109109,2.902828,2.368217,2.739956
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,0.011054,0,0.815621,0,0.575238,0.424762,350,0.173325,0,595114.880424,1728161.16055,0,44778383831,2.862861,2.412823,2.753425
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,0.024647,0,0.809723,0,0.593762,0.406238,400,0.165629,0,484969.706145,1402483.244645,0,18660039570,2.915161,2.398871,2.719579
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,0,0,0.03991,2109,0.125,0.875,0,0.919604,1964,0.081162,2.625,0.826599,6237,0.629941,0.483967,43.848485
normalized-ehi-85-297-55_ext.xml.mzn_AND_NODATA,1,0,0,0.03981,2120,0.125,0.875,0,0.919595,1834,0.081025,2.625,0.771886,6237,0.629941,0.484005,43.958754
normalized-fapp31-0400-7.xml.mzn_AND_NODATA,1,0.024653,0,0.8098,0,0.593851,0.406149,400,0.165547,0,485042.812994,1402694.09652,0,18660039566,2.914916,2.398699,2.719387
normalized-fapp20-0420-8.xml.mzn_AND_NODATA,1,0.016128,0,0.811305,0,0.578281,0.421719,420,0.172567,0,541478.810509,1611999.301402,0,34379109101,2.902523,2.368013,2.73972
normalized-fapp19-0350-4.xml.mzn_AND_NODATA,1,0.011039,0,0.815183,0,0.57475,0.42525,350,0.173779,0,594608.320081,1726695.094089,0,44778383875,2.864224,2.413675,2.754483
normalized-fapp20-0420-9.xml.mzn_AND_NODATA,1,0.016138,0,0.811496,0,0.578498,0.421502,420,0.172366,0,541682.772068,1612604.206811,0,34379109085,2.901914,2.367602,2.739247
normalized-fapp19-0350-8.xml.mzn_AND_NODATA,1,0.01106,0,0.81578,0,0.575416,0.424584,350,0.17316,0,595299.32883,1728694.893063,0,44778383815,2.862365,2.412511,2.75304
normalized-ehi-85-297-69_ext.xml.mzn_AND_NODATA,1,0,0,0.039177,2076,0.125,0.875,0,0.921703,1900,0.081478,2.625,0.799663,6237,0.629941,0.474448,44.669192
normalized-fapp19-0350-2.xml.mzn_AND_NODATA,1,0.011033,0,0.815024,0,0.574573,0.425427,350,0.173943,0,594424.278118,1726162.595544,0,44778383891,2.86472,2.413982,2.754867
normalized-fapp19-0350-9.xml.mzn_AND_NODATA,1,0.011061,0,0.81582,0,0.57546,0.42454,350,0.173119,0,595345.449893,1728828.377707,0,44778383811,2.862241,2.412433,2.752944
normalized-fapp19-0350-5.xml.mzn_AND_NODATA,1,0.011043,0,0.815302,0,0.574883,0.425117,350,0.173655,0,594746.42603,1727094.68365,0,44778383863,2.863852,2.413443,2.754194
normalized-fapp19-0350-3.xml.mzn_AND_NODATA,1,0.011036,0,0.815103,0,0.574662,0.425338,350,0.173861,0,594516.287954,1726428.803755,0,44778383883,2.864472,2.413829,2.754675
normalized-fapp31-0400-5.xml.mzn_AND_NODATA,1,0.024638,0,0.809609,0,0.593628,0.406372,400,0.165753,0,484859.794016,1402167.085663,0,18660039576,2.915528,2.399127,2.719868
normalized-fapp20-0420-7.xml.mzn_AND_NODATA,1,0.016123,0,0.811209,0,0.578173,0.421827,420,0.172668,0,541376.87777,1611697.018846,0,34379109109,2.902828,2.368217,2.739956
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,0.024659,0,0.809876,0,0.59394,0.40606,400,0.165465,0,485115.941829,1402905.011804,0,18660039562,2.914671,2.398527,2.719194
normalized-fapp31-0400-9.xml.mzn_AND_NODATA,1,0.024659,0,0.809876,0,0.59394,0.40606,400,0.165465,0,485115.941829,1402905.011804,0,18660039562,2.914671,2.398527,2.719194
normalized-fapp31-0400-2.xml.mzn_AND_NODATA,1,0.024578,0,0.808848,0,0.592737,0.407263,400,0.166575,0,484129.383911,1400062.996399,0,18660039616,2.917975,2.400823,2.721789
normalized-fapp31-0400-3.xml.mzn_AND_NODATA,1,0.024605,0,0.80919,0,0.593138,0.406862,400,0.166205,0,484457.792121,1401009.054584,0,18660039598,2.916874,2.400063,2.720925
normalized-fapp19-0350-6.xml.mzn_AND_NODATA,1,0.011047,0,0.815422,0,0.575016,0.424984,350,0.173532,0,594884.579016,1727494.4582,0,44778383851,2.863481,2.413211,2.753906
normalized-ehi-90-315-63_ext.xml.mzn_AND_NODATA,1,0,0,0.040755,2315,0.125,0.875,0,0.916457,2034,0.080794,2.625,0.807143,6615,0.629941,0.498048,42.939683
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,0,0,0.040424,2302,0.125,0.875,0,0.917374,1784,0.080479,2.625,0.707937,6615,0.629941,0.493963,43.29127
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,0,0,0.040359,2293,0.125,0.875,0,0.91767,1812,0.080863,2.625,0.719048,6615,0.629941,0.492642,43.360317
normalized-ehi-90-315-20_ext.xml.mzn_AND_NODATA,1,0,0,0.039142,2216,0.125,0.875,0,0.92152,1914,0.080751,2.625,0.759524,6615,0.629941,0.475279,44.70873
normalized-fapp07-0600-10.xml.mzn_AND_NODATA,1,0.012506,0,0.819038,0,0.581522,0.418478,600,0.168477,0,523715.536316,1520899.762806,0,60035997237,2.851262,2.350306,2.739702
normalized-ehi-90-315-30_ext.xml.mzn_AND_NODATA,1,0,0,0.039506,2225,0.125,0.875,0,0.920629,1940,0.081105,2.625,0.769841,6615,0.629941,0.479328,44.296825
normalized-fapp07-0600-1.xml.mzn_AND_NODATA,1,0.012325,0,0.814412,0,0.576368,0.423632,600,0.173284,0,519056.023201,1507419.538077,0,60035997943,2.865543,2.360437,2.750873
normalized-fapp07-0600-9.xml.mzn_AND_NODATA,1,0.012416,0,0.816754,0,0.578985,0.421015,600,0.17085,0,521421.610463,1514263.313315,0,60035997583,2.85827,2.355382,2.745201
normalized-fapp07-0600-0.xml.mzn_AND_NODATA,1,0.012325,0,0.814412,0,0.576368,0.423632,600,0.173284,0,519056.023201,1507419.538077,0,60035997943,2.865543,2.360437,2.750873
normalized-fapp07-0600-5.xml.mzn_AND_NODATA,1,0.012329,0,0.814515,0,0.576484,0.423516,600,0.173177,0,519160.708607,1507722.391999,0,60035997927,2.865221,2.360217,2.750622
normalized-fapp07-0600-7.xml.mzn_AND_NODATA,1,0.012341,0,0.814825,0,0.576831,0.423169,600,0.172854,0,519475.007263,1508631.684357,0,60035997879,2.864252,2.359555,2.749868
normalized-fapp07-0600-2.xml.mzn_AND_NODATA,1,0.012325,0,0.814412,0,0.576368,0.423632,600,0.173284,0,519056.023201,1507419.538077,0,60035997943,2.865543,2.360437,2.750873
normalized-fapp07-0600-3.xml.mzn_AND_NODATA,1,0.012325,0,0.814412,0,0.576368,0.423632,600,0.173284,0,519056.023201,1507419.538077,0,60035997943,2.865543,2.360437,2.750873
normalized-fapp07-0600-4.xml.mzn_AND_NODATA,1,0.012326,0,0.814437,0,0.576397,0.423603,600,0.173257,0,519082.192518,1507495.240151,0,60035997939,2.865463,2.360382,2.75081
normalized-fapp07-0600-6.xml.mzn_AND_NODATA,1,0.012337,0,0.814722,0,0.576715,0.423285,600,0.172962,0,519370.196669,1508328.465065,0,60035997895,2.864575,2.359776,2.750119
normalized-fapp09-0800-10.xml.mzn_AND_NODATA,1,0.016641,0,0.81682,0,0.586489,0.413511,800,0.166538,0,493251.594237,1440566.827173,0,56980180282,2.882955,2.335978,2.730015
normalized-fapp07-0600-8.xml.mzn_AND_NODATA,1,0.012361,0,0.815344,0,0.577412,0.422588,600,0.172315,0,519999.702378,1510149.611344,0,60035997799,2.862636,2.358442,2.74861
normalized-fapp09-0800-8.xml.mzn_AND_NODATA,1,0.016465,0,0.813456,0,0.582689,0.417311,800,0.17008,0,490042.418855,1431231.307093,0,56980180798,2.893469,2.343781,2.738245
normalized-fapp09-0800-0.xml.mzn_AND_NODATA,1,0.016407,0,0.81235,0,0.581433,0.418567,800,0.171243,0,488981.982717,1428146.297308,0,56980180970,2.896965,2.346275,2.740964
normalized-fischer-2-6-fair.xml.mzn_AND_NODATA,1,0,0,0.904705,0,0.827469,0.172531,0,0.095295,2,3237.036687,6514.058173,0.165721,22955541,1.36916,1.804095,2.666572
normalized-fischer-3-4-fair.xml.mzn_AND_NODATA,1,0,0,0.904945,0,0.828283,0.171717,0,0.095055,2,3274.146225,6595.339506,0.162458,23505790,1.35663,1.824863,2.669192
normalized-fapp09-0800-7.xml.mzn_AND_NODATA,1,0.016439,0,0.812966,0,0.582133,0.417867,800,0.170595,0,489573.248242,1429866.521305,0,56980180874,2.895015,2.344889,2.739448
normalized-fischer-4-3-fair.xml.mzn_AND_NODATA,1,0,0,0.90432,0,0.827425,0.172575,0,0.09568,2,3292.346077,6638.171201,0.160758,24156305,1.351047,1.837472,2.669689
normalized-fischer-2-7-fair.xml.mzn_AND_NODATA,1,0,0,0.905304,0,0.828473,0.171527,0,0.094696,2,3239.710987,6517.482725,0.165401,26597847,1.368196,1.800881,2.667728
normalized-fischer-10-2-fair.xml.mzn_AND_NODATA,1,0,0,0.905042,0,0.828996,0.171004,0,0.094958,2,3356.180803,6776.493649,0.154275,43749043,1.334067,1.847239,2.677354
normalized-fischer-3-5-fair.xml.mzn_AND_NODATA,1,0,0,0.906182,0,0.830369,0.169631,0,0.093818,2,3277.463206,6598.067487,0.161879,28939124,1.355667,1.817075,2.671455
normalized-fapp09-0800-3.xml.mzn_AND_NODATA,1,0.016407,0,0.81235,0,0.581433,0.418567,800,0.171243,0,488981.982717,1428146.297308,0,56980180970,2.896965,2.346275,2.740964
normalized-fapp09-0800-1.xml.mzn_AND_NODATA,1,0.016407,0,0.81235,0,0.581433,0.418567,800,0.171243,0,488981.982717,1428146.297308,0,56980180970,2.896965,2.346275,2.740964
normalized-fapp09-0800-2.xml.mzn_AND_NODATA,1,0.016407,0,0.81235,0,0.581433,0.418567,800,0.171243,0,488981.982717,1428146.297308,0,56980180970,2.896965,2.346275,2.740964
normalized-fischer-4-4-fair.xml.mzn_AND_NODATA,1,0,0,0.906313,0,0.830795,0.169205,0,0.093687,2,3298.159717,6643.542513,0.159898,31410669,1.349243,1.826264,2.673223
normalized-fischer-4-5-fair.xml.mzn_AND_NODATA,1,0,0,0.907558,0,0.832904,0.167096,0,0.092442,2,3301.796616,6646.902699,0.15936,38665033,1.348115,1.818938,2.675434
normalized-fapp09-0800-9.xml.mzn_AND_NODATA,1,0.01652,0,0.814517,0,0.583891,0.416109,800,0.168962,0,491057.904819,1434185.266398,0,56980180634,2.890131,2.341354,2.735641
normalized-fischer-3-7-fair.xml.mzn_AND_NODATA,1,0,0,0.907644,0,0.832836,0.167164,0,0.092356,2,3281.384174,6601.292206,0.161194,39805792,1.354528,1.807499,2.674129
normalized-fischer-5-3-fair.xml.mzn_AND_NODATA,1,0,0,0.905314,0,0.829225,0.170775,0,0.094686,2,3309.538482,6672.571743,0.158891,30320166,1.346031,1.837085,2.672755
normalized-fischer-6-2-fair.xml.mzn_AND_NODATA,1,0,0,0.902452,0,0.824451,0.175549,0,0.097548,2,3312.298222,6689.552247,0.15883,25607606,1.34578,1.853921,2.669018
normalized-fischer-5-4-fair.xml.mzn_AND_NODATA,1,0,0,0.907305,0,0.832599,0.167401,0,0.092695,2,3315.545917,6678.340054,0.158082,39415563,1.344101,1.826374,2.676211
normalized-fischer-3-8-fair.xml.mzn_AND_NODATA,1,0,0,0.908111,0,0.833625,0.166375,0,0.091889,2,3283.36873,6603.783567,0.160975,45249125,1.353825,1.805,2.674985
normalized-fischer-6-3-fair.xml.mzn_AND_NODATA,1,0,0,0.906123,0,0.830676,0.169324,0,0.093877,2,3321.650531,6696.727323,0.157412,36544041,1.34293,1.834513,2.675279
normalized-fischer-11-2-fair.xml.mzn_AND_NODATA,1,0,0,0.905599,0,0.829966,0.170034,0,0.094401,2,3366.760769,6797.407828,0.153339,48451923,1.331111,1.846505,2.679153
normalized-fischer-4-6-fair.xml.mzn_AND_NODATA,1,0,0,0.908411,0,0.834347,0.165653,0,0.091589,2,3303.562581,6647.755285,0.158992,45909398,1.347676,1.813108,2.676948
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,0.016416,0,0.812529,0,0.581637,0.418363,800,0.171055,0,489154.23928,1428647.601595,0,56980180942,2.896397,2.345873,2.740523
normalized-fischer-7-2-fair.xml.mzn_AND_NODATA,1,0,0,0.90318,0,0.825737,0.174263,0,0.09682,2,3324.447442,6713.68454,0.157507,30050452,1.342503,1.852178,2.671358
normalized-fapp33-0650-10.xml.mzn_AND_NODATA,1,0.013875,0,0.814733,0,0.579454,0.420546,650,0.171391,0,724694.615143,2107865.212319,0,80861925275,2.875455,2.467264,2.745477
normalized-fischer-5-5-fair.xml.mzn_AND_NODATA,1,0,0,0.90855,0,0.834711,0.165289,0,0.09145,2,3319.305943,6681.950413,0.157576,48510960,1.342893,1.819357,2.678375
normalized-fischer-4-7-fair.xml.mzn_AND_NODATA,1,0,0,0.909031,0,0.835397,0.164603,0,0.090969,2,3303.596805,6645.874296,0.158724,53133765,1.347934,1.807643,2.678049
normalized-fapp33-0650-1.xml.mzn_AND_NODATA,1,0.013832,0,0.813756,0,0.578353,0.421647,650,0.172412,0,723313.723732,2103861.725537,0,80861925421,2.87852,2.469044,2.74786
normalized-fischer-10-3-fair.xml.mzn_AND_NODATA,1,0,0,0.908581,0,0.83502,0.16498,0,0.091419,2,3364.580108,6781.98422,0.153118,62319653,1.331294,1.829578,2.683099
normalized-fapp33-0650-2.xml.mzn_AND_NODATA,1,0.013832,0,0.813756,0,0.578353,0.421647,650,0.172412,0,723313.723732,2103861.725537,0,80861925421,2.87852,2.469044,2.74786
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,0.013832,0,0.813752,0,0.578368,0.421632,650,0.172416,0,723332.547617,2103916.465083,0,80861925419,2.878478,2.468779,2.747879
normalized-ehi-90-315-95_ext.xml.mzn_AND_NODATA,1,0,0,0.04003,2263,0.125,0.875,0,0.918888,1882,0.080621,2.625,0.746825,6615,0.629941,0.48719,43.71746
normalized-fapp09-0800-5.xml.mzn_AND_NODATA,1,0.016411,0,0.812427,0,0.58152,0.41848,800,0.171162,0,489055.757331,1428361.098917,0,56980180958,2.896722,2.346103,2.740775
normalized-fapp33-0650-3.xml.mzn_AND_NODATA,1,0.013833,0,0.813782,0,0.578383,0.421617,650,0.172384,0,723351.487904,2103971.207478,0,80861925417,2.878436,2.468996,2.747795
normalized-fapp09-0800-4.xml.mzn_AND_NODATA,1,0.016409,0,0.812401,0,0.581491,0.418509,800,0.171189,0,489031.138879,1428289.491202,0,56980180962,2.896803,2.34616,2.740838
normalized-fischer-6-4-fair.xml.mzn_AND_NODATA,1,0,0,0.908104,0,0.834039,0.165961,0,0.091896,2,3328.113929,6703.425628,0.156647,47500474,1.340748,1.824565,2.678662
normalized-fpga10-8-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.518519,2,0,240,0,0,5
normalized-fpga-10-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.518519,2,0,240,0,0,5
normalized-fpga11-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.505051,2,0,330,0,0,5.666667
normalized-fpga-11-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.505051,2,0,330,0,0,5.666667
normalized-fpga-11-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.510067,2,0,298,0,0,5.348993
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.505051,2,0,360,0,0,5.666667
normalized-fischer-8-2-fair.xml.mzn_AND_NODATA,1,0,0,0.903842,0,0.826901,0.173099,0,0.096158,2,3335.473864,6735.537427,0.156335,34553307,1.339583,1.850345,2.673489
normalized-fpga-12-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.505051,2,0,360,0,0,5.666667
normalized-fischer-5-6-fair.xml.mzn_AND_NODATA,1,0,0,0.909402,0,0.836157,0.163843,0,0.090598,2,3321.300857,6683.262706,0.157229,57596358,1.342333,1.813871,2.679856
normalized-fpga13-11-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.499225,2,0,430,0,0,6.013953
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.499225,2,0,430,0,0,6.013953
normalized-fischer-11-3-fair.xml.mzn_AND_NODATA,1,0,0,0.9091,0,0.83593,0.16407,0,0.0909,2,3374.567289,6801.77322,0.152238,68983584,1.328517,1.828944,2.684776
normalized-fapp32-0550-1.xml.mzn_AND_NODATA,1,0.010761,0,0.815339,0,0.574737,0.425263,550,0.173899,0,1139638.036653,3309339.114067,0,138330374968,2.893396,2.447482,2.754856
normalized-fapp32-0550-10.xml.mzn_AND_NODATA,1,0.010771,0,0.815624,0,0.575053,0.424947,550,0.173606,0,1140267.063446,3311161.043684,0,138330374922,2.892505,2.447215,2.754171
normalized-fischer-4-8-fair.xml.mzn_AND_NODATA,1,0,0,0.909502,0,0.836196,0.163804,0,0.090498,2,3305.824276,6648.847204,0.15852,60398128,1.347115,1.805428,2.678886
normalized-fpga15-13-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.491468,2,0,586,0,0,6.679181
normalized-fapp32-0550-2.xml.mzn_AND_NODATA,1,0.010761,0,0.815339,0,0.574737,0.425263,550,0.173899,0,1139638.036653,3309339.114067,0,138330374968,2.893396,2.447482,2.754856
normalized-fpga-15-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.491468,2,0,586,0,0,6.679181
normalized-fischer-6-5-fair.xml.mzn_AND_NODATA,1,0,0,0.909344,0,0.836145,0.163855,0,0.090656,2,3332.161063,6707.619851,0.156168,58456907,1.339383,1.818022,2.68078
normalized-fpga-15-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.488889,2,0,630,0,0,7
normalized-fapp32-0550-0.xml.mzn_AND_NODATA,1,0.010761,0,0.815339,0,0.574737,0.425263,550,0.173899,0,1139638.036653,3309339.114067,0,138330374968,2.893396,2.447482,2.754856
normalized-fpga13-12-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.495726,2,0,468,0,0,6.333333
normalized-fpga-13-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.495726,2,0,468,0,0,6.333333
normalized-fpga-20-18.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.479532,2,0,1080,0,0,8.333333
normalized-fischer-7-4-fair.xml.mzn_AND_NODATA,1,0,0,0.90879,0,0.835266,0.164734,0,0.09121,2,3340.300281,6727.705072,0.155435,55705398,1.337323,1.823855,2.680797
normalized-fpga25-23-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.471997,2,0,1726,0,0,10.008111
normalized-fapp32-0550-3.xml.mzn_AND_NODATA,1,0.010761,0,0.815339,0,0.574737,0.425263,550,0.173899,0,1139638.036653,3309339.114067,0,138330374968,2.893396,2.447482,2.754856
normalized-fpga25-24-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.471111,2,0,1800,0,0,10.333333
normalized-fpga-25-24.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.471111,2,0,1800,0,0,10.333333
normalized-fpga14-12-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.495726,2,0,504,0,0,6.333333
normalized-fpga30-28-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.467433,2,0,2520,0,0,11.666667
normalized-fpga-30-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.467433,2,0,2520,0,0,11.666667
normalized-fpga-25-23.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.471997,2,0,1726,0,0,10.008111
normalized-fpga-14-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.495726,2,0,504,0,0,6.333333
normalized-fpga15-14-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.488889,2,0,630,0,0,7
normalized-fpga11-9-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.510067,2,0,298,0,0,5.348993
normalized-fpga35-34-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.463492,2,0,3570,0,0,13.666667
normalized-fapp32-0550-4.xml.mzn_AND_NODATA,1,0.010761,0,0.815339,0,0.574737,0.425263,550,0.173899,0,1139638.036653,3309339.114067,0,138330374968,2.893396,2.447482,2.754856
normalized-fpga35-33-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.463935,2,0,3466,0,0,13.339296
normalized-fpga-40-38.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.461538,2,0,4560,0,0,15
normalized-fischer-5-7-fair.xml.mzn_AND_NODATA,1,0,0,0.910022,0,0.837209,0.162791,0,0.089978,2,3321.249191,6681.210806,0.156977,66651759,1.342613,1.808434,2.680934
normalized-fischer-4-9-fair.xml.mzn_AND_NODATA,1,0,0,0.909873,0,0.836823,0.163177,0,0.090127,2,3306.100511,6648.234936,0.15836,67632494,1.347151,1.802315,2.679544
normalized-fpga40-38-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.461538,2,0,4560,0,0,15
normalized-fischer-10-4-fair.xml.mzn_AND_NODATA,1,0,0,0.910495,0,0.838282,0.161718,0,0.089505,2,3370.38655,6787.473578,0.152491,80920260,1.329227,1.820426,2.68621
normalized-fpsol2-i-1-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.089705,10,0,4960,0,0,46.991935
normalized-fpsol2-i-1-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.134557,15,0,7440,0,0,46.991935
normalized-fpsol2-i-1-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.17941,20,0,9920,0,0,46.991935
normalized-fpga20-18-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.479532,2,0,1080,0,0,8.333333
normalized-fpga-45-43.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.459525,2,0,5806,0,0,16.671374
normalized-fischer-9-2-fair.xml.mzn_AND_NODATA,1,0,0,0.904459,0,0.827979,0.172021,0,0.095541,2,3345.723655,6755.815371,0.155268,39116171,1.33691,1.848455,2.675475
normalized-fpsol2-i-1-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.35882,40,0,19840,0,0,46.991935
normalized-fpga-35-33.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.463935,2,0,3466,0,0,13.339296
normalized-fpga-35-34.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.463492,2,0,3570,0,0,13.666667
normalized-fpga45-44-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.459259,2,0,5940,0,0,17
normalized-fpga45-43-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.459525,2,0,5806,0,0,16.671374
normalized-fpsol2-i-1-60.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.53823,60,0,29760,0,0,46.991935
normalized-fpsol2-i-1-62.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.556171,62,0,30752,0,0,46.991935
normalized-fpsol2-i-1-63.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.565141,63,0,31248,0,0,46.991935
normalized-fpsol2-i-1-35.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.313967,35,0,17360,0,0,46.991935
normalized-fischer-8-3-fair.xml.mzn_AND_NODATA,1,0,0,0.907453,0,0.833037,0.166963,0,0.092547,2,3344.282784,6741.730396,0.155057,49261824,1.336804,1.831753,2.679485
normalized-fpsol2-i-2-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.403709,15,0,6765,0,0,38.54102
normalized-fpsol2-i-2-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.538279,20,0,9020,0,0,38.54102
normalized-fpsol2-i-1-64.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.574112,64,0,31744,0,0,46.991935
normalized-fpsol2-i-1-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.269115,30,0,14880,0,0,46.991935
normalized-fpsol2-i-2-26.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.699763,26,0,11726,0,0,38.54102
normalized-fischer-6-6-fair.xml.mzn_AND_NODATA,1,0,0,0.910192,0,0.837587,0.162413,0,0.089808,2,3334.450166,6709.526392,0.155839,69403341,1.338669,1.812946,2.682231
normalized-fpsol2-i-2-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.753591,28,0,12628,0,0,38.54102
normalized-fpsol2-i-1-45.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.403672,45,0,22320,0,0,46.991935
normalized-fpsol2-i-3-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.285769,10,0,4250,0,0,40.884706
normalized-fpsol2-i-3-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.428654,15,0,6375,0,0,40.884706
