@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC

@DATA
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,0.035,33.1544,56.7299,17000,0.035,0.035,17000,58.2745,58.1761,56.3257,0.0385,33,32.6818,0.0314,2,58.2745,58.2745,0.6292,40,39,33,200,27,0.1497,0.0021,4003,57.3765,1.2842,56.3257,18.1533,0.4129,0.0117
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,0.1,10.4172,13.5265,1065,0.1,0.1,1065,13.6863,13.583,13.4799,0.1258,10,10.3679,0.0789,2,13.6333,13.6863,0.6186,13,13,10,50,7,0.2217,0.0195,4561,13.5764,1.5055,13.4799,5.6463,0.4247,0.046
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,0.1,12.1252,25.5954,6230,0.1,0.1,6230,26.3264,25.7166,25.2665,0.1088,12,12.1292,0.0934,2,25.9599,26.3264,0.6793,15,15,12,70,9,0.2029,0.0057,4481,25.773,1.8134,25.2665,8.7175,0.4137,0.0111
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,65.7616,55.4,34000,0.0175,0.0175,34000,63.2344,58.6571,51.7586,0.0201,66,65.7339,0.0153,2,60.8837,62.1831,0.602,75,75,66,400,57,0.1236,0.0011,93,58.05,0.932,53.9273,33.4834,0.4414,0.0117
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,0.035,33.1793,57.9082,17000,0.035,0.035,17000,58.3025,58.0127,56.217,0.0391,33,33.1893,0.0309,2,58.3025,58.3025,0.6309,39,39,33,200,28,0.1405,0.0023,3929,57.6101,1.2938,56.217,17.8747,0.4179,0.0117
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,0.0002,6382.5,68,125223,0.0001,0.0001,126000,166.5,80.3333,42.1818,0.0003,6382.5,6414.4,0,5,97.2,125,0.2238,6325,6405,6391,29275,6363,0.012,0.0001,6,85.1213,0.1913,56.25,879.5,0.5029,0.0007
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,0.0081,109.205,26.5744,2125,0.0061,0.0061,2130,31.3685,28.0121,26.2885,0.0113,109,109.231,0.0024,4,30.8888,31.3685,0.3208,119,119,109,495,99,0.0744,0.0029,3938,28.2744,0.3343,26.2885,19.7201,0.3967,0.0212
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0003,5302.67,59,104318,0.0001,0.0001,105000,145.75,74.1111,33,0.0004,5290,5280.67,0,5,90.6667,110.4,0.2388,5290,5305,5287,24342,5216,0.0093,0.0001,8,76.9902,0.1244,48,858,0.0342,0.0007
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,0.04,24.9214,26.8549,2662,0.04,0.04,2662,29.0253,28.073,26.7188,0.0511,25,24.8804,0.0319,2,28.9496,29.0253,0.5521,30,30,25,125,20,0.1559,0.0074,4304,27.826,1.0882,26.7188,10.7688,0.4326,0.0466
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.0002,8420,70.8,166810,0.0001,0.0001,168000,244,91.8,51.75,0.0002,8420,6371.75,0,5,130,157.5,0.226,8420,8507,8481.5,38975,0,0.6667,0,5,103.0252,0.629,62.6667,998,1.3746,0.0005
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.0116,77.2648,20.8393,1487,0.0087,0.0087,1491,22.6056,21.0776,20.2253,0.0155,77,77.1311,0.0027,4,22.3711,22.6056,0.3352,86,85,77,346,69,0.0843,0.0042,4037,21.3074,0.4078,20.2253,13.6202,0.3844,0.0296
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0003,4273,54.8,83386,0.0002,0.0002,84000,132,70.625,35.625,0.0005,4277,4274.71,0,5,83.5556,94,0.2345,4280,4293,4271,19469,4249,0.0058,0.0001,9,70.9112,0.1081,45.25,514.75,0.2088,0.001
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,0.0117,76.1705,21.486,1485,0.0089,0.0089,1491,24.8406,21.8116,19.8102,0.0189,76,76.2804,0.0034,4,23.2901,24.8406,0.3444,84,84,76,342,68,0.0846,0.0044,3970,22.1591,0.4214,19.8102,10.4873,0.391,0.0337
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.1,10.396,13.8381,1065,0.1,0.1,1065,14.0175,13.8554,13.611,0.1192,10,10.4032,0.0817,2,13.9785,14.0175,0.6227,13,13,10,50,8,0.2181,0.0181,4563,13.8567,1.5318,13.611,5.382,0.422,0.046
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,24.8672,27.0869,2662,0.04,0.04,2662,29.4411,27.9948,27.0366,0.0488,25,24.8365,0.0308,2,28.2493,29.4411,0.5523,30,30,25,125,20,0.155,0.0074,4252,27.8759,1.0858,27.0366,10.6428,0.4298,0.0466
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,0.0333,29.7731,30.9129,3195,0.0333,0.0333,3195,34.1965,31.8535,30.5993,0.0419,30,29.7183,0.0238,3,32.5507,34.1965,0.5417,35,35,30,150,24,0.1447,0.0064,4195,31.8791,1.0138,30.5993,12.3398,0.4365,0.0463
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.1,12.079,25.4359,6230,0.1,0.1,6230,26.2405,25.6956,25.3935,0.1085,12,12.1015,0.0937,2,25.7055,26.2405,0.6789,15,15,12,70,9,0.2067,0.0059,4504,25.6942,1.8135,25.3935,8.6976,0.4219,0.0111
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,0.0068,161.409,34.2463,3162,0.0042,0.0042,3195,42.8563,37.5654,30.4004,0.0098,161,161.653,0.0003,4,38.0479,42.8563,0.3042,174,174,162,731,150,0.0579,0.002,3294,36.3648,0.2675,33.4448,23.2951,0.35,0.019
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,0.009,97.2171,24.786,1909,0.0068,0.0068,1917,28.2626,25.1956,22.7423,0.0141,97,97.5091,0.0026,4,28.0153,28.2626,0.3197,107,106,98,442,88,0.0761,0.0034,3956,25.8184,0.353,22.7423,18.2139,0.3991,0.0272
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,0.14,8.9152,19.7225,4450,0.14,0.14,4450,20.3038,19.8122,19.669,0.1524,9,8.8891,0.1292,2,20.0988,20.3038,0.7054,12,12,9,50,6,0.2296,0.0087,4595,19.9212,1.9571,19.669,6.8027,0.4273,0.011
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0073,152.622,33.5201,2969,0.0044,0.0044,2982,40.9904,35.0716,33.4916,0.0094,152,152.925,0.0017,4,39.9834,40.9904,0.3004,164,165,153,687,142,0.0587,0.0021,3735,36.141,0.2848,33.4916,22.1908,0.3695,0.0189
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,0.05,20.0325,22.5196,2130,0.05,0.05,2130,24.3232,23.4863,22.305,0.0629,20,20.0365,0.0399,2,23.5877,24.3232,0.5653,24,24,20,100,16,0.1668,0.0096,4349,23.1966,1.2066,22.305,9.0337,0.4251,0.0465
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,238.322,57.44,25000,0.004,0.004,25000,81.2917,61,48.4722,0.0054,238,236.988,0.0027,3,65.3902,71.0588,0.4742,252,256,238,1250,221,0.0947,0.0007,36,61.9076,0.3157,54.5758,67.1832,0.7042,0.0179
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,0.009,98.0387,25.1162,1910,0.0068,0.0068,1917,28.4595,25.8405,24.2659,0.0194,98,97.9667,0.0026,4,28.1402,28.4595,0.3255,108,107,98,443,89,0.0737,0.0033,4004,26.253,0.3568,24.2659,17.3205,0.3825,0.0351
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.001,1053.48,38.0714,20880,0.0006,0.0006,21000,53.3182,41.3333,32.0465,0.0018,1073,1070.01,0.0001,5,44.8846,48.1954,0.2483,1096,1104,1071,4882,1037,0.0232,0.0003,51,41.6524,0.0924,35.9245,152.364,0.2319,0.0038
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,0.0778,15.366,31.1226,8010,0.0778,0.0778,8010,32.4938,31.3353,31.0328,0.085,15,15.3457,0.0713,2,31.6821,32.4938,0.6643,19,19,15,90,12,0.188,0.0046,4435,31.5333,1.6842,31.0328,10.4812,0.4186,0.0111
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,0.0119,75.298,21.4639,1478,0.009,0.009,1491,24.15,21.6614,21.3228,0.0183,75,75.1467,0.0034,4,23.8503,24.15,0.3434,83,83,75,337,67,0.0866,0.0042,4047,22.3145,0.4115,21.3228,12.4277,0.4064,0.0359
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,0.0667,15.2672,18.3623,1597,0.0667,0.0667,1597,20.0436,18.9321,18.3212,0.0795,15,15.2135,0.0488,2,19.1744,20.0436,0.5883,19,19,15,75,12,0.1915,0.0138,4478,18.9147,1.3343,18.3212,7.2054,0.4228,0.0463
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,0.035,33.4122,56.9753,17000,0.035,0.035,17000,58.1657,57.0914,55.4773,0.0386,33,32.9518,0.0312,2,58.1657,58.1657,0.6296,39,39,33,200,27,0.1389,0.0021,3952,56.9274,1.295,55.4773,18.2967,0.4177,0.0117
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,8.8747,19.5486,4450,0.14,0.14,4450,20.0775,19.6673,19.3997,0.1499,9,8.8971,0.1294,2,19.8103,20.0775,0.7024,12,12,9,50,6,0.2343,0.0088,4576,19.7007,1.94,19.3997,6.8744,0.4285,0.011
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0074,119.88,29.5488,2334,0.0056,0.0056,2343,34.7374,30.3755,28.8276,0.0124,120,119.859,0.0017,4,34.2759,34.7374,0.3173,130,131,120,539,110,0.0682,0.0028,3987,31.1664,0.3189,28.8276,17.7189,0.3692,0.024
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,0.0003,3378.2,59.4,83458,0.0002,0.0002,84000,129.6667,72,41.0909,0.0005,4199,4261,0,5,85.5,94.7143,0.2221,4211,4272,4262.5,19520,4201,0.007,0.0001,11,72.9823,0.1148,51.4,2013.2,0.3841,0.001
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,0.008,138.815,32.9427,2747,0.0049,0.0049,2769,36.9089,33.0842,32.3065,0.0124,139,138.78,0.0007,4,36.0683,36.9089,0.3086,150,150,139,626,128,0.0632,0.0023,3835,33.9998,0.3002,32.3065,20.6051,0.3542,0.0248
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0667,15.3301,18.4206,1597,0.0667,0.0667,1597,19.5663,18.801,18.3797,0.0845,15,15.2915,0.0526,2,19.0603,19.5663,0.5863,19,19,15,75,12,0.1882,0.0123,4425,18.8366,1.3249,18.3797,7.103,0.4221,0.0463
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,0.0051,175.072,27.6341,3391,0.0038,0.0038,3408,41.6558,28.8923,26.736,0.0074,175,175.098,0.0015,4,35.9245,40.6792,0.3031,188,188,175,788,163,0.0627,0.0019,2040,31.6228,0.2732,27.2352,24.1755,0.4774,0.015
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,10514,71.25,208731,0.0001,0.0001,210000,311,91,0,0.0002,10514,10562.7,0,6,122.5,156,0.2277,10514,10540,10540,48829,10490,0.0082,0,4,99.2017,0.5315,55.5,2712,0.9377,0.0004
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,0.0116,75.919,20.783,1485,0.0088,0.0088,1491,22.7151,21.8265,19.9975,0.0182,76,75.7576,0.0034,4,22.2438,22.7151,0.3319,84,84,76,344,67,0.0858,0.0044,4049,21.5139,0.398,19.9975,15.8567,0.3949,0.0343
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0112,118.568,27.4254,2323,0.0056,0.0056,2343,34.4821,28.2632,26.1829,0.0159,118,118.771,0.0022,4,32.5378,34.4821,0.3099,129,129,119,537,108,0.0689,0.0028,3931,29.5621,0.3149,26.1829,22.1881,0.3728,0.0314
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0074,121.013,28.4081,2337,0.0056,0.0056,2343,34.8825,28.8118,28.1871,0.0107,121,120.693,0.0017,4,33.3423,34.8825,0.31,131,131,121,543,110,0.0716,0.0027,3959,30.425,0.3194,28.1871,18.9117,0.3776,0.0205
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,0.035,33.0867,56.4382,17000,0.035,0.035,17000,58.2862,58.1914,55.6236,0.0389,33,33.0418,0.0318,2,58.2862,58.2862,0.6303,39,39,33,200,27,0.1398,0.0022,3992,57.1349,1.2939,55.6236,17.6004,0.4253,0.0117
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,0.0065,170.361,28.9319,3372,0.0039,0.0039,3408,43.185,30.1532,27.0195,0.0107,170,170.735,0.0003,4,36.5534,42.0433,0.305,183,183,171,774,159,0.063,0.002,1939,32.5657,0.2674,28.1895,26.0446,0.4223,0.0211
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,0.0102,86.8472,23.4171,1698,0.0077,0.0077,1704,27.739,23.8021,21.3313,0.0153,87,86.8146,0.0012,4,26.4021,27.739,0.3271,96,96,87,394,78,0.0774,0.0036,4046,24.3419,0.3852,21.3313,15.6536,0.3854,0.0294
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,0.0006,2146.35,46.9655,41669,0.0003,0.0003,42000,80.1905,52.1176,34.7,0.001,2150,2110.33,0,5,57.2857,64.25,0.2408,2183,2149,2110,9719,2069,0.0192,0.0002,22,52.6921,0.0655,42.0476,275.353,0.1911,0.0021
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0875,13.7323,28.3642,7120,0.0875,0.0875,7120,29.0053,28.4243,28.0219,0.0962,14,13.7414,0.0815,2,28.7588,29.0053,0.6708,17,17,14,80,10,0.2,0.0058,4506,28.5149,1.7393,28.0219,9.6664,0.4229,0.0111
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,24.786,27.0335,2662,0.04,0.04,2662,28.8508,27.4263,26.8125,0.0488,25,24.7385,0.0312,2,28.6127,28.8508,0.5504,30,30,25,125,20,0.1559,0.0071,4345,27.6823,1.0919,26.8125,11.3374,0.4243,0.0466
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,0.0233,49.248,50.005,25500,0.0233,0.0233,25500,56.5655,51.6028,46.2653,0.0263,49,49.5815,0.02,2,53.6761,55.248,0.6149,57,56,50,300,42,0.1142,0.0015,157,51.7283,1.0908,48.4218,26.0234,0.4023,0.0117
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,0.04,24.8501,27.0361,2662,0.04,0.04,2662,29.7573,27.7698,26.4811,0.0492,25,24.9296,0.0285,2,28.9581,29.7573,0.5504,30,30,25,125,20,0.1505,0.0075,4347,27.9408,1.1016,26.4811,10.9284,0.4227,0.0466
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,0.1167,10.5091,22.6245,5340,0.1167,0.1167,5340,22.8694,22.7541,22.5105,0.1288,10,10.4682,0.1066,2,22.8169,22.8694,0.6938,14,13,10,60,8,0.2151,0.0071,4542,22.7151,1.876,22.5105,7.8914,0.4181,0.011
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.0117,75.7638,20.6127,1483,0.0088,0.0088,1491,24.5217,21.6338,19.6403,0.0162,76,75.7926,0.0034,4,24.3992,24.5217,0.3346,84,84,76,343,68,0.0852,0.0043,4111,21.9087,0.4058,19.6403,13.6247,0.4055,0.0317
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,0.14,8.9162,19.5392,4450,0.14,0.14,4450,20.234,19.6108,19.4373,0.1593,9,8.8851,0.1285,2,19.6716,20.234,0.7036,12,12,9,50,6,0.2326,0.0091,4563,19.6986,1.9672,19.4373,6.823,0.4308,0.011
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.0091,97.2641,24.2559,1907,0.0069,0.0069,1917,28.5532,25.4832,24.2039,0.0126,97,97.3387,0.0005,4,28.3432,28.5532,0.3201,107,107,97,439,88,0.0761,0.0033,4049,26.0124,0.3567,24.2039,16.9024,0.3739,0.0231
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,25.011,46.4508,12750,0.0467,0.0467,12750,47.8924,46.5937,46.0737,0.052,25,24.8299,0.0416,2,47.8924,47.8924,0.6412,30,30,25,150,20,0.1586,0.003,4444,46.7527,1.4304,46.0737,14.194,0.4182,0.0117
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,49.5223,49.8189,25500,0.0233,0.0233,25500,57.8287,51.7071,47.8713,0.0254,49,49.1723,0.0212,2,53.2179,55.6368,0.6145,57,57,49,300,42,0.1332,0.0015,144,51.8492,1.0721,48.811,25.8811,0.3997,0.0117
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,0.005,190.698,52.1509,20000,0.005,0.005,20000,69.2759,55.5854,45.7073,0.0069,191,192.352,0.0036,3,60.7097,66.0645,0.4765,205,207,193,1000,177,0.0626,0.001,48,56.797,0.349,49.8125,53.9029,0.3967,0.021
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,0.0875,13.7354,28.3595,7120,0.0875,0.0875,7120,29.2298,28.426,27.9323,0.0942,14,13.8129,0.0799,2,28.6669,29.2298,0.6721,17,17,14,80,10,0.2006,0.0052,4478,28.5229,1.7542,27.9323,9.6773,0.4296,0.0111
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0093,118.562,28.422,2330,0.0057,0.0057,2343,30.2033,29.1494,27.6086,0.0124,118,118.609,0.0021,4,29.641,30.2033,0.3123,129,129,119,536,109,0.0699,0.0027,4056,28.9776,0.3195,27.6086,22.0606,0.3753,0.0236
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,0.0467,25.012,46.6506,12750,0.0467,0.0467,12750,47.4946,46.9607,45.6582,0.0515,25,24.8591,0.0424,2,47.4946,47.4946,0.6429,30,30,25,150,20,0.1585,0.0029,4379,46.691,1.4059,45.6582,14.1619,0.4291,0.0117
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,0.0204,54.3492,16.5091,1060,0.0124,0.0124,1065,17.3955,16.8669,16.4171,0.0311,54,54.3711,0.0057,4,17.1114,17.3955,0.3532,61,61,54,245,48,0.1004,0.006,4179,16.8631,0.4816,16.4171,10.9958,0.4208,0.0566
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,0.008,138.999,32.869,2746,0.0049,0.0049,2769,39.3108,33.3719,30.6193,0.0109,139,138.552,0.0022,4,38.5088,39.3108,0.3118,150,150,139,627,128,0.0673,0.0024,3800,34.5828,0.3007,30.6193,20.8789,0.519,0.0211
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0082,108.043,27.7558,2117,0.0063,0.0063,2130,34.2808,28.4912,26.5398,0.0128,108,108.157,0.0024,4,32.917,34.2808,0.3254,118,118,108,486,98,0.0713,0.0031,3938,29.592,0.3453,26.5398,15.0436,0.3856,0.0255
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,0.0148,74.4914,20.3423,1477,0.0091,0.0091,1491,22.6139,21.0869,19.8278,0.0203,74,74.564,0.0034,4,21.8971,22.6139,0.3331,83,83,74,337,67,0.085,0.0044,4077,21.1633,0.4101,19.8278,13.0015,0.3936,0.0379
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,8505,70,166841,0.0001,0.0001,168000,194.3333,86.5,6,0.0002,8505,6353.5,0,5,109,134,0.2216,8505,8521,8445.5,38957,0,0.6668,0,5,91.2461,0.6281,59.2,3029,1.3793,0.0005
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0002,6405,62.3333,125239,0.0001,0.0001,126000,172,76.6667,31.625,0.0003,6405,6410.8,0,5,91.5,106.6667,0.2303,6345,6447,6415,29254,6323,0.0093,0.0001,7,79.5929,0.158,46.8333,864.5,0.1475,0.0007
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,0.001,1068.61,38.814,20886,0.0006,0.0006,21000,53.4643,42.0714,32.4468,0.0015,1067.5,1062.4,0.0001,5,44.6508,48.7191,0.2491,1095,1088,1059,4887,1035,0.0196,0.0003,53,42.3292,0.1093,36.5818,139.5,1.2971,0.0031
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,0.0333,29.6737,30.5441,3195,0.0333,0.0333,3195,34.3927,31.3289,30.4983,0.041,30,29.7727,0.025,3,33.1243,34.3927,0.5412,35,35,30,150,24,0.1415,0.0059,4239,31.8642,1.0105,30.4983,12.3847,0.4281,0.046
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,0.0103,107.384,26.8709,2115,0.0063,0.0063,2130,31.9456,27.8021,25.5473,0.0137,107,107.208,0.0014,4,30.6015,31.9456,0.3208,117,117,107,485,97,0.0729,0.003,3900,28.2683,0.3426,25.5473,17.9997,0.3796,0.0265
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,0.0025,377.561,66.0625,40000,0.0025,0.0025,40000,103.1,73.1111,51.8636,0.0033,382.5,380.718,0.0017,3,79.4667,89.0588,0.4601,402,403,387,2000,363,0.1218,0.0005,21,73.5252,0.2648,61.9667,108.307,1.0063,0.0117
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,0.14,8.8875,19.5731,4450,0.14,0.14,4450,19.9305,19.5972,19.5475,0.1571,9,8.8791,0.1272,2,19.8273,19.9305,0.7028,12,12,9,50,6,0.2338,0.0094,4617,19.6951,1.9524,19.5475,6.8602,0.4228,0.011
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0002,5231.33,61.8333,104392,0.0001,0.0001,105000,152.3333,78.4444,35.3333,0.0004,5226,5301.83,0,5,100.75,114.3333,0.2324,5226,5333,5298.5,24392,5225,0.0114,0.0001,7,81.5121,0.1284,48.5,880.333,0.0961,0.0008
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,0.0667,15.1739,18.3961,1597,0.0667,0.0667,1597,19.1593,18.9805,18.1567,0.0827,15,15.2199,0.0495,2,19.1065,19.1593,0.5868,19,19,15,75,12,0.1895,0.0124,4417,18.7769,1.3305,18.1567,7.6529,0.4256,0.0463
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,0.1167,10.4776,22.7094,5340,0.1167,0.1167,5340,23.2591,22.9005,22.6004,0.1283,10,10.5552,0.1064,2,22.9599,23.2591,0.6911,13,14,10,60,8,0.2167,0.0067,4519,22.8859,1.8757,22.6004,7.8782,0.4243,0.011
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,0.0002,3751,70.8333,145991,0.0001,0.0001,147000,343.5,82.4,38.5,0.0003,3751,6008.2,0,5,114.25,143.75,0.2114,0,7519,7478,34108,0,0.5591,0,6,97.3182,1.2916,62.25,3766,1.9376,0.0005
