@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC

@DATA
ehi-85-297-11_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734,0.006734,4100,0.092961,879,197,0,0.364352,27.609428
ehi-85-297-12_ext.xml.minion.gz,1,0,0,0.093252,297,297,297,4099,0.006734,0.006734,4099,0.092938,896,240,0,0.367008,27.602694
ehi-85-297-13_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,891,272,0,0.367219,27.622896
ehi-85-297-14_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,880,204,0,0.364807,27.683502
ehi-85-297-15_ext.xml.minion.gz,1,0,0,0.094026,297,297,297,4133,0.006734,0.006734,4133,0.093709,880,246,0,0.359789,27.83165
ehi-85-297-16_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734,0.006734,4105,0.093074,875,230,0,0.361876,27.643098
ehi-85-297-17_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,886,208,0,0.364956,27.622896
ehi-85-297-18_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,885,280,0,0.360326,27.744108
ehi-85-297-19_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734,0.006734,4118,0.093369,885,123,0,0.359699,27.73064
ehi-85-297-1_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734,0.006734,4112,0.093233,777,279,0,0.361811,27.690236
ehi-85-297-20_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734,0.006734,4106,0.093097,777,233,0,0.36371,27.649832
ehi-85-297-21_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734,0.006734,4098,0.092916,870,257,0,0.364791,27.59596
ehi-85-297-22_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734,0.006734,4107,0.09312,879,197,0,0.365139,27.656566
ehi-85-297-23_ext.xml.minion.gz,1,0,0,0.093867,297,297,297,4126,0.006734,0.006734,4126,0.093551,868,240,0,0.358785,27.784512
ehi-85-297-24_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734,0.006734,4105,0.093074,777,209,0,0.360952,27.643098
ehi-85-297-25_ext.xml.minion.gz,1,0,0,0.093207,297,297,297,4097,0.006734,0.006734,4097,0.092893,880,193,0,0.366501,27.589226
ehi-85-297-26_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,885,176,0,0.363809,27.622896
ehi-85-297-27_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,883,95,0,0.365374,27.744108
ehi-85-297-28_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734,0.006734,4100,0.092961,885,218,0,0.365323,27.609428
ehi-85-297-29_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,885,79,0,0.36105,27.676768
ehi-85-297-2_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,885,245,0,0.361218,27.744108
ehi-85-297-30_ext.xml.minion.gz,1,0,0,0.093753,297,297,297,4121,0.006734,0.006734,4121,0.093437,875,206,0,0.359064,27.750842
ehi-85-297-31_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734,0.006734,4100,0.092961,875,184,0,0.366094,27.609428
ehi-85-297-32_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734,0.006734,4118,0.093369,777,261,0,0.362369,27.73064
ehi-85-297-33_ext.xml.minion.gz,1,0,0,0.093139,297,297,297,4094,0.006734,0.006734,4094,0.092825,880,240,0,0.366952,27.569024
ehi-85-297-34_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,891,207,0,0.363439,27.683502
ehi-85-297-35_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,875,221,0,0.363903,27.676768
ehi-85-297-36_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734,0.006734,4113,0.093256,886,146,0,0.364509,27.69697
ehi-85-297-37_ext.xml.minion.gz,1,0,0,0.093207,297,297,297,4097,0.006734,0.006734,4097,0.092893,873,225,0,0.364532,27.589226
ehi-85-297-38_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,777,245,0,0.359998,27.744108
ehi-85-297-39_ext.xml.minion.gz,1,0,0,0.093889,297,297,297,4127,0.006734,0.006734,4127,0.093573,877,193,0,0.358864,27.791246
ehi-85-297-3_ext.xml.minion.gz,1,0,0,0.09348,297,297,297,4109,0.006734,0.006734,4109,0.093165,881,196,0,0.361629,27.670034
ehi-85-297-40_ext.xml.minion.gz,1,0,0,0.094117,297,297,297,4137,0.006734,0.006734,4137,0.0938,877,184,0,0.35821,27.858586
ehi-85-297-41_ext.xml.minion.gz,1,0,0,0.092979,297,297,297,4087,0.006734,0.006734,4087,0.092666,777,132,0,0.365826,27.521886
ehi-85-297-42_ext.xml.minion.gz,1,0,0,0.09398,297,297,297,4131,0.006734,0.006734,4131,0.093664,896,240,0,0.357575,27.818182
ehi-85-297-43_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,885,214,0,0.362484,27.683502
ehi-85-297-44_ext.xml.minion.gz,1,0,0,0.093958,297,297,297,4130,0.006734,0.006734,4130,0.093641,885,142,0,0.357736,27.811448
ehi-85-297-45_ext.xml.minion.gz,1,0,0,0.092957,297,297,297,4086,0.006734,0.006734,4086,0.092644,886,229,0,0.366767,27.515152
ehi-85-297-46_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734,0.006734,4107,0.09312,777,196,0,0.364164,27.656566
ehi-85-297-47_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734,0.006734,4103,0.093029,868,207,0,0.362021,27.62963
ehi-85-297-48_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734,0.006734,4112,0.093233,872,287,0,0.362577,27.690236
ehi-85-297-49_ext.xml.minion.gz,1,0,0,0.093821,297,297,297,4124,0.006734,0.006734,4124,0.093505,886,286,0,0.363635,27.771044
ehi-85-297-4_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734,0.006734,4119,0.093392,875,195,0,0.360006,27.737374
ehi-85-297-50_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734,0.006734,4115,0.093301,885,267,0,0.362436,27.710438
ehi-85-297-51_ext.xml.minion.gz,1,0,0,0.09348,297,297,297,4109,0.006734,0.006734,4109,0.093165,896,224,0,0.36995,27.670034
ehi-85-297-52_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734,0.006734,4098,0.092916,880,208,0,0.365528,27.59596
ehi-85-297-53_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734,0.006734,4112,0.093233,876,161,0,0.360718,27.690236
ehi-85-297-54_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734,0.006734,4106,0.093097,875,192,0,0.363642,27.649832
ehi-85-297-55_ext.xml.minion.gz,1,0,0,0.093753,297,297,297,4121,0.006734,0.006734,4121,0.093437,866,182,0,0.36381,27.750842
ehi-85-297-56_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,777,248,0,0.36245,27.622896
ehi-85-297-57_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734,0.006734,4115,0.093301,891,221,0,0.362419,27.710438
ehi-85-297-58_ext.xml.minion.gz,1,0,0,0.093798,297,297,297,4123,0.006734,0.006734,4123,0.093483,878,213,0,0.358664,27.76431
ehi-85-297-59_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734,0.006734,4106,0.093097,873,266,0,0.36227,27.649832
ehi-85-297-5_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734,0.006734,4098,0.092916,880,253,0,0.366758,27.59596
ehi-85-297-60_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734,0.006734,4119,0.093392,873,186,0,0.362854,27.737374
ehi-85-297-61_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,777,270,0,0.363234,27.744108
ehi-85-297-62_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734,0.006734,4103,0.093029,777,229,0,0.363925,27.62963
ehi-85-297-63_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734,0.006734,4120,0.093415,777,206,0,0.360557,27.744108
ehi-85-297-64_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734,0.006734,4113,0.093256,882,240,0,0.361993,27.69697
ehi-85-297-65_ext.xml.minion.gz,1,0,0,0.093639,297,297,297,4116,0.006734,0.006734,4116,0.093324,878,246,0,0.362004,27.717172
ehi-85-297-66_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,873,257,0,0.36559,27.622896
ehi-85-297-67_ext.xml.minion.gz,1,0,0,0.093184,297,297,297,4096,0.006734,0.006734,4096,0.09287,891,241,0,0.364784,27.582492
ehi-85-297-68_ext.xml.minion.gz,1,0,0,0.093867,297,297,297,4126,0.006734,0.006734,4126,0.093551,777,195,0,0.358314,27.784512
ehi-85-297-69_ext.xml.minion.gz,1,0,0,0.093594,297,297,297,4114,0.006734,0.006734,4114,0.093278,891,207,0,0.360982,27.703704
ehi-85-297-6_ext.xml.minion.gz,1,0,0,0.092843,297,297,297,4081,0.006734,0.006734,4081,0.09253,886,162,0,0.372653,27.481481
ehi-85-297-70_ext.xml.minion.gz,1,0,0,0.09307,297,297,297,4091,0.006734,0.006734,4091,0.092757,877,164,0,0.366812,27.548822
ehi-85-297-71_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,877,241,0,0.364726,27.676768
ehi-85-297-72_ext.xml.minion.gz,1,0,0,0.093594,297,297,297,4114,0.006734,0.006734,4114,0.093278,868,213,0,0.360177,27.703704
ehi-85-297-73_ext.xml.minion.gz,1,0,0,0.093457,297,297,297,4108,0.006734,0.006734,4108,0.093142,891,138,0,0.365221,27.6633
ehi-85-297-74_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,881,202,0,0.362517,27.683502
ehi-85-297-75_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,878,238,0,0.361403,27.683502
ehi-85-297-76_ext.xml.minion.gz,1,0,0,0.093366,297,297,297,4104,0.006734,0.006734,4104,0.093052,892,219,0,0.366011,27.636364
ehi-85-297-77_ext.xml.minion.gz,1,0,0,0.093662,297,297,297,4117,0.006734,0.006734,4117,0.093346,871,195,0,0.35985,27.723906
ehi-85-297-78_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734,0.006734,4103,0.093029,886,261,0,0.364202,27.62963
ehi-85-297-79_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734,0.006734,4107,0.09312,885,185,0,0.366308,27.656566
ehi-85-297-7_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,777,216,0,0.363033,27.683502
ehi-85-297-80_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,881,179,0,0.360229,27.676768
ehi-85-297-81_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734,0.006734,4115,0.093301,873,188,0,0.364313,27.710438
ehi-85-297-82_ext.xml.minion.gz,1,0,0,0.093457,297,297,297,4108,0.006734,0.006734,4108,0.093142,871,141,0,0.361819,27.6633
ehi-85-297-83_ext.xml.minion.gz,1,0,0,0.093252,297,297,297,4099,0.006734,0.006734,4099,0.092938,880,251,0,0.367004,27.602694
ehi-85-297-84_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734,0.006734,4111,0.09321,777,161,0,0.3639,27.683502
ehi-85-297-85_ext.xml.minion.gz,1,0,0,0.093116,297,297,297,4093,0.006734,0.006734,4093,0.092802,885,265,0,0.364421,27.56229
ehi-85-297-86_ext.xml.minion.gz,1,0,0,0.093093,297,297,297,4092,0.006734,0.006734,4092,0.09278,885,243,0,0.370466,27.555556
ehi-85-297-87_ext.xml.minion.gz,1,0,0,0.093912,297,297,297,4128,0.006734,0.006734,4128,0.093596,880,226,0,0.359499,27.79798
ehi-85-297-88_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734,0.006734,4119,0.093392,891,208,0,0.360081,27.737374
ehi-85-297-89_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,876,227,0,0.362575,27.676768
ehi-85-297-8_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734,0.006734,4110,0.093188,878,255,0,0.365008,27.676768
ehi-85-297-90_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734,0.006734,4113,0.093256,872,211,0,0.361459,27.69697
ehi-85-297-91_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734,0.006734,4113,0.093256,882,224,0,0.364928,27.69697
ehi-85-297-92_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734,0.006734,4106,0.093097,878,222,0,0.364301,27.649832
ehi-85-297-93_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734,0.006734,4105,0.093074,777,246,0,0.363406,27.643098
ehi-85-297-94_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,877,248,0,0.363387,27.622896
ehi-85-297-95_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734,0.006734,4102,0.093006,879,208,0,0.363057,27.622896
ehi-85-297-96_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734,0.006734,4119,0.093392,877,267,0,0.361005,27.737374
ehi-85-297-97_ext.xml.minion.gz,1,0,0,0.093161,297,297,297,4095,0.006734,0.006734,4095,0.092848,880,232,0,0.368381,27.575758
ehi-85-297-98_ext.xml.minion.gz,1,0,0,0.093821,297,297,297,4124,0.006734,0.006734,4124,0.093505,891,146,0,0.357899,27.771044
ehi-85-297-99_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734,0.006734,4115,0.093301,777,233,0,0.361386,27.710438
ehi-85-297-9_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734,0.006734,4118,0.093369,878,121,0,0.361627,27.73064
ehi-90-315-0_ext.xml.minion.gz,1,0,0,0.087817,315,315,315,4343,0.006349,0.006349,4343,0.087538,886,285,0,0.367237,27.574603
ehi-90-315-10_ext.xml.minion.gz,1,0,0,0.08806,315,315,315,4355,0.006349,0.006349,4355,0.08778,875,255,0,0.363494,27.650794
ehi-90-315-11_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349,0.006349,4371,0.088103,879,192,0,0.360479,27.752381
ehi-90-315-12_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349,0.006349,4369,0.088062,896,222,0,0.36509,27.739683
ehi-90-315-13_ext.xml.minion.gz,1,0,0,0.088788,315,315,315,4391,0.006349,0.006349,4391,0.088506,891,267,0,0.358375,27.879365
ehi-90-315-14_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349,0.006349,4377,0.088224,880,198,0,0.359829,27.790476
ehi-90-315-15_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349,0.006349,4381,0.088304,880,246,0,0.360562,27.815873
ehi-90-315-16_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349,0.006349,4383,0.088345,777,183,0,0.357452,27.828571
ehi-90-315-17_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,886,208,0,0.362031,27.771429
ehi-90-315-18_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349,0.006349,4380,0.088284,885,287,0,0.358401,27.809524
ehi-90-315-19_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349,0.006349,4371,0.088103,885,130,0,0.35884,27.752381
ehi-90-315-1_ext.xml.minion.gz,1,0,0,0.088727,315,315,315,4388,0.006349,0.006349,4388,0.088445,777,239,0,0.357079,27.860317
ehi-90-315-20_ext.xml.minion.gz,1,0,0,0.088545,315,315,315,4379,0.006349,0.006349,4379,0.088264,872,224,0,0.358544,27.803175
ehi-90-315-21_ext.xml.minion.gz,1,0,0,0.088727,315,315,315,4388,0.006349,0.006349,4388,0.088445,870,280,0,0.36042,27.860317
ehi-90-315-22_ext.xml.minion.gz,1,0,0,0.088323,315,315,315,4368,0.006349,0.006349,4368,0.088042,885,198,0,0.362094,27.733333
ehi-90-315-23_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349,0.006349,4375,0.088183,868,261,0,0.359226,27.777778
ehi-90-315-24_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349,0.006349,4378,0.088244,777,212,0,0.359045,27.796825
ehi-90-315-25_ext.xml.minion.gz,1,0,0,0.088929,315,315,315,4398,0.006349,0.006349,4398,0.088647,880,233,0,0.355551,27.92381
ehi-90-315-26_ext.xml.minion.gz,1,0,0,0.088363,315,315,315,4370,0.006349,0.006349,4370,0.088083,777,260,0,0.359205,27.746032
ehi-90-315-27_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,883,101,0,0.36098,27.771429
ehi-90-315-28_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349,0.006349,4369,0.088062,885,208,0,0.361009,27.739683
ehi-90-315-29_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349,0.006349,4382,0.088325,885,80,0,0.357736,27.822222
ehi-90-315-2_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349,0.006349,4382,0.088325,896,310,0,0.35689,27.822222
ehi-90-315-30_ext.xml.minion.gz,1,0,0,0.088282,315,315,315,4366,0.006349,0.006349,4366,0.088002,882,211,0,0.358434,27.720635
ehi-90-315-31_ext.xml.minion.gz,1,0,0,0.088848,315,315,315,4394,0.006349,0.006349,4394,0.088566,875,199,0,0.357781,27.898413
ehi-90-315-32_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349,0.006349,4380,0.088284,777,253,0,0.359832,27.809524
ehi-90-315-33_ext.xml.minion.gz,1,0,0,0.088222,315,315,315,4363,0.006349,0.006349,4363,0.087942,777,243,0,0.362316,27.701587
ehi-90-315-34_ext.xml.minion.gz,1,0,0,0.088768,315,315,315,4390,0.006349,0.006349,4390,0.088486,891,211,0,0.354848,27.873016
ehi-90-315-35_ext.xml.minion.gz,1,0,0,0.088646,315,315,315,4384,0.006349,0.006349,4384,0.088365,875,252,0,0.359538,27.834921
ehi-90-315-36_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349,0.006349,4378,0.088244,879,148,0,0.360592,27.796825
ehi-90-315-37_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,873,229,0,0.360658,27.771429
ehi-90-315-38_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349,0.006349,4382,0.088325,777,264,0,0.359095,27.822222
ehi-90-315-39_ext.xml.minion.gz,1,0,0,0.08895,315,315,315,4399,0.006349,0.006349,4399,0.088667,877,228,0,0.35521,27.930159
ehi-90-315-3_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349,0.006349,4376,0.088204,861,201,0,0.360064,27.784127
ehi-90-315-40_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349,0.006349,4381,0.088304,877,183,0,0.35744,27.815873
ehi-90-315-41_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349,0.006349,4382,0.088325,777,136,0,0.357734,27.822222
ehi-90-315-42_ext.xml.minion.gz,1,0,0,0.088424,315,315,315,4373,0.006349,0.006349,4373,0.088143,896,225,0,0.359361,27.765079
ehi-90-315-43_ext.xml.minion.gz,1,0,0,0.088262,315,315,315,4365,0.006349,0.006349,4365,0.087982,885,203,0,0.360496,27.714286
ehi-90-315-44_ext.xml.minion.gz,1,0,0,0.08897,315,315,315,4400,0.006349,0.006349,4400,0.088687,885,140,0,0.35427,27.936508
ehi-90-315-45_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349,0.006349,4369,0.088062,886,235,0,0.357031,27.739683
ehi-90-315-46_ext.xml.minion.gz,1,0,0,0.088121,315,315,315,4358,0.006349,0.006349,4358,0.087841,777,206,0,0.361965,27.669841
ehi-90-315-47_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349,0.006349,4380,0.088284,868,182,0,0.356213,27.809524
ehi-90-315-48_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349,0.006349,4383,0.088345,872,227,0,0.359264,27.828571
ehi-90-315-49_ext.xml.minion.gz,1,0,0,0.088201,315,315,315,4362,0.006349,0.006349,4362,0.087921,886,330,0,0.364249,27.695238
ehi-90-315-4_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349,0.006349,4377,0.088224,777,187,0,0.36139,27.790476
ehi-90-315-50_ext.xml.minion.gz,1,0,0,0.088666,315,315,315,4385,0.006349,0.006349,4385,0.088385,885,247,0,0.358848,27.84127
ehi-90-315-51_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,896,230,0,0.365598,27.771429
ehi-90-315-52_ext.xml.minion.gz,1,0,0,0.088424,315,315,315,4373,0.006349,0.006349,4373,0.088143,880,205,0,0.362495,27.765079
ehi-90-315-53_ext.xml.minion.gz,1,0,0,0.088788,315,315,315,4391,0.006349,0.006349,4391,0.088506,876,164,0,0.358587,27.879365
ehi-90-315-54_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349,0.006349,4371,0.088103,875,185,0,0.359861,27.752381
ehi-90-315-55_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349,0.006349,4381,0.088304,777,185,0,0.360013,27.815873
ehi-90-315-56_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349,0.006349,4381,0.088304,878,211,0,0.35894,27.815873
ehi-90-315-57_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349,0.006349,4382,0.088325,868,229,0,0.359601,27.822222
ehi-90-315-58_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349,0.006349,4383,0.088345,878,227,0,0.358166,27.828571
ehi-90-315-59_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349,0.006349,4380,0.088284,873,258,0,0.358793,27.809524
ehi-90-315-5_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,880,260,0,0.363561,27.771429
ehi-90-315-60_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349,0.006349,4375,0.088183,873,191,0,0.360183,27.777778
ehi-90-315-61_ext.xml.minion.gz,1,0,0,0.088707,315,315,315,4387,0.006349,0.006349,4387,0.088425,873,287,0,0.358502,27.853968
ehi-90-315-62_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349,0.006349,4375,0.088183,777,225,0,0.360579,27.777778
ehi-90-315-63_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349,0.006349,4381,0.088304,885,214,0,0.359193,27.815873
ehi-90-315-64_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349,0.006349,4369,0.088062,866,233,0,0.360615,27.739683
ehi-90-315-65_ext.xml.minion.gz,1,0,0,0.088707,315,315,315,4387,0.006349,0.006349,4387,0.088425,881,253,0,0.358643,27.853968
ehi-90-315-66_ext.xml.minion.gz,1,0,0,0.087898,315,315,315,4347,0.006349,0.006349,4347,0.087619,873,270,0,0.364471,27.6
ehi-90-315-67_ext.xml.minion.gz,1,0,0,0.088141,315,315,315,4359,0.006349,0.006349,4359,0.087861,891,241,0,0.362301,27.67619
ehi-90-315-68_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349,0.006349,4375,0.088183,777,233,0,0.359778,27.777778
ehi-90-315-69_ext.xml.minion.gz,1,0,0,0.088687,315,315,315,4386,0.006349,0.006349,4386,0.088405,777,206,0,0.357629,27.847619
ehi-90-315-6_ext.xml.minion.gz,1,0,0,0.088262,315,315,315,4365,0.006349,0.006349,4365,0.087982,872,161,0,0.366673,27.714286
ehi-90-315-70_ext.xml.minion.gz,1,0,0,0.088666,315,315,315,4385,0.006349,0.006349,4385,0.088385,877,171,0,0.358245,27.84127
ehi-90-315-71_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349,0.006349,4378,0.088244,877,250,0,0.360658,27.796825
ehi-90-315-72_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349,0.006349,4378,0.088244,868,196,0,0.357865,27.796825
ehi-90-315-73_ext.xml.minion.gz,1,0,0,0.087959,315,315,315,4350,0.006349,0.006349,4350,0.08768,891,137,0,0.364477,27.619048
ehi-90-315-74_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349,0.006349,4377,0.088224,881,191,0,0.360971,27.790476
ehi-90-315-75_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349,0.006349,4380,0.088284,878,227,0,0.360439,27.809524
ehi-90-315-76_ext.xml.minion.gz,1,0,0,0.088121,315,315,315,4358,0.006349,0.006349,4358,0.087841,878,218,0,0.36658,27.669841
ehi-90-315-77_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349,0.006349,4376,0.088204,871,196,0,0.357791,27.784127
ehi-90-315-78_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349,0.006349,4376,0.088204,886,273,0,0.361926,27.784127
ehi-90-315-79_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349,0.006349,4374,0.088163,885,186,0,0.361667,27.771429
ehi-90-315-7_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349,0.006349,4375,0.088183,777,223,0,0.359912,27.777778
