@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.0002,5285.33,62.1905,104334,0.0001,0.0001,105000,203.3333,75,34.7143,0.0004,5276,5322.17,0,5,94.2
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,0.0875,13.74,28.3403,7120,0.0875,0.0875,7120,29.2299,28.3856,27.8501,0.1021,14,13.7363,0.0778,2,28.5162
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,0.0001,10545,77,208673,0.0001,0.0001,210000,250,107,3,0.0002,10545,10627.7,0,6,134
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,0.05,19.965,22.6114,2130,0.05,0.05,2130,25.2696,23.3478,22.4949,0.0685,20,19.9585,0.0362,2,24.3703
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,0.0002,5345,64.4,104287,0.0001,0.0001,105000,236,75.8,35.7143,0.0004,5338,4558.57,0,5,91.3333
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,0.0051,173.328,28.745,3393,0.0039,0.0039,3408,41.7334,30.2618,25.7288,0.0074,174,173.091,0.0015,4,39.2353
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,0.0233,49.2412,50.1257,25500,0.0233,0.0233,25500,61.3094,51.5935,47.4867,0.0268,49,50.0872,0.0209,2,54.0469
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,0.0081,109.059,27.0211,2124,0.0061,0.0061,2130,33.8085,27.9278,26.7165,0.0122,109,108.878,0.0024,4,33.6297
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.0054,162.254,37.1105,3175,0.0041,0.0041,3195,41.4788,37.2023,36.6475,0.0094,162,162.127,0.0016,4,39.8151
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0.0778,15.3662,31.0878,8010,0.0778,0.0778,8010,31.1762,31.1647,30.2862,0.0858,15,15.402,0.0679,2,31.1762
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,0.001,1063.53,39.7111,20883,0.0006,0.0006,21000,55.25,42.0286,34.1316,0.0017,1064,1067.93,0.0001,5,45.2885
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.004,238.869,57.9615,25000,0.004,0.004,25000,86.5,62.6923,51.1935,0.0054,240,239.31,0.0027,3,67.9189
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,0.0102,86.4878,22.5434,1696,0.0078,0.0078,1704,25.6445,24.1131,22.5055,0.0159,86,86.1721,0.0029,4,25.4842
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0.0778,15.3814,31.0737,8010,0.0778,0.0778,8010,31.9372,31.1528,30.4266,0.0878,15,15.2865,0.0717,2,31.3024
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0165,53.7468,16.3297,1059,0.0125,0.0125,1065,17.51,16.4586,16.0405,0.0293,54,53.7794,0.0047,3,16.9834
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,0.0093,117.739,28.7221,2329,0.0057,0.0057,2343,35.1407,29.3387,27.5774,0.0116,118,117.659,0.0009,4,34.5774
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,0.0667,15.2755,18.5669,1597,0.0667,0.0667,1597,20.2178,18.916,18.4288,0.0808,15,15.2539,0.0539,2,19.2865
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0875,13.7169,28.113,7120,0.0875,0.0875,7120,28.5842,28.2476,27.6754,0.094,14,13.6692,0.0813,2,28.4214
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,0.05,20.0934,22.478,2130,0.05,0.05,2130,24.1302,23.4741,22.3815,0.0653,20,20.0974,0.038,2,23.6545
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,0.0002,5298.33,60.1429,104311,0.0001,0.0001,105000,160,82.5714,34.1111,0.0003,5336,5292.83,0,5,104.25
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0333,29.7485,31.3515,3195,0.0333,0.0333,3195,35.3542,31.4408,30.9821,0.0401,30,29.9607,0.0272,3,33.085
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,0.0093,118.885,28.818,2330,0.0057,0.0057,2343,34.9273,30.5022,27.2787,0.0133,119,118.695,0.0021,4,34.5358
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,0.0002,6419.5,65.6,125173,0.0001,0.0001,126000,154.5,78.8889,39,0.0003,6419.5,6394.8,0,5,94.5
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0286,34.5453,34.6396,3727,0.0286,0.0286,3727,37.9175,35.5625,34.1044,0.0368,34,34.6132,0.022,3,37.0169
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0079,138.82,31.6197,2745,0.0048,0.0048,2769,37.0031,32.3661,30.8531,0.0095,139,138.781,0.0018,4,36.2646
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1,0.0102,108.136,26.4288,2122,0.0062,0.0062,2130,32.2777,27.4271,26.3499,0.0146,108,108.558,0.0014,4,31.4774
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,0.0006,2133.35,45.6923,41695,0.0003,0.0003,42000,78.6,52.6,37.9615,0.0009,2142,2122.5,0.0001,5,58.8667
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0058,151.824,34.2243,2960,0.0044,0.0044,2982,38.9124,35.0856,33.2126,0.0111,152,151.805,0.0007,4,38.1629
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.1,10.3691,13.6499,1065,0.1,0.1,1065,14.1704,13.7892,13.4234,0.1221,10,10.4154,0.0685,2,13.9163
