@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,14.3247,2.5667,0.4999,0.4996,0.4934,0.5,0.2286,3.0354,0.3559,0.8734,0.1334,0,0.6301,0.2142,1,14.0413
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,74.31,0.4836,0.0077,0.0009,0.0001,0.01,0.1023,1.0484,1.1253,3.2658,0.4345,0.4444,0.0118,0.0205,0.0161,32.2728
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,1666.73,0.207,0,0,0,0,0.0888,0.1971,12.1045,46.2233,0.9506,0.558,0.0024,0.0099,0,62.4177
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,14.2272,2.5667,0.4999,0.4996,0.4934,0.5,0.2286,3.0354,0.3559,0.8966,0.1334,0,0.6301,0.2142,1,14.0413
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,1,4.8398,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.051,0.8333,0.5829,0.01,0,0.2296,37.3892
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,1,39.9178,0.0833,0.0612,0.0342,0.0189,0.1009,0.5903,0.6373,0.8491,0.9795,0.4961,0.0008,0.0094,0.002,0.2992,28.6595
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,28.4505,1.0624,0.0903,0.0117,0.0002,0.1711,0.3084,1.2046,1.5077,3.7689,0.8168,0.0319,0.0068,0,0.2833,28.4736
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,11.2841,0,0.0384,0.0369,0.0223,0.039,0,0.5708,0.3341,0.9807,0.5,0,0.0093,0,0.0404,30.1181
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,15.1974,2.5543,0.4999,0.4995,0.4923,0.5,0.2301,3.0185,0.3118,0.7928,0.1132,0,0.6068,0.2099,1,13.2415
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-03-S1609878926.sat05-487.reshuffled-07.cnf,1,39.3898,0.0521,0.0627,0.0356,0.0187,0.1017,0.5817,0.605,0.8466,0.9899,0.4904,0.0029,0.0077,0.002,0.2785,28.9678
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,11.9642,1.5069,0.0424,0.0024,0,0.1375,1.1369,2.1453,2.5323,11.6746,0.4111,0,0.0733,0.8204,1,13.0756
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0.2558,0,0.5,0.5,0.4998,0.5,0,0,0.0014,13.6471,0.5,0,0.2182,0,0.5,0
SAT_Competition2007/crafted/spence/hard/s101-100.cnf,1,1.0819,0,0.3217,0.3204,0.3136,0.3228,1.4435,0,0.0537,0.8603,0.5,0.0001,0.0425,0,0.3238,15.6007
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,1.0583,0,0.3196,0.3182,0.3114,0.3205,1.3245,0,0.0602,0.993,0.5,0.0001,0.0549,0,0.3218,13.4812
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,16.2203,2.6087,0.4999,0.4997,0.4962,0.5,0.259,2.9826,0.3808,0.9132,0.1363,0,0.557,0.2406,1,13.7379
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,14.8083,2.62,0.4999,0.4997,0.4972,0.5,0.2415,2.9945,0.4299,1.0063,0.1313,0,0.7117,0.2294,0.9999,18.7332
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,6.9027,0.0082,0.4946,0.4942,0.4939,0.4948,0.5129,1.3609,0.0014,1.5026,0.0114,0.0212,0.1219,0,0.4961,18.0833
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,94.6,0.7656,0.1379,0.1307,0.06,0.1391,2.4398,1.336,0.484,0.3951,0.3819,0,0.0329,0.024,0.2383,33.2979
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,1796.2,1.2398,0.0597,0.035,0.0037,0.1616,0.4934,1.5396,1.5213,5.2246,0.8316,0,0.0065,0.0618,0.3625,14.935
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,1.0346,0,0.3166,0.3105,0.3047,0.317,1.2696,0,0.0645,1.0474,0.5,0.0001,0.0682,0,0.3183,10.1463
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,64.587,0.6204,0,0,0,0,0.0004,0,0.0026,12.9442,0.753,0.3983,0.0069,0.0159,0,23.4401
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,43.1429,0.0748,0,0,0,0,0.0008,0.5992,0,14.1915,0.5047,0.4959,0.0019,0,0,48.2652
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,52.8683,2.148,0.499,0.4958,0.4765,0.4997,0.2011,2.6066,0.3148,0.6758,0.1285,0,0.0198,0.1072,0.9991,15.615
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,63.3243,0.4845,0.0089,0.0012,0.0006,0.0107,0.1,1.0488,1.015,3.071,0.4453,0.4614,0.0092,0.0219,0.0176,26.1271
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.3256,0.2947,0.2226,0.2226,0.2225,0.2226,0,0,0.0001,2.7319,0.9134,0.8397,0.0138,0,0.2226,101.1227
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,29.4179,0.2623,0,0,0,0,0.0193,0.2428,4.7234,27.3859,0.9348,0.7632,0.0052,0.0193,0,40.5753
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,2.0002,0,0.4252,0.4237,0.4225,0.4267,0.7744,1.0258,0.0047,2.5981,0.0685,0.0022,0.3688,0,0.4269,0
SAT_Competition2007/crafted/Hard/contest04/others/Composite-096BitPrimes-0.sat05-507.reshuffled-07.cnf,1,1143,0.6752,0.0906,0.0728,0.0232,0.0908,0.6785,1.3195,0.5982,0.5978,0.2818,0,0.0107,0.0225,0.1077,87.4449
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,2.9206,1.9656,0.471,0.4364,0.378,0.4895,0.4889,2.7546,0.2056,5.5321,0.0837,0.0002,0.0744,0.0508,0.4987,10.2028
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,2.7296,0.0131,0.1109,0.1109,0.1108,0.1109,0.105,0.5582,0.0381,0.8986,0.4991,0.0976,0.0196,0.0018,0.1109,32.215
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,455.387,1.3044,0.0684,0.0296,0.0058,0.2517,0.5378,1.5921,1.4483,2.3687,0.7991,0,0.0105,0.083,0.3659,13.4944
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,57.1429,0.9982,0,0,0,0,0.4999,0.9346,5.6306,7.2955,0.1004,0.0003,0.0115,0.7912,0.0043,29.3109
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,72.3971,1.2863,0.1247,0.0575,0.0127,0.2563,0.7095,1.5931,1.1816,1.29,0.7125,0,0.0298,0.1582,0.372,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,1,1.1061,0,0.3243,0.3229,0.3167,0.3249,1.6815,0,0.0442,0.7215,0.5,0.0001,0.0285,0,0.3256,19.5579
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,287.779,0.2296,0,0,0,0,0.016,0.2195,12.7488,34.5497,0.9446,0.7852,0.0037,0.0164,0,45.5739
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,4.3087,1.1838,0.0484,0.03,0.0239,0.0795,2.3058,1.7357,1.0624,1.2974,0.3472,0.0001,0.0808,0.1313,0.2754,23.3496
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,27.4667,0.2599,0,0,0,0,0.0204,0.2398,6.2866,27.4283,0.9359,0.7619,0.0057,0.0207,0,48.7004
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,37.1049,0.4837,0.0078,0.0009,0.0001,0.0098,0.1023,1.0484,1.1004,3.5044,0.4443,0.4806,0.0178,0.0207,0.0145,19.8789
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,2.1491,1.0642,0.2818,0.1307,0.0445,0.3,0.072,1.5176,0.719,5.0601,0.3671,0.597,0.0635,0.0099,0.3282,18.1045
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,36.9702,0.8605,0.0249,0.0003,0.0001,0.0425,0.2756,0.9573,1.3461,8.3082,0.8734,0.0153,0.0031,0,0.0826,26.7436
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,5.5294,0.5951,0.0319,0.0113,0.0047,0.0411,0.0533,1.1251,0.8541,41.9521,0.5046,0.8158,0.0065,0.0059,0.0534,54.5885
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,60.1562,0.2291,0,0,0,0,0.0215,0.217,6.6,37.2831,0.9439,0.7827,0.0031,0.0118,0,63.7971
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,62.4831,0.4822,0.0085,0.0012,0.0005,0.0105,0.1013,1.0498,1.0137,3.1265,0.4383,0.4422,0.0095,0.0216,0.0164,43.2696
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,1,1.1407,0.4509,0.4409,0.389,0.4648,0,1.7678,0.0796,1.5695,0.1801,0,0.2353,0,0.4731,15.7973
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,1.1008,0,0.3242,0.3229,0.3166,0.3247,1.6665,0.5427,0.0473,0.7388,0.5034,0.0001,0.0308,0,0.3255,18.2519
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,14.1131,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1634,0.4833,0,0.0111,0,0.042,28.9081
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,11.9208,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.214,0.5068,0,0.0136,0,0.042,23.8837
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,108.535,0.4592,0.0161,0.0149,0.0136,0.0169,0.1916,1.0132,0.1165,2.1789,0.7101,0.0061,0.0016,0,0.018,23.5678
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,32.7429,0.1149,0,0,0,0,0.0341,0.0772,10.5209,70.5038,0.9824,0.8031,0.0023,0.0065,0.0001,71.4644
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,30.3667,1.2623,0.0061,0.0014,0,0.0114,0.9363,2.0344,1.9954,14.8541,0.3379,0.0006,0.0444,0.5166,0.0594,12.4727
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,13.8547,2.5799,0.4999,0.4997,0.4976,0.5,0.23,2.9512,0.4059,1.0414,0.1262,0,0.6459,0.2079,1,11.9792
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,31.2932,1.0627,0.0326,0.0216,0.0216,0.0352,0.6068,1.4472,0.5246,1.191,0.4719,0,0.025,0.0063,0.0354,18.923
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,1,0.4379,0.1929,0.1929,0.1928,0.2008,0.0061,1.2368,0.0241,3.2618,0.6653,0.834,0.022,0.0118,0.2008,36.2866
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,29402,0.5153,0.1339,0.0316,0.0007,0.2606,0.2514,1.1491,1.3454,107.113,0.6678,0.0001,0.0006,0.0214,0.5,0
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,118.848,1.7813,0.0456,0.0212,0.0067,0.1049,0.577,2.2419,1.1926,1.7676,0.218,0.0002,0.0175,0.0003,0.2241,24.4498
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,2.2141,1.8653,0.4689,0.4402,0.375,0.4891,0.5254,2.6481,0.2535,7.572,0.0259,0.0003,0.2154,0.011,0.4999,10.1682
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.2093,0.0979,0.0518,0.0517,0.0515,0.052,0.0001,0,0.0043,12.0069,0.98,0.931,0.0053,0.0454,0.0523,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.8259,0.3547,0.3547,0.3547,0.3547,0,0,0,3.1025,0.7742,0.5946,0.0468,0.129,0.3547,0
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,5017,0.5153,0.1339,0.0316,0.0007,0.2606,0.2514,1.1491,1.3454,75.1391,0.6678,0.0001,0.0006,0.0214,0.5,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,671.762,0.1304,0,0,0,0,0.0189,0.0877,6.1081,59.9563,0.9793,0.8609,0.0031,0.0078,0.0035,71.4537
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,7.602,0.0375,0.4604,0.4604,0.4604,0.465,2.679,0.9683,0.0115,0.5557,0.3091,0,0.0048,5.0495,0.4665,6.4703
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,1.0643,0.3701,0.176,0.1703,0.165,0.1761,0.0058,1.1187,0.0307,4.1457,0.6713,0.8619,0.0131,0.0069,0.1823,50.1492
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,107.895,0.9063,0.0365,0.0297,0.021,0.0372,1.2881,1.2015,0.834,0.6927,0.5419,0,0.0159,0.7023,0.2091,23.2688
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,44.4768,1.0374,0.0322,0.0176,0.0019,0.0587,0.2958,1.1572,1.0526,5.0391,0.8693,0.0181,0.0047,0,0.0972,14.8163
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,10.4427,0.1198,0,0,0,0,0.015,0.8081,4.8955,35.9675,0.7352,0.852,0.005,0.0126,0.0011,67.4886
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,3.364,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.1577,0.8333,0.583,0.0156,0,0.2296,29.7478
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,21.1813,0.187,0,0,0,0,0.0202,0.8872,3.2712,34.1208,0.7267,0.8333,0.0059,0.013,0,58.1329
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.0799,0,0.3217,0.3204,0.3148,0.3229,1.4446,0,0.0524,0.8568,0.5,0,0.0409,0,0.3245,16.9595
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,4.1854,0.4757,0.0048,0.0042,0.0034,0.0055,0.7669,1.2762,0.2217,1.6245,0.2105,0.0044,0.0833,0,0.0063,15.2123
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.068,0,0.3209,0.3189,0.3128,0.3214,1.3958,0,0.056,0.9409,0.5,0,0.0479,0,0.3227,14.4065
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,3.6588,0.006,0.1109,0.1109,0.1109,0.1109,0.0424,0.5641,0.017,0.663,0.5044,0.1934,0.0074,0.0015,0.1195,29.4486
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,5.2863,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.1186,0.0001,1.0276,0.6592,0.583,0.0089,0,0.2295,41.6127
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,18.425,0,0.0301,0.0101,0.0042,0.0827,0,0,1.5397,1.032,0.5,0,0.0138,0,0.2667,29.3487
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,18,0.3202,0,0,0,0,0.1077,0,2.3978,22.1139,0.0873,0.6107,0.0305,0,0,36.6908
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,1.4562,0.0203,0.2677,0.2673,0.2654,0.2679,8.3598,0.9994,0.0347,0.8972,0.297,0,0.0299,0.003,0.2683,31.707
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,31.4462,0.2474,0,0,0,0,0.0151,0.2361,8.0335,31.4953,0.938,0.7781,0.0042,0.0138,0,52.6635
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.0352,0,0.3157,0.3099,0.3059,0.3159,1.3257,0,0.077,1.1042,0.5,0,0.0968,0,0.3161,10.8071
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,116.422,0.4592,0.0161,0.0149,0.0136,0.0169,0.1916,1.0132,0.1165,2.1065,0.7101,0.0061,0.0016,0,0.018,23.5678
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,42.4444,0.2246,0,0,0,0,0.0212,0.2102,5.0976,35.9105,0.9463,0.7816,0.0035,0.0156,0,46.1424
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.2229,0.0895,0.0314,0.0312,0.031,0.0316,0.0001,0,0.0094,13.4803,0.9822,0.9302,0.0042,0.0399,0.0319,0
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,32.1712,0.267,0.0119,0.0065,0.0003,0.0125,0.1168,0.897,2.805,20.6009,0.7281,0.5791,0.0019,0.1154,0.272,25.6108
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,494.257,0.2278,0,0,0,0,0.0209,0.217,5.4576,34.6273,0.9439,0.7786,0.0031,0.0118,0,55.4955
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.5968,0.0932,0.0595,0.0595,0.0595,0.0596,0.0001,0,0.0007,12.2749,0.9812,0.9351,0.005,0.0444,0.0597,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9646,1.5155,0.4982,0.484,0.0308,0.4995,0.2059,1.7767,0.7309,4.2343,0.2922,0,0.0251,0.4417,0.9987,30.0254
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.0252,0.2211,0.0317,0.0315,0.0311,0.032,0.0007,0.9417,0.0151,9.5389,0.6868,0.9021,0.0082,0.057,0.0323,55.1648
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,34,0.306,0,0,0,0,0.1062,0,2.4238,21.2387,0.0915,0.6343,0.0159,0,0,48.9554
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,64.7895,0.1918,0,0,0,0.0001,0.1873,0.1811,7.7666,57.8766,0.9558,0.17,0.0019,0.0113,0.0495,62.3626
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0033,0.6975,0.0126,0.0126,0.0126,0.0127,0,0,0.0008,6.1087,0.759,0.5238,0.0197,0.0482,0.0127,35.4444
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,1.521,0.3136,0.233,0.233,0.233,0.233,0,0,0.0001,2.6306,0.9052,0.8287,0.0165,0,0.233,84.1817
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,1023.92,1.2696,0.0651,0.0281,0.004,0.1794,0.5242,1.5703,1.4903,2.3723,0.8163,0,0.0081,0.0709,0.3581,15.0066
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,1.9394,0.0719,0.0005,0.0002,0.0001,0.0021,0.0169,0.7656,1.5442,32.3618,0.7612,0.8942,0.0074,0.016,0.0058,60.1488
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,17.6291,0.3344,0,0,0,0,0.0966,0,2.3258,24.4078,0.0753,0.6377,0.0264,0,0,40.9879
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,6.9126,0.2835,0.0035,0.0032,0.0029,0.0037,0.7665,1.1042,0.1346,1.4537,0.1908,0.0004,0.0455,0,0.0043,25.2953
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,23.5773,1.5412,0.3395,0.3186,0.2893,0.3534,0.9029,1.6908,0.2901,1.4224,0.5668,0.0001,0.2288,0.6278,0.4048,11.9613
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,4.6669,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.1174,0.0001,1.062,0.6406,0.5831,0.0104,0,0.2295,36.883
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,9.1451,0.4141,0.0002,0,0,0.0007,0.1935,0,1.8631,8.7394,0.1451,0.4959,0.0432,0,0.0017,26.6204
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,43.7108,0.2239,0,0,0,0,0.02,0.2102,4.4533,35.3105,0.9463,0.7751,0.0037,0.0155,0,48.1301
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.944,0.3463,0.2435,0.2435,0.2435,0.2435,0,0,0.0001,2.4338,0.8901,0.8154,0.0209,0,0.2435,72.6638
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,26.3925,0,0.0402,0.035,0.0296,0.043,0.7854,0.5717,0.2024,0.8557,0.5087,0.0001,0.0054,0,0.0496,26.5875
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,51.3459,2.1248,0.499,0.4958,0.4742,0.4997,0.2052,2.5766,0.3457,0.7011,0.14,0,0.0208,0.1157,0.9999,14.8156
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,67.3982,1.2688,0,0,0,0,0.4629,1.8093,5.9738,6.5796,0.1621,0.0098,0.0061,0.0137,0,27.1791
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,5.1319,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.0361,0.8333,0.583,0.0093,0,0.2296,40.4516
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,48.6957,0.2185,0,0,0,0,0.0429,0.207,8.3208,39.3236,0.9472,0.7267,0.0027,0.0107,0,55.9333
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,1725,0.5398,0,0,0,0.0014,0.2953,1.177,5.2439,45.6253,0.6597,0.0018,0.0012,0.0314,0.1855,0
