@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S840292785-048-UNKNOWN.cnf,1,0.0003,3382.2,57,83430,0.0002,0.0002,84000,139.3333,71.5714,38.5714,0.0005,4206,4256.38,0,5,84.8889,94.5714,0.2351,4216,4317,4245,19496,4182,0.012,0.0001,11,72.4741,0.1007,51.5455,2215.2,0.0233,0.001,20000,8.4949,5,3,376.375,5,13,8,21,0.5591,0.0003,0.2786,0.0002,1.3292,0,0.0003,0.2553,0,0.2337,0.0055,2.7048,1.5152,0.4355,5.33,1.3885,2.5986,0.0396,0.77,0.0922,6,0.0477,0.0797
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S785747282-100.UNKNOWN.cnf,1,0.0101,87.6979,22.4467,1699,0.0076,0.0076,1704,26.3246,22.9368,20.7745,0.0141,88,87.8414,0.0029,4,24.2862,26.3246,0.3206,97,97,88,395,79,0.0798,0.0038,4063,23.2675,0.377,20.7745,16.6194,0.3801,0.0265,400,3981.1429,3833,3833,13.5946,3921,4094,3963,4094,0.0803,0.0094,0.5689,0.0076,0.9541,79,0.0148,0.068,0.0059,0.2325,0.0397,2.6725,0.0425,0.0216,4,0.1998,0.8523,0.2386,0.3105,0.0819,4,0.0387,0.0709
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.0068,163.412,34.8253,3175,0.0041,0.0041,3195,42.0565,37.4212,27.9882,0.0088,164,163.909,0.0006,4,38.1539,42.0565,0.3016,175,176,164,736,152,0.0641,0.002,3309,36.0018,0.2735,28.271,24.0184,0.3995,0.0183,750,2610.4,941,849,18.6081,1488,3727,3198,3727,0.0634,0.0044,0.4974,0.0041,0.8785,151,0.0082,0.1227,0.0013,0.2318,0.0315,2.6628,0.0384,0.3927,4.0218,0.2108,0.8541,0.2572,0.4447,0.0903,5,0.0482,0.0781
SAT11/random/large/unif-k7-r85-v250-c21250-S981492757-074-UNKNOWN.cnf,1,0.028,41.3419,47.3826,21250,0.028,0.028,21250,56.2746,48.6606,45.383,0.0309,41,41.0082,0.0253,2,50.2207,51.4126,0.6218,49,48,41,250,35,0.1251,0.0017,225,49.0404,1.1752,46.3103,21.7416,0.403,0.0117,250,233.4138,157,149,22.0945,188,326,206,681,0.1366,0.0025,0.7239,0.028,1.5188,35,0.0117,0.0473,0.0117,0.0118,0.0535,4.3328,0.0669,0.4387,2,0.2546,0.8613,0.1835,0.0002,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,0.0073,151.853,34.402,2973,0.0044,0.0044,2982,42.7725,35.6602,33.6874,0.0091,152,152.028,0.0017,4,39.8978,42.7725,0.3058,164,163,152,688,141,0.0591,0.0021,3680,36.7479,0.2798,33.6874,22.1943,0.3392,0.0178,700,3632.7143,3558,3558,17.6697,3596,3684,3634,3684,0.0609,0.0057,0.6005,0.0044,0.8676,140,0.0087,0.0837,0.0034,0.2314,0.0285,2.7038,0.0321,0.0127,4.0029,0.2139,0.8516,0.2351,0.3416,0.0897,5,0.0425,0.0756
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,0.05,19.9199,22.6494,2130,0.05,0.05,2130,24.3319,23.4563,22.4662,0.0657,20,19.9873,0.0338,2,23.8321,24.3319,0.566,24,24,20,100,16,0.167,0.0098,4366,23.2857,1.2178,22.4662,9.1957,0.4267,0.0465,100,4291.2857,4225,4225,8.3425,4227,4390,4276,4390,0.1686,0.0146,0.7153,0.05,1.6027,16,0.0458,0.0271,0.0441,0.0469,0.0789,3.3357,0.0805,0.0139,2.7475,0.2594,0.8725,0.28,0.0104,0.0018,3,0.0008,0.0015
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,0.0074,149.938,33.9146,2944,0.0045,0.0045,2982,38.4498,36.0186,33.7646,0.0099,150,149.55,0.0003,4,38.2768,38.4498,0.3071,162,161,150,679,138,0.0601,0.0022,3895,35.9109,0.2778,33.7646,25.7183,0.3616,0.02,700,3746.7143,3596,3596,20.0438,3640,3942,3717,3942,0.0603,0.0061,0.5054,0.0044,0.8903,138,0.0089,0.0494,0.0007,0.2306,0.0294,2.7148,0.0311,0.0319,4.1121,0.2019,0.8544,0.2137,0.6689,0.0846,5,0.0417,0.0702
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,0.028,41.0289,47.0828,21250,0.028,0.028,21250,60.7759,48.861,44.5967,0.0307,41,41.1507,0.0249,2,50.4122,51.4703,0.6218,47,48,41,250,34,0.1361,0.0018,238,49.0707,1.1867,45.6698,22.1548,0.4242,0.0117,250,245.963,169,138,22.2811,181,296,214,879,0.1282,0.0025,0.7321,0.028,1.5536,35,0.0117,0.0654,0.0117,0.0118,0.0619,4.3052,0.0601,0.5786,2,0.2554,0.867,0.1917,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,0.0068,128.982,30.6715,2543,0.0052,0.0052,2556,35.8885,31.0973,29.2721,0.0102,129,129.111,0.002,4,34.8876,35.8885,0.3095,140,140,129,585,119,0.0652,0.0025,3898,32.104,0.3066,29.2721,24.2649,0.368,0.0204,600,3828,3687,3687,18.8289,3729,4026,3818,4026,0.0675,0.0063,0.5622,0.0051,0.8997,118,0.0103,0.0695,0.0039,0.23,0.0319,2.6722,0.0349,0.0284,4.0034,0.2047,0.853,0.2149,0.3272,0.0792,5,0.0412,0.069
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.005,191.776,52.8043,20000,0.005,0.005,20000,69.2857,56.0606,41.8077,0.0066,192,189.751,0.0036,3,58.9524,63.5918,0.475,206,204,191,1000,175,0.0892,0.0009,46,56.3427,0.343,50.3556,56.3932,0.596,0.0216,1000,44.4141,34,27,46.1079,38,59,42,99,0.0608,0.0017,0.5756,0.005,1.052,177,0.0165,0.0911,0.0124,0.05,0.0564,3.6754,0.0271,0.2539,3,0.2174,0.8565,0.25,0.013,0.0027,3,0.0015,0.0023
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,0.0667,15.2511,18.2838,1597,0.0667,0.0667,1597,19.8559,18.8662,18.0614,0.0802,15,15.2243,0.0457,2,18.9789,19.8559,0.5856,19,19,15,75,12,0.1868,0.0124,4450,18.7653,1.3303,18.0614,7.2961,0.4254,0.0463,75,4408.8571,4322,4322,6.3667,4352,4526,4409,4526,0.1868,0.0207,0.7155,0.0667,1.7377,12,0.0462,0.0297,0.0451,0.047,0.0926,3.3738,0.0907,0.0147,2.2162,0.272,0.8825,0.3428,0.0092,0.002,3,0.0009,0.0015
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.0033,288.557,61.1304,30000,0.0033,0.0033,30000,103.3077,67,50.5,0.0043,290,288.099,0.0024,3,71.9091,78.913,0.4628,305,306,288,1500,268,0.0543,0.0006,28,67.5144,0.2606,56.8421,80.5423,0.3536,0.0147,1500,24.1927,18,15,61.9618,20,32,23,42,0.0477,0.0012,0.5617,0.0033,0.993,270,0.0117,0.1354,0.0086,0.05,0.0218,3.6956,0.0239,0.2361,3,0.2321,0.8571,0.1305,0.0134,0.0027,3,0.0015,0.0023
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,0.0147,75.2184,21.2002,1471,0.0089,0.0089,1491,23.9008,21.3371,20.9629,0.017,75,75.1422,0.0034,4,23.4184,23.9008,0.3343,83,83,75,341,67,0.0859,0.0045,4063,21.9459,0.4003,20.9629,14.7335,0.3834,0.0326,350,3988.8571,3926,3926,12.0266,3939,4084,3975,4084,0.0853,0.0102,0.6274,0.0088,0.9795,67,0.0173,0.0503,0.0068,0.2318,0.0417,2.62,0.0427,0.0142,4,0.2036,0.8559,0.2534,0.4117,0.0841,4,0.0447,0.0733
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1,0.0204,54.6603,17.1792,1061,0.0124,0.0124,1065,18.6303,18.1321,17.0346,0.0283,55,54.7378,0.0057,4,18.4219,18.6303,0.3622,62,62,55,245,48,0.0995,0.0062,4105,17.8444,0.4897,17.0346,10.1513,0.408,0.0537,250,4090.1429,4046,4046,8.351,4065,4162,4087,4162,0.0996,0.017,0.716,0.0122,1.04,48,0.0238,0.0332,0.0104,0.2309,0.0482,2.5958,0.0498,0.0086,4,0.2049,0.8608,0.3077,0.2928,0.0855,4,0.0465,0.0785
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,0.0003,3413.6,59.5833,83454,0.0002,0.0002,84000,122.8,68,40.6667,0.0005,4245,4243.25,0,5,85,97.8,0.2357,4309,4268,4262,19525,4165,0.0089,0.0001,10,72.0619,0.1109,51,1701.4,0.2883,0.001,20000,8.5196,5,2,371.125,6,13,8,19,0.5592,0.0003,0.2682,0.0002,1.1165,0,0.0003,0.2408,0,0.234,0.0075,2.7108,0.6727,0.4218,5.3036,1.1586,1.2065,0.1101,0.6787,0.0927,6,0.048,0.0793
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.0025,379.273,67.3182,40000,0.0025,0.0025,40000,105.0909,73.7333,54.0909,0.0034,382,382.659,0.0018,3,81.5294,89.8,0.4588,403,402,382,2000,365,0.0374,0.0005,19,74.9631,0.2312,60.381,114.273,0.3698,0.0119,2000,17.3279,12,9,80.3294,14,24,17,35,0.1001,0.0008,0.5487,0.0025,0.9164,366,0.0091,0.1476,0.0067,0.05,0.0167,3.6975,0.0932,0.265,3,0.2261,0.8468,0.1256,0.0139,0.0027,3,0.0015,0.0023
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,0.0093,120.778,28.8143,2333,0.0056,0.0056,2343,34.6178,29.2537,28.0219,0.0124,121,120.659,0.0017,4,34.216,34.6178,0.3179,131,131,121,540,110,0.0666,0.0027,3931,30.6014,0.3241,28.0219,15.6901,0.3699,0.0244,550,3834.4286,3745,3745,13.128,3752,3933,3834,3933,0.0698,0.006,0.5884,0.0056,0.9168,111,0.0111,0.0811,0.0034,0.2315,0.0312,2.7169,0.0532,0.0194,4,0.2135,0.857,0.2671,0.3433,0.0965,4,0.0498,0.0806
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,0.05,20.0608,23.0862,2130,0.05,0.05,2130,24.8474,23.3584,23.0009,0.0592,20,19.9753,0.0366,2,24.1271,24.8474,0.5636,24,24,20,100,16,0.1681,0.0089,4334,23.5681,1.1963,23.0009,9.1793,0.4203,0.0465,100,4299.4286,4213,4213,8.3003,4258,4424,4285,4424,0.1664,0.0131,0.7169,0.05,1.5913,16,0.0458,0.0266,0.0437,0.0469,0.0796,3.3694,0.0818,0.0143,2.6768,0.2617,0.8724,0.293,0.0091,0.0017,3,0.0009,0.0014
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,0.0093,117.552,29.1189,2329,0.0057,0.0057,2343,34.6534,29.5715,27.325,0.0146,117,117.501,0.0021,4,32.2778,34.6534,0.3122,128,128,117,535,107,0.0675,0.0027,3945,30.303,0.3215,27.325,21.4891,0.3622,0.0279,550,3851.5714,3676,3676,17.4909,3790,4054,3829,4054,0.0683,0.0064,0.5172,0.0056,0.9256,107,0.0113,0.0735,0.0043,0.2297,0.0328,2.7008,0.0333,0.0287,4.0037,0.1984,0.8564,0.2135,0.3368,0.0857,5,0.0397,0.0722
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,0.0073,151.49,34.0771,2964,0.0045,0.0045,2982,39.6789,34.6768,32.6463,0.0101,151,150.671,0.0017,4,39.5295,39.6789,0.3054,163,163,150,681,139,0.0597,0.0022,3836,35.7248,0.2802,32.6463,22.0317,0.3742,0.0199,700,3690.5714,3543,3543,17.5043,3586,3924,3650,3924,0.0616,0.0061,0.5215,0.0044,0.8671,140,0.0089,0.0717,0.0034,0.2298,0.0298,2.7091,0.0318,0.0346,4,0.2059,0.8495,0.2458,0.4751,0.0874,4,0.0431,0.074
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1,0.1167,10.5036,22.571,5340,0.1167,0.1167,5340,23.0478,22.7194,22.4522,0.1266,10,10.4695,0.1084,2,22.8019,23.0478,0.6907,14,13,10,60,8,0.2232,0.0071,4544,22.7185,1.8664,22.4522,7.8269,0.4224,0.011,60,4513.8,4466,4466,7.4108,4471,4604,4484,4604,0.2195,0.0094,0.7658,0.1167,2.097,8,0.011,0.009,0.011,0.0112,0.1109,3.7216,0.106,0.0117,2,0.3206,0.8857,0.2795,0.0001,0.0001,2,0,0.0001
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0001,8467,75.25,166834,0.0001,0.0001,168000,380,94,3,0.0003,8467,8533,0,5,122,159.3333,0.2273,8467,8542,8532,38972,8500,0.0034,0,5,102.9991,0.5372,58.3333,1450,1.2719,0.0005,40000,3.7416,1,1,1521.5,2,7,3,14,0,0.0001,0.2572,0.0001,0.8844,8467,0.0002,0.4798,0,0.2336,0.0652,2.7173,0,0.6565,5.9459,0,0.8613,0.7648,0.9496,0.0931,6,0.0476,0.0796
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,0.0104,84.9884,24.3142,1690,0.008,0.008,1704,27.0924,24.8235,22.107,0.0166,85,84.491,0.003,4,26.8713,27.0924,0.3399,94,93,84,383,76,0.0803,0.0039,4086,24.9519,0.3849,22.107,13.6041,0.3873,0.0325,400,3945.5714,3851,3851,11.2115,3863,4145,3880,4145,0.0802,0.0101,0.6299,0.0078,0.974,76,0.0158,0.0623,0.0059,0.2266,0.039,2.7213,0.0394,0.0282,4,0.211,0.8587,0.3055,0.3378,0.0885,4,0.0463,0.0754
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1,0.0115,76.9038,21.7804,1487,0.0087,0.0087,1491,25.1957,22.2083,20.8267,0.0168,77,76.9135,0.004,4,22.8178,25.1957,0.3392,85,85,77,347,68,0.0854,0.0044,3974,22.4803,0.4089,20.8267,13.907,0.3962,0.0323,350,3960.8571,3879,3879,11.5727,3912,4114,3947,4114,0.0846,0.0094,0.5996,0.0086,0.9875,69,0.0169,0.0556,0.0081,0.2334,0.0402,2.6152,0.0435,0.0176,4,0.2004,0.8601,0.2549,0.3164,0.0887,4,0.0432,0.0789
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,0.0033,286.345,59.1905,30000,0.0033,0.0033,30000,93.8824,65.7872,46.1333,0.0044,288,287.566,0.0024,3,72.1739,75.3929,0.4669,307,307,288,1500,266,0.0518,0.0006,29,65.672,0.2922,55.0645,86.11,0.7142,0.0151,1500,25.2957,18,15,64.7059,21,33,24,47,0.0863,0.0011,0.5684,0.0033,1.0068,269,0.0117,0.1265,0.0085,0.05,0.0269,3.7067,0.0744,0.2555,3,0.2182,0.8524,0.2236,0.0123,0.0027,3,0.0014,0.0023
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,0.0074,149.234,33.4143,2960,0.0045,0.0045,2982,38.5529,34.3028,33.4007,0.0108,149,148.786,0.0017,4,38.3474,38.5529,0.3029,161,161,149,678,137,0.068,0.0023,3748,35.3137,0.2854,33.4007,25.8958,0.398,0.023,700,3689.4286,3580,3580,20.352,3615,3829,3683,3829,0.0642,0.0057,0.5179,0.0044,0.9096,138,0.009,0.0594,0.0034,0.2291,0.0312,2.7345,0.0324,0.0207,4,0.2103,0.8589,0.2224,0.345,0.0895,4,0.0453,0.0773
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.0104,107.254,27.374,2114,0.0063,0.0063,2130,32.6704,27.4935,25.7134,0.0137,107,106.912,0.0024,4,32.0406,32.6704,0.3219,117,116,107,483,97,0.0735,0.003,3987,28.7976,0.3446,25.7134,17.1815,0.3604,0.0265,500,3887.5714,3755,3755,14.0873,3818,4005,3887,4005,0.0703,0.0085,0.5975,0.0062,0.942,97,0.0126,0.0838,0.0047,0.2285,0.0397,2.7326,0.0354,0.0213,4,0.2009,0.8582,0.4589,0.5382,0.0889,4,0.0426,0.0756
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1,0.028,41.6383,48.3456,21250,0.028,0.028,21250,58.624,49.2798,45.3169,0.0311,41,41.2701,0.0248,2,49.7566,51.9,0.6208,49,48,41,250,34,0.1424,0.0017,270,49.3686,1.1964,47.1389,21.7877,0.4369,0.0117,250,246.7857,181,159,22.3092,192,343,211,782,0.1244,0.0026,0.7281,0.028,1.5489,35,0.0117,0.0497,0.0117,0.0118,0.065,4.2678,0.0535,0.486,2,0.251,0.8674,0.2062,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1,0.0778,15.377,31.1107,8010,0.0778,0.0778,8010,32.0388,31.5792,30.6339,0.0844,15,15.3204,0.0705,2,32.0388,32.0388,0.6634,19,19,15,90,12,0.1923,0.0047,4454,31.3407,1.694,30.6339,10.596,0.4194,0.0111,90,4370,4307,4307,10.4899,4327,4454,4392,4454,0.1883,0.0062,0.7738,0.0778,1.9428,12,0.0111,0.0167,0.0111,0.0112,0.1201,3.9991,0.0892,0.0132,2,0.298,0.8776,0.2534,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,0.0778,15.3595,31.017,8010,0.0778,0.0778,8010,31.4092,31.3231,30.1569,0.084,15,15.3338,0.0694,2,31.4092,31.4092,0.6645,19,19,15,90,12,0.1883,0.0052,4541,30.9765,1.6918,30.1569,10.5939,0.4042,0.0111,90,4391.75,4292,4292,10.5721,4328,4541,4406,4541,0.1898,0.0074,0.7464,0.0778,1.9076,12,0.0111,0.016,0.0111,0.0112,0.0895,4.0233,0.0914,0.0217,2,0.2862,0.8745,0.25,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0093,118.087,27.6306,2328,0.0057,0.0057,2343,34.0454,29.2033,26.886,0.0142,118,118.447,0.0021,4,32.4933,34.0454,0.3191,128,129,118,536,108,0.0664,0.0027,3917,29.9457,0.3219,26.886,16.7774,0.3659,0.0288,550,3807.2857,3701,3701,13.8397,3734,3945,3787,3945,0.066,0.0082,0.5495,0.0056,0.9109,108,0.0113,0.0798,0.0043,0.2302,0.0322,2.7325,0.0347,0.0224,4,0.2122,0.854,0.2667,0.3776,0.0944,4,0.0485,0.0795
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,0.05,20.0553,22.9014,2130,0.05,0.05,2130,24.2407,23.2037,22.8858,0.0615,20,20.0902,0.0418,2,24.122,24.2407,0.5661,24,24,20,100,16,0.1665,0.0091,4346,23.3902,1.1902,22.8858,9.0652,0.4322,0.0465,100,4311,4262,4262,8.1858,4282,4354,4316,4354,0.1685,0.0141,0.7199,0.05,1.598,16,0.0459,0.0221,0.0437,0.0469,0.0797,3.44,0.0807,0.0074,2.697,0.2605,0.8731,0.2968,0.005,0.0017,3,0.0009,0.0015
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,0.04,24.9746,27.0441,2662,0.04,0.04,2662,29.5831,27.627,26.562,0.0492,25,24.9543,0.0297,2,28.252,29.5831,0.5548,30,30,25,125,20,0.159,0.0078,4315,27.7354,1.0802,26.562,10.3031,0.4304,0.0466,125,4223.1429,4164,4164,9.1173,4169,4326,4195,4326,0.1549,0.0128,0.7042,0.04,1.5435,20,0.045,0.0335,0.0417,0.047,0.0728,3.4362,0.0736,0.0151,2.9758,0.2498,0.8701,0.3021,0.0082,0.0018,3,0.001,0.0015
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0.0875,13.6199,28.5287,7120,0.0875,0.0875,7120,28.8933,28.6082,28.3392,0.1006,13,13.6103,0.0803,2,28.7514,28.8933,0.6704,17,17,14,80,10,0.1988,0.0058,4390,28.6242,1.7346,28.3392,9.8712,0.4158,0.0111,80,4397.4,4316,4316,9.6618,4360,4555,4366,4555,0.1969,0.0074,0.7546,0.0875,1.9549,10,0.0111,0.0066,0.0111,0.0112,0.099,3.8491,0.0944,0.0187,2,0.2933,0.8758,0.2411,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,0.1167,10.5359,22.6499,5340,0.1167,0.1167,5340,23.1289,22.7725,22.4635,0.1281,10,10.5415,0.1079,2,22.9035,23.1289,0.6928,14,14,10,60,8,0.2161,0.0078,4535,22.7836,1.8555,22.4635,7.6448,0.425,0.011,60,4508,4421,4421,7.242,4461,4594,4529,4594,0.2193,0.0109,0.7674,0.1167,2.1298,8,0.011,0.0099,0.011,0.0112,0.1076,3.5655,0.1051,0.0134,2,0.3277,0.888,0.2988,0.0001,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,0.0333,29.6559,30.5654,3195,0.0333,0.0333,3195,33.2484,31.3919,29.7025,0.0429,30,29.7213,0.0254,3,32.0484,33.2484,0.5409,35,35,30,150,24,0.1428,0.0062,4280,31.42,0.9982,29.7025,12.542,0.4275,0.0463,150,4175.5714,4098,4098,11.4302,4103,4335,4122,4335,0.1418,0.01,0.6899,0.0333,1.4853,24,0.0438,0.0335,0.0407,0.0469,0.0662,3.4676,0.0711,0.0209,3,0.2425,0.868,0.252,0.0068,0.0018,3,0.001,0.0016
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.0003,3384.6,57.8889,83408,0.0002,0.0002,84000,107,67.3333,38.1111,0.0004,4205,4279.5,0,5,77,85.4,0.2314,4244,4320,4288.5,19487,4188,0.0126,0.0001,10,68.3166,0.2566,51.25,1993.2,1.7273,0.0008,20000,8.6495,5,3,508,6,14,8,23,0.5591,0.0002,0.2676,0.0002,1.1819,0,0.0003,0.2008,0,0.2336,0.0432,2.7078,1.0399,0.4236,5.3551,1.3249,1.5713,0.7831,0.869,0.0932,6,0.0482,0.0799
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,0.0005,2120.29,48.3,41704,0.0003,0.0003,42000,86.4,52.8276,31.125,0.0008,2119,2027.3,0,5,61,66.6667,0.2385,2153,2170,2129,9738,2076,0.2358,0.0002,22,54.5401,0.1698,42.6667,247.647,2.9073,0.0018,10000,18.9138,11,9,211.05,14,29,18,42,0.0147,0.0005,0.2896,0.0003,0.546,2086,0.0006,0.18,0,0.2335,0.1593,2.7183,0.009,0.3514,5.1082,0.1978,0.8422,1.517,0.8861,0.0937,6,0.0482,0.0805
