@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC

@DATA
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0,0,0.964103,40,40
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0,0,0.962821,40,40
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0,0,0.965385,40,40
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0,0,0.964103,40,40
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0,0,0.95641,40,40
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0,0,0.964103,40,40
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0,0,0.964103,40,40
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0,0,0.964103,40,40
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0,0,1,24,24
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0,0,1,24,24
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0,0,0.379592,50,50
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0,0,0.385306,50,50
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0,0,0.371429,50,50
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0,0,0.377959,50,50
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0,0,0.382857,50,50
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0,0,0.395102,50,50
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0,0,0.39102,50,50
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0,0,0.377959,50,50
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0,0,0.372245,50,50
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0,0,0.389388,50,50
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0,0,0.379592,50,50
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0,0,0.383673,50,50
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0,0,0.380408,50,50
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0,0,0.383673,50,50
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0,0,0.379592,50,50
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0,0,0.380408,50,50
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0,0,0.386122,50,50
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0,0,0.380408,50,50
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0,0,0.381224,50,50
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0,0,0.382857,50,50
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0,0,0.387755,50,50
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0,0,0.395918,50,50
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0,0,0.378776,50,50
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0,0,0.377959,50,50
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0,0,0.388571,50,50
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0,0,0.389388,50,50
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0,0,0.381224,50,50
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0,0,0.383673,50,50
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0,0,0.377959,50,50
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0,0,0.382857,50,50
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0,0,0.387755,50,50
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0,0,0.379592,50,50
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0,0,0.374694,50,50
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0,0,0.385306,50,50
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0,0,0.377959,50,50
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0,0,0.382857,50,50
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0,0,0.39102,50,50
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0,0,0.389388,50,50
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0,0,0.383673,50,50
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0,0,0.379592,50,50
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0,0,0.386122,50,50
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0,0,0.381224,50,50
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0,0,0.382857,50,50
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0,0,0.395918,50,50
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0,0,0.377143,50,50
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0,0,0.388571,50,50
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0,0,0.381224,50,50
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0,0,0.376327,50,50
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0,0,0.38449,50,50
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0,0,1,25,25
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0,0,1,25,25
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0,0,1,26,26
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0,0,1,26,26
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0,0,1,27,27
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0,0,1,27,27
renault-mgd_ext.xml.minion.converted.minion.gz,1,0,0,0.096238,101,101
ruler-17-6-a3.xml.minion.conv.minion,1,30,0,0.714286,21,21
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,30,0,0.714286,21,21
ruler-17-6-a4.xml.minion.conv.minion,1,30,0,0.619048,21,21
ruler-17-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28
ruler-17-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28
ruler-25-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28
ruler-25-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28
ruler-25-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36
ruler-25-8-a4.xml.minion.conv.minion,1,56,0,0.644444,36,36
ruler-34-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36
ruler-34-8-a4.xml.minion.conv.minion,1,56,0,0.644444,36,36
ruler-34-9-a3.xml.minion.conv.minion,1,72,0,0.745455,45,45
ruler-34-9-a4.xml.minion.conv.minion,1,72,0,0.660606,45,45
ruler-44-10-a3.xml.minion.conv.minion,1,90,0,0.757576,55,55
ruler-44-10-a4.xml.minion.conv.minion,1,90,0,0.676768,55,55
ruler-44-9-a3.xml.minion.conv.minion,1,72,0,0.745455,45,45
ruler-44-9-a4.xml.minion.conv.minion,1,72,0,0.660606,45,45
ruler-55-10-a3.xml.minion.conv.minion,1,90,0,0.757576,55,55
ruler-55-10-a4.xml.minion.conv.minion,1,90,0,0.676768,55,55
ruler-55-11-a3.xml.minion.conv.minion,1,110,0,0.769231,66,66
ruler-55-11-a4.xml.minion.conv.minion,1,110,0,0.692308,66,66
ruler-67-11-a3.xml.minion.conv.minion,1,110,0,0.769231,66,66
ruler-67-11-a4.xml.minion.conv.minion,1,110,0,0.692308,66,66
ruler-67-12-a3.xml.minion.conv.minion,1,132,0,0.78022,78,78
ruler-67-12-a4.xml.minion.conv.minion,1,132,0,0.70696,78,78
ruler-70-12-a3.xml.minion.conv.minion,1,132,0,0.78022,78,78
ruler-70-12-a4.xml.minion.conv.minion,1,132,0,0.70696,78,78
ruler-70-13-a3.xml.minion.conv.minion,1,156,0,0.790476,91,91
ruler-70-13-a4.xml.minion.conv.minion,1,156,0,0.720635,91,91
series-100.xml.minion.conv.minion,1,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,0,0,1,33,33
socialGolfer-10-4-8.xml.minion,1,40976,7520,0.005317,7520,7520
socialGolfer-6-3-5.xml.minion,1,3495,1080,0.020466,1080,1080
socialGolfer-6-3-6.xml.minion,1,5949,1566,0.01668,1566,1566
socialGolfer-6-3-7.xml.minion,1,9366,2142,0.014067,2142,2142
socialGolfer-6-3-8.xml.minion,1,13908,2808,0.012158,2808,2808
socialGolfer-6-4-5.xml.minion,1,6190,1740,0.013979,1740,1740
socialGolfer-6-4-6.xml.minion,1,10572,2520,0.011376,2520,2520
socialGolfer-6-4-7.xml.minion,1,16674,3444,0.009585,3444,3444
socialGolfer-6-4-8.xml.minion,1,24784,4512,0.008278,4512,4512
socialGolfer-7-4-8.xml.minion,1,28832,5264,0.00722,5264,5264
socialGolfer-8-4-8.xml.minion,1,32880,6016,0.006427,6016,6016
socialGolfer-9-4-8.xml.minion,1,36928,6768,0.00581,6768,6768
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0,0,0.009863,435,435
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0,0,0.003362,1359,1359
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0,0,0.005522,391,391
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,0,0,0.000634,10408,10408
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0,0,0.00278,1501,1501
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0,0,0.002672,1363,1363
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,0,0,0.002671,1363,1363
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,0,0,0.004064,757,757
tsp-20-142_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-190_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-193_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-1_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-29_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-2_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-30_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-366_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-453_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-68_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-727_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-75_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-76_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-8_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-20-901_ext.xml.minion.converted.minion.gz,1,0,0,0.145902,61,61
tsp-25-13_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-163_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-190_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-312_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-38_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-3_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-456_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-48_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-523_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-54_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-561_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-66_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-681_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-715_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
tsp-25-843_ext.xml.minion.converted.minion.gz,1,0,0,0.139298,76,76
will199GPIA-5.xml.watchless.minion.gz,1,0,0,0.027601,701,701
will199GPIA-6.xml.watchless.minion.gz,1,0,0,0.027601,701,701
will199GPIA-7.xml.watchless.minion.gz,1,0,0,0.027601,701,701
