@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.0716,0.0975,0.2273,0,0,40.222,43.526,0,0.8339,3,45,0.8446,0.4923,71,55,0.0192,0.6795,174,0.05,0.2,0.652,47.549,0,0.0015,0.1691,93,86,47.318,88.843,600,0.0016,28.014
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,0.015,0.096,0.2166,0,0,23.973,23.973,0,0.8489,2.789,24.45,0.858,0.5587,4161,4161,0.0431,0.6257,4402,0.0469,0.2,0.6574,25.389,0,0.0009,0.1664,4367,4274,25.23,4255.9,110,0.0087,8.7825
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,0.0129,0.0961,0.1965,0,0,22.567,22.567,0,0.8487,2.6869,22.798,0.8579,0.566,4204,4204,0.0441,0.6147,4422,0.0469,0.2,0.6535,23.771,0,0.001,0.1692,4375,4297,23.576,4298.8,100,0.0096,7.8581
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,2.9842,4.946,4.4253,0.0118,0.9501,49.111,49.111,2.409,0.6014,4,49.111,1.0178,0.2314,18,18,0,0.2738,65,0.0233,0,0.3128,70.815,0.3747,0,0.8972,65,65,59.963,41.5,30665,0.0001,5216
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.5744,0.6031,0.5686,1.2111,0.5507,1.9,1.9,0.4184,1.3408,15.5,2.8514,0.914,0.103,21,21,0,0.6057,74,0.1577,0,1.0086,4.8667,1.02,0.0016,0.5208,53,40,8.1836,40.667,95380,0,3371
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,1.6251,1.7456,1.7757,0.3311,0.0228,0,0,0.1521,0.6449,8.9444,0,0.9177,0.0117,0,0,0,0.4506,0,0.2225,0,0.5886,0,0.2318,0.0402,0.173,0,0,0,0,152000,0,19448
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.3659,0.3582,0.4485,0.038,0.0968,34.796,34.796,0.1479,0.986,4.5282,36.224,0.8404,0.2827,3377,3377,0.0012,0.599,3785,0.2675,0,0.6566,40.14,0.6008,0.068,0.4102,3701,3665,38.744,3626.7,923,0.0016,19.792
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf,1,0.0103,0.0878,0.214,0,0,22.704,22.704,0,0.8338,2.6768,22.81,0.8617,0.5665,4232,4232,0.0446,0.5776,4391,0.0469,0.2,0.6595,23.663,0,0.001,0.1763,4343,4272,23.532,4291.8,100,0.0096,8.238
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.2717,0.2801,0.3873,0.0033,0,20.509,20.509,0.0547,0.6824,4,21.335,0.841,0.3363,3850,3850,0.0052,0.5873,4100,0.2315,0,0.5813,22.637,0.1284,0.0415,0.3927,4092,3917,22.442,3958.1,353,0.0043,10.702
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1875179522-13.cnf,1,0.2971,0.2935,0.4003,0.008,0,37.857,48.5,0.066,0.7199,5.4109,54.667,0.8318,0.2325,5,3,0,0.5729,21,0.2334,0,0.5893,62.857,0.1655,0.0478,0.3979,12,8,66.8,9.1748,18477,0.0001,338.33
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.2961,0.2983,0.4027,0.0062,0,31.48,31.48,0.0679,0.7187,4.0063,32.253,0.8428,0.3061,3686,3686,0.0036,0.5522,3873,0.2296,0,0.587,32.903,0.1741,0.0445,0.3999,3788,3744,33.528,3762.4,632,0.0023,17.752
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,3.0638,3.5766,4.5758,0.7179,0.1619,42.983,42.983,0.3045,1.4412,15.43,42.983,0.9822,0.1251,919,919,0.0001,0.4656,919,0.1488,0,0.5479,42.983,1.3766,0.0261,0.3394,919,919,42.983,919,18081,0.0001,1477.1
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf,1,0.318,0.3101,0.4284,0.0135,0.0944,29.807,29.807,0.134,0.9349,4.2211,30.925,0.8332,0.2817,3688,3688,0.0021,0.5769,3878,0.2662,0,0.6414,31.207,0.5347,0.062,0.3934,3875,3818,31.754,3814,770,0.0019,22.201
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.2951,0.2917,0.3999,0.0056,0,36.778,44.7,0.0623,0.7041,5.24,52.7,0.8347,0.2283,6,4,0,0.5752,24,0.2338,0,0.5866,62.571,0.1504,0.0464,0.3938,13,9,66.094,10.515,15627,0.0001,343.8
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,1.6992,1.922,2.6068,0.6108,0.6703,0,0,2.8019,1.5662,15.719,0,0.9979,0.3578,0,0,0,0.4721,0,0.0247,0,1.5326,0,1.6739,0.0112,0.6874,0,0,0,0,12262,0.0003,841.83
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,0,0,0,0,0,0,0,2,0,0.9268,0.9986,0,0,0.0006,0,0,0.0006,1,0,0,0,0.4988,0,0,0,0,0,45,0.1333,0.0043
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0,0,0,0,0,0,0,0,0,2,0,0.4909,1,0,0,0.0023,0,0,0.0024,1,0,0,0,0.4997,0,0,0,0,0,36,0.1667,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.1136,0.2813,0.2085,0,0,4.5071,4.5071,0.135,1.6469,6.0207,24.025,0.9635,0.2096,424,424,0.0025,1.4754,3416,0.1403,0,0.8136,32.662,0.824,0.0899,0.0401,2901,2773,28.735,2300.1,339,0.0033,26.5
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.7016,1.9243,2.1898,0.3556,0.9614,0,0,3.3885,0.6433,119,0,1.7762,0.1919,0,0,0,0.0997,0,0.0563,0,0.4991,0,0.1767,0.0103,0.9616,0,0,0,0,490000,0,934000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0,0.0368,0.1673,0,0,25.478,25.478,0,1.0027,2,25.774,0.8776,0.6815,4376,4376,0.0111,0.7388,4602,0.0112,0.1429,0.6793,25.843,0,0.0001,0.0708,4499,4418,25.931,4454.2,70,0.0059,8.4306
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.4874,0.5951,0.6865,0.1581,0.6775,14.119,14.119,0.4045,1.1561,16.727,16.4,0.9921,0.4111,1312,1312,0.0001,0.1961,2633,0.0367,0,0.9849,22.133,0.8029,0.0001,0.8995,1987,1846,21.562,1807.2,2784,0.0005,13.216
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0,0.0374,0.1551,0,0,42.254,42.254,0,1.0088,2,43.808,0.8719,0.6461,4047,4047,0.0117,0.7061,4436,0.0118,0.1429,0.6834,44.202,0,0.0001,0.0644,4436,4282,43.917,4216.8,140,0.0031,13.395
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.3834,6.9967,6.7219,0.0053,0.9262,0,0,3.0913,0.5301,4,0,1.0882,0.264,0,0,0,0.2046,0,0.0121,0,0.2672,0,0.3943,0,0.9269,0,0,0,0,106000,0,176000
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.1247,0.161,0.1993,0.0083,0.9765,65.365,65.365,2.0942,0.1092,2.925,66.011,0.9999,0.9033,82,82,0.0016,0.0194,3538,0.0081,0.913,0.0079,69.037,0.1582,0,0.9012,507,361,77.906,918,1209,0.0016,23.594
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.3186,0.3137,0.4303,0.0168,0.0949,25.692,26.757,0.1326,0.9349,4.6532,26.949,0.8395,0.2772,635,620,0.001,0.583,2605,0.2668,0,0.6509,28.949,0.5323,0.0665,0.4093,1284,821,30.542,1029.2,1111,0.0013,23.841
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0,0.0394,0.1927,0,0,56.033,56.033,0,0.9956,2,57.339,0.867,0.63,3740,3740,0.0117,0.737,4140,0.0118,0.1429,0.685,58.06,0,0.0001,0.0688,4140,3945,57.377,3896,200,0.002,18.272
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.2577,0.2657,0.3948,0.0027,0,20.225,20.225,0.0409,0.6422,4,20.887,0.8464,0.3351,3916,3916,0.0054,0.5529,4069,0.2327,0,0.582,21.091,0.0798,0.0424,0.4043,4037,3996,21.28,3983,346,0.0042,11.134
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.0839,0.1017,0.2308,0,0,43.909,50.75,0,0.8324,3,53.404,0.8385,0.4787,34,29,0.0121,0.6634,93,0.05,0.2,0.6465,56.255,0,0.0015,0.1698,47,41,56.762,43.43,1000,0.0009,44.257
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.2864,0.2907,0.4119,0.0055,0,29.082,29.082,0.0621,0.695,4,30.391,0.8405,0.3106,3678,3678,0.0039,0.5601,3937,0.2301,0,0.5864,31.307,0.1582,0.0456,0.403,3837,3797,32.641,3792.1,585,0.0026,15.536
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0.2087,0.2062,0.1965,0.021,0.9349,37.24,38.117,1.4658,0.2427,3.0148,40.563,0.9996,0.751,299,241,0.0025,0.0219,1433,0.015,0.5,0.0238,41.548,0.2642,0,0.8095,777,404,47.373,570.35,900,0.0021,28.194
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S404185236-001.cnf,1,0.3125,0.3178,0.4263,0.0039,0,20.413,20.413,0.0713,0.6999,4,20.686,0.8466,0.3318,3845,3845,0.0052,0.5858,4053,0.2323,0,0.5827,21.637,0.14,0.0458,0.3901,4022,3964,21.862,3960.4,354,0.0042,10.975
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0,0.0418,0.1499,0,0,22.525,22.525,0,0.9995,2,22.579,0.8753,0.6905,4436,4436,0.011,0.6733,4588,0.0112,0.1429,0.6823,22.642,0,0,0.0775,4525,4517,22.677,4493.8,60,0.0074,7.437
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.1096,0.1419,0.1752,0.011,0.962,57.95,57.95,1.9397,0.1689,2.8508,60.607,0.9998,0.8756,74,74,0.003,0.0268,4430,0.0106,0.8667,0.0126,72.662,0.2492,0,0.8708,4430,714,68.729,1412,864,0.0022,21.679
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0,0.0383,0.165,0,0,25.243,25.243,0,1.0154,2,25.466,0.874,0.679,4395,4395,0.0111,0.6286,4608,0.0112,0.1429,0.6843,25.64,0,0,0.0601,4498,4436,25.581,4463,70,0.0065,8.4082
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,3.5679,5.1526,4.562,0.034,0.897,0,0,1.979,1.0556,4.2857,0,1.1035,0.2173,0,0,0,0.3685,0,0.0538,0,0.5424,0,0.6368,0.0025,0.8281,0,0,0,0,83095,0,34394
SAT_RACE2008/een-tip-sat-vis-eisen.cnf,1,0.6215,0.6773,0.8644,3.4209,0.2611,12.707,12.707,0.4777,1.7167,8.245,12.707,0.9337,0.1314,1668,1668,0.0004,0.7506,1668,0.137,0,0.7158,12.707,1.5599,0.0023,0.3517,1668,1668,12.707,1668,1703,0.0008,122.32
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.268,0.272,0.4042,0.0081,0,23.655,23.655,0.0565,0.6928,4.007,24.7,0.8419,0.3242,3810,3810,0.0022,0.5833,4117,0.2318,0,0.5842,25.38,0.1324,0.0427,0.3949,4052,3925,25.626,3934.1,430,0.0035,13.49
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,0,0.2101,0.2524,0.0149,0.972,57.022,57.022,1.8403,0.11,2,67.074,0.9999,0.8708,316,316,0.0144,0.0203,4636,0.0144,0.8947,0.011,73.254,0.1742,0,0.8878,4636,3648,68.967,2387.8,641,0.003,13.986
SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf,1,0.8051,0.6535,0.7477,1.1514,0.3034,9.8044,9.8044,0.8116,1.4888,9.6516,15.463,0.8904,0.1677,1038,1038,0.0002,0.6732,2181,0.2074,0,0.7834,22.451,1.2677,0.008,0.3609,2105,1991,20.261,1752.4,4673,0.0003,319.39
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,1,1.6941,1.9658,2.6706,0.666,0.6435,0,0,2.643,1.6546,18.065,0,0.995,0.3334,0,0,0,0.4762,0,0.0254,0,1.45,0,1.7725,0.0135,0.6802,0,0,0,0,13323,0.0003,905.14
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,1.313,1.6001,1.8246,0.0829,0.17,12.922,15.547,0.3306,1.5922,6.3112,15.567,0.9549,0.0482,1016,395,0,0.5387,1376,0.0736,0,0.628,17.02,1.3044,0.0057,0.5973,1207,1116,16.852,1072.7,10375,0.0002,526.26
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.0181,0.1013,0.2305,0,0,25.553,25.553,0,0.8369,2.958,26.36,0.8563,0.5541,4120,4120,0.0423,0.6409,4350,0.0469,0.2,0.6534,26.755,0,0.001,0.1707,4339,4218,26.905,4220,120,0.0078,9.1042
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0.0002,0.0004,0.18,0,0.013,46.211,48.265,0.3107,0.5992,3,48.817,1.0133,0.7245,1342,279,0.0025,0.0008,2527,0.026,0,0.5851,52.31,0.0748,0,0.5024,1912,1649,53.001,1663.5,1560,0.001,26.207
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,0.1704,0.1879,0.1826,0.0193,0.9349,41.239,45.072,1.4666,0.2427,3,48.16,0.9996,0.7549,319,230,0.0022,0.0205,2821,0.0149,0.75,0.0236,54.366,0.2616,0,0.8093,1031,509,55.769,824.62,900,0.0021,28.147
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.2833,0.291,0.4152,0.0062,0,20.969,20.969,0.0711,0.7312,4,21.715,0.841,0.3291,3873,3873,0.0062,0.5954,4098,0.2293,0,0.5859,22.55,0.1764,0.0413,0.3841,3958,3947,22.563,3955.1,368,0.004,11.165
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0,0.0371,0.1699,0,0,30.286,30.286,0,1.0029,2,31.024,0.8731,0.6595,4311,4311,0.0111,0.7787,4522,0.0112,0.1429,0.6778,31.088,0,0,0.0589,4474,4334,30.948,4392,90,0.0045,10.602
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b9.cnf,1,4.3834,6.9967,6.7219,0.0053,0.9262,0,0,3.0913,0.5301,0,0,1.0482,0.0265,0,0,0,0.2046,0,0.0121,0,0.2672,0,0.3943,0,0.9269,0,0,0,0,106000,0,94313
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-016-015.sat05-1230.reshuffled-07.cnf,1,0.2221,0,0.3572,0.0737,0.9291,43.155,43.155,1.1939,1.0134,3,43.467,0.9988,0.9975,3790,3790,0.0132,0.0011,4811,0.0688,0,0.9948,44.03,0.2678,0.0431,0.8871,4760,4707,45.696,4413,224,0.0062,1.0776
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0.0021,0.2389,0.355,0,0.013,34.24,34.24,1.0618,0,2.1421,34.24,0.9956,0.6525,4614,4614,0.0096,0.1089,4674,0.0098,1,0,35.259,0.3603,0,0.6985,4674,4656,34.974,4648,191,0.0085,18.787
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-dp11u10.cnf,1,0.5417,0.5915,0.6233,1.4412,0.3324,27.741,27.741,0.414,1.5074,8.0971,32.08,0.9052,0.2244,2004,2004,0.0005,0.5396,3267,0.2051,0,0.8106,36.592,1.3002,0.0058,0.4298,3267,2804,34.468,2702.3,2123,0.0007,109.26
SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf,1,1.354,1.447,1.764,1.3293,0.1387,10.4,10.64,0.3953,1.8,7.527,11.328,0.9593,0.0304,249,19,0,0.4279,427,0.1317,0,0.7257,13.595,1.6525,0.0195,0.5881,372,326,14.367,306.74,29070,0,1760.1
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.0391,0,0.2837,0,0,29.207,29.207,0,0.5623,6.2222,30.284,0.8685,0.5613,4164,4164,0.0045,0,4631,0.25,0.3333,0.5774,32.538,0,0.042,0,4472,4248,32.469,4321.5,280,0.0053,14.675
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,1.0806,2.1801,2.5235,0.0044,0.9842,0,0,13.266,0.8004,16,0,1.005,0.331,0,0,0,0.4657,0,0.0402,0,0.9597,0,0.1222,0.0006,0.7626,0,0,0,0,238000,0,7184
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0.3946,0.936,1.1736,0.6959,0.9587,382.3,382.3,1.2863,0.8591,62,382.3,1.2494,0.468,5,5,0,0.1715,10,0.0718,0,0.6835,468,0.2598,0,0.8884,10,5,459.57,6.6667,89756,0,50497
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1,0,0,0,0,0.8571,52.683,52.683,1.0778,0,2,56.42,0.9739,0.8088,4897,4897,0.142,0.0001,4915,0.1429,1,0,57.159,0.4101,0.0372,0.7234,4915,4905,55.926,4905.3,169,0.0101,13.359
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,2.1611,2.8267,2.5655,0.0239,0.0753,56.062,56.062,0.1696,1.3357,10.95,56.062,0.7471,0.2124,3933,3933,0.0003,2.4393,4073,0.1539,0,0.8418,56.821,0.7664,0.0608,0.0828,4073,4073,56.441,4003,2795,0.0005,94.092
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.2962,0.2926,0.3968,0.0069,0,33.2,47.5,0.0648,0.7157,5.4153,55.3,0.8361,0.2292,3,1,0,0.5796,16,0.2338,0,0.5877,71.857,0.1601,0.0463,0.3908,7,5,74.689,5.7349,24383,0.0001,547.4
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2033299325-04.cnf,1,0.0766,0.0972,0.2367,0,0,41.773,45.333,0,0.8261,3,46.726,0.8408,0.4883,57,47,0.0156,0.6868,161,0.05,0.2,0.6548,48.966,0,0.0015,0.1711,81,71,49.624,73.517,700,0.0013,31.628
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S332478069-041.cnf,1,0.2742,0.2802,0.3933,0.0054,0,23.267,23.267,0.0601,0.7049,4,25.438,0.8434,0.3255,3752,3752,0.0043,0.5954,4100,0.2306,0,0.5912,25.742,0.1497,0.041,0.3863,4052,3846,26.557,3887.1,429,0.0034,12.861
SAT_Competition2007/industrial/industrial/grieu/vmpc_27.cnf,1,0.0821,0.0048,0.0049,0,0.3922,33.514,33.514,0.288,0.676,3,34.512,0.9999,0.7612,1007,1007,0.0011,0.0026,1602,0.0075,0,0.5482,36.352,0.6742,0,0.6922,1387,1193,36.569,1224.3,729,0.0036,23.93
SAT_RACE2008/ibm-2002-04r-k80.cnf,1,0.6815,0.7639,0.7294,0.7439,0.5867,9.3906,9.3906,0.6552,1.7444,44.858,15.081,0.9826,0.0661,742,742,0,0.5764,1461,0.1615,0,1.1177,17.538,1.4537,0.0056,0.517,1295,801,16.175,963.75,42375,0,3016.5
SAT_RACE2008/post-cbmc-aes-ee-r2.cnf,1,0.6437,1.9632,1.5393,5.2192,0.0087,8.2739,8.2739,0.152,1.9494,12.473,8.3599,0.8891,0.0522,230,230,0,1.2769,910,0.0172,0,0.7276,8.4805,1.0461,0.0202,0.1184,584,537,8.5762,551,4366,0.0001,332.25
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.2842,0.3154,0.3402,0.5394,0.0364,0,0,0.1794,1.4585,6,0,0.8278,0.4077,0,0,0.0076,1.3184,0,0.2212,0,0.7224,0,0.9282,0.0385,0.0751,0,0,0,0,146,0.0097,10.777
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,2.0921,2.8007,2.7536,0.0237,0.0761,22.189,23.989,0.1556,0.7325,10.838,24.333,0.7565,0.227,690,606,0.0003,2.3708,2301,0.1395,0,0.3717,25.988,0.5897,0.0572,0.0895,1690,968,31.147,1186.6,2535,0.0007,90.064
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,1.109,2.3027,2.7757,0.0362,0.2503,23.702,25.208,0.7226,1.0412,6.4124,30.306,0.9845,0.3219,972,662,0.0005,0.0526,1957,0.1013,0,0.6395,33.931,2.0501,0.0024,0.8222,1800,1557,34.718,1395.4,4043,0.0009,176.38
SAT_Competition2007/crafted/spence/medium/s85-100.cnf,1,0.0583,0.1685,0.2222,0,0,14.233,14.233,0,0,5.0476,14.402,0.8061,0.84,4025,4025,0.0333,1.5156,4628,0.4722,1,0,15.219,0,0.3124,0.0485,4287,4203,15.154,4237.7,85,0.0176,1.0625
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,1.8273,1.4024,1.1443,1.4613,0.1924,15.416,16.227,0.3823,1.4271,5.498,17.124,0.9638,0.0768,1469,1278,0,0.3406,2422,0.1159,0,0.6651,21.298,1.3179,0.015,0.6073,2274,2141,20.212,1970,6814,0.0002,337.44
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,2.7604,5.0777,4.7005,0.006,0.2297,7.0097,7.0097,0.4235,1.2695,10.25,7.1916,0.915,0.1403,310,310,0.0001,0.3063,1173,0.1555,0,0.7315,12.292,1.0586,0.0316,0.6141,695,421,15.833,548.83,11527,0.0001,662.7
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,1.8734,4.5479,5.6555,0.6574,0.2953,12.716,13.41,0.3659,1.5926,6.721,14.29,0.9469,0.0932,1936,1636,0.0005,0.8819,3043,0.1329,0,0.6409,16.628,1.4986,0.2661,0.2819,2752,2588,15.946,2517.8,1596,0.0011,23.301
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S957997002-040.cnf,1,0.2896,0.2928,0.3928,0.0074,0,24.366,24.366,0.0688,0.7277,4,26.01,0.8478,0.3206,3727,3727,0.0049,0.5716,3969,0.2306,0,0.5883,26.899,0.1845,0.0481,0.4003,3954,3857,27.283,3854,467,0.0032,12.819
SAT_Competition2009/CRAFTED/sgi/satsgi-n19himBHm22-p0-q181.cnf,1,0,0,0,0.0539,0.9779,0,0,2.0383,0,2,0,0.9996,1,0,0,0.0513,0,0,0.0515,1,0,0,0.106,0.0714,0.9258,0,0,0,0,399,0.0049,0.0349
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,1.189,1.3232,1.4277,1.3963,0.1282,12.087,12.392,0.4809,1.7195,6.4334,13.848,0.8969,0.0784,487,428,0.0001,0.557,951,0.1428,0,0.7262,15.275,1.6069,0.0144,0.5393,784,661,18.021,659.68,5661,0.0003,234.2
