@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0,0.0792,2.05,0.0038,0.0938
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0,0.0595,2.4311,0,0.072
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0,0.2465,3.1057,0,0.1577
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,0,0.1312,2.804,0.005,0.153
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0,0.4528,3.9601,0,0.2499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,0,0.025,1.0524,0.0001,0.0431
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,0,0.1512,2.7501,0,0.1368
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,0,0.6241,0.6838,0,0.2132
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,0,0.1888,2.8031,0,0.1536
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0,0.3995,4.2573,0.0004,0.313
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0.6863,0.5255,0,0.0031,0.0016
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.0001,0.1907,3.2018,0.0003,0.1593
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.0017,0.3246,1.8324,0,0.2539
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,0.4607,4.0488,0,0.2587
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0,0.0572,1.7135,0.0097,0.0746
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0,0.0749,1.9997,0.0021,0.0886
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.0177,0.3764,1.3748,0.0008,0.2197
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,0,0.2279,3.3634,0,0.2101
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.0012,0.1343,2.931,0.0008,0.1031
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.0001,0.1195,2.9628,0.0002,0.12
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,0,0.1403,2.8031,0,0.163
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0,0.0599,1.6701,0,0.0572
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0,0.3408,4.1776,0,0.2635
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0,0.1602,2.1138,0.0001,0.1829
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0,0.0747,1.9086,0.0002,0.1099
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0,0.1148,1.8473,0.0001,0.1631
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637,3.1443,0.0002,0.1635
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0,0.0285,1.3517,0.001,0.0542
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0,0.2471,3.0726,0,0.1567
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0,0.0696,1.9873,0.0013,0.0986
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0,0.244,3.1268,0,0.1567
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,0,0.2379,3.1155,0,0.1603
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0,0.0784,2.1014,0.0013,0.0924
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,0,0.0249,1.0519,0.0001,0.0423
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,0,0.2391,3.1194,0,0.1582
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.0096,0.2882,2.6677,0.0035,0.2792
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,0,0.3221,1.7972,0,0.1574
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,0,0.2217,3.0101,0,0.1483
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,0,0.4831,4.1231,0,0.2696
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0,0.0821,2.6568,0,0.0724
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0,0.2267,2.9701,0,0.1485
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.0316,0.5945,2.5679,0.0027,0.217
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0,0.1353,2.2905,0,0.1577
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,0,0.1604,2.0847,0,0.1821
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0,0.0514,2.055,0,0.076
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.0015,0.3671,1.2164,0.0008,0.225
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,0,0.198,2.9372,0.0001,0.1487
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,0,0.2413,3.1026,0,0.1589
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0,0.011,0.1832,0,0.0891
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,0.0002,0.2466,2.3562,0.0019,0.3189
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0,0.1827,2.3661,0.0002,0.1522
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,0.0008,0.2591,2.6015,0.0025,0.2941
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,0,0.1964,3.4306,0,0.1554
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,0,0.1601,2.4818,0,0.1604
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0,0.0741,2.2611,0.0001,0.081
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,0,0.1668,2.7777,0,0.1486
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,0,0.2611,2.8377,0,0.1642
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,0,0.2278,2.851,0,0.1482
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.0002,0.2425,2.304,0.0019,0.3156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,0.0001,0.1828,2.3599,0.0001,0.1528
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0,0.2388,3.1522,0,0.1578
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0.6875,0.5274,0.2903,0.0023,0.0013
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0,0.0205,0.9713,0.0001,0.0385
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,0,0.2058,3.0479,0,0.2173
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0,0.2243,3.1212,0,0.1515
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0,0.0627,2.4662,0.0001,0.0839
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.0015,0.2672,2.3619,0.0031,0.2908
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,0,0.1635,2.0418,0,0.1838
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,0.0001,0.1915,3.2161,0.0003,0.1587
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0,0.343,4.2313,0,0.2636
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,0,0.0595,2.4311,0,0.072
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,0,0.1403,2.8083,0.0001,0.1629
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,0,0.1349,2.9368,0,0.1266
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0,0.128,1.6689,0.0001,0.2306
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0,0.3782,2.5052,0,0.1647
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0,0.4049,4.253,0.0003,0.3097
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.0002,0.3748,2.666,0,0.1749
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0,0.1598,1.9964,0.0001,0.0773
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,0,0.2035,2.2377,0.0001,0.2448
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0,0.2499,3.0829,0,0.1565
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,0.0148,0.2919,2.6543,0.0035,0.2783
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,0,0.2437,2.4024,0.0012,0.3132
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,0,0.2421,3.0721,0,0.1602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,0.0013,0.299,2.4276,0.0023,0.2913
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0,0.1807,2.3427,0.0001,0.1512
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,0,0.2012,2.2958,0.0001,0.244
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,0,0.1729,2.7152,0,0.1496
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.0007,0.3726,2.7664,0.0001,0.1809
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0,0.2637,2.898,0,0.1634
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.0014,0.3976,1.5619,0.0009,0.2025
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0,0.3848,2.1455,0,0.1402
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0,0.3894,3.2571,0.0004,0.3252
SAT_RACE2008/ibm-2002-23r-k90.cnf,1,0,0.2147,3.6508,0,0.1638
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_11-k60.cnf,1,0,0.1848,3.4182,0,0.1534
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0,0.1149,2.6157,0.0001,0.0831
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0,0.2324,3.4396,0,0.2054
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519,3.0704,0,0.158
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0,0.2554,3.0656,0,0.1564
SAT_Competition2007/industrial/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526,0.3102,0.0029,0.0015
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,0,0.1879,2.9736,0.0001,0.1583
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,0,0.0194,0.8464,0.0001,0.0385
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,1,0,0.0865,1.5808,0.0011,0.0756
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf,1,?,?,?,?,?
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,0.0003,0.1359,2.5999,0.0007,0.1054
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-19-u.cnf,1,0,0.2617,2.8471,0,0.1637
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h10-unsat.cnf,1,0,0.1683,3.0679,0,0.1259
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0,0.2213,2.8611,0,0.1481
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,0,0.1805,2.8458,0.0001,0.1545
SAT_RACE2008/post-c32s-col400-16.cnf,1,0.0001,0.1052,2.0674,0,0.1058
SAT_RACE2008/jarvi-eq-atree-9.cnf,1,0,0.0749,1.9997,0.0021,0.0886
SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf,1,0,0.228,3.1939,0,0.2142
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,1,0,0.3648,3.1106,0.0002,0.1635
SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf,1,0,0.1601,2.4818,0,0.1604
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf,1,0.6859,0.5246,0.0208,0.0036,0.0018
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0,0.0963,1.6816,0.0001,0.1035
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_26.cnf,1,0.6858,0.524,0.0313,0.0039,0.0019
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,0.0001,0.0899,2.4071,0.0005,0.1052
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811,4.251,0,0.276
SAT-Race-2010-CNF/cryptography/desgen/gss-31-s100.cnf,1,0,0.184,2.3683,0.0001,0.1536
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0,0.0459,1.374,0.0004,0.0596
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.003,0.3145,2.7646,0.0005,0.2233
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0,0.171,2.6359,0,0.1472
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf,1,0,0.4833,4.1237,0,0.2698
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf,1,0,0.2283,3.3684,0.0002,0.1703
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,0,0.3561,3.1805,0.0002,0.1632
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0,0.289,1.1544,0,0.066
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_1-k95.cnf,1,0.0001,0.157,3.016,0.0001,0.158
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721,0,0.2523
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0,0.3607,1.4369,0,0.2355
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0,0.1904,3.1665,0.0002,0.1498
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,0.0003,0.1359,2.5999,0.0007,0.1054
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,0,0.1754,2.8706,0.0001,0.1537
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0,0.2152,2.9439,0,0.1483
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,0,0.1711,2.9052,0.0001,0.1516
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,0,0.1692,2.7665,0,0.1473
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0,0.1268,2.896,0.0001,0.1192
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,0,0.1096,2.3856,0.0001,0.1323
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.0001,0.3803,3.9087,0.0001,0.2436
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779,0.0003,0.0603
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0,0.4833,4.1238,0,0.2698
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0001,0.2341,2.3213,0.001,0.3293
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0,0.3368,4.0227,0,0.2412
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1344,0.3727,1.267,0.0007,0.2267
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0,0.0097,0.9864,0.0007,0.018
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0,0.4851,3.9449,0,0.3325
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0,0.4832,4.1238,0,0.2698
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,0.0002,0.1632,3.135,0.0001,0.1549
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,0,0.1883,2.9323,0.0001,0.1512
