@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.536707,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650071,0,1.537332,0.650478
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518397,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658248,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518553,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658351,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524094,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655223,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518319,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658197,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_40_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53577,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.649461,0,1.537332,0.650478
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518319,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658197,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518397,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658248,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514724,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659912,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524372,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655405,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524094,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655223,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514774,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659945,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524094,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655223,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518553,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658351,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518553,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658351,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514624,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659846,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518553,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658351,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518397,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658248,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518319,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658197,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.045266,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.469369,0,0.095264,10.497105
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,1,2.046427,1,1,-1,1,2,-1,0.666667,0.105013,1.106282,0.001855,21.48156,0,0.095264,10.497105
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_100_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077
