@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC

@DATA
composed-75-1-25-4_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,684,48,0,0.224724,15.590361,43,0.144578,0,0.228916,0.192771,0.712186,0.05098,0.337349,163.551777,10,150,158,15.590361,10,143,10,0.252785,0,17.685416,13.095238,0.072289,6.272727,0,0.064257,19,15.047619,61.666667,10,4.231369,16,10,17.466667,10,0.540376,0,0,0,28,6,2,12,0,0,2,1,0,2,2
composed-75-1-25-5_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,686,66,0,0.230807,15.590361,32,0.13253,0,0.26506,0.192771,0.712186,0.054624,0.313253,164.139104,10,151,158,15.590361,10,144,10,0.253693,0,17.612214,13.230769,0.072289,7.1,0,0.088353,22,15,63,10,4.533772,16,10,17.423077,10,0.527345,0,0,0,26,6,2,11,0,0,2,1,0,2,2
composed-75-1-25-6_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,681,65,0,0.244278,15.590361,39,0.13253,0,0.240964,0.192771,0.712186,0.051152,0.313253,164.114374,10,151,159,15.590361,10,144,10,0.253654,0,17.6693,13.066667,0.072289,5.181818,0,0.087015,20,15.130435,74.666667,10,4.245582,16,10,17.4,10,0.557945,0,0,0,26,6,2,11,0,0,2,1,0,2,2
composed-75-1-25-7_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,687,65,0,0.228724,15.590361,35,0.13253,0,0.216867,0.192771,0.712186,0.052368,0.301205,163.35085,10,150,158,15.590361,10,142,10,0.252474,0,17.661305,13.111111,0.072289,7.166667,0,0.087015,18,15.071429,70,10,4.346543,16,10,17.111111,10,0.550638,0,0,0,25,6,2,11,0,0,2,1,0,2,2
composed-75-1-25-8_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,666,63,0,0.236119,15.590361,41,0.13253,0,0.289157,0.180723,0.712186,0.051865,0.337349,163.162287,10,150,158,15.590361,10,142,10,0.252183,0,17.600847,13,0.072289,6.714286,0,0.084337,24,15.117647,60.125,10,4.304764,15,10,17.555556,10,0.527689,0,0,0,28,6,2,11,0,0,2,1,0,2,2
composed-75-1-25-9_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,678,70,0,0.234371,15.590361,37,0.13253,0,0.26506,0.192771,0.712186,0.054463,0.349398,162.976816,10,150,157,15.590361,10,142,10,0.251896,0,17.810363,13.3,0.060241,5.4,0,0.093708,22,15.166667,75.333333,10,4.520465,16,10,17.571429,10,0.578812,0,0,0,29,5,2,11,0,0,2,1,0,2,2
composed-75-1-2-5_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,686,63,0,0.269393,15.036145,46,0.13253,0,0.26506,0.192771,0.713651,0.05787,0.301205,168.439103,10,151,158,15.036145,10,145,10,0.269934,0,19.542281,13.363636,0.060241,7.833333,0,0.084337,22,15.214286,74.8,10,4.803226,16,10,17.583333,10,0.738057,0,0,0,25,5,2,11,0,0,2,1,0,2,2
composed-75-1-2-6_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,681,62,0,0.278807,15.036145,50,0.13253,0,0.240964,0.192771,0.713651,0.054637,0.289157,168.258013,10,151,159,15.036145,10,144,10,0.269644,0,19.620889,13.181818,0.036145,5.181818,0,0.082999,20,15.35,78.333333,10,4.53486,16,10,17.578947,10,0.746546,0,0,0,24,3,2,11,0,0,2,1,0,2,2
composed-75-1-2-7_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,687,56,0,0.264417,15.036145,35,0.13253,0,0.216867,0.192771,0.713651,0.057446,0.301205,167.490385,10,150,158,15.036145,10,143,10,0.268414,0,19.586352,13.3125,0.048193,7.166667,0,0.074967,18,15.176471,81.166667,10,4.76798,16,10,17.363636,10,0.743718,0,0,0,25,4,2,11,0,0,2,1,0,2,2
composed-75-1-2-8_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,666,52,0,0.277364,15.036145,46,0.13253,0,0.289157,0.180723,0.713651,0.055746,0.337349,167.375,10,151,158,15.036145,10,143,10,0.268229,0,19.558304,13.210526,0.048193,6.714286,0,0.069612,24,15.315789,80.166667,10,4.626914,15,10,17.65,10,0.742435,0,0,0,28,4,2,11,0,0,2,1,0,2,2
composed-75-1-2-9_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,678,51,0,0.263939,15.036145,50,0.13253,0,0.26506,0.192771,0.713651,0.057385,0.337349,167.161859,10,150,157,15.036145,10,143,10,0.267888,0,19.579259,13.45,0.060241,5.4,0,0.068273,22,15.333333,78.6,10,4.762924,16,10,17.625,10,0.74142,0,0,0,28,5,2,11,0,0,2,1,0,2,2
composed-75-1-40-0_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,668,65,0,0.212898,15.951807,37,0.13253,0,0.228916,0.192771,0.711279,0.046377,0.313253,160.024169,10,149,157,15.951807,10,141,10,0.241728,0,16.834173,13.066667,0.108434,6,0,0.087015,19,15,51.333333,10,3.84928,16,10,17.428571,10,0.430372,0,0,0,26,9,2,11,0,0,2,1,0,2,2
composed-75-1-40-1_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,668,51,0,0.215697,15.951807,32,0.13253,0,0.289157,0.192771,0.711279,0.050941,0.313253,160.91994,10,151,158,15.951807,10,142,10,0.243081,0,16.819246,13.136364,0.096386,6.153846,0,0.068273,24,15,56.875,10,4.228143,16,10,17.375,10,0.44689,0,0,0,26,8,2,11,0,0,2,1,0,2,2
composed-75-1-40-2_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,671,68,0,0.224195,15.951807,41,0.13253,0,0.277108,0.192771,0.711279,0.04527,0.289157,160.332326,10,149,157,15.951807,10,141,10,0.242194,0,17.10343,13.136364,0.048193,6,0,0.091031,23,15.076923,79,10,3.757414,16,10,17.176471,10,0.507932,0,0,0,24,4,2,11,0,0,2,1,0,2,2
composed-75-1-40-3_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,679,59,0,0.209122,15.951807,42,0.144578,0,0.253012,0.192771,0.711279,0.045655,0.289157,160.723565,10,149,157,15.951807,10,142,10,0.242785,0,16.824991,12.888889,0.084337,6.8,0,0.078983,21,14.947368,47.272727,10,3.789343,16,10,17.5,10,0.431065,0,0,0,24,7,2,12,0,0,2,1,0,2,2
composed-75-1-40-4_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,684,50,0,0.213297,15.951807,42,0.144578,0,0.228916,0.192771,0.711279,0.048659,0.337349,160.944109,10,149,158,15.951807,10,141,10,0.243118,0,16.894453,13,0.084337,6.272727,0,0.066934,19,14.933333,55.857143,10,4.038679,16,10,17.384615,10,0.446956,0,0,0,28,7,2,12,0,0,2,1,0,2,2
composed-75-1-40-5_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,686,68,0,0.220757,15.951807,32,0.13253,0,0.26506,0.192771,0.711279,0.052096,0.313253,161.626888,10,151,157,15.951807,10,143,10,0.244149,0,16.817635,13.076923,0.096386,7.1,0,0.091031,22,14.875,54.3,10,4.323942,16,10,17.25,10,0.435664,0,0,0,26,8,2,11,0,0,2,1,0,2,2
composed-75-1-40-6_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,681,67,0,0.23043,15.951807,39,0.13253,0,0.240964,0.192771,0.711279,0.048117,0.325301,161.55136,10,150,158,15.951807,10,143,10,0.244035,0,16.877216,13,0.096386,5.181818,0,0.089692,20,15.052632,57.5,10,3.993681,16,10,17.238095,10,0.462929,0,0,0,27,8,2,11,0,0,2,1,0,2,2
composed-75-1-40-7_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,687,61,0,0.217124,15.951807,35,0.13253,0,0.216867,0.192771,0.711279,0.050111,0.325301,160.702417,10,149,158,15.951807,10,141,10,0.242753,0,16.849092,13.055556,0.084337,6.142857,0,0.08166,18,14.909091,57.777778,10,4.159193,16,10,17,10,0.450613,0,0,0,27,7,2,11,0,0,2,1,0,2,2
composed-75-1-40-8_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,666,49,0,0.230956,15.951807,39,0.13253,0,0.289157,0.192771,0.711279,0.050111,0.337349,160.57855,10,150,157,15.951807,10,142,10,0.242566,0,16.90813,12.916667,0.096386,6.714286,0,0.065596,24,15,60.125,10,4.159193,16,10,17.4375,10,0.460673,0,0,0,28,8,2,11,0,0,2,1,0,2,2
composed-75-1-40-9_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,678,68,0,0.227325,15.951807,35,0.13253,0,0.26506,0.192771,0.711279,0.052696,0.349398,160.432024,10,149,157,15.951807,10,142,10,0.242344,0,17.191348,13.1875,0.060241,5.4,0,0.091031,22,15.090909,75.333333,10,4.373809,16,10,17.368421,10,0.542911,0,0,0,29,5,2,11,0,0,2,1,0,2,2
composed-75-1-80-0_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,668,61,0,0.204861,16.915663,36,0.144578,0,0.228916,0.204819,0.709026,0.041661,0.313253,153.69943,10,147,157,16.915663,10,139,10,0.218945,0,15.560644,12.75,0.120482,6.357143,0,0.08166,19,14.666667,36.916667,10,3.457852,17,10,17,10,0.292275,0,0,0,26,10,2,12,0,0,2,1,0,2,2
composed-75-1-80-1_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,668,75,0,0.213763,16.915663,32,0.13253,0,0.289157,0.204819,0.709026,0.049701,0.313253,154.625356,10,150,157,16.915663,10,140,10,0.220264,0,15.638032,12.818182,0.108434,5.714286,0,0.100402,24,14.684211,47.4,10,4.125165,17,10,16.95,10,0.335363,0,0,0,26,9,2,11,0,0,2,1,0,2,2
composed-75-1-80-2_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,671,82,0,0.221543,16.915663,41,0.144578,0,0.289157,0.204819,0.709026,0.044738,0.289157,154.122507,10,148,157,16.915663,10,139,10,0.219548,0,15.770799,12.8,0.072289,6.4,0,0.109772,24,14.777778,56.5,10,3.713229,17,10,16.85,10,0.347148,0,0,0,24,6,2,12,0,0,2,1,0,2,2
composed-75-1-80-3_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,679,59,0,0.207188,16.915663,35,0.144578,0,0.253012,0.204819,0.709026,0.042244,0.301205,154.324786,10,148,157,16.915663,10,140,10,0.219836,0,15.577704,12.65,0.084337,6.375,0,0.078983,21,14.631579,36.733333,10,3.506293,17,10,17.1875,10,0.300633,0,0,0,25,7,2,12,0,0,2,1,0,2,2
composed-75-1-80-4_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,684,57,0,0.211376,16.915663,37,0.144578,0,0.228916,0.204819,0.709026,0.044777,0.337349,154.62963,10,149,157,16.915663,10,140,10,0.22027,0,15.580575,12.722222,0.120482,6.272727,0,0.076305,19,14.7,39.846154,10,3.716472,17,10,16.913043,10,0.303336,0,0,0,28,10,2,12,0,0,2,1,0,2,2
composed-75-1-80-5_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,686,78,0,0.215537,16.915663,32,0.13253,0,0.26506,0.204819,0.709026,0.047763,0.313253,155.324786,10,150,157,16.915663,10,141,10,0.22126,0,15.525354,12.789474,0.096386,7.1,0,0.104418,22,14.615385,35.4375,10,3.964313,17,10,16.88,10,0.294565,0,0,0,26,8,2,11,0,0,2,1,0,2,2
composed-75-1-80-6_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,681,75,0,0.224287,16.915663,31,0.144578,0,0.240964,0.192771,0.709026,0.045088,0.337349,155.202279,10,150,158,16.915663,10,141,10,0.221086,0,15.603112,12.714286,0.096386,5.181818,0,0.100402,20,14.75,44.636364,10,3.742317,16,10,16.727273,10,0.324493,0,0,0,28,8,2,12,0,0,2,1,0,2,2
composed-75-1-80-7_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,687,67,0,0.214484,16.915663,33,0.144578,0,0.216867,0.204819,0.709026,0.047543,0.325301,154.403134,10,148,157,16.915663,10,140,10,0.219947,0,15.527782,12.736842,0.108434,7.222222,0,0.089692,18,14.666667,42.076923,10,3.946036,17,10,16.65,10,0.292815,0,0,0,27,9,2,12,0,0,2,1,0,2,2
composed-75-1-80-8_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,666,61,0,0.224434,16.915663,34,0.144578,0,0.289157,0.204819,0.709026,0.046988,0.349398,154.324786,10,149,157,16.915663,10,140,10,0.219836,0,15.626788,12.636364,0.108434,6.714286,0,0.08166,24,14.615385,40.153846,10,3.899969,17,10,17.076923,10,0.322556,0,0,0,29,9,2,12,0,0,2,1,0,2,2
composed-75-1-80-9_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,678,74,0,0.215048,16.915663,33,0.144578,0,0.26506,0.204819,0.709026,0.046614,0.349398,154.126781,10,148,156,16.915663,10,140,10,0.219554,0,15.573338,12.777778,0.108434,5.4,0,0.099063,22,14.777778,37.153846,10,3.868952,17,10,17.083333,10,0.303224,0,0,0,29,9,2,12,0,0,2,1,0,2,2
costasArray-10.xml.minion.convert.minion,1,88,0,0.176799,54,54,54,0,0.047962,0.047962,139,0.173525,999,0,0.633094,0.513473,6.666667,56,0.185185,8,0.185185,0.157407,0.913618,0.082224,0.333333,353.884892,10,475,475,9.37037,19,58,19,2.545934,0,42.582701,22.25,0.055556,0.666667,0,0,10,44.75,86.823529,19,4.440121,8.5,19,62.25,17.333333,0.529053,0,0,0,18,3,10,10,0.013763,0,1,0,0,3,3
costasArray-11.xml.minion.convert.minion,1,108,0,0.157692,65,65,65,0,0.03991,0.03991,170,0.155266,1000,0,0.635294,0.534663,6.784615,44,0.169231,9,0.169231,0.138462,0.913037,0.075065,0.307692,357.735294,11,484,484,10.092308,21,56,21,2.104325,0,45.975483,25,0.046154,2.333333,0,0,11,50.25,88.157895,21,4.879228,9,21,65.75,19.307692,0.462556,0,0,0,20,3,11,11,0.011277,0,1,0,0,3,3
costasArray-12.xml.minion.convert.minion,1,130,0,0.142174,77,77,77,0,0.033741,0.033741,204,0.140327,1000,0,0.637255,0.553993,6.883117,43,0.155844,10,0.155844,0.12987,0.912557,0.068818,0.285714,321.970588,12,436,436,10.805195,23,43,23,1.578287,0,44.867307,26.25,0.038961,2,0,0,12,46.5,85.238095,23,5.298956,10,23,63,21.285714,0.458434,0,0,0,22,3,12,12,0.009418,0,1,0,0,3,3
costasArray-13.xml.minion.convert.minion,1,154,0,0.129338,90,90,90,0,0.028907,0.028907,241,0.127901,1000,0,0.639004,0.572873,6.966667,37,0.144444,11,0.144444,0.122222,0.912154,0.063359,0.266667,340.298755,13,469,469,11.511111,25,37,25,1.412028,0,44.688606,25.5,0.033333,0.333333,0,0,13,48,84.217391,25,5.702328,11,25,62.75,23.266667,0.458207,0,0,0,24,3,13,13,0.007988,0,1,0,0,3,3
costasArray-14.xml.minion.convert.minion,1,180,0,0.118559,104,104,104,0,0.025048,0.025048,281,0.117419,1000,0,0.640569,0.590109,7.038462,35,0.134615,12,0.134615,0.105769,0.91181,0.058574,0.25,361.576512,14,499,499,12.211538,27,45,27,1.286749,0,44.457475,24.25,0.028846,0.333333,0,0,14,47.75,89.44,27,6.091724,11,27,64.5,25.25,0.493313,0,0,0,26,3,14,14,0.006863,0,1,0,0,3,3
costasArray-15.xml.minion.convert.minion,1,208,0,0.109386,119,119,119,0,0.021916,0.021916,324,0.108467,1000,0,0.641975,0.606573,7.10084,32,0.12605,13,0.12605,0.10084,0.911513,0.054362,0.235294,338.407407,15,466,466,12.907563,29,41,29,1.044467,0,42.238129,24,0.02521,0.333333,0,0,15,43.5,83.62963,29,6.469049,12,29,61.75,27.235294,0.489645,0,0,0,28,3,15,15,0.005963,0,1,0,0,3,3
costasArray-16.xml.minion.convert.minion,1,238,0,0.101493,135,135,135,0,0.019339,0.019339,370,0.100741,1000,0,0.643243,0.621673,7.155556,30,0.118519,14,0.118519,0.096296,0.911254,0.050636,0.222222,352.405405,16,490,490,13.6,31,38,31,0.952447,0,44.225699,25,0.022222,0.666667,0,0,16,44.75,88.413793,31,6.835853,13,31,63.5,29.222222,0.463423,0,0,0,30,3,16,16,0.00523,0,1,0,0,3,3
costasArray-17.xml.minion.convert.minion,1,270,0,0.094632,152,152,152,0,0.017193,0.017193,419,0.09401,1000,0,0.644391,0.635974,7.203947,27,0.111842,15,0.111842,0.085526,0.911026,0.047325,0.210526,356.236277,17,502,502,14.289474,33,27,33,0.850206,0,47.323546,29.75,0.019737,1,0,0,17,48.5,90.322581,33,7.19341,13,33,65.575758,31.210526,0.421057,0,0,0,32,3,17,17,0.004625,0,1,0,0,3,3
costasArray-18.xml.minion.convert.minion,1,304,0,0.088618,170,170,170,0,0.015387,0.015387,471,0.088097,1000,0,0.645435,0.649163,7.247059,25,0.105882,16,0.105882,0.082353,0.910824,0.044369,0.2,342.036093,18,482,482,14.976471,35,25,35,0.726191,0,45.652397,27.25,0.017647,0.333333,0,0,18,47.25,86.909091,35,7.542782,14,35,64.25,33.2,0.445522,0,0,0,34,3,18,18,0.00412,0,1,0,0,3,3
costasArray-19.xml.minion.convert.minion,1,340,0,0.083305,189,189,189,0,0.013851,0.013851,526,0.082864,1000,0,0.646388,0.661621,7.285714,22,0.100529,17,0.100529,0.079365,0.910643,0.041719,0.190476,345.31749,19,489,489,15.661376,37,22,37,0.656497,0,45.351593,27.75,0.015873,0,0,0,19,45.75,87.371429,37,7.884862,15,37,62.054054,35.190476,0.422324,0,0,0,36,3,19,19,0.003694,0,1,0,0,3,3
costasArray-20.xml.minion.convert.minion,1,378,0,0.078579,209,209,209,0,0.012535,0.012535,584,0.078203,1000,0,0.64726,0.67317,7.320574,19,0.095694,18,0.095694,0.076555,0.910481,0.039332,0.181818,332.133562,20,471,471,16.344498,39,19,39,0.568722,0,47.36279,27.25,0.014354,0.333333,0,0,20,49.5,85.405405,39,8.220408,16,39,66,37.181818,0.429911,0,0,0,38,3,20,20,0.003331,0,1,0,0,3,3
cril-0_ext.xml.minion.converted.minion,1,0,0,0.086362,108,108,108,34,0.053554,0.053554,37,0.085562,966,0,0,0.523506,1.981481,311,0.092593,0,0.185185,0.083333,0.863237,0.064984,0.203704,758.702703,1,765,873,9.240741,3,654,3,20.505478,0,80.394531,72,0,0,0.081081,0,20,82.333333,100,3,7.018323,9,3,92,2.981481,0.186689,0,0,0,22,0,11,10,0.084084,3,4,0.918919,0,8,6
cril-0_ext.xml.minion.converted.minion.gz,1,0,0,0.086362,108,108,108,34,0.053554,0.053554,37,0.085562,966,0,0,0.523506,1.981481,311,0.092593,0,0.185185,0.083333,0.863237,0.064984,0.203704,758.702703,1,765,873,9.240741,3,654,3,20.505478,0,80.394531,72,0,0,0.081081,0,20,82.333333,100,3,7.018323,9,3,92,2.981481,0.186689,0,0,0,22,0,11,10,0.084084,3,4,0.918919,0,8,6
cril-2_ext.xml.minion.converted.minion,1,0,0,0.094389,208,208,208,2032,0.009615,0.009615,2032,0.093935,665,58,0,0.120583,19.538462,56,0.067308,0,0.144231,0.096154,0.694066,0.0245,0.168269,161.174213,8,156,165,19.538462,8,148,8,0.079318,0,17.47237,13.636364,0.019231,6.952381,0,0.039402,30,15.7,77.666667,8,5.096045,20,10,17.8125,8.076923,0.527228,0,0,0,35,4,2,14,0,0,2,1,0,2,2
cril-3_ext.xml.minion.converted.minion,1,0,0,0.094389,208,208,208,2032,0.009615,0.009615,2032,0.093935,674,75,0,0.116815,19.538462,50,0.067308,0,0.134615,0.096154,0.694066,0.023195,0.153846,161.223425,8,156,165,19.538462,8,148,8,0.079342,0,17.45995,13.642857,0.024038,5.923077,0,0.050951,28,15.826087,73.5,8,4.824662,20,10,17.894737,8.076923,0.524532,0,0,0,32,5,2,14,0,0,2,1,0,2,2
cril-4_ext.xml.minion.converted.minion,1,0,0,1,45,45,45,990,0.044444,0.044444,990,0.977778,989,7983,0,1,44,0,0.977778,0,0.977778,0.977778,0.679827,0,0.977778,52.512121,40,56,69,44,40,35,40,0.053043,0,?,?,0.977778,?,0,0.835479,44,?,?,40,0,44,1600,?,213.333333,?,0,0,0,44,44,2,44,0,0,2,1,0,2,2
cril-5_ext.xml.minion.converted.minion,1,0,0,1,42,42,42,861,0.047619,0.047619,861,0.97619,931,1578,0,1,41,6,0.97619,0,0.97619,0.97619,0.701098,0,0.97619,53.436702,9,7,10,41,81,7,81,0.062064,0,?,?,0.97619,?,0,0.581858,41,?,?,81,0,41,81,?,65.571429,?,0,0,0,41,41,2,41,0,0,2,1,0,2,2
cril-6_ext.xml.minion.converted.minion,1,0,0,0.314286,36,36,36,153,0.058824,0.058824,153,0.305556,984,0,0,0.563636,9,96,0.305556,0,0.305556,0.305556,0.758096,0,0.305556,147.03268,9,96,96,11,9,96,9,0.960998,0,20.545267,19.444444,0.305556,15.777778,0,0,11,20.888889,24.444444,9,0,11,9,22.222222,9,0.115689,0,0,0,11,11,4,11,0,0,2,1,0,2,2
cril-6_ext.xml.minion.converted.minion.gz,1,0,0,0.314286,36,36,36,153,0.058824,0.058824,153,0.305556,984,0,0,0.563636,9,96,0.305556,0,0.305556,0.305556,0.758096,0,0.305556,147.03268,9,96,96,11,9,96,9,0.960998,0,20.545267,19.444444,0.305556,15.777778,0,0,11,20.888889,24.444444,9,0,11,9,22.222222,9,0.115689,0,0,0,11,11,4,11,0,0,2,1,0,2,2
cril-7.ext.xml.minion.converted.minion,1,0,0,0.314286,36,36,36,153,0.058824,0.058824,153,0.305556,976,0,0,0.563636,9,96,0.305556,0,0.305556,0.305556,0.758096,0,0.305556,146.745098,9,96,96,11,9,96,9,0.959118,0,20.464335,19.111111,0.305556,15.555556,0,0,11,20.888889,24.444444,9,0,11,9,22.555556,9,0.121452,0,0,0,11,11,4,11,0,0,2,1,0,2,2
cril-7.ext.xml.minion.converted.minion.gz,1,0,0,0.314286,36,36,36,153,0.058824,0.058824,153,0.305556,976,0,0,0.563636,9,96,0.305556,0,0.305556,0.305556,0.758096,0,0.305556,146.745098,9,96,96,11,9,96,9,0.959118,0,20.464335,19.111111,0.305556,15.555556,0,0,11,20.888889,24.444444,9,0,11,9,22.555556,9,0.121452,0,0,0,11,11,4,11,0,0,2,1,0,2,2
crossword-m1-uk-23-10.xml.minion.WOR.minion.gz,1,0,0,0.49145,462,462,462,156,0.023197,0.023197,2086,0.490386,1000,7,0,0.750563,48.38961,0,0.469697,0,0.668831,0.512987,0.409362,0.141162,0.686147,73.938639,26,0,0,226.558442,26,0,26,0.035445,0,?,?,0.106061,?,0,0.000606,309,?,?,26,65.216754,237,26,?,26,?,0,0.925216,1930,317,49,26,217,0.032864,0,10,0.074784,0,12,12
crossword-m1-words-15-01.xml.minion.WOR.minion.gz,1,0,0,0.476528,189,189,189,78,0.042965,0.042965,681,0.474007,1000,14,0,0.775067,29.259259,0,0.375661,0,0.656085,0.481481,0.517084,0.094767,0.671958,113.362702,26,0,0,89.587302,26,0,26,0.166465,0,?,?,0.21164,?,0,0.002963,124,?,?,26,17.910981,91,26,?,26,?,0,0.885463,603,127,40,20,71,0.064209,0,6,0.114537,0,10,8
