@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.5744,0.6031,0.5686,1.2111,0.5507,1.9,1.9,0.4184,1.3408,15.5,2.8514,0.914,0.103,21,21,0
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,1.6251,1.7456,1.7757,0.3311,0.0228,0,0,0.1521,0.6449,8.9444,0,0.9177,0.0117,0,0,0
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.3659,0.3582,0.4485,0.038,0.0968,34.796,34.796,0.1479,0.986,4.5282,36.224,0.8404,0.2827,3377,3377,0.0012
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1629955917-055.cnf,1,0.0103,0.0878,0.214,0,0,22.704,22.704,0,0.8338,2.6768,22.81,0.8617,0.5665,4232,4232,0.0446
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.2717,0.2801,0.3873,0.0033,0,20.509,20.509,0.0547,0.6824,4,21.335,0.841,0.3363,3850,3850,0.0052
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1875179522-13.cnf,1,0.2971,0.2935,0.4003,0.008,0,37.857,48.5,0.066,0.7199,5.4109,54.667,0.8318,0.2325,5,3,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.2961,0.2983,0.4027,0.0062,0,31.48,31.48,0.0679,0.7187,4.0063,32.253,0.8428,0.3061,3686,3686,0.0036
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,3.0638,3.5766,4.5758,0.7179,0.1619,42.983,42.983,0.3045,1.4412,15.43,42.983,0.9822,0.1251,919,919,0.0001
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1529420458-04-UNSAT.cnf,1,0.318,0.3101,0.4284,0.0135,0.0944,29.807,29.807,0.134,0.9349,4.2211,30.925,0.8332,0.2817,3688,3688,0.0021
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.2951,0.2917,0.3999,0.0056,0,36.778,44.7,0.0623,0.7041,5.24,52.7,0.8347,0.2283,6,4,0
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,1.6992,1.922,2.6068,0.6108,0.6703,0,0,2.8019,1.5662,15.719,0,0.9979,0.3578,0,0,0
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,0,0,0,0,0,0,0,2,0,0.9268,0.9986,0,0,0.0006
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0,0,0,0,0,0,0,0,0,2,0,0.4909,1,0,0,0.0023
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.1136,0.2813,0.2085,0,0,4.5071,4.5071,0.135,1.6469,6.0207,24.025,0.9635,0.2096,424,424,0.0025
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.7016,1.9243,2.1898,0.3556,0.9614,0,0,3.3885,0.6433,119,0,1.7762,0.1919,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0,0.0368,0.1673,0,0,25.478,25.478,0,1.0027,2,25.774,0.8776,0.6815,4376,4376,0.0111
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.4874,0.5951,0.6865,0.1581,0.6775,14.119,14.119,0.4045,1.1561,16.727,16.4,0.9921,0.4111,1312,1312,0.0001
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0,0.0374,0.1551,0,0,42.254,42.254,0,1.0088,2,43.808,0.8719,0.6461,4047,4047,0.0117
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.3834,6.9967,6.7219,0.0053,0.9262,0,0,3.0913,0.5301,4,0,1.0882,0.264,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.1247,0.161,0.1993,0.0083,0.9765,65.365,65.365,2.0942,0.1092,2.925,66.011,0.9999,0.9033,82,82,0.0016
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.3186,0.3137,0.4303,0.0168,0.0949,25.692,26.757,0.1326,0.9349,4.6532,26.949,0.8395,0.2772,635,620,0.001
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0,0.0394,0.1927,0,0,56.033,56.033,0,0.9956,2,57.339,0.867,0.63,3740,3740,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.2577,0.2657,0.3948,0.0027,0,20.225,20.225,0.0409,0.6422,4,20.887,0.8464,0.3351,3916,3916,0.0054
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.0839,0.1017,0.2308,0,0,43.909,50.75,0,0.8324,3,53.404,0.8385,0.4787,34,29,0.0121
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.2864,0.2907,0.4119,0.0055,0,29.082,29.082,0.0621,0.695,4,30.391,0.8405,0.3106,3678,3678,0.0039
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0.2087,0.2062,0.1965,0.021,0.9349,37.24,38.117,1.4658,0.2427,3.0148,40.563,0.9996,0.751,299,241,0.0025
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S404185236-001.cnf,1,0.3125,0.3178,0.4263,0.0039,0,20.413,20.413,0.0713,0.6999,4,20.686,0.8466,0.3318,3845,3845,0.0052
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0,0.0418,0.1499,0,0,22.525,22.525,0,0.9995,2,22.579,0.8753,0.6905,4436,4436,0.011
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.1096,0.1419,0.1752,0.011,0.962,57.95,57.95,1.9397,0.1689,2.8508,60.607,0.9998,0.8756,74,74,0.003
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0,0.0383,0.165,0,0,25.243,25.243,0,1.0154,2,25.466,0.874,0.679,4395,4395,0.0111
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,3.5679,5.1526,4.562,0.034,0.897,0,0,1.979,1.0556,4.2857,0,1.1035,0.2173,0,0,0
SAT_RACE2008/een-tip-sat-vis-eisen.cnf,1,0.6215,0.6773,0.8644,3.4209,0.2611,12.707,12.707,0.4777,1.7167,8.245,12.707,0.9337,0.1314,1668,1668,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.268,0.272,0.4042,0.0081,0,23.655,23.655,0.0565,0.6928,4.007,24.7,0.8419,0.3242,3810,3810,0.0022
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,0,0.2101,0.2524,0.0149,0.972,57.022,57.022,1.8403,0.11,2,67.074,0.9999,0.8708,316,316,0.0144
SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf,1,0.8051,0.6535,0.7477,1.1514,0.3034,9.8044,9.8044,0.8116,1.4888,9.6516,15.463,0.8904,0.1677,1038,1038,0.0002
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,1,1.6941,1.9658,2.6706,0.666,0.6435,0,0,2.643,1.6546,18.065,0,0.995,0.3334,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,1.313,1.6001,1.8246,0.0829,0.17,12.922,15.547,0.3306,1.5922,6.3112,15.567,0.9549,0.0482,1016,395,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.0181,0.1013,0.2305,0,0,25.553,25.553,0,0.8369,2.958,26.36,0.8563,0.5541,4120,4120,0.0423
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0.0002,0.0004,0.18,0,0.013,46.211,48.265,0.3107,0.5992,3,48.817,1.0133,0.7245,1342,279,0.0025
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,0.1704,0.1879,0.1826,0.0193,0.9349,41.239,45.072,1.4666,0.2427,3,48.16,0.9996,0.7549,319,230,0.0022
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.2833,0.291,0.4152,0.0062,0,20.969,20.969,0.0711,0.7312,4,21.715,0.841,0.3291,3873,3873,0.0062
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,0,0.0371,0.1699,0,0,30.286,30.286,0,1.0029,2,31.024,0.8731,0.6595,4311,4311,0.0111
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b9.cnf,1,4.3834,6.9967,6.7219,0.0053,0.9262,0,0,3.0913,0.5301,0,0,1.0482,0.0265,0,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-016-015.sat05-1230.reshuffled-07.cnf,1,0.2221,0,0.3572,0.0737,0.9291,43.155,43.155,1.1939,1.0134,3,43.467,0.9988,0.9975,3790,3790,0.0132
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0.0021,0.2389,0.355,0,0.013,34.24,34.24,1.0618,0,2.1421,34.24,0.9956,0.6525,4614,4614,0.0096
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-dp11u10.cnf,1,0.5417,0.5915,0.6233,1.4412,0.3324,27.741,27.741,0.414,1.5074,8.0971,32.08,0.9052,0.2244,2004,2004,0.0005
SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf,1,1.354,1.447,1.764,1.3293,0.1387,10.4,10.64,0.3953,1.8,7.527,11.328,0.9593,0.0304,249,19,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.0391,0,0.2837,0,0,29.207,29.207,0,0.5623,6.2222,30.284,0.8685,0.5613,4164,4164,0.0045
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,1.0806,2.1801,2.5235,0.0044,0.9842,0,0,13.266,0.8004,16,0,1.005,0.331,0,0,0
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0.3946,0.936,1.1736,0.6959,0.9587,382.3,382.3,1.2863,0.8591,62,382.3,1.2494,0.468,5,5,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1,0,0,0,0,0.8571,52.683,52.683,1.0778,0,2,56.42,0.9739,0.8088,4897,4897,0.142
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,2.1611,2.8267,2.5655,0.0239,0.0753,56.062,56.062,0.1696,1.3357,10.95,56.062,0.7471,0.2124,3933,3933,0.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.2962,0.2926,0.3968,0.0069,0,33.2,47.5,0.0648,0.7157,5.4153,55.3,0.8361,0.2292,3,1,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2033299325-04.cnf,1,0.0766,0.0972,0.2367,0,0,41.773,45.333,0,0.8261,3,46.726,0.8408,0.4883,57,47,0.0156
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S332478069-041.cnf,1,0.2742,0.2802,0.3933,0.0054,0,23.267,23.267,0.0601,0.7049,4,25.438,0.8434,0.3255,3752,3752,0.0043
SAT_Competition2007/industrial/industrial/grieu/vmpc_27.cnf,1,0.0821,0.0048,0.0049,0,0.3922,33.514,33.514,0.288,0.676,3,34.512,0.9999,0.7612,1007,1007,0.0011
SAT_RACE2008/ibm-2002-04r-k80.cnf,1,0.6815,0.7639,0.7294,0.7439,0.5867,9.3906,9.3906,0.6552,1.7444,44.858,15.081,0.9826,0.0661,742,742,0
SAT_RACE2008/post-cbmc-aes-ee-r2.cnf,1,0.6437,1.9632,1.5393,5.2192,0.0087,8.2739,8.2739,0.152,1.9494,12.473,8.3599,0.8891,0.0522,230,230,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.2842,0.3154,0.3402,0.5394,0.0364,0,0,0.1794,1.4585,6,0,0.8278,0.4077,0,0,0.0076
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,2.0921,2.8007,2.7536,0.0237,0.0761,22.189,23.989,0.1556,0.7325,10.838,24.333,0.7565,0.227,690,606,0.0003
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,1.109,2.3027,2.7757,0.0362,0.2503,23.702,25.208,0.7226,1.0412,6.4124,30.306,0.9845,0.3219,972,662,0.0005
SAT_Competition2007/crafted/spence/medium/s85-100.cnf,1,0.0583,0.1685,0.2222,0,0,14.233,14.233,0,0,5.0476,14.402,0.8061,0.84,4025,4025,0.0333
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,1.8273,1.4024,1.1443,1.4613,0.1924,15.416,16.227,0.3823,1.4271,5.498,17.124,0.9638,0.0768,1469,1278,0
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,2.7604,5.0777,4.7005,0.006,0.2297,7.0097,7.0097,0.4235,1.2695,10.25,7.1916,0.915,0.1403,310,310,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,1.8734,4.5479,5.6555,0.6574,0.2953,12.716,13.41,0.3659,1.5926,6.721,14.29,0.9469,0.0932,1936,1636,0.0005
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S957997002-040.cnf,1,0.2896,0.2928,0.3928,0.0074,0,24.366,24.366,0.0688,0.7277,4,26.01,0.8478,0.3206,3727,3727,0.0049
SAT_Competition2009/CRAFTED/sgi/satsgi-n19himBHm22-p0-q181.cnf,1,0,0,0,0.0539,0.9779,0,0,2.0383,0,2,0,0.9996,1,0,0,0.0513
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,1.189,1.3232,1.4277,1.3963,0.1282,12.087,12.392,0.4809,1.7195,6.4334,13.848,0.8969,0.0784,487,428,0.0001
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-27.cnf,1,2.7875,3.1498,4.4282,0.4698,0.312,17.216,21.171,0.3402,1.5682,6.9861,24.652,0.8689,0.1386,627,558,0.0003
SAT_Competition2009/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,1,0,0.1447,0.1879,0.0175,0.9619,58.391,58.391,1.7423,0.1401,2,64.872,0.9997,0.8754,700,700,0.0167
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0.4564,0.5859,0.5356,0.3875,0.0615,4.6319,4.8178,0.1773,1.0578,21.686,5.4679,0.8605,0.0277,131,125,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.1609,0.1427,0.135,0.0177,0.9259,49.273,49.273,1.3838,0.2699,3,51.335,1.0168,0.8151,145,145,0.0031
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S520696524-059.cnf,1,0.2954,0.2934,0.4086,0.0086,0,27.925,30.118,0.0743,0.7644,4.7562,31.047,0.8374,0.275,115,95,0.0005
SAT_Competition2009/CRAFTED/edgematching/all/em_11_3_4_all.cnf,1,0.2606,0.6787,0.4355,0,0.7857,35.579,38.663,0.7477,0.7352,5.0667,42.351,0.9989,0.3855,21,14,0
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,0.4444,0.3834,0.4898,4.0055,0.2358,6.0587,6.6302,0.4564,1.4823,83.846,6.9331,0.8488,0.0329,473,102,0
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,5.2702,18.306,23.694,1.6181,0.5361,0,0,1.2985,1.2799,9.2,0,1.5944,0.5576,0,0,0
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.9761,0.7743,0.684,0.8346,0.2983,28.222,28.222,0.4951,1.5923,6.7699,28.222,0.8919,0.32,1584,1584,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,0.0067,0.0882,0.2168,0,0,18.321,18.321,0,0.8342,2.1892,18.464,0.8636,0.5881,4323,4323,0.0445
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1535300821-05.cnf,1,0,0.0412,0.1601,0,0,45.625,46.199,0,1.0038,2,47.045,0.8684,0.6208,280,267,0.0117
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,0.8101,0.9906,0.933,1.1657,0.5811,9.6813,10.164,0.6744,1.8072,26.927,13.551,0.959,0.1073,606,603,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,0.1401,0.139,0.1988,0.0157,0.9669,52.37,52.37,1.5366,0.1769,2.9523,54.99,0.9999,0.8681,793,793,0.0078
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.0247,0,0.2939,0,0,31.152,31.152,0,0.5623,6.1599,33.649,0.8698,0.5851,4388,4388,0.0046
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,0.2829,0.2874,0.3949,0.0084,0,23.768,23.768,0.0752,0.7768,4,25.339,0.8482,0.3283,3827,3827,0.0053
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0,0.1781,0.221,0.0065,0.9825,68.967,71.464,2.2384,0.0772,2,74.554,1,0.922,46,10,0.0063
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,1.9181,1.4706,1.2114,1.4043,0.1844,11.806,13.866,0.3797,1.4042,5.4175,15.105,0.9732,0.073,953,581,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1,0.0287,0,0,0,0.8372,33.946,33.946,1.0176,0,2.8313,35.224,0.9668,0.8836,4836,4836,0.2558
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S23858409-056.cnf,1,0.2988,0.2991,0.4032,0.0075,0,27.442,27.442,0.0817,0.7674,4.0038,29.191,0.8437,0.3205,3744,3744,0.0035
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0,0,0,0.0274,0.0205,30.304,30.304,0.5872,0,2,30.304,1.024,0.8428,3673,3673,0.0205
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,0.0162,0.0984,0.2415,0,0,22.389,22.389,0,0.8393,2.7273,22.49,0.8622,0.567,4232,4232,0.0427
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1422217194-16.SAT.shuffled.cnf,1,0.2549,0.2625,0.3868,0.0039,0,21.557,21.557,0.0508,0.6688,4,22.368,0.8521,0.3403,3877,3877,0.0052
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S722024572-014-UNKNOWN.cnf,1,0.2976,0.2948,0.4021,0.0083,0,29.15,30.961,0.073,0.7459,4.914,32.168,0.8308,0.2653,93,75,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.2843,0.282,0.3881,0.0047,0,29.147,31.327,0.0589,0.6909,4.9322,32.815,0.833,0.2648,87,76,0.001
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.6264,0.7099,0.8463,0.5318,0.5625,0,0,0.4568,1.4285,21.065,0,1.9707,0.2393,0,0,0
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1376493471-11.SAT.shuffled.cnf,1,0.0179,0.0923,0.1822,0,0,25.753,25.753,0,0.8353,2.9664,26.581,0.8577,0.5542,4138,4138,0.0426
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.7488,0.9596,1.0149,0.3169,0.6204,9.9467,9.9467,0.7966,1.5838,82.755,9.9467,1.0366,0.0716,75,75,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,1.1611,1.2239,1.4553,1.335,0.1379,8.388,9.0295,0.4037,1.854,7.301,9.5171,0.8684,0.048,188,171,0.0001
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,1.5111,1.2737,2.3524,0.1327,0.0706,14.286,16.156,0.3771,2.5879,4.8912,17.429,0.8976,0.2328,1522,1383,0.0001
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0,0.2364,0.2713,0.0052,0.9808,89,92.537,2.3907,0.0858,2,103.33,1.0017,0.8526,5,3,0.0051
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.2949,0.2961,0.3766,0.0076,0,31.578,31.578,0.0758,0.7598,4.0064,32.123,0.8407,0.3084,3699,3699,0.0022
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.2897,0.286,0.3959,0.0064,0,32.083,40.714,0.0636,0.7148,5.1229,44.882,0.8295,0.237,11,9,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,1.3038,13.374,9.189,0.0064,0.6352,0,0,3.795,1.2841,0,0,2.7286,0.3925,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0,0,0,0.1667,0.125,0,0,0.6364,0,2,0,1,1,0,0,0.1237
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.701,5.0609,4.3539,0.0385,0.8646,0,0,2.2924,1.125,4,0,3.6644,0.1464,0,0,0
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.9339,1.3111,1.1895,0.3948,0.5118,3,3.6957,0.6191,1.796,64.5,5.9394,0.9992,0.0746,22,21,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.1536,0.4084,0.6597,0.7994,0,28.355,28.551,0.518,0.9346,3,29.706,0.9859,0.3857,437,369,0.003
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.9008,0.9847,0.9006,0.5507,0.5844,7.337,7.337,0.5679,1.6091,15.586,7.337,0.9398,0.0784,365,365,0
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.1268,2.6456,2.4529,0.4097,0.6521,9.4118,21.342,2.9187,1.4187,5.4575,21.444,0.9788,0.2859,185,17,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0,0.0402,0.1613,0,0,22.523,22.523,0,0.9959,2,22.731,0.8739,0.6894,4432,4432,0.011
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.2043,0.1965,0.1889,0.0232,0.9299,37.465,37.465,1.377,0.2633,3,46.897,0.9994,0.7296,473,473,0.0028
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,1.2634,1.4309,1.5064,1.49,0.1212,10.909,12.76,0.489,1.656,6.9075,14.636,3.1878,0.0742,601,595,0.0001
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.2051,1.3583,2.3366,0.002,0.0403,0,0,0.1277,0.3645,13,0,0.9934,0.1886,0,0,0
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,1.7667,2.9581,4.0643,1.0572,0.4291,23.607,23.607,0.9176,1.9296,15.294,23.607,0.9898,0.3523,1760,1760,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0283,0.01,0.2338,0,0,43.753,43.753,0.0431,0.9981,3,43.85,0.8449,0.5622,3862,3862,0.0446
