@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC

@DATA
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649,3,4.421219,21,4621,0,40,-1,-1,4507.666667,-1,0.20567,-1,0.002947,24.392317,-1,28.396451,0,0.214492,21,9261,11.467767,0.563072,0.008656,0.381738,-1,0,2.004112,-1,0.805006,0,1.000192,-1
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649,3,4.421219,21,4621,0,40,-1,-1,4507.666667,-1,0.20567,-1,0.002947,24.392317,-1,28.396451,0,0.214492,21,9261,11.467767,0.563072,0.008656,0.381738,-1,0,2.004112,-1,0.805006,0,1.000192,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106153338641,-1,1.020466,156.216467,1.085538,1964.533236,-1,54.333255,0,-1,20000001,256020012801,40.222056,-1,0.012499,0.994021,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59623336314.5,-1,1.016932,116.206221,1.106092,1479.463301,-1,40.981253,0,-1,20000001,144020007201,40.151563,-1,0.016664,0.990993,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166020008301,-1,1.02254,196.223039,1.071526,2449.60317,-1,67.666617,0,-1,20000001,400020020001,40.261877,-1,0.01,0.995091,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649,3,4.421219,21,4621,0,40,-1,-1,4507.666667,-1,0.20567,-1,0.002947,24.392317,-1,28.396451,0,0.214492,21,9261,11.467767,0.563072,0.008656,0.381738,-1,0,2.004112,-1,0.805006,0,1.000192,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59623336314.5,-1,1.016933,116.206221,1.106092,1479.463301,-1,40.982919,0,-1,20000001,144020007201,40.151563,-1,0.016664,0.990993,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166020008301,-1,1.02254,196.223039,1.071526,2449.60317,-1,67.666617,0,-1,20000001,400020020001,40.261877,-1,0.01,0.995091,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.536707,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650071,0,1.537332,0.650478,4,1.396293,20000001,3201,0,80,40,0.025,26421667987.75,40,1.009887,76.185255,1.14605,994.393366,1,27.641987,0,0.335981,20000001,64020003201,40.019995,3.154918,0.024992,0.988051,0.394212,0,20000001,20000001,1.400258,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518397,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658248,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106158338641.25,-1,1.020532,156.216936,1.084292,1964.533236,-1,54.319819,0,-1,20000001,256020012801,40.218313,-1,0.012499,0.992775,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649,3,4.421219,21,4621,0,40,-1,-1,4507.666667,-1,0.20567,-1,0.002947,24.392317,-1,28.396451,0,0.214492,21,9261,11.467767,0.563072,0.008656,0.381738,-1,0,2.004112,-1,0.805006,0,1.000192,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518553,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658351,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106155005307.75,-1,1.020468,156.216624,1.085124,1964.533236,-1,54.330287,0,-1,20000001,256020012801,40.220808,-1,0.012499,0.993607,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106153338641,-1,1.020466,156.216467,1.085538,1964.533236,-1,54.333255,0,-1,20000001,256020012801,40.222056,-1,0.012499,0.994021,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_20_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,1,2.086345,1,1,-1,1,2,-1,0.666667,0.139449,1.161539,0.005566,11.463734,0,0.181995,5.494649,3,4.421219,21,4621,0,40,-1,-1,4507.666667,-1,0.20567,-1,0.002947,24.392317,-1,28.396451,0,0.214492,21,9261,11.467767,0.563072,0.008656,0.381738,-1,0,2.004112,-1,0.805006,0,1.000192,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59623336314.5,-1,1.016871,116.205944,1.106092,1479.463301,-1,40.967366,0,-1,20000001,144020007201,40.151563,-1,0.016664,0.990993,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106153338641,-1,1.020466,156.216467,1.085538,1964.533236,-1,54.333255,0,-1,20000001,256020012801,40.222056,-1,0.012499,0.994021,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524094,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655223,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59628336314.75,-1,1.016806,116.206777,1.104039,1479.463301,-1,40.949035,0,-1,20000001,144020007201,40.144937,-1,0.016664,0.98894,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106156671974.5,-1,1.020497,156.21678,1.084708,1964.533236,-1,54.324193,0,-1,20000001,256020012801,40.219561,-1,0.012499,0.993191,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166023341634.5,-1,1.022515,196.223239,1.070962,2449.60317,-1,67.656017,0,-1,20000001,400020020001,40.260276,-1,0.01,0.994528,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106153338641,-1,1.020466,156.216467,1.085538,1964.533236,-1,54.333255,0,-1,20000001,256020012801,40.222056,-1,0.012499,0.994021,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166021674967.750016,-1,1.022582,196.223139,1.071244,2449.60317,-1,67.659217,0,-1,20000001,400020020001,40.261077,-1,0.01,0.99481,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166021674967.750016,-1,1.022554,196.223139,1.071244,2449.60317,-1,67.661817,0,-1,20000001,400020020001,40.261077,-1,0.01,0.99481,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518319,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658197,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106160005308,-1,1.020532,156.217249,1.083875,1964.533236,-1,54.304351,0,-1,20000001,256020012801,40.217066,-1,0.012499,0.992358,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_40_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53577,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.649461,0,1.537332,0.650478,4,1.392473,20000001,3201,0,80,40,0.025,26426667988,40,1.010132,76.186504,1.141989,994.393366,1,27.589503,0,0.335953,20000001,64020003201,40.005209,3.152689,0.024992,0.98399,0.394358,0,20000001,20000001,1.400418,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518319,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658197,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106160005308,-1,1.020531,156.217092,1.083875,1964.533236,-1,54.314975,0,-1,20000001,256020012801,40.217066,-1,0.012499,0.992358,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166023341634.5,-1,1.02256,196.223239,1.070962,2449.60317,-1,67.649118,0,-1,20000001,400020020001,40.260276,-1,0.01,0.994528,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514824,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659978,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166023341634.5,-1,1.022516,196.223239,1.070962,2449.60317,-1,67.654517,0,-1,20000001,400020020001,40.260276,-1,0.01,0.994528,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_80_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518631,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658402,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106153338641,-1,1.020466,156.216467,1.085538,1964.533236,-1,54.333255,0,-1,20000001,256020012801,40.222056,-1,0.012499,0.994021,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518397,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658248,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106158338641.25,-1,1.02047,156.216936,1.084292,1964.533236,-1,54.311226,0,-1,20000001,256020012801,40.218313,-1,0.012499,0.992775,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514724,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.659912,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166026674968,-1,1.022569,196.470776,1.070397,2449.60317,-1,67.636918,0,-1,20000001,400020020001,40.258675,-1,0.01,0.993963,-1,0,20000001,-1,-1,0,24.253497,0.990008
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524372,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655405,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59625002981.25,-1,1.017162,116.206499,1.105409,1479.463301,-1,40.978753,0,-1,20000001,144020007201,40.149355,-1,0.016664,0.99031,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_60_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524094,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655223,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59628336314.75,-1,1.016906,116.207055,1.104039,1479.463301,-1,40.957089,0,-1,20000001,144020007201,40.144937,-1,0.016664,0.98894,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_80_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.518475,1,1,0,1,20000001,313,5000000.25,-1,24.253497,0,1.658299,0,1.518709,0.658454,4,-1,20000001,12801,0,160,-1,-1,106156671974.5,-1,1.02043,156.21678,1.084708,1964.533236,-1,54.317944,0,-1,20000001,256020012801,40.219561,-1,0.012499,0.993191,-1,0,20000001,-1,-1,0,24.253497,0.987506
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514874,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660011,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166021674967.750016,-1,1.022516,196.223139,1.071244,2449.60317,-1,67.656717,0,-1,20000001,400020020001,40.261077,-1,0.01,0.99481,-1,0,20000001,-1,-1,0,24.253497,0.990003
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59623336314.5,-1,1.016933,116.206221,1.106092,1479.463301,-1,40.982919,0,-1,20000001,144020007201,40.151563,-1,0.016664,0.990993,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_60_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_100_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.514924,1,1,0,1,20000001,393,5000000.25,-1,24.253497,0.000001,1.660044,0,1.514974,0.660077,4,-1,20000001,20001,0,200,-1,-1,166020008301,-1,1.02254,196.223039,1.071526,2449.60317,-1,67.666617,0,-1,20000001,400020020001,40.261877,-1,0.01,0.995091,-1,0,20000001,-1,-1,0,24.253497,0.990003
