@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,1.5111,1.2737,2.3524,0.1327,0.0706,14.286
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0,0.2364,0.2713,0.0052,0.9808,89
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.2949,0.2961,0.3766,0.0076,0,31.578
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S268463339-081.cnf,1,0.2897,0.286,0.3959,0.0064,0,32.083
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,1.3038,13.374,9.189,0.0064,0.6352,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0,0,0,0.1667,0.125,0
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.701,5.0609,4.3539,0.0385,0.8646,0
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.9339,1.3111,1.1895,0.3948,0.5118,3
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.1536,0.4084,0.6597,0.7994,0,28.355
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.9008,0.9847,0.9006,0.5507,0.5844,7.337
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.1268,2.6456,2.4529,0.4097,0.6521,9.4118
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0,0.0402,0.1613,0,0,22.523
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.2043,0.1965,0.1889,0.0232,0.9299,37.465
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,1.2634,1.4309,1.5064,1.49,0.1212,10.909
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.2051,1.3583,2.3366,0.002,0.0403,0
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,1.7667,2.9581,4.0643,1.0572,0.4291,23.607
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0283,0.01,0.2338,0,0,43.753
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1410489780-030.cnf,1,0.0085,0.0928,0.2285,0,0,20.876
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,1.0322,1.3121,1.5423,0.8624,0.503,10.929
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.2204,0,0.3535,0.0152,0.8293,33.735
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.9333,1.3095,1.1879,0.43,0.5114,3.3556
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1138,0.2474,0.2075,0,0,8.2371
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.6331,0.7167,0.8472,0.5022,0.5642,1
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0.4455,0.3834,0.4888,4.0745,0.2361,6.0914
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0.769,0.8363,0.8089,2.3684,0.3105,14.511
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2125430099-013.cnf,1,0.2895,0.2862,0.3939,0.007,0,31.564
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.0311,0,0.2698,0,0,31.333
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1889416016-07-UNSAT.cnf,1,0.3273,0.32,0.4491,0.0188,0.097,28.853
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.2935,0.2943,0.3894,0.0102,0,31.496
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.5197,0.5122,0.5011,0.7481,0.0805,5.105
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S914323646-060.cnf,1,0.2917,0.2885,0.3996,0.0065,0,34.182
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.5197,0.5122,0.5011,0.7481,0.0805,5.105
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1279108477-06.UNSAT.shuffled.cnf,1,0,0.0397,0.1267,0,0,22.512
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1926673460-089.SATISFIABLE.cnf,1,0.0121,0.0976,0.2249,0,0,22.55
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.923,2.0992,1.6196,5.2796,0.0114,8.2044
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.0995,2.6323,3.1404,0.1658,0.2501,24.225
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1373941726-12.UNSAT.shuffled.cnf,1,0.2888,0.3003,0.3927,0.0059,0,20.63
SAT_Competition2011/SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,0,0.0276,0.1189,0,0,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.0839,0.1006,0.2248,0,0,42.478
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.295,0.2915,0.3985,0.0062,0,33.8
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,2.3089,1.9561,1.6501,2.5406,0.1304,3.4545
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S1906521511-089.cnf,1,0.254,0.2618,0.3801,0.0079,0,19.558
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.9235,0.5458,0.918,0.118,0.0454,28.248
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.5276,0.9938,1.0666,0.5465,0.1395,5.9575
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.2703,1.273,1.0078,2.9004,0.0741,11.762
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,1.085,2.1775,2.5294,0.0047,0.9842,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.2357,0,0.3387,0.0643,0.938,49.332
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.9909,1.0653,1.1917,1.3453,0.1486,7.4759
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,1.0839,1.1287,0.8501,0.0028,0.0125,85.546
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,1.4587,1.235,2.4517,0.1355,0.0718,13.653
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0,0.0354,0.1699,0,0,27.675
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.6677,0.438,0.2857,0.1366,0.0109,19.561
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0.4869,0.4772,0.4577,1.8002,0.5995,9.8367
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.779,0.6433,0.8465,0.1339,0.9005,29.648
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1402143852-01.UNSAT.shuffled.cnf,1,0.007,0.0811,0.2123,0,0,17.26
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.5184,0.5097,0.4982,0.7662,0.0825,5.4962
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.2789,0.2807,0.3912,0.0032,0,26.225
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,1.9547,2.2761,2.9707,0.4178,0.7681,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.2949,0.2976,0.3934,0.009,0,25.971
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.1864,0,0.3923,0.0278,0.7667,19.891
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.0242,0,0,0,0.8831,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.8828,0.9563,1.0831,0.1585,0.2185,18.3
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.7917,0.7789,0.8671,0.599,0.6428,4
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,1.6079,1.7579,2.1701,1.3465,0.1213,6.5952
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.1824,0.1761,0.1688,0.0181,0.9399,42.283
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.6815,0.7639,0.7294,0.7439,0.5867,9.3906
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,2.2633,2.4239,1.9455,5.121,0.0158,8.2734
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.8863,0.9001,0.8177,0.1159,0.087,19.239
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,1.3212,1.4065,1.7832,1.3091,0.1375,8.5556
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.9921,1.072,0.8119,0.0072,0.0223,55.544
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.2662,0.2726,0.3761,0.0083,0,22.321
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.4977,0.6709,0.8397,1.0013,0.0393,16.284
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,1.3418,1.8009,1.4825,0.0453,0.8596,48.899
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.2897,0.2863,0.4016,0.0074,0,36
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.0848,0.101,0.233,0,0,45.48
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/480/unif-k3-r4.25-v480-c2040-S926047226-039.cnf,1,0.2718,0.2737,0.4034,0.0029,0,25.367
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1528023000-027.cnf,1,0.2671,0.2747,0.4055,0.0034,0,23.767
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.8599,0.8489,0.6156,0.6459,0.5069,31.263
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,1.499,1.9356,2.1981,0.0614,0.1499,16.659
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.2775,0.2621,0,0,15.62
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,3.4391,2.8549,2.7664,1.6019,0.0831,0
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,3.0828,2.378,1.6769,0.7553,0.2671,25.307
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.1582,0.1303,0.1254,0.0156,0.9317,46.746
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.0787,0.0042,0.0042,0,0.3929,42.494
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0,0.0459,0.1644,0,0,19.426
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.7166,0.7349,0.8355,0.0059,0.0899,52.228
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.4713,0.6349,0.8238,0.8204,0.0337,13.076
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0,0.1075,0.224,0,0,13.476
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.3629,0.6728,0.8267,0.4819,0.019,9.7701
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.9719,0.9028,0.9593,0.1165,0.0138,26.096
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0,0.0398,0.1473,0,0,17.92
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,1.0754,1.4201,1.1472,0.0768,0.8284,37.008
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.5957,0.6485,0.7684,0.2178,0.2547,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.45,0.4429,0.4497,1.4444,0.6135,5.1628
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.4858,0.604,0.5862,0.7787,0.0722,4.5313
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.2878,0.2994,1.9878,0.0121,0.0097,5
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.2756,0.2781,0.3915,0.0068,0,28.247
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.5395,0.5839,0.5698,0.5863,0.5707,11.333
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,1.2044,0.8164,1.1414,0.3203,0.1439,21.591
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0805,0.1005,0.23,0,0,42.7
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,1.3044,13.382,9.1962,0.0065,0.6355,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.4528,0.436,0.4465,0.7714,0.6329,9.5332
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0,0.0348,0.1471,0,0,19.576
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,1.4973,3.9143,2.6194,0.2515,0.083,9.5417
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0.2016,0.2645,0,0,16.085
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.7591,0.7993,0.9398,0.6637,0.6614,0
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.5183,0.5098,0.4983,0.7651,0.0826,4.7326
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.5111,0.5444,0.5373,0.6035,0.5856,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.2915,0.2886,0.3961,0.0063,0,32.917
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.4918,0.5067,0.5009,0.7083,0.5987,16.659
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,1.8563,3.34,3.1668,0.0004,0.2305,10.659
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.0143,0,0.2892,0,0,29.753
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.0155,0,0.2903,0,0,27.437
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.3525,0.6764,0.7966,0.5089,0.019,10.825
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,2.6315,1.6616,2.7306,0.3634,0.1595,10.551
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0,0,0,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.578,0.6067,0.5789,1.2975,0.5547,3.6547
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.4511,0.4451,0.4571,1.5201,0.6153,2.9593
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1037473581-12.UNSAT.shuffled.cnf,1,0.3041,0.3059,0.3831,0.0074,0,23.911
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.2979,0.2941,0.4019,0.01,0,28.113
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,2.7628,2.272,2.0673,2.1172,0.1093,6.5385
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.26,0.2626,0.3677,0.0051,0,30.521
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.0824,0.0992,0.2315,0,0,46.444
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0066,0.0882,0.2372,0,0,18.061
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.2951,0.3004,0.4264,0.0064,0,26.886
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,1.0999,1.3074,1.518,0.1021,0.1829,14.456
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,2.1613,1.7504,2.3605,0.4235,0.1576,5.625
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.3478,6.4535,5.9766,0.029,0.9087,0
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,1.1052,1.208,1.3554,1.6346,0.155,10.691
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.6955,0.4849,0.2674,0.1397,0.011,23.02
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.2929,0.2901,0.3962,0.0063,0,28.495
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,1.8009,2.0667,2.4106,1.399,0.1217,9.3531
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.2852,0.2826,0.4023,0.007,0,28.422
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.2729,0.2798,0.3851,0.0041,0,21.745
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.959,0.2498,0.5419,0.7288,0.4475,18.542
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.2884,1.3995,1.3469,0,0.4081,28.35
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,1.0762,1.1305,0.8546,0.0028,0.0129,78.97
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.9208,0.5437,0.9093,0.1141,0.0455,30.17
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S900737394-048.cnf,1,0.2705,0.2765,0.3787,0.0048,0,28.682
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1818347447-078.cnf,1,0,0.0364,0.1615,0,0,24.071
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0824,0.1015,0.2362,0,0,43.976
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.7567,0.8045,0.9468,0.6943,0.6635,0
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.074,0.5336,0.8426,0.6823,0.2034,29.695
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1880984131-087.cnf,1,0.2795,0.2899,0.4009,0.0056,0,23.269
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0,0.0417,0.1621,0,0,43.161
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0.2036,0.1904,0.1816,0.0234,0.9304,41.482
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp.cnf,1,1.1651,1.3698,1.5711,0.1021,0.1827,13.684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,1.5312,2.133,2.1571,1.4987,0.3757,2.1667
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.4154,0.4156,0.5014,0.0917,0.0049,23.973
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0,0.0397,0.1597,0,0,30.661
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1476745538-08-SAT.cnf,1,0.364,0.3495,0.4509,0.0509,0.1835,31.708
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,1.5349,4.1923,2.8836,0.2099,0.0811,10.976
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.2785,0.2921,0.3608,0.0104,0,16.018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.2873,0.291,0.4044,0.0053,0,21.633
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,1.5913,2.2027,1.8082,0.07,0.7426,70.543
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.9845,1.2749,1.5672,0.0435,0.9287,10.523
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.684,0.4809,0.533,1.006,0.3049,21.63
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.2797,0.2816,0.401,0.0044,0,36.241
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.2901,0.2867,0.3971,0.0071,0,32.056
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,1.5093,4.4365,2.6883,0.2294,0.097,17.749
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,1.6992,1.922,2.6068,0.6108,0.6703,0
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0.9232,0.5465,0.903,0.972,0.1614,31.367
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0,0.0357,0.1657,0,0,47.888
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0,0.1426,0.1849,0.0202,0.97,45.745
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.1375,0.0825,0.6651,54.968,0.0018,5.1273
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.0261,0,0,0,0.9134,101.12
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf,1,0,0.0371,0.1587,0,0,19.526
SAT_Competition2009/CRAFTED/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0,0.0108,0.2276,0.0018,0.0018,32.215
