@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,5785,5785,24.5741,0.0111,24.1973,0.1077,24.278,24.5741,0.0111,24.3133,8.5047,8.0207,11,8,65,11.293,11,4602,11.3004,0.686,4411,14,0.1077,0.1077,8,14,0.7665,4411,4467.1667,4438,4425,0.1077,0.0111,4500,0.0968,0,0.1193,4602,0,0,0.009,0.212,0.0001,1.8467,0.0112,0.0001,0.0065,65,0.2127,2,0.0083,0.0001,2,0.0449,0.0627,0,2.1089,0.9869,0.0001,0,0.0243,0.0097,0,2.0194
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,5340,5340,23.0636,0.011,22.6771,0.1167,22.6422,23.0636,0.011,22.6614,7.7645,7.437,10,8,60,10.4508,10,4588,10.4631,0.6905,4436,13,0.1167,0.1167,8,14,0.769,4436,4493.8333,4517,4439,0.1167,0.011,4525,0.1064,0,0.1255,4588,0,0,0.0079,0.221,0.0001,1.8957,0.0112,0.0001,0.0074,60,0.2181,2,0.0101,0.0001,2,0.0418,0.0775,0,2.1175,0.9995,0.0001,0,0.0334,0.0174,0,2.1942
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1912687159-077.cnf,1,1609,1615,26.6408,0.0025,23.565,0.0107,22.7628,26.6408,0.0157,26.4033,12.865,10.8727,83,75,374,83.2241,83,4065,83.4488,0.3323,3811,92,0.0081,0.0081,75,92,0.5887,3811,3952.2857,3954,3901,0.008,0.0329,4044,0.0012,0.0425,0.0174,4065,0.0231,0,0.0838,0.08,0.0878,0.3828,0.2324,0.0762,0.0042,380,0.0812,4.008,0.0106,0.1149,5,0.2918,0.4022,0.2884,0.9432,0.6439,0.1663,0.0462,0.2318,0.0778,0.0976,3.3331
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,20000,20000,69.2759,0.0126,56.9012,0.005,56.4,65.5405,0.0165,60.6458,53.5361,43.5876,191,177,1000,192.201,193,54,191.371,0.4785,32,208,0.005,0.005,177,204,0.5905,29,43,42,37,0.005,0.021,48,0.0036,0.0016,0.0069,74,0.001,0,0.0991,0.0547,0.0028,0.3367,0.05,0.0024,0.001,1000,0.0609,3,0.0017,0.0036,3,0.1027,0.1744,0.0857,1.0393,0.8346,0.0052,0,0.0733,0.0301,0,3.0562
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1298256564-085.UNKNOWN.cnf,1,2760,2769,39.2527,0.0036,34.59,0.0078,33.8508,39.2527,0.0093,38.1112,24.7391,19.508,141,130,641,141.409,142,4027,141.653,0.306,3578,152,0.0047,0.0047,130,153,0.5468,3578,3777.75,3763,3706,0.0047,0.0199,3917,0.0018,0.0452,0.0098,4027,0.0271,0,0.0737,0.0633,0.0862,0.2924,0.2322,0.0737,0.0023,650,0.0656,4.0031,0.0051,0.1158,5,0.2727,0.3944,0.2722,0.8893,0.6814,0.1615,0.0537,0.2043,0.0946,0.1024,3.313
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,3195,3195,33.464,0.0407,31.5972,0.0333,31.4988,33.464,0.0438,32.7715,12.8521,11.7006,29,24,150,29.5283,29,4259,29.5928,0.5423,4072,35,0.0333,0.0333,24,35,0.7037,4072,4137.8571,4123,4074,0.0333,0.046,4225,0.0263,0.001,0.0407,4259,0.0007,0,0.0394,0.1435,0.0017,1.0054,0.0469,0.0014,0.0062,150,0.1408,3,0.011,0.0022,3,0.0921,0.155,0.0242,1.474,0.8324,0.0034,0,0.0619,0.0146,0,2.9177
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,6230,6230,25.7984,0.0111,25.5807,0.1,25.6397,25.7984,0.0111,25.7572,8.708,8.4082,12,9,70,12.1199,12,4608,12.1107,0.679,4395,16,0.1,0.1,9,15,0.7545,4395,4463,4436,4420,0.1,0.0111,4498,0.0904,0,0.1093,4608,0,0,0.0073,0.2054,0.0001,1.7991,0.0112,0.0001,0.0065,70,0.2067,2,0.0088,0.0001,2,0.0383,0.0601,0,2.034,1.0154,0.0001,0,0.0302,0.017,0,1.8829
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S541865505-057.cnf,1,11900,11900,44.7651,0.0117,43.9758,0.05,43.6629,44.7651,0.0117,44.6911,13.3823,13.4909,23,19,140,23.3883,23,4343,23.4174,0.6458,4034,28,0.05,0.05,19,28,0.7483,4034,4193.4,4146,4113,0.05,0.0117,4331,0.0448,0.0001,0.0543,4343,0.0001,0,0.0142,0.1596,0.0001,1.4518,0.0118,0.0001,0.0031,140,0.1567,2,0.0043,0.0001,2,0.0398,0.0672,0,1.7126,1.0051,0.0002,0,0.0339,0.0116,0,2.0561
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S64317265-01-SAT.cnf,1,4923,5177,41.5435,0.0004,30.4424,0.0041,28.948,40.5796,0.0039,30.0464,27.7088,24.9925,314,298,1466,314.533,314,1952,314.637,0.2605,780,332,0.002,0.002,299,332,0.4945,776,1101.6471,985,853,0.0014,0.0154,1118,0.0002,0.0888,0.0077,2022,0.0482,0.1818,0.1482,0.0576,0.1557,0.1693,0.2978,0.144,0.001,1665,0.0411,5.0464,0.0043,0.2092,6,0.3617,0.4193,0.3779,0.662,1.1683,0.2748,0.1972,0.2048,0.0951,0.8514,3.0213
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1,3727,3727,37.4532,0.0386,35.8092,0.0286,36.0267,37.4532,0.0427,37.1497,13.7459,12.4318,35,29,175,34.7847,35,4276,34.6716,0.5349,4011,41,0.0286,0.0286,29,41,0.7237,4011,4110.75,4113,4058,0.0286,0.0453,4174,0.0212,0.0009,0.0365,4276,0.0006,0,0.0327,0.1346,0.0019,0.9244,0.047,0.0016,0.0053,175,0.1353,3,0.0083,0.0025,3,0.1005,0.1725,0.0292,1.4384,0.8271,0.0031,0,0.0815,0.0306,0,3.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,104354,105000,166.5,0,75.5061,0.0003,71.5,106.5,0.0003,85.8333,1085.67,2259.86,5350,5323,24387,4544.86,5308,12,5376.33,0.2162,3,5350,0.0001,0.0001,0,5350,0.2649,2,6.8315,6,5,0.0001,0.0008,8,0,0.0474,0.0004,15,0.0282,0,0.292,0.0131,0.093,1.2484,0.2337,0.0799,0.0001,25000,0.4411,5.4744,0.0002,0.125,6,0.2901,0.3937,0.2937,0.8958,0.7078,0.1768,0.0641,0.2056,0.0859,0.1574,3.374
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,66822,67200,125.25,0.0001,63.7028,0.0003,62.2727,81.5714,0.0004,72.2,453.286,266.4,3396,3346,15623,3417.93,3407,16,3397.43,0.224,6,3479,0.0002,0.0002,3357,3426,0.2875,4,10.1082,9,7,0.0002,0.001,12,0,0.0476,0.0005,26,0.028,0,0.2278,0.0148,0.0927,0.0846,0.2338,0.0792,0.0001,16000,0.014,5.0773,0.0003,0.1248,6,0.2865,0.3939,0.2897,0.5947,0.7033,0.1764,0.0608,0.2044,0.086,0.1487,3.362
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1,40000,40000,108.619,0.006,72.9491,0.0025,73,86.6,0.0091,80.5833,107.203,83.2581,383,361,2000,382.301,389,26,380.643,0.4563,13,402,0.0025,0.0025,362,406,0.5489,10,18.0491,16,15,0.0025,0.0127,20,0.0016,0.0015,0.0036,36,0.001,0,0.1467,0.0955,0.0028,0.2524,0.05,0.0023,0.0005,2000,0.1142,3,0.0009,0.0035,3,0.1014,0.1661,0.0928,0.9645,0.8297,0.0052,0,0.0696,0.0314,0,3.0117
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S617358728-082.cnf,1,1945,1955,29.3866,0.0051,26.6758,0.0089,26.1487,29.3866,0.0132,28.7169,16.2228,13.1483,100,91,450,99.886,100,4027,100.035,0.3251,3839,110,0.0067,0.0067,90,110,0.5629,3839,3908,3906,3871,0.0067,0.0242,3953,0.0026,0.0424,0.0123,4027,0.0267,0,0.0582,0.0754,0.0853,0.3513,0.2314,0.0733,0.0033,460,0.0757,4,0.0087,0.1143,4,0.2776,0.3988,0.2712,0.931,0.6867,0.1606,0.0584,0.2085,0.099,0.143,3.3058
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S714125262-017.cnf,1,1681,1700,26.0854,0.0059,24.0724,0.013,23.6339,26.0854,0.0156,25.9335,13.7195,11.3581,85,77,385,85.5188,86,4134,85.4937,0.3355,3863,94,0.0079,0.0079,77,94,0.576,3863,3955.5714,3923,3868,0.0078,0.0357,4086,0.003,0.0453,0.0173,4134,0.0287,0,0.0546,0.0796,0.0946,0.3989,0.229,0.0788,0.0038,400,0.0787,4,0.0083,0.127,4,0.2913,0.408,0.2866,0.9915,0.7693,0.182,0.0746,0.2061,0.0837,0.2104,3.3367
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1752604460-10.SAT.shuffled.cnf,1,1692,1704,25.8264,0.0065,23.5136,0.0129,23.0768,25.8264,0.0154,25.5834,13.9406,11.572,86,77,388,85.9851,86,4064,86.1687,0.3331,3846,94,0.0079,0.0079,78,95,0.5881,3846,3929.5714,3933,3852,0.0077,0.0372,3963,0.0035,0.0447,0.0201,4064,0.0263,0,0.0629,0.0785,0.0942,0.387,0.2293,0.0798,0.0037,400,0.0776,4,0.0083,0.1301,4,0.3085,0.3941,0.3016,0.9874,0.7383,0.1836,0.077,0.1756,0.0819,0.1927,3.3815
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,2130,2130,25.3549,0.0437,23.4231,0.05,23.5055,25.3549,0.0458,23.7566,7.9344,7.0279,20,16,100,20.3071,20,4396,20.2635,0.5692,4207,25,0.05,0.05,16,25,0.7085,4207,4282.625,4252,4247,0.05,0.0465,4341,0.0399,0.0011,0.0606,4396,0.0009,0,0.0378,0.1681,0.0021,1.1821,0.0469,0.0017,0.01,100,0.17,2.697,0.0164,0.0026,3,0.0944,0.2024,0.0137,1.6149,0.8454,0.0039,0,0.1062,0.0468,0,3.0448
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1545977164-16-SAT.cnf,1,10208,12014,45.4465,0.0001,40.4979,0.0025,42.0136,45.4465,0.0019,43.0065,49.525,43.4406,682,658,3256,680.535,680.5,2301,680.175,0.205,984,705,0.0009,0.0009,658,710,0.4323,984,1778.5556,1833,1762,0.0006,0.0078,2034,0.0001,0.1028,0.0036,2301,0.0587,0.2519,0.1045,0.0771,0.1836,0.1102,0.319,0.1691,0.0004,4500,0.0271,5.753,0.0016,0.2466,7,0.4215,0.4317,0.4606,0.5676,1.3944,0.3134,0.2731,0.2187,0.0949,1.1444,3.0305
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S28271012-055.cnf,1,2368,2380,37.7431,0.0034,31.9294,0.0073,30.7505,37.7431,0.011,36.3825,19.2714,15.7295,121,110,548,120.346,120,3979,120.674,0.3178,3757,131,0.0055,0.0055,110,131,0.5779,3757,3833.625,3832,3775,0.0055,0.0215,3882,0.0017,0.0452,0.011,3979,0.0265,0,0.0962,0.0673,0.0928,0.3185,0.2314,0.078,0.0027,560,0.071,4,0.0068,0.127,4,0.2894,0.3979,0.2856,0.9177,0.7026,0.1807,0.0574,0.2106,0.0922,0.1391,3.3231
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf,1,1917,1917,22.964,0.0438,21.6666,0.0556,21.7263,22.964,0.046,22.3815,8.0533,7.1572,18,14,90,18.1378,18,4474,18.2211,0.5739,4288,22,0.0556,0.0556,14,22,0.7132,4288,4343.625,4328,4316,0.0556,0.0464,4362,0.0396,0.001,0.0662,4474,0.0007,0,0.0304,0.1748,0.0018,1.2484,0.0469,0.0014,0.011,90,0.1775,2.5506,0.0167,0.0022,3,0.0958,0.1683,0.0106,1.6447,0.8384,0.0033,0,0.0827,0.0362,0,2.8208
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,30000,30000,93.8824,0.0085,66.2823,0.0033,66.1786,76,0.0117,72.1739,84.0944,63.1689,287,265,1500,286.838,286,32,284.464,0.4669,18,303,0.0033,0.0033,271,302,0.5647,13,24.6943,24,21,0.0033,0.0151,28,0.0024,0.0014,0.0044,47,0.001,0,0.1312,0.0826,0.0027,0.2712,0.05,0.0023,0.0006,1500,0.0486,3,0.0011,0.0035,3,0.1016,0.1666,0.0898,1.0114,0.833,0.0051,0,0.0755,0.0299,0,3.0003
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1739132237-05.cnf,1,20400,20400,60.0638,0.0117,48.7361,0.0292,48.0074,51.2326,0.0117,49.79,20.5624,21.2582,40,34,240,39.9914,40,300,39.7369,0.621,193,47,0.0292,0.0292,33,46,0.7316,168,265.4545,227,206,0.0292,0.0117,251,0.0264,0.0001,0.0329,1081,0.0001,0,0.0579,0.1216,0.0001,1.2039,0.0118,0.0001,0.0019,240,0.1356,2,0.0026,0.0001,2,0.0397,0.0736,0,1.5219,1.007,0.0002,0,0.0309,0.0125,0,2.2076
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1299985238-16.cnf,1,79239,79800,122,0,64.7068,0.0003,62.6667,86.6,0.0003,75.6667,1115.2,366.556,4030,0,18499,4044.56,4033,12,3220,0.2263,5,4127,0.0002,0.0002,3963,4055,0.2883,3,8.1694,8,6,0.0002,0.0009,10,0,0.0466,0.0004,21,0.0273,0,0.2698,0.5592,0.0924,0.1018,0.2335,0.0787,0.0001,19000,0.0138,5.3343,0.0003,0.1248,6,0.2912,0.3899,0.2946,0.9363,0.717,0.1767,0.0647,0.201,0.0866,0.163,3.3763
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1496322949-03.cnf,1,79210,79800,132.25,0.0001,66.981,0.0003,65,88.5,0.0003,77.5,1553.17,347.615,3993,0,18478,4025.15,4013,13,3329.5,0.2373,5,4093,0.0002,0.0002,3944,4027,0.2761,3,8.199,7,6,0.0002,0.001,10,0,0.0467,0.0005,30,0.0276,0,0.2408,0.49,0.0918,0.0956,0.2333,0.0794,0.0001,19000,0.0144,5.2112,0.0003,0.1234,6,0.2917,0.3912,0.2956,1.0333,0.728,0.1739,0.067,0.2033,0.0848,0.1703,3.366
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,3771,4026,44.845,0.0005,36.1362,0.0063,33.9427,44.845,0.0052,37.476,26.5037,22.5322,238,225,1117,238.125,238,3885,237.73,0.2644,3213,253,0.0026,0.0026,224,252,0.532,3213,3594.2,3549,3519,0.0018,0.0146,3805,0.0003,0.0828,0.0077,3885,0.0489,0.1832,0.1322,0.0557,0.153,0.191,0.2962,0.1383,0.0013,1295,0.0468,4.9642,0.0037,0.2063,6,0.3545,0.4119,0.3746,0.722,1.2025,0.2717,0.2054,0.2091,0.0844,0.88,3.0919
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,6230,6230,27.2016,0.0111,26.1063,0.1,26.0025,27.2016,0.0111,26.0122,8.6655,8.3593,12,9,70,12.1382,12,4573,12.1668,0.6776,4369,15,0.1,0.1,9,16,0.7533,4369,4445,4398,4386,0.1,0.0111,4499,0.09,0,0.1111,4573,0,0,0.0219,0.2104,0.0001,1.8222,0.0112,0.0001,0.0068,70,0.2041,2,0.0093,0.0001,2,0.0401,0.0635,0,2.0258,1.0088,0.0001,0,0.0198,0.0075,0,2.0474
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,1907,1917,28.9744,0.0052,26.7371,0.0113,26.5029,28.9744,0.0135,28.576,13.7908,11.5156,98,89,441,98.392,99,4000,97.995,0.3318,3784,108,0.0069,0.0069,89,107,0.6064,3784,3859.75,3836,3811,0.0068,0.0267,3949,0.0026,0.0474,0.0136,4000,0.0284,0,0.0494,0.0761,0.0932,0.3605,0.2313,0.0801,0.0036,450,0.0766,4,0.0084,0.126,4,0.2793,0.4103,0.2792,0.93,0.7245,0.171,0.0616,0.2112,0.114,0.1531,3.3821
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,2556,2556,29.2955,0.0423,26.9052,0.0417,26.7549,29.2955,0.0452,27.5113,10.0745,9.1042,24,19,120,23.9601,24,4350,23.9396,0.5541,4120,29,0.0417,0.0417,19,29,0.6994,4120,4220,4218,4182,0.0417,0.0466,4339,0.0329,0.001,0.0528,4350,0.0006,0,0.042,0.1566,0.0019,1.1021,0.0469,0.0015,0.0078,120,0.1598,2.958,0.0129,0.0024,3,0.1013,0.1707,0.0181,1.5322,0.8369,0.0038,0,0.0851,0.0524,0,2.9569
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,145976,147000,223.5,0,83.4931,0.0002,77.5,127,0.0002,97,2154,961.167,7510.5,7465,34091,7421.83,7401,8,7510.5,0.2264,2,7499,0.0001,0.0001,7352,7465,0.2629,1,4.1902,3,2,0.0001,0.0006,5,0,0.0476,0.0003,11,0.0283,0,0.3837,0.0086,0.0929,0.2975,0.2335,0.0799,0,35000,0.0089,5.9067,0.0002,0.1252,6,0.2895,0.3938,0.2931,1.2064,0.7165,0.1764,0.0656,0.205,0.0854,0.1651,3.3653
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,2328,2343,32.0347,0.0021,29.9279,0.0094,29.9433,32.0347,0.0113,31.7566,19.3724,15.4247,119,108,534,118.698,118,4005,118.631,0.315,3650,129,0.0057,0.0057,108,129,0.5269,3650,3814.5714,3807,3688,0.0056,0.0215,3924,0.0013,0.0435,0.0107,4005,0.0249,0,0.0506,0.0711,0.0844,0.3222,0.2294,0.0734,0.0028,550,0.0696,4.015,0.0069,0.112,5,0.2739,0.3908,0.2708,0.9153,0.7126,0.1589,0.0671,0.2097,0.0794,0.1617,3.2804
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S30788164-07-SAT.cnf,1,12378,14684,41.5272,0.0001,29.0251,0.0023,27.5912,36.3715,0.0015,29.9244,49.0435,44.9855,829.5,801,3946,824.522,823,856,823.072,0.1995,433,858,0.0008,0.0008,796,857,0.4212,398,588.1304,494,445,0.0005,0.006,656,0.0001,0.1067,0.0027,1523,0.0597,0.2505,0.1495,0.0892,0.1853,0.0982,0.3188,0.1746,0.0004,5500,0.0296,5.7124,0.0015,0.2473,7,0.4231,0.4294,0.4616,0.5326,1.4025,0.3099,0.2744,0.2131,0.0871,1.1414,3.0614
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1319091742-10.SAT.shuffled.cnf,1,5340,5340,23.1898,0.011,22.7329,0.1167,22.7575,23.1898,0.011,22.836,7.7677,7.4029,10,8,60,10.5416,10,4562,10.5166,0.6853,4444,14,0.1167,0.1167,8,14,0.762,4444,4498.6667,4489,4464,0.1167,0.011,4560,0.1022,0,0.1273,4562,0,0,0.0122,0.2177,0.0001,1.9018,0.0112,0.0001,0.0077,60,0.2201,2,0.0109,0.0001,2,0.0444,0.0688,0,2.1103,1.0012,0.0001,0,0.0359,0.0161,0,2.0461
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S2117580343-16.cnf,1,15300,15300,53.1463,0.0117,52.4013,0.0389,53.1257,53.1463,0.0117,53.1463,16.6355,17.0638,30,24,180,29.4312,29,4326,29.8564,0.6344,3885,35,0.0389,0.0389,24,36,0.7244,3885,4084.75,4175,3953,0.0389,0.0117,4326,0.0332,0.0001,0.0438,4326,0.0001,0,0.0149,0.1501,0.0001,1.3193,0.0118,0.0001,0.0024,180,0.1532,2,0.0035,0.0001,2,0.0428,0.0594,0,1.6326,1.0056,0.0002,0,0.026,0.0099,0,2.0209
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S218235649-089.SATISFIABLE.cnf,1,2662,2662,29.0321,0.0424,27.6161,0.04,27.7765,29.0321,0.0451,28.2673,11.4855,10.4566,25,20,125,24.7211,25,4396,24.6957,0.5505,4194,30,0.04,0.04,20,30,0.6935,4194,4252.25,4240,4211,0.04,0.0466,4298,0.0278,0.0009,0.0485,4396,0.0005,0,0.0276,0.1519,0.0017,1.095,0.047,0.0015,0.0071,125,0.1545,2.9677,0.0109,0.0022,3,0.1021,0.1431,0.019,1.5388,0.8285,0.0035,0,0.0653,0.03,0,2.7695
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S279212213-020.cnf,1,41741,42000,88.8,0.0001,54.0391,0.0006,53.2105,67.375,0.0006,59.3636,293.6,148.731,2133,2084,9767,2136.27,2133,27,2132.3,0.2374,12,2169,0.0003,0.0003,2096,2175,0.3005,8,18.0936,17,14,0.0003,0.002,21,0,0.0473,0.001,40,0.0283,0,0.1793,0.0152,0.0933,0.0649,0.234,0.0804,0.0002,10000,0.0146,5.0023,0.0006,0.1273,6,0.2962,0.3943,0.2999,0.6243,0.711,0.1759,0.0647,0.2038,0.0862,0.1572,3.3647
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S56884336-05.cnf,1,29244,29400,67.4194,0.0001,46.5781,0.0007,46.0323,55.9268,0.0009,50.1493,223.122,116.532,1498,1468,6852,1488.36,1490,38,1461.2,0.2467,19,1523,0.0004,0.0004,1452,1525,0.3507,14,28.1638,27,22,0.0004,0.0026,32,0.0001,0.0476,0.0013,67,0.029,0,0.1366,0.1607,0.0932,0.0763,0.2343,0.0805,0.0002,7000,0.0191,5.0009,0.0009,0.1261,6,0.292,0.3941,0.2949,0.6517,0.6972,0.1774,0.0607,0.2036,0.0855,0.1421,3.36
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1778559297-006.cnf,1,1777,1785,27.0244,0.0056,25.2274,0.0097,24.9441,27.0244,0.0144,26.8405,15.2046,12.5415,91,82,412,91.2576,91,3993,91.1975,0.3307,3831,100,0.0074,0.0074,82,100,0.5595,3831,3901.7143,3874,3866,0.0073,0.031,3977,0.0028,0.0447,0.0152,3993,0.0302,0,0.0468,0.0774,0.0856,0.3665,0.2319,0.0707,0.0037,420,0.0768,4,0.0096,0.1136,4,0.2853,0.3919,0.2822,0.938,0.7004,0.1677,0.0571,0.208,0.0814,0.138,3.3024
