@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
ncf_16_32_8_u.10,1,2.08427,4690,0.339946,2314,366,0.691259,0.604159,0.62338,663,0.919183,1830,3345,0.950406,4176,1.923745,12806
ncf_16_32_8_u.1,1,2.08643,4717,0.350279,2314,366,0.701591,0.605164,0.622989,663,0.919183,1830,3395,0.938788,4176,1.923745,12806
ncf_16_32_8_u.2,1,2.088591,4709,0.341307,2314,366,0.691895,0.603974,0.623451,663,0.918978,1830,3355,0.948599,4186,1.923696,12835
ncf_16_32_8_u.3,1,2.089023,4656,0.324141,2314,366,0.674007,0.601993,0.624223,663,0.918774,1830,3275,0.9677,4196,1.923647,12864
ncf_16_32_8_u.4,1,2.090752,4674,0.332373,2314,366,0.682239,0.602791,0.623912,663,0.918774,1830,3315,0.958398,4196,1.923647,12864
ncf_16_32_8_u.5,1,2.08038,4706,0.360033,2314,366,0.712803,0.606756,0.622372,663,0.919595,1830,3435,0.928414,4156,1.923843,12748
ncf_16_32_8_u.6,1,2.073898,4687,0.348305,2314,366,0.701809,0.605934,0.62269,663,0.919803,1830,3375,0.941843,4146,1.923893,12719
ncf_16_32_8_u.7,1,2.07433,4661,0.330982,2314,366,0.683752,0.603926,0.62347,663,0.919595,1830,3295,0.961057,4156,1.923843,12748
ncf_16_32_8_u.8,1,2.069144,4642,0.325431,2314,366,0.678935,0.603707,0.623555,663,0.919803,1830,3265,0.967593,4146,1.923893,12719
ncf_16_32_8_u.9,1,2.094641,4737,0.350895,2314,366,0.700761,0.60459,0.623212,663,0.918774,1830,3405,0.93754,4196,1.923647,12864
ncf_8_16_4_d.10,1,1.793051,1162,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.960305,1006,1.902092,3088
ncf_8_16_4_d.1,1,1.802115,1153,0.318901,662,174.666667,0.645296,0.623954,0.615781,189,0.929311,524,775,0.955239,1012,1.901749,3105
ncf_8_16_4_d.2,1,1.805136,1149,0.302403,662,174.666667,0.627175,0.620135,0.617233,189,0.928702,524,757,0.976744,1018,1.901408,3122
ncf_8_16_4_d.3,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.94191,1012,1.901749,3105
ncf_8_16_4_d.4,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.94191,1012,1.901749,3105
ncf_8_16_4_d.5,1,1.78852,1137,0.300418,662,174.666667,0.628452,0.621849,0.61658,189,0.929927,524,751,0.980404,1006,1.902092,3088
ncf_8_16_4_d.6,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.960305,1006,1.902092,3088
ncf_8_16_4_d.7,1,1.811178,1173,0.348876,662,174.666667,0.675271,0.629066,0.613849,189,0.929311,524,811,0.915252,1012,1.901749,3105
ncf_8_16_4_d.8,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.960305,1006,1.902092,3088
ncf_8_16_4_d.9,1,1.812689,1159,0.327258,662,174.666667,0.65203,0.62435,0.615631,189,0.928702,524,787,0.943597,1018,1.901408,3122
ncf_8_16_4_edau.10,1,1.793051,1162,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.997327,1006,1.902092,3088
ncf_8_16_4_edau.1,1,1.802115,1153,0.318901,662,174.666667,0.645296,0.623954,0.615781,189,0.929311,524,775,0.993316,1012,1.901749,3105
ncf_8_16_4_edau.2,1,1.805136,1149,0.302403,662,174.666667,0.627175,0.620135,0.617233,189,0.928702,524,757,1.011053,1018,1.901408,3122
ncf_8_16_4_edau.3,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.982329,1012,1.901749,3105
ncf_8_16_4_edau.4,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.982329,1012,1.901749,3105
ncf_8_16_4_edau.5,1,1.78852,1137,0.300418,662,174.666667,0.628452,0.621849,0.61658,189,0.929927,524,751,1.013735,1006,1.902092,3088
ncf_8_16_4_edau.6,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.997327,1006,1.902092,3088
ncf_8_16_4_edau.7,1,1.811178,1173,0.348876,662,174.666667,0.675271,0.629066,0.613849,189,0.929311,524,811,0.960162,1012,1.901749,3105
ncf_8_16_4_edau.8,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.997327,1006,1.902092,3088
ncf_8_16_4_edau.9,1,1.812689,1159,0.327258,662,174.666667,0.65203,0.62435,0.615631,189,0.928702,524,787,0.983867,1018,1.901408,3122
ncf_8_16_4_euad.10,1,1.793051,1162,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.930793,1006,1.902092,3088
ncf_8_16_4_euad.1,1,1.802115,1153,0.318901,662,174.666667,0.645296,0.623954,0.615781,189,0.929311,524,775,0.925407,1012,1.901749,3105
ncf_8_16_4_euad.2,1,1.805136,1149,0.302403,662,174.666667,0.627175,0.620135,0.617233,189,0.928702,524,757,0.946235,1018,1.901408,3122
ncf_8_16_4_euad.3,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.912412,1012,1.901749,3105
ncf_8_16_4_euad.4,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.912412,1012,1.901749,3105
ncf_8_16_4_euad.5,1,1.78852,1137,0.300418,662,174.666667,0.628452,0.621849,0.61658,189,0.929927,524,751,0.950666,1006,1.902092,3088
ncf_8_16_4_euad.6,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.930793,1006,1.902092,3088
ncf_8_16_4_euad.7,1,1.811178,1173,0.348876,662,174.666667,0.675271,0.629066,0.613849,189,0.929311,524,811,0.886778,1012,1.901749,3105
ncf_8_16_4_euad.8,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.930793,1006,1.902092,3088
ncf_8_16_4_euad.9,1,1.812689,1159,0.327258,662,174.666667,0.65203,0.62435,0.615631,189,0.928702,524,787,0.913621,1018,1.901408,3122
ncf_8_16_4_u.10,1,1.793051,1162,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.970321,1006,1.902092,3088
ncf_8_16_4_u.1,1,1.802115,1153,0.318901,662,174.666667,0.645296,0.623954,0.615781,189,0.929311,524,775,0.966023,1012,1.901749,3105
ncf_8_16_4_u.2,1,1.805136,1149,0.302403,662,174.666667,0.627175,0.620135,0.617233,189,0.928702,524,757,0.983149,1018,1.901408,3122
ncf_8_16_4_u.3,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.955328,1012,1.901749,3105
ncf_8_16_4_u.4,1,1.805136,1163,0.328893,662,174.666667,0.655287,0.625654,0.615137,189,0.929311,524,787,0.955328,1012,1.901749,3105
ncf_8_16_4_u.5,1,1.78852,1137,0.300418,662,174.666667,0.628452,0.621849,0.61658,189,0.929927,524,751,0.986511,1006,1.902092,3088
ncf_8_16_4_u.6,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.970321,1006,1.902092,3088
ncf_8_16_4_u.7,1,1.811178,1173,0.348876,662,174.666667,0.675271,0.629066,0.613849,189,0.929311,524,811,0.93404,1012,1.901749,3105
ncf_8_16_4_u.8,1,1.793051,1147,0.315481,662,174.666667,0.643515,0.624408,0.615609,189,0.929927,524,769,0.970321,1006,1.902092,3088
ncf_8_16_4_u.9,1,1.812689,1159,0.327258,662,174.666667,0.65203,0.62435,0.615631,189,0.928702,524,787,0.956438,1018,1.901408,3122
nusmv.dme1-16.B-d4-shuffled,1,2.407273,2379,0.058006,1375,639.5,0.574622,0.750227,0.571355,1103,1.021598,1279,1902,1.029843,2206,2.216918,7722
nusmv.queue.B-d4-shuffled,1,2.843118,25864,0.084549,10970,5362,0.613261,0.750024,0.571421,10396,0.948805,10724,19127,0.958282,20792,2.164193,72773
nusmv.reactor^1.C-d4-shuffled,1,2.804476,19882,0.096924,9830,4773,0.555318,0.750027,0.57142,9189,0.9442,9546,15309,0.955219,18378,2.139437,64324
nusmv.reactor^2.C-d4-shuffled,1,2.80329,20029,0.095914,9908,4810,0.55568,0.750027,0.57142,9258,0.945263,9620,15434,0.956154,18516,2.141458,64807
nusmv.reactor^5.C-f4-shuffled,1,2.8012,19544,0.095635,9668,4692,0.554169,0.750028,0.57142,9027,0.945808,9384,15008,0.956717,18054,2.142013,63190
nusmv.syncarb10^2.B-f2,1,2.730731,2133,0.057918,999,479.5,0.618768,0.750275,0.571339,909,0.989985,959,1688,0.998237,1818,2.217009,6364
nusmv.syncarb10^2.B-f3,1,2.767491,3056,0.057967,1415,682.5,0.616956,0.750192,0.571366,1305,0.985116,1365,2416,0.993409,2610,2.217058,9136
nusmv.syncarb10^2.B-f4,1,2.787548,3979,0.057994,1831,885.5,0.615987,0.750147,0.571381,1701,0.98248,1771,3144,0.990795,3402,2.217085,11908
nusmv.syncarb5^2.B-f4-shuffled,1,2.715125,1409,0.078962,681,325.5,0.591671,0.750406,0.571296,616,0.975261,651,1094,0.985004,1232,2.174689,4313
nusmv.tcas^2.B-f2-shuffled,1,2.773398,19830,0.075651,9766,4734,0.549012,0.750028,0.57142,9028,0.964589,9468,14870,0.973434,18056,2.181983,63197
nusmv.tcas^4.B-f3-shuffled,1,2.804091,31989,0.079827,15645,7602.5,0.544632,0.750017,0.571423,14623,0.958534,15205,23893,0.968231,29246,2.173649,102362
nusmv.tcas-t^5.B-f2-shuffled,1,2.784754,21014,0.077295,10337,5018.5,0.548496,0.750026,0.57142,9595,0.961655,10037,15789,0.970646,19190,2.178698,67166
nusmv.tcas-t^6.B-f3-shuffled,1,2.811643,33502,0.078749,16336,7947,0.547038,0.750016,0.571423,15310,0.958433,15894,25126,0.968019,30620,2.175807,107171
par16-1-c-00-shuffled,1,2.325296,5075,0.317185,2530,1106.5,0.577426,0.683752,0.593912,1143,0.82861,2213,3397,0.752137,4740,1.784804,14487
par8-1-c-50-shuffled,1,2.436652,932,0.354689,442,189,0.558032,0.679924,0.595265,225,0.83403,378,601,0.728585,852,1.762303,2661
par8-2-90-shuffled,1,2.27452,3715,0.361144,1876,763,0.583548,0.688337,0.592299,789,0.866283,1526,2490,0.761479,3435,1.728381,10466
par8-2-c-50-shuffled,1,2.444444,985,0.354895,468,200,0.560315,0.679335,0.595474,241,0.834059,400,641,0.728532,903,1.762238,2828
par8-3-c-00-shuffled,1,2.323826,1201,0.323466,596,260.5,0.573285,0.684289,0.593722,269,0.828855,521,794,0.746211,1116,1.783394,3409
par8-3-c-90-shuffled,1,2.55819,1003,0.377422,464,194.5,0.557709,0.674432,0.597218,269,0.839454,389,662,0.717168,918,1.747262,2947
par8-4-90-shuffled,1,2.269149,3717,0.361463,1880,765,0.583919,0.68862,0.5922,785,0.866274,1530,2491,0.76092,3438,1.728786,10461
par8-4-c-90-shuffled,1,2.555825,887,0.379867,412,172.5,0.562203,0.675,0.597015,237,0.84001,345,592,0.715804,816,1.745489,2613
par8-5-c-90-shuffled,1,2.567391,995,0.37934,460,192.5,0.558848,0.674087,0.597341,269,0.839989,385,660,0.716242,912,1.745978,2933
Qq2k3k3v100v100m1000s10,1,15.085,101,1.511,200,100,0.111,1.011398,0.497167,1000,1,100,111,1.331859,0,3,6000
Qq2k3k3v100v100m1000s1,1,15.035,106,1.48,200,100,0.101,1.004678,0.498833,1000,1,100,101,1.347155,0,3,6000
Qq2k3k3v100v100m1000s2,1,14.925,120,1.487,200,100,0.116,0.99005,0.5025,1000,1,100,116,1.336605,0,3,6000
Qq2k3k3v100v100m1000s3,1,15.1,121,1.488,200,100,0.128,1.013423,0.496667,1000,1,100,128,1.346221,0,3,6000
Qq2k3k3v100v100m1000s4,1,14.845,127,1.507,200,100,0.119,0.979545,0.505167,1000,1,100,119,1.319792,0,3,6000
Qq2k3k3v100v100m1000s5,1,14.84,117,1.482,200,100,0.114,0.978892,0.505333,1000,1,100,114,1.334531,0,3,6000
Qq2k3k3v100v100m1000s6,1,15.23,109,1.54,200,100,0.13,1.031144,0.492333,1000,1,100,130,1.323374,0,3,6000
Qq2k3k3v100v100m1000s7,1,14.86,126,1.474,200,100,0.114,0.981506,0.504667,1000,1,100,114,1.340492,0,3,6000
Qq2k3k3v100v100m1000s8,1,15.23,91,1.527,200,100,0.122,1.031144,0.492333,1000,1,100,122,1.330997,0,3,6000
Qq2k3k3v100v100m1000s9,1,14.85,110,1.467,200,100,0.11,0.980198,0.505,1000,1,100,110,1.344064,0,3,6000
Qq2k3k3v100v100m1200s10,1,17.94,126,1.5025,200,100,0.109167,0.993355,0.501667,1200,1,100,131,1.328867,0,3,7200
Qq2k3k3v100v100m1200s1,1,18.12,125,1.4925,200,100,0.105,1.013423,0.496667,1200,1,100,126,1.343595,0,3,7200
Qq2k3k3v100v100m1200s2,1,17.895,153,1.476667,200,100,0.118333,0.988401,0.502917,1200,1,100,142,1.341998,0,3,7200
Qq2k3k3v100v100m1200s3,1,18.11,146,1.485,200,100,0.128333,1.012297,0.496944,1200,1,100,154,1.347492,0,3,7200
Qq2k3k3v100v100m1200s4,1,17.775,149,1.5075,200,100,0.115,0.975309,0.50625,1200,1,100,138,1.317487,0,3,7200
Qq2k3k3v100v100m1200s5,1,17.8,137,1.491667,200,100,0.114167,0.978022,0.505556,1200,1,100,137,1.32833,0,3,7200
Qq2k3k3v100v100m1200s6,1,18.21,131,1.5275,200,100,0.126667,1.023609,0.494167,1200,1,100,152,1.327463,0,3,7200
Qq2k3k3v100v100m1200s7,1,18.02,141,1.500833,200,100,0.115833,1.002225,0.499444,1200,1,100,139,1.333827,0,3,7200
Qq2k3k3v100v100m1200s8,1,18.485,103,1.536667,200,100,0.125,1.055381,0.486528,1200,1,100,150,1.335495,0,3,7200
Qq2k3k3v100v100m1200s9,1,17.86,135,1.459167,200,100,0.113333,0.984564,0.503889,1200,1,100,136,1.35064,0,3,7200
Qq2k3k3v100v100m1400s10,1,20.98,150,1.514286,200,100,0.112143,0.998097,0.500476,1400,1,100,157,1.32398,0,3,8400
Qq2k3k3v100v100m1400s1,1,20.93,156,1.468571,200,100,0.102857,0.993355,0.501667,1400,1,100,144,1.348955,0,3,8400
Qq2k3k3v100v100m1400s2,1,20.82,171,1.465714,200,100,0.11,0.983003,0.504286,1400,1,100,154,1.34608,0,3,8400
Qq2k3k3v100v100m1400s3,1,21.09,171,1.489286,200,100,0.127143,1.008608,0.497857,1400,1,100,178,1.34341,0,3,8400
Qq2k3k3v100v100m1400s4,1,20.72,171,1.493571,200,100,0.111429,0.973684,0.506667,1400,1,100,156,1.325157,0,3,8400
Qq2k3k3v100v100m1400s5,1,20.99,161,1.512857,200,100,0.120714,0.999048,0.500238,1400,1,100,169,1.325263,0,3,8400
Qq2k3k3v100v100m1400s6,1,21.165,155,1.524286,200,100,0.125714,1.015839,0.496071,1400,1,100,176,1.325963,0,3,8400
Qq2k3k3v100v100m1400s7,1,21.125,159,1.498571,200,100,0.118571,1.011976,0.497024,1400,1,100,166,1.339421,0,3,8400
Qq2k3k3v100v100m1400s8,1,21.32,127,1.516429,200,100,0.115,1.030948,0.492381,1400,1,100,161,1.33708,0,3,8400
Qq2k3k3v100v100m1400s9,1,20.835,152,1.451429,200,100,0.110714,0.984408,0.503929,1400,1,100,155,1.355125,0,3,8400
Qq2k3k3v100v100m1600s10,1,24,173,1.506875,200,100,0.11125,1,0.5,1600,1,100,178,1.329253,0,3,9600
Qq2k3k3v100v100m1600s1,1,23.97,180,1.47875,200,100,0.103125,0.997503,0.500625,1600,1,100,165,1.34478,0,3,9600
Qq2k3k3v100v100m1600s2,1,23.7,194,1.456875,200,100,0.1075,0.975309,0.50625,1600,1,100,172,1.347881,0,3,9600
Qq2k3k3v100v100m1600s3,1,24.115,191,1.49375,200,100,0.128125,1.009629,0.497604,1600,1,100,205,1.341235,0,3,9600
Qq2k3k3v100v100m1600s4,1,23.77,188,1.5,200,100,0.10875,0.981015,0.504792,1600,1,100,174,1.324705,0,3,9600
Qq2k3k3v100v100m1600s5,1,24.075,180,1.511875,200,100,0.12,1.00627,0.498438,1600,1,100,192,1.329081,0,3,9600
Qq2k3k3v100v100m1600s6,1,24.26,177,1.51875,200,100,0.126875,1.021904,0.494583,1600,1,100,203,1.331867,0,3,9600
Qq2k3k3v100v100m1600s7,1,24.2,185,1.50625,200,100,0.11875,1.016807,0.495833,1600,1,100,190,1.337001,0,3,9600
Qq2k3k3v100v100m1600s8,1,24.46,151,1.5175,200,100,0.120625,1.039082,0.490417,1600,1,100,193,1.339859,0,3,9600
Qq2k3k3v100v100m1600s9,1,23.875,172,1.461875,200,100,0.115625,0.989637,0.502604,1600,1,100,185,1.351269,0,3,9600
Qq2k3k3v100v100m1800s10,1,26.925,193,1.505556,200,100,0.109444,0.99446,0.501389,1800,1,100,197,1.327543,0,3,10800
Qq2k3k3v100v100m1800s1,1,27.135,194,1.491667,200,100,0.107222,1.01005,0.4975,1800,1,100,193,1.342637,0,3,10800
Qq2k3k3v100v100m1800s2,1,26.73,213,1.457778,200,100,0.106667,0.980198,0.505,1800,1,100,192,1.349529,0,3,10800
Qq2k3k3v100v100m1800s3,1,27.09,215,1.495,200,100,0.125,1.006689,0.498333,1800,1,100,225,1.339227,0,3,10800
Qq2k3k3v100v100m1800s4,1,26.85,209,1.508333,200,100,0.111111,0.98895,0.502778,1800,1,100,200,1.323364,0,3,10800
Qq2k3k3v100v100m1800s5,1,26.835,211,1.498889,200,100,0.115556,0.987852,0.503056,1800,1,100,208,1.328522,0,3,10800
Qq2k3k3v100v100m1800s6,1,27.325,200,1.529444,200,100,0.123889,1.024367,0.493981,1800,1,100,223,1.326648,0,3,10800
Qq2k3k3v100v100m1800s7,1,27.27,204,1.500556,200,100,0.119444,1.020202,0.495,1800,1,100,215,1.341781,0,3,10800
Qq2k3k3v100v100m1800s8,1,27.455,168,1.513889,200,100,0.117222,1.034281,0.491574,1800,1,100,211,1.339954,0,3,10800
Qq2k3k3v100v100m1800s9,1,26.78,199,1.462222,200,100,0.115,0.983835,0.504074,1800,1,100,207,1.348515,0,3,10800
Qq2k3k3v100v100m2000s10,1,29.86,214,1.496,200,100,0.1075,0.99071,0.502333,2000,1,100,215,1.331546,0,3,12000
Qq2k3k3v100v100m2000s1,1,30.105,219,1.4915,200,100,0.107,1.007025,0.49825,2000,1,100,214,1.341428,0,3,12000
Qq2k3k3v100v100m2000s2,1,29.72,241,1.461,200,100,0.1095,0.981506,0.504667,2000,1,100,219,1.348204,0,3,12000
Qq2k3k3v100v100m2000s3,1,29.975,239,1.483,200,100,0.12,0.998335,0.500417,2000,1,100,240,1.342642,0,3,12000
Qq2k3k3v100v100m2000s4,1,29.74,236,1.503,200,100,0.11,0.982816,0.504333,2000,1,100,220,1.323735,0,3,12000
Qq2k3k3v100v100m2000s5,1,29.935,226,1.5045,200,100,0.1155,0.995676,0.501083,2000,1,100,231,1.328723,0,3,12000
Qq2k3k3v100v100m2000s6,1,30.445,214,1.5275,200,100,0.1225,1.030113,0.492583,2000,1,100,245,1.330264,0,3,12000
Qq2k3k3v100v100m2000s7,1,30.205,227,1.4955,200,100,0.1195,1.013761,0.496583,2000,1,100,239,1.341987,0,3,12000
Qq2k3k3v100v100m2000s8,1,30.475,183,1.511,200,100,0.115,1.032176,0.492083,2000,1,100,230,1.34075,0,3,12000
Qq2k3k3v100v100m2000s9,1,29.895,219,1.4735,200,100,0.1165,0.993024,0.50175,2000,1,100,233,1.345911,0,3,12000
Qq2k3k3v100v100m400s10,1,5.975,45,1.5,200,100,0.1025,0.991701,0.502083,400,1,100,41,1.329609,0,3,2400
Qq2k3k3v100v100m400s1,1,6.09,42,1.4825,200,100,0.11,1.030457,0.4925,400,1,100,44,1.356484,0,3,2400
Qq2k3k3v100v100m400s2,1,6.05,48,1.505,200,100,0.1175,1.016807,0.495833,400,1,100,47,1.337734,0,3,2400
Qq2k3k3v100v100m400s3,1,6.085,49,1.4925,200,100,0.1325,1.02874,0.492917,400,1,100,53,1.350027,0,3,2400
Qq2k3k3v100v100m400s4,1,5.825,53,1.4975,200,100,0.1125,0.94332,0.514583,400,1,100,45,1.307915,0,3,2400
Qq2k3k3v100v100m400s5,1,5.905,46,1.4825,200,100,0.1,0.968827,0.507917,400,1,100,40,1.329565,0,3,2400
Qq2k3k3v100v100m400s6,1,6.11,45,1.555,200,100,0.135,1.037351,0.490833,400,1,100,54,1.317234,0,3,2400
Qq2k3k3v100v100m400s7,1,5.99,47,1.4825,200,100,0.12,0.996672,0.500833,400,1,100,48,1.342207,0,3,2400
Qq2k3k3v100v100m400s8,1,5.95,39,1.515,200,100,0.1275,0.983471,0.504167,400,1,100,51,1.316798,0,3,2400
Qq2k3k3v100v100m400s9,1,5.96,46,1.5075,200,100,0.11,0.986755,0.503333,400,1,100,44,1.322852,0,3,2400
Qq2k3k3v100v100m600s10,1,9.01,68,1.505,200,100,0.106667,1.002225,0.499444,600,1,100,64,1.331359,0,3,3600
Qq2k3k3v100v100m600s1,1,8.98,68,1.478333,200,100,0.1,0.995565,0.501111,600,1,100,60,1.344177,0,3,3600
Qq2k3k3v100v100m600s2,1,8.835,79,1.468333,200,100,0.11,0.963993,0.509167,600,1,100,66,1.335846,0,3,3600
Qq2k3k3v100v100m600s3,1,9.065,69,1.515,200,100,0.121667,1.01455,0.496389,600,1,100,73,1.33088,0,3,3600
Qq2k3k3v100v100m600s4,1,8.885,74,1.51,200,100,0.116667,0.974767,0.506389,600,1,100,70,1.31571,0,3,3600
Qq2k3k3v100v100m600s5,1,8.98,63,1.51,200,100,0.116667,0.995565,0.501111,600,1,100,70,1.325391,0,3,3600
Qq2k3k3v100v100m600s6,1,9.135,65,1.553333,200,100,0.125,1.030457,0.4925,600,1,100,75,1.315209,0,3,3600
Qq2k3k3v100v100m600s7,1,8.965,73,1.485,200,100,0.116667,0.992252,0.501944,600,1,100,70,1.338776,0,3,3600
Qq2k3k3v100v100m600s8,1,9.095,51,1.535,200,100,0.131667,1.021336,0.494722,600,1,100,79,1.322046,0,3,3600
Qq2k3k3v100v100m600s9,1,8.995,64,1.503333,200,100,0.121667,0.99889,0.500278,600,1,100,73,1.330861,0,3,3600
Qq2k3k3v100v100m800s10,1,12.055,88,1.51875,200,100,0.11,1.009209,0.497708,800,1,100,88,1.32631,0,3,4800
Qq2k3k3v100v100m800s1,1,11.985,85,1.47125,200,100,0.095,0.997503,0.500625,800,1,100,76,1.349184,0,3,4800
Qq2k3k3v100v100m800s2,1,11.77,103,1.45875,200,100,0.10875,0.962388,0.509583,800,1,100,87,1.340864,0,3,4800
Qq2k3k3v100v100m800s3,1,12.215,91,1.5075,200,100,0.13125,1.036487,0.491042,800,1,100,105,1.344565,0,3,4800
Qq2k3k3v100v100m800s4,1,11.925,103,1.505,200,100,0.125,0.987578,0.503125,800,1,100,100,1.324734,0,3,4800
Qq2k3k3v100v100m800s5,1,11.905,86,1.48875,200,100,0.1125,0.984291,0.503958,800,1,100,90,1.33296,0,3,4800
Qq2k3k3v100v100m800s6,1,12.175,84,1.54,200,100,0.1225,1.029598,0.492708,800,1,100,98,1.322705,0,3,4800
Qq2k3k3v100v100m800s7,1,11.89,99,1.47625,200,100,0.115,0.981833,0.504583,800,1,100,92,1.339301,0,3,4800
Qq2k3k3v100v100m800s8,1,12.105,76,1.51875,200,100,0.125,1.017654,0.495625,800,1,100,100,1.330025,0,3,4800
Qq2k3k3v100v100m800s9,1,11.89,88,1.4725,200,100,0.115,0.981833,0.504583,800,1,100,92,1.341532,0,3,4800
Qq2k3k3v20v20m120s10,1,8.525,16,1.475,40,20,0.075,0.899736,0.526389,120,1,20,9,1.29901,0,3,720
Qq2k3k3v20v20m120s1,1,9.4,9,1.508333,40,20,0.133333,1.093023,0.477778,120,1,20,16,1.366025,0,3,720
Qq2k3k3v20v20m120s2,1,8.95,14,1.475,40,20,0.083333,0.98895,0.502778,120,1,20,10,1.343228,0,3,720
Qq2k3k3v20v20m120s3,1,9.175,14,1.516667,40,20,0.141667,1.03966,0.490278,120,1,20,17,1.34058,0,3,720
Qq2k3k3v20v20m120s4,1,8.475,15,1.383333,40,20,0.083333,0.889764,0.529167,120,1,20,10,1.351563,0,3,720
Qq2k3k3v20v20m120s5,1,8.6,12,1.408333,40,20,0.083333,0.914894,0.522222,120,1,20,10,1.348748,0,3,720
Qq2k3k3v20v20m120s6,1,8.8,15,1.458333,40,20,0.108333,0.956522,0.511111,120,1,20,13,1.338374,0,3,720
Qq2k3k3v20v20m120s7,1,8.9,11,1.416667,40,20,0.125,0.978022,0.505556,120,1,20,15,1.372694,0,3,720
Qq2k3k3v20v20m120s8,1,9.025,15,1.575,40,20,0.141667,1.005571,0.498611,120,1,20,17,1.290807,0,3,720
Qq2k3k3v20v20m120s9,1,8.9,12,1.508333,40,20,0.1,0.978022,0.505556,120,1,20,12,1.318267,0,3,720
Qq2k3k3v20v20m160s10,1,11.525,20,1.4625,40,20,0.08125,0.923848,0.519792,160,1,20,13,1.319767,0,3,960
Qq2k3k3v20v20m160s1,1,12.675,11,1.51875,40,20,0.125,1.119205,0.471875,160,1,20,20,1.36965,0,3,960
Qq2k3k3v20v20m160s2,1,11.875,22,1.45,40,20,0.1,0.979381,0.505208,160,1,20,16,1.35376,0,3,960
Qq2k3k3v20v20m160s3,1,12.025,20,1.50625,40,20,0.125,1.004175,0.498958,160,1,20,20,1.331484,0,3,960
Qq2k3k3v20v20m160s4,1,11.425,20,1.4375,40,20,0.08125,0.908549,0.523958,160,1,20,13,1.327485,0,3,960
Qq2k3k3v20v20m160s5,1,11.45,17,1.45,40,20,0.06875,0.912351,0.522917,160,1,20,11,1.321637,0,3,960
Qq2k3k3v20v20m160s6,1,11.65,23,1.44375,40,20,0.1,0.94332,0.514583,160,1,20,16,1.340942,0,3,960
Qq2k3k3v20v20m160s7,1,12.075,13,1.475,40,20,0.13125,1.012579,0.496875,160,1,20,21,1.353425,0,3,960
Qq2k3k3v20v20m160s8,1,11.775,20,1.5625,40,20,0.125,0.96319,0.509375,160,1,20,20,1.277457,0,3,960
Qq2k3k3v20v20m160s9,1,11.875,19,1.4875,40,20,0.10625,0.979381,0.505208,160,1,20,17,1.331461,0,3,960
Qq2k3k3v20v20m200s10,1,14.525,25,1.475,40,20,0.095,0.938611,0.515833,200,1,20,19,1.319493,0,3,1200
