@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-inithx-i-3-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.302334,10,0,6210,0,0,44.988728,6.643856,22.494364,0.044456,3.321928,0,0,0,6.643856,4.605507,0,2,0,44.988728,0,-1,3.321928
normalized-inithx-i-3-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.453501,15,0,9315,0,0,44.988728,7.813781,22.494364,0.044456,3.906891,0,0,0,7.813781,4.605507,0,2,0,44.988728,0,-1,3.906891
normalized-jnh-201.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.096058,2,0,400,0,0,21.77,4.837778,4.5,0.222222,1,2.984674,0,0,14,4.135539,0,4.837778,0,80.49,0.44346,0,1
normalized-jnh-205.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.102074,2,0,400,0,0,20.555,4.567778,4.5,0.222222,1,2.898798,0,0,11,4.067973,0,4.567778,0,74.85,0.448595,0,1
normalized-inithx-i-2-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.867394,30,0,19350,0,0,43.345736,9.813781,21.672868,0.046141,4.906891,0,0,0,9.813781,4.578252,0,2,0,43.345736,0,0,4.906891
normalized-inithx-i-3-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.604668,20,0,12420,0,0,44.988728,8.643856,22.494364,0.044456,4.321928,0,0,0,8.643856,4.605507,0,2,0,44.988728,0,-1,4.321928
normalized-inithx-i-1-52.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.710676,52,0,44928,0,0,43.303241,11.400879,21.65162,0.046186,5.70044,0,0,0,11.400879,4.332733,0,2,0,43.303241,0,-1,5.70044
normalized-jnh-220.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.101917,2,0,400,0,0,20.615,4.581111,4.5,0.222222,1,2.875908,0,0,11,4.054376,0,4.581111,0,74.43,0.432988,0,1
normalized-inithx-i-3-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.907001,30,0,18630,0,0,44.988728,9.813781,22.494364,0.044456,4.906891,0,0,0,9.813781,4.605507,0,2,0,44.988728,0,0,4.906891
normalized-inithx-i-2-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.722828,25,0,16125,0,0,43.345736,9.287712,21.672868,0.046141,4.643856,0,0,0,9.287712,4.578252,0,2,0,43.345736,0,0.000001,4.643856
normalized-jnh-209.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.102491,2,0,400,0,0,20.51,4.557778,4.5,0.222222,1,2.889708,0,0,11,4.089605,0,4.557778,0,74.12,0.445223,0,1
normalized-jnh-301.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.085769,2,0,400,0,0,24.27,4.854,5,0.2,1,2.977812,0,0,14,4.216267,0,4.854,0,87.08,0.435307,0,1
normalized-inithx-i-3-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.846535,28,0,17388,0,0,44.988728,9.61471,22.494364,0.044456,4.807355,0,0,0,9.61471,4.605507,0,2,0,44.988728,0,0.000001,4.807355
normalized-jnh301_ext.xml.mzn_AND_NODATA,1,0,0,0.181818,0,0.333333,0.666667,0,0.818182,0,0.390512,2,0,600,0,0,16.846667,4.594545,3.666667,0.272727,1,2.916253,200,900,14,3.72914,0,4.594545,0,58.72,0.473455,0,1
normalized-inithx-i-1-51.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.697009,51,0,44064,0,0,43.303241,11.344851,21.65162,0.046186,5.672425,0,0,0,11.344851,4.332733,0,2,0,43.303241,0,0.000001,5.672425
normalized-jnh-204.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.102197,2,0,400,0,0,20.57,4.571111,4.5,0.222222,1,2.886937,0,0,11,4.04755,0,4.571111,0,74.29,0.439619,0,1
normalized-jnh-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.09079,2,0,400,0,0,22.96,4.833684,4.75,0.210526,1,2.980192,0,0,14,4.122432,0,4.833684,0,83.61,0.441049,0,1
normalized-inithx-i-2-29.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.838481,29,0,18705,0,0,43.345736,9.715962,21.672868,0.046141,4.857981,0,0,0,9.715962,4.578252,0,2,0,43.345736,0,0.000001,4.857981
normalized-js-taillard-15-100-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.495549,78.374519,0,264514,3.648851,1.133098,3.857778,15.116005,1.462222,0.683891,5.289186,8.122517,3150,1575,21.545256,0.391127,0.806737,2.638298,0,5.724444,0.182122,0.567065,10.266195
normalized-js-taillard-15-100-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.473021,77.701926,0,262244,3.647849,1.133098,3.857778,15.09875,1.462222,0.683891,5.283254,8.148296,3150,1575,21.496934,0.391127,0.806599,2.638298,0,5.724444,0.182122,0.566915,10.254424
normalized-js-taillard-15-100-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.36242,74.401481,0,251105,3.643792,1.133098,3.857778,15.01128,1.462222,0.683891,5.253195,8.100979,3150,1575,21.396886,0.391127,0.800471,2.638298,0,5.724444,0.182122,0.566164,10.18233
normalized-haystacks-32.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,326.904727,348.342248,0.001322,8166884,1.204469,0.787202,3.670463,15.605178,1.356409,0.737241,5.6917,1.522144,0,0,21.862952,1.282992,1.132387,2.706016,0,5.82299,0.16836,0.157451,7.287651
normalized-js-taillard-15-100-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.502677,78.589037,0,265238,3.649025,1.133098,3.857778,15.121594,1.462222,0.683891,5.291114,8.051944,3150,1575,21.55806,0.391127,0.798605,2.638298,0,5.724444,0.182122,0.567116,10.262629
normalized-inithx-i-3-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.755834,25,0,15525,0,0,44.988728,9.287712,22.494364,0.044456,4.643856,0,0,0,9.287712,4.605507,0,2,0,44.988728,0,0.000001,4.643856
normalized-js-taillard-15-100-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.472005,77.673185,0,262147,3.64809,1.133098,3.857778,15.097906,1.462222,0.683891,5.282971,8.100649,3150,1575,21.50994,0.391127,0.8032,2.638298,0,5.724444,0.182122,0.566913,10.252059
normalized-js-taillard-15-100-7.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.441839,76.770667,0,259101,3.647485,1.133098,3.857778,15.074072,1.462222,0.683891,5.274771,8.108854,3150,1575,21.486332,0.391127,0.810602,2.638298,0,5.724444,0.182122,0.566706,10.250298
normalized-js-taillard-15-100-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.587362,81.118815,0,273776,3.651876,1.133098,3.857778,15.185409,1.462222,0.683891,5.313053,8.066936,3150,1575,21.64946,0.391127,0.798817,2.638298,0,5.724444,0.182122,0.567663,10.307745
normalized-inithx-i-2-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.809568,28,0,18060,0,0,43.345736,9.61471,21.672868,0.046141,4.807355,0,0,0,9.61471,4.578252,0,2,0,43.345736,0,0.000001,4.807355
normalized-js-taillard-15-105-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.63396,82.507852,0,278464,3.65337,1.133098,3.857778,15.219514,1.462222,0.683891,5.324768,8.110458,3150,1575,21.686368,0.391127,0.806737,2.638298,0,5.724444,0.182122,0.567947,10.337059
normalized-js-taillard-15-105-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.678917,83.850074,0,282994,3.654781,1.133098,3.857778,15.251961,1.462222,0.683891,5.335921,8.084875,3150,1575,21.73045,0.391127,0.811477,2.638298,0,5.724444,0.182122,0.568221,10.352023
normalized-js-taillard-15-105-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.611432,81.835259,0,276194,3.652465,1.133098,3.857778,15.203143,1.462222,0.683891,5.319141,8.150628,3150,1575,21.640376,0.391127,0.806599,2.638298,0,5.724444,0.182122,0.567807,10.325854
normalized-fischer-7-9-fair.xml.mzn_AND_NODATA,1,0,0,0.912313,0,0.841259,0.158741,0,0.087687,2,3348.866655,6733.713772,0.154132,119792768,1.334709,1.802268,2.686734,13.987501,0.950028,1.0526,4.765679,2.525411,2824,1482,42.863354,-0.823134,1.351929,2.828058,0,4.990219,0.133424,0.935636,14.287785
normalized-js-taillard-15-105-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.494134,78.334815,0,264380,3.648574,1.133098,3.857778,15.115164,1.462222,0.683891,5.288906,8.0948,3150,1575,21.53825,0.391127,0.800471,2.638298,0,5.724444,0.182122,0.567061,10.253789
normalized-js-taillard-15-105-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.610416,81.806519,0,276097,3.652682,1.133098,3.857778,15.20235,1.462222,0.683891,5.318874,8.104197,3150,1575,21.652753,0.391127,0.8032,2.638298,0,5.724444,0.182122,0.567805,10.323604
normalized-js-taillard-15-100-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.480106,77.912296,0,262954,3.648208,1.133098,3.857778,15.104114,1.462222,0.683891,5.285094,8.104511,3150,1575,21.519391,0.391127,0.806785,2.638298,0,5.724444,0.182122,0.566959,10.255619
normalized-js-taillard-15-105-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.730238,85.385481,0,288176,3.656243,1.133098,3.857778,15.288552,1.462222,0.683891,5.348509,8.067639,3150,1575,21.789973,0.391127,0.798817,2.638298,0,5.724444,0.182122,0.568535,10.378814
normalized-js-taillard-15-95-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.397629,75.450074,0,254644,3.64541,1.133098,3.857778,15.039297,1.462222,0.683891,5.262815,8.087307,3150,1575,21.440748,0.391127,0.811477,2.638298,0,5.724444,0.182122,0.566402,10.205768
normalized-js-taillard-15-105-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.618517,82.04563,0,276904,3.652788,1.133098,3.857778,15.208232,1.462222,0.683891,5.320886,8.103196,3150,1575,21.661747,0.391127,0.806785,2.638298,0,5.724444,0.182122,0.567848,10.326991
normalized-js-taillard-15-105-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.695669,84.351407,0,284686,3.655319,1.133098,3.857778,15.263956,1.462222,0.683891,5.340048,8.088721,3150,1575,21.732525,0.391127,0.802074,2.638298,0,5.724444,0.182122,0.568325,10.350257
normalized-js-taillard-15-95-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.334609,73.568593,0,248294,3.642731,1.133098,3.857778,14.988489,1.462222,0.683891,5.24535,8.149313,3150,1575,21.345986,0.391127,0.806599,2.638298,0,5.724444,0.182122,0.565959,10.179271
normalized-js-taillard-15-95-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.341695,73.778963,0,249004,3.64313,1.133098,3.857778,14.994159,1.462222,0.683891,5.247295,8.107753,3150,1575,21.369644,0.391127,0.806785,2.638298,0,5.724444,0.182122,0.566007,10.180531
normalized-js-taillard-15-95-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.230706,70.468148,0,237830,3.638494,1.133098,3.857778,14.901585,1.462222,0.683891,5.215487,8.095512,3150,1575,21.248238,0.391127,0.800471,2.638298,0,5.724444,0.182122,0.565203,10.107145
normalized-jnh-212.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.101537,2,0,400,0,0,20.66,4.591111,4.5,0.222222,1,2.886482,0,0,11,4.055944,0,4.591111,0,74.96,0.439091,0,1
normalized-js-taillard-15-100-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.552793,80.084741,0,270286,3.650856,1.133098,3.857778,15.159473,1.462222,0.683891,5.304131,8.087307,3150,1575,21.58911,0.391127,0.802074,2.638298,0,5.724444,0.182122,0.567439,10.277725
normalized-js-taillard-15-95-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.412149,75.884741,0,256111,3.645988,1.133098,3.857778,15.050885,1.462222,0.683891,5.266803,8.082841,3150,1575,21.440611,0.391127,0.802074,2.638298,0,5.724444,0.182122,0.566506,10.202577
normalized-js-taillard-15-105-7.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.578018,80.837333,0,272826,3.652061,1.133098,3.857778,15.17811,1.462222,0.683891,5.310535,8.107233,3150,1575,21.628019,0.391127,0.810602,2.638298,0,5.724444,0.182122,0.567598,10.3208
normalized-js-taillard-15-95-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.357138,74.241185,0,250564,3.643846,1.133098,3.857778,15.00673,1.462222,0.683891,5.251621,8.116636,3150,1575,21.396886,0.391127,0.806737,2.638298,0,5.724444,0.182122,0.56612,10.19167
normalized-js-taillard-15-100-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.538273,79.650074,0,268819,3.650335,1.133098,3.857778,15.148509,1.462222,0.683891,5.300358,8.095718,3150,1575,21.589233,0.391127,0.811477,2.638298,0,5.724444,0.182122,0.567342,10.280748
normalized-jnh-217.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.101372,2,0,400,0,0,20.695,4.598889,4.5,0.222222,1,2.895782,0,0,11,4.09298,0,4.598889,0,75.28,0.439107,0,1
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.364265,74.455704,0,251288,3.644039,1.133098,3.857778,15.012641,1.462222,0.683891,5.25366,8.05229,3150,1575,21.410364,0.391127,0.798605,2.638298,0,5.724444,0.182122,0.566175,10.187912
normalized-js-taillard-15-95-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.333594,73.539852,0,248197,3.643001,1.133098,3.857778,14.987588,1.462222,0.683891,5.245047,8.102469,3150,1575,21.359688,0.391127,0.8032,2.638298,0,5.724444,0.182122,0.565958,10.17678
normalized-fischer-9-7-fair.xml.mzn_AND_NODATA,1,0,0,0.912613,0,0.84186,0.15814,0,0.087387,2,3367.111037,6772.645404,0.152492,122313976,1.329788,1.805936,2.68887,14.0312,0.950443,1.052141,4.78208,2.527573,2856,1500,42.863354,-0.794797,1.353023,2.829071,0,4.996678,0.133064,0.93273,14.287785
normalized-js-taillard-15-105-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.641088,82.72237,0,279188,3.653528,1.133098,3.857778,15.224814,1.462222,0.683891,5.326596,8.057776,3150,1575,21.698562,0.391127,0.798605,2.638298,0,5.724444,0.182122,0.567995,10.333667
normalized-js-taillard-15-95-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0,0.319149,0,3.444486,76.852148,0,259376,3.64704,1.133098,3.857778,15.076542,1.462222,0.683891,5.275629,8.056391,3150,1575,21.501752,0.391127,0.798817,2.638298,0,5.724444,0.182122,0.566731,10.232992
normalized-haystacks-33.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,348.176921,370.27987,0.001239,9566921,1.210381,0.788691,3.665905,15.758133,1.353408,0.738876,5.742609,1.52121,0,0,22.044736,1.271042,1.127179,2.708648,0,5.824515,0.167754,0.157348,7.348245
normalized-fischer-6-11-fair.xml.mzn_AND_NODATA,1,0,0,0.912192,0,0.840987,0.159013,0,0.087808,2,3336.600292,6707.530045,0.155065,124015523,1.338464,1.797465,2.685651,13.950939,0.949808,1.052844,4.752151,2.521099,2940,1542,42.863354,-0.845591,1.349904,2.827572,0,4.986965,0.133596,0.938009,14.287785
normalized-js-taillard-20-100-0.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.91225,80.186125,0,641489,4.251773,1.094266,3.895,15.667929,1.4725,0.679117,5.444266,8.797927,7600,3800,22.372096,0.309847,0.637615,2.645161,0,5.795,0.180883,0.572682,10.686935
normalized-js-taillard-20-100-1.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.866381,78.35575,0,626846,4.24931,1.094266,3.895,15.621645,1.4725,0.679117,5.428469,8.759008,7600,3800,22.317312,0.309847,0.634675,2.645161,0,5.795,0.180883,0.572306,10.657762
normalized-js-taillard-20-100-4.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.8333,77.03625,0,616290,4.247524,1.108003,3.895,15.58757,1.4725,0.679117,5.416841,8.811713,7600,3800,22.274155,0.309847,0.636761,2.645161,0,5.795,0.180883,0.57203,10.630253
normalized-js-taillard-20-100-2.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.801721,75.777,0,606216,4.245549,1.118217,3.895,15.55459,1.4725,0.679117,5.405589,8.746776,7600,3800,22.228475,0.309847,0.635554,2.645161,0,5.795,0.180883,0.571762,10.602688
normalized-fischer-8-8-fair.xml.mzn_AND_NODATA,1,0,0,0.912535,0,0.841689,0.158311,0,0.087465,2,3358.626742,6754.309697,0.153254,122874402,1.33202,1.804028,2.68794,14.010799,0.950253,1.052351,4.774201,2.526074,2880,1512,42.863354,-0.812637,1.35251,2.828657,0,4.993953,0.133211,0.934151,14.287785
normalized-fischer-11-6-fair.xml.mzn_AND_NODATA,1,0,0,0.912998,0,0.842577,0.157423,0,0.087002,2,3384.832698,6809.766524,0.151011,130638561,1.324926,1.808639,2.691045,14.073795,0.950844,1.051697,4.797355,2.527929,3020,1587,42.863354,-0.802879,1.354252,2.830163,0,5.003336,0.132674,0.929975,14.287785
normalized-fischer-10-7-fair.xml.mzn_AND_NODATA,1,0,0,0.913116,0,0.842751,0.157249,0,0.086884,2,3376.60243,6791.51573,0.151633,136652088,1.32718,1.805307,2.690473,14.050033,0.950698,1.051858,4.787894,2.524213,3164,1662,42.863354,-0.813048,1.35304,2.829996,0,5.001938,0.132734,0.931746,14.287785
normalized-js-taillard-20-100-7.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.874842,78.694625,0,629557,4.249823,1.094266,3.895,15.630306,1.4725,0.679117,5.43143,8.799462,7600,3800,22.323547,0.309847,0.639291,2.645161,0,5.795,0.180883,0.57238,10.66711
normalized-frb45-21-3-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.02064,16,0.045455,0.954545,0,0.97901,5888,0.065035,2.863636,5.947475,2835,1.382047,0.149528,92.492929,2.07239,46.246465,0.021623,1.036195,0.149528,945,44823,8.784635,-68.110892,0.266765,2,0,92.492929,0,0.240481,4.392317
normalized-js-taillard-20-105-0.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,3.016266,84.336125,0,674689,4.256968,1.114124,3.895,15.768964,1.4725,0.679117,5.478747,8.789349,7600,3800,22.513919,0.309847,0.637615,2.645161,0,5.795,0.180883,0.573493,10.757804
normalized-frb45-21-4-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.020522,16,0.045455,0.954545,0,0.979131,5774,0.06504,2.863636,5.832323,2835,1.382047,0.148843,93.028283,2.071973,46.514141,0.021499,1.035987,0.148843,945,45088,8.784635,-66.403093,0.266765,2,0,93.028283,0,0.23985,4.392317
normalized-js-taillard-20-100-8.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.871949,78.5785,0,628628,4.249574,1.094266,3.895,15.627369,1.4725,0.679117,5.430425,8.758271,7600,3800,22.32884,0.309847,0.636559,2.645161,0,5.795,0.180883,0.572354,10.672425
normalized-js-taillard-20-105-1.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.967891,82.40575,0,659246,4.254616,1.094266,3.895,15.722611,1.4725,0.679117,5.462926,8.765059,7600,3800,22.458389,0.309847,0.634675,2.645161,0,5.795,0.180883,0.573121,10.728343
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.560334,66.091333,0,396548,4.229181,1.092073,3.893333,15.276627,1.471667,0.679502,5.308925,8.477033,5700,2850,21.83253,0.314722,0.625283,2.645527,0,5.793333,0.180816,0.569493,10.407264
normalized-js-taillard-20-100-9.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.854089,77.865375,0,622923,4.248874,1.097526,3.895,15.608954,1.4725,0.679117,5.424138,8.764197,7600,3800,22.310167,0.309847,0.639681,2.645161,0,5.795,0.180883,0.572204,10.650591
normalized-js-taillard-20-15-100-2.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.549601,65.663167,0,393979,4.228582,1.092073,3.893333,15.263422,1.471667,0.679502,5.304419,8.482863,5700,2850,21.803891,0.314722,0.629039,2.645527,0,5.793333,0.180816,0.569381,10.400329
normalized-geo50-20-d4-75-33_ext.xml.mzn_AND_NODATA,1,0,0,0.023628,0,0.047619,0.952381,0,0.976372,0,0.073888,2.857143,0,3000,1.341641,0.161352,80.615238,2.07849,40.307619,0.024809,1.039245,0.161352,1000,41323,5.321928,6.539983,0.276195,2,0,80.615238,0,0.242751,2.660964
normalized-frb45-21-5-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.020383,15,0.045455,0.954545,0,0.979294,5444,0.064541,2.863636,5.49899,2835,1.382047,0.147792,93.662626,2.071339,46.831313,0.021353,1.03567,0.147792,945,45403,8.784635,-62.046833,0.266765,2,0,93.662626,0,0.238653,4.392317
normalized-geo50-20-d4-75-11_ext.xml.mzn_AND_NODATA,1,0,0,0.022758,0,0.047619,0.952381,0,0.977242,0,0.073434,2.857143,0,3000,1.341641,0.156657,83.697143,2.0756,41.848571,0.023896,1.0378,0.156657,1000,42941,5.321928,6.778993,0.276195,2,0,83.697143,0,0.238678,2.660964
normalized-js-taillard-20-100-3.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.913901,80.252,0,642016,4.251946,1.094266,3.895,15.66954,1.4725,0.679117,5.444816,8.763103,7600,3800,22.386955,0.309847,0.637262,2.645161,0,5.795,0.180883,0.572695,10.689115
normalized-js-taillard-20-105-2.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.900725,79.727,0,637816,4.251083,1.094266,3.895,15.656477,1.4725,0.679117,5.44036,8.754692,7600,3800,22.370351,0.309847,0.635554,2.645161,0,5.795,0.180883,0.57259,10.674183
normalized-js-taillard-20-105-4.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,2.933556,81.03625,0,648290,4.252936,1.094266,3.895,15.689033,1.4725,0.679117,5.451468,8.811513,7600,3800,22.415581,0.309847,0.636761,2.645161,0,5.795,0.180883,0.572852,10.701294
normalized-js-taillard-20-15-100-7.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.62671,68.7365,0,412419,4.234357,1.092073,3.893333,15.355473,1.471667,0.679502,5.335819,8.550186,5700,2850,21.963599,0.314722,0.630701,2.645527,0,5.793333,0.180816,0.570158,10.47826
normalized-js-taillard-20-105-5.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,3.034365,85.057625,0,680461,4.257682,1.172831,3.895,15.786056,1.4725,0.679117,5.484577,8.744658,7600,3800,22.546231,0.309847,0.632705,2.645161,0,5.795,0.180883,0.573627,10.769425
normalized-js-taillard-20-15-100-9.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.563545,66.2175,0,397305,4.229454,1.092073,3.893333,15.280401,1.471667,0.679502,5.310204,8.510266,5700,2850,21.851465,0.314722,0.626913,2.645527,0,5.793333,0.180816,0.56952,10.415095
normalized-js-taillard-20-15-105-1.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.644753,69.455833,0,416735,4.235393,1.092073,3.893333,15.376515,1.471667,0.679502,5.342998,8.493619,5700,2850,21.968637,0.314722,0.629536,2.645527,0,5.793333,0.180816,0.570333,10.483807
normalized-js-taillard-20-15-105-3.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0,0.322763,0,2.621354,68.520833,0,411125,4.23395,1.092073,3.893333,15.349098,1.471667,0.679502,5.333635,8.511189,5700,2850,21.9413,0.314722,0.634146,2.645527,0,5.793333,0.180816,0.570098,10.459431
normalized-js-taillard-20-105-6.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0,0.322581,0,3.065125,86.285875,0,690287,4.259278,1.455298,3.895,15.814679,1.4725,0.679117,5.494349,8.719666,7600,3800,22.587161,0.309847,0.637307,2.645161,0,5.795,0.180883,0.573857,10.787407
