@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC

@DATA
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0,0,0.132051,40,40,40,103
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0,0,0.961538,40,40,40,750
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0,0,0.961538,40,40,40,750
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0,0,0.95641,40,40,40,746
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0,0,1,24,24,24,276
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0,0,0.385306,50,50,50,472
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0,0,0.371429,50,50,50,455
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0,0,0.395102,50,50,50,484
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0,0,0.39102,50,50,50,479
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0,0,0.372245,50,50,50,456
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0,0,0.386122,50,50,50,473
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0,0,0.387755,50,50,50,475
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0,0,0.395918,50,50,50,485
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0,0,0.378776,50,50,50,464
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0,0,0.388571,50,50,50,476
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0,0,0.387755,50,50,50,475
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0,0,0.374694,50,50,50,459
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0,0,0.385306,50,50,50,472
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0,0,0.39102,50,50,50,479
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0,0,0.386122,50,50,50,473
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0,0,0.395918,50,50,50,485
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0,0,0.388571,50,50,50,476
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0,0,1,25,25,25,300
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0,0,1,26,26,26,325
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0,0,1,27,27,27,351
renault-mgd_ext.xml.minion.converted.minion.gz,1,0,0,0.096238,101,101,101,113
ruler-17-6-a3.xml.minion.conv.minion,1,30,0,0.714286,21,21,21,0
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,30,0,0.714286,21,21,21,0
ruler-17-6-a4.xml.minion.conv.minion,1,30,0,0.619048,21,21,21,0
ruler-17-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28,28,0
ruler-17-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28,28,0
ruler-25-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28,28,0
ruler-25-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28,28,0
ruler-25-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36,36,0
ruler-25-8-a4.xml.minion.conv.minion,1,56,0,0.644444,36,36,36,0
ruler-34-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36,36,0
