@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC

@DATA
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,0,0,0.089362,141,141,141,882,0.010322,0.010322,1937,0.088728,335,22,0,0.42922,19.992908,1,0.06383,0,0.099291,0.092199,0.811143,0.01291,0.099291,55.19205,1,57,79,12.510638,11,16,8
composed-25-10-20-0_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,528,396,0,0.427803,11.809524,36,0.133333,0,0.142857,0.085714,0.835394,0.067932,0.295238,241.248387,10,150,492,11.809524,10,55,10
composed-25-10-20-1_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,542,416,0,0.44064,11.809524,32,0.12381,0,0.171429,0.085714,0.835394,0.068489,0.314286,241.772581,10,152,492,11.809524,10,54,10
composed-25-10-20-2_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,537,452,0,0.466889,11.809524,25,0.114286,0,0.180952,0.085714,0.835394,0.068439,0.295238,241.520968,10,151,492,11.809524,10,55,10
composed-25-10-20-3_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,534,426,0,0.440817,11.809524,32,0.12381,0,0.171429,0.085714,0.835394,0.068059,0.295238,241.883871,10,151,494,11.809524,10,54,10
composed-25-10-20-4_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,538,384,0,0.455311,11.809524,32,0.114286,0,0.161905,0.085714,0.835394,0.070159,0.314286,241.951613,10,152,492,11.809524,10,55,10
composed-25-10-20-5_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,536,365,0,0.448695,11.809524,32,0.114286,0,0.171429,0.085714,0.835394,0.068942,0.304762,242.387097,10,152,492,11.809524,10,56,10
composed-25-10-20-6_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,543,418,0,0.430059,11.809524,34,0.114286,0,0.161905,0.085714,0.835394,0.067511,0.285714,242.762903,10,152,493,11.809524,10,55,10
composed-25-10-20-7_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,532,316,0,0.454307,11.809524,30,0.12381,0,0.161905,0.085714,0.835394,0.068552,0.304762,242.282258,10,152,492,11.809524,10,55,10
composed-25-10-20-8_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,539,304,0,0.452605,11.809524,34,0.114286,0,0.180952,0.085714,0.835394,0.068287,0.285714,241.682258,10,153,493,11.809524,10,54,10
composed-25-10-20-9_ext.xml.minion.gz,1,0,0,0.113553,105,105,105,620,0.019048,0.019048,620,0.112472,538,421,0,0.455749,11.809524,33,0.12381,0,0.171429,0.085714,0.835394,0.06854,0.295238,242.05,10,152,492,11.809524,10,55,10
composed-25-1-2-0_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,677,60,0,0.664398,13.575758,48,0.424242,0,0.454545,0.454545,0.749308,0.14214,0.575758,197.767857,10,150,161,13.575758,10,143,10
composed-25-1-2-1_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,674,54,0,0.683885,13.575758,53,0.393939,0,0.545455,0.424242,0.749308,0.149207,0.606061,198.607143,10,152,160,13.575758,10,144,10
composed-25-1-2-2_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,669,52,0,0.673324,13.575758,47,0.363636,0,0.575758,0.454545,0.749308,0.147896,0.636364,197.723214,10,151,161,13.575758,10,142,10
composed-25-1-2-3_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,675,65,0,0.663741,13.575758,51,0.393939,0,0.545455,0.454545,0.749308,0.143697,0.606061,198.214286,10,151,160,13.575758,10,144,10
composed-25-1-2-4_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,675,68,0,0.662739,13.575758,45,0.363636,0,0.515152,0.454545,0.749308,0.147708,0.636364,199.044643,10,152,161,13.575758,10,144,10
composed-25-1-25-0_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,677,72,0,0.581515,14.969697,40,0.424242,0,0.454545,0.484848,0.742906,0.125162,0.636364,184.016194,10,149,160,14.969697,10,140,10
composed-25-1-25-1_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,674,53,0,0.574522,14.969697,39,0.393939,0,0.545455,0.454545,0.742906,0.136437,0.666667,184.461538,10,150,159,14.969697,10,141,10
composed-25-1-25-2_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,669,69,0,0.567024,14.969697,41,0.363636,0,0.575758,0.484848,0.742906,0.134175,0.69697,184.149798,10,150,159,14.969697,10,140,10
composed-25-1-25-3_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,675,73,0,0.562902,14.969697,40,0.393939,0,0.545455,0.484848,0.742906,0.124269,0.606061,184.412955,10,149,159,14.969697,10,142,10
composed-25-1-25-4_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,675,68,0,0.564386,14.969697,41,0.363636,0,0.515152,0.484848,0.742906,0.129747,0.666667,185.299595,10,149,159,14.969697,10,142,10
composed-25-1-25-5_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,673,62,0,0.566704,14.969697,36,0.363636,0,0.545455,0.484848,0.742906,0.128019,0.636364,184.740891,10,151,160,14.969697,10,142,10
composed-25-1-25-6_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,670,62,0,0.575202,14.969697,35,0.363636,0,0.515152,0.484848,0.742906,0.12867,0.636364,185.161943,10,151,160,14.969697,10,143,10
composed-25-1-25-7_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,676,68,0,0.56709,14.969697,40,0.393939,0,0.515152,0.484848,0.742906,0.128237,0.636364,185.242915,10,149,160,14.969697,10,140,10
composed-25-1-25-8_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,666,63,0,0.574442,14.969697,40,0.363636,0,0.575758,0.484848,0.742906,0.135824,0.666667,184.356275,10,151,160,14.969697,10,141,10
composed-25-1-25-9_ext.xml.minion.gz,1,0,0,0.467803,33,33,33,247,0.060606,0.060606,247,0.453627,680,69,0,0.56931,14.969697,40,0.393939,0,0.545455,0.515152,0.742906,0.133343,0.636364,184.692308,10,150,158,14.969697,10,141,10
composed-25-1-2-5_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,673,66,0,0.670412,13.575758,50,0.363636,0,0.545455,0.454545,0.749308,0.146952,0.636364,198.607143,10,152,161,13.575758,10,144,10
composed-25-1-2-6_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,670,52,0,0.672753,13.575758,38,0.363636,0,0.515152,0.454545,0.749308,0.147331,0.606061,199.098214,10,152,161,13.575758,10,146,10
composed-25-1-2-7_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,676,65,0,0.661122,13.575758,47,0.393939,0,0.515152,0.484848,0.749308,0.145047,0.575758,198.90625,10,152,161,13.575758,10,144,10
composed-25-1-2-8_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,666,62,0,0.67409,13.575758,51,0.363636,0,0.575758,0.484848,0.749308,0.147519,0.606061,198.1875,10,153,161,13.575758,10,144,10
composed-25-1-2-9_ext.xml.minion.gz,1,0,0,0.424242,33,33,33,224,0.060606,0.060606,224,0.411387,680,67,0,0.667431,13.575758,46,0.393939,0,0.545455,0.484848,0.749308,0.149952,0.606061,198.473214,10,152,159,13.575758,10,145,10
composed-25-1-40-0_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,677,69,0,0.555803,15.878788,37,0.424242,0,0.484848,0.515152,0.73923,0.115994,0.666667,176.133588,10,147,159,15.878788,10,139,10
composed-25-1-40-1_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,674,54,0,0.568,15.878788,39,0.393939,0,0.545455,0.484848,0.73923,0.131297,0.727273,176.965649,10,149,158,15.878788,10,138,10
composed-25-1-40-2_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,669,67,0,0.558631,15.878788,39,0.363636,0,0.575758,0.484848,0.73923,0.127207,0.757576,176.541985,10,148,158,15.878788,10,137,10
composed-25-1-40-3_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,675,74,0,0.550562,15.878788,40,0.393939,0,0.545455,0.515152,0.73923,0.114058,0.636364,176.816794,10,148,159,15.878788,10,140,10
composed-25-1-40-4_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,675,65,0,0.54616,15.878788,37,0.363636,0,0.515152,0.515152,0.73923,0.118838,0.666667,177.557252,10,149,159,15.878788,10,140,10
composed-25-1-40-5_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,673,66,0,0.55894,15.878788,36,0.363636,0,0.545455,0.484848,0.73923,0.118368,0.666667,177.125954,10,149,159,15.878788,10,140,10
composed-25-1-40-6_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,670,67,0,0.566287,15.878788,35,0.363636,0,0.515152,0.515152,0.73923,0.118133,0.666667,177.301527,10,150,159,15.878788,10,140,10
composed-25-1-40-7_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,676,77,0,0.569049,15.878788,40,0.393939,0,0.515152,0.515152,0.73923,0.120696,0.666667,177.458015,10,148,159,15.878788,10,138,10
composed-25-1-40-8_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,666,70,0,0.560348,15.878788,40,0.363636,0,0.575758,0.515152,0.73923,0.126768,0.69697,176.553435,10,150,159,15.878788,10,138,10
composed-25-1-40-9_ext.xml.minion.gz,1,0,0,0.496212,33,33,33,262,0.060606,0.060606,262,0.481175,680,65,0,0.557759,15.878788,39,0.393939,0,0.545455,0.515152,0.73923,0.122527,0.69697,176.977099,10,149,157,15.878788,10,139,10
composed-25-1-80-0_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,677,64,0,0.581501,18.30303,35,0.424242,0,0.575758,0.575758,0.730939,0.089361,0.727273,159.291391,10,145,157,18.30303,10,58,10
composed-25-1-80-1_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,674,63,0,0.608253,18.30303,37,0.424242,0,0.575758,0.545455,0.730939,0.11736,0.787879,160.122517,10,146,156,18.30303,10,60,10
composed-25-1-80-2_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,669,81,0,0.588095,18.30303,28,0.424242,0,0.575758,0.575758,0.730939,0.101052,0.787879,159.731788,10,145,156,18.30303,10,61,10
composed-25-1-80-3_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,675,97,0,0.596033,18.30303,37,0.454545,0,0.575758,0.575758,0.730939,0.090598,0.727273,160.07947,10,146,156,18.30303,10,60,10
composed-25-1-80-4_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,675,76,0,0.585685,18.30303,37,0.393939,0,0.515152,0.545455,0.730939,0.099665,0.787879,160.725166,10,147,157,18.30303,10,62,10
composed-25-1-80-5_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,673,77,0,0.586212,18.30303,31,0.393939,0,0.545455,0.545455,0.730939,0.09826,0.757576,159.990066,10,146,157,18.30303,10,60,10
composed-25-1-80-6_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,670,72,0,0.586212,18.30303,35,0.424242,0,0.515152,0.545455,0.730939,0.095386,0.787879,160.764901,10,148,157,18.30303,10,61,10
composed-25-1-80-7_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,676,73,0,0.588976,18.30303,39,0.424242,0,0.515152,0.575758,0.730939,0.09121,0.727273,160.480132,10,146,158,18.30303,10,61,10
composed-25-1-80-8_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,666,61,0,0.576743,18.30303,37,0.393939,0,0.575758,0.575758,0.730939,0.095386,0.69697,159.857616,10,146,157,18.30303,10,59,10
composed-25-1-80-9_ext.xml.minion.gz,1,0,0,0.57197,33,33,33,302,0.060606,0.060606,302,0.554637,680,70,0,0.582989,18.30303,39,0.393939,0,0.545455,0.575758,0.730939,0.092121,0.727273,160.086093,10,147,155,18.30303,10,60,10
composed-75-1-2-0_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,668,55,0,0.262333,15.036145,48,0.13253,0,0.228916,0.180723,0.713651,0.052681,0.289157,166.641026,10,150,158,15.036145,10,142,10
composed-75-1-2-1_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,668,62,0,0.269018,15.036145,37,0.13253,0,0.289157,0.180723,0.713651,0.058978,0.301205,167.740385,10,152,159,15.036145,10,144,10
composed-75-1-2-2_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,671,64,0,0.268823,15.036145,48,0.13253,0,0.277108,0.192771,0.713651,0.052348,0.277108,167.009615,10,150,158,15.036145,10,142,10
composed-75-1-2-3_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,679,66,0,0.254974,15.036145,49,0.144578,0,0.253012,0.192771,0.713651,0.052979,0.277108,167.424679,10,150,158,15.036145,10,144,10
composed-75-1-2-4_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,684,44,0,0.261224,15.036145,55,0.144578,0,0.228916,0.180723,0.713651,0.055368,0.325301,167.706731,10,150,158,15.036145,10,143,10
composed-75-1-25-0_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,668,69,0,0.224882,15.590361,37,0.13253,0,0.228916,0.180723,0.712186,0.049057,0.301205,162.530139,10,149,158,15.590361,10,142,10
composed-75-1-25-1_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,668,59,0,0.226102,15.590361,32,0.13253,0,0.289157,0.192771,0.712186,0.05385,0.301205,163.496136,10,151,158,15.590361,10,142,10
composed-75-1-25-2_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,671,65,0,0.231866,15.590361,41,0.13253,0,0.277108,0.192771,0.712186,0.047426,0.277108,162.882535,10,150,157,15.590361,10,141,10
composed-75-1-25-3_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,679,60,0,0.217754,15.590361,42,0.144578,0,0.253012,0.192771,0.712186,0.048807,0.289157,163.309119,10,149,158,15.590361,10,143,10
composed-75-1-25-4_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,684,48,0,0.224724,15.590361,43,0.144578,0,0.228916,0.192771,0.712186,0.05098,0.337349,163.551777,10,150,158,15.590361,10,143,10
composed-75-1-25-5_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,686,66,0,0.230807,15.590361,32,0.13253,0,0.26506,0.192771,0.712186,0.054624,0.313253,164.139104,10,151,158,15.590361,10,144,10
composed-75-1-25-6_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,681,65,0,0.244278,15.590361,39,0.13253,0,0.240964,0.192771,0.712186,0.051152,0.313253,164.114374,10,151,159,15.590361,10,144,10
composed-75-1-25-7_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,687,65,0,0.228724,15.590361,35,0.13253,0,0.216867,0.192771,0.712186,0.052368,0.301205,163.35085,10,150,158,15.590361,10,142,10
composed-75-1-25-8_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,666,63,0,0.236119,15.590361,41,0.13253,0,0.289157,0.180723,0.712186,0.051865,0.337349,163.162287,10,150,158,15.590361,10,142,10
composed-75-1-25-9_ext.xml.minion.gz,1,0,0,0.190126,83,83,83,647,0.024096,0.024096,647,0.187836,678,70,0,0.234371,15.590361,37,0.13253,0,0.26506,0.192771,0.712186,0.054463,0.349398,162.976816,10,150,157,15.590361,10,142,10
composed-75-1-2-5_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,686,63,0,0.269393,15.036145,46,0.13253,0,0.26506,0.192771,0.713651,0.05787,0.301205,168.439103,10,151,158,15.036145,10,145,10
composed-75-1-2-6_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,681,62,0,0.278807,15.036145,50,0.13253,0,0.240964,0.192771,0.713651,0.054637,0.289157,168.258013,10,151,159,15.036145,10,144,10
composed-75-1-2-7_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,687,56,0,0.264417,15.036145,35,0.13253,0,0.216867,0.192771,0.713651,0.057446,0.301205,167.490385,10,150,158,15.036145,10,143,10
composed-75-1-2-8_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,666,52,0,0.277364,15.036145,46,0.13253,0,0.289157,0.180723,0.713651,0.055746,0.337349,167.375,10,151,158,15.036145,10,143,10
composed-75-1-2-9_ext.xml.minion.gz,1,0,0,0.183368,83,83,83,624,0.024096,0.024096,624,0.181158,678,51,0,0.263939,15.036145,50,0.13253,0,0.26506,0.192771,0.713651,0.057385,0.337349,167.161859,10,150,157,15.036145,10,143,10
composed-75-1-40-0_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,668,65,0,0.212898,15.951807,37,0.13253,0,0.228916,0.192771,0.711279,0.046377,0.313253,160.024169,10,149,157,15.951807,10,141,10
composed-75-1-40-1_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,668,51,0,0.215697,15.951807,32,0.13253,0,0.289157,0.192771,0.711279,0.050941,0.313253,160.91994,10,151,158,15.951807,10,142,10
composed-75-1-40-2_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,671,68,0,0.224195,15.951807,41,0.13253,0,0.277108,0.192771,0.711279,0.04527,0.289157,160.332326,10,149,157,15.951807,10,141,10
composed-75-1-40-3_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,679,59,0,0.209122,15.951807,42,0.144578,0,0.253012,0.192771,0.711279,0.045655,0.289157,160.723565,10,149,157,15.951807,10,142,10
composed-75-1-40-4_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,684,50,0,0.213297,15.951807,42,0.144578,0,0.228916,0.192771,0.711279,0.048659,0.337349,160.944109,10,149,158,15.951807,10,141,10
composed-75-1-40-5_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,686,68,0,0.220757,15.951807,32,0.13253,0,0.26506,0.192771,0.711279,0.052096,0.313253,161.626888,10,151,157,15.951807,10,143,10
composed-75-1-40-6_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,681,67,0,0.23043,15.951807,39,0.13253,0,0.240964,0.192771,0.711279,0.048117,0.325301,161.55136,10,150,158,15.951807,10,143,10
composed-75-1-40-7_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,687,61,0,0.217124,15.951807,35,0.13253,0,0.216867,0.192771,0.711279,0.050111,0.325301,160.702417,10,149,158,15.951807,10,141,10
composed-75-1-40-8_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,666,49,0,0.230956,15.951807,39,0.13253,0,0.289157,0.192771,0.711279,0.050111,0.337349,160.57855,10,150,157,15.951807,10,142,10
composed-75-1-40-9_ext.xml.minion.gz,1,0,0,0.194534,83,83,83,662,0.024096,0.024096,662,0.19219,678,68,0,0.227325,15.951807,35,0.13253,0,0.26506,0.192771,0.711279,0.052696,0.349398,160.432024,10,149,157,15.951807,10,142,10
composed-75-1-80-0_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,668,61,0,0.204861,16.915663,36,0.144578,0,0.228916,0.204819,0.709026,0.041661,0.313253,153.69943,10,147,157,16.915663,10,139,10
composed-75-1-80-1_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,668,75,0,0.213763,16.915663,32,0.13253,0,0.289157,0.204819,0.709026,0.049701,0.313253,154.625356,10,150,157,16.915663,10,140,10
composed-75-1-80-2_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,671,82,0,0.221543,16.915663,41,0.144578,0,0.289157,0.204819,0.709026,0.044738,0.289157,154.122507,10,148,157,16.915663,10,139,10
composed-75-1-80-3_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,679,59,0,0.207188,16.915663,35,0.144578,0,0.253012,0.204819,0.709026,0.042244,0.301205,154.324786,10,148,157,16.915663,10,140,10
composed-75-1-80-4_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,684,57,0,0.211376,16.915663,37,0.144578,0,0.228916,0.204819,0.709026,0.044777,0.337349,154.62963,10,149,157,16.915663,10,140,10
composed-75-1-80-5_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,686,78,0,0.215537,16.915663,32,0.13253,0,0.26506,0.204819,0.709026,0.047763,0.313253,155.324786,10,150,157,16.915663,10,141,10
composed-75-1-80-6_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,681,75,0,0.224287,16.915663,31,0.144578,0,0.240964,0.192771,0.709026,0.045088,0.337349,155.202279,10,150,158,16.915663,10,141,10
composed-75-1-80-7_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,687,67,0,0.214484,16.915663,33,0.144578,0,0.216867,0.204819,0.709026,0.047543,0.325301,154.403134,10,148,157,16.915663,10,140,10
composed-75-1-80-8_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,666,61,0,0.224434,16.915663,34,0.144578,0,0.289157,0.204819,0.709026,0.046988,0.349398,154.324786,10,149,157,16.915663,10,140,10
composed-75-1-80-9_ext.xml.minion.gz,1,0,0,0.206289,83,83,83,702,0.024096,0.024096,702,0.203803,678,74,0,0.215048,16.915663,33,0.144578,0,0.26506,0.204819,0.709026,0.046614,0.349398,154.126781,10,148,156,16.915663,10,140,10
costasArray-10.xml.minion.convert.minion,1,88,0,0.176799,54,54,54,0,0.047962,0.047962,139,0.173525,999,0,0.633094,0.513473,6.666667,56,0.185185,8,0.185185,0.157407,0.913618,0.082224,0.333333,353.884892,10,475,475,9.37037,19,58,19
costasArray-11.xml.minion.convert.minion,1,108,0,0.157692,65,65,65,0,0.03991,0.03991,170,0.155266,1000,0,0.635294,0.534663,6.784615,44,0.169231,9,0.169231,0.138462,0.913037,0.075065,0.307692,357.735294,11,484,484,10.092308,21,56,21
costasArray-12.xml.minion.convert.minion,1,130,0,0.142174,77,77,77,0,0.033741,0.033741,204,0.140327,1000,0,0.637255,0.553993,6.883117,43,0.155844,10,0.155844,0.12987,0.912557,0.068818,0.285714,321.970588,12,436,436,10.805195,23,43,23
costasArray-13.xml.minion.convert.minion,1,154,0,0.129338,90,90,90,0,0.028907,0.028907,241,0.127901,1000,0,0.639004,0.572873,6.966667,37,0.144444,11,0.144444,0.122222,0.912154,0.063359,0.266667,340.298755,13,469,469,11.511111,25,37,25
costasArray-14.xml.minion.convert.minion,1,180,0,0.118559,104,104,104,0,0.025048,0.025048,281,0.117419,1000,0,0.640569,0.590109,7.038462,35,0.134615,12,0.134615,0.105769,0.91181,0.058574,0.25,361.576512,14,499,499,12.211538,27,45,27
costasArray-15.xml.minion.convert.minion,1,208,0,0.109386,119,119,119,0,0.021916,0.021916,324,0.108467,1000,0,0.641975,0.606573,7.10084,32,0.12605,13,0.12605,0.10084,0.911513,0.054362,0.235294,338.407407,15,466,466,12.907563,29,41,29
costasArray-16.xml.minion.convert.minion,1,238,0,0.101493,135,135,135,0,0.019339,0.019339,370,0.100741,1000,0,0.643243,0.621673,7.155556,30,0.118519,14,0.118519,0.096296,0.911254,0.050636,0.222222,352.405405,16,490,490,13.6,31,38,31
costasArray-17.xml.minion.convert.minion,1,270,0,0.094632,152,152,152,0,0.017193,0.017193,419,0.09401,1000,0,0.644391,0.635974,7.203947,27,0.111842,15,0.111842,0.085526,0.911026,0.047325,0.210526,356.236277,17,502,502,14.289474,33,27,33
